h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.06726,3.14882,1.06726,3.14882,"{'att': 353, 'def': 22}","{'att': 172, 'def': 13}",10,10,1,3,0.1815,l,2025-01-20 20:00:00,0,0,1,0,-2.08156
h,0.514724,0.887358,0.514724,0.887358,"{'att': 182, 'def': 27}","{'att': 232, 'def': 30}",0,2,0,1,0.9501,l,2025-01-25 15:00:00,0,0,1,0,-0.372634
h,2.00146,0.742809,2.00146,0.742809,"{'att': 294, 'def': 24}","{'att': 161, 'def': 14}",2,4,2,0,2.3543,w,2025-02-01 17:30:00,1,0,0,3,1.2586509999999997
a,1.05329,1.86758,1.05329,1.10642,"{'att': 222, 'def': 24}","{'att': 252, 'def': 22}",7,7,1,2,0.6923999999999999,l,2025-02-16 14:00:00,0,0,1,0,-0.0531299999999999
a,2.10124,0.629691,2.10124,0.629691,"{'att': 167, 'def': 31}","{'att': 275, 'def': 33}",5,8,1,0,2.4786,w,2025-02-22 15:00:00,1,0,0,3,1.4715490000000002
h,0.928973,1.43473,0.928973,1.43473,"{'att': 228, 'def': 17}","{'att': 314, 'def': 24}",2,4,1,2,0.9564,l,2025-02-25 19:30:00,0,0,1,0,-0.505757
h,0.812432,1.3672,0.812432,1.3672,"{'att': 176, 'def': 19}","{'att': 349, 'def': 34}",7,3,1,1,0.8695,d,2025-03-08 20:00:00,0,1,0,1,-0.5547679999999999
a,0.540718,1.2821,0.540718,1.2821,"{'att': 346, 'def': 28}","{'att': 252, 'def': 22}",3,6,2,1,0.6667000000000001,w,2025-03-15 15:00:00,1,0,0,3,-0.741382
h,1.10359,1.73057,1.10359,1.73057,"{'att': 364, 'def': 26}","{'att': 226, 'def': 28}",6,5,1,0,0.8547,w,2025-04-01 19:45:00,1,0,0,3,-0.6269799999999999
a,2.8096,0.872356,2.8096,0.872356,"{'att': 174, 'def': 20}","{'att': 226, 'def': 18}",8,5,2,1,2.6502,w,2025-04-05 14:00:00,1,0,0,3,1.9372440000000002
