h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,2.51338,0.385832,2.51338,0.385832,"{'att': 276, 'def': 35}","{'att': 239, 'def': 27}",13,7,1,0,2.7499,w,2024-12-07 15:00:00,1,0,0,3,2.127548
a,0.389423,2.2861,0.389423,2.2861,"{'att': 237, 'def': 14}","{'att': 277, 'def': 16}",7,5,1,2,0.198,l,2024-12-14 17:30:00,0,0,1,0,-1.8966769999999997
h,2.05988,1.09627,2.05988,1.09627,"{'att': 257, 'def': 14}","{'att': 294, 'def': 15}",7,4,2,1,2.0925,w,2024-12-21 12:30:00,1,0,0,3,0.9636100000000001
a,0.225522,2.82867,0.225522,2.82867,"{'att': 304, 'def': 14}","{'att': 171, 'def': 28}",2,20,0,3,0.0707,l,2024-12-26 15:00:00,0,0,1,0,-2.603148
h,1.87997,0.938042,1.1188,0.938042,"{'att': 199, 'def': 20}","{'att': 275, 'def': 32}",13,6,2,2,2.1243,d,2024-12-30 19:45:00,0,1,0,1,0.18075799999999997
h,2.3456,0.81548,2.3456,0.81548,"{'att': 262, 'def': 29}","{'att': 396, 'def': 19}",9,3,2,1,2.5573,w,2025-01-04 15:00:00,1,0,0,3,1.5301200000000001
a,1.28522,1.23126,1.28522,1.23126,"{'att': 219, 'def': 15}","{'att': 271, 'def': 28}",5,4,1,0,1.3870999999999998,w,2025-01-15 19:30:00,1,0,0,3,0.05396000000000001
a,1.20602,1.64458,1.20602,1.64458,"{'att': 210, 'def': 14}","{'att': 150, 'def': 22}",1,8,2,2,1.0373999999999999,d,2025-01-18 17:30:00,0,1,0,1,-0.43855999999999984
h,0.907851,1.67886,0.907851,1.67886,"{'att': 269, 'def': 31}","{'att': 196, 'def': 31}",7,5,1,1,0.7566999999999999,d,2025-01-26 16:30:00,0,1,0,1,-0.771009
a,0.742809,2.00146,0.742809,2.00146,"{'att': 161, 'def': 14}","{'att': 294, 'def': 24}",4,2,0,2,0.45170000000000005,l,2025-02-01 17:30:00,0,0,1,0,-1.2586509999999997
h,2.89841,0.332864,2.89841,0.332864,"{'att': 115, 'def': 15}","{'att': 317, 'def': 24}",19,0,1,1,2.853,d,2025-02-15 15:00:00,0,1,0,1,2.5655460000000003
h,1.02269,2.04279,1.02269,2.04279,"{'att': 230, 'def': 20}","{'att': 239, 'def': 18}",13,17,2,2,0.6596,d,2025-02-19 15:00:00,0,1,0,1,-1.0201
h,2.69413,2.17418,2.69413,2.17418,"{'att': 270, 'def': 28}","{'att': 293, 'def': 25}",5,7,2,1,1.7705000000000002,w,2025-02-22 17:30:00,1,0,0,3,0.5199500000000001
a,0.667217,4.02522,0.667217,4.02522,"{'att': 120, 'def': 21}","{'att': 270, 'def': 42}",1,9,1,4,0.0199,l,2025-02-25 19:30:00,0,0,1,0,-3.358003
a,1.29638,0.637743,1.29638,0.637743,"{'att': 243, 'def': 12}","{'att': 156, 'def': 27}",5,10,1,0,1.9199,w,2025-03-08 17:30:00,1,0,0,3,0.6586370000000001
a,1.20715,0.558009,1.20715,0.558009,"{'att': 250, 'def': 20}","{'att': 240, 'def': 32}",4,12,3,0,1.9562,w,2025-04-02 19:45:00,1,0,0,3,0.649141
h,2.63349,0.96769,2.63349,0.96769,"{'att': 189, 'def': 19}","{'att': 242, 'def': 23}",7,4,2,1,2.4585,w,2025-04-05 16:30:00,1,0,0,3,1.6658
