h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.70692,0.961566,1.70692,0.961566,"{'att': 271, 'def': 26}","{'att': 215, 'def': 18}",10,5,2,2,1.9376000000000002,d,2024-12-29 15:00:00,0,1,0,1,0.745354
h,2.61852,0.561015,2.61852,0.561015,"{'att': 107, 'def': 27}","{'att': 193, 'def': 18}",14,1,1,0,2.738,w,2025-01-04 15:00:00,1,0,0,3,2.057505
a,1.14845,2.53808,0.387282,2.53808,"{'att': 232, 'def': 26}","{'att': 179, 'def': 19}",8,12,2,2,0.4455,d,2025-01-14 19:30:00,0,1,0,1,-2.150798
a,2.70174,0.837801,2.70174,0.837801,"{'att': 209, 'def': 34}","{'att': 127, 'def': 16}",8,12,4,1,2.5229000000000004,w,2025-01-18 12:30:00,1,0,0,3,1.863939
h,2.8254,0.996166,2.8254,0.996166,"{'att': 161, 'def': 21}","{'att': 153, 'def': 20}",6,12,5,0,2.5601000000000003,w,2025-01-25 15:00:00,1,0,0,3,1.829234
h,1.65273,2.7219,1.65273,1.96073,"{'att': 213, 'def': 26}","{'att': 190, 'def': 22}",5,11,0,2,0.7025,l,2025-02-01 15:00:00,0,0,1,0,-0.30800000000000005
a,2.08722,0.974418,2.08722,0.974418,"{'att': 188, 'def': 26}","{'att': 253, 'def': 29}",3,7,3,1,2.2659000000000002,w,2025-02-15 15:00:00,1,0,0,3,1.1128019999999998
h,0.629691,2.10124,0.629691,2.10124,"{'att': 275, 'def': 33}","{'att': 167, 'def': 31}",8,5,0,1,0.3528,l,2025-02-22 15:00:00,0,0,1,0,-1.4715490000000002
a,1.70169,2.57927,1.70169,1.8181,"{'att': 156, 'def': 34}","{'att': 244, 'def': 21}",8,7,1,2,0.7937,l,2025-02-25 19:30:00,0,0,1,0,-0.11641000000000012
a,2.22536,1.35053,2.22536,0.589359,"{'att': 283, 'def': 36}","{'att': 179, 'def': 26}",7,5,2,2,2.0221,d,2025-03-09 14:00:00,0,1,0,1,1.6360009999999998
h,2.02714,1.60321,2.02714,1.60321,"{'att': 153, 'def': 21}","{'att': 156, 'def': 20}",17,8,1,2,1.677,l,2025-03-15 17:30:00,0,0,1,0,0.42393000000000014
h,1.99637,1.41263,1.99637,1.41263,"{'att': 157, 'def': 30}","{'att': 235, 'def': 15}",7,6,1,2,1.8446,l,2025-04-02 19:45:00,0,0,1,0,0.5837399999999999
a,1.94869,0.907832,1.94869,0.907832,"{'att': 264, 'def': 32}","{'att': 188, 'def': 23}",6,5,2,2,2.2605000000000004,d,2025-04-05 14:00:00,0,1,0,1,1.040858
