id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
12963,Evanilson,24,1770,9,10.273451855406165,0,1.4628573637455702,56,20,0,0,F S,Bournemouth,9,9.512282995507121,11.298582945019007,1.8507298920303583
500,Alex Iwobi,31,2495,8,4.415300693362951,5,7.586026924662292,57,50,1,0,D F M S,Fulham,8,4.415300693362951,18.484781199134886,8.856343518942595
501,Danny Welbeck,24,1625,8,8.282384399324656,4,1.6913414858281612,44,16,2,0,F S,Brighton,8,8.282384399324656,13.492792513221502,5.364277236163616
1228,Bruno Fernandes,30,2564,8,9.238605689257383,9,8.31448839046061,79,75,2,2,F M,Manchester United,5,6.955099303275347,21.429937159642577,11.855959974229336
1776,Jarrod Bowen,27,2381,8,7.43362539447844,5,6.251367971301079,71,44,1,0,F M,West Ham,7,6.672456556931138,11.933001816272736,2.4543533492833376
8272,João Pedro,25,1820,8,7.228920696303248,6,4.920518176630139,43,24,4,0,F M S,Brighton,5,4.945414124056697,14.856111239641905,7.286987651139498
10717,Rodrigo Muniz,30,863,8,6.701318239793181,1,0.7810081988573074,37,7,1,0,F S,Fulham,8,6.701318239793181,7.012228827923536,1.2132631000131369
11296,Cody Gakpo,28,1494,8,7.0785902831703424,3,4.213390661403537,44,30,4,0,F M S,Liverpool,8,7.0785902831703424,15.656454613432288,5.603423799388111
12412,Morgan Rogers,30,2571,8,6.987307168543339,6,5.988701043650508,48,41,8,0,F M,Aston Villa,8,6.987307168543339,17.067962057888508,7.037020578980446
453,Son Heung-Min,28,2032,7,7.730759242549539,9,9.04414401575923,55,51,1,0,F M S,Tottenham,6,6.208421574905515,18.20573951303959,6.4526379853487015
755,Jamie Vardy,29,2410,7,10.620419597253203,3,3.4044317603111267,50,18,5,0,F,Leicester,6,9.859250729903579,12.693284634500742,0.6647582929581404
1679,Dominic Solanke,22,1968,7,10.845310132950544,3,2.4611449129879475,55,14,0,0,F,Tottenham,7,10.845310132950544,15.471609707921743,4.1871842965483665
5675,Ismaila Sarr,30,2121,7,9.376350492238998,3,7.217208240181208,43,33,3,0,F M S,Crystal Palace,7,9.376350492238998,18.90179874561727,6.352248685434461
6055,Phil Foden,25,1680,7,6.009981971234083,2,5.275347169488668,52,43,2,0,F M S,Manchester City,7,6.009981971234083,13.380522482097149,5.273441381752491
6063,Jacob Murphy,27,1871,7,6.347774365916848,8,6.429632548242807,37,29,3,0,F M S,Newcastle United,7,6.347774365916848,15.28176025673747,4.09163548797369
6691,Dejan Kulusevski,27,2161,7,5.163171479478478,4,6.387374710291624,43,62,3,0,F M S,Tottenham,7,5.163171479478478,15.719758842140436,5.70547001529485
8288,Tomas Soucek,29,2161,7,6.355239314958453,1,0.947371281683445,47,14,8,0,M S,West Ham,7,6.355239314958453,10.982991637662053,4.435917062684894
9156,Kevin Schade,31,1772,7,6.181446924805641,2,3.1918568136170506,42,18,2,0,F M S,Brentford,7,6.181446924805641,12.004689186811447,3.2176495417952538
9307,Iliman Ndiaye,26,2011,7,5.445089589804411,0,1.471212960779667,28,16,3,0,F M S,Everton,5,3.9227519296109676,8.727771501988173,4.370731972157955
9662,Dango Ouattara,28,1686,7,10.446917865425348,4,5.098230538889766,55,28,1,0,F M S,Bournemouth,7,10.446917865425348,16.2422751262784,3.3532563988119364
10806,Kaoru Mitoma,31,2492,7,8.81001129001379,3,4.823067110031843,50,35,1,0,F M S,Brighton,7,8.81001129001379,19.194436222314835,7.722366351634264
11357,Noni Madueke,25,1593,7,9.392904926091433,3,2.4354430362582207,65,25,3,0,M S,Chelsea,7,9.392904926091433,13.776075530797243,4.522956864908338
11363,Antoine Semenyo,30,2659,7,12.047766767442226,4,5.9714722745120525,113,40,9,0,F M,Bournemouth,7,12.047766767442226,22.679038502275944,6.991844542324543
11366,Jhon Durán,20,563,7,5.099582154303789,0,0.2346634343266487,31,4,3,1,F S,Aston Villa,7,5.099582154303789,5.687583016231656,1.4234060682356358
5304,Mikel Merino,23,1317,6,5.190068114548922,1,1.4984108433127403,29,14,2,0,F M S,Arsenal,6,5.190068114548922,8.871730608865619,5.572250749915838
6681,Harvey Barnes,25,1054,6,5.120279906317592,3,3.317995272576809,43,17,0,0,F S,Newcastle United,6,5.120279906317592,10.58430290222168,2.9516057576984167
6854,Diogo Jota,20,986,6,8.152463860809803,3,1.8226725794374943,41,10,2,0,F S,Liverpool,6,8.152463860809803,11.086136743426323,2.4824429750442505
7322,Bukayo Saka,18,1368,6,6.103043165057898,10,9.705946519970894,49,43,3,0,F M S,Arsenal,5,5.341874312609434,12.087906587868929,4.7554488107562065
7752,Gabriel Martinelli,26,1712,6,6.930777624249458,4,4.361926320940256,37,32,1,0,F M S,Arsenal,6,6.930777624249458,12.756674967706203,3.238169876858592
8127,Amad Diallo Traore,22,1581,6,4.127339580096304,6,3.7384065855294466,40,39,3,0,D F M S,Manchester United,6,4.127339580096304,10.620114900171757,4.909137783572078
8150,Anthony Gordon,26,2164,6,8.959598820656538,5,4.6875629629939795,54,49,2,0,F M S,Newcastle United,5,7.4372611083090305,14.24515475332737,5.551701985299587
9524,Anthony Elanga,31,2020,6,5.2260312382131815,8,4.930016985163093,35,39,1,0,F M S,Nottingham Forest,6,5.2260312382131815,11.34791268594563,3.3411832079291344
9983,Beto,23,1051,6,6.837226876989007,0,0.783711414784193,33,7,2,0,F S,Everton,6,6.837226876989007,6.472449662163854,1.0180185325443745
556,Marcus Rashford,22,1284,5,3.199859205633402,3,4.502268481999636,27,22,2,0,F M S,"Aston Villa,Manchester United",5,3.199859205633402,9.00739799439907,3.5098787005990744
5596,Harry Wilson,19,824,5,2.883230207487941,1,1.310930552892387,28,17,2,0,F M S,Fulham,5,2.883230207487941,5.205330517143011,1.8607080252841115
6456,Callum Hudson-Odoi,26,2021,5,2.3994511030614376,2,2.9133432004600763,35,43,2,0,F M S,Nottingham Forest,5,2.3994511030614376,11.512573782354593,7.77597027271986
6857,Morgan Gibbs-White,27,2252,5,4.278497541323304,7,5.368689788505435,47,44,6,1,M,Nottingham Forest,5,4.278497541323304,14.273192096501589,8.380970554426312
6937,Georginio Rutter,28,1679,5,5.6770595367997885,3,3.1324470546096563,50,19,2,0,F M S,Brighton,5,5.6770595367997885,10.18418968655169,2.795816533267498
7230,Emile Smith-Rowe,28,1864,5,5.021549168974161,2,1.6679066121578217,32,18,2,0,M S,Fulham,5,5.021549168974161,10.894046164117754,5.457503228448331
7698,Leandro Trossard,31,2015,5,6.831994719803333,5,5.958049677312374,56,36,2,1,F M S,Arsenal,5,6.831994719803333,15.990834772586823,6.061947345733643
8393,Omar Marmoush,9,669,5,2.418562915176153,0,1.0158244706690311,27,8,0,0,F M S,Manchester City,5,2.418562915176153,4.570772923529148,1.8789040073752403
9788,Dominik Szoboszlai,29,2116,5,5.886172721162438,3,4.870682632550597,59,41,6,0,F M S,Liverpool,5,5.886172721162438,21.218698170036077,12.573327861726284
9790,Josko Gvardiol,30,2647,5,4.157918523997068,0,1.8712127413600683,35,25,1,0,D S,Manchester City,5,4.157918523997068,18.962031796574593,15.08755648136139
10720,Darwin Núñez,25,965,5,6.217496560886502,2,1.7118774075061083,31,9,8,0,F S,Liverpool,5,6.217496560886502,9.906813150271773,2.5484528094530106
11356,Enzo Fernández,29,2312,5,5.108097435906529,5,6.110003232955933,45,62,7,0,M S,Chelsea,5,5.108097435906529,16.218406822532415,7.846878165379167
12759,Yankuba Minteh,25,1308,5,5.060736645013094,4,4.131922434084117,26,22,6,0,D M S,Brighton,5,5.060736645013094,12.092655660584569,3.8068431094288826
87,Joelinton,26,2188,4,4.18678755313158,1,1.5445897616446018,43,20,9,0,F M,Newcastle United,4,4.18678755313158,14.635662354528904,9.927849313244224
672,Jordan Ayew,26,1343,4,4.0402989611029625,0,1.3386741792783141,27,13,6,0,F M S,"Crystal Palace,Leicester",3,3.2791301235556602,4.936140231788158,2.136830539442599
2254,Mateo Kovacic,25,1783,4,1.4265411011874676,1,3.275762944482267,33,27,5,0,M S,Manchester City,4,1.4265411011874676,11.79970222339034,8.783664889633656
6174,Nikola Milenkovic,30,2700,4,4.106130015105009,2,0.8351365774869919,26,7,4,0,D,Nottingham Forest,4,4.106130015105009,5.183508310467005,4.170799270272255
7083,Christian Nørgaard,27,2240,4,3.6070681903511286,2,0.8950382489711046,30,15,4,1,M,Brentford,4,3.6070681903511286,9.991944687440991,8.019413243979216
7134,Marc Cucurella,29,2376,4,2.2926202565431595,1,1.496848488226533,17,15,7,1,D S,Chelsea,4,2.2926202565431595,12.827919756993651,9.88761748932302
7365,Lucas Paquetá,27,2012,4,4.933463191613555,0,2.0286956522613764,38,29,7,0,F M S,West Ham,2,3.4111255314201117,8.251164589077234,4.239985004067421
8379,Alexis Mac Allister,30,2313,4,2.9807759672403336,3,3.9375565592199564,31,36,6,0,M S,Liverpool,4,2.9807759672403336,19.692747849971056,15.950766000896692
10552,Alejandro Garnacho,30,1805,4,8.278863590210676,1,2.457669496536255,70,27,2,0,F M S,Manchester United,4,8.278863590210676,13.996874995529652,4.002964548766613
11360,Paul Onuachu,21,847,4,4.428834761492908,1,0.5158860571682453,29,8,3,0,F S,Southampton,4,4.428834761492908,5.0612258687615395,0.8426175992935896
11362,Facundo Buonanotte,27,1377,4,3.86350180208683,2,3.3039367478340864,31,23,7,0,F M S,Leicester,4,3.86350180208683,7.262781923636794,3.023918779566884
12408,Daniel Muñoz,29,2517,4,5.105733443051577,4,4.2668015994131565,30,34,7,0,D,Crystal Palace,4,5.105733443051577,13.587179504334927,5.651717452332377
12752,Sammie Szmodics,19,1015,4,4.5141482055187225,0,0.1510741114616394,21,4,2,0,M S,Ipswich,4,4.5141482055187225,5.326153449714184,0.7284961454570293
592,Ross Barkley,16,494,3,2.039717120118439,1,0.892851353622973,14,8,3,0,M S,Aston Villa,3,2.039717120118439,4.456641010940075,3.061737909913063
2117,Marco Asensio,6,299,3,2.2913151681423187,1,0.3199940212070942,13,5,1,0,M S,Aston Villa,3,2.2913151681423187,2.069661781191826,0.5297634936869144
2328,Thomas Partey,29,2289,3,1.450979033485055,2,2.4359918236732483,22,17,4,0,D M S,Arsenal,3,1.450979033485055,12.352651545777917,11.18506152369082
3300,Christopher Nkunku,26,877,3,5.027925219386816,2,1.9381165839731693,25,13,2,0,F M S,Chelsea,3,5.027925219386816,6.6940259812399745,1.954516883008182
5543,Gabriel Jesus,17,581,3,3.375023730099201,0,0.5535630472004414,20,8,4,0,F S,Arsenal,3,3.375023730099201,4.954094588756561,2.0514997951686382
5555,Dominic Calvert-Lewin,22,1600,3,7.847588878124952,1,0.7406498864293098,46,7,2,0,F S,Everton,3,7.847588878124952,6.98252478800714,1.292787717655301
5613,Gabriel,28,2376,3,4.300341751426458,1,1.2210565768182278,22,13,4,0,D,Arsenal,3,4.300341751426458,11.277788810431957,10.166896805167198
6098,Niclas Füllkrug,11,442,3,1.8144387640058994,1,1.673308789730072,11,9,2,0,F S,West Ham,3,1.8144387640058994,3.0058795660734177,1.3548047095537186
6382,Pedro Neto,28,1619,3,2.731966285035014,4,4.760013478808105,43,34,8,0,F M S,Chelsea,3,2.731966285035014,10.627358596771955,4.622594380751252
6615,Trevoh Chalobah,20,1542,3,1.9186959248036146,1,2.151971971616149,15,8,2,0,D S,"Chelsea,Crystal Palace",3,1.9186959248036146,4.881895884871483,4.324617087841034
6665,Curtis Jones,26,1358,3,4.295226119458675,3,1.695264520123601,28,19,1,1,D F M S,Liverpool,3,4.295226119458675,10.101898077875376,5.591864021494985
6674,Rayan Ait Nouri,30,2605,3,2.846335131675005,5,3.5369154643267393,28,32,5,0,D M,Wolverhampton Wanderers,3,2.846335131675005,11.226606430485845,6.942630004137754
6756,Dwight McNeil,14,1152,3,1.1516401022672653,3,4.143425122369081,22,32,1,0,M S,Everton,3,1.1516401022672653,6.235654525458813,3.136098973453045
6837,Ryan Sessegnon,9,182,3,1.4969432428479195,1,0.4073629230260849,7,4,0,0,D M S,Fulham,3,1.4969432428479195,2.1721503511071205,0.32358935475349426
7484,Stephy Mavididi,28,1410,3,3.12256614677608,1,2.4333537444472313,22,20,2,0,M S,Leicester,3,3.12256614677608,8.486216118559241,4.816266473382711
7603,Marc Guehi,29,2610,3,2.470967598259449,2,1.230522233992815,12,10,7,1,D M,Crystal Palace,3,2.470967598259449,6.904246158897877,6.542901182547212
8044,Joshua Zirkzee,31,1321,3,4.8917449824512005,1,2.009757675230503,27,12,2,0,F M S,Manchester United,3,4.8917449824512005,8.706661760807037,2.963567115366459
8327,Bruno Guimarães,30,2614,3,2.8196048866957426,6,5.485347101464868,31,40,4,0,M,Newcastle United,3,2.8196048866957426,14.487750358879566,9.628060229122639
8981,Jéremy Doku,22,1285,3,1.3649290464818478,4,3.3262361520901322,23,24,1,0,F M S,Manchester City,3,1.3649290464818478,8.459742911159992,4.755889063701034
9021,Pape Sarr,29,1450,3,3.391706719994545,2,1.7770579745993018,27,15,6,0,M S,Tottenham,3,3.391706719994545,9.07569850049913,5.910140400752425
10348,Omari Hutchinson,27,2260,3,2.7839816715568304,2,2.521922806277871,36,23,5,0,M S,Ipswich,3,2.7839816715568304,8.567415975034237,4.122572740539908
10741,Marcus Tavernier,22,1504,3,6.009003089740872,5,3.5073727276176214,47,36,5,0,M S,Bournemouth,3,6.009003089740872,13.064635377377272,5.588902961462736
10766,Joe Ayodele-Aribo,30,1915,3,2.926058968529105,0,1.7567494381219149,17,16,1,0,D M S,Southampton,3,2.926058968529105,6.906115759164095,3.7257509492337704
11055,Rasmus Højlund,26,1572,3,3.4533963799476624,0,1.578753737732768,21,13,2,0,F S,Manchester United,3,3.4533963799476624,6.39506721496582,2.342630557715893
11132,Ethan Nwaneri,21,710,3,1.4581254459917545,2,0.9870261549949646,19,11,1,0,F M S,Arsenal,3,1.4581254459917545,4.134819328784943,2.486333053559065
11384,João Gomes,29,2481,3,2.532845191657543,1,0.936934482306242,30,19,8,1,M,Wolverhampton Wanderers,3,2.532845191657543,11.701197180896997,9.35195628553629
12027,Mohammed Kudus,25,2113,3,6.33870455250144,2,2.6086383145302534,59,27,1,1,F M,West Ham,3,6.33870455250144,12.82351440936327,4.925880301743746
12766,Jota Silva,26,718,3,2.1465475652366877,1,3.355119312182069,18,14,5,0,M S,Nottingham Forest,3,2.1465475652366877,3.9543014522641897,0.8781488863751292
76,Fabian Schär,26,2225,2,1.81651615165174,0,0.2121803928166628,24,3,6,1,D S,Newcastle United,2,1.81651615165174,8.121809735894203,7.668539822101593
447,Kevin De Bruyne,21,1188,2,2.6337888594716787,6,6.839625366032124,39,41,2,0,M S,Manchester City,2,2.6337888594716787,13.216377180069685,6.5746781649068
586,John Stones,11,539,2,0.6664973199367523,0,0.0837758481502533,2,2,1,0,D S,Manchester City,2,0.6664973199367523,2.6725111044943333,2.6725111044943333
725,Ola Aina,30,2589,2,0.4249469665810466,1,1.2345462553203106,9,11,2,0,D M,Nottingham Forest,2,0.4249469665810466,8.515251614153385,7.687264669686556
900,Adama Traoré,29,1478,2,5.395665116608143,5,5.506240554153919,35,33,2,0,F M S,Fulham,2,5.395665116608143,14.2199781909585,4.466312042437494
922,Andreas Pereira,28,1714,2,3.3438139893114567,4,5.1637386148795485,33,49,7,0,M S,Fulham,2,2.5826451666653156,11.102252211421728,7.146542973816395
1245,Emerson,27,1904,2,1.9866414684802294,1,1.2129619792103767,14,17,5,0,D M S,West Ham,2,1.9866414684802294,5.4919320130720735,2.934223787859082
1653,Michael Keane,10,811,2,0.7946690190583467,0,0.12363456189632416,8,1,4,0,D S,Everton,2,0.7946690190583467,1.1600648276507854,1.1311242170631886
1726,Abdoulaye Doucouré,27,2205,2,2.79747642762959,1,2.019510664511472,24,23,2,1,M S,Everton,2,2.79747642762959,6.802812587469816,3.0347504187375307
1791,Trent Alexander-Arnold,28,2186,2,1.6091339765116572,6,7.739049283787608,38,50,4,0,D S,Liverpool,2,1.6091339765116572,18.741866499185562,12.53827254101634
2199,Pablo Sarabia,17,599,2,1.824720036238432,2,1.751223960891366,14,11,1,0,M S,Wolverhampton Wanderers,2,1.824720036238432,4.624200861901045,1.4976713117212057
2517,Martin Odegaard,23,1855,2,5.124903667718172,4,6.163652477785945,37,47,3,0,M S,Arsenal,1,4.363734800368547,16.162630639970303,9.555035550147295
3635,Bernardo Silva,27,2120,2,3.657569183036685,4,4.40138613153249,27,42,6,0,M S,Manchester City,2,3.657569183036685,14.911720596253872,9.86724790558219
4419,Adam Armstrong,20,1282,2,3.9334685541689396,2,2.005434782244265,26,9,4,0,F M S,Southampton,2,3.1722997166216373,6.038746699690819,1.9466782938688993
5553,Declan Rice,29,2347,2,2.2816513143479824,5,8.293891530483961,38,49,4,1,M S,Arsenal,2,2.2816513143479824,13.327655285596848,8.262305906042457
5584,Aaron Wan-Bissaka,30,2616,2,1.1573889162391424,2,2.6609256491065025,13,25,1,0,D S,West Ham,2,1.1573889162391424,9.129781362600625,6.3471619272604585
5609,Yves Bissouma,23,1157,2,0.41388600692152977,0,0.29296224750578403,9,6,6,0,M S,Tottenham,2,0.41388600692152977,5.07224656175822,4.652003320865333
5682,Gonçalo Guedes,24,736,2,2.1585260666906834,4,1.2905128914862871,18,11,1,0,F M S,Wolverhampton Wanderers,2,2.1585260666906834,4.71057740226388,1.7017496917396784
5956,Youri Tielemans,31,2672,2,2.9368700571358204,5,6.559981280937791,32,52,4,0,M,Aston Villa,2,2.175701219588518,17.211999118328094,13.331064704805613
6026,Richarlison,9,256,2,1.7111993879079819,1,0.8242609575390816,6,4,1,0,F S,Tottenham,2,1.7111993879079819,1.7401907593011856,0.07880378514528275
6042,Jan Bednarek,25,2088,2,1.0302477153018117,0,0.3539321832358837,5,5,6,0,D,Southampton,2,1.0302477153018117,6.353416859172285,5.924296723678708
6108,Rodrigo Bentancur,21,1420,2,1.3008952122181654,0,0.31575843319296837,22,8,7,0,M S,Tottenham,2,1.3008952122181654,7.42713706381619,6.860223514959216
6219,Enes Ünal,17,292,2,2.016992896795273,1,0.545154508203268,19,4,2,0,F S,Bournemouth,2,2.016992896795273,2.6258721854537725,0.9348652940243483
6345,Jadon Sancho,25,1602,2,2.082397336140275,4,3.7297813668847084,21,32,1,0,M S,Chelsea,2,2.082397336140275,8.885597262531519,4.116858072578907
6820,David Brooks,24,783,2,1.9171972665935755,0,1.595417071133852,22,14,3,0,M S,Bournemouth,2,1.9171972665935755,4.8714797254651785,2.1176895946264267
6852,Matt Doherty,24,1774,2,1.576674222946167,1,1.7049347087740898,10,11,6,0,D S,Wolverhampton Wanderers,2,1.576674222946167,6.6618864089250565,4.948672920465469
6888,William Saliba,29,2548,2,2.6715551391243935,0,0.6214833408594131,5,4,2,1,D,Arsenal,2,2.6715551391243935,11.655321959406137,11.633824352174997
6912,Pedro Porro,30,2369,2,1.748622564598918,5,4.910610334016383,36,47,4,0,D S,Tottenham,2,1.748622564598918,12.601702081039548,10.330523135140538
7753,James Justin,29,2468,2,2.027784578502178,1,0.7298881206661463,24,13,5,0,D,Leicester,2,2.027784578502178,5.6374380784109235,4.79407318867743
7762,Jean-Ricner Bellegarde,29,1468,2,1.6797232693061233,6,3.574745198711753,20,25,3,0,M S,Wolverhampton Wanderers,2,1.6797232693061233,8.89485261309892,4.144867720082402
7902,Matthijs de Ligt,28,2107,2,2.871978895738721,0,0.281110018491745,18,6,3,0,D S,Manchester United,2,2.871978895738721,5.249729173257947,4.9913213811814785
7958,Sandro Tonali,28,1899,2,3.004694763571024,1,0.6582815097644925,25,12,5,0,M S,Newcastle United,2,3.004694763571024,11.550206251442432,8.560306824743748
8129,Riccardo Calafiori,17,933,2,0.7747622476890683,1,0.4056127071380615,10,6,4,0,D S,Arsenal,2,0.7747622476890683,4.017891261726618,3.666850782930851
8226,Tariq Lamptey,13,770,2,0.33914162404835224,2,0.8965721465647221,6,5,0,0,D S,Brighton,2,0.33914162404835224,2.034523122012615,1.2221865803003311
8563,George Hirst,19,244,2,1.2739381901919842,1,0.34214659593999386,6,3,1,0,F S,Ipswich,2,1.2739381901919842,1.8027554545551538,0.34989769384264946
8706,Eberechi Eze,26,2125,2,6.457262713462114,8,5.721927782520652,87,51,1,0,F M S,Crystal Palace,2,6.457262713462114,14.985887434333563,6.780135631561279
8845,Hee-Chan Hwang,18,609,2,0.7990479003638029,0,0.2850785907357931,5,3,0,0,F M S,Wolverhampton Wanderers,2,0.7990479003638029,2.01325161755085,0.9641339294612408
8859,Mikkel Damsgaard,31,2378,2,3.183261677622795,9,7.361148276366293,30,55,2,0,F M S,Brentford,2,3.183261677622795,16.35609555616975,9.525627100840211
9415,Jaden Philogene-Bidace,20,781,2,2.795140001922846,0,0.33318939432501793,19,6,3,1,D M S,"Aston Villa,Ipswich",2,2.795140001922846,3.0547380689531565,1.6042765881866217
9501,Fabio Carvalho,19,399,2,2.3463018126785755,1,0.6756551787257195,12,4,1,0,F M S,Brentford,2,2.3463018126785755,4.785842690616846,1.7638856619596481
9667,Amadou Onana,19,1190,2,2.4306247010827065,0,0.1486510382965207,14,5,4,0,M S,Aston Villa,2,2.4306247010827065,5.128903607837856,4.770068793557584
9678,Ethan Pinnock,22,1912,2,0.9376051723957062,0,1.5102842152118683,10,8,2,0,D S,Brentford,2,0.9376051723957062,8.122458971105516,7.0917413318529725
9733,Nathan Collins,31,2790,2,2.236337795853615,1,1.0274919159710407,15,6,4,0,D,Brentford,2,2.236337795853615,8.47024540323764,8.03315829206258
9749,Donyell Malen,8,214,2,1.9631926193833351,0,0.03435366228222847,9,1,0,0,M S,Aston Villa,2,1.9631926193833351,2.0544121637940407,0.09121954441070557
9912,Cameron Archer,28,1244,2,6.02127786912024,0,0.23777939844876528,27,3,0,0,F S,Southampton,2,5.260109001770616,6.11819102242589,1.7141524339094758
10126,James McAtee,11,125,2,1.264029372483492,0,0,7,0,0,0,S,Manchester City,2,1.264029372483492,1.2438596077263355,0.6109811514616013
10527,Carlos Baleba,27,2100,2,2.7795110372826457,1,1.3878048826009035,39,18,6,1,M S,Brighton,2,2.7795110372826457,14.624529297463596,11.276441685855389
10586,Tyler Dibling,27,1622,2,2.7438392844051123,0,1.9526885841041803,27,19,6,0,F M S,Southampton,2,2.7438392844051123,8.251285664737225,4.357305308803916
10744,Ryan Christie,29,2150,2,1.5402817577123642,3,3.7968314699828625,33,42,9,0,M S,Bournemouth,2,1.5402817577123642,9.472964033484459,6.05323813483119
10802,Lisandro Martínez,20,1762,2,1.6867136806249619,1,1.357606129720807,17,9,7,0,D,Manchester United,2,1.6867136806249619,9.639154896140099,8.233198188245296
11003,Ryan Yates,28,1704,2,2.8120597936213017,1,0.9293923266232014,31,17,8,0,M S,Nottingham Forest,2,2.8120597936213017,5.842967715114355,4.041342701762915
11269,Jack Hinshelwood,19,1428,2,1.3435796154662967,0,0.8193219695240259,12,9,4,0,D M S,Brighton,2,1.3435796154662967,6.546622358262539,5.361583419144154
11709,Milos Kerkez,31,2734,2,0.6336739230901003,5,4.175613479688764,17,27,4,0,D,Bournemouth,2,0.6336739230901003,9.636886976659298,6.451408276334405
11710,Simon Adingra,22,720,2,1.989352384582162,1,1.1825856063514948,18,10,0,0,D M S,Brighton,2,1.989352384582162,3.6802092138677835,1.5406266525387764
11943,Dean Huijsen,25,1855,2,1.1866636723279953,1,1.7521791756153107,14,13,7,0,D S,Bournemouth,2,1.1866636723279953,8.347180431708694,7.302302548661828
12014,Jake O&#039;Brien,14,1021,2,1.1100494861602783,0,0.6676564291119576,4,6,4,0,D S,Everton,2,1.1100494861602783,3.475300520658493,2.6563171446323395
12948,Mateus Fernandes,29,2357,2,4.665453972294927,3,3.330485001206398,36,27,7,0,F M S,Southampton,2,4.665453972294927,10.692715797573328,5.719816144555807
13020,Bilal El Khannouss,26,1703,2,0.8084681201726198,1,3.009697673842311,20,25,3,0,M S,Leicester,2,0.8084681201726198,5.135183766484261,2.6358757093548775
531,Michail Antonio,14,859,1,2.99339403398335,1,1.598572283051908,19,9,1,0,F S,West Ham,1,2.99339403398335,5.190587151795626,1.7512829042971134
631,Ashley Young,27,1544,1,0.25227443501353264,3,2.1078083589673042,6,19,6,1,D S,Everton,1,0.25227443501353264,3.466309294104576,2.175210624933243
675,Jack Grealish,18,687,1,1.2711530942469835,1,1.9155478971078992,15,24,3,0,M S,Manchester City,1,1.2711530942469835,6.647071058861911,4.0598802817985415
833,Virgil van Dijk,31,2790,1,1.9818783197551966,1,0.6516468403860927,18,10,3,0,D,Liverpool,1,1.9818783197551966,17.14110968261957,16.43801189213991
