h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,3.30449,2.15899,3.30449,2.15899,"{'att': 283, 'def': 10}","{'att': 245, 'def': 37}",8,14,4,0,2.1441999999999997,w,2024-11-23 17:30:00,1,0,0,3,1.1454999999999997
h,1.01086,1.57274,1.01086,1.57274,"{'att': 251, 'def': 13}","{'att': 261, 'def': 23}",7,7,1,1,0.9093000000000001,d,2024-12-01 13:30:00,0,1,0,1,-0.5618799999999999
a,0.623934,3.27716,0.623934,3.27716,"{'att': 97, 'def': 27}","{'att': 219, 'def': 31}",11,10,0,1,0.13490000000000002,l,2024-12-05 20:15:00,0,0,1,0,-2.653226
h,3.25488,2.57326,3.25488,1.05092,"{'att': 276, 'def': 28}","{'att': 191, 'def': 24}",8,16,3,4,1.8100999999999998,l,2024-12-08 16:30:00,0,0,1,0,2.20396
a,3.89322,1.27356,3.89322,1.27356,"{'att': 288, 'def': 27}","{'att': 402, 'def': 23}",10,2,5,0,2.7945,w,2024-12-15 19:00:00,1,0,0,3,2.6196599999999997
h,1.20245,5.20214,1.20245,5.20214,"{'att': 280, 'def': 13}","{'att': 335, 'def': 29}",8,14,3,6,0.0286,l,2024-12-22 16:30:00,0,0,1,0,-3.99969
a,1.05758,1.30018,1.05758,1.30018,"{'att': 108, 'def': 20}","{'att': 301, 'def': 13}",9,5,0,1,1.1156,l,2024-12-26 15:00:00,0,0,1,0,-0.24259999999999993
h,2.28433,0.640697,1.52317,0.640697,"{'att': 222, 'def': 19}","{'att': 218, 'def': 20}",6,6,2,2,2.5563,d,2024-12-29 15:00:00,0,1,0,1,0.882473
h,1.00333,2.42963,1.00333,2.42963,"{'att': 180, 'def': 31}","{'att': 201, 'def': 26}",15,9,1,2,0.44189999999999996,l,2025-01-04 12:30:00,0,0,1,0,-1.4263
a,0.777071,2.25501,0.777071,2.25501,"{'att': 193, 'def': 9}","{'att': 227, 'def': 37}",0,11,1,2,0.4317,l,2025-01-15 20:00:00,0,0,1,0,-1.4779390000000001
a,1.35719,2.56089,1.35719,2.56089,"{'att': 171, 'def': 19}","{'att': 337, 'def': 28}",8,6,2,3,0.6095,l,2025-01-19 14:00:00,0,0,1,0,-1.2037000000000002
h,1.27483,1.40469,1.27483,1.40469,"{'att': 171, 'def': 15}","{'att': 304, 'def': 27}",5,5,1,2,1.1875,l,2025-01-26 14:00:00,0,0,1,0,-0.1298600000000001
a,0.945355,1.66475,0.945355,1.66475,"{'att': 218, 'def': 24}","{'att': 259, 'def': 21}",4,8,2,0,0.8316,w,2025-02-02 14:00:00,1,0,0,3,-0.719395
h,1.97109,1.42652,1.97109,1.42652,"{'att': 212, 'def': 22}","{'att': 253, 'def': 22}",15,8,1,0,1.7798999999999998,w,2025-02-16 16:30:00,1,0,0,3,0.54457
a,1.58741,1.15389,1.58741,1.15389,"{'att': 189, 'def': 21}","{'att': 358, 'def': 35}",7,4,4,1,1.7563000000000002,w,2025-02-22 15:00:00,1,0,0,3,0.4335199999999999
h,1.28426,2.38641,1.28426,2.38641,"{'att': 251, 'def': 24}","{'att': 349, 'def': 26}",5,11,0,1,0.6301,l,2025-02-26 19:30:00,0,0,1,0,-1.1021500000000002
h,1.35053,2.22536,0.589359,2.22536,"{'att': 179, 'def': 26}","{'att': 283, 'def': 36}",5,7,2,2,0.7423,d,2025-03-09 14:00:00,0,1,0,1,-1.6360009999999998
a,1.40865,1.03966,1.40865,1.03966,"{'att': 271, 'def': 27}","{'att': 245, 'def': 28}",7,9,0,2,1.6906999999999999,l,2025-03-16 13:30:00,0,0,1,0,0.36898999999999993
a,1.40274,1.30443,1.40274,1.30443,"{'att': 212, 'def': 18}","{'att': 267, 'def': 21}",9,6,0,1,1.4399,l,2025-04-03 19:00:00,0,0,1,0,0.09831000000000012
h,2.648,0.780439,1.88683,0.780439,"{'att': 255, 'def': 33}","{'att': 298, 'def': 34}",10,5,3,1,2.6009,w,2025-04-06 13:00:00,1,0,0,3,1.106391
