h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.2369,0.417295,1.2369,0.417295,"{'att': 284, 'def': 28}","{'att': 292, 'def': 20}",2,5,3,0,2.0891,w,2024-11-10 14:00:00,1,0,0,3,0.8196050000000001
a,1.26912,1.98714,1.26912,1.98714,"{'att': 216, 'def': 18}","{'att': 465, 'def': 22}",5,4,1,1,0.7996,d,2024-11-24 16:30:00,0,1,0,1,-0.7180199999999999
h,1.76161,0.766749,1.76161,0.766749,"{'att': 275, 'def': 24}","{'att': 461, 'def': 27}",10,3,4,0,2.1703,w,2024-12-01 13:30:00,1,0,0,3,0.9948609999999999
a,0.256083,2.96684,0.256083,2.96684,"{'att': 291, 'def': 15}","{'att': 295, 'def': 25}",1,8,0,2,0.0343,l,2024-12-04 20:15:00,0,0,1,0,-2.710757
h,1.4697,0.651217,1.4697,0.651217,"{'att': 77, 'def': 24}","{'att': 343, 'def': 13}",7,4,2,3,2.0817,l,2024-12-07 17:30:00,0,0,1,0,0.818483
a,2.04662,0.638103,1.28545,0.638103,"{'att': 222, 'def': 28}","{'att': 305, 'def': 18}",5,4,2,1,2.4972,w,2024-12-15 16:30:00,1,0,0,3,0.647347
h,2.28533,1.82831,2.28533,1.06714,"{'att': 169, 'def': 23}","{'att': 240, 'def': 26}",14,3,0,3,1.6816999999999998,l,2024-12-22 14:00:00,0,0,1,0,1.21819
a,0.358876,0.826489,0.358876,0.826489,"{'att': 254, 'def': 34}","{'att': 221, 'def': 21}",2,4,0,2,0.722,l,2024-12-26 17:30:00,0,0,1,0,-0.46761300000000006
h,1.00073,2.2424,1.00073,2.2424,"{'att': 295, 'def': 30}","{'att': 350, 'def': 18}",6,5,0,2,0.5484,l,2024-12-30 20:00:00,0,0,1,0,-1.24167
a,1.67469,2.862,1.67469,2.10084,"{'att': 204, 'def': 27}","{'att': 204, 'def': 23}",7,7,2,2,0.6461,d,2025-01-05 16:30:00,0,1,0,1,-0.4261499999999998
h,3.10847,1.36705,3.10847,1.36705,"{'att': 211, 'def': 17}","{'att': 359, 'def': 28}",15,1,3,1,2.4094,w,2025-01-16 20:00:00,1,0,0,3,1.74142
h,1.31823,2.17172,0.557061,2.17172,"{'att': 266, 'def': 30}","{'att': 264, 'def': 14}",8,6,1,3,0.673,l,2025-01-19 14:00:00,0,0,1,0,-1.614659
a,0.201988,0.560571,0.201988,0.560571,"{'att': 273, 'def': 17}","{'att': 308, 'def': 10}",5,3,1,0,0.8438,w,2025-01-26 19:00:00,1,0,0,3,-0.35858300000000004
h,1.50706,2.44633,1.50706,2.44633,"{'att': 128, 'def': 23}","{'att': 283, 'def': 21}",18,6,0,2,0.6737,l,2025-02-02 14:00:00,0,0,1,0,-0.93927
a,1.42652,1.97109,1.42652,1.97109,"{'att': 253, 'def': 22}","{'att': 212, 'def': 22}",8,15,0,1,0.9837,l,2025-02-16 16:30:00,0,0,1,0,-0.54457
a,0.645685,2.10444,0.645685,2.10444,"{'att': 147, 'def': 23}","{'att': 323, 'def': 23}",5,6,2,2,0.369,d,2025-02-22 12:30:00,0,1,0,1,-1.458755
h,1.40202,1.04498,1.40202,1.04498,"{'att': 201, 'def': 13}","{'att': 209, 'def': 24}",4,8,3,2,1.7134,w,2025-02-26 19:30:00,1,0,0,3,0.35704
h,1.31107,1.82996,1.31107,1.82996,"{'att': 240, 'def': 15}","{'att': 138, 'def': 17}",9,9,1,1,0.9984999999999999,d,2025-03-09 16:30:00,0,1,0,1,-0.5188900000000001
a,1.13892,1.30455,1.13892,1.30455,"{'att': 329, 'def': 22}","{'att': 274, 'def': 26}",2,6,3,0,1.2156,w,2025-03-16 19:00:00,1,0,0,3,-0.16563000000000017
a,1.86688,0.512063,1.86688,0.512063,"{'att': 108, 'def': 24}","{'att': 369, 'def': 17}",13,5,0,1,2.3869999999999996,l,2025-04-01 20:00:00,0,0,1,0,1.3548170000000002
h,1.23317,0.687894,1.23317,0.687894,"{'att': 284, 'def': 21}","{'att': 230, 'def': 22}",11,1,0,0,1.8164999999999998,d,2025-04-06 15:30:00,0,1,0,1,0.5452760000000001
