pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sun,,Premier League,,,,,,2021-12-12,,,,N,Newcastle Utd,,,,,,,,,,,L 0–4,,"On matchday squad, but did not play",,,Away,,Matchweek 16,Leicester City,
,,,,,Thu,,Premier League,,,,,,2021-12-16,,,,N,Newcastle Utd,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Away,,Matchweek 17,Liverpool,
0,1,1,0,0,Sun,0,Premier League,0,0,1,0.0,CM,2021-12-19,0,0,1,N,Newcastle Utd,0,0,0.0,0.0,100.0,0,1,,11,0,L 0–4,0,,1,0,Home,0,Matchweek 18,Manchester City,0
,,,,,Mon,,Premier League,,,,,,2021-12-27,,,,N,Newcastle Utd,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 19,Manchester Utd,
,,,,,Sat,,FA Cup,,,,,,2022-01-08,,,,N,Newcastle Utd,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Third round proper,Cambridge Utd,
,,,,,Sat,,Premier League,,,,,,2022-01-22,,,,N,Newcastle Utd,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Away,,Matchweek 23,Leeds United,
0,,,0,,Sat,,FA Cup,0,,,,,2022-02-05,,0,,N,QPR,0,,,,,0,,,45,,L 0–2,0,,,,Away,0,Fourth round proper,P'borough Utd,0
0,,,0,,Wed,,Championship,0,,,,,2022-02-09,,0,,N,QPR,0,,,,,0,,,31,,D 2–2,0,,,,Home,0,Matchweek 31,Middlesbrough,1
0,,,0,,Sat,,Championship,0,,,,DM,2022-02-12,,0,,Y,QPR,0,,,,,0,,,61,,L 0–1,0,,,,Away,0,Matchweek 32,Barnsley,0
,,,,,Tue,,Championship,,,,,,2022-02-15,,,,N,QPR,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 30,Millwall,
0,,,0,,Sat,,Championship,0,,,,DM,2022-02-19,,1,,Y,QPR,1,,,,,0,,,90,,D 1–1,0,,,,Home,0,Matchweek 33,Hull City,0
0,,,0,,Wed,,Championship,0,,,,DM,2022-02-23,,0,,Y,QPR,0,,,,,0,,,90,,W 2–1,0,,,,Home,0,Matchweek 34,Blackpool,0
0,,,0,,Sat,,Championship,0,,,,DM,2022-02-26,,0,,Y,QPR,1,,,,,0,,,90,,L 0–1,0,,,,Away,0,Matchweek 35,Blackburn,0
0,,,0,,Sat,,Championship,0,,,,DM,2022-03-05,,0,,Y,QPR,0,,,,,0,,,90,,L 1–2,0,,,,Home,0,Matchweek 36,Cardiff City,1
0,,,0,,Sun,,Championship,0,,,,DM,2022-03-13,,0,,Y,QPR,1,,,,,0,,,73,,W 2–1,0,,,,Away,0,Matchweek 37,Luton Town,0
0,,,0,,Wed,,Championship,0,,,,,2022-03-16,,0,,N,QPR,0,,,,,0,,,29,,L 1–3,0,,,,Away,0,Matchweek 38,Nott'ham Forest,0
0,,,0,,Sun,,Championship,0,,,,,2022-03-20,,0,,N,QPR,1,,,,,0,,,34,,L 1–3,0,,,,Home,0,Matchweek 39,P'borough Utd,0
0,,,0,,Sat,,Friendlies (M),0,,,,CM,2022-03-26,,,,Y,Republic of Ireland,,,,,,0,,,75,,D 2–2,0,,,,Home,0,Friendlies (M),Belgium,
0,,,0,,Tue,,Friendlies (M),0,,,,,2022-03-29,,,,N,Republic of Ireland,,,,,,0,,,9,,W 1–0,0,,,,Home,0,Friendlies (M),Lithuania,
,,,,,Sat,,Championship,,,,,,2022-04-02,,,,N,QPR,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Home,,Matchweek 40,Fulham,
0,,,0,,Tue,,Championship,0,,,,DM,2022-04-05,,0,,Y,QPR,1,,,,,1,,,67,,L 0–1,0,,,,Away,0,Matchweek 22,Sheffield Utd,0
,,,,,Sat,,Championship,,,,,,2022-04-23,,,,N,QPR,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 44,Stoke City,
,,,,,Fri,,Championship,,,,,,2022-04-29,,,,N,QPR,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Home,,Matchweek 45,Sheffield Utd,
0,,,0,,Sat,,UEFA Nations League,0,,,,CM,2022-06-04,,0,,Y,Republic of Ireland,0,,,,,1,,,90,,L 0–1,0,,,,Away,0,League B,Armenia,
0,,,0,,Wed,,UEFA Nations League,0,,,,CM,2022-06-08,,0,,Y,Republic of Ireland,0,,,,,0,,,90,,L 0–1,0,,,,Home,0,League B,Ukraine,
0,,,0,,Sat,,UEFA Nations League,0,,,,,2022-06-11,,0,,N,Republic of Ireland,0,,,,,0,,,7,,W 3–0,0,,,,Home,0,League B,Scotland,
0,,,0,,Tue,,UEFA Nations League,0,,,,,2022-06-14,,0,,N,Republic of Ireland,0,,,,,0,,,24,,D 1–1,0,,,,Away,0,League B,Ukraine,
