pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sat,,Premier League,,,,,,2021-11-06,,,,N,Brighton,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 11,Newcastle Utd,
0,0,28,0,0,Sat,0,Premier League,0,0,42,0.0,GK,2021-11-20,0,0,34,Y,Brighton,0,0,0.0,0.0,89.5,0,38,,90,0,L 0–2,0,,0,0,Away,0,Matchweek 12,Aston Villa,0
,,,,,Sat,,Premier League,,,,,,2021-11-27,,,,N,Brighton,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Home,,Matchweek 13,Leeds United,
,,,,,Wed,,Premier League,,,,,,2021-12-01,,,,N,Brighton,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 14,West Ham,
,,,,,Sat,,Premier League,,,,,,2021-12-04,,,,N,Brighton,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 15,Southampton,
,,,,,Wed,,Premier League,,,,,,2021-12-29,,,,N,Brighton,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 20,Chelsea,
,,,,,Sun,,Premier League,,,,,,2022-01-02,,,,N,Brighton,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Away,,Matchweek 21,Everton,
,,,,,Sat,,FA Cup,,,,,,2022-02-05,,,,N,Brighton,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Away,,Fourth round proper,Tottenham,
,,,,,Sat,,Premier League,,,,,,2022-02-12,,,,N,Brighton,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Away,,Matchweek 25,Watford,
,,,,,Tue,,Premier League,,,,,,2022-02-15,,,,N,Brighton,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 18,Manchester Utd,
,,,,,Sat,,Premier League,,,,,,2022-02-19,,,,N,Brighton,,,,,,,,,,,L 0–3,,"On matchday squad, but did not play",,,Home,,Matchweek 26,Burnley,
,,,,,Sat,,Premier League,,,,,,2022-02-26,,,,N,Brighton,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Home,,Matchweek 27,Aston Villa,
,,,,,Sat,,Premier League,,,,,,2022-03-05,,,,N,Brighton,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,Matchweek 28,Newcastle Utd,
,,,,,Sat,,Premier League,,,,,,2022-03-12,,,,N,Brighton,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Home,,Matchweek 29,Liverpool,
,,,,,Wed,,Premier League,,,,,,2022-03-16,,,,N,Brighton,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Home,,Matchweek 16,Tottenham,
,,,,,Sat,,Premier League,,,,,,2022-04-02,,,,N,Brighton,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Home,,Matchweek 31,Norwich City,
,,,,,Sat,,Premier League,,,,,,2022-04-09,,,,N,Brighton,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Away,,Matchweek 32,Arsenal,
,,,,,Sat,,Premier League,,,,,,2022-04-16,,,,N,Brighton,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Away,,Matchweek 33,Tottenham,
,,,,,Wed,,Premier League,,,,,,2022-04-20,,,,N,Brighton,,,,,,,,,,,L 0–3,,"On matchday squad, but did not play",,,Away,,Matchweek 30,Manchester City,
,,,,,Sun,,Premier League,,,,,,2022-04-24,,,,N,Brighton,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Home,,Matchweek 34,Southampton,
,,,,,Sat,,Premier League,,,,,,2022-04-30,,,,N,Brighton,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Away,,Matchweek 35,Wolves,
,,,,,Sat,,Premier League,,,,,,2022-05-07,,,,N,Brighton,,,,,,,,,,,W 4–0,,"On matchday squad, but did not play",,,Home,,Matchweek 36,Manchester Utd,
,,,,,Sun,,Premier League,,,,,,2022-05-15,,,,N,Brighton,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 37,Leeds United,
,,,,,Sun,,Premier League,,,,,,2022-05-22,,,,N,Brighton,,,,,,,,,,,W 3–1,,"On matchday squad, but did not play",,,Home,,Matchweek 38,West Ham,
