pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
,,,,,Sun,,Premier League,,,,,,2022-02-13,,,,N,Wolves,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Away,,Matchweek 25,Tottenham,
,,,,,Sun,,Premier League,,,,,,2022-02-20,,,,N,Wolves,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Matchweek 26,Leicester City,
,,,,,Thu,,Premier League,,,,,,2022-02-24,,,,N,Wolves,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,Matchweek 20,Arsenal,
,,,,,Sun,,Premier League,,,,,,2022-02-27,,,,N,Wolves,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 27,West Ham,
,,,,,Sat,,Premier League,,,,,,2022-03-05,,,,N,Wolves,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Home,,Matchweek 28,Crystal Palace,
,,,,,Thu,,Premier League,,,,,,2022-03-10,,,,N,Wolves,,,,,,,,,,,W 4–0,,"On matchday squad, but did not play",,,Home,,Matchweek 19,Watford,
,,,,,Sun,,Premier League,,,,,,2022-03-13,,,,N,Wolves,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Away,,Matchweek 29,Everton,
,,,,,Fri,,Premier League,,,,,,2022-03-18,,,,N,Wolves,,,,,,,,,,,L 2–3,,"On matchday squad, but did not play",,,Home,,Matchweek 30,Leeds United,
,,,,,Sat,,Premier League,,,,,,2022-04-02,,,,N,Wolves,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Matchweek 31,Aston Villa,
,,,,,Fri,,Premier League,,,,,,2022-04-08,,,,N,Wolves,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 32,Newcastle Utd,
,,,,,Sun,,Premier League,,,,,,2022-04-24,,,,N,Wolves,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 34,Burnley,
,,,,,Sat,,Premier League,,,,,,2022-04-30,,,,N,Wolves,,,,,,,,,,,L 0–3,,"On matchday squad, but did not play",,,Home,,Matchweek 35,Brighton,
,,,,,Sat,,Premier League,,,,,,2022-05-07,,,,N,Wolves,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Away,,Matchweek 36,Chelsea,
,,,,,Wed,,Premier League,,,,,,2022-05-11,,,,N,Wolves,,,,,,,,,,,L 1–5,,"On matchday squad, but did not play",,,Home,,Matchweek 33,Manchester City,
0,0,5,0,0,Sun,0,Premier League,0,0,21,0.0,GK,2022-05-15,0,0,14,Y,Wolves,0,0,0.0,0.0,77.8,0,18,,90,0,D 1–1,0,,0,0,Home,0,Matchweek 37,Norwich City,0
0,0,3,0,0,Sun,0,Premier League,0,0,15,0.0,GK,2022-05-22,0,0,5,N,Wolves,0,0,0.0,0.0,45.5,0,11,,45,0,L 1–3,0,,0,0,Away,0,Matchweek 38,Liverpool,0
