pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,,,0,,Sat,,WCQ,2,,,,AM,,2021-10-09,,,Y,Senegal,,,,,,0,,,90,,W 4–1,0,,,Home,1,Second round,Namibia,
0,,,0,,Tue,,WCQ,2,,,,AM,,2021-10-12,,,Y,Senegal,,,,,,0,,,90,,W 3–1,0,,,Away,0,Second round,Namibia,
0,2,38,0,0,Sat,1,Premier League,0,3,49,0.8,LW,7,2021-10-16,2,24,Y,Liverpool,4,2,0.0,0.8,66.7,0,36,,90,1,W 5–0,0,5,1,Away,1,Matchweek 8,Watford,1
0,1,13,0,2,Tue,0,Champions Lg,0,1,22,0.0,LW,5,2021-10-19,1,12,Y,Liverpool,1,0,0.0,0.0,85.7,0,14,,62,0,W 3–2,0,3,1,Away,0,Group stage,Atlético Madrid,0
0,0,5,0,0,Sun,0,Premier League,0,0,9,0.1,FW,2,2021-10-24,0,6,N,Liverpool,1,0,0.0,0.1,85.7,0,7,,14,0,W 5–0,0,1,0,Away,0,Matchweek 9,Manchester Utd,0
0,2,38,0,3,Sat,0,Premier League,0,3,53,0.3,"LW,RW",17,2021-10-30,1,26,Y,Liverpool,2,5,0.1,0.3,70.3,0,37,,90,3,D 2–2,0,2,1,Home,1,Matchweek 10,Brighton,1
0,1,25,0,1,Wed,0,Champions Lg,0,0,26,0.7,LW,4,2021-11-03,1,11,Y,Liverpool,2,6,0.0,0.7,91.7,1,12,,45,2,W 2–0,0,3,0,Home,1,Group stage,Atlético Madrid,1
0,3,42,0,3,Sun,0,Premier League,0,3,56,0.7,LW,6,2021-11-07,1,33,Y,Liverpool,4,1,0.0,0.7,73.3,0,45,,90,1,L 2–3,0,13,0,Away,0,Matchweek 11,West Ham,0
0,,,0,,Thu,,WCQ,0,,,,AM,,2021-11-11,,,Y,Senegal,,,,,,0,,,29,,D 1–1,0,,,Away,0,Second round,Togo,
0,4,42,0,0,Sat,1,Premier League,1,2,47,0.4,LW,14,2021-11-20,2,24,Y,Liverpool,2,5,0.8,0.4,77.4,1,31,,90,3,W 4–0,0,5,1,Home,1,Matchweek 12,Arsenal,1
0,1,21,0,2,Wed,0,Champions Lg,0,1,27,0.2,LW,12,2021-11-24,0,11,Y,Liverpool,3,2,0.1,0.2,73.3,0,15,,71,1,W 2–0,0,2,1,Home,0,Group stage,Porto,0
0,4,47,0,0,Sat,2,Premier League,0,2,55,0.1,LW,17,2021-11-27,1,29,Y,Liverpool,3,3,0.0,0.1,72.5,0,40,,90,3,W 4–0,0,8,0,Home,0,Matchweek 13,Southampton,0
0,2,37,0,0,Wed,1,Premier League,0,0,48,0.4,LW,14,2021-12-01,1,26,Y,Liverpool,3,2,0.2,0.4,78.8,0,33,,90,0,W 4–1,0,3,1,Away,0,Matchweek 14,Everton,0
0,3,39,0,1,Sat,0,Premier League,0,7,46,0.3,LW,20,2021-12-04,1,26,Y,Liverpool,1,3,0.0,0.3,70.3,0,37,,90,3,W 1–0,0,7,1,Away,0,Matchweek 15,Wolves,0
0,4,28,0,1,Tue,1,Champions Lg,1,3,34,0.1,LW,10,2021-12-07,1,18,Y,Liverpool,1,2,0.1,0.1,75.0,0,24,,63,1,W 2–1,0,5,1,Away,0,Group stage,Milan,0
0,3,38,0,0,Sat,0,Premier League,0,7,46,0.3,LW,15,2021-12-11,0,21,Y,Liverpool,4,2,0.1,0.3,60.0,0,35,,87,1,W 1–0,0,10,3,Home,0,Matchweek 16,Aston Villa,2
0,3,36,0,2,Thu,1,Premier League,0,4,48,0.5,LW,13,2021-12-16,1,24,Y,Liverpool,2,2,0.3,0.5,80.0,0,30,,90,1,W 3–1,0,1,2,Home,0,Matchweek 17,Newcastle Utd,2
0,4,44,0,1,Sun,0,Premier League,0,2,53,0.1,"LW,LM",15,2021-12-19,0,27,Y,Liverpool,2,2,0.1,0.1,79.4,0,34,,81,2,D 2–2,0,8,4,Away,0,Matchweek 18,Tottenham,0
0,2,38,0,2,Tue,0,Premier League,0,6,55,0.7,LW,13,2021-12-28,1,27,Y,Liverpool,5,0,0.0,0.7,73.0,0,37,,90,0,L 0–1,0,9,1,Away,0,Matchweek 20,Leicester City,2
0,3,33,0,1,Sun,1,Premier League,0,1,40,0.7,LW,30,2022-01-02,2,20,Y,Liverpool,2,5,0.2,0.7,80.0,1,25,,89,2,D 2–2,0,2,1,Away,1,Matchweek 21,Chelsea,1
1,,,1,,Mon,,Africa Cup of Nations,0,,,,FW,,2022-01-10,2,,Y,Senegal,4,,,,,0,,,90,,W 1–0,0,,,Neutral,1,Group stage,Zimbabwe,0
0,,,0,,Fri,,Africa Cup of Nations,0,,,,AM,,2022-01-14,0,,Y*,Senegal,1,,,,,0,,,90,,D 0–0,0,,,Neutral,0,Group stage,Guinea,0
0,,,0,,Tue,,Africa Cup of Nations,0,,,,FW,,2022-01-18,0,,Y,Senegal,1,,,,,0,,,90,,D 0–0,0,,,Neutral,0,Group stage,Malawi,1
0,,,0,,Tue,,Africa Cup of Nations,0,,,,FW,,2022-01-25,2,,Y,Senegal,3,,,,,0,,,69,,W 2–0,0,,,Neutral,1,Round of 16,Cape Verde,0
0,,,0,,Sun,,Africa Cup of Nations,0,,,,FW,,2022-01-30,0,,Y,Senegal,0,,,,,0,,,90,,W 3–1,0,,,Neutral,0,Quarter-finals,Equatorial Guinea,0
0,,,0,,Wed,,Africa Cup of Nations,0,,,,FW,,2022-02-02,3,,Y,Senegal,3,,,,,0,,,90,,W 3–1,0,,,Neutral,1,Semi-finals,Burkina Faso,0
0,,,1,,Sun,,Africa Cup of Nations,0,,,,FW,,2022-02-06,1,,Y,Senegal,1,,,,,1,,,120,,D 0 ,0,,,Neutral,0,Final,Egypt,1
0,4,25,0,0,Sun,0,Premier League,0,3,34,0.4,LW,5,2022-02-13,1,16,Y,Liverpool,3,2,0.1,0.4,69.6,0,23,,66,2,W 1–0,0,3,0,Away,0,Matchweek 25,Burnley,0
0,2,22,0,2,Wed,0,Champions Lg,0,3,31,0.1,LW,17,2022-02-16,0,12,Y,Liverpool,2,1,0.2,0.1,80.0,0,15,,58,0,W 2–0,0,1,1,Away,0,Round of 16,Inter,1
0,4,38,0,2,Sat,0,Premier League,0,3,45,0.6,"FW,LM,LW",9,2022-02-19,2,28,Y,Liverpool,4,4,0.1,0.6,93.3,0,30,,90,1,W 3–1,0,8,0,Home,1,Matchweek 26,Norwich City,0
0,5,65,0,1,Wed,1,Premier League,0,4,80,1.4,FW,13,2022-02-23,2,50,Y,Liverpool,3,2,0.3,1.4,84.7,0,59,,90,2,W 6–0,0,10,1,Home,2,Matchweek 19,Leeds United,0
0,,,0,,Sun,,EFL Cup,0,,,,FW,,2022-02-27,1,,Y,Liverpool,2,,,,,0,,,79,,D 0 ,0,,,Away,0,Final,Chelsea,0
0,,,0,,Wed,,FA Cup,0,,,,,,2022-03-02,0,,N,Liverpool,0,,,,,0,,,7,,W 2–1,0,,,Home,0,Fifth round proper,Norwich City,0
0,3,65,0,0,Sat,0,Premier League,0,7,69,1.0,"FW,RW",12,2022-03-05,1,42,Y,Liverpool,5,3,0.2,1.0,79.2,1,53,,90,2,W 1–0,0,16,1,Home,1,Matchweek 28,West Ham,1
0,2,34,0,0,Tue,0,Champions Lg,0,3,46,0.0,"LW,FW",17,2022-03-08,0,29,Y,Liverpool,1,2,0.4,0.0,93.5,1,31,,90,1,L 0–1,0,4,1,Home,0,Round of 16,Inter,0
0,2,30,0,0,Sat,0,Premier League,0,6,42,0.3,"FW,RW",27,2022-03-12,3,23,Y,Liverpool,4,4,0.0,0.3,95.8,0,24,,90,4,W 2–0,0,2,1,Away,0,Matchweek 29,Brighton,0
0,0,24,0,4,Wed,0,Premier League,0,1,31,0.3,"LW,RW",20,2022-03-16,0,11,Y,Liverpool,1,2,0.0,0.3,84.6,0,13,,90,1,W 2–0,0,2,0,Away,0,Matchweek 27,Arsenal,0
0,,,0,,Fri,,WCQ,0,,,,FW,,2022-03-25,,,Y,Senegal,,,,,,0,,,90,,L 0–1,0,,,Away,0,Third round,Egypt,
0,,,0,,Tue,,WCQ,0,,,,AM,,2022-03-29,,,Y,Senegal,,,,,,0,,,120,,W 1 ,0,,,Home,0,Third round,Egypt,
0,0,3,0,1,Sat,0,Premier League,0,0,11,0.1,RW,6,2022-04-02,0,5,N,Liverpool,1,1,0.0,0.1,62.5,0,8,,22,0,W 2–0,0,1,0,Home,0,Matchweek 31,Watford,0
0,2,28,0,0,Tue,0,Champions Lg,0,1,37,0.7,FW,12,2022-04-05,1,15,Y,Liverpool,2,1,0.6,0.7,60.0,0,25,,60,0,W 3–1,0,6,1,Away,1,Quarter-finals,Benfica,0
0,1,28,0,1,Sun,0,Premier League,0,2,43,0.3,"LW,FW",23,2022-04-10,1,23,Y,Liverpool,1,1,0.0,0.3,82.1,0,28,,83,0,D 2–2,0,2,2,Away,1,Matchweek 32,Manchester City,0
0,2,15,0,0,Wed,0,Champions Lg,0,4,19,0.0,LW,3,2022-04-13,0,13,N,Liverpool,0,2,0.1,0.0,81.3,0,16,,25,1,D 3–3,0,3,0,Home,0,Quarter-finals,Benfica,0
0,,,0,,Sat,,FA Cup,0,,,,FW,,2022-04-16,3,,Y,Liverpool,3,,,,,1,,,84,,W 3–2,0,,,Away,2,Semi-finals,Manchester City,0
0,4,49,0,1,Tue,2,Premier League,1,5,66,0.2,FW,9,2022-04-19,1,49,Y,Liverpool,2,1,0.3,0.2,89.1,0,55,,90,1,W 4–0,0,5,0,Home,1,Matchweek 30,Manchester Utd,0
0,1,30,0,1,Sun,0,Premier League,0,0,39,0.1,FW,2,2022-04-24,0,24,Y,Liverpool,2,2,0.0,0.1,75.0,1,32,,59,1,W 2–0,0,3,0,Home,0,Matchweek 34,Everton,1
0,3,24,0,0,Wed,0,Champions Lg,0,1,35,1.1,FW,14,2022-04-27,1,16,Y,Liverpool,4,0,0.0,1.1,69.6,0,23,,71,0,W 2–0,0,1,3,Home,1,Semi-finals,Villarreal,1
0,4,16,0,0,Sat,0,Premier League,0,0,26,0.4,LW,8,2022-04-30,1,15,Y,Liverpool,3,1,0.1,0.4,75.0,1,20,,68,1,W 1–0,0,3,0,Away,0,Matchweek 35,Newcastle Utd,0
0,8,24,0,1,Tue,3,Champions Lg,0,3,38,0.7,"FW,LW",22,2022-05-03,1,15,Y,Liverpool,1,3,0.3,0.7,62.5,0,24,,90,3,W 3–2,0,4,1,Away,1,Semi-finals,Villarreal,0
0,5,38,0,2,Sat,1,Premier League,0,2,51,0.0,FW,20,2022-05-07,1,24,Y,Liverpool,1,2,0.2,0.0,63.2,0,38,,90,1,D 1–1,0,5,2,Home,0,Matchweek 36,Tottenham,0
0,4,34,0,1,Tue,0,Premier League,0,5,46,0.6,"FW,LW",16,2022-05-10,1,25,Y,Liverpool,4,3,0.1,0.6,71.4,0,35,,90,2,W 2–1,0,7,0,Away,1,Matchweek 33,Aston Villa,0
0,,,0,,Sat,,FA Cup,0,,,,FW,,2022-05-14,0,,Y,Liverpool,0,,,,,0,,,120,,D 0 ,0,,,Away,0,Final,Chelsea,0
0,4,41,0,1,Sun,0,Premier League,0,4,56,0.5,FW,17,2022-05-22,2,32,Y,Liverpool,3,2,0.2,0.5,72.7,0,44,,90,2,W 3–1,0,9,2,Home,1,Matchweek 38,Wolves,0
0,8,54,0,0,Sat,0,Champions Lg,0,5,57,0.2,"FW,LW",16,2022-05-28,1,35,Y,Liverpool,3,6,0.2,0.2,81.4,0,43,,90,2,L 0–1,0,10,2,Neutral,0,Final,Real Madrid,2
2,,,2,,Sat,,Africa Cup of Nations qualification,0,,,,FW,,2022-06-04,,,Y,Senegal,,,,,,0,,,86,,W 3–1,0,,,Home,3,Group stage,Benin,
1,,,1,,Tue,,Africa Cup of Nations qualification,0,,,,FW,,2022-06-07,,,Y,Senegal,,,,,,0,,,90,,W 1–0,0,,,Away,1,Group stage,Rwanda,
