pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,3,30,0,2,Wed,0,Premier League,0,2,64,0.0,RB,2022-04-06,15,0,34,Y,Everton,1,2,0.1,0.0,73.9,0,46,,90,0,L 2–3,0,,0,3,Away,0,Matchweek 19,Burnley,3
,,,,,Sat,,Premier League,,,,,,2022-04-09,,,,N,Everton,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Matchweek 32,Manchester Utd,
,,,,,Wed,,Premier League,,,,,,2022-04-20,,,,N,Everton,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 18,Leicester City,
,,,,,Sun,,Premier League,,,,,,2022-04-24,,,,N,Everton,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 34,Liverpool,
,,,,,Sun,,Premier League,,,,,,2022-05-01,,,,N,Everton,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Matchweek 35,Chelsea,
0,0,10,0,0,Sun,0,Premier League,0,1,19,0.0,WB,2022-05-08,2,0,14,N,Everton,0,0,0.0,0.0,82.4,0,17,,25,0,W 2–1,0,,1,0,Away,0,Matchweek 36,Leicester City,0
,,,,,Wed,,Premier League,,,,,,2022-05-11,,,,N,Everton,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Away,,Matchweek 30,Watford,
0,0,5,0,1,Sun,0,Premier League,0,1,10,0.0,"RB,CB",2022-05-15,3,0,4,N,Everton,0,0,0.0,0.0,57.1,0,7,,19,0,L 2–3,0,,1,1,Home,0,Matchweek 37,Brentford,2
0,0,0,0,0,Thu,0,Premier League,0,0,1,0.0,WB,2022-05-19,0,0,1,N,Everton,0,0,0.0,0.0,100.0,0,1,,1,0,W 3–2,0,,0,0,Home,0,Matchweek 33,Crystal Palace,0
0,3,15,0,1,Sun,0,Premier League,0,2,34,0.0,WB,2022-05-22,14,0,16,Y,Everton,0,0,0.0,0.0,61.5,0,26,,90,0,L 1–5,0,,2,3,Away,0,Matchweek 38,Arsenal,1
