pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,,,0,,Wed,,EFL Cup,0,,,,FW,,2021-12-22,2,,Y,West Ham,3,,,,,1,,,90,,L 1–2,0,,,Away,1,Quarter-finals,Tottenham,0
0,3,23,0,1,Sun,2,Premier League,1,0,38,0.0,"FW,RW,LW",12,2021-12-26,0,14,Y,West Ham,0,3,0.4,0.0,51.9,1,27,,90,0,L 2–3,0,3,0,Home,0,Matchweek 19,Southampton,0
0,7,34,0,1,Tue,4,Premier League,2,4,45,0.6,RW,14,2021-12-28,1,23,Y,West Ham,3,4,1.2,0.6,65.7,0,35,,90,4,W 4–1,0,3,1,Away,0,Matchweek 20,Watford,0
0,0,33,0,1,Sat,0,Premier League,0,0,44,0.0,RW,17,2022-01-01,0,23,Y,West Ham,1,3,0.0,0.0,79.3,0,29,,90,0,W 3–2,0,1,3,Away,0,Matchweek 21,Crystal Palace,0
0,,,0,,Sun,,FA Cup,0,,,,AM,,2022-01-09,3,,Y,West Ham,4,,,,,0,,,90,,W 2–0,0,,,Home,1,Third round proper,Leeds United,0
0,0,29,0,2,Wed,0,Premier League,0,4,52,1.6,RW,24,2022-01-12,3,22,Y,West Ham,5,1,0.0,1.6,62.9,0,35,,90,0,W 2–0,0,12,1,Home,2,Matchweek 18,Norwich City,2
0,0,25,0,4,Sun,0,Premier League,0,0,45,0.9,"RW,AM",28,2022-01-16,1,12,Y,West Ham,5,2,0.0,0.9,50.0,0,24,,90,1,L 2–3,0,3,2,Home,1,Matchweek 22,Leeds United,1
0,1,31,0,0,Sat,0,Premier League,0,2,40,0.0,RW,11,2022-01-22,0,18,Y,West Ham,1,3,0.2,0.0,78.3,0,23,,90,1,L 0–1,0,3,2,Away,0,Matchweek 23,Manchester Utd,3
0,,,0,,Sat,,FA Cup,0,,,,FW,,2022-02-05,2,,Y,West Ham,4,,,,,0,,,120,,W 2–1,0,,,Away,1,Fourth round proper,Kidderminster,0
0,4,36,0,2,Tue,0,Premier League,0,6,59,0.1,RW,9,2022-02-08,2,33,Y,West Ham,2,2,0.3,0.1,68.8,0,48,,90,1,W 1–0,0,9,1,Home,1,Matchweek 24,Watford,2
0,2,21,0,3,Sun,1,Premier League,1,0,36,0.3,"RW,LW",18,2022-02-13,1,14,Y,West Ham,3,3,0.1,0.3,63.6,0,22,,90,1,D 2–2,0,3,1,Away,1,Matchweek 25,Leicester City,1
0,1,16,0,1,Sat,0,Premier League,0,0,29,0.1,RW,24,2022-02-19,2,10,Y,West Ham,2,1,0.0,0.1,55.6,1,18,,90,0,D 1–1,0,6,2,Home,0,Matchweek 26,Newcastle Utd,1
0,1,18,0,0,Sun,0,Premier League,0,0,29,0.5,RW,15,2022-02-27,1,14,Y,West Ham,1,1,0.1,0.5,66.7,0,21,,90,0,W 1–0,0,4,0,Home,0,Matchweek 27,Wolves,3
0,,,0,,Wed,,FA Cup,0,,,,FW,,2022-03-02,0,,Y,West Ham,3,,,,,0,,,90,,L 1–3,0,,,Away,0,Fifth round proper,Southampton,0
0,4,14,0,0,Sat,0,Premier League,0,1,17,0.2,RM,7,2022-03-05,0,9,Y,West Ham,2,1,0.3,0.2,90.0,0,10,,52,0,L 0–1,0,3,1,Away,0,Matchweek 28,Liverpool,1
0,3,16,0,2,Sun,1,Premier League,0,3,25,0.3,RW,10,2022-04-03,2,12,Y,West Ham,2,1,0.1,0.3,70.6,0,17,,69,0,W 2–1,0,6,0,Home,1,Matchweek 31,Everton,0
0,1,24,0,1,Thu,0,Europa Lg,0,1,40,0.2,RW,22,2022-04-07,1,14,Y,West Ham,1,1,0.0,0.2,58.3,1,24,,90,1,D 1–1,0,0,5,Home,1,Quarter-finals,Lyon,0
0,1,14,0,0,Sun,0,Premier League,0,2,21,0.0,"RW,FW",14,2022-04-10,0,12,Y,West Ham,0,0,0.1,0.0,75.0,0,16,,90,0,L 0–2,0,0,0,Away,0,Matchweek 32,Brentford,0
0,1,19,0,1,Thu,1,Europa Lg,0,1,33,0.7,RW,12,2022-04-14,1,15,Y,West Ham,4,0,0.0,0.7,68.2,0,22,,90,0,W 3–0,0,6,2,Away,1,Quarter-finals,Lyon,1
0,4,22,0,2,Sun,0,Premier League,0,2,33,0.1,RW,12,2022-04-17,1,14,Y,West Ham,3,0,0.3,0.1,60.9,0,23,,90,0,D 1–1,0,3,0,Home,0,Matchweek 33,Burnley,1
0,0,5,0,0,Sun,0,Premier League,0,0,7,0.0,FW,5,2022-04-24,0,2,N,West Ham,0,0,0.0,0.0,66.7,0,3,,18,0,L 0–1,0,0,0,Away,0,Matchweek 34,Chelsea,0
0,3,24,0,1,Thu,0,Europa Lg,0,2,38,0.5,RW,26,2022-04-28,1,16,Y,West Ham,3,2,0.1,0.5,57.1,0,28,,90,1,L 1–2,0,8,0,Home,0,Semi-finals,Eint Frankfurt,0
0,1,16,0,0,Sun,0,Premier League,0,0,25,0.1,"FW,LW,RW",21,2022-05-01,1,12,Y,West Ham,1,0,0.0,0.1,66.7,1,18,,90,0,L 1–2,0,2,0,Home,1,Matchweek 35,Arsenal,0
0,1,20,0,3,Thu,0,Europa Lg,0,2,38,0.0,"RM,RW,WB",34,2022-05-05,1,12,Y,West Ham,1,2,0.1,0.0,54.5,0,22,,90,0,L 0–1,0,5,1,Away,0,Semi-finals,Eint Frankfurt,2
0,5,49,0,0,Sun,2,Premier League,2,3,55,0.4,RW,8,2022-05-08,0,36,Y,West Ham,2,5,0.1,0.4,76.6,1,47,,90,4,W 4–0,0,5,1,Away,0,Matchweek 36,Norwich City,1
0,1,11,0,0,Sun,1,Premier League,0,1,21,1.0,"RW,AM",22,2022-05-15,2,6,Y,West Ham,4,1,0.0,1.0,50.0,1,12,,90,1,D 2–2,0,4,1,Home,2,Matchweek 37,Manchester City,1
0,0,20,0,0,Sun,0,Premier League,0,2,30,0.1,"RW,FW",19,2022-05-22,0,15,Y,West Ham,1,1,0.0,0.1,68.2,0,22,,90,0,L 1–3,0,2,1,Away,0,Matchweek 38,Brighton,1
0,,,0,,Sat,,UEFA Nations League,0,,,,FW,,2022-06-04,0,,Y,England,0,,,,,0,,,90,,L 0–1,0,,,Away,0,League A,Hungary,
0,,,0,,Tue,,UEFA Nations League,0,,,,,,2022-06-07,0,,N,England,0,,,,,0,,,11,,D 1–1,0,,,Away,0,League A,Germany,
0,,,0,,Sat,,UEFA Nations League,0,,,,,,2022-06-11,0,,N,England,0,,,,,0,,,25,,D 0–0,0,,,Home,0,League A,Italy,
0,,,0,,Tue,,UEFA Nations League,0,,,,FW,,2022-06-14,0,,Y,England,0,,,,,0,,,45,,L 0–4,0,,,Home,0,League A,Hungary,
