pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,,,0,,Tue,,Friendlies (M),0,,,,GK,2021-10-12,,,,Y,Republic of Ireland,,,,,,0,,,90,,W 4–0,0,,,,Home,0,Friendlies (M),Qatar,
0,0,24,0,0,Sat,0,Premier League,0,0,44,0.0,GK,2021-10-16,0,0,41,Y,Liverpool,0,0,0.0,0.0,95.3,0,43,,90,0,W 5–0,0,,0,0,Away,0,Matchweek 8,Watford,0
,,,,,Tue,,Champions Lg,,,,,,2021-10-19,,,,N,Liverpool,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Away,,Group stage,Atlético Madrid,
,,,,,Wed,,Champions Lg,,,,,,2021-11-03,,,,N,Liverpool,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Group stage,Atlético Madrid,
,,,,,Sun,,Premier League,,,,,,2021-11-07,,,,N,Liverpool,,,,,,,,,,,L 2–3,,"On matchday squad, but did not play",,,Away,,Matchweek 11,West Ham,
,,,,,Thu,,WCQ,,,,,,2021-11-11,,,,N,Republic of Ireland,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Home,,First round,Portugal,
,,,,,Sun,,WCQ,,,,,,2021-11-14,,,,N,Republic of Ireland,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Away,,First round,Luxembourg,
,,,,,Sat,,Premier League,,,,,,2021-11-20,,,,N,Liverpool,,,,,,,,,,,W 4–0,,"On matchday squad, but did not play",,,Home,,Matchweek 12,Arsenal,
,,,,,Wed,,Champions Lg,,,,,,2021-11-24,,,,N,Liverpool,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Group stage,Porto,
,,,,,Sat,,Premier League,,,,,,2021-11-27,,,,N,Liverpool,,,,,,,,,,,W 4–0,,"On matchday squad, but did not play",,,Home,,Matchweek 13,Southampton,
,,,,,Wed,,Premier League,,,,,,2021-12-01,,,,N,Liverpool,,,,,,,,,,,W 4–1,,"On matchday squad, but did not play",,,Away,,Matchweek 14,Everton,
,,,,,Sat,,Premier League,,,,,,2021-12-04,,,,N,Liverpool,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Away,,Matchweek 15,Wolves,
,,,,,Tue,,Champions Lg,,,,,,2021-12-07,,,,N,Liverpool,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Away,,Group stage,Milan,
,,,,,Sat,,Premier League,,,,,,2021-12-11,,,,N,Liverpool,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Matchweek 16,Aston Villa,
,,,,,Thu,,Premier League,,,,,,2021-12-16,,,,N,Liverpool,,,,,,,,,,,W 3–1,,"On matchday squad, but did not play",,,Home,,Matchweek 17,Newcastle Utd,
,,,,,Sun,,Premier League,,,,,,2021-12-19,,,,N,Liverpool,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Away,,Matchweek 18,Tottenham,
0,,,0,,Wed,,EFL Cup,0,,,,GK,2021-12-22,,0,,Y,Liverpool,0,,,,,0,,,90,,D 3 ,0,,,,Home,0,Quarter-finals,Leicester City,0
,,,,,Tue,,Premier League,,,,,,2021-12-28,,,,N,Liverpool,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Matchweek 20,Leicester City,
0,0,29,0,0,Sun,0,Premier League,0,0,50,0.0,GK,2022-01-02,0,0,40,Y,Liverpool,0,0,0.0,0.0,85.1,0,47,,90,0,D 2–2,0,,0,0,Away,0,Matchweek 21,Chelsea,0
0,,,0,,Sun,,FA Cup,0,,,,GK,2022-01-09,,0,,Y,Liverpool,0,,,,,0,,,90,,W 4–1,0,,,,Home,0,Third round proper,Shrewsbury,0
,,,,,Thu,,EFL Cup,,,,,,2022-01-13,,,,N,Liverpool,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Home,,Semi-finals,Arsenal,
,,,,,Sun,,Premier League,,,,,,2022-01-16,,,,N,Liverpool,,,,,,,,,,,W 3–0,,"On matchday squad, but did not play",,,Home,,Matchweek 22,Brentford,
0,,,0,,Thu,,EFL Cup,0,,,,GK,2022-01-20,,0,,Y,Liverpool,0,,,,,0,,,90,,W 2–0,0,,,,Away,0,Semi-finals,Arsenal,0
,,,,,Sun,,Premier League,,,,,,2022-01-23,,,,N,Liverpool,,,,,,,,,,,W 3–1,,"On matchday squad, but did not play",,,Away,,Matchweek 23,Crystal Palace,
0,,,0,,Sun,,FA Cup,0,,,,GK,2022-02-06,,0,,Y,Liverpool,0,,,,,1,,,90,,W 3–1,0,,,,Home,0,Fourth round proper,Cardiff City,0
,,,,,Thu,,Premier League,,,,,,2022-02-10,,,,N,Liverpool,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Matchweek 24,Leicester City,
,,,,,Sun,,Premier League,,,,,,2022-02-13,,,,N,Liverpool,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Away,,Matchweek 25,Burnley,
,,,,,Wed,,Champions Lg,,,,,,2022-02-16,,,,N,Liverpool,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Away,,Round of 16,Inter,
,,,,,Sat,,Premier League,,,,,,2022-02-19,,,,N,Liverpool,,,,,,,,,,,W 3–1,,"On matchday squad, but did not play",,,Home,,Matchweek 26,Norwich City,
,,,,,Wed,,Premier League,,,,,,2022-02-23,,,,N,Liverpool,,,,,,,,,,,W 6–0,,"On matchday squad, but did not play",,,Home,,Matchweek 19,Leeds United,
0,,,0,,Sun,,EFL Cup,0,,,,GK,2022-02-27,,0,,Y,Liverpool,0,,,,,0,,,120,,D 0 ,0,,,,Away,0,Final,Chelsea,0
,,,,,Wed,,FA Cup,,,,,,2022-03-02,,,,N,Liverpool,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Fifth round proper,Norwich City,
,,,,,Sat,,Premier League,,,,,,2022-03-05,,,,N,Liverpool,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Home,,Matchweek 28,West Ham,
,,,,,Tue,,Champions Lg,,,,,,2022-03-08,,,,N,Liverpool,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Home,,Round of 16,Inter,
,,,,,Sat,,Premier League,,,,,,2022-03-12,,,,N,Liverpool,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Away,,Matchweek 29,Brighton,
,,,,,Wed,,Premier League,,,,,,2022-03-16,,,,N,Liverpool,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Away,,Matchweek 27,Arsenal,
0,,,0,,Sat,,Friendlies (M),0,,,,GK,2022-03-26,,,,Y,Republic of Ireland,,,,,,0,,,90,,D 2–2,0,,,,Home,0,Friendlies (M),Belgium,
0,,,0,,Tue,,Friendlies (M),0,,,,GK,2022-03-29,,,,Y,Republic of Ireland,,,,,,0,,,90,,W 1–0,0,,,,Home,0,Friendlies (M),Lithuania,
,,,,,Sat,,Premier League,,,,,,2022-04-02,,,,N,Liverpool,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Matchweek 31,Watford,
,,,,,Tue,,Champions Lg,,,,,,2022-04-05,,,,N,Liverpool,,,,,,,,,,,W 3–1,,"On matchday squad, but did not play",,,Away,,Quarter-finals,Benfica,
,,,,,Sun,,Premier League,,,,,,2022-04-10,,,,N,Liverpool,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Away,,Matchweek 32,Manchester City,
,,,,,Wed,,Champions Lg,,,,,,2022-04-13,,,,N,Liverpool,,,,,,,,,,,D 3–3,,"On matchday squad, but did not play",,,Home,,Quarter-finals,Benfica,
,,,,,Sat,,FA Cup,,,,,,2022-04-16,,,,N,Liverpool,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Away,,Semi-finals,Manchester City,
,,,,,Tue,,Premier League,,,,,,2022-04-19,,,,N,Liverpool,,,,,,,,,,,W 4–0,,"On matchday squad, but did not play",,,Home,,Matchweek 30,Manchester Utd,
,,,,,Sun,,Premier League,,,,,,2022-04-24,,,,N,Liverpool,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Matchweek 34,Everton,
,,,,,Wed,,Champions Lg,,,,,,2022-04-27,,,,N,Liverpool,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Home,,Semi-finals,Villarreal,
,,,,,Sat,,Premier League,,,,,,2022-04-30,,,,N,Liverpool,,,,,,,,,,,W 1–0,,"On matchday squad, but did not play",,,Away,,Matchweek 35,Newcastle Utd,
,,,,,Tue,,Champions Lg,,,,,,2022-05-03,,,,N,Liverpool,,,,,,,,,,,W 3–2,,"On matchday squad, but did not play",,,Away,,Semi-finals,Villarreal,
,,,,,Sat,,Premier League,,,,,,2022-05-07,,,,N,Liverpool,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 36,Tottenham,
,,,,,Tue,,Premier League,,,,,,2022-05-10,,,,N,Liverpool,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Away,,Matchweek 33,Aston Villa,
,,,,,Sat,,FA Cup,,,,,,2022-05-14,,,,N,Liverpool,,,,,,,,,,,D 0 ,,"On matchday squad, but did not play",,,Away,,Final,Chelsea,
,,,,,Tue,,Premier League,,,,,,2022-05-17,,,,N,Liverpool,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Away,,Matchweek 37,Southampton,
,,,,,Sun,,Premier League,,,,,,2022-05-22,,,,N,Liverpool,,,,,,,,,,,W 3–1,,"On matchday squad, but did not play",,,Home,,Matchweek 38,Wolves,
,,,,,Sat,,Champions Lg,,,,,,2022-05-28,,,,N,Liverpool,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Neutral,,Final,Real Madrid,
0,,,0,,Sat,,UEFA Nations League,0,,,,GK,2022-06-04,,0,,Y,Republic of Ireland,0,,,,,0,,,90,,L 0–1,0,,,,Away,0,League B,Armenia,
0,,,0,,Wed,,UEFA Nations League,0,,,,GK,2022-06-08,,0,,Y,Republic of Ireland,0,,,,,0,,,90,,L 0–1,0,,,,Home,0,League B,Ukraine,
0,,,0,,Sat,,UEFA Nations League,0,,,,GK,2022-06-11,,0,,Y,Republic of Ireland,0,,,,,0,,,90,,W 3–0,0,,,,Home,0,League B,Scotland,
0,,,0,,Tue,,UEFA Nations League,0,,,,GK,2022-06-14,,0,,Y,Republic of Ireland,0,,,,,0,,,90,,D 1–1,0,,,,Away,0,League B,Ukraine,
