pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,1,27,0,2,Tue,0,Premier League,0,5,58,0.0,"CM,DM,AM",30,2022-04-19,0,34,Y,Manchester Utd,0,0,0.0,0.0,70.8,1,48,,90,0,L 0–4,0,0,3,Away,0,Matchweek 30,Liverpool,0
0,8,29,1,0,Sat,0,Premier League,0,3,43,1.1,"AM,DM",11,2022-04-23,0,25,Y*,Manchester Utd,2,2,0.2,0.4,78.1,1,32,,83,0,L 1–3,0,2,3,Away,0,Matchweek 34,Arsenal,0
0,0,34,0,1,Thu,0,Premier League,0,3,51,0.0,"AM,CM",24,2022-04-28,1,30,Y*,Manchester Utd,1,1,0.0,0.0,81.1,0,37,,90,1,D 1–1,0,4,3,Home,0,Matchweek 37,Chelsea,2
0,2,81,0,0,Mon,0,Premier League,0,4,101,0.5,"LW,CM",8,2022-05-02,1,78,Y*,Manchester Utd,4,2,0.0,0.5,90.7,0,86,,90,0,W 3–0,0,8,1,Home,1,Matchweek 35,Brentford,2
0,7,66,0,0,Sat,0,Premier League,0,6,77,0.1,"LW,LM,AM",18,2022-05-07,2,57,Y*,Manchester Utd,3,2,0.1,0.1,82.6,0,69,,90,2,L 0–4,0,7,1,Away,0,Matchweek 36,Brighton,0
0,2,59,0,1,Sun,0,Premier League,0,4,80,0.1,"AM,DM,LW",14,2022-05-22,1,46,Y,Manchester Utd,4,2,0.0,0.1,70.8,1,65,,90,2,L 0–1,0,6,0,Away,0,Matchweek 38,Crystal Palace,1
0,,,0,,Thu,,UEFA Nations League,0,,,,CM,,2022-06-02,0,,Y,Portugal,0,,,,,0,,,80,,D 1–1,0,,,Away,0,League A,Spain,
0,,,0,,Sun,,UEFA Nations League,0,,,,FW,,2022-06-05,0,,Y,Portugal,0,,,,,1,,,66,,W 4–0,0,,,Home,0,League A,Switzerland,
0,,,0,,Thu,,UEFA Nations League,0,,,,,,2022-06-09,0,,N,Portugal,0,,,,,0,,,23,,W 2–0,0,,,Home,0,League A,Czech Republic,
0,,,0,,Sun,,UEFA Nations League,0,,,,CM,,2022-06-12,0,,Y,Portugal,0,,,,,0,,,73,,L 0–1,0,,,Away,0,League A,Switzerland,
