pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,date,pressures,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,bench_explain,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,0,6,0,1,Sun,0,Premier League,0,0,8,0.0,DM,2021-12-26,4,0,7,N,Leicester City,0,0,0.0,0.0,100.0,0,7,,20,0,L 3–6,0,,0,0,Away,0,Matchweek 19,Manchester City,0
0,0,10,0,1,Tue,0,Premier League,0,0,18,0.0,CM,2021-12-28,9,0,12,Y,Leicester City,0,0,0.0,0.0,80.0,0,15,,55,0,W 1–0,0,,0,1,Home,0,Matchweek 20,Liverpool,0
0,,,0,,Sat,,FA Cup,0,,,,CB,2022-01-08,,0,,Y,Leicester City,0,,,,,0,,,90,,W 4–1,0,,,,Home,0,Third round proper,Watford,2
0,0,53,0,2,Wed,0,Premier League,0,0,81,0.0,CB,2022-01-19,8,0,55,Y,Leicester City,1,1,0.0,0.0,91.7,1,60,,90,0,L 2–3,0,,1,2,Home,0,Matchweek 17,Tottenham,6
,,,,,Sun,,Premier League,,,,,,2022-01-23,,,,N,Leicester City,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Matchweek 23,Brighton,
,,,,,Sun,,FA Cup,,,,,,2022-02-06,,,,N,Leicester City,,,,,,,,,,,L 1–4,,"On matchday squad, but did not play",,,Away,,Fourth round proper,Nott'ham Forest,
,,,,,Thu,,Premier League,,,,,,2022-02-10,,,,N,Leicester City,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 24,Liverpool,
,,,,,Sun,,Premier League,,,,,,2022-02-13,,,,N,Leicester City,,,,,,,,,,,D 2–2,,"On matchday squad, but did not play",,,Home,,Matchweek 25,West Ham,
0,,,0,,Thu,,Conf Lg,0,,,,,2022-02-17,,,,N,Leicester City,,,,,,0,,,8,,W 4–1,0,,,,Home,0,Knockout round play-offs,Randers,
,,,,,Sun,,Premier League,,,,,,2022-02-20,,,,N,Leicester City,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,Matchweek 26,Wolves,
0,,,0,,Thu,,Conf Lg,0,,,,,2022-02-24,,,,N,Leicester City,,,,,,0,,,31,,W 3–1,0,,,,Away,0,Knockout round play-offs,Randers,
,,,,,Tue,,Premier League,,,,,,2022-03-01,,,,N,Leicester City,,,,,,,,,,,W 2–0,,"On matchday squad, but did not play",,,Away,,Matchweek 22,Burnley,
0,0,20,0,0,Sat,0,Premier League,0,2,50,0.0,RB,2022-03-05,3,0,32,Y,Leicester City,0,1,0.0,0.0,76.2,0,42,,60,0,W 1–0,0,,0,1,Home,0,Matchweek 28,Leeds United,3
0,,,0,,Thu,,Conf Lg,0,,,,,2022-03-10,,,,N,Leicester City,,,,,,0,,,29,,W 2–0,0,,,,Home,0,Round of 16,Rennes,
,,,,,Sun,,Premier League,,,,,,2022-03-13,,,,N,Leicester City,,,,,,,,,,,L 0–2,,"On matchday squad, but did not play",,,Away,,Matchweek 29,Arsenal,
,,,,,Thu,,Conf Lg,,,,,,2022-03-17,,,,N,Leicester City,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,Round of 16,Rennes,
,,,,,Sun,,Premier League,,,,,,2022-03-20,,,,N,Leicester City,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Matchweek 30,Brentford,
0,0,0,0,0,Sat,0,Premier League,0,0,1,0.0,DM,2022-04-02,2,0,0,N,Leicester City,0,0,0.0,0.0,,0,0,,1,0,D 1–1,0,,0,0,Away,0,Matchweek 31,Manchester Utd,1
,,,,,Thu,,Conf Lg,,,,,,2022-04-07,,,,N,Leicester City,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Home,,Quarter-finals,PSV Eindhoven,
,,,,,Sun,,Premier League,,,,,,2022-04-10,,,,N,Leicester City,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Home,,Matchweek 32,Crystal Palace,
,,,,,Thu,,Conf Lg,,,,,,2022-04-14,,,,N,Leicester City,,,,,,,,,,,W 2–1,,"On matchday squad, but did not play",,,Away,,Quarter-finals,PSV Eindhoven,
,,,,,Sun,,Premier League,,,,,,2022-04-17,,,,N,Leicester City,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Away,,Matchweek 33,Newcastle Utd,
,,,,,Wed,,Premier League,,,,,,2022-04-20,,,,N,Leicester City,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 18,Everton,
,,,,,Sat,,Premier League,,,,,,2022-04-23,,,,N,Leicester City,,,,,,,,,,,D 0–0,,"On matchday squad, but did not play",,,Home,,Matchweek 34,Aston Villa,
,,,,,Thu,,Conf Lg,,,,,,2022-04-28,,,,N,Leicester City,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Home,,Semi-finals,Roma,
,,,,,Sun,,Premier League,,,,,,2022-05-01,,,,N,Leicester City,,,,,,,,,,,L 1–3,,"On matchday squad, but did not play",,,Away,,Matchweek 35,Tottenham,
,,,,,Thu,,Conf Lg,,,,,,2022-05-05,,,,N,Leicester City,,,,,,,,,,,L 0–1,,"On matchday squad, but did not play",,,Away,,Semi-finals,Roma,
,,,,,Sun,,Premier League,,,,,,2022-05-08,,,,N,Leicester City,,,,,,,,,,,L 1–2,,"On matchday squad, but did not play",,,Home,,Matchweek 36,Everton,
,,,,,Thu,,Premier League,,,,,,2022-05-19,,,,N,Leicester City,,,,,,,,,,,D 1–1,,"On matchday squad, but did not play",,,Away,,Matchweek 27,Chelsea,
