pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,0,13,0,1,Tue,0,Premier League,0,1,31,0.0,RB,3,2021-12-28,0,14,Y,Watford,0,0,0.0,0.0,63.6,0,22,,39,0,L 1–4,0,0,0,Home,0,Matchweek 20,West Ham,2
0,2,17,0,0,Sat,1,Premier League,1,2,29,0.0,RB,3,2022-01-15,0,22,N,Watford,1,0,0.1,0.0,84.6,0,26,,25,0,D 1–1,0,0,2,Away,0,Matchweek 22,Newcastle Utd,1
0,2,48,0,0,Fri,0,Premier League,0,4,66,0.0,RB,9,2022-01-21,0,48,Y,Watford,0,2,0.1,0.0,80.0,0,60,,88,2,L 0–3,0,7,4,Home,0,Matchweek 23,Norwich City,3
0,3,25,0,0,Sat,0,Premier League,0,3,60,0.0,RB,9,2022-02-05,0,42,Y,Watford,0,2,0.2,0.0,79.2,0,53,,90,1,D 0–0,0,5,2,Away,0,Matchweek 17,Burnley,0
0,0,27,0,2,Tue,0,Premier League,0,3,57,0.0,RB,5,2022-02-08,0,31,Y,Watford,0,1,0.0,0.0,67.4,0,46,,77,0,L 0–1,0,1,0,Away,0,Matchweek 24,West Ham,4
0,2,36,0,2,Sat,0,Premier League,0,6,66,0.0,RB,5,2022-02-12,0,38,Y,Watford,0,0,0.1,0.0,65.5,0,58,,90,0,L 0–2,0,6,1,Home,0,Matchweek 25,Brighton,2
0,0,32,0,2,Sat,0,Premier League,0,4,65,0.0,RB,12,2022-02-19,0,41,Y,Watford,0,2,0.0,0.0,73.2,0,56,,90,0,W 1–0,0,3,0,Away,0,Matchweek 26,Aston Villa,1
0,2,42,0,2,Wed,1,Premier League,1,2,77,0.0,RB,18,2022-02-23,0,43,Y,Watford,0,1,0.3,0.0,66.2,1,65,,90,0,L 1–4,0,3,1,Home,0,Matchweek 18,Crystal Palace,4
0,3,28,0,0,Sun,1,Premier League,1,3,58,0.0,RB,7,2022-03-06,0,42,Y,Watford,0,0,0.4,0.0,80.8,0,52,,90,0,L 2–3,0,3,2,Home,0,Matchweek 28,Arsenal,3
0,0,10,0,0,Thu,0,Premier League,0,2,17,0.0,RB,1,2022-03-10,0,12,Y,Watford,0,1,0.0,0.0,80.0,0,15,,29,1,L 0–4,0,2,0,Away,0,Matchweek 19,Wolves,0
0,0,18,0,1,Sun,0,Premier League,0,1,39,0.0,RB,8,2022-03-13,0,22,Y,Watford,0,1,0.0,0.0,71.0,0,31,,89,0,W 2–1,0,5,0,Away,0,Matchweek 29,Southampton,4
0,2,20,0,3,Sat,0,Premier League,0,0,39,0.0,RB,6,2022-04-02,0,22,Y,Watford,0,1,0.0,0.0,73.3,0,30,,90,1,L 0–2,0,1,0,Away,0,Matchweek 31,Liverpool,3
0,1,36,0,0,Sat,0,Premier League,0,3,65,0.0,RB,7,2022-04-09,0,41,Y,Watford,0,1,0.5,0.0,68.3,0,60,,90,1,L 0–3,0,6,0,Home,0,Matchweek 32,Leeds United,2
0,2,34,0,0,Sat,0,Premier League,0,6,67,0.0,RB,6,2022-04-16,0,51,Y,Watford,0,0,0.2,0.0,79.7,0,64,,86,0,L 1–2,0,4,1,Home,0,Matchweek 33,Brentford,1
0,2,26,0,1,Sat,0,Premier League,0,6,63,0.0,RB,9,2022-04-30,0,39,Y,Watford,0,0,0.0,0.0,75.0,0,52,,90,0,L 1–2,0,1,2,Home,0,Matchweek 35,Burnley,2
0,4,18,0,0,Sat,0,Premier League,0,1,48,0.0,RB,18,2022-05-07,0,36,Y,Watford,0,0,0.5,0.0,81.8,0,44,,90,0,L 0–1,0,2,3,Away,0,Matchweek 36,Crystal Palace,1
0,0,33,0,3,Sun,0,Premier League,0,4,58,0.0,RB,13,2022-05-22,1,30,Y,Watford,1,2,0.0,0.0,63.8,0,47,,90,0,L 1–2,0,4,3,Away,0,Matchweek 38,Chelsea,3
