pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,1,5,0,0,Wed,0,Premier League,0,0,7,0.0,FW,7,2021-12-01,0,2,N,Burnley,0,0,0.0,0.0,50.0,0,4,,19,0,D 0–0,0,0,0,Away,0,Matchweek 14,Wolves,0
0,1,6,0,0,Sat,0,Premier League,0,0,12,0.1,FW,18,2021-12-04,0,4,N,Burnley,1,0,0.0,0.1,57.1,0,7,,59,0,L 0–1,0,0,1,Away,0,Matchweek 15,Newcastle Utd,0
0,1,9,0,0,Sun,0,Premier League,0,0,14,0.0,FW,5,2021-12-12,0,2,N,Burnley,1,2,0.0,0.0,33.3,0,6,,31,2,D 0–0,0,1,0,Home,0,Matchweek 16,West Ham,0
0,0,2,0,0,Thu,0,Premier League,0,0,5,0.0,FW,2,2021-12-30,0,3,N,Burnley,0,0,0.0,0.0,75.0,0,4,,17,0,L 1–3,0,0,0,Away,0,Matchweek 20,Manchester Utd,0
0,0,2,0,0,Sun,0,Premier League,0,0,3,0.0,FW,2,2022-01-02,0,1,N,Burnley,0,0,0.0,0.0,50.0,0,2,,7,0,L 1–3,0,0,0,Away,0,Matchweek 21,Leeds United,0
0,1,11,0,0,Sun,0,Premier League,0,1,20,0.1,FW,23,2022-01-23,0,12,Y,Burnley,1,1,0.0,0.1,75.0,0,16,,90,1,D 0–0,0,2,2,Away,0,Matchweek 23,Arsenal,0
0,,,0,,Sat,,PL2 — Div. 2,1,,,,FW,,2022-04-02,,,Y,Burnley FC U23,,,,,,0,,,62,,W 2–1,0,,,Home,0,Matchweek 24,Southampton,
0,1,4,0,1,Wed,1,Premier League,1,0,7,0.0,FW,4,2022-04-06,0,3,N,Burnley,1,0,0.3,0.0,100.0,0,3,,11,0,W 3–2,0,0,0,Home,0,Matchweek 19,Everton,0
0,1,6,0,0,Sun,0,Premier League,0,0,11,0.1,FW,4,2022-04-10,0,3,N,Burnley,1,0,0.0,0.1,60.0,0,5,,35,0,L 0–2,0,0,0,Away,0,Matchweek 32,Norwich City,0
0,0,7,0,1,Sun,0,Premier League,0,0,9,0.0,FW,5,2022-04-17,0,3,N,Burnley,0,0,0.0,0.0,75.0,0,4,,12,0,D 1–1,0,0,1,Away,0,Matchweek 33,West Ham,0
0,0,0,0,0,Thu,0,Premier League,0,0,2,0.0,FW,5,2022-04-21,0,1,N,Burnley,0,0,0.0,0.0,100.0,0,1,,13,0,W 2–0,0,0,1,Home,0,Matchweek 30,Southampton,0
0,1,12,0,1,Sun,0,Premier League,0,0,18,0.5,FW,23,2022-04-24,2,4,Y,Burnley,2,0,0.0,0.5,44.4,1,9,,70,0,W 1–0,0,1,2,Home,1,Matchweek 34,Wolves,1
0,2,20,0,0,Sat,1,Premier League,1,1,32,0.3,FW,10,2022-04-30,1,14,Y,Burnley,3,2,0.1,0.3,77.8,0,18,,89,0,W 2–1,0,2,1,Away,0,Matchweek 35,Watford,0
