pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,4,20,0,1,Thu,0,Europa Lg,0,5,38,0.1,FW,29,2022-02-17,0,20,Y,Barcelona,3,1,0.4,0.1,74.1,0,27,,85,1,D 1–1,0,6,3,Home,0,Knockout round play-offs,Napoli,1
0,0,23,0,3,Sun,0,La Liga,0,0,33,1.0,FW,13,2022-02-20,4,15,Y,Barcelona,4,1,0.0,1.0,71.4,0,21,,80,0,W 4–1,0,2,0,Away,3,Matchweek 25,Valencia,1
0,2,20,0,0,Thu,1,Europa Lg,0,1,30,0.6,FW,29,2022-02-24,2,15,Y,Barcelona,5,1,0.0,0.6,100.0,0,15,,74,1,W 4–2,0,1,0,Away,1,Knockout round play-offs,Napoli,2
0,1,19,0,0,Sun,0,La Liga,0,2,28,0.4,FW,8,2022-02-27,2,14,Y,Barcelona,3,0,0.1,0.4,66.7,0,21,,85,0,W 4–0,0,3,0,Home,1,Matchweek 26,Athletic Club,1
0,2,20,0,0,Sun,0,La Liga,0,2,29,0.2,FW,19,2022-03-06,0,16,Y,Barcelona,2,2,0.1,0.2,66.7,0,24,,74,2,W 2–1,0,2,0,Away,0,Matchweek 27,Elche,1
0,1,11,0,0,Thu,0,Europa Lg,0,0,12,0.2,"FW,LW",4,2022-03-10,0,6,N,Barcelona,1,1,0.0,0.2,75.0,0,8,,30,0,D 0–0,0,1,0,Home,0,Round of 16,Galatasaray,0
0,0,21,0,2,Sun,0,La Liga,0,0,30,0.7,FW,17,2022-03-13,2,18,Y,Barcelona,4,0,0.0,0.7,85.7,0,21,,72,0,W 4–0,0,3,0,Home,1,Matchweek 28,Osasuna,0
0,2,22,0,2,Thu,0,Europa Lg,0,0,41,1.0,FW,24,2022-03-17,2,24,Y,Barcelona,3,0,0.0,1.0,75.0,0,32,,80,0,W 2–1,0,2,1,Away,1,Round of 16,Galatasaray,1
0,4,15,0,1,Sun,1,La Liga,1,1,28,1.8,FW,24,2022-03-20,5,14,Y,Barcelona,6,0,0.7,1.8,77.8,0,18,,70,0,W 4–0,0,2,0,Away,2,Matchweek 29,Real Madrid,0
0,1,8,0,1,Sun,0,La Liga,0,1,17,0.0,FW,18,2022-04-03,1,7,Y,Barcelona,1,1,0.0,0.0,63.6,0,11,,80,1,W 1–0,0,3,2,Home,0,Matchweek 30,Sevilla,0
0,0,20,0,0,Thu,0,Europa Lg,0,0,35,0.1,FW,22,2022-04-07,1,11,Y,Barcelona,1,3,0.0,0.1,47.8,0,23,,90,0,D 1–1,0,1,0,Away,0,Quarter-finals,Eint Frankfurt,0
0,0,15,0,1,Sun,0,La Liga,0,0,25,0.4,FW,17,2022-04-10,1,13,Y,Barcelona,2,0,0.0,0.4,76.5,0,17,,83,0,W 3–2,0,0,0,Away,1,Matchweek 31,Levante,0
0,0,7,0,1,Thu,0,Europa Lg,0,0,19,1.1,FW,11,2022-04-14,1,11,Y,Barcelona,3,0,0.0,1.1,78.6,0,14,,60,0,L 2–3,0,1,0,Home,0,Quarter-finals,Eint Frankfurt,0
0,1,3,0,0,Mon,0,La Liga,0,1,6,0.2,FW,4,2022-04-18,1,4,N,Barcelona,1,0,0.0,0.2,100.0,0,4,,30,0,L 0–1,0,0,0,Home,0,Matchweek 32,Cádiz,0
0,1,15,0,1,Thu,0,La Liga,0,1,27,0.8,FW,21,2022-04-21,1,14,Y,Barcelona,2,0,0.0,0.8,73.7,0,19,,81,0,W 1–0,0,2,0,Away,1,Matchweek 33,Real Sociedad,0
0,0,9,0,1,Sun,0,La Liga,0,0,17,0.3,FW,12,2022-04-24,0,6,Y,Barcelona,1,1,0.0,0.3,60.0,0,10,,70,1,L 0–1,0,0,0,Home,0,Matchweek 21,Rayo Vallecano,1
0,1,11,0,1,Sun,0,La Liga,0,0,24,0.4,FW,6,2022-05-01,1,11,Y,Barcelona,4,0,0.0,0.4,68.8,0,16,,74,0,W 2–1,0,2,0,Home,0,Matchweek 34,Mallorca,0
0,1,4,0,0,Sat,0,La Liga,0,0,12,0.3,FW,3,2022-05-07,0,5,N,Barcelona,2,0,0.0,0.3,62.5,0,8,,25,0,W 2–1,0,0,0,Away,0,Matchweek 35,Betis,0
0,1,7,0,1,Tue,1,La Liga,0,1,22,0.4,FW,10,2022-05-10,2,15,Y,Barcelona,2,0,0.0,0.4,88.2,0,17,,83,0,W 3–1,0,0,0,Home,2,Matchweek 36,Celta Vigo,0
0,1,14,0,0,Sun,0,La Liga,0,1,18,0.0,FW,6,2022-05-15,0,14,Y,Barcelona,0,1,0.1,0.0,100.0,0,14,,60,1,D 0–0,0,1,0,Away,0,Matchweek 37,Getafe,0
0,1,4,0,0,Sun,0,La Liga,0,0,11,0.2,FW,8,2022-05-22,0,6,Y,Barcelona,3,0,0.0,0.2,85.7,0,7,,56,0,L 0–2,0,1,0,Home,0,Matchweek 38,Villarreal,1
