pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,1,26,0,2,Sun,0,Premier League,0,1,52,0.1,RB,14,2022-02-13,0,28,Y,Aston Villa,2,2,0.1,0.1,75.7,0,37,,90,0,L 0–1,0,6,1,Away,0,Matchweek 25,Newcastle Utd,1
0,2,33,0,0,Sat,0,Premier League,0,4,50,0.0,RB,17,2022-02-19,0,25,Y,Aston Villa,0,0,0.1,0.0,69.4,1,36,,64,0,L 0–1,0,1,6,Home,0,Matchweek 26,Watford,0
0,0,24,0,2,Sat,0,Premier League,0,0,49,0.1,RB,17,2022-02-26,1,23,Y,Aston Villa,2,0,0.0,0.1,69.7,1,33,,90,0,W 2–0,0,1,2,Away,1,Matchweek 27,Brighton,5
0,3,34,0,3,Sat,1,Premier League,1,3,59,0.0,RB,15,2022-03-05,0,27,Y,Aston Villa,0,0,0.1,0.0,57.4,0,47,,90,0,W 4–0,0,4,2,Home,0,Matchweek 28,Southampton,3
0,4,40,0,2,Thu,2,Premier League,1,1,63,0.2,RB,10,2022-03-10,1,36,Y,Aston Villa,1,2,0.2,0.2,75.0,0,48,,90,2,W 3–0,0,2,2,Away,1,Matchweek 20,Leeds United,3
0,0,33,0,5,Sun,0,Premier League,0,1,62,0.0,RB,16,2022-03-13,0,29,Y,Aston Villa,0,1,0.0,0.0,61.7,0,47,,90,1,L 1–2,0,1,4,Away,0,Matchweek 29,West Ham,3
0,2,34,0,2,Sat,0,Premier League,0,1,49,0.0,RB,11,2022-03-19,0,28,Y,Aston Villa,0,2,0.0,0.0,71.8,0,39,,90,2,L 0–1,0,8,0,Home,0,Matchweek 30,Arsenal,3
0,,,0,,Thu,,Friendlies (M),0,,,,RM,,2022-03-24,,,Y,Poland,,,,,,0,,,90,,D 1–1,0,,,Away,0,Friendlies (M),Scotland,
0,,,0,,Tue,,WCQ,0,,,,DM,,2022-03-29,0,,Y,Poland,1,,,,,0,,,90,,W 2–0,0,,,Home,0,Finals,Sweden,0
0,0,35,0,1,Sat,0,Premier League,0,3,53,0.2,RB,7,2022-04-02,1,33,Y,Aston Villa,2,2,0.0,0.2,78.6,0,42,,90,2,L 1–2,0,5,1,Away,0,Matchweek 31,Wolves,1
0,1,31,0,2,Sat,0,Premier League,0,1,51,0.1,RB,11,2022-04-09,2,35,Y,Aston Villa,2,0,0.0,0.1,87.5,0,40,,90,0,L 0–4,0,3,0,Home,0,Matchweek 32,Tottenham,0
0,0,21,0,1,Sat,0,Premier League,0,1,46,0.0,RB,13,2022-04-23,0,23,Y,Aston Villa,0,0,0.0,0.0,65.7,0,35,,90,0,D 0–0,0,1,2,Away,0,Matchweek 34,Leicester City,4
0,1,29,0,0,Sat,0,Premier League,0,3,52,0.1,RB,12,2022-04-30,1,37,Y,Aston Villa,1,0,0.0,0.1,75.5,0,49,,90,0,W 2–0,0,6,0,Home,0,Matchweek 35,Norwich City,2
0,3,42,0,2,Sat,0,Premier League,0,5,58,0.0,RB,9,2022-05-07,1,43,Y,Aston Villa,1,2,0.0,0.0,86.0,0,50,,90,1,W 3–1,0,5,0,Away,0,Matchweek 36,Burnley,2
0,1,27,0,6,Tue,0,Premier League,0,2,51,0.0,RB,14,2022-05-10,0,26,Y,Aston Villa,1,0,0.0,0.0,68.4,0,38,,90,0,L 1–2,0,4,4,Home,0,Matchweek 33,Liverpool,1
0,0,30,0,4,Sun,0,Premier League,0,3,65,0.0,RB,11,2022-05-15,0,37,Y,Aston Villa,0,0,0.0,0.0,67.3,0,55,,90,0,D 1–1,0,3,2,Home,0,Matchweek 37,Crystal Palace,4
0,1,43,0,3,Thu,0,Premier League,0,3,69,0.2,RB,5,2022-05-19,1,46,Y,Aston Villa,4,0,0.0,0.2,79.3,0,58,,90,0,D 1–1,0,6,0,Home,0,Matchweek 18,Burnley,0
0,0,18,0,2,Sun,0,Premier League,0,0,38,0.2,RB,14,2022-05-22,1,15,Y,Aston Villa,1,4,0.0,0.2,62.5,0,24,,90,2,L 2–3,0,0,2,Away,1,Matchweek 38,Manchester City,1
0,,,0,,Wed,,UEFA Nations League,0,,,,,,2022-06-08,0,,N,Poland,0,,,,,0,,,25,,L 1–6,0,,,Away,0,League A,Belgium,
0,,,0,,Sat,,UEFA Nations League,0,,,,RB,,2022-06-11,0,,Y,Poland,0,,,,,0,,,90,,D 2–2,0,,,Away,1,League A,Netherlands,
0,,,0,,Tue,,UEFA Nations League,0,,,,RB,,2022-06-14,0,,Y,Poland,0,,,,,0,,,90,,L 0–1,0,,,Home,0,League A,Belgium,
