pens_made,sca,carries,pens_att,blocks,dayofweek,gca,comp,assists,progressive_passes,touches,xg,position,pressures,date,shots_on_target,passes_completed,game_started,squad,shots_total,dribbles,xa,npxg,passes_pct,cards_yellow,passes,match_report,minutes,dribbles_completed,result,cards_red,progressive_carries,tackles,venue,goals,round,opponent,interceptions
0,1,47,0,3,Sun,0,Premier League,0,1,69,0.0,"LB,CB,WB",9,2022-01-23,0,44,Y,Brighton,1,2,0.0,0.0,78.6,0,56,,90,1,D 1–1,0,4,0,Away,0,Matchweek 23,Leicester City,5
0,,,0,,Sat,,FA Cup,0,,,,CB,,2022-02-05,0,,Y,Brighton,0,,,,,0,,,90,,L 1–3,0,,,Away,0,Fourth round proper,Tottenham,1
0,1,62,0,1,Sat,0,Premier League,0,6,83,0.0,"WB,LB",23,2022-02-12,1,54,Y,Brighton,1,5,0.0,0.0,75.0,0,72,,90,1,W 2–0,0,6,2,Away,0,Matchweek 25,Watford,3
0,1,57,0,2,Tue,0,Premier League,0,8,90,0.0,LB,19,2022-02-15,0,58,Y,Brighton,0,4,0.0,0.0,77.3,0,75,,90,0,L 0–2,0,11,2,Away,0,Matchweek 18,Manchester Utd,5
0,3,70,0,3,Sat,0,Premier League,0,7,99,0.1,"CB,LB",9,2022-02-19,0,67,Y,Brighton,2,1,0.2,0.1,77.0,0,87,,90,1,L 0–3,0,12,4,Home,0,Matchweek 26,Burnley,3
0,1,65,0,1,Sat,0,Premier League,0,9,94,0.0,"CB,LB",15,2022-02-26,0,76,Y,Brighton,0,1,0.1,0.0,86.4,1,88,,90,0,L 0–2,0,7,3,Home,0,Matchweek 27,Aston Villa,2
0,2,70,0,1,Sat,0,Premier League,0,4,104,0.0,LB,11,2022-03-05,0,77,Y,Brighton,0,1,0.0,0.0,81.1,0,95,,90,0,L 1–2,0,4,3,Away,0,Matchweek 28,Newcastle Utd,0
0,2,42,0,3,Sat,0,Premier League,0,6,78,0.0,"LB,CB",15,2022-03-12,0,53,Y,Brighton,0,1,0.0,0.0,81.5,0,65,,90,1,L 0–2,0,3,0,Home,0,Matchweek 29,Liverpool,4
0,3,53,0,1,Wed,0,Premier League,0,6,74,0.0,LB,21,2022-03-16,0,53,Y,Brighton,1,2,0.2,0.0,84.1,0,63,,90,1,L 0–2,0,7,2,Home,0,Matchweek 16,Tottenham,1
0,6,69,0,1,Sat,0,Premier League,0,6,102,0.0,CB,15,2022-04-02,0,82,Y,Brighton,0,1,0.1,0.0,87.2,0,94,,90,1,D 0–0,0,12,1,Home,0,Matchweek 31,Norwich City,4
0,0,29,0,2,Sat,0,Premier League,0,3,66,0.0,"CB,LB",15,2022-04-09,0,40,Y,Brighton,0,0,0.0,0.0,72.7,0,55,,90,0,W 2–1,0,2,4,Away,0,Matchweek 32,Arsenal,4
0,1,56,0,1,Sat,0,Premier League,0,2,83,0.0,CB,12,2022-04-16,0,62,Y,Brighton,1,1,0.0,0.0,86.1,0,72,,90,0,W 1–0,0,9,4,Away,0,Matchweek 33,Tottenham,2
0,1,32,0,2,Wed,0,Premier League,0,3,54,0.0,"CB,LB",21,2022-04-20,0,33,Y,Brighton,0,3,0.0,0.0,78.6,0,42,,90,1,L 0–3,0,2,7,Away,0,Matchweek 30,Manchester City,0
0,3,36,0,3,Sun,1,Premier League,0,5,63,0.0,"LB,CB",15,2022-04-24,0,44,Y,Brighton,0,1,0.0,0.0,81.5,1,54,,90,1,D 2–2,0,6,2,Home,0,Matchweek 34,Southampton,3
0,2,58,0,1,Sat,0,Premier League,0,7,84,0.1,"CB,WB",20,2022-04-30,0,66,Y,Brighton,1,3,0.0,0.1,88.0,1,75,,90,2,W 3–0,0,6,4,Away,0,Matchweek 35,Wolves,1
0,2,37,0,2,Sat,0,Premier League,0,3,61,0.1,"CB,WB,LB",8,2022-05-07,1,39,Y,Brighton,2,0,0.1,0.1,78.0,0,50,,90,0,W 4–0,0,8,1,Home,1,Matchweek 36,Manchester Utd,2
0,4,32,0,4,Sun,0,Premier League,0,2,73,0.0,"CB,LB",17,2022-05-15,0,42,Y,Brighton,0,4,0.1,0.0,77.8,0,54,,90,2,D 1–1,0,2,3,Away,0,Matchweek 37,Leeds United,8
0,4,37,0,3,Sun,0,Premier League,0,4,72,0.1,"WB,LB",11,2022-05-22,0,45,Y,Brighton,1,1,0.1,0.1,76.3,0,59,,90,1,W 3–1,0,5,2,Home,0,Matchweek 38,West Ham,0
