date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts
2019-12-22 14:00:00,8,8,0,h,0,0,0.83174,1.5309,-0.6991599999999999,"{'def': 32, 'att': 284}","{'def': 24, 'att': 130}",3,w,2,1,1.59291,1.5309,1.4184
2019-12-26 15:00:00,6,6,1,a,0,1,0.596611,1.28364,-0.6870289999999999,"{'def': 14, 'att': 286}","{'def': 15, 'att': 198}",1,d,1,0,0.596611,2.04481,0.32389999999999997
2019-12-28 15:00:00,8,6,0,h,0,0,2.49197,0.610997,1.8809729999999998,"{'def': 25, 'att': 219}","{'def': 13, 'att': 208}",3,w,3,1,3.25314,0.610997,2.8371
2020-01-01 15:00:00,7,7,0,h,0,1,1.07053,1.23252,-0.16199000000000008,"{'def': 17, 'att': 342}","{'def': 20, 'att': 169}",3,w,2,1,1.07053,1.23252,1.2322
2020-01-12 14:00:00,7,5,0,a,0,0,2.29827,0.320447,1.977823,"{'def': 25, 'att': 286}","{'def': 15, 'att': 196}",3,w,3,1,2.29827,0.320447,2.7243
2020-01-18 12:30:00,9,13,1,h,0,0,1.63057,1.76697,-0.13639999999999985,"{'def': 30, 'att': 275}","{'def': 17, 'att': 124}",1,d,0,0,2.39174,1.76697,1.8391
2020-01-21 19:30:00,1,6,0,a,1,2,1.81101,1.06739,0.74362,"{'def': 33, 'att': 306}","{'def': 23, 'att': 142}",0,l,1,0,1.81101,1.06739,2.0249
2020-02-01 15:00:00,2,5,0,h,1,3,0.919248,2.70178,-1.7825319999999998,"{'def': 25, 'att': 231}","{'def': 21, 'att': 174}",0,l,2,0,0.919248,2.70178,0.2358
2020-02-08 17:30:00,3,7,1,a,0,1,0.280048,0.76201,-0.48196199999999995,"{'def': 22, 'att': 338}","{'def': 20, 'att': 143}",1,d,1,0,0.280048,0.76201,0.7739
2020-02-23 14:00:00,3,8,0,a,1,3,0.294956,1.74303,-1.448074,"{'def': 38, 'att': 349}","{'def': 22, 'att': 202}",0,l,0,0,0.294956,2.5042,0.13119999999999998
2020-02-29 17:30:00,6,12,0,h,0,0,2.71351,0.206031,2.507479,"{'def': 11, 'att': 365}","{'def': 11, 'att': 127}",3,w,3,1,2.71351,0.206031,2.8941999999999997
2020-03-07 15:00:00,7,10,0,a,1,1,0.449161,0.856107,-0.406946,"{'def': 31, 'att': 181}","{'def': 22, 'att': 227}",0,l,0,0,0.449161,0.856107,0.8918999999999999
2020-06-20 11:30:00,5,3,1,h,0,1,1.00765,1.05245,-0.04480000000000017,"{'def': 21, 'att': 281}","{'def': 20, 'att': 76}",1,d,1,0,1.00765,1.05245,1.3024
2020-06-25 17:00:00,3,5,0,a,1,1,0.495542,0.964774,-0.46923200000000004,"{'def': 20, 'att': 206}","{'def': 18, 'att': 121}",0,l,0,0,0.495542,0.964774,0.8478000000000001
2020-06-28 15:30:00,6,5,0,h,1,3,0.365347,1.3364,-0.971053,"{'def': 23, 'att': 207}","{'def': 21, 'att': 194}",0,l,1,0,0.365347,1.3364,0.5199
2020-07-04 19:00:00,3,9,0,a,1,3,0.608971,2.0276,-1.4186290000000001,"{'def': 17, 'att': 429}","{'def': 16, 'att': 179}",0,l,0,0,0.608971,2.78877,0.1724
2020-07-07 17:00:00,6,7,0,h,0,1,0.725199,1.13378,-0.40858099999999997,"{'def': 26, 'att': 292}","{'def': 19, 'att': 171}",3,w,2,1,0.725199,1.13378,0.9211
2020-07-11 11:30:00,11,1,0,h,0,1,1.60621,1.49134,0.1148699999999998,"{'def': 28, 'att': 175}","{'def': 12, 'att': 145}",3,w,2,1,3.12855,1.49134,2.4968
2020-07-17 19:00:00,8,2,0,a,1,3,1.03402,0.833995,0.2000249999999999,"{'def': 19, 'att': 99}","{'def': 21, 'att': 204}",0,l,1,0,1.03402,0.833995,1.5288000000000002
2020-07-21 17:00:00,2,9,0,h,1,4,0.131868,2.82226,-2.690392,"{'def': 17, 'att': 357}","{'def': 27, 'att': 121}",0,l,0,0,0.131868,3.73814,0.0075
2020-07-26 15:00:00,11,11,0,a,1,3,3.15853,1.19169,1.96684,"{'def': 25, 'att': 283}","{'def': 12, 'att': 197}",0,l,2,0,3.9197,1.95282,2.528
