date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts
2019-11-10 14:00:00,0,8,0,a,1,2,0.473225,2.09891,-1.625685,"{'att': 189, 'def': 30}","{'att': 211, 'def': 32}",0,l,1,0,0.473225,2.09891,0.31610000000000005
2019-11-25 20:00:00,14,3,0,h,0,0,2.6985,0.69784,2.00066,"{'att': 154, 'def': 21}","{'att': 264, 'def': 15}",3,w,2,1,2.6985,0.69784,2.6628
2019-12-01 16:30:00,3,13,1,a,0,2,1.29701,1.84804,-0.5510299999999999,"{'att': 276, 'def': 23}","{'att': 153, 'def': 23}",1,d,2,0,1.29701,1.84804,0.9371999999999999
2019-12-04 19:30:00,2,14,0,a,1,2,0.86086,1.9774,-1.11654,"{'att': 389, 'def': 28}","{'att': 181, 'def': 26}",0,l,1,0,0.86086,1.9774,0.6134
2019-12-08 14:00:00,12,17,0,h,1,4,1.24141,4.03286,-2.79145,"{'att': 234, 'def': 27}","{'att': 116, 'def': 27}",0,l,1,0,1.24141,4.03286,0.1341
2019-12-14 15:00:00,1,13,0,a,1,2,0.211411,1.888,-1.6765889999999999,"{'att': 217, 'def': 20}","{'att': 192, 'def': 24}",0,l,0,0,0.97258,1.888,0.591
2019-12-21 15:00:00,6,5,0,h,1,3,0.921054,2.63444,-1.713386,"{'att': 167, 'def': 16}","{'att': 216, 'def': 18}",0,l,1,0,0.921054,2.63444,0.3435
2019-12-26 15:00:00,4,3,0,h,0,0,0.654194,1.45005,-0.795856,"{'att': 265, 'def': 23}","{'att': 166, 'def': 18}",3,w,1,1,0.654194,1.45005,0.7351000000000001
2019-12-28 15:00:00,6,8,0,a,1,3,0.610997,2.49197,-1.8809729999999998,"{'att': 208, 'def': 13}","{'att': 219, 'def': 25}",0,l,0,0,0.610997,3.25314,0.1056
2020-01-01 12:30:00,5,9,0,a,0,1,1.74824,2.34418,-0.5959400000000001,"{'att': 265, 'def': 10}","{'att': 143, 'def': 18}",3,w,2,1,1.74824,2.34418,0.9398
2020-01-12 16:30:00,1,20,0,h,1,6,0.364481,3.75131,-3.386829,"{'att': 549, 'def': 16}","{'att': 229, 'def': 30}",0,l,1,0,1.12565,3.75131,0.1611
2020-01-18 15:00:00,4,7,1,a,0,1,1.02045,1.30028,-0.27983,"{'att': 291, 'def': 27}","{'att': 210, 'def': 29}",1,d,1,0,1.02045,1.30028,1.0922
2020-01-21 19:30:00,6,1,0,h,0,1,1.06739,1.81101,-0.74362,"{'att': 142, 'def': 23}","{'att': 306, 'def': 33}",3,w,2,1,1.06739,1.81101,0.7277
2020-02-01 15:00:00,7,8,0,a,1,2,1.40955,2.72236,-1.31281,"{'att': 107, 'def': 14}","{'att': 220, 'def': 22}",0,l,1,0,1.40955,2.72236,0.5550999999999999
2020-02-16 14:00:00,8,9,0,h,1,3,1.71313,2.95505,-1.24192,"{'att': 199, 'def': 21}","{'att': 253, 'def': 29}",0,l,2,0,1.71313,3.86024,0.3377
2020-02-22 15:00:00,4,7,0,a,1,2,0.47235,3.02926,-2.55691,"{'att': 148, 'def': 25}","{'att': 232, 'def': 31}",0,l,0,0,0.47235,3.02926,0.1382
2020-03-09 20:00:00,2,8,0,a,1,4,0.672448,1.65122,-0.9787719999999999,"{'att': 304, 'def': 23}","{'att': 156, 'def': 29}",0,l,0,0,0.672448,2.41239,0.2673
2020-06-17 17:00:00,5,2,1,h,0,0,1.00877,0.235909,0.7728609999999999,"{'att': 227, 'def': 14}","{'att': 214, 'def': 27}",1,d,0,0,1.00877,0.235909,2.0802
2020-06-21 15:15:00,0,10,0,h,1,2,1.57223,1.14011,0.43212000000000006,"{'att': 336, 'def': 15}","{'att': 98, 'def': 16}",0,l,1,0,1.57223,1.14011,1.7817
2020-06-24 17:00:00,8,3,1,a,0,1,1.22985,0.661808,0.5680420000000002,"{'att': 228, 'def': 23}","{'att': 161, 'def': 17}",1,d,1,0,1.22985,0.661808,1.8679999999999999
2020-06-27 11:30:00,3,5,0,h,1,1,0.403418,0.703549,-0.300131,"{'att': 201, 'def': 23}","{'att': 235, 'def': 14}",0,l,0,0,0.403418,0.703549,0.9678
2020-07-05 15:30:00,4,11,0,a,1,2,0.689775,1.0837,-0.3939250000000001,"{'att': 354, 'def': 17}","{'att': 108, 'def': 29}",0,l,0,0,0.689775,1.0837,0.9176
2020-07-09 19:15:00,2,13,0,h,1,3,0.598873,2.10415,-1.5052770000000002,"{'att': 361, 'def': 17}","{'att': 160, 'def': 20}",0,l,0,0,0.598873,2.86531,0.15410000000000001
2020-07-12 13:15:00,4,3,0,h,0,0,1.6977,0.974181,0.723519,"{'att': 232, 'def': 26}","{'att': 149, 'def': 20}",3,w,2,1,1.6977,0.974181,1.9465999999999999
2020-07-16 17:00:00,6,6,1,a,0,1,1.52021,0.944434,0.5757760000000001,"{'att': 283, 'def': 22}","{'att': 184, 'def': 25}",1,d,1,0,1.52021,0.944434,1.8509
2020-07-21 19:15:00,4,6,0,h,0,0,0.57408,0.737137,-0.163057,"{'att': 354, 'def': 19}","{'att': 132, 'def': 21}",3,w,1,1,0.57408,0.737137,1.1377
2020-07-26 15:00:00,4,2,1,a,0,1,0.983594,0.781465,0.202129,"{'att': 234, 'def': 22}","{'att': 130, 'def': 18}",1,d,1,0,0.983594,0.781465,1.4911
