date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts
2019-12-28 15:00:00,6,6,0,h,1,2,1.63211,2.82576,-1.1936499999999999,"{'att': 250, 'def': 17}","{'att': 153, 'def': 18}",0,l,1,0,1.63211,2.82576,0.6507
2020-01-01 15:00:00,2,16,0,h,1,3,0.780118,2.43642,-1.6563020000000002,"{'att': 519, 'def': 13}","{'att': 122, 'def': 34}",0,l,0,0,0.780118,2.43642,0.276
2020-01-11 15:00:00,2,2,1,a,0,1,0.184495,2.04805,-1.8635549999999999,"{'att': 384, 'def': 23}","{'att': 142, 'def': 30}",1,d,1,0,0.184495,2.04805,0.12229999999999999
2020-01-18 17:30:00,3,11,0,h,0,0,0.892988,2.05436,-1.161372,"{'att': 256, 'def': 11}","{'att': 127, 'def': 30}",3,w,1,1,0.892988,2.05436,0.5625
2020-01-21 19:30:00,2,5,1,a,0,2,0.570931,2.05254,-1.4816090000000002,"{'att': 347, 'def': 23}","{'att': 293, 'def': 25}",1,d,2,0,0.570931,2.05254,0.3611
2020-02-01 15:00:00,2,9,1,h,0,0,0.937293,2.39985,-1.4625569999999999,"{'att': 249, 'def': 22}","{'att': 200, 'def': 26}",1,d,0,0,0.937293,2.39985,0.41200000000000003
2020-02-16 16:30:00,4,16,0,a,1,4,1.16662,3.02257,-1.85595,"{'att': 352, 'def': 18}","{'att': 164, 'def': 29}",0,l,0,0,1.16662,3.02257,0.3126
2020-02-22 15:00:00,2,8,0,a,1,1,0.164495,1.75552,-1.591025,"{'att': 193, 'def': 20}","{'att': 282, 'def': 41}",0,l,0,0,0.164495,1.75552,0.22450000000000003
2020-02-29 15:00:00,5,1,1,h,0,0,1.11713,0.617612,0.4995179999999999,"{'att': 146, 'def': 22}","{'att': 186, 'def': 21}",1,d,0,0,1.11713,0.617612,1.7626
2020-03-07 15:00:00,4,4,0,a,0,0,2.30267,0.348871,1.953799,"{'att': 115, 'def': 23}","{'att': 263, 'def': 21}",3,w,1,1,3.06384,0.348871,2.9078
2020-06-21 13:00:00,4,4,0,h,0,0,2.15148,0.57107,1.5804099999999999,"{'att': 277, 'def': 10}","{'att': 281, 'def': 18}",3,w,3,1,2.15148,0.57107,2.5711
2020-06-24 17:00:00,3,8,1,h,0,1,0.661808,1.22985,-0.5680420000000002,"{'att': 161, 'def': 17}","{'att': 228, 'def': 23}",1,d,1,0,0.661808,1.22985,0.8392999999999999
2020-07-01 17:00:00,9,10,0,a,0,1,2.23457,1.27503,0.9595400000000001,"{'att': 304, 'def': 17}","{'att': 239, 'def': 23}",3,w,4,1,2.23457,1.27503,2.0827999999999998
2020-07-05 13:15:00,13,4,1,h,0,2,1.49121,2.03065,-0.5394400000000001,"{'att': 187, 'def': 11}","{'att': 324, 'def': 25}",1,d,2,0,1.49121,2.03065,0.95
2020-07-08 17:00:00,1,23,0,a,1,5,0.21643,3.28662,-3.07019,"{'att': 500, 'def': 15}","{'att': 166, 'def': 26}",0,l,0,0,0.21643,3.28662,0.0549
2020-07-11 11:30:00,1,11,0,a,1,2,1.49134,1.60621,-0.1148699999999998,"{'att': 145, 'def': 12}","{'att': 175, 'def': 28}",0,l,1,0,1.49134,3.12855,0.3524
2020-07-15 17:00:00,5,7,0,h,1,3,1.05748,1.7498,-0.69232,"{'att': 266, 'def': 15}","{'att': 317, 'def': 27}",0,l,1,0,1.05748,1.7498,0.7338
2020-07-20 17:00:00,3,4,1,a,0,0,0.929091,0.855896,0.07319500000000001,"{'att': 324, 'def': 21}","{'att': 175, 'def': 26}",1,d,0,0,0.929091,0.855896,1.3894
2020-07-26 15:00:00,0,7,0,h,1,3,0.339294,0.56818,-0.22888600000000003,"{'att': 441, 'def': 23}","{'att': 150, 'def': 25}",0,l,1,0,0.339294,0.56818,1.0681
