date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts
2019-11-03 16:30:00,8,1,1,h,0,1,1.15532,0.243393,0.9119269999999999,"{'att': 281, 'def': 25}","{'att': 184, 'def': 18}",1,d,1,0,1.15532,0.243393,2.2648
2019-11-09 15:00:00,6,1,0,a,0,1,2.08883,0.742281,1.3465490000000002,"{'att': 202, 'def': 31}","{'att': 169, 'def': 17}",3,w,2,1,2.08883,0.742281,2.3575
2019-11-23 15:00:00,15,4,0,h,1,2,0.812693,1.80849,-0.9957969999999999,"{'att': 137, 'def': 23}","{'att': 189, 'def': 23}",0,l,0,0,0.812693,1.80849,0.638
2019-12-01 16:30:00,1,9,0,a,1,2,1.24986,2.24348,-0.99362,"{'att': 367, 'def': 20}","{'att': 129, 'def': 23}",0,l,1,0,1.24986,2.24348,0.7024999999999999
2019-12-04 20:15:00,6,10,0,a,1,5,1.76453,2.41397,-0.64944,"{'att': 315, 'def': 35}","{'att': 184, 'def': 19}",0,l,2,0,1.76453,2.41397,0.9361
2019-12-07 12:30:00,5,17,0,h,0,1,2.03892,1.25734,0.7815800000000002,"{'att': 350, 'def': 39}","{'att': 83, 'def': 18}",3,w,3,1,2.03892,1.25734,1.9575000000000002
2019-12-15 14:00:00,2,4,1,a,0,1,0.276759,1.48327,-1.2065110000000001,"{'att': 270, 'def': 24}","{'att': 98, 'def': 11}",1,d,1,0,0.276759,1.48327,0.39990000000000003
2019-12-21 12:30:00,8,1,1,h,0,0,0.486523,0.881818,-0.395295,"{'att': 323, 'def': 26}","{'att': 185, 'def': 23}",1,d,0,0,0.486523,0.881818,0.8431
2019-12-26 15:00:00,2,1,0,h,0,0,1.47521,0.565252,0.9099579999999999,"{'att': 105, 'def': 19}","{'att': 314, 'def': 24}",3,w,1,1,1.47521,0.565252,2.1380000000000003
2019-12-28 15:00:00,6,6,0,a,0,1,2.82576,1.63211,1.1936499999999999,"{'att': 153, 'def': 18}","{'att': 250, 'def': 17}",3,w,2,1,2.82576,1.63211,2.1729
2020-01-01 17:30:00,2,9,0,a,1,2,0.848942,1.79757,-0.9486279999999999,"{'att': 518, 'def': 23}","{'att': 257, 'def': 25}",0,l,1,0,0.848942,1.79757,0.6552
2020-01-11 15:00:00,10,6,0,h,0,0,2.02533,1.53324,0.4920899999999999,"{'att': 252, 'def': 29}","{'att': 279, 'def': 16}",3,w,1,1,2.02533,1.53324,1.7227000000000001
2020-01-18 15:00:00,4,2,1,a,0,1,1.95473,1.68436,0.27037,"{'att': 223, 'def': 27}","{'att': 245, 'def': 25}",1,d,1,0,1.95473,1.68436,1.5778
2020-01-21 19:30:00,5,2,1,h,0,2,2.05254,0.570931,1.4816090000000002,"{'att': 293, 'def': 25}","{'att': 347, 'def': 23}",1,d,2,0,2.05254,0.570931,2.4682999999999997
2020-02-01 15:00:00,5,2,0,a,0,2,2.70178,0.919248,1.7825319999999998,"{'att': 174, 'def': 21}","{'att': 231, 'def': 25}",3,w,3,1,2.70178,0.919248,2.6442
2020-02-08 12:30:00,2,8,0,h,0,1,2.79103,0.865323,1.925707,"{'att': 252, 'def': 31}","{'att': 173, 'def': 22}",3,w,3,1,2.79103,0.865323,2.6689
2020-02-23 16:30:00,1,5,0,a,1,3,2.65691,1.33567,1.32124,"{'att': 291, 'def': 27}","{'att': 272, 'def': 20}",0,l,2,0,2.65691,1.33567,2.3609
2020-03-01 14:00:00,5,7,1,h,0,1,2.41259,1.12561,1.2869799999999998,"{'att': 201, 'def': 24}","{'att': 155, 'def': 17}",1,d,1,0,2.41259,1.12561,2.2946
2020-03-08 14:00:00,3,9,0,a,1,4,0.445922,2.02883,-1.5829080000000002,"{'att': 439, 'def': 23}","{'att': 267, 'def': 21}",0,l,0,0,0.445922,2.02883,0.2901
2020-06-21 18:00:00,1,10,1,h,0,0,0.621456,0.659123,-0.037667000000000006,"{'att': 314, 'def': 17}","{'att': 135, 'def': 34}",1,d,0,0,0.621456,0.659123,1.2691
2020-06-24 17:00:00,1,2,0,a,0,0,0.654912,0.382813,0.27209900000000004,"{'att': 252, 'def': 24}","{'att': 310, 'def': 22}",3,w,1,1,0.654912,0.382813,1.5691000000000002
2020-07-01 17:00:00,4,11,0,h,0,1,0.414753,1.80384,-1.3890870000000002,"{'att': 329, 'def': 21}","{'att': 146, 'def': 25}",3,w,2,1,1.17592,1.80384,0.8506
2020-07-06 19:00:00,3,3,0,a,1,1,0.403762,0.511828,-0.10806599999999994,"{'att': 244, 'def': 20}","{'att': 254, 'def': 24}",0,l,0,0,0.403762,0.511828,1.1391
2020-07-09 17:00:00,2,13,1,h,0,1,0.671442,1.53568,-0.864238,"{'att': 245, 'def': 17}","{'att': 194, 'def': 28}",1,d,1,0,0.671442,2.29684,0.266
2020-07-12 11:00:00,3,4,0,a,1,3,0.286561,2.10607,-1.8195089999999998,"{'att': 354, 'def': 19}","{'att': 287, 'def': 20}",0,l,0,0,0.286561,2.86724,0.0655
2020-07-16 17:00:00,6,6,1,h,0,1,0.944434,1.52021,-0.5757760000000001,"{'att': 184, 'def': 25}","{'att': 283, 'def': 22}",1,d,1,0,0.944434,1.52021,0.8672
2020-07-20 17:00:00,3,5,0,a,0,0,0.624814,0.468461,0.15635299999999996,"{'att': 209, 'def': 16}","{'att': 285, 'def': 25}",3,w,1,1,0.624814,0.468461,1.5150000000000001
2020-07-26 15:00:00,13,7,0,h,1,3,1.74699,0.703516,1.043474,"{'att': 123, 'def': 23}","{'att': 434, 'def': 32}",0,l,1,0,1.74699,1.46461,1.5886
