name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Kaine Kesler-Hayden,DEF,Coventry City,1.0,0,0,0,0,0,0.0,0,177,0.00,0.00,0.00,0.00,1,0,0,0.0,0.0,2026-08-21T19:00:00Z,0,False,1,0,0,0,0,0,1,0,6032,0,0,0,3,0.0,0,0,0,0,40,False,0
Sindre Walle Egeli,FWD,Ipswich Town,1.0,0,0,3,0,0,0.1,0,321,0.00,0.00,0.00,0.03,5,0,0,0.0,0.0,2026-08-22T14:00:00Z,10,False,20,0,0,0,0,0,1,0,199675,0,0,1,2,0.0,1,0,0,0,45,True,0
Marcus Rashford,MID,Man Utd,2.5,0,0,9,0,0,48.6,1,429,0.10,0.10,0.00,0.09,4,0,0,6.4,11.6,2026-08-22T11:30:00Z,45,False,11,0,0,0,1,0,1,0,134653,0,0,0,2,4.0,1,0,0,0,70,False,0
Karl Darlow,GK,Man Utd,1.4,0,0,0,0,0,0.0,0,325,0.00,0.00,0.00,0.00,4,0,0,0.0,0.0,2026-08-22T11:30:00Z,0,False,11,0,0,0,0,0,1,0,3043,0,0,0,2,0.0,0,0,0,0,45,False,0
Facundo Buonanotte,MID,Brighton,0.0,0,0,0,0,0,0.0,0,128,0.00,0.00,0.00,0.00,7,0,0,0.0,0.0,2026-08-23T13:00:00Z,0,False,2,0,0,0,0,0,1,0,528,0,0,0,4,0.0,0,0,0,0,50,True,0
Enzo Fernández,MID,Chelsea,2.5,0,0,6,0,0,12.0,3,155,0.02,0.02,0.00,0.28,10,0,0,1.5,3.4,2026-08-24T19:00:00Z,25,False,10,0,0,0,3,0,1,0,442051,0,0,3,2,0.0,1,0,0,0,70,False,0
Rico Henry,DEF,Brentford,1.7,0,0,0,0,0,0.0,0,89,0.00,0.00,0.00,0.00,2,0,0,0.0,0.0,2026-08-22T16:30:00Z,0,False,19,0,0,0,0,0,1,0,22322,0,0,0,3,0.0,0,0,0,0,45,True,0
Rayan Vitor Simplício Rocha,MID,Bournemouth,2.3,0,0,9,0,1,11.3,1,67,0.03,0.07,0.04,2.06,8,1,0,3.5,6.2,2026-08-23T13:00:00Z,88,False,15,0,0,0,0,0,1,0,242374,1,0,1,2,17.0,2,0,0,0,65,False,0
Guglielmo Vicario,GK,Spurs,0.0,0,0,0,0,0,0.0,0,494,0.00,0.00,0.00,0.00,2,0,0,0.0,0.0,2026-08-22T16:30:00Z,0,False,4,0,0,0,0,0,1,0,35657,0,0,0,3,0.0,0,0,0,0,45,False,0
Pascal Groß,MID,Brighton,2.0,0,0,18,1,0,56.9,5,124,0.27,0.27,0.00,0.29,7,0,0,8.6,21.0,2026-08-23T13:00:00Z,90,False,2,0,0,0,2,0,1,0,1308033,1,3,0,4,8.0,2,0,0,0,55,True,1
Takehiro Tomiyasu,DEF,Crystal Palace,1.7,0,0,3,0,1,2.4,1,577,0.01,0.01,0.00,0.14,3,0,0,0.5,2.4,2026-08-22T14:00:00Z,18,False,9,0,0,0,1,0,1,0,31543,0,0,0,2,0.0,1,0,0,0,45,False,0
Gianluigi Donnarumma,GK,Man City,3.3,0,0,12,0,1,0.0,0,384,0.00,0.00,0.00,0.65,8,1,0,2.7,26.8,2026-08-23T13:00:00Z,90,False,3,0,0,0,4,0,1,3,722204,1,0,1,2,0.0,3,0,0,0,55,True,0
Ewen Jaouen,GK,Newcastle,1.9,0,0,0,0,0,0.0,0,444,0.00,0.00,0.00,0.00,9,0,0,0.0,0.0,2026-08-23T15:30:00Z,0,False,14,0,0,0,0,0,1,0,2666,0,0,2,2,0.0,0,0,0,0,45,True,0
Wilfried Gnonto,MID,Leeds,0.0,0,0,0,0,0,0.0,0,341,0.00,0.00,0.00,0.00,6,0,0,0.0,0.0,2026-08-22T14:00:00Z,0,False,18,0,0,0,0,0,1,0,2172,0,0,1,0,0.0,0,0,0,0,50,False,0
Giovanni Leoni,DEF,Liverpool,0.0,0,0,0,0,0,0.0,0,363,0.00,0.00,0.00,0.00,9,0,0,0.0,0.0,2026-08-23T15:30:00Z,0,False,17,0,0,0,0,0,1,0,4082,0,0,2,2,0.0,0,0,0,0,40,False,0
Gabriel Fernando de Jesus,FWD,Arsenal,2.0,0,0,0,0,0,0.0,0,27,0.00,0.00,0.00,0.00,1,0,0,0.0,0.0,2026-08-21T19:00:00Z,0,False,7,0,0,0,0,0,1,0,31403,0,0,0,3,0.0,0,0,0,0,60,True,0
Reece James,DEF,Chelsea,2.5,0,0,5,0,6,16.8,6,142,0.07,0.17,0.10,1.33,10,2,0,5.9,23.4,2026-08-24T19:00:00Z,90,False,10,0,0,0,4,0,1,0,879361,1,0,3,2,19.0,0,0,0,0,55,False,1
Curtis Jones,MID,Liverpool,1.5,0,0,0,0,0,0.0,0,373,0.00,0.00,0.00,0.00,9,0,0,0.0,0.0,2026-08-23T15:30:00Z,0,False,17,0,0,0,0,0,1,0,4822,0,0,2,2,0.0,0,0,0,0,55,False,0
Carlos Baleba,MID,Brighton,0.0,0,0,0,0,0,0.0,0,131,0.00,0.00,0.00,0.00,7,0,0,0.0,0.0,2026-08-23T13:00:00Z,0,False,2,0,0,0,0,0,1,0,17798,0,0,0,4,0.0,0,0,0,0,50,True,0
Nick Pope,GK,Newcastle,2.6,0,0,0,0,0,0.0,0,442,0.00,0.00,0.00,0.00,9,0,0,0.0,0.0,2026-08-23T15:30:00Z,0,False,14,0,0,0,0,0,1,0,113822,0,0,2,2,0.0,0,0,0,0,50,True,0
Anthony Patterson,GK,Sunderland,0.0,0,0,0,0,0,0.0,0,530,0.00,0.00,0.00,0.00,5,0,0,0.0,0.0,2026-08-22T14:00:00Z,0,False,12,0,0,0,0,0,1,0,18557,0,0,1,2,0.0,0,0,0,0,40,False,0
Chemsdine Talbi,MID,Sunderland,2.0,0,0,1,0,0,0.9,2,549,0.00,0.00,0.00,0.14,5,1,0,0.0,0.0,2026-08-22T14:00:00Z,31,False,12,0,0,0,2,0,1,0,20822,0,0,1,2,0.0,1,0,0,0,55,False,0
Yasin Ayari,MID,Brighton,2.0,0,0,8,1,1,15.0,4,129,0.03,0.14,0.11,0.19,7,0,0,1.7,0.0,2026-08-23T13:00:00Z,63,False,2,0,0,0,3,0,1,0,61091,1,0,0,4,6.0,2,0,0,0,55,True,1
Joško Gvardiol,DEF,Man City,2.5,0,1,28,0,5,13.3,7,391,0.05,0.24,0.19,0.65,8,1,1,7.8,47.6,2026-08-23T13:00:00Z,90,False,3,0,0,0,5,0,1,0,980214,1,2,1,2,17.0,9,0,0,0,55,True,0
Diego Coppola,DEF,Brighton,1.7,0,0,0,0,0,0.0,0,117,0.00,0.00,0.00,0.00,7,0,0,0.0,0.0,2026-08-23T13:00:00Z,0,False,2,0,0,0,0,0,1,0,1583,0,0,0,4,0.0,0,0,0,0,45,True,0
Joël Piroe,FWD,Leeds,0.0,0,0,0,0,0,0.0,0,348,0.00,0.00,0.00,0.00,6,0,0,0.0,0.0,2026-08-22T14:00:00Z,0,False,18,0,0,0,0,0,1,0,17239,0,0,1,0,0.0,0,0,0,0,50,False,0
Alysson Edward Franco da Rocha dos Santos,MID,Aston Villa,1.5,0,0,5,0,1,0.0,3,52,0.00,0.00,0.00,0.14,7,0,0,0.4,4.0,2026-08-23T13:00:00Z,8,False,5,0,0,0,1,0,1,0,3792,0,1,0,4,0.0,1,0,0,0,50,False,0
Ian Maatsen,DEF,Aston Villa,1.7,0,0,-9,0,7,0.8,9,36,0.00,0.03,0.03,3.62,7,4,0,1.3,9.2,2026-08-23T13:00:00Z,81,False,5,0,0,0,2,0,1,0,71952,1,2,0,4,3.0,0,0,0,0,45,False,0
Marco Bizot,GK,Aston Villa,1.9,0,0,1,0,2,0.0,0,29,0.00,0.00,0.00,3.77,7,4,0,2.8,28.2,2026-08-23T13:00:00Z,90,False,5,0,0,0,6,0,1,3,10183,1,0,0,4,0.0,1,0,0,0,45,False,0
Tyler Adams,MID,Bournemouth,1.1,0,0,4,0,3,0.6,3,73,0.00,0.00,0.00,0.31,8,2,0,0.4,3.6,2026-08-23T13:00:00Z,15,False,15,0,0,0,0,0,1,0,19512,0,0,1,2,0.0,1,0,0,0,50,False,0
Remi Matthews,GK,Crystal Palace,1.0,0,0,0,0,0,0.0,0,555,0.00,0.00,0.00,0.00,3,0,0,0.0,0.0,2026-08-22T14:00:00Z,0,False,9,0,0,0,0,0,1,0,156141,0,0,0,2,0.0,0,0,0,0,40,False,0
Saša Lukić,MID,Ipswich Town,1.5,1,0,22,0,2,14.8,6,267,0.02,0.02,0.00,0.66,5,1,0,4.0,23.4,2026-08-22T14:00:00Z,90,False,20,0,0,0,3,0,1,0,10816,1,1,1,2,2.0,5,0,0,0,50,True,0
Omar Richards,DEF,Nott'm Forest,1.0,0,0,0,0,0,0.0,0,476,0.00,0.00,0.00,0.00,6,0,0,0.0,0.0,2026-08-22T14:00:00Z,0,False,13,0,0,0,0,0,1,0,23191,0,0,1,0,0.0,0,0,0,0,40,True,0
James Tarkowski,DEF,Everton,2.8,0,0,25,1,8,0.8,9,229,0.00,0.05,0.05,1.96,3,0,0,2.0,15.2,2026-08-22T14:00:00Z,90,False,8,0,0,0,4,0,1,0,765229,1,1,0,2,4.0,6,0,0,0,60,True,0
Wilson Isidor,FWD,Sunderland,1.8,0,0,3,0,0,0.2,0,553,0.00,0.00,0.00,0.10,5,1,0,0.0,0.0,2026-08-22T14:00:00Z,23,False,12,0,0,0,0,0,1,0,90196,0,0,1,2,0.0,1,0,0,0,55,False,0
Ellis Simms,FWD,Coventry City,1.4,0,0,7,0,1,12.3,3,195,0.01,0.01,0.00,1.60,1,3,0,1.7,2.6,2026-08-21T19:00:00Z,69,False,1,0,0,0,2,0,1,0,78607,1,0,0,3,2.0,2,0,0,0,50,False,0
James Hill,DEF,Bournemouth,2.5,0,0,0,0,5,0.3,6,60,0.00,0.00,0.00,2.25,8,2,0,1.2,11.6,2026-08-23T13:00:00Z,90,False,15,0,0,0,1,0,1,0,72436,1,1,1,2,0.0,1,0,0,0,55,False,0
Amadou Onana,MID,Aston Villa,0.0,0,0,0,0,0,0.0,0,48,0.00,0.00,0.00,0.00,7,0,0,0.0,0.0,2026-08-23T13:00:00Z,0,False,5,0,0,0,0,0,1,0,2081,0,0,0,4,0.0,0,0,0,0,50,False,0
Senne Lammens,GK,Man Utd,2.6,0,0,7,0,2,0.0,0,412,0.00,0.00,0.00,1.01,4,2,0,2.0,20.2,2026-08-22T11:30:00Z,90,False,11,0,0,0,8,0,1,2,1497029,1,0,0,2,0.0,1,0,0,0,50,False,0
Romaine Mundle,MID,Sunderland,1.5,0,0,0,0,0,0.0,0,547,0.00,0.00,0.00,0.00,5,0,0,0.0,0.0,2026-08-22T14:00:00Z,0,False,12,0,0,0,0,0,1,0,801,0,0,1,2,0.0,0,0,0,0,50,False,0
Bart Verbruggen,GK,Brighton,1.9,0,0,25,1,0,0.0,0,109,0.00,0.00,0.00,0.29,7,0,0,0.7,6.6,2026-08-23T13:00:00Z,90,False,2,0,0,0,4,0,1,0,1987586,1,0,0,4,0.0,6,0,0,0,45,True,0
Granit Xhaka,MID,Sunderland,2.0,1,2,31,0,2,31.4,13,544,0.09,0.09,0.00,1.80,5,2,0,5.0,18.8,2026-08-22T14:00:00Z,90,False,12,0,0,0,8,0,1,0,392611,1,3,1,2,0.0,9,0,0,0,55,False,0
David Button,GK,Ipswich Town,1.0,0,0,0,0,0,0.0,0,302,0.00,0.00,0.00,0.00,5,0,0,0.0,0.0,2026-08-22T14:00:00Z,0,False,20,0,0,0,0,0,1,0,40566,0,0,1,2,0.0,0,0,0,0,40,True,0
Callum Olusesi,MID,Spurs,1.0,0,0,0,0,0,0.0,0,524,0.00,0.00,0.00,0.00,2,0,0,0.0,0.0,2026-08-22T16:30:00Z,0,False,4,0,0,0,0,0,1,0,79913,0,0,0,3,0.0,0,0,0,0,45,False,0
Mamadou Sarr,DEF,Chelsea,1.7,0,0,0,0,0,0.0,0,150,0.00,0.00,0.00,0.00,10,0,0,0.0,0.0,2026-08-24T19:00:00Z,0,False,10,0,0,0,0,0,1,0,6689,0,0,3,2,0.0,0,0,0,0,45,False,0
Toby Collyer,MID,Man Utd,1.5,0,0,0,0,0,0.0,0,436,0.00,0.00,0.00,0.00,4,0,0,0.0,0.0,2026-08-22T11:30:00Z,0,False,11,0,0,0,0,0,1,0,1568,0,0,0,2,0.0,0,0,0,0,50,False,0
Altay Bayındır,GK,Man Utd,0.0,0,0,0,0,0,0.0,0,413,0.00,0.00,0.00,0.00,4,0,0,0.0,0.0,2026-08-22T11:30:00Z,0,False,11,0,0,0,0,0,1,0,2353,0,0,0,2,0.0,0,0,0,0,45,False,0
Igor Thiago Nascimento Rodrigues,FWD,Brentford,2.5,0,0,-3,1,1,4.0,5,106,0.08,1.08,1.00,0.50,2,0,0,1.4,2.2,2026-08-22T16:30:00Z,82,False,19,0,1,0,4,0,1,0,1509299,1,0,0,3,8.0,0,0,0,0,80,True,0
Thierno Barry,FWD,Everton,1.8,0,2,37,1,0,19.0,3,249,0.09,0.54,0.45,1.62,3,0,1,9.8,38.0,2026-08-22T14:00:00Z,78,False,8,0,0,0,2,0,1,0,117327,1,1,0,2,41.0,8,0,0,0,55,True,0
Dominik Szoboszlai,MID,Liverpool,2.5,0,1,29,0,2,47.1,7,368,0.27,1.12,0.85,1.58,9,2,1,11.9,50.4,2026-08-23T15:30:00Z,90,False,17,0,0,0,4,0,1,0,3733259,1,1,2,2,21.0,8,0,0,0,70,False,0
Abdülkadir Ömür,MID,Hull City,1.5,0,0,0,0,0,0.0,0,292,0.00,0.00,0.00,0.00,4,0,0,0.0,0.0,2026-08-22T11:30:00Z,0,False,16,0,0,0,0,0,1,0,1546,0,0,0,2,0.0,0,0,0,0,50,True,0
Tim Iroegbunam,MID,Everton,0.0,0,0,0,0,0,0.0,0,240,0.00,0.00,0.00,0.00,3,0,0,0.0,0.0,2026-08-22T14:00:00Z,0,False,8,0,0,0,0,0,1,0,1417,0,0,0,2,0.0,0,0,0,0,50,True,0
Endo Wataru,MID,Liverpool,1.5,0,0,0,0,0,0.0,0,374,0.00,0.00,0.00,0.00,9,0,0,0.0,0.0,2026-08-23T15:30:00Z,0,False,17,0,0,0,0,0,1,0,5090,0,0,2,2,0.0,0,0,0,0,50,False,0
Ben Gannon-Doak,MID,Bournemouth,1.5,0,0,3,0,0,0.1,1,72,0.00,0.00,0.00,0.19,8,1,0,0.2,0.2,2026-08-23T13:00:00Z,1,False,15,0,0,0,1,0,1,0,7889,0,0,1,2,2.0,1,0,0,0,50,False,0
Nicolas Jackson,FWD,Chelsea,2.1,0,0,0,0,0,0.0,0,166,0.00,0.00,0.00,0.00,10,0,0,0.0,0.0,2026-08-24T19:00:00Z,0,False,10,0,0,0,0,0,1,0,29435,0,0,3,2,0.0,0,0,0,0,65,False,0
Chris Wood,FWD,Nott'm Forest,2.0,0,0,3,0,0,2.4,1,490,0.01,0.13,0.12,0.22,6,1,0,0.4,0.0,2026-08-22T14:00:00Z,28,False,13,0,0,0,1,0,1,0,159951,0,0,1,0,3.0,1,0,0,0,60,True,0
John Victor Maciel Furtado,GK,Nott'm Forest,1.9,0,0,0,0,0,0.0,0,468,0.00,0.00,0.00,0.00,6,0,0,0.0,0.0,2026-08-22T14:00:00Z,0,False,13,0,0,0,0,0,1,0,5970,0,0,1,0,0.0,0,0,0,0,45,True,0
Jason Steele,GK,Brighton,1.0,0,0,0,0,0,0.0,0,111,0.00,0.00,0.00,0.00,7,0,0,0.0,0.0,2026-08-23T13:00:00Z,0,False,2,0,0,0,0,0,1,0,369830,0,0,0,4,0.0,0,0,0,0,40,True,0
Jay Dasilva,DEF,Coventry City,1.0,0,0,-4,0,6,3.8,6,176,0.02,0.02,0.00,1.88,1,3,0,1.8,13.8,2026-08-21T19:00:00Z,90,False,1,0,0,0,1,0,1,0,73424,1,0,0,3,0.0,1,0,0,0,40,False,0
Mason Mount,MID,Man Utd,1.0,0,0,0,0,0,0.0,0,430,0.00,0.00,0.00,0.00,4,0,0,0.0,0.0,2026-08-22T11:30:00Z,0,False,11,0,0,0,0,0,1,0,3202,0,0,0,2,0.0,0,0,0,0,55,False,0
Kayne van Oevelen,GK,Ipswich Town,1.9,0,0,0,0,0,0.0,0,554,0.00,0.00,0.00,0.00,5,0,0,0.0,0.0,2026-08-22T14:00:00Z,0,False,20,0,0,0,0,0,1,0,3509,0,0,1,2,0.0,0,0,0,0,45,True,0
Jaden Philogene,MID,Ipswich Town,2.0,0,0,0,0,0,0.0,0,318,0.00,0.00,0.00,0.00,5,0,0,0.0,0.0,2026-08-22T14:00:00Z,0,False,20,0,0,0,0,0,1,0,14821,0,0,1,2,0.0,0,0,0,0,55,True,0
Hugo Ekitiké,FWD,Liverpool,0.0,0,0,0,0,0,0.0,0,380,0.00,0.00,0.00,0.00,9,0,0,0.0,0.0,2026-08-23T15:30:00Z,0,False,17,0,0,0,0,0,1,0,14410,0,0,2,2,0.0,0,0,0,0,75,False,0
Johan Manzambi,MID,Aston Villa,0.0,0,0,0,0,0,0.0,0,53,0.00,0.00,0.00,0.00,7,0,0,0.0,0.0,2026-08-23T13:00:00Z,0,False,5,0,0,0,0,0,1,0,26624,0,0,0,4,0.0,0,0,0,0,60,False,0
Zadok Yohanna,MID,Brighton,1.5,0,0,3,0,0,1.3,0,135,0.03,0.03,0.00,0.00,7,0,0,0.2,0.2,2026-08-23T13:00:00Z,12,False,2,0,0,0,0,0,1,0,6623,0,0,0,4,0.0,1,0,0,0,50,True,0
Harvey Davies,GK,Liverpool,1.0,0,0,0,0,0,0.0,0,355,0.00,0.00,0.00,0.00,9,0,0,0.0,0.0,2026-08-23T15:30:00Z,0,False,17,0,0,0,0,0,1,0,11845,0,0,2,2,0.0,0,0,0,0,40,False,0
Marc Guiu Paz,FWD,Chelsea,1.4,0,0,0,0,0,0.0,0,168,0.00,0.00,0.00,0.00,10,0,0,0.0,0.0,2026-08-24T19:00:00Z,0,False,10,0,0,0,0,0,1,0,42801,0,0,3,2,0.0,0,0,0,0,50,False,0
William Osula,FWD,Newcastle,2.0,1,0,18,0,2,13.7,5,465,0.14,0.20,0.06,1.48,9,1,0,5.0,28.2,2026-08-23T15:30:00Z,55,False,14,0,0,0,2,0,1,0,83021,1,1,2,2,8.0,4,0,0,0,60,True,0
António João Pereira de Albuquerque Tavares da Silva,DEF,Bournemouth,2.2,0,0,5,0,13,0.3,13,566,0.00,0.00,0.00,2.25,8,2,0,3.2,31.4,2026-08-23T13:00:00Z,90,False,15,0,0,0,1,0,1,0,23702,1,0,1,2,0.0,2,0,0,0,50,False,1
Jair Paula da Cunha Filho,DEF,Nott'm Forest,1.7,0,0,5,0,7,1.3,8,474,0.00,0.00,0.00,0.47,6,1,0,2.2,20.8,2026-08-22T14:00:00Z,90,False,13,0,0,0,0,0,1,0,19663,1,1,1,0,0.0,1,0,0,0,45,True,1
Tyrone Mings,DEF,Aston Villa,1.7,0,0,5,0,0,0.0,1,33,0.00,0.00,0.00,0.22,7,0,0,0.2,2.0,2026-08-23T13:00:00Z,16,False,5,0,0,0,0,0,1,0,29034,0,1,0,4,0.0,1,0,0,0,45,False,0
Josh Dasilva,MID,Brentford,1.5,0,0,0,0,0,0.0,0,103,0.00,0.00,0.00,0.00,2,0,0,0.0,0.0,2026-08-22T16:30:00Z,0,False,19,0,0,0,0,0,1,0,2396,0,0,0,3,0.0,0,0,0,0,50,True,0
Shumaira Mheuka,FWD,Chelsea,1.0,0,0,0,0,0,0.0,0,169,0.00,0.00,0.00,0.00,10,0,0,0.0,0.0,2026-08-24T19:00:00Z,0,False,10,0,0,0,0,0,1,0,30422,0,0,3,2,0.0,0,0,0,0,45,False,0
Callum Wilson,FWD,Brentford,1.8,0,0,4,0,0,10.3,0,108,0.04,0.07,0.03,0.07,2,0,0,1.8,2.2,2026-08-22T16:30:00Z,7,False,19,0,0,0,0,0,1,0,30450,0,0,0,3,5.0,1,0,0,0,55,True,0
