name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
André Trindade da Costa Neto,MID,Wolves,0.0,0,0,9,0,2,3.1,14,643,0.02,0.02,0.00,1.15,70,1,0,1.3,9.6,2025-10-05T13:00:00Z,90,False,6,0,0,0,9,0,7,0,8565,1,3,1,1,0.0,3,18,410,392,54,True,1
Harrison Ashby,DEF,Newcastle,0.0,0,0,0,0,0,0.0,0,482,0.00,0.00,0.00,0.00,69,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,False,16,0,0,0,0,0,7,0,20054,0,0,0,2,0.0,0,-649,343,992,39,True,0
Samuel Amissah,DEF,Fulham,0.0,0,0,0,0,0,0.0,0,323,0.00,0.00,0.00,0.00,63,0,0,0.0,0.0,2025-10-03T19:00:00Z,0,False,4,0,0,0,0,0,7,0,17550,0,0,1,3,0.0,0,-357,412,769,39,False,0
Luís Hemir Silva Semedo,FWD,Sunderland,0.0,0,0,0,0,0,0.0,0,563,0.00,0.00,0.00,0.00,68,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,False,14,0,0,0,0,0,7,0,16217,0,0,0,2,0.0,0,-1689,0,1689,44,False,0
Adama Traoré Diarra,MID,Fulham,0.0,0,0,4,0,0,0.9,1,326,0.01,0.01,0.00,0.52,63,1,0,0.5,2.2,2025-10-03T19:00:00Z,4,False,4,0,0,0,1,0,7,0,20764,0,0,1,3,2.0,1,-779,647,1426,53,False,0
Yasin Ayari,MID,Brighton,0.0,0,0,18,0,2,23.8,9,166,0.04,0.06,0.02,0.56,70,1,0,3.9,13.6,2025-10-05T13:00:00Z,90,False,20,0,0,0,4,0,7,0,40727,1,3,1,1,2.0,2,5194,8740,3546,49,False,0
Mateo Kovačić,MID,Man City,0.0,0,0,0,0,0,0.0,0,422,0.00,0.00,0.00,0.00,64,0,0,0.0,0.0,2025-10-05T15:30:00Z,0,False,5,0,0,0,0,0,7,0,1903,0,0,1,0,0.0,0,362,463,101,59,False,0
Thierno Barry,FWD,Everton,0.0,0,0,-2,0,2,10.8,3,310,0.00,0.00,0.00,0.63,66,1,0,1.5,4.0,2025-10-05T13:00:00Z,45,False,8,0,0,0,1,0,7,0,43960,1,0,1,2,0.0,1,-3193,1412,4605,58,True,0
Ollie Scarles,DEF,West Ham,0.0,0,0,0,0,0,0.0,0,608,0.00,0.00,0.00,0.00,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,False,1,0,0,0,0,0,7,0,4077,0,0,0,2,0.0,0,7,163,156,44,False,0
Rico Lewis,DEF,Man City,0.0,0,0,0,0,0,0.0,0,410,0.00,0.00,0.00,0.00,64,0,0,0.0,0.0,2025-10-05T15:30:00Z,0,False,5,0,0,0,0,0,7,0,265067,0,0,1,0,0.0,0,-28509,2105,30614,50,False,0
Brenden Aaronson,MID,Leeds,0.0,1,0,20,0,0,13.8,3,350,0.02,0.11,0.09,0.50,67,2,0,3.7,6.6,2025-10-04T11:30:00Z,66,False,18,0,0,0,2,0,7,0,7201,1,1,2,1,17.0,5,630,1269,639,54,True,0
Eliezer Mayenda Dossou,FWD,Sunderland,0.0,0,0,5,0,0,11.5,0,561,0.06,0.14,0.08,0.45,68,0,0,1.8,1.6,2025-10-04T14:00:00Z,32,False,14,0,0,0,0,0,7,0,116365,0,0,0,2,5.0,1,-17635,2165,19800,55,False,0
Steven Benda,GK,Fulham,0.0,0,0,0,0,0,0.0,0,315,0.00,0.00,0.00,0.00,63,0,0,0.0,0.0,2025-10-03T19:00:00Z,0,False,4,0,0,0,0,0,7,0,638,0,0,1,3,0.0,0,-23,0,23,40,False,0
Myles Lewis-Skelly,DEF,Arsenal,0.0,0,0,2,0,2,0.3,2,10,0.00,0.00,0.00,0.13,61,0,0,0.6,3.2,2025-10-04T14:00:00Z,15,False,19,0,0,0,1,0,7,0,230990,0,0,0,2,2.0,1,-14553,2830,17383,53,True,0
Hugo Bueno López,DEF,Wolves,0.0,0,2,23,1,2,25.2,4,633,0.20,0.20,0.00,0.94,70,0,0,4.2,16.6,2025-10-05T13:00:00Z,76,False,6,0,0,0,1,0,7,0,8916,1,2,1,1,0.0,8,528,962,434,44,True,0
Milan Aleksić,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,546,0.00,0.00,0.00,0.00,68,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,False,14,0,0,0,0,0,7,0,2434,0,0,0,2,0.0,0,-126,0,126,49,False,0
Toti Gomes,DEF,Wolves,0.0,0,0,0,0,0,0.0,0,637,0.00,0.00,0.00,0.00,70,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,False,6,0,0,0,0,0,7,0,14586,0,0,1,1,0.0,0,-830,153,983,44,True,0
Ismaïla Sarr,MID,Crystal Palace,0.0,1,2,26,0,2,32.1,6,267,0.08,0.26,0.18,1.29,66,1,0,7.6,35.6,2025-10-05T13:00:00Z,88,False,9,0,0,0,1,0,7,0,668297,1,3,1,2,8.0,7,356745,380670,23925,64,False,0
Abdukodir Khusanov,DEF,Man City,0.0,0,0,0,0,0,0.0,0,406,0.00,0.00,0.00,0.00,64,0,0,0.0,0.0,2025-10-05T15:30:00Z,0,False,5,0,0,0,0,0,7,0,40040,0,0,1,0,0.0,0,-7039,117,7156,54,False,0
André Onana,GK,Man Utd,0.0,0,0,0,0,0,0.0,0,432,0.00,0.00,0.00,0.00,68,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,False,17,0,0,0,0,0,7,0,22132,0,0,0,2,0.0,0,-1067,0,1067,49,True,0
Rio Cardines,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,690,0.00,0.00,0.00,0.00,66,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,False,9,0,0,0,0,0,7,0,48194,0,0,1,2,0.0,0,15287,19344,4057,44,False,0
Alejandro Garnacho Ferreyra,MID,Chelsea,0.0,0,0,8,0,0,5.0,2,453,0.04,0.09,0.05,1.54,65,1,0,1.6,1.8,2025-10-04T16:30:00Z,74,False,12,0,0,0,1,0,7,0,34732,1,1,1,2,9.0,2,-3280,1454,4734,64,True,0
Dan Neil,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,549,0.00,0.00,0.00,0.00,68,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,False,14,0,0,0,0,0,7,0,3647,0,0,0,2,0.0,0,-74,95,169,49,False,0
Kiernan Dewsbury-Hall,MID,Everton,0.0,0,0,0,0,0,0.0,0,242,0.00,0.00,0.00,0.00,66,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,False,8,0,0,0,0,0,7,0,466926,0,0,1,2,0.0,0,-116679,9983,126662,50,True,0
Kieran Trippier,DEF,Newcastle,0.0,0,0,23,1,3,44.2,5,478,0.13,0.13,0.00,0.29,69,0,0,6.3,18.6,2025-10-05T13:00:00Z,90,False,16,0,0,0,3,0,7,0,309765,1,2,0,2,0.0,6,4572,21590,17018,50,True,0
João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,MID,Spurs,0.0,0,0,6,0,4,2.8,7,673,0.01,0.11,0.10,1.68,67,1,0,1.5,7.6,2025-10-04T11:30:00Z,90,False,11,0,0,0,1,0,7,0,142987,1,2,2,1,5.0,1,34130,41646,7516,55,False,1
Tino Livramento,DEF,Newcastle,0.0,0,0,0,0,0,0.0,0,477,0.00,0.00,0.00,0.00,69,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,False,16,0,0,0,0,0,7,0,862111,0,0,0,2,0.0,0,-267335,52655,319990,51,True,0
Issa Diop,DEF,Fulham,0.0,0,0,5,0,10,0.8,12,320,0.01,0.01,0.00,0.60,63,2,0,1.9,18.2,2025-10-03T19:00:00Z,85,False,4,0,0,0,4,0,7,0,8173,1,2,1,3,0.0,2,-268,187,455,44,False,1
Rasmus Højlund,FWD,Man Utd,0.0,0,0,0,0,0,0.0,0,465,0.00,0.00,0.00,0.00,68,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,False,17,0,0,0,0,0,7,0,37470,0,0,0,2,0.0,0,-1314,0,1314,63,True,0
Dane Scarlett,FWD,Spurs,0.0,0,0,0,0,0,0.0,0,599,0.00,0.00,0.00,0.00,67,0,0,0.0,0.0,2025-10-04T11:30:00Z,0,False,11,0,0,0,0,0,7,0,80631,0,0,2,1,0.0,0,-2692,2685,5377,44,False,0
Ezri Konsa Ngoyo,DEF,Aston Villa,0.0,0,0,15,0,3,1.1,3,38,0.01,0.05,0.04,0.42,62,1,0,3.6,15.8,2025-10-05T13:00:00Z,90,False,3,0,0,0,4,0,7,0,1313722,1,0,1,2,19.0,2,-68096,21254,89350,45,True,0
Caleb Kporha,DEF,Crystal Palace,0.0,0,0,0,0,0,0.0,0,265,0.00,0.00,0.00,0.00,66,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,False,9,0,0,0,0,0,7,0,1720,0,0,1,2,0.0,0,-114,14,128,40,False,0
Archie Gray,MID,Spurs,0.0,0,0,0,0,0,0.0,0,591,0.00,0.00,0.00,0.00,67,0,0,0.0,0.0,2025-10-04T11:30:00Z,0,False,11,0,0,0,0,0,7,0,13802,0,0,2,1,0.0,0,-491,397,888,49,False,0
Noah Sadiki,MID,Sunderland,0.0,0,0,10,0,4,5.9,10,552,0.02,0.02,0.00,1.84,68,2,0,1.6,10.0,2025-10-04T14:00:00Z,90,False,14,0,0,0,3,0,7,0,6330,1,3,0,2,0.0,1,155,583,428,50,False,1
Sávio Moreira de Oliveira,MID,Man City,0.0,0,0,11,1,0,9.0,7,415,0.04,0.04,0.00,0.83,64,0,0,1.2,1.2,2025-10-05T15:30:00Z,90,False,5,0,0,0,7,0,7,0,51985,1,0,1,0,2.0,3,137,2271,2134,69,False,0
Nathan Collins,DEF,Brentford,0.0,0,0,11,0,5,0.4,5,106,0.01,0.01,0.00,0.83,64,1,0,1.5,15.0,2025-10-05T15:30:00Z,90,False,13,0,0,0,4,0,7,0,149458,1,0,1,0,0.0,2,-12453,2108,14561,50,True,0
Manuel Ugarte Ribeiro,MID,Man Utd,0.0,0,0,3,0,0,0.0,1,459,0.00,0.00,0.00,0.21,68,0,0,0.0,0.2,2025-10-04T14:00:00Z,5,False,17,0,0,0,1,0,7,0,17688,0,0,0,2,0.0,1,-306,1239,1545,49,True,0
Lewis Hall,DEF,Newcastle,0.0,0,0,0,0,0,0.0,0,473,0.00,0.00,0.00,0.00,69,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,False,16,0,0,0,0,0,7,0,149016,0,0,0,2,0.0,0,-3310,7880,11190,53,True,0
Wesley Fofana,DEF,Chelsea,0.0,0,0,0,0,0,0.0,0,230,0.00,0.00,0.00,0.00,65,0,0,0.0,0.0,2025-10-04T16:30:00Z,0,False,12,0,0,0,0,0,7,0,19262,0,0,1,2,0.0,0,-3347,70,3417,44,True,0
Martial Godo,MID,Fulham,0.0,0,0,0,0,0,0.0,0,333,0.00,0.00,0.00,0.00,63,0,0,0.0,0.0,2025-10-03T19:00:00Z,0,False,4,0,0,0,0,0,7,0,4238,0,0,1,3,0.0,0,-339,0,339,45,False,0
Leo Fuhr Hjelde,DEF,Sunderland,0.0,0,0,0,0,0,0.0,0,536,0.00,0.00,0.00,0.00,68,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,False,14,0,0,0,0,0,7,0,559,0,0,0,2,0.0,0,-4,25,29,40,False,0
Krisztián Hegyi,GK,West Ham,0.0,0,0,0,0,0,0.0,0,602,0.00,0.00,0.00,0.00,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,False,1,0,0,0,0,0,7,0,28335,0,0,0,2,0.0,0,-355,513,868,40,False,0
Will Hughes,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,270,0.00,0.00,0.00,0.00,66,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,False,9,0,0,0,0,0,7,0,13831,0,0,1,2,0.0,0,-521,853,1374,49,False,0
Jadon Sancho,MID,Aston Villa,0.0,0,0,0,0,0,0.0,0,456,0.00,0.00,0.00,0.00,62,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,False,3,0,0,0,0,0,7,0,25447,0,0,1,2,0.0,0,-3026,1354,4380,59,True,0
Amine Adli,MID,Bournemouth,0.0,0,0,0,0,0,0.0,0,697,0.00,0.00,0.00,0.00,63,0,0,0.0,0.0,2025-10-03T19:00:00Z,0,False,10,0,0,0,0,0,7,0,4053,0,0,1,3,0.0,0,55,462,407,55,True,0
Micky van de Ven,DEF,Spurs,0.0,0,0,14,0,4,0.3,6,575,0.00,0.00,0.00,1.68,67,1,0,1.5,14.8,2025-10-04T11:30:00Z,90,False,11,0,0,0,4,0,7,0,4171448,1,2,2,1,0.0,2,28519,134966,106447,48,False,0
Konstantinos Mavropanos,DEF,West Ham,0.0,0,0,9,0,20,0.3,20,606,0.01,0.01,0.00,2.77,61,2,0,3.8,38.0,2025-10-04T14:00:00Z,90,False,1,0,0,0,4,0,7,0,8001,1,0,0,2,0.0,3,272,813,541,44,False,0
Emmanuel Agbadou,DEF,Wolves,0.0,0,0,4,0,6,1.1,7,631,0.00,0.00,0.00,0.45,70,1,0,1.7,15.4,2025-10-05T13:00:00Z,30,False,6,0,0,0,3,0,7,0,31699,0,1,1,1,0.0,1,-2859,871,3730,45,True,0
Oscar Bobb,MID,Man City,0.0,0,0,20,1,0,40.5,4,424,0.20,0.23,0.03,0.71,64,0,0,7.1,11.8,2025-10-05T15:30:00Z,75,False,5,0,0,0,3,0,7,0,40894,1,1,1,0,19.0,3,-5456,1197,6653,55,False,0
Oluwaseun Adewumi,MID,Burnley,0.0,0,0,0,0,0,0.0,0,212,0.00,0.00,0.00,0.00,62,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,False,2,0,0,0,0,0,7,0,1182,0,0,1,2,0.0,0,-83,0,83,45,False,0
Jordan Henderson,MID,Brentford,0.0,0,0,8,0,1,12.4,4,124,0.02,0.02,0.00,0.83,64,1,0,1.6,4.0,2025-10-05T15:30:00Z,73,False,13,0,0,0,3,0,7,0,51070,1,0,1,0,0.0,1,8203,11713,3510,50,True,1
Harry Wilson,MID,Fulham,0.0,0,0,12,1,1,16.7,9,329,0.06,0.08,0.02,0.45,63,0,0,4.6,10.4,2025-10-03T19:00:00Z,66,False,4,0,0,0,7,0,7,0,48260,1,1,1,3,19.0,3,-2662,3028,5690,53,False,0
Malick Thiaw,DEF,Newcastle,0.0,0,2,32,1,5,10.9,6,684,0.01,0.59,0.58,0.29,69,0,0,5.1,14.8,2025-10-05T13:00:00Z,90,False,16,0,0,0,7,0,7,0,23362,1,1,0,2,25.0,8,4958,6071,1113,49,True,0
Emerson Palmieri dos Santos,DEF,West Ham,0.0,0,0,0,0,0,0.0,0,604,0.00,0.00,0.00,0.00,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,False,1,0,0,0,0,0,7,0,9338,0,0,0,2,0.0,0,-809,0,809,44,False,0
Trey Nyoni,MID,Liverpool,0.0,0,0,0,0,0,0.0,0,396,0.00,0.00,0.00,0.00,65,0,0,0.0,0.0,2025-10-04T16:30:00Z,0,False,7,0,0,0,0,0,7,0,24123,0,0,1,2,0.0,0,-943,797,1740,44,False,0
Ladislav Krejcí,DEF,Wolves,0.0,0,0,15,0,5,1.2,8,709,0.01,0.02,0.01,1.15,70,1,0,4.1,21.0,2025-10-05T13:00:00Z,90,False,6,0,0,0,2,0,7,0,4979,1,3,1,1,19.0,2,1347,1701,354,45,True,0
Malo Gusto,DEF,Chelsea,0.0,1,0,18,0,2,14.8,3,228,0.04,0.06,0.02,1.95,65,1,0,4.3,25.0,2025-10-04T16:30:00Z,90,False,12,0,0,0,9,0,7,0,145190,1,1,1,2,3.0,5,-12998,2308,15306,49,True,0
Jérémy Doku,MID,Man City,0.0,0,0,-1,0,0,0.2,1,418,0.00,0.00,0.00,0.12,64,0,0,0.0,0.0,2025-10-05T15:30:00Z,14,False,5,0,0,0,1,0,7,0,932046,0,0,1,0,0.0,1,412142,442668,30526,66,False,0
Triston Rowe,DEF,Aston Villa,0.0,0,0,0,0,0,0.0,0,701,0.00,0.00,0.00,0.00,62,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,False,3,0,0,0,0,0,7,0,12716,0,0,1,2,0.0,0,-1378,0,1378,40,True,0
Luis Guilherme Lira dos Santos,MID,West Ham,0.0,0,0,0,0,0,0.0,0,619,0.00,0.00,0.00,0.00,61,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,False,1,0,0,0,0,0,7,0,2299,0,0,0,2,0.0,0,-27,62,89,49,False,0
Sebastiaan Bornauw,DEF,Leeds,0.0,0,0,0,0,0,0.0,0,345,0.00,0.00,0.00,0.00,67,0,0,0.0,0.0,2025-10-04T11:30:00Z,0,False,18,0,0,0,0,0,7,0,9465,0,0,2,1,0.0,0,-399,463,862,39,True,0
Kendry Páez Andrade,MID,Chelsea,0.0,0,0,0,0,0,0.0,0,248,0.00,0.00,0.00,0.00,65,0,0,0.0,0.0,2025-10-04T16:30:00Z,0,False,12,0,0,0,0,0,7,0,661,0,0,1,2,0.0,0,-24,0,24,45,True,0
Asher Agbinone,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,274,0.00,0.00,0.00,0.00,66,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,False,9,0,0,0,0,0,7,0,6253,0,0,1,2,0.0,0,7,394,387,45,False,0
Matz Sels,GK,Nott'm Forest,0.0,0,0,20,0,0,0.0,0,502,0.00,0.00,0.00,3.28,69,2,0,5.4,54.2,2025-10-05T13:00:00Z,90,False,15,0,0,0,8,0,7,7,1336799,1,0,0,2,0.0,3,-191134,5161,196295,49,False,0
Álex Jiménez Sánchez,DEF,Bournemouth,0.0,0,0,0,0,1,0.9,1,713,0.00,0.00,0.00,0.69,63,1,0,0.7,3.6,2025-10-03T19:00:00Z,29,False,10,0,0,0,0,0,7,0,1963,0,0,1,3,2.0,1,125,344,219,45,True,0
Marko Stamenić,MID,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,524,0.00,0.00,0.00,0.00,69,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,False,15,0,0,0,0,0,7,0,2928,0,0,0,2,0.0,0,-160,0,160,45,False,0
Nathan Fraser,FWD,Wolves,0.0,0,0,0,0,0,0.0,0,658,0.00,0.00,0.00,0.00,70,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,False,6,0,0,0,0,0,7,0,268760,0,0,1,1,0.0,0,-10598,9647,20245,44,True,0
Evan Ferguson,FWD,Brighton,0.0,0,0,0,0,0,0.0,0,179,0.00,0.00,0.00,0.00,70,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,False,20,0,0,0,0,0,7,0,1064,0,0,1,1,0.0,0,-38,0,38,55,False,0
Idrissa Gana Gueye,MID,Everton,0.0,0,0,12,0,0,7.3,9,302,0.13,0.13,0.00,1.65,66,1,0,1.1,3.8,2025-10-05T13:00:00Z,90,False,8,0,0,0,8,0,7,0,16919,1,1,1,2,0.0,2,533,2217,1684,54,True,0
Justin Devenny,MID,Crystal Palace,0.0,0,0,-1,0,0,0.0,0,276,0.00,0.30,0.30,0.73,66,1,0,3.7,0.0,2025-10-05T13:00:00Z,2,False,9,0,0,0,0,0,7,0,159145,0,0,1,2,37.0,1,-4193,8584,12777,45,False,0
Karl Darlow,GK,Leeds,0.0,0,0,4,0,2,0.0,0,341,0.01,0.01,0.00,0.53,67,2,0,1.1,10.6,2025-10-04T11:30:00Z,90,False,18,0,0,0,9,0,7,1,302595,1,0,2,1,0.0,1,1801,15152,13351,40,True,0
Junior Kroupi,FWD,Bournemouth,0.0,0,0,0,0,0,0.0,0,100,0.00,0.00,0.00,0.00,63,0,0,0.0,0.0,2025-10-03T19:00:00Z,0,False,10,0,0,0,0,0,7,0,205044,0,0,1,3,0.0,0,20730,38291,17561,45,True,0
Habib Diarra,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,544,0.00,0.00,0.00,0.00,68,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,False,14,0,0,0,0,0,7,0,7143,0,0,0,2,0.0,0,-1874,48,1922,54,False,0
Luis Sinisterra Lucumí,MID,Bournemouth,0.0,0,0,0,0,0,0.0,0,91,0.00,0.00,0.00,0.00,63,0,0,0.0,0.0,2025-10-03T19:00:00Z,0,False,10,0,0,0,0,0,7,0,1618,0,0,1,3,0.0,0,-71,0,71,50,True,0
Antonín Kinský,GK,Spurs,0.0,0,0,0,0,0,0.0,0,567,0.00,0.00,0.00,0.00,67,0,0,0.0,0.0,2025-10-04T11:30:00Z,0,False,11,0,0,0,0,0,7,0,210961,0,0,2,1,0.0,0,21904,31839,9935,39,False,0
