name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Caoimhín Kelleher,GK,Brentford,1.7,0,0,4,0,4,0.0,0,101,0.00,0.00,0.00,1.86,4,3,0,1.2,11.8,2025-08-17T13:00:00Z,90,False,16,0,0,0,14,0,1,2,1113397,1,0,1,3,0.0,1,0,0,0,45,False,0
Fer López González,MID,Wolves,1.5,0,0,5,0,0,0.6,0,645,0.02,0.10,0.08,0.24,7,1,0,2.3,3.4,2025-08-16T16:30:00Z,18,False,13,0,0,0,0,0,1,0,4451,0,0,4,0,19.0,1,0,0,0,55,True,0
Adam Aznou,DEF,Everton,2.4,0,0,0,0,0,0.0,0,667,0.00,0.00,0.00,0.00,10,0,0,0.0,0.0,2025-08-18T19:00:00Z,0,False,11,0,0,0,0,0,1,0,11921,0,0,0,1,0.0,0,0,0,0,45,False,0
Sean Longstaff,MID,Leeds,1.0,0,0,3,0,0,0.3,0,493,0.00,0.00,0.00,0.00,10,0,0,0.1,0.2,2025-08-18T19:00:00Z,1,False,9,0,0,0,0,0,1,0,18431,0,0,0,1,0.0,1,0,0,0,50,True,0
Joe Willock,MID,Newcastle,0.0,0,0,0,0,0,0.0,0,494,0.00,0.00,0.00,0.00,2,0,0,0.0,0.0,2025-08-16T11:30:00Z,0,False,2,0,0,0,0,0,1,0,4036,0,0,0,0,0.0,0,0,0,0,50,False,0
Andrés García,DEF,Aston Villa,0.1,0,0,0,0,0,0.0,0,42,0.00,0.00,0.00,0.00,2,0,0,0.0,0.0,2025-08-16T11:30:00Z,0,False,15,0,0,0,0,0,1,0,31266,0,0,0,0,0.0,0,0,0,0,40,True,0
Nathan Collins,DEF,Brentford,2.6,0,0,0,0,5,0.2,5,106,0.00,0.02,0.02,1.86,4,3,0,1.5,9.8,2025-08-17T13:00:00Z,90,False,16,0,0,0,5,0,1,0,173943,1,0,1,3,5.0,0,0,0,0,50,False,1
Jack Harrison,MID,Leeds,1.5,0,0,3,0,0,1.3,1,352,0.00,0.00,0.00,0.28,10,0,0,0.6,2.2,2025-08-18T19:00:00Z,12,False,9,0,0,0,0,0,1,0,15044,0,1,0,1,2.0,1,0,0,0,55,True,0
Owen Dodgson,DEF,Burnley,0.0,0,0,0,0,0,0.0,0,189,0.00,0.00,0.00,0.00,6,0,0,0.0,0.0,2025-08-16T14:00:00Z,0,False,18,0,0,0,0,0,1,0,3940,0,0,0,3,0.0,0,0,0,0,40,False,0
Myles Lewis-Skelly,DEF,Arsenal,3.8,0,0,-1,0,1,0.0,1,10,0.00,0.00,0.00,0.66,9,0,0,0.0,0.2,2025-08-17T15:30:00Z,18,False,14,0,0,0,0,0,1,0,399029,0,0,1,0,0.0,0,0,0,0,55,False,1
Altay Bayındır,GK,Man Utd,2.6,0,0,11,0,1,0.0,0,431,0.00,0.00,0.00,1.31,9,1,0,1.3,13.4,2025-08-17T15:30:00Z,90,False,1,0,0,0,10,0,1,2,31564,1,0,1,0,0.0,2,0,0,0,50,True,0
Jay Matete,MID,Sunderland,0.5,0,0,0,0,0,0.0,0,558,0.00,0.00,0.00,0.00,5,0,0,0.0,0.0,2025-08-16T14:00:00Z,0,False,19,0,0,0,0,0,1,0,25749,0,0,0,3,0.0,0,0,0,0,45,True,0
Shurandy Sambo,DEF,Burnley,0.5,0,0,0,0,0,0.0,0,196,0.00,0.00,0.00,0.00,6,0,0,0.0,0.0,2025-08-16T14:00:00Z,0,False,18,0,0,0,0,0,1,0,12114,0,0,0,3,0.0,0,0,0,0,40,False,0
Nathaniel Clyne,DEF,Crystal Palace,0.5,0,0,0,0,0,0.0,0,263,0.00,0.00,0.00,0.00,8,0,0,0.0,0.0,2025-08-17T13:00:00Z,0,False,7,0,0,0,0,0,1,0,66062,0,0,0,0,0.0,0,0,0,0,40,False,0
Neco Williams,DEF,Nott'm Forest,2.6,0,0,10,0,4,28.8,6,508,0.09,0.09,0.00,1.50,4,1,0,5.0,19.0,2025-08-17T13:00:00Z,90,False,5,0,0,0,2,0,1,0,1038264,1,2,1,3,2.0,1,0,0,0,50,True,1
Julián Araujo Zúñiga,DEF,Bournemouth,0.0,0,0,0,0,0,0.0,0,78,0.00,0.00,0.00,0.00,1,0,0,0.0,0.0,2025-08-15T19:00:00Z,0,False,12,0,0,0,0,0,1,0,126674,0,0,2,4,0.0,0,0,0,0,40,False,0
David Mota Veiga Teixeira do Carmo,DEF,Nott'm Forest,1.9,0,0,0,0,0,0.0,0,509,0.00,0.00,0.00,0.00,4,0,0,0.0,0.0,2025-08-17T13:00:00Z,0,False,5,0,0,0,0,0,1,0,4405,0,0,1,3,0.0,0,0,0,0,45,True,0
Romain Faivre,MID,Bournemouth,0.0,0,0,0,0,0,0.0,0,92,0.00,0.00,0.00,0.00,1,0,0,0.0,0.0,2025-08-15T19:00:00Z,0,False,12,0,0,0,0,0,1,0,18512,0,0,2,4,0.0,0,0,0,0,45,False,0
Nazarii Rusyn,FWD,Sunderland,0.5,0,0,0,0,0,0.0,0,564,0.00,0.00,0.00,0.00,5,0,0,0.0,0.0,2025-08-16T14:00:00Z,0,False,19,0,0,0,0,0,1,0,20278,0,0,0,3,0.0,0,0,0,0,45,True,0
Luka Vušković,DEF,Spurs,1.5,0,0,0,0,0,0.0,0,578,0.00,0.00,0.00,0.00,6,0,0,0.0,0.0,2025-08-16T14:00:00Z,0,False,3,0,0,0,0,0,1,0,107600,0,0,0,3,0.0,0,0,0,0,40,True,0
Manuel Akanji,DEF,Man City,3.8,0,0,0,0,0,0.0,0,404,0.00,0.00,0.00,0.00,7,0,0,0.0,0.0,2025-08-16T16:30:00Z,0,False,20,0,0,0,0,0,1,0,79945,0,0,4,0,0.0,0,0,0,0,55,False,0
Daniel Muñoz Mejía,DEF,Crystal Palace,2.8,0,0,17,1,6,0.4,8,256,0.00,0.05,0.05,1.60,8,0,0,1.6,10.0,2025-08-17T13:00:00Z,90,False,7,0,0,0,2,0,1,0,813663,1,2,0,0,6.0,5,0,0,0,55,False,1
Pedro Lomba Neto,MID,Chelsea,2.8,0,0,18,1,1,37.7,6,236,0.36,0.39,0.03,0.66,8,0,0,6.2,13.8,2025-08-17T13:00:00Z,90,False,8,0,0,0,4,0,1,0,361022,1,1,0,0,10.0,3,0,0,0,70,True,0
Alphonse Areola,GK,West Ham,2.8,0,0,0,0,0,0.0,0,600,0.00,0.00,0.00,0.00,5,0,0,0.0,0.0,2025-08-16T14:00:00Z,0,False,17,0,0,0,0,0,1,0,467077,0,0,0,3,0.0,0,0,0,0,45,False,0
Mark Gillespie,GK,Newcastle,1.5,0,0,0,0,0,0.0,0,471,0.00,0.00,0.00,0.00,2,0,0,0.0,0.0,2025-08-16T11:30:00Z,0,False,2,0,0,0,0,0,1,0,13228,0,0,0,0,0.0,0,0,0,0,40,False,0
Coby Ebere,MID,Everton,1.5,0,0,0,0,0,0.0,0,307,0.00,0.00,0.00,0.00,10,0,0,0.0,0.0,2025-08-18T19:00:00Z,0,False,11,0,0,0,0,0,1,0,3836,0,0,0,1,0.0,0,0,0,0,45,False,0
Anthony Gordon,MID,Newcastle,3.0,0,0,4,1,0,13.0,4,485,0.03,0.58,0.55,0.20,2,0,0,5.9,5.4,2025-08-16T11:30:00Z,90,False,2,0,0,0,4,0,1,0,151396,1,0,0,0,41.0,3,0,0,0,75,False,0
Armando Broja,FWD,Burnley,1.2,0,0,0,0,0,0.0,0,680,0.00,0.00,0.00,0.00,6,0,0,0.0,0.0,2025-08-16T14:00:00Z,0,False,18,0,0,0,0,0,1,0,21496,0,0,0,3,0.0,0,0,0,0,55,False,0
Lewis Orford,MID,West Ham,1.5,0,0,0,0,0,0.0,0,622,0.00,0.00,0.00,0.00,5,0,0,0.0,0.0,2025-08-16T14:00:00Z,0,False,17,0,0,0,0,0,1,0,14232,0,0,0,3,0.0,0,0,0,0,45,False,0
Yerson Mosquera Valdelamar,DEF,Wolves,1.4,0,0,0,0,0,0.0,0,634,0.00,0.00,0.00,0.00,7,0,0,0.0,0.0,2025-08-16T16:30:00Z,0,False,13,0,0,0,0,0,1,0,5032,0,0,4,0,0.0,0,0,0,0,45,True,0
Joe Worrall,DEF,Burnley,0.5,0,0,0,0,0,0.0,0,199,0.00,0.00,0.00,0.00,6,0,0,0.0,0.0,2025-08-16T14:00:00Z,0,False,18,0,0,0,0,0,1,0,12556,0,0,0,3,0.0,0,0,0,0,40,False,0
Nico González Iglesias,MID,Man City,2.6,0,0,27,1,4,5.6,11,423,0.05,0.10,0.05,0.56,7,0,0,3.6,24.8,2025-08-16T16:30:00Z,90,False,20,0,0,0,4,0,1,0,6190,1,3,4,0,6.0,3,0,0,0,60,False,0
Joshua Zirkzee,FWD,Man Utd,1.5,0,0,0,0,0,0.0,0,466,0.00,0.00,0.00,0.00,9,0,0,0.0,0.0,2025-08-17T15:30:00Z,0,False,1,0,0,0,0,0,1,0,35612,0,0,1,0,0.0,0,0,0,0,60,True,0
Keane Lewis-Potter,DEF,Brentford,2.6,0,0,-8,0,3,4.5,5,107,0.00,0.12,0.12,1.86,4,3,0,1.7,5.4,2025-08-17T13:00:00Z,68,False,16,0,0,0,2,0,1,0,40255,1,2,1,3,7.0,1,0,0,0,50,False,0
Mamadou Sarr,DEF,Chelsea,0.0,0,0,0,0,0,0.0,0,231,0.00,0.00,0.00,0.00,8,0,0,0.0,0.0,2025-08-17T13:00:00Z,0,False,8,0,0,0,0,0,1,0,2776,0,0,0,0,0.0,0,0,0,0,45,True,0
Romaine Mundle,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,548,0.00,0.00,0.00,0.00,5,0,0,0.0,0.0,2025-08-16T14:00:00Z,0,False,19,0,0,0,0,0,1,0,1023,0,0,0,3,0.0,0,0,0,0,50,True,0
Mathys Tel,MID,Spurs,2.7,0,0,1,0,0,0.1,0,584,0.00,0.00,0.00,0.00,6,0,0,0.0,0.0,2025-08-16T14:00:00Z,5,False,3,0,0,0,0,0,1,0,13227,0,0,0,3,0.0,1,0,0,0,65,True,0
Mikkel Damsgaard,MID,Brentford,2.1,0,0,0,0,0,0.0,0,121,0.00,0.00,0.00,0.00,4,0,0,0.0,0.0,2025-08-17T13:00:00Z,0,False,16,0,0,0,0,0,1,0,109890,0,0,1,3,0.0,0,0,0,0,60,False,0
Kobbie Mainoo,MID,Man Utd,1.0,0,0,0,0,0,0.0,0,458,0.00,0.00,0.00,0.00,9,0,0,0.0,0.0,2025-08-17T15:30:00Z,0,False,1,0,0,0,0,0,1,0,69362,0,0,1,0,0.0,0,0,0,0,50,True,0
Iwan Morgan,FWD,Brentford,1.0,0,0,0,0,0,0.0,0,137,0.00,0.00,0.00,0.00,4,0,0,0.0,0.0,2025-08-17T13:00:00Z,0,False,16,0,0,0,0,0,1,0,42804,0,0,1,3,0.0,0,0,0,0,45,False,0
Joachim Andersen,DEF,Fulham,1.9,0,0,14,0,5,1.0,8,317,0.01,0.01,0.00,1.48,3,1,0,2.1,16.4,2025-08-16T14:00:00Z,90,False,6,0,0,0,1,0,1,0,299085,1,3,1,1,4.0,2,0,0,0,45,False,0
Roman Dixon,DEF,Everton,1.5,0,0,0,0,0,0.0,0,297,0.00,0.00,0.00,0.00,10,0,0,0.0,0.0,2025-08-18T19:00:00Z,0,False,11,0,0,0,0,0,1,0,20055,0,0,0,1,0.0,0,0,0,0,40,False,0
Sepp van den Berg,DEF,Brentford,1.9,0,0,6,0,12,0.6,14,113,0.00,0.21,0.21,1.86,4,3,0,5.9,34.4,2025-08-17T13:00:00Z,90,False,16,0,0,0,4,0,1,0,37559,1,2,1,3,24.0,3,0,0,0,45,False,0
Wilfried Gnonto,MID,Leeds,1.5,0,0,12,1,2,6.3,7,351,0.01,0.15,0.14,0.08,10,0,0,2.4,6.6,2025-08-18T19:00:00Z,66,False,9,0,0,0,1,0,1,0,35555,1,4,0,1,11.0,3,0,0,0,55,True,0
Lucas Estella Perri,GK,Leeds,1.8,0,0,24,1,2,0.0,0,665,0.00,0.00,0.00,0.55,10,0,0,1.1,11.2,2025-08-18T19:00:00Z,90,False,9,0,0,0,8,0,1,1,33149,1,0,0,1,0.0,6,0,0,0,45,True,0
