name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Destiny Udogie,DEF,Spurs,0.0,0,0,0,0,0,0.0,0,574,0.00,0.00,0.00,0.00,158,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,16,0,0,0,0,0,16,0,44891,0,0,0,3,0.0,0,-6472,431,6903,44,False,0
Simon Moore,GK,Sunderland,0.0,0,0,0,0,0,0.0,0,529,0.00,0.00,0.00,0.00,159,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,15,0,0,0,0,0,16,0,48619,0,0,0,1,0.0,0,-1135,993,2128,39,True,0
Ben Winterburn,MID,Bournemouth,0.0,0,0,0,0,0,0.0,0,96,0.00,0.00,0.00,0.00,157,0,0,0.0,0.0,2025-12-15T20:00:00Z,0,False,14,0,0,0,0,0,16,0,4296,0,0,4,4,0.0,0,-150,0,150,45,False,0
Mikey Moore,MID,Spurs,0.0,0,0,0,0,0,0.0,0,592,0.00,0.00,0.00,0.00,158,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,16,0,0,0,0,0,16,0,440,0,0,0,3,0.0,0,-3,0,3,50,False,0
Pape Matar Sarr,MID,Spurs,0.0,0,0,0,0,0,0.0,0,593,0.00,0.00,0.00,0.00,158,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,16,0,0,0,0,0,16,0,150394,0,0,0,3,0.0,0,-18022,8315,26337,46,False,0
Hákon Rafn Valdimarsson,GK,Brentford,0.0,0,0,0,0,0,0.0,0,105,0.00,0.00,0.00,0.00,152,0,0,0.0,0.0,2025-12-14T16:30:00Z,0,False,11,0,0,0,0,0,16,0,88611,0,0,1,1,0.0,0,-2485,1384,3869,39,True,0
Toby Collyer,MID,Man Utd,0.0,0,0,0,0,0,0.0,0,460,0.00,0.00,0.00,0.00,157,0,0,0.0,0.0,2025-12-15T20:00:00Z,0,False,4,0,0,0,0,0,16,0,3539,0,0,4,4,0.0,0,-115,0,115,45,True,0
Marcos Senesi Barón,DEF,Bournemouth,0.0,0,0,2,0,16,11.7,21,72,0.05,0.07,0.02,3.29,157,4,0,8.6,53.6,2025-12-15T20:00:00Z,90,False,14,0,0,0,5,0,16,0,1981531,1,5,4,4,21.0,1,-411799,23445,435244,50,False,1
Tyler Morton,MID,Liverpool,0.0,0,0,0,0,0,0.0,0,395,0.00,0.00,0.00,0.00,156,0,0,0.0,0.0,2025-12-13T15:00:00Z,0,False,6,0,0,0,0,0,16,0,283,0,0,0,2,0.0,0,0,0,0,45,True,0
Alexis Mac Allister,MID,Liverpool,0.0,0,0,11,1,2,4.2,5,386,0.03,0.19,0.16,1.90,156,0,0,2.4,9.0,2025-12-13T15:00:00Z,90,False,6,0,0,0,2,0,16,0,147714,1,1,0,2,11.0,3,-4395,4155,8550,62,True,0
André Trindade da Costa Neto,MID,Wolves,0.0,0,0,15,0,9,3.2,13,643,0.01,0.01,0.00,1.13,151,2,0,1.7,13.8,2025-12-13T20:00:00Z,90,False,1,0,0,0,4,0,16,0,8970,1,0,1,2,0.0,4,-65,630,695,53,False,0
Harrison Ashby,DEF,Newcastle,0.0,0,0,0,0,0,0.0,0,482,0.00,0.00,0.00,0.00,159,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,17,0,0,0,0,0,16,0,15720,0,0,0,1,0.0,0,-400,111,511,39,False,0
Samuel Amissah,DEF,Fulham,0.0,0,0,0,0,0,0.0,0,323,0.00,0.00,0.00,0.00,153,0,0,0.0,0.0,2025-12-13T17:30:00Z,0,False,3,0,0,0,0,0,16,0,18585,0,0,3,2,0.0,0,73,870,797,38,False,0
Luís Hemir Silva Semedo,FWD,Sunderland,0.0,0,0,0,0,0,0.0,0,563,0.00,0.00,0.00,0.00,159,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,15,0,0,0,0,0,16,0,11640,0,0,0,1,0.0,0,-356,0,356,44,True,0
Adama Traoré Diarra,MID,Fulham,0.0,0,0,3,0,0,0.0,0,326,0.00,0.00,0.00,0.00,153,0,0,0.0,0.0,2025-12-13T17:30:00Z,1,False,3,0,0,0,0,0,16,0,17942,0,0,3,2,0.0,1,-427,424,851,51,False,0
Yasin Ayari,MID,Brighton,0.0,0,0,5,0,0,2.4,5,166,0.02,0.12,0.10,0.49,156,0,0,1.3,3.4,2025-12-13T15:00:00Z,26,False,12,0,0,0,5,0,16,0,23336,0,0,0,2,7.0,1,-5474,260,5734,49,False,0
Mateo Kovačić,MID,Man City,0.0,0,0,0,0,0,0.0,0,422,0.00,0.00,0.00,0.00,155,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,8,0,0,0,0,0,16,0,2569,0,0,3,0,0.0,0,-60,22,82,59,False,0
Thierno Barry,FWD,Everton,0.0,0,0,5,0,0,1.5,0,310,0.00,0.00,0.00,1.60,154,2,0,0.3,0.0,2025-12-13T15:00:00Z,67,False,7,0,0,0,0,0,16,0,49922,1,0,0,2,2.0,2,5296,8953,3657,57,False,0
Ollie Scarles,DEF,West Ham,0.0,0,0,0,0,0,0.0,0,608,0.00,0.00,0.00,0.00,160,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,2,0,0,0,0,0,16,0,3441,0,0,3,2,0.0,0,-72,16,88,43,True,0
Rico Lewis,DEF,Man City,0.0,0,0,3,0,0,0.0,0,410,0.00,0.00,0.00,0.00,155,0,0,0.0,0.0,2025-12-14T14:00:00Z,1,False,8,0,0,0,0,0,16,0,173273,0,0,3,0,0.0,1,-7024,1521,8545,47,False,0
Brenden Aaronson,MID,Leeds,0.0,0,0,5,0,1,0.5,4,350,0.00,0.06,0.06,0.13,152,0,0,2.4,4.2,2025-12-14T16:30:00Z,17,False,5,0,0,0,3,0,16,0,15031,0,0,1,1,19.0,1,-1962,1137,3099,54,False,0
Eliezer Mayenda Dossou,FWD,Sunderland,0.0,0,0,0,0,0,0.0,0,561,0.00,0.00,0.00,0.00,159,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,15,0,0,0,0,0,16,0,71251,0,0,0,1,0.0,0,-3411,1184,4595,53,True,0
Steven Benda,GK,Fulham,0.0,0,0,0,0,0,0.0,0,315,0.00,0.00,0.00,0.00,153,0,0,0.0,0.0,2025-12-13T17:30:00Z,0,False,3,0,0,0,0,0,16,0,546,0,0,3,2,0.0,0,-12,0,12,40,False,0
Myles Lewis-Skelly,DEF,Arsenal,0.0,0,0,8,0,1,23.7,2,10,0.03,0.08,0.05,0.23,151,1,0,4.2,8.0,2025-12-13T20:00:00Z,59,False,20,0,0,0,1,0,16,0,269374,0,1,1,2,10.0,1,49339,55885,6546,51,True,0
Hugo Bueno López,DEF,Wolves,0.0,0,0,0,0,0,0.0,0,633,0.00,0.00,0.00,0.00,151,0,0,0.0,0.0,2025-12-13T20:00:00Z,0,False,1,0,0,0,0,0,16,0,9657,0,0,1,2,0.0,0,-421,519,940,44,False,0
Milan Aleksić,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,546,0.00,0.00,0.00,0.00,159,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,15,0,0,0,0,0,16,0,2027,0,0,0,1,0.0,0,-32,0,32,49,True,0
Toti Gomes,DEF,Wolves,0.0,0,0,8,0,12,0.4,13,637,0.00,0.00,0.00,1.01,151,1,0,2.0,19.2,2025-12-13T20:00:00Z,85,False,1,0,0,0,0,0,16,0,12776,1,1,1,2,0.0,4,-280,492,772,43,False,0
Ismaïla Sarr,MID,Crystal Palace,0.0,0,0,6,0,1,22.3,8,267,0.04,0.26,0.22,1.19,155,3,0,5.1,6.4,2025-12-14T14:00:00Z,90,False,13,0,0,0,7,0,16,0,366650,1,0,3,0,22.0,2,-185259,499,185758,64,True,0
Abdukodir Khusanov,DEF,Man City,0.0,0,0,0,0,0,0.0,0,406,0.00,0.00,0.00,0.00,155,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,8,0,0,0,0,0,16,0,33595,0,0,3,0,0.0,0,-423,592,1015,54,False,0
André Onana,GK,Man Utd,0.0,0,0,0,0,0,0.0,0,432,0.00,0.00,0.00,0.00,157,0,0,0.0,0.0,2025-12-15T20:00:00Z,0,False,4,0,0,0,0,0,16,0,19032,0,0,4,4,0.0,0,-185,0,185,49,True,0
Rio Cardines,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,690,0.00,0.00,0.00,0.00,155,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,13,0,0,0,0,0,16,0,41308,0,0,3,0,0.0,0,-2207,103,2310,44,True,0
Alejandro Garnacho Ferreyra,MID,Chelsea,0.0,0,0,-7,1,2,2.9,6,453,0.01,0.62,0.61,0.47,154,0,0,1.9,0.0,2025-12-13T15:00:00Z,64,False,9,0,0,0,4,0,16,0,71717,1,0,0,2,23.0,3,-19544,4002,23546,64,True,0
Dan Neil,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,549,0.00,0.00,0.00,0.00,159,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,15,0,0,0,0,0,16,0,3772,0,0,0,1,0.0,0,-197,54,251,48,True,0
Kiernan Dewsbury-Hall,MID,Everton,0.0,0,0,3,0,0,1.9,1,242,0.00,0.00,0.00,0.05,154,0,0,0.3,1.2,2025-12-13T15:00:00Z,15,False,7,0,0,0,0,0,16,0,1246185,1,1,0,2,0.0,1,625915,660145,34230,51,False,0
Kieran Trippier,DEF,Newcastle,0.0,0,0,0,0,0,0.0,0,478,0.00,0.00,0.00,0.00,159,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,17,0,0,0,0,0,16,0,184066,0,0,0,1,0.0,0,-22793,48,22841,49,False,0
João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,MID,Spurs,0.0,0,0,8,0,2,0.6,10,673,0.00,0.00,0.00,0.30,158,1,0,1.4,13.2,2025-12-14T14:00:00Z,31,False,16,0,0,0,4,0,16,0,162636,0,4,0,3,0.0,1,-48739,5283,54022,55,False,0
Tino Livramento,DEF,Newcastle,0.0,0,0,8,0,0,18.8,0,477,0.04,0.04,0.00,0.30,159,1,0,2.9,8.0,2025-12-14T14:00:00Z,90,False,17,0,0,0,4,0,16,0,426920,1,0,0,1,2.0,2,1805,26804,24999,49,False,0
Issa Diop,DEF,Fulham,0.0,0,0,0,0,0,0.0,0,320,0.00,0.00,0.00,0.00,153,0,0,0.0,0.0,2025-12-13T17:30:00Z,0,False,3,0,0,0,0,0,16,0,8629,0,0,3,2,0.0,0,-83,292,375,43,False,0
Rasmus Højlund,FWD,Man Utd,0.0,0,0,0,0,0,0.0,0,465,0.00,0.00,0.00,0.00,157,0,0,0.0,0.0,2025-12-15T20:00:00Z,0,False,4,0,0,0,0,0,16,0,33994,0,0,4,4,0.0,0,-165,0,165,63,True,0
Dane Scarlett,FWD,Spurs,0.0,0,0,0,0,0,0.0,0,599,0.00,0.00,0.00,0.00,158,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,16,0,0,0,0,0,16,0,78716,0,0,0,3,0.0,0,-1904,1676,3580,43,False,0
Ezri Konsa Ngoyo,DEF,Aston Villa,0.0,0,0,2,0,2,2.1,2,38,0.02,0.02,0.00,1.03,160,2,0,0.9,6.4,2025-12-14T14:00:00Z,90,False,19,0,0,0,4,0,16,0,994810,1,0,3,2,0.0,1,12517,57260,44743,44,False,0
Caleb Kporha,DEF,Crystal Palace,0.0,0,0,0,0,0,0.0,0,265,0.00,0.00,0.00,0.00,155,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,13,0,0,0,0,0,16,0,1494,0,0,3,0,0.0,0,-43,13,56,40,True,0
Archie Gray,MID,Spurs,0.0,0,0,-2,0,2,2.0,4,591,0.01,0.06,0.05,2.01,158,2,0,1.9,0.2,2025-12-14T14:00:00Z,58,False,16,0,0,0,2,0,16,0,11777,1,0,0,3,17.0,0,95,413,318,48,False,1
Noah Sadiki,MID,Sunderland,0.0,0,0,14,1,2,5.1,7,552,0.02,0.02,0.00,0.24,159,0,0,1.4,8.6,2025-12-14T14:00:00Z,90,False,15,0,0,0,4,0,16,0,7873,1,1,0,1,0.0,3,-422,397,819,50,True,0
Sávio Moreira de Oliveira,MID,Man City,0.0,1,0,14,0,0,0.3,2,415,0.00,0.00,0.00,0.18,155,0,0,0.6,1.2,2025-12-14T14:00:00Z,5,False,8,0,0,0,2,0,16,0,55115,0,0,3,0,4.0,4,-1552,704,2256,69,False,0
Nathan Collins,DEF,Brentford,0.0,0,0,9,0,13,1.3,13,106,0.01,0.06,0.05,1.52,152,1,0,4.5,34.6,2025-12-14T16:30:00Z,90,False,11,0,0,0,3,0,16,0,203501,1,0,1,1,9.0,4,51024,58941,7917,49,True,0
Manuel Ugarte Ribeiro,MID,Man Utd,0.0,0,0,0,0,0,0.0,0,459,0.00,0.00,0.00,0.00,157,0,0,0.0,0.0,2025-12-15T20:00:00Z,0,False,4,0,0,0,0,0,16,0,15920,0,0,4,4,0.0,0,-529,537,1066,47,True,0
Lewis Hall,DEF,Newcastle,0.0,0,0,13,0,9,2.5,11,473,0.05,0.05,0.00,0.30,159,1,0,3.2,25.4,2025-12-14T14:00:00Z,90,False,17,0,0,0,3,0,16,0,139881,1,2,0,1,4.0,4,-6644,11817,18461,52,False,0
Wesley Fofana,DEF,Chelsea,0.0,0,2,34,1,18,0.6,20,230,0.00,0.00,0.00,1.03,154,0,0,4.9,48.0,2025-12-13T15:00:00Z,90,False,9,0,0,0,5,0,16,0,42791,1,2,0,2,0.0,9,7838,11108,3270,44,True,1
Martial Godo,MID,Fulham,0.0,0,0,0,0,0,0.0,0,333,0.00,0.00,0.00,0.00,153,0,0,0.0,0.0,2025-12-13T17:30:00Z,0,False,3,0,0,0,0,0,16,0,3233,0,0,3,2,0.0,0,-93,0,93,45,False,0
Leo Fuhr Hjelde,DEF,Sunderland,0.0,0,0,0,0,0,0.0,0,536,0.00,0.00,0.00,0.00,159,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,15,0,0,0,0,0,16,0,531,0,0,0,1,0.0,0,-38,14,52,40,True,0
Krisztián Hegyi,GK,West Ham,0.0,0,0,0,0,0,0.0,0,602,0.00,0.00,0.00,0.00,160,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,2,0,0,0,0,0,16,0,31780,0,0,3,2,0.0,0,207,1070,863,39,True,0
Will Hughes,MID,Crystal Palace,0.0,0,0,6,0,0,4.7,2,270,0.03,0.14,0.11,0.89,155,2,0,1.7,5.6,2025-12-14T14:00:00Z,23,False,13,0,0,0,1,0,16,0,10789,0,1,3,0,7.0,1,-232,582,814,47,True,0
Jadon Sancho,MID,Aston Villa,0.0,0,0,0,0,0,0.0,0,456,0.00,0.00,0.00,0.00,160,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,19,0,0,0,0,0,16,0,24366,0,0,3,2,0.0,0,160,1512,1352,58,False,0
Amine Adli,MID,Bournemouth,0.0,0,0,0,0,0,0.0,0,697,0.00,0.00,0.00,0.00,157,0,0,0.0,0.0,2025-12-15T20:00:00Z,0,False,14,0,0,0,0,0,16,0,5094,0,0,4,4,0.0,0,-492,347,839,54,False,0
Micky van de Ven,DEF,Spurs,0.0,0,0,3,0,1,0.8,2,575,0.00,0.03,0.03,2.32,158,3,0,1.1,8.4,2025-12-14T14:00:00Z,90,False,16,0,0,0,2,0,16,0,3710772,1,1,0,3,2.0,1,-111410,117725,229135,47,False,0
Konstantinos Mavropanos,DEF,West Ham,0.0,0,0,4,0,8,0.7,10,606,0.01,0.01,0.00,0.67,160,3,0,1.7,14.6,2025-12-14T14:00:00Z,90,False,2,1,0,0,5,0,16,0,6317,1,2,3,2,2.0,1,241,462,221,44,True,0
Emmanuel Agbadou,DEF,Wolves,0.0,0,0,3,0,8,3.6,9,631,0.01,0.01,0.00,1.13,151,2,0,2.4,18.4,2025-12-13T20:00:00Z,90,False,1,0,0,0,4,0,16,0,18890,1,1,1,2,2.0,0,-809,492,1301,43,False,1
Oscar Bobb,MID,Man City,0.0,0,0,0,0,0,0.0,0,424,0.00,0.00,0.00,0.00,155,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,8,0,0,0,0,0,16,0,27056,0,0,3,0,0.0,0,-1589,253,1842,52,False,0
Oluwaseun Adewumi,MID,Burnley,0.0,0,0,0,0,0,0.0,0,212,0.00,0.00,0.00,0.00,153,0,0,0.0,0.0,2025-12-13T17:30:00Z,0,False,10,0,0,0,0,0,16,0,881,0,0,3,2,0.0,0,-34,0,34,45,True,0
Jordan Henderson,MID,Brentford,0.0,0,2,29,0,1,27.1,6,124,0.04,0.30,0.26,1.52,152,1,1,9.4,47.2,2025-12-14T16:30:00Z,90,False,11,0,0,0,4,0,16,0,51527,1,1,1,1,20.0,9,1720,6036,4316,50,True,0
Harry Wilson,MID,Fulham,0.0,2,3,60,0,2,40.7,5,329,0.80,1.39,0.59,2.46,153,2,1,15.9,78.4,2025-12-13T17:30:00Z,88,False,3,0,0,0,2,0,16,0,861769,1,1,3,2,40.0,16,726247,731918,5671,54,False,0
Malick Thiaw,DEF,Newcastle,0.0,0,0,13,0,22,2.2,22,684,0.03,0.03,0.00,0.30,159,1,0,4.9,46.4,2025-12-14T14:00:00Z,90,False,17,0,0,0,2,0,16,0,353460,1,0,0,1,0.0,3,7910,56646,48736,50,False,1
Emerson Palmieri dos Santos,DEF,West Ham,0.0,0,0,0,0,0,0.0,0,604,0.00,0.00,0.00,0.00,160,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,2,0,0,0,0,0,16,0,7090,0,0,3,2,0.0,0,-173,0,173,44,True,0
Trey Nyoni,MID,Liverpool,0.0,0,0,0,0,0,0.0,0,396,0.00,0.00,0.00,0.00,156,0,0,0.0,0.0,2025-12-13T15:00:00Z,0,False,6,0,0,0,0,0,16,0,53015,0,0,0,2,0.0,0,-7358,629,7987,43,True,0
Ladislav Krejcí,DEF,Wolves,0.0,0,0,2,0,1,1.3,2,709,0.00,0.00,0.00,0.97,151,1,0,0.4,2.8,2025-12-13T20:00:00Z,79,False,1,0,0,0,1,0,16,0,5007,1,1,1,2,0.0,2,-556,265,821,45,False,0
Malo Gusto,DEF,Chelsea,0.0,1,3,56,1,5,30.4,5,228,0.13,0.46,0.33,1.03,154,0,1,12.2,67.2,2025-12-13T15:00:00Z,90,False,9,0,0,0,4,0,16,0,210810,1,0,0,2,24.0,18,6355,19756,13401,49,True,0
Jérémy Doku,MID,Man City,0.0,0,0,0,0,0,0.0,0,418,0.00,0.00,0.00,0.00,155,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,8,0,0,0,0,0,16,0,1049403,0,0,3,0,0.0,0,-170562,94257,264819,66,False,0
Triston Rowe,DEF,Aston Villa,0.0,0,0,0,0,0,0.0,0,701,0.00,0.00,0.00,0.00,160,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,19,0,0,0,0,0,16,0,9872,0,0,3,2,0.0,0,-261,0,261,40,False,0
Luis Guilherme Lira dos Santos,MID,West Ham,0.0,0,0,0,0,0,0.0,0,619,0.00,0.00,0.00,0.00,160,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,2,0,0,0,0,0,16,0,2607,0,0,3,2,0.0,0,-46,42,88,49,True,0
Sebastiaan Bornauw,DEF,Leeds,0.0,0,0,0,0,0,0.0,0,345,0.00,0.00,0.00,0.00,152,0,0,0.0,0.0,2025-12-14T16:30:00Z,0,False,5,0,0,0,0,0,16,0,15174,0,0,1,1,0.0,0,2888,3676,788,38,False,0
Kendry Páez Andrade,MID,Chelsea,0.0,0,0,0,0,0,0.0,0,248,0.00,0.00,0.00,0.00,154,0,0,0.0,0.0,2025-12-13T15:00:00Z,0,False,9,0,0,0,0,0,16,0,583,0,0,0,2,0.0,0,-11,0,11,45,True,0
Asher Agbinone,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,274,0.00,0.00,0.00,0.00,155,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,13,0,0,0,0,0,16,0,6152,0,0,3,0,0.0,0,-129,188,317,43,True,0
Matz Sels,GK,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,502,0.00,0.00,0.00,0.00,158,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,18,0,0,0,0,0,16,0,852551,0,0,0,3,0.0,0,-112365,5432,117797,47,True,0
Álex Jiménez Sánchez,DEF,Bournemouth,0.0,1,0,6,0,1,17.4,1,713,0.22,0.22,0.00,3.29,157,4,0,3.1,10.0,2025-12-15T20:00:00Z,90,False,14,0,0,0,2,0,16,0,4642,1,0,4,4,4.0,3,431,683,252,45,False,0
Marko Stamenić,MID,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,524,0.00,0.00,0.00,0.00,158,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,18,0,0,0,0,0,16,0,2321,0,0,0,3,0.0,0,-74,0,74,45,True,0
Nathan Fraser,FWD,Wolves,0.0,0,0,0,0,0,0.0,0,658,0.00,0.00,0.00,0.00,151,0,0,0.0,0.0,2025-12-13T20:00:00Z,0,False,1,0,0,0,0,0,16,0,218461,0,0,1,2,0.0,0,-5197,6727,11924,43,False,0
Evan Ferguson,FWD,Brighton,0.0,0,0,0,0,0,0.0,0,179,0.00,0.00,0.00,0.00,156,0,0,0.0,0.0,2025-12-13T15:00:00Z,0,False,12,0,0,0,0,0,16,0,994,0,0,0,2,0.0,0,-4,0,4,55,False,0
Idrissa Gana Gueye,MID,Everton,0.0,0,0,15,0,2,4.3,13,302,0.01,0.01,0.00,2.20,154,2,0,3.1,24.2,2025-12-13T15:00:00Z,90,False,7,0,0,0,2,0,16,0,11688,1,9,0,2,2.0,4,-544,378,922,54,False,0
Justin Devenny,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,276,0.00,0.00,0.00,0.00,155,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,13,0,0,0,0,0,16,0,143590,0,0,3,0,0.0,0,-4555,13861,18416,43,True,0
Karl Darlow,GK,Leeds,0.0,0,0,0,0,0,0.0,0,341,0.00,0.00,0.00,0.00,152,0,0,0.0,0.0,2025-12-14T16:30:00Z,0,False,5,0,0,0,0,0,16,0,264118,0,0,1,1,0.0,0,-5625,9770,15395,39,False,0
Junior Kroupi,FWD,Bournemouth,0.0,0,0,29,0,0,0.3,0,100,0.00,0.23,0.23,0.49,157,1,1,5.0,33.0,2025-12-15T20:00:00Z,12,False,14,0,0,0,0,0,16,0,468846,0,0,4,4,17.0,5,-57442,57100,114542,46,False,0
Habib Diarra,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,544,0.00,0.00,0.00,0.00,159,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,15,0,0,0,0,0,16,0,4726,0,0,0,1,0.0,0,-120,8,128,53,True,0
Luis Sinisterra Lucumí,MID,Bournemouth,0.0,0,0,0,0,0,0.0,0,91,0.00,0.00,0.00,0.00,157,0,0,0.0,0.0,2025-12-15T20:00:00Z,0,False,14,0,0,0,0,0,16,0,1334,0,0,4,4,0.0,0,-17,0,17,50,False,0
Antonín Kinský,GK,Spurs,0.0,0,0,0,0,0,0.0,0,567,0.00,0.00,0.00,0.00,158,0,0,0.0,0.0,2025-12-14T14:00:00Z,0,False,16,0,0,0,0,0,16,0,231372,0,0,0,3,0.0,0,-6176,2959,9135,39,False,0
