name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Adam Webster,DEF,Brighton,0.0,0,0,0,0,0,0.0,0,153,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,18,0,0,0,0,0,5,0,913,0,0,2,2,0.0,0,-41,43,84,44,True,0
Adam Wharton,MID,Crystal Palace,2.7,1,2,30,0,2,43.0,5,273,0.51,0.55,0.04,0.52,49,1,0,5.6,11.2,2025-09-20T14:00:00Z,74,False,19,0,0,0,2,0,5,0,46799,1,1,2,1,2.0,7,-6860,1524,8384,50,False,0
Adrian Mazilu,MID,Brighton,0.0,0,0,0,0,0,0.0,0,176,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,18,0,0,0,0,0,5,0,4584,0,0,2,2,0.0,0,-46,367,413,45,True,0
Adrien Truffert,DEF,Bournemouth,5.5,0,3,29,1,5,4.9,5,74,0.01,0.01,0.00,0.14,42,0,0,1.8,11.4,2025-09-21T13:00:00Z,90,False,15,0,0,0,10,0,5,0,147880,1,0,0,0,2.0,9,6032,16333,10301,45,True,0
Ahmed Abdullahi,FWD,Sunderland,-0.5,0,0,0,0,0,0.0,0,562,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2025-09-21T13:00:00Z,0,False,2,0,0,0,0,0,5,0,50254,0,0,1,1,0.0,0,-502,3697,4199,44,True,0
Aji Alese,DEF,Sunderland,-0.2,0,0,0,0,0,0.0,0,533,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2025-09-21T13:00:00Z,0,False,2,0,0,0,0,0,5,0,495,0,0,1,1,0.0,0,-35,14,49,40,True,0
Alan Browne,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,555,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2025-09-21T13:00:00Z,0,False,2,0,0,0,0,0,5,0,6950,0,0,1,1,0.0,0,-1154,0,1154,45,True,0
Albert Sambi Lokonga,MID,Arsenal,0.0,0,0,0,0,0,0.0,0,29,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2025-09-21T15:30:00Z,0,False,13,0,0,0,0,0,5,0,10333,0,0,1,1,0.0,0,-1683,0,1683,45,True,0
Alejandro Garnacho Ferreyra,MID,Chelsea,0.8,0,0,0,0,0,0.0,0,453,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2025-09-20T16:30:00Z,0,False,14,0,0,0,0,0,5,0,39791,0,0,1,2,0.0,0,4273,9102,4829,64,False,0
Alexander Isak,FWD,Liverpool,1.3,0,0,5,0,0,0.3,3,499,0.01,0.01,0.00,0.04,46,0,0,0.7,2.4,2025-09-20T11:30:00Z,23,False,9,0,0,0,2,0,5,0,1217515,0,1,1,2,4.0,1,194797,298852,104055,105,True,0
Alexis Mac Allister,MID,Liverpool,3.0,0,0,13,0,1,3.8,7,386,0.05,0.15,0.10,0.66,46,1,0,1.3,4.6,2025-09-20T11:30:00Z,60,False,9,0,0,0,5,0,5,0,173297,1,1,1,2,5.0,2,-9859,7151,17010,64,True,0
Alex Cairns,GK,Leeds,-0.5,0,0,0,0,0,0.0,0,340,0.00,0.00,0.00,0.00,50,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,20,0,0,0,0,0,5,0,21630,0,0,3,1,0.0,0,-429,420,849,40,False,0
Alex Iwobi,MID,Fulham,5.7,1,3,47,0,0,38.3,5,324,0.20,0.38,0.18,0.52,45,1,1,11.7,59.8,2025-09-20T19:00:00Z,79,False,5,0,0,0,5,0,5,0,165302,1,0,1,3,19.0,13,-6096,13198,19294,65,True,0
Alex Murphy,DEF,Newcastle,0.5,0,0,0,0,0,0.0,0,481,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2025-09-21T13:00:00Z,0,False,4,0,0,0,0,0,5,0,79152,0,0,0,0,0.0,0,-3788,2380,6168,40,False,0
Alex Paulsen,GK,Bournemouth,0.0,0,0,0,0,0,0.0,0,70,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2025-09-21T13:00:00Z,0,False,15,0,0,0,0,0,5,0,11747,0,0,0,0,0.0,0,-927,0,927,40,True,0
Alex Scott,MID,Bournemouth,4.5,0,0,12,1,3,8.5,10,90,0.02,0.08,0.06,0.14,42,0,0,1.7,7.6,2025-09-21T13:00:00Z,62,False,15,0,0,0,5,0,5,0,28775,1,2,0,0,1.0,3,13721,16843,3122,50,True,0
Alfie Pond,DEF,Wolves,0.5,0,0,0,0,0,0.0,0,641,0.00,0.00,0.00,0.00,50,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,11,0,0,0,0,0,5,0,136580,0,0,3,1,0.0,0,-5750,1452,7202,40,True,0
Alisson Becker,GK,Liverpool,6.3,0,0,11,0,3,0.0,0,366,0.00,0.00,0.00,0.70,46,1,0,1.2,11.8,2025-09-20T11:30:00Z,90,False,9,0,0,0,10,0,5,1,1303545,1,0,1,2,0.0,2,11168,57757,46589,55,True,0
Alphonse Areola,GK,West Ham,0.3,0,0,4,0,2,0.0,0,600,0.00,0.00,0.00,2.31,49,2,0,1.3,13.2,2025-09-20T14:00:00Z,90,False,8,0,0,0,7,0,5,1,299601,1,0,2,1,0.0,1,-27524,2762,30286,44,True,0
Altay Bayındır,GK,Man Utd,1.2,0,0,4,0,3,0.0,0,431,0.00,0.00,0.00,0.43,47,1,0,0.4,3.8,2025-09-20T16:30:00Z,90,False,7,0,0,0,2,0,5,0,48362,1,0,1,2,0.0,2,-3608,854,4462,50,True,0
Amadou Onana,MID,Aston Villa,0.0,0,0,0,0,0,0.0,0,59,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2025-09-21T13:00:00Z,0,False,17,0,0,0,0,0,5,0,98726,0,0,1,1,0.0,0,-29880,132,30012,49,False,0
Amad Diallo,MID,Man Utd,2.5,0,0,8,0,3,7.9,11,452,0.05,0.43,0.38,0.43,47,1,0,2.9,9.2,2025-09-20T16:30:00Z,90,False,7,0,0,0,6,0,5,0,199618,1,2,1,2,12.0,2,-23384,6505,29889,63,True,0
Amara Nallo,DEF,Liverpool,1.0,0,0,0,0,0,0.0,0,378,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2025-09-20T11:30:00Z,0,False,9,0,0,0,0,0,5,0,18933,0,0,1,2,0.0,0,-471,1239,1710,39,True,0
Amine Adli,MID,Bournemouth,0.5,0,0,4,0,0,0.3,4,697,0.00,0.00,0.00,0.00,42,0,0,0.3,2.2,2025-09-21T13:00:00Z,15,False,15,0,0,0,3,0,5,0,3592,0,1,0,0,0.0,1,-186,413,599,55,True,0
Andreas Hoelgebaum Pereira,MID,Fulham,0.0,0,0,0,0,0,0.0,0,327,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2025-09-20T19:00:00Z,0,False,5,0,0,0,0,0,5,0,13382,0,0,1,3,0.0,0,-4187,0,4187,53,True,0
Andrew Moran,MID,Brighton,0.0,0,0,0,0,0,0.0,0,177,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,18,0,0,0,0,0,5,0,3175,0,0,2,2,0.0,0,-327,0,327,45,True,0
Andrew Robertson,DEF,Liverpool,1.3,0,0,0,0,0,0.0,0,372,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2025-09-20T11:30:00Z,0,False,9,0,0,0,0,0,5,0,128187,0,0,1,2,0.0,0,-4117,3798,7915,59,True,0
Andrey Nascimento dos Santos,MID,Chelsea,1.2,0,0,17,0,1,9.6,9,246,0.02,0.12,0.10,0.82,47,1,0,2.5,8.4,2025-09-20T16:30:00Z,69,False,14,0,0,0,7,0,5,0,36390,0,1,1,2,7.0,2,-1475,2869,4344,45,False,0
Andre Harriman-Annous,MID,Arsenal,0.0,0,0,0,0,0,0.0,0,711,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2025-09-21T15:30:00Z,0,False,13,0,0,0,0,0,5,0,981,0,0,1,1,0.0,0,49,183,134,45,True,0
Andrés García,DEF,Aston Villa,0.0,0,0,0,0,0,0.0,0,42,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2025-09-21T13:00:00Z,0,False,17,0,0,0,0,0,5,0,24563,0,0,1,1,0.0,0,-678,1559,2237,39,False,0
André Onana,GK,Man Utd,0.0,0,0,0,0,0,0.0,0,432,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2025-09-20T16:30:00Z,0,False,7,0,0,0,0,0,5,0,25196,0,0,1,2,0.0,0,-4630,0,4630,49,True,0
André Trindade da Costa Neto,MID,Wolves,1.8,0,0,9,0,1,4.9,3,643,0.02,0.04,0.02,0.00,50,0,0,1.2,4.6,2025-09-20T14:00:00Z,18,False,11,0,0,0,2,0,5,0,9165,0,0,3,1,2.0,1,-413,430,843,54,True,0
Andy Irving,MID,West Ham,0.7,0,0,0,0,0,0.0,0,621,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,8,0,0,0,0,0,5,0,30378,0,0,2,1,0.0,0,989,2964,1975,44,True,0
Angus Gunn,GK,Nott'm Forest,0.5,0,0,0,0,0,0.0,0,675,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,3,0,0,0,0,0,5,0,199508,0,0,1,1,0.0,0,-2453,3180,5633,40,False,0
Anthony Elanga,MID,Newcastle,1.5,0,0,5,0,2,0.7,3,486,0.00,0.00,0.00,0.13,42,0,0,0.6,3.4,2025-09-21T13:00:00Z,28,False,4,0,0,0,1,0,5,0,790000,0,0,0,0,2.0,1,-190697,23369,214066,70,False,0
Anthony Gordon,MID,Newcastle,0.0,0,0,0,0,0,0.0,0,485,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2025-09-21T13:00:00Z,0,False,4,0,0,0,0,0,5,0,105128,0,0,0,0,0.0,0,-16104,1892,17996,74,False,0
Anthony Patterson,GK,Sunderland,-0.5,0,0,0,0,0,0.0,0,528,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2025-09-21T13:00:00Z,0,False,2,0,0,0,0,0,5,0,27768,0,0,1,1,0.0,0,-2086,404,2490,44,True,0
Antoine Semenyo,MID,Bournemouth,6.2,0,0,9,1,1,13.9,14,82,0.05,0.16,0.11,0.14,42,0,0,2.7,8.8,2025-09-21T13:00:00Z,90,False,15,0,0,0,10,0,5,0,5302856,1,3,0,0,4.0,5,1075146,1129346,54200,76,True,0
Antonee Robinson,DEF,Fulham,0.3,0,0,0,0,0,0.0,0,316,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2025-09-20T19:00:00Z,0,False,5,0,0,0,0,0,5,0,98401,0,0,1,3,0.0,0,-1640,9244,10884,50,True,0
Antoni Milambo,MID,Brentford,0.0,0,0,0,0,0,0.0,0,122,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2025-09-20T19:00:00Z,0,False,10,0,0,0,0,0,5,0,5545,0,0,1,3,0.0,0,-314,237,551,54,False,0
Antony dos Santos,MID,Man Utd,0.0,0,0,0,0,0,0.0,0,454,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2025-09-20T16:30:00Z,0,False,7,0,0,0,0,0,5,0,9107,0,0,1,2,0.0,0,-1113,0,1113,59,True,0
Anton Stach,MID,Leeds,5.8,1,3,55,0,5,14.1,15,660,0.06,0.14,0.08,1.78,50,1,1,9.4,66.4,2025-09-20T14:00:00Z,90,False,20,0,0,0,7,0,5,0,57733,1,3,3,1,13.0,15,-315,5690,6005,50,False,0
Antonín Kinský,GK,Spurs,0.0,0,0,0,0,0,0.0,0,567,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,6,0,0,0,0,0,5,0,177812,0,0,2,2,0.0,0,-9458,864,10322,40,False,0
Antoñito Cordero Campillo,MID,Newcastle,0.5,0,0,0,0,0,0.0,0,492,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2025-09-21T13:00:00Z,0,False,4,0,0,0,0,0,5,0,4094,0,0,0,0,0.0,0,-189,109,298,49,False,0
Archie Gray,MID,Spurs,0.3,0,0,4,0,0,10.2,0,591,0.00,0.00,0.00,0.00,43,0,0,1.3,2.4,2025-09-20T14:00:00Z,1,False,6,0,0,0,0,0,5,0,14197,0,0,2,2,0.0,1,-908,569,1477,49,False,0
Armando Broja,FWD,Burnley,-0.2,0,0,0,0,0,0.0,0,680,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,16,0,0,0,0,0,5,0,17657,0,0,1,1,0.0,0,-388,1438,1826,54,True,0
Arnaud Kalimuendo,FWD,Nott'm Forest,1.5,0,0,0,0,0,1.8,0,696,0.01,0.25,0.24,0.17,44,0,0,1.1,0.2,2025-09-20T14:00:00Z,14,False,3,0,0,0,0,0,5,0,9590,0,0,1,1,9.0,1,439,1616,1177,60,False,0
Arthur Masuaku,DEF,Sunderland,-0.2,0,0,3,0,2,0.1,2,678,0.00,0.00,0.00,0.25,48,0,0,0.2,2.0,2025-09-21T13:00:00Z,10,False,2,0,0,0,0,0,5,0,73384,0,0,1,1,0.0,1,-3076,775,3851,40,True,0
Asher Agbinone,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,274,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,19,0,0,0,0,0,5,0,6125,0,0,2,1,0.0,0,-193,356,549,45,False,0
Ashley Barnes,FWD,Burnley,-0.5,0,0,0,0,0,0.0,0,218,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,16,0,0,0,0,0,5,0,195727,0,0,1,1,0.0,0,914,17388,16474,44,True,0
Ashley Phillips,DEF,Spurs,0.0,0,0,0,0,0,0.0,0,576,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,6,0,0,0,0,0,5,0,1948,0,0,2,2,0.0,0,-119,0,119,40,False,0
Axel Tuanzebe,DEF,Burnley,-0.5,0,0,0,0,0,0.0,0,198,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,16,0,0,0,0,0,5,0,231913,0,0,1,1,0.0,0,6146,23191,17045,39,True,0
Ayden Heaven,DEF,Man Utd,-0.5,0,0,0,0,0,0.0,0,447,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2025-09-20T16:30:00Z,0,False,7,0,0,0,0,0,5,0,138084,0,0,1,2,0.0,0,145,10184,10039,39,True,0
Bafodé Diakité,DEF,Bournemouth,2.4,0,0,25,1,5,11.8,7,685,0.03,0.03,0.00,0.14,42,0,0,3.6,20.0,2025-09-21T13:00:00Z,90,False,15,0,0,0,3,0,5,0,48635,1,2,0,0,4.0,5,-14353,1122,15475,45,True,1
Bart Verbruggen,GK,Brighton,1.7,0,0,6,0,1,0.0,0,139,0.00,0.00,0.00,1.22,43,2,0,1.9,19.2,2025-09-20T14:00:00Z,90,False,18,0,0,0,7,0,5,2,625730,1,0,2,2,0.0,1,-43628,6999,50627,45,True,0
Bashir Humphreys,DEF,Burnley,-0.5,0,0,0,0,0,0.0,0,193,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,16,0,0,0,0,0,5,0,6527,0,0,1,1,0.0,0,-46,317,363,40,True,0
Bastien Meupiyou Menadjou,DEF,Wolves,0.0,0,0,0,0,0,0.0,0,639,0.00,0.00,0.00,0.00,50,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,11,0,0,0,0,0,5,0,1108,0,0,3,1,0.0,0,-51,0,51,40,True,0
Benjamin Arthur,DEF,Brentford,0.0,0,0,0,0,0,0.0,0,114,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2025-09-20T19:00:00Z,0,False,10,0,0,0,0,0,5,0,31220,0,0,1,3,0.0,0,-1049,812,1861,40,False,0
Benjamin Fredrick,DEF,Brentford,0.0,0,0,0,0,0,0.0,0,115,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2025-09-20T19:00:00Z,0,False,10,0,0,0,0,0,5,0,17363,0,0,1,3,0.0,0,-700,317,1017,40,False,0
Benjamin Lecomte,GK,Fulham,0.0,0,0,0,0,0,0.0,0,664,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2025-09-20T19:00:00Z,0,False,5,0,0,0,0,0,5,0,86551,0,0,1,3,0.0,0,-1619,1110,2729,40,True,0
Benjamin Sesko,FWD,Man Utd,0.8,0,0,2,0,1,1.3,1,681,0.01,0.01,0.00,0.08,47,0,0,0.4,0.2,2025-09-20T16:30:00Z,45,False,7,0,0,0,0,0,5,0,565503,1,0,1,2,2.0,1,-81182,16621,97803,73,True,0
Benjamin White,DEF,Arsenal,0.0,0,0,0,0,0,0.0,0,11,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2025-09-21T15:30:00Z,0,False,13,0,0,0,0,0,5,0,56808,0,0,1,1,0.0,0,-7097,1137,8234,54,True,0
Benoît Badiashile Mukinayi,DEF,Chelsea,0.2,0,0,0,0,0,0.0,0,229,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2025-09-20T16:30:00Z,0,False,14,0,0,0,0,0,5,0,1105,0,0,1,2,0.0,0,-63,11,74,44,False,0
Ben Broggio,MID,Aston Villa,0.5,0,0,0,0,0,0.0,0,60,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2025-09-21T13:00:00Z,0,False,17,0,0,0,0,0,5,0,38879,0,0,1,1,0.0,0,673,4031,3358,45,False,0
Ben Davies,DEF,Spurs,0.0,0,0,0,0,0,0.0,0,571,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,6,0,0,0,0,0,5,0,10859,0,0,2,2,0.0,0,-492,328,820,44,False,0
Ben Gannon-Doak,MID,Bournemouth,-0.5,0,0,0,0,0,0.0,0,391,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2025-09-21T13:00:00Z,0,False,15,0,0,0,0,0,5,0,6017,0,0,0,0,0.0,0,-509,191,700,50,True,0
Ben Winterburn,MID,Bournemouth,0.0,0,0,0,0,0,0.0,0,96,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2025-09-21T13:00:00Z,0,False,15,0,0,0,0,0,5,0,7130,0,0,0,0,0.0,0,-1316,0,1316,45,True,0
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,3.0,0,0,10,0,4,12.3,11,416,0.02,0.02,0.00,0.96,41,1,0,2.8,13.8,2025-09-21T15:30:00Z,90,False,1,0,0,0,6,0,5,0,75531,1,1,1,1,2.0,1,-1200,5595,6795,64,False,1
Bernd Leno,GK,Fulham,3.7,0,0,9,0,1,0.0,0,314,0.00,0.00,0.00,0.60,45,1,0,1.9,19.2,2025-09-20T19:00:00Z,90,False,5,0,0,0,6,0,5,2,193062,1,0,1,3,0.0,1,1409,9326,7917,50,True,1
Bertrand Traoré,MID,Sunderland,-0.5,0,0,0,0,0,0.0,0,735,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2025-09-21T13:00:00Z,0,False,2,0,0,0,0,0,5,0,1050,0,0,1,1,0.0,0,136,275,139,55,True,0
Blondy Nna Noukeu,GK,Sunderland,-0.5,0,0,0,0,0,0.0,0,530,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2025-09-21T13:00:00Z,0,False,2,0,0,0,0,0,5,0,16242,0,0,1,1,0.0,0,-463,228,691,40,True,0
Borna Sosa,DEF,Crystal Palace,0.0,0,0,0,0,0,0.0,0,259,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,19,0,0,0,0,0,5,0,14866,0,0,2,1,0.0,0,-789,612,1401,49,False,0
Boubacar Kamara,MID,Aston Villa,2.5,1,1,28,0,4,29.0,8,58,0.08,0.08,0.00,1.05,48,1,0,6.7,38.2,2025-09-21T13:00:00Z,81,False,17,0,0,0,2,0,5,0,13175,1,2,1,1,0.0,6,-1204,498,1702,49,False,0
Boubacar Traoré,MID,Wolves,0.0,0,0,0,0,0,0.0,0,649,0.00,0.00,0.00,0.00,50,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,11,0,0,0,0,0,5,0,139,0,0,3,1,0.0,0,-5,0,5,50,True,0
Bradley Burrowes,MID,Aston Villa,0.8,0,0,0,0,0,0.0,0,702,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2025-09-21T13:00:00Z,0,False,17,0,0,0,0,0,5,0,9005,0,0,1,1,0.0,0,-113,693,806,45,False,0
Brajan Gruda,MID,Brighton,3.7,0,0,5,0,1,11.8,5,162,0.01,0.10,0.09,0.91,43,1,0,1.7,2.4,2025-09-20T14:00:00Z,62,False,18,0,0,0,3,0,5,0,10331,1,1,2,2,3.0,2,-1205,1092,2297,54,True,0
Brandon Austin,GK,Spurs,0.0,0,0,0,0,0,0.0,0,566,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,6,0,0,0,0,0,5,0,30140,0,0,2,2,0.0,0,-898,454,1352,40,False,0
Brayden Clarke,DEF,Arsenal,0.0,0,0,0,0,0,0.0,0,13,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2025-09-21T15:30:00Z,0,False,13,0,0,0,0,0,5,0,60908,0,0,1,1,0.0,0,-2412,2185,4597,40,True,0
Brenden Aaronson,MID,Leeds,2.2,0,0,9,0,2,5.7,10,350,0.19,0.24,0.05,1.77,50,1,0,1.0,3.4,2025-09-20T14:00:00Z,90,False,20,0,0,0,7,0,5,0,6338,1,1,3,1,1.0,2,272,798,526,54,False,0
Brennan Johnson,MID,Spurs,1.0,0,0,2,0,0,0.5,0,580,0.00,0.00,0.00,0.34,43,0,0,0.3,0.2,2025-09-20T14:00:00Z,18,False,6,0,0,0,0,0,5,0,920182,0,0,2,2,2.0,1,-249310,39487,288797,71,False,0
Brian Brobbey,FWD,Sunderland,0.0,0,0,0,0,0,0.0,0,730,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2025-09-21T13:00:00Z,0,False,2,0,0,0,0,0,5,0,7407,0,0,1,1,0.0,0,1919,2936,1017,55,True,0
Bruno Borges Fernandes,MID,Man Utd,6.8,0,3,36,0,0,17.8,8,449,0.08,0.90,0.82,0.32,47,1,1,10.7,42.8,2025-09-20T16:30:00Z,86,False,7,0,0,0,6,0,5,0,2159834,1,2,1,2,46.0,10,-272299,47059,319358,90,True,0
Bruno Guimarães Rodriguez Moura,MID,Newcastle,2.2,0,0,0,0,0,0.0,0,488,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2025-09-21T13:00:00Z,0,False,4,0,0,0,0,0,5,0,285656,0,0,0,0,0.0,0,-19157,16506,35663,65,False,0
Bryan Gil Salvatierra,MID,Spurs,0.0,0,0,0,0,0,0.0,0,590,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,6,0,0,0,0,0,5,0,5200,0,0,2,2,0.0,0,-222,143,365,49,False,0
Bryan Mbeumo,MID,Man Utd,4.5,0,0,7,1,1,11.1,2,119,0.08,0.17,0.09,0.13,47,0,0,3.6,2.8,2025-09-20T16:30:00Z,69,False,7,0,0,0,1,0,5,0,1808773,1,0,1,2,22.0,3,-108374,102840,211214,81,True,0
Bukayo Saka,MID,Arsenal,0.1,0,0,7,0,0,32.3,3,16,0.21,0.25,0.04,0.34,41,0,0,4.5,5.6,2025-09-21T15:30:00Z,45,False,13,0,0,0,3,0,5,0,415767,0,0,1,1,7.0,1,-95794,1687,97481,98,True,0
Caleb Kporha,DEF,Crystal Palace,0.0,0,0,0,0,0,0.0,0,265,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2025-09-20T14:00:00Z,0,False,19,0,0,0,0,0,5,0,1822,0,0,2,1,0.0,0,-96,17,113,40,False,0
