name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Alexis Mac Allister,MID,Liverpool,0.0,0,0,18,0,2,28.0,12,386,0.04,0.14,0.10,1.85,362,4,0,5.9,16.2,2026-05-15T19:00:00Z,90,False,2,0,0,0,8,0,37,0,234221,1,2,2,4,15.0,4,-7998,2681,10679,61,False,0
André Trindade da Costa Neto,MID,Wolves,0.0,0,0,10,0,2,2.4,14,643,0.01,0.01,0.00,1.59,370,1,0,0.5,2.6,2026-05-17T14:00:00Z,90,False,10,0,0,0,10,0,37,0,13435,1,2,1,1,0.0,3,-622,309,931,52,True,1
Harrison Ashby,DEF,Newcastle,0.0,0,0,0,0,0,0.0,0,482,0.00,0.00,0.00,0.00,369,0,0,0.0,0.0,2026-05-17T16:30:00Z,0,False,19,0,0,0,0,0,37,0,13978,0,0,1,3,0.0,0,-35,0,35,39,True,0
Samuel Amissah,DEF,Fulham,0.0,0,0,0,0,0,0.0,0,323,0.00,0.00,0.00,0.00,370,0,0,0.0,0.0,2026-05-17T14:00:00Z,0,False,20,0,0,0,0,0,37,0,18761,0,0,1,1,0.0,0,-60,111,171,38,False,0
Luís Hemir Silva Semedo,FWD,Sunderland,0.0,0,0,0,0,0,0.0,0,563,0.00,0.00,0.00,0.00,366,0,0,0.0,0.0,2026-05-17T14:00:00Z,0,False,9,0,0,0,0,0,37,0,10452,0,0,3,1,0.0,0,-14,0,14,44,False,0
Adama Traoré Diarra,MID,West Ham,0.0,0,0,0,0,0,0.0,0,326,0.00,0.00,0.00,0.00,369,0,0,0.0,0.0,2026-05-17T16:30:00Z,0,False,15,0,0,0,0,0,37,0,19669,0,0,1,3,0.0,0,-247,43,290,51,False,0
Yasin Ayari,MID,Brighton,0.0,0,0,3,0,1,0.2,2,166,0.00,0.00,0.00,0.07,367,1,0,0.4,1.8,2026-05-17T14:00:00Z,8,False,11,0,0,0,1,0,37,0,48843,0,0,0,1,2.0,1,-1531,831,2362,48,False,0
Mateo Kovačić,MID,Man City,0.0,0,0,8,0,4,12.8,9,422,0.03,0.03,0.00,0.75,363,1,0,2.1,7.8,2026-05-19T18:30:00Z,55,False,4,0,0,0,5,0,37,0,3088,1,0,1,1,0.0,1,-34,51,85,58,False,0
Thierno Barry,FWD,Everton,0.0,0,0,3,0,1,11.6,1,310,0.00,0.00,0.00,0.29,366,2,0,1.7,3.0,2026-05-17T14:00:00Z,17,False,17,0,0,0,0,0,37,0,101305,0,0,3,1,2.0,1,2838,6886,4048,57,True,0
Ollie Scarles,DEF,West Ham,0.0,0,0,0,0,0,0.0,0,608,0.00,0.00,0.00,0.00,369,0,0,0.0,0.0,2026-05-17T16:30:00Z,0,False,15,0,0,0,0,0,37,0,4835,0,0,1,3,0.0,0,-7,26,33,43,False,0
Rico Lewis,DEF,Man City,0.0,0,0,0,0,0,0.0,0,410,0.00,0.00,0.00,0.00,363,0,0,0.0,0.0,2026-05-19T18:30:00Z,0,False,4,0,0,0,0,0,37,0,153705,0,0,1,1,0.0,0,-221,217,438,46,False,0
Jimmy Sinclair,MID,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,836,0.00,0.00,0.00,0.00,368,0,0,0.0,0.0,2026-05-17T11:30:00Z,0,False,14,0,0,0,0,0,37,0,39,0,0,2,3,0.0,0,22,26,4,45,False,0
Brenden Aaronson,MID,Leeds,0.0,0,0,4,0,0,11.8,2,350,0.02,0.02,0.00,1.92,367,0,0,1.6,3.8,2026-05-17T14:00:00Z,59,False,6,0,0,0,2,0,37,0,124770,1,0,0,1,0.0,1,-11911,3147,15058,54,True,0
Eliezer Mayenda Dossou,FWD,Sunderland,0.0,0,0,0,0,0,0.0,0,561,0.00,0.00,0.00,0.00,366,0,0,0.0,0.0,2026-05-17T14:00:00Z,0,False,9,0,0,0,0,0,37,0,65265,0,0,3,1,0.0,0,-182,209,391,51,False,0
Seth Ridgeon,MID,Fulham,0.0,0,0,0,0,0,0.0,0,770,0.00,0.00,0.00,0.00,370,0,0,0.0,0.0,2026-05-17T14:00:00Z,0,False,20,0,0,0,0,0,37,0,764,0,0,1,1,0.0,0,17,43,26,45,False,0
Steven Benda,GK,Fulham,0.0,0,0,0,0,0,0.0,0,315,0.00,0.00,0.00,0.00,370,0,0,0.0,0.0,2026-05-17T14:00:00Z,0,False,20,0,0,0,0,0,37,0,883,0,0,1,1,0.0,0,-7,0,7,40,False,0
Myles Lewis-Skelly,DEF,Arsenal,0.0,0,0,3,0,0,0.3,0,10,0.00,0.00,0.00,0.00,361,0,0,0.0,0.0,2026-05-18T19:00:00Z,17,False,3,0,0,0,1,0,37,0,250081,0,0,0,1,0.0,1,60414,61473,1059,50,True,0
Rhys Chadwick,MID,Leeds,0.0,0,0,0,0,0,0.0,0,838,0.00,0.00,0.00,0.00,367,0,0,0.0,0.0,2026-05-17T14:00:00Z,0,False,6,0,0,0,0,0,37,0,122,0,0,0,1,0.0,0,100,105,5,45,True,0
Hugo Bueno López,DEF,Wolves,0.0,0,0,5,0,0,14.0,0,633,0.03,0.03,0.00,0.10,370,0,0,1.8,4.2,2026-05-17T14:00:00Z,5,False,10,0,0,0,0,0,37,0,22234,0,0,1,1,0.0,1,-1859,296,2155,43,True,0
Milan Aleksić,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,546,0.00,0.00,0.00,0.00,366,0,0,0.0,0.0,2026-05-17T14:00:00Z,0,False,9,0,0,0,0,0,37,0,2353,0,0,3,1,0.0,0,9,22,13,49,False,0
Toti Gomes,DEF,Wolves,0.0,0,0,0,0,0,0.0,0,637,0.00,0.00,0.00,0.00,370,0,0,0.0,0.0,2026-05-17T14:00:00Z,0,False,10,0,0,0,0,0,37,0,11078,0,0,1,1,0.0,0,-149,191,340,42,True,0
Ismaïla Sarr,MID,Crystal Palace,0.0,0,0,19,0,2,11.7,5,267,0.09,0.99,0.90,1.30,364,2,1,7.8,39.4,2026-05-17T14:00:00Z,90,False,5,0,0,0,3,0,37,0,818837,1,0,2,2,27.0,7,-89984,13561,103545,64,False,0
Abdukodir Khusanov,DEF,Man City,0.0,0,0,10,0,2,2.6,3,406,0.78,0.82,0.04,1.99,363,1,0,1.8,10.4,2026-05-19T18:30:00Z,90,False,4,0,0,0,5,0,37,0,95241,1,1,1,1,5.0,2,-2093,2744,4837,54,False,0
André Onana,GK,Man Utd,0.0,0,0,0,0,0,0.0,0,432,0.00,0.00,0.00,0.00,368,0,0,0.0,0.0,2026-05-17T11:30:00Z,0,False,16,0,0,0,0,0,37,0,18165,0,0,2,3,0.0,0,-12,0,12,49,True,0
Rio Cardines,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,690,0.00,0.00,0.00,0.00,364,0,0,0.0,0.0,2026-05-17T14:00:00Z,0,False,5,0,0,0,0,0,37,0,33506,0,0,2,2,0.0,0,-9,63,72,44,False,0
Alejandro Garnacho Ferreyra,MID,Chelsea,0.0,0,0,5,0,0,0.0,3,453,0.00,0.00,0.00,0.05,365,0,0,0.4,4.0,2026-05-19T19:15:00Z,1,False,18,0,0,0,1,0,37,0,56777,0,2,1,2,0.0,1,-912,36,948,64,True,0
Talla Ndiaye,DEF,Liverpool,0.0,0,0,0,0,0,0.0,0,832,0.00,0.00,0.00,0.00,362,0,0,0.0,0.0,2026-05-15T19:00:00Z,0,False,2,0,0,0,0,0,37,0,279,0,0,2,4,0.0,0,49,77,28,40,False,0
Tammy Abraham,FWD,Aston Villa,0.0,0,0,0,0,0,0.0,0,808,0.00,0.00,0.00,0.00,362,0,0,0.0,0.0,2026-05-15T19:00:00Z,0,False,12,0,0,0,0,0,37,0,21992,0,0,2,4,0.0,0,-1906,329,2235,57,True,0
Dan Neil,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,549,0.00,0.00,0.00,0.00,366,0,0,0.0,0.0,2026-05-17T14:00:00Z,0,False,9,0,0,0,0,0,37,0,3523,0,0,3,1,0.0,0,-8,0,8,48,False,0
Kiernan Dewsbury-Hall,MID,Everton,0.0,0,0,28,0,2,47.6,9,242,0.44,0.46,0.02,0.76,366,3,0,7.3,20.2,2026-05-17T14:00:00Z,90,False,17,0,0,0,6,0,37,0,1086204,1,1,3,1,5.0,2,229816,241184,11368,53,True,0
Kieran Trippier,DEF,Newcastle,0.0,0,0,9,0,2,22.5,3,478,0.06,0.06,0.00,0.90,369,1,0,3.4,11.4,2026-05-17T16:30:00Z,84,False,19,0,0,0,4,0,37,0,181029,1,1,1,3,0.0,2,-302,674,976,49,True,0
João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,MID,Spurs,0.0,0,0,14,0,3,2.0,12,673,0.01,0.01,0.00,0.48,365,2,0,1.1,9.4,2026-05-19T19:15:00Z,68,False,7,0,0,0,7,0,37,0,103722,1,2,1,2,0.0,4,412,2255,1843,55,False,0
Tino Livramento,DEF,Newcastle,0.0,0,0,0,0,0,0.0,0,477,0.00,0.00,0.00,0.00,369,0,0,0.0,0.0,2026-05-17T16:30:00Z,0,False,19,0,0,0,0,0,37,0,239596,0,0,1,3,0.0,0,-1294,28,1322,49,True,0
Issa Diop,DEF,Fulham,0.0,0,0,9,0,7,0.8,7,320,0.01,0.01,0.00,1.40,370,1,0,1.9,18.4,2026-05-17T14:00:00Z,90,False,20,0,0,0,3,0,37,0,10262,1,0,1,1,0.0,2,323,426,103,43,False,0
Rasmus Højlund,FWD,Man Utd,0.0,0,0,0,0,0,0.0,0,465,0.00,0.00,0.00,0.00,368,0,0,0.0,0.0,2026-05-17T11:30:00Z,0,False,16,0,0,0,0,0,37,0,32856,0,0,2,3,0.0,0,-20,0,20,63,True,0
Dane Scarlett,FWD,Spurs,0.0,0,0,0,0,0,0.0,0,599,0.00,0.00,0.00,0.00,365,0,0,0.0,0.0,2026-05-19T19:15:00Z,0,False,7,0,0,0,0,0,37,0,68403,0,0,1,2,0.0,0,-210,0,210,43,False,0
Ezri Konsa Ngoyo,DEF,Aston Villa,0.0,0,0,9,0,6,0.9,6,38,0.01,0.01,0.00,1.43,362,2,0,1.5,13.6,2026-05-15T19:00:00Z,90,False,12,0,0,0,4,0,37,0,947196,1,0,2,4,0.0,1,-33189,1609,34798,44,True,0
Caleb Kporha,DEF,Crystal Palace,0.0,0,0,0,0,0,0.0,0,265,0.00,0.00,0.00,0.00,364,0,0,0.0,0.0,2026-05-17T14:00:00Z,0,False,5,0,0,0,0,0,37,0,2707,0,0,2,2,0.0,0,10,45,35,40,False,0
Leon Routh,DEF,Aston Villa,0.0,0,0,0,0,0,0.0,0,768,0.00,0.00,0.00,0.00,362,0,0,0.0,0.0,2026-05-15T19:00:00Z,0,False,12,0,0,0,0,0,37,0,2671,0,0,2,4,0.0,0,-1,14,15,40,True,0
Archie Gray,MID,Spurs,0.0,0,0,0,0,0,0.0,0,591,0.00,0.00,0.00,0.00,365,0,0,0.0,0.0,2026-05-19T19:15:00Z,0,False,7,0,0,0,0,0,37,0,18450,0,0,1,2,0.0,0,-452,92,544,48,False,0
Noah Sadiki,MID,Sunderland,0.0,0,0,4,0,0,3.8,5,552,0.01,0.01,0.00,0.53,366,1,0,0.4,0.0,2026-05-17T14:00:00Z,76,False,9,0,0,0,5,0,37,0,8535,1,0,3,1,0.0,2,210,437,227,49,False,0
Sávio Moreira de Oliveira,MID,Man City,0.0,0,0,9,0,0,11.1,2,415,0.05,0.05,0.00,1.25,363,0,0,2.0,4.4,2026-05-19T18:30:00Z,34,False,4,0,0,0,2,0,37,0,52104,0,0,1,1,4.0,1,234,416,182,69,False,0
Nathan Collins,DEF,Brentford,0.0,0,0,11,0,13,0.9,13,106,0.01,0.11,0.10,1.72,364,2,0,4.1,33.2,2026-05-17T14:00:00Z,90,False,8,0,0,0,8,0,37,0,335455,1,0,2,2,7.0,3,5847,13007,7160,49,True,0
Manuel Ugarte Ribeiro,MID,Man Utd,0.0,0,0,0,0,0,0.0,0,459,0.00,0.00,0.00,0.00,368,0,0,0.0,0.0,2026-05-17T11:30:00Z,0,False,16,0,0,0,0,0,37,0,18088,0,0,2,3,0.0,0,-228,17,245,47,True,0
Lewis Hall,DEF,Newcastle,0.0,0,0,5,0,1,8.7,3,473,0.03,0.17,0.14,0.95,369,1,0,5.6,12.8,2026-05-17T16:30:00Z,90,False,19,0,0,0,4,0,37,0,436029,1,2,1,3,34.0,1,-2019,10332,12351,53,True,1
Wesley Fofana,DEF,Chelsea,0.0,0,0,11,0,9,0.3,9,230,0.00,0.00,0.00,1.51,365,1,0,1.6,13.4,2026-05-19T19:15:00Z,80,False,18,0,0,0,5,0,37,0,46194,1,0,1,2,2.0,2,-315,773,1088,44,True,0
Martial Godo,MID,Fulham,0.0,0,0,0,0,0,0.0,0,333,0.00,0.00,0.00,0.00,370,0,0,0.0,0.0,2026-05-17T14:00:00Z,0,False,20,0,0,0,0,0,37,0,2959,0,0,1,1,0.0,0,-2,0,2,45,False,0
Leo Fuhr Hjelde,DEF,Sunderland,0.0,0,0,0,0,0,0.0,0,536,0.00,0.00,0.00,0.00,366,0,0,0.0,0.0,2026-05-17T14:00:00Z,0,False,9,0,0,0,0,0,37,0,1607,0,0,3,1,0.0,0,-9,0,9,40,False,0
Krisztián Hegyi,GK,West Ham,0.0,0,0,0,0,0,0.0,0,602,0.00,0.00,0.00,0.00,369,0,0,0.0,0.0,2026-05-17T16:30:00Z,0,False,15,0,0,0,0,0,37,0,24868,0,0,1,3,0.0,0,-179,0,179,39,False,0
Will Hughes,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,270,0.00,0.00,0.00,0.00,364,0,0,0.0,0.0,2026-05-17T14:00:00Z,0,False,5,0,0,0,0,0,37,0,13336,0,0,2,2,0.0,0,-124,135,259,47,False,0
Alfie Cresswell,MID,Leeds,0.0,0,0,0,0,0,0.0,0,839,0.00,0.00,0.00,0.00,367,0,0,0.0,0.0,2026-05-17T14:00:00Z,0,False,6,0,0,0,0,0,37,0,0,0,0,0,1,0.0,0,0,0,0,45,True,0
Jadon Sancho,MID,Aston Villa,0.0,0,0,4,0,0,1.8,0,456,0.02,0.02,0.00,0.27,362,1,0,0.3,1.0,2026-05-15T19:00:00Z,1,False,12,0,0,0,0,0,37,0,28507,0,0,2,4,0.0,1,-133,246,379,58,True,0
Amine Adli,MID,Bournemouth,0.0,0,0,0,0,0,0.0,0,697,0.00,0.00,0.00,0.00,363,0,0,0.0,0.0,2026-05-19T18:30:00Z,0,False,13,0,0,0,0,0,37,0,28206,0,0,1,1,0.0,0,-1579,79,1658,54,True,0
Micky van de Ven,DEF,Spurs,0.0,0,0,6,0,3,1.3,4,575,0.01,0.01,0.00,0.63,365,2,0,1.7,15.6,2026-05-19T19:15:00Z,90,False,7,0,0,0,6,0,37,0,2284993,1,1,1,2,0.0,0,-22352,8060,30412,44,False,1
Konstantinos Mavropanos,DEF,West Ham,0.0,0,0,10,0,11,1.5,14,606,0.05,0.08,0.03,1.73,369,3,0,3.8,33.6,2026-05-17T16:30:00Z,90,False,15,0,0,0,6,0,37,0,249514,1,3,1,3,3.0,3,5884,18189,12305,45,False,0
Emmanuel Agbadou,DEF,Wolves,0.0,0,0,0,0,0,0.0,0,631,0.00,0.00,0.00,0.00,370,0,0,0.0,0.0,2026-05-17T14:00:00Z,0,False,10,0,0,0,0,0,37,0,14357,0,0,1,1,0.0,0,-29,0,29,42,True,0
Oscar Bobb,MID,Fulham,0.0,0,0,16,0,1,28.5,5,424,0.29,0.29,0.00,1.14,370,1,0,5.5,14.4,2026-05-17T14:00:00Z,78,False,20,0,0,0,1,0,37,0,27241,1,3,1,1,12.0,2,-97,198,295,51,False,0
Oluwaseun Adewumi,MID,Burnley,0.0,0,0,0,0,0,0.0,0,212,0.00,0.00,0.00,0.00,361,0,0,0.0,0.0,2026-05-18T19:00:00Z,0,False,1,0,0,0,0,0,37,0,776,0,0,0,1,0.0,0,-1,0,1,45,False,0
Jordan Henderson,MID,Brentford,0.0,0,0,4,0,0,11.5,2,124,0.03,0.03,0.00,0.05,364,0,0,1.8,4.0,2026-05-17T14:00:00Z,27,False,8,0,0,0,2,0,37,0,38175,0,0,2,2,2.0,1,-23,225,248,50,True,0
Harry Wilson,MID,Fulham,0.0,0,0,4,0,0,1.6,0,329,0.00,0.04,0.04,0.26,370,0,0,1.1,1.4,2026-05-17T14:00:00Z,11,False,20,0,0,0,0,0,37,0,2507728,0,0,1,1,8.0,1,52821,140751,87930,59,False,0
Charlie Stevens,MID,Bournemouth,0.0,0,0,0,0,0,0.0,0,799,0.00,0.00,0.00,0.00,363,0,0,0.0,0.0,2026-05-19T18:30:00Z,0,False,13,0,0,0,0,0,37,0,780,0,0,1,1,0.0,0,12,33,21,45,True,0
Malick Thiaw,DEF,Newcastle,0.0,0,0,14,0,6,1.3,9,684,0.01,0.01,0.00,0.95,369,1,0,2.0,18.2,2026-05-17T16:30:00Z,90,False,19,0,0,0,2,0,37,0,629436,1,3,1,3,0.0,2,-4861,17543,22404,49,True,0
Emerson Palmieri dos Santos,DEF,West Ham,0.0,0,0,0,0,0,0.0,0,604,0.00,0.00,0.00,0.00,369,0,0,0.0,0.0,2026-05-17T16:30:00Z,0,False,15,0,0,0,0,0,37,0,6490,0,0,1,3,0.0,0,-5,0,5,44,False,0
Godwill Kukonki,DEF,Man Utd,0.0,0,0,0,0,0,0.0,0,788,0.00,0.00,0.00,0.00,368,0,0,0.0,0.0,2026-05-17T11:30:00Z,0,False,16,0,0,0,0,0,37,0,1889,0,0,2,3,0.0,0,-9,17,26,40,True,0
Trey Nyoni,MID,Liverpool,0.0,0,0,0,0,0,0.0,0,396,0.00,0.00,0.00,0.00,362,0,0,0.0,0.0,2026-05-15T19:00:00Z,0,False,2,0,0,0,0,0,37,0,38600,0,0,2,4,0.0,0,-92,203,295,43,False,0
Conor McManus,DEF,Brentford,0.0,0,0,0,0,0,0.0,0,824,0.00,0.00,0.00,0.00,364,0,0,0.0,0.0,2026-05-17T14:00:00Z,0,False,8,0,0,0,0,0,37,0,633,0,0,2,2,0.0,0,25,37,12,40,True,0
Nilson Angulo,MID,Sunderland,0.0,0,0,5,0,1,4.0,2,813,0.01,0.01,0.00,0.53,366,1,0,0.8,2.2,2026-05-17T14:00:00Z,76,False,9,0,0,0,0,0,37,0,560,1,1,3,1,2.0,2,12,29,17,50,False,0
Angel Gomes,MID,Wolves,0.0,0,0,0,0,0,0.0,0,816,0.00,0.00,0.00,0.00,370,0,0,0.0,0.0,2026-05-17T14:00:00Z,0,False,10,0,0,0,0,0,37,0,2048,0,0,1,1,0.0,0,165,310,145,46,True,0
Saheed Olagunju,DEF,Wolves,0.0,0,0,0,0,0,0.0,0,766,0.00,0.00,0.00,0.00,370,0,0,0.0,0.0,2026-05-17T14:00:00Z,0,False,10,0,0,0,0,0,37,0,5052,0,0,1,1,0.0,0,88,396,308,40,True,0
Ladislav Krejcí,DEF,Wolves,0.0,0,0,12,0,5,4.3,9,709,0.05,0.05,0.00,1.59,370,1,0,3.1,24.2,2026-05-17T14:00:00Z,90,False,10,0,0,0,3,0,37,0,7552,1,4,1,1,2.0,2,-194,75,269,45,True,0
Malo Gusto,DEF,Chelsea,0.0,0,0,0,0,0,0.0,0,228,0.00,0.00,0.00,0.00,365,0,0,0.0,0.0,2026-05-19T19:15:00Z,0,False,18,0,0,0,0,0,37,0,236691,0,0,1,2,0.0,0,-3400,2158,5558,48,True,0
Riley Owen,MID,Brentford,0.0,0,0,0,0,0,0.0,0,826,0.00,0.00,0.00,0.00,364,0,0,0.0,0.0,2026-05-17T14:00:00Z,0,False,8,0,0,0,0,0,37,0,220,0,0,2,2,0.0,0,14,31,17,45,True,0
