name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Rico Lewis,DEF,Man City,0.0,0,0,0,0,0,0.0,0,410,0.00,0.00,0.00,0.00,178,0,0,0.0,0.0,2025-12-27T12:30:00Z,0,False,16,0,0,0,0,0,18,0,168975,0,0,2,1,0.0,0,-2279,1407,3686,47,False,0
Brenden Aaronson,MID,Leeds,0.0,1,0,25,0,0,58.5,2,350,0.79,1.03,0.24,0.70,179,1,0,12.5,30.4,2025-12-28T14:00:00Z,90,False,17,0,0,0,2,0,18,0,16633,1,0,1,1,36.0,5,1618,2507,889,54,False,0
Eliezer Mayenda Dossou,FWD,Sunderland,0.0,0,0,3,0,0,1.3,0,561,0.01,0.09,0.08,0.25,179,0,0,1.1,1.0,2025-12-28T14:00:00Z,22,False,11,0,0,0,0,0,18,0,69058,0,0,1,1,9.0,1,-1451,992,2443,52,True,0
Seth Ridgeon,MID,Fulham,0.0,0,0,0,0,0,0.0,0,770,0.00,0.00,0.00,0.00,180,0,0,0.0,0.0,2025-12-27T15:00:00Z,0,False,19,0,0,0,0,0,18,0,230,0,0,1,0,0.0,0,97,110,13,45,False,0
Steven Benda,GK,Fulham,0.0,0,0,0,0,0,0.0,0,315,0.00,0.00,0.00,0.00,180,0,0,0.0,0.0,2025-12-27T15:00:00Z,0,False,19,0,0,0,0,0,18,0,530,0,0,1,0,0.0,0,-7,0,7,40,False,0
Myles Lewis-Skelly,DEF,Arsenal,0.0,0,0,4,0,3,2.1,3,10,0.01,0.01,0.00,0.54,171,1,0,1.4,7.4,2025-12-27T15:00:00Z,70,False,6,0,0,0,1,0,18,0,209541,1,0,1,2,4.0,1,-13011,3059,16070,51,True,1
Hugo Bueno López,DEF,Wolves,0.0,0,0,1,0,5,0.9,5,633,0.01,0.01,0.00,1.21,176,2,0,1.4,12.6,2025-12-27T15:00:00Z,61,False,12,0,0,0,3,0,18,0,8353,1,0,1,2,0.0,1,-594,6,600,43,False,0
Milan Aleksić,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,546,0.00,0.00,0.00,0.00,179,0,0,0.0,0.0,2025-12-28T14:00:00Z,0,False,11,0,0,0,0,0,18,0,1993,0,0,1,1,0.0,0,-18,0,18,49,True,0
Toti Gomes,DEF,Wolves,0.0,0,0,0,0,0,0.0,0,637,0.00,0.00,0.00,0.00,176,0,0,0.0,0.0,2025-12-27T15:00:00Z,0,False,12,0,0,0,0,0,18,0,12164,0,0,1,2,0.0,0,-751,116,867,42,False,0
Ismaïla Sarr,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,267,0.00,0.00,0.00,0.00,175,0,0,0.0,0.0,2025-12-28T16:30:00Z,0,False,18,0,0,0,0,0,18,0,285165,0,0,1,0,0.0,0,-28966,98,29064,64,True,0
Abdukodir Khusanov,DEF,Man City,0.0,0,0,0,0,0,0.0,0,406,0.00,0.00,0.00,0.00,178,0,0,0.0,0.0,2025-12-27T12:30:00Z,0,False,16,0,0,0,0,0,18,0,33762,0,0,2,1,0.0,0,-116,446,562,54,False,0
André Onana,GK,Man Utd,0.0,0,0,0,0,0,0.0,0,432,0.00,0.00,0.00,0.00,177,0,0,0.0,0.0,2025-12-26T20:00:00Z,0,False,15,0,0,0,0,0,18,0,18826,0,0,0,1,0.0,0,-91,0,91,49,True,0
Rio Cardines,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,690,0.00,0.00,0.00,0.00,175,0,0,0.0,0.0,2025-12-28T16:30:00Z,0,False,18,0,0,0,0,0,18,0,38279,0,0,1,0,0.0,0,-1559,22,1581,44,True,0
Alejandro Garnacho Ferreyra,MID,Chelsea,0.0,0,0,11,0,0,25.1,5,453,0.16,0.18,0.02,0.75,174,1,0,4.6,3.6,2025-12-27T17:30:00Z,68,False,2,0,0,0,3,0,18,0,71168,1,2,2,1,17.0,2,-1442,6164,7606,64,True,0
Dan Neil,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,549,0.00,0.00,0.00,0.00,179,0,0,0.0,0.0,2025-12-28T14:00:00Z,0,False,11,0,0,0,0,0,18,0,3924,0,0,1,1,0.0,0,-2,102,104,48,True,0
Kiernan Dewsbury-Hall,MID,Everton,0.0,0,0,0,0,0,0.0,0,242,0.00,0.00,0.00,0.00,173,0,0,0.0,0.0,2025-12-27T15:00:00Z,0,False,3,0,0,0,0,0,18,0,596922,0,0,0,0,0.0,0,-270327,5736,276063,50,False,0
Kieran Trippier,DEF,Newcastle,0.0,0,0,0,0,0,0.0,0,478,0.00,0.00,0.00,0.00,177,0,0,0.0,0.0,2025-12-26T20:00:00Z,0,False,14,0,0,0,0,0,18,0,168078,0,0,0,1,0.0,0,-6785,48,6833,49,False,0
João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,MID,Spurs,0.0,0,0,6,0,3,2.3,7,673,0.01,0.01,0.00,0.49,175,0,0,1.6,13.4,2025-12-28T16:30:00Z,27,False,8,0,0,0,2,0,18,0,137555,0,2,1,0,0.0,1,-6526,3633,10159,55,False,0
Tino Livramento,DEF,Newcastle,0.0,0,0,0,0,0,0.0,0,477,0.00,0.00,0.00,0.00,177,0,0,0.0,0.0,2025-12-26T20:00:00Z,0,False,14,0,0,0,0,0,18,0,317424,0,0,0,1,0.0,0,-56268,108,56376,49,False,0
Issa Diop,DEF,Fulham,0.0,0,0,3,0,1,0.1,1,320,0.00,0.00,0.00,0.00,180,0,0,0.1,1.0,2025-12-27T15:00:00Z,2,False,19,0,0,0,0,0,18,0,9010,0,0,1,0,0.0,1,41,271,230,43,False,0
Rasmus Højlund,FWD,Man Utd,0.0,0,0,0,0,0,0.0,0,465,0.00,0.00,0.00,0.00,177,0,0,0.0,0.0,2025-12-26T20:00:00Z,0,False,15,0,0,0,0,0,18,0,33747,0,0,0,1,0.0,0,-117,0,117,63,True,0
Dane Scarlett,FWD,Spurs,0.0,0,0,0,0,0,0.0,0,599,0.00,0.00,0.00,0.00,175,0,0,0.0,0.0,2025-12-28T16:30:00Z,0,False,8,0,0,0,0,0,18,0,78161,0,0,1,0,0.0,0,-1156,1231,2387,43,False,0
Ezri Konsa Ngoyo,DEF,Aston Villa,0.0,0,0,14,0,10,0.2,10,38,0.01,0.01,0.00,2.14,174,1,0,2.4,23.8,2025-12-27T17:30:00Z,90,False,7,0,0,0,1,0,18,0,937515,1,0,2,1,0.0,4,-20066,17516,37582,44,False,0
Caleb Kporha,DEF,Crystal Palace,0.0,0,0,0,0,0,0.0,0,265,0.00,0.00,0.00,0.00,175,0,0,0.0,0.0,2025-12-28T16:30:00Z,0,False,18,0,0,0,0,0,18,0,1475,0,0,1,0,0.0,0,-13,15,28,40,True,0
Leon Routh,DEF,Aston Villa,0.0,0,0,0,0,0,0.0,0,768,0.00,0.00,0.00,0.00,174,0,0,0.0,0.0,2025-12-27T17:30:00Z,0,False,7,0,0,0,0,0,18,0,286,0,0,2,1,0.0,0,67,75,8,40,False,0
Archie Gray,MID,Spurs,0.0,0,3,30,1,6,5.2,8,591,0.01,0.34,0.33,1.26,175,0,1,8.7,45.2,2025-12-28T16:30:00Z,84,False,8,0,0,0,2,0,18,0,12564,1,0,1,0,37.0,10,333,591,258,48,False,1
Noah Sadiki,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,552,0.00,0.00,0.00,0.00,179,0,0,0.0,0.0,2025-12-28T14:00:00Z,0,False,11,0,0,0,0,0,18,0,6265,0,0,1,1,0.0,0,-499,20,519,50,True,0
Sávio Moreira de Oliveira,MID,Man City,0.0,0,0,3,0,0,2.1,0,415,0.01,0.05,0.04,0.03,178,0,0,2.6,3.0,2025-12-27T12:30:00Z,17,False,16,0,0,0,0,0,18,0,56567,0,0,2,1,21.0,1,-321,1325,1646,69,False,0
Nathan Collins,DEF,Brentford,0.0,0,0,12,0,15,0.8,15,106,0.00,0.00,0.00,2.72,172,1,0,4.1,39.8,2025-12-27T15:00:00Z,90,False,4,0,0,0,1,0,18,0,195709,1,0,1,4,0.0,4,-1634,9137,10771,49,True,0
Manuel Ugarte Ribeiro,MID,Man Utd,0.0,0,0,17,1,5,12.6,17,459,0.00,0.00,0.00,1.18,177,0,0,3.6,21.8,2025-12-26T20:00:00Z,90,False,15,0,0,0,6,0,18,0,17989,1,6,0,1,2.0,5,1058,1688,630,47,True,0
Lewis Hall,DEF,Newcastle,0.0,0,0,18,0,1,20.5,2,473,0.06,0.15,0.09,1.27,177,1,0,5.2,17.8,2025-12-26T20:00:00Z,90,False,14,0,0,0,11,0,18,0,138143,1,1,0,1,14.0,2,6409,12270,5861,52,False,0
Wesley Fofana,DEF,Chelsea,0.0,0,0,0,0,0,0.0,0,230,0.00,0.00,0.00,0.00,174,0,0,0.0,0.0,2025-12-27T17:30:00Z,0,False,2,0,0,0,0,0,18,0,66695,0,0,2,1,0.0,0,5974,10825,4851,44,True,0
Martial Godo,MID,Fulham,0.0,0,0,0,0,0,0.0,0,333,0.00,0.00,0.00,0.00,180,0,0,0.0,0.0,2025-12-27T15:00:00Z,0,False,19,0,0,0,0,0,18,0,3140,0,0,1,0,0.0,0,-43,0,43,45,False,0
Leo Fuhr Hjelde,DEF,Sunderland,0.0,0,0,0,0,0,0.0,0,536,0.00,0.00,0.00,0.00,179,0,0,0.0,0.0,2025-12-28T14:00:00Z,0,False,11,0,0,0,0,0,18,0,1023,0,0,1,1,0.0,0,103,143,40,40,True,0
Krisztián Hegyi,GK,West Ham,0.0,0,0,0,0,0,0.0,0,602,0.00,0.00,0.00,0.00,180,0,0,0.0,0.0,2025-12-27T15:00:00Z,0,False,10,0,0,0,0,0,18,0,33916,0,0,1,0,0.0,0,96,754,658,39,True,0
Will Hughes,MID,Crystal Palace,0.0,0,0,16,0,0,34.8,10,270,0.09,0.16,0.07,0.84,175,1,0,5.0,11.8,2025-12-28T16:30:00Z,90,False,18,0,0,0,6,0,18,0,13088,1,4,1,0,3.0,1,739,1312,573,47,True,1
Jadon Sancho,MID,Aston Villa,0.0,0,0,5,0,1,1.9,1,456,0.01,0.05,0.04,0.15,174,0,0,2.8,6.8,2025-12-27T17:30:00Z,31,False,7,0,0,0,0,0,18,0,22691,0,0,2,1,19.0,1,144,820,676,58,False,0
Amine Adli,MID,Bournemouth,0.0,0,0,7,0,0,0.4,1,697,0.00,0.03,0.03,0.67,172,1,0,1.3,5.8,2025-12-27T15:00:00Z,6,False,5,0,0,0,0,0,18,0,5332,0,1,1,4,7.0,1,-97,269,366,54,False,0
Micky van de Ven,DEF,Spurs,0.0,0,3,30,1,12,0.1,14,575,0.00,0.00,0.00,1.31,175,0,0,2.9,29.2,2025-12-28T16:30:00Z,90,False,8,0,0,0,8,0,18,0,3269950,1,2,1,0,0.0,11,-154668,33211,187879,46,False,0
Konstantinos Mavropanos,DEF,West Ham,0.0,0,0,0,0,0,0.0,0,606,0.00,0.00,0.00,0.00,180,0,0,0.0,0.0,2025-12-27T15:00:00Z,0,False,10,0,0,0,0,0,18,0,7293,0,0,1,0,0.0,0,-37,575,612,44,True,0
Emmanuel Agbadou,DEF,Wolves,0.0,0,0,0,0,0,0.0,0,631,0.00,0.00,0.00,0.00,176,0,0,0.0,0.0,2025-12-27T15:00:00Z,0,False,12,0,0,0,0,0,18,0,16532,0,0,1,2,0.0,0,-795,12,807,43,False,0
Oscar Bobb,MID,Man City,0.0,0,0,0,0,0,0.0,0,424,0.00,0.00,0.00,0.00,178,0,0,0.0,0.0,2025-12-27T12:30:00Z,0,False,16,0,0,0,0,0,18,0,24912,0,0,2,1,0.0,0,-1195,20,1215,51,False,0
Oluwaseun Adewumi,MID,Burnley,0.0,0,0,0,0,0,0.0,0,212,0.00,0.00,0.00,0.00,173,0,0,0.0,0.0,2025-12-27T15:00:00Z,0,False,9,0,0,0,0,0,18,0,842,0,0,0,0,0.0,0,-12,0,12,45,True,0
Jordan Henderson,MID,Brentford,0.0,0,0,3,0,0,0.5,1,124,0.01,0.01,0.00,0.08,172,0,0,0.1,0.6,2025-12-27T15:00:00Z,1,False,4,0,0,0,1,0,18,0,65935,0,0,1,4,0.0,1,3321,8956,5635,50,True,0
Harry Wilson,MID,Fulham,0.0,1,0,26,1,5,50.0,7,329,0.64,0.83,0.19,0.91,180,0,0,10.6,32.8,2025-12-27T15:00:00Z,90,False,19,0,0,0,2,0,18,0,2296165,1,0,1,0,23.0,5,107909,297437,189528,58,False,1
Malick Thiaw,DEF,Newcastle,0.0,0,0,16,0,6,13.2,8,684,0.02,0.05,0.03,1.27,177,1,0,3.8,17.8,2025-12-26T20:00:00Z,90,False,14,0,0,0,9,0,18,0,319935,1,2,0,1,7.0,2,-6695,26131,32826,50,False,0
Emerson Palmieri dos Santos,DEF,West Ham,0.0,0,0,0,0,0,0.0,0,604,0.00,0.00,0.00,0.00,180,0,0,0.0,0.0,2025-12-27T15:00:00Z,0,False,10,0,0,0,0,0,18,0,6901,0,0,1,0,0.0,0,-91,0,91,44,True,0
Trey Nyoni,MID,Liverpool,0.0,0,0,3,0,0,10.3,0,396,0.00,0.00,0.00,0.00,176,0,0,1.3,2.2,2025-12-27T15:00:00Z,1,False,20,0,0,0,0,0,18,0,49132,0,0,1,2,0.0,1,-1651,746,2397,43,True,0
Saheed Olagunju,DEF,Wolves,0.0,0,0,0,0,0,0.0,0,766,0.00,0.00,0.00,0.00,176,0,0,0.0,0.0,2025-12-27T15:00:00Z,0,False,12,0,0,0,0,0,18,0,682,0,0,1,2,0.0,0,170,190,20,40,False,0
Ladislav Krejcí,DEF,Wolves,0.0,0,0,7,0,4,11.9,5,709,0.07,0.07,0.00,1.54,176,2,0,2.7,15.0,2025-12-27T15:00:00Z,90,False,12,0,0,0,3,0,18,0,4956,1,1,1,2,0.0,1,-148,138,286,45,False,0
Malo Gusto,DEF,Chelsea,0.0,0,0,3,0,0,0.7,3,228,0.03,0.03,0.00,0.44,174,1,0,1.2,7.2,2025-12-27T17:30:00Z,21,False,2,0,0,0,2,0,18,0,327937,0,3,2,1,4.0,1,-4751,28538,33289,50,True,0
Jérémy Doku,MID,Man City,0.0,0,0,0,0,0,0.0,0,418,0.00,0.00,0.00,0.00,178,0,0,0.0,0.0,2025-12-27T12:30:00Z,0,False,16,0,0,0,0,0,18,0,432756,0,0,2,1,0.0,0,-176403,521,176924,64,False,0
Triston Rowe,DEF,Aston Villa,0.0,0,0,0,0,0,0.0,0,701,0.00,0.00,0.00,0.00,174,0,0,0.0,0.0,2025-12-27T17:30:00Z,0,False,7,0,0,0,0,0,18,0,9567,0,0,2,1,0.0,0,-145,0,145,40,False,0
Luis Guilherme Lira dos Santos,MID,West Ham,0.0,0,0,0,0,0,0.0,0,619,0.00,0.00,0.00,0.00,180,0,0,0.0,0.0,2025-12-27T15:00:00Z,0,False,10,0,0,0,0,0,18,0,2691,0,0,1,0,0.0,0,-9,34,43,49,True,0
Sebastiaan Bornauw,DEF,Leeds,0.0,0,0,0,0,0,0.0,0,345,0.00,0.00,0.00,0.00,179,0,0,0.0,0.0,2025-12-28T14:00:00Z,0,False,17,0,0,0,0,0,18,0,14945,0,0,1,1,0.0,0,-22,591,613,38,False,0
Kendry Páez Andrade,MID,Chelsea,0.0,0,0,0,0,0,0.0,0,248,0.00,0.00,0.00,0.00,174,0,0,0.0,0.0,2025-12-27T17:30:00Z,0,False,2,0,0,0,0,0,18,0,573,0,0,2,1,0.0,0,-9,0,9,45,True,0
Asher Agbinone,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,274,0.00,0.00,0.00,0.00,175,0,0,0.0,0.0,2025-12-28T16:30:00Z,0,False,18,0,0,0,0,0,18,0,7397,0,0,1,0,0.0,0,184,386,202,43,True,0
Matz Sels,GK,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,502,0.00,0.00,0.00,0.00,178,0,0,0.0,0.0,2025-12-27T12:30:00Z,0,False,13,0,0,0,0,0,18,0,755656,0,0,2,1,0.0,0,-34765,1883,36648,46,True,0
Álex Jiménez Sánchez,DEF,Bournemouth,0.0,1,0,2,0,1,1.1,4,713,0.02,0.07,0.05,3.66,172,4,0,2.6,12.2,2025-12-27T15:00:00Z,90,False,5,0,0,0,6,0,18,0,10213,1,3,1,4,13.0,3,-714,985,1699,45,False,0
Marko Stamenić,MID,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,524,0.00,0.00,0.00,0.00,178,0,0,0.0,0.0,2025-12-27T12:30:00Z,0,False,13,0,0,0,0,0,18,0,2268,0,0,2,1,0.0,0,-23,0,23,45,True,0
Nathan Fraser,FWD,Wolves,0.0,0,0,0,0,0,0.0,0,658,0.00,0.00,0.00,0.00,176,0,0,0.0,0.0,2025-12-27T15:00:00Z,0,False,12,0,0,0,0,0,18,0,214269,0,0,1,2,0.0,0,-4179,3732,7911,43,False,0
Evan Ferguson,FWD,Brighton,0.0,0,0,0,0,0,0.0,0,179,0.00,0.00,0.00,0.00,171,0,0,0.0,0.0,2025-12-27T15:00:00Z,0,False,1,0,0,0,0,0,18,0,986,0,0,1,2,0.0,0,-5,0,5,55,False,0
Idrissa Gana Gueye,MID,Everton,0.0,0,0,0,0,0,0.0,0,302,0.00,0.00,0.00,0.00,173,0,0,0.0,0.0,2025-12-27T15:00:00Z,0,False,3,0,0,0,0,0,18,0,10117,0,0,0,0,0.0,0,-571,21,592,54,False,0
Justin Devenny,MID,Crystal Palace,0.0,0,0,9,0,1,32.8,4,276,0.05,0.35,0.30,0.70,175,1,0,7.6,8.8,2025-12-28T16:30:00Z,84,False,18,0,0,0,2,0,18,0,214668,1,1,1,0,34.0,2,27540,33550,6010,43,True,0
Karl Darlow,GK,Leeds,0.0,0,0,0,0,0,0.0,0,341,0.00,0.00,0.00,0.00,179,0,0,0.0,0.0,2025-12-28T14:00:00Z,0,False,17,0,0,0,0,0,18,0,280272,0,0,1,1,0.0,0,696,7759,7063,39,False,0
