name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Luís Hemir Silva Semedo,FWD,Sunderland,0.0,0,0,0,0,0,0.0,0,563,0.00,0.00,0.00,0.00,238,0,0,0.0,0.0,2026-02-02T20:00:00Z,0,False,3,0,0,0,0,0,24,0,10829,0,0,0,3,0.0,0,-50,0,50,44,True,0
Adama Traoré Diarra,MID,West Ham,0.2,0,0,-1,0,0,0.3,0,326,0.00,0.00,0.00,0.80,233,1,0,0.1,0.2,2026-01-31T17:30:00Z,9,False,7,0,0,0,0,0,24,0,18606,0,0,2,3,0.0,0,595,1020,425,51,False,1
Yasin Ayari,MID,Brighton,5.5,1,1,26,0,1,13.5,9,166,0.12,0.12,0.00,1.20,232,1,0,3.9,23.0,2026-01-31T15:00:00Z,90,False,9,0,0,0,6,0,24,0,127765,1,2,1,1,2.0,6,70859,78733,7874,48,True,0
Mateo Kovačić,MID,Man City,0.0,0,0,0,0,0,0.0,0,422,0.00,0.00,0.00,0.00,239,0,0,0.0,0.0,2026-02-01T16:30:00Z,0,False,18,0,0,0,0,0,24,0,2446,0,0,2,2,0.0,0,-17,10,27,59,False,0
Thierno Barry,FWD,Everton,5.2,0,0,9,0,0,22.3,2,310,0.16,0.16,0.00,1.44,232,1,0,2.6,1.4,2026-01-31T15:00:00Z,88,False,6,0,0,0,2,0,24,0,171862,1,0,1,1,2.0,2,64340,80517,16177,57,False,0
Ollie Scarles,DEF,West Ham,2.8,0,0,0,0,2,0.0,4,608,0.00,0.00,0.00,0.80,233,1,0,0.5,5.2,2026-01-31T17:30:00Z,9,False,7,0,0,0,0,0,24,0,5183,0,2,2,3,0.0,0,67,437,370,43,False,1
Rico Lewis,DEF,Man City,0.7,0,0,0,0,0,0.0,0,410,0.00,0.00,0.00,0.00,239,0,0,0.0,0.0,2026-02-01T16:30:00Z,0,False,18,0,0,0,0,0,24,0,159958,0,0,2,2,0.0,0,-2611,632,3243,46,False,0
Brenden Aaronson,MID,Leeds,4.8,0,0,1,0,0,2.8,3,350,0.01,0.01,0.00,0.89,234,3,0,0.8,0.0,2026-01-31T15:00:00Z,70,False,1,0,0,0,3,0,24,0,108319,1,0,4,0,6.0,2,77,18358,18281,54,True,0
Eliezer Mayenda Dossou,FWD,Sunderland,1.0,0,0,0,0,0,0.0,0,561,0.00,0.00,0.00,0.00,238,0,0,0.0,0.0,2026-02-02T20:00:00Z,0,False,3,0,0,0,0,0,24,0,66899,0,0,0,3,0.0,0,-275,711,986,52,True,0
Seth Ridgeon,MID,Fulham,0.0,0,0,0,0,0,0.0,0,770,0.00,0.00,0.00,0.00,236,0,0,0.0,0.0,2026-02-01T14:00:00Z,0,False,14,0,0,0,0,0,24,0,409,0,0,2,3,0.0,0,-2,51,53,45,False,0
Steven Benda,GK,Fulham,0.0,0,0,0,0,0,0.0,0,315,0.00,0.00,0.00,0.00,236,0,0,0.0,0.0,2026-02-01T14:00:00Z,0,False,14,0,0,0,0,0,24,0,1071,0,0,2,3,0.0,0,128,196,68,40,False,0
Myles Lewis-Skelly,DEF,Arsenal,1.2,0,0,0,0,0,0.0,0,10,0.00,0.00,0.00,0.00,234,0,0,0.0,0.0,2026-01-31T15:00:00Z,0,False,11,0,0,0,0,0,24,0,188387,0,0,4,0,0.0,0,-2041,1295,3336,51,False,0
Hugo Bueno López,DEF,Wolves,2.8,0,0,9,0,2,30.3,4,633,0.24,0.24,0.00,0.56,240,1,0,4.0,10.0,2026-01-31T15:00:00Z,88,False,4,0,0,0,4,0,24,0,19440,1,2,2,0,0.0,2,5125,6968,1843,43,True,0
Milan Aleksić,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,546,0.00,0.00,0.00,0.00,238,0,0,0.0,0.0,2026-02-02T20:00:00Z,0,False,3,0,0,0,0,0,24,0,1984,0,0,0,3,0.0,0,11,16,5,49,True,0
Toti Gomes,DEF,Wolves,0.0,0,0,0,0,0,0.0,0,637,0.00,0.00,0.00,0.00,240,0,0,0.0,0.0,2026-01-31T15:00:00Z,0,False,4,0,0,0,0,0,24,0,10344,0,0,2,0,0.0,0,-168,54,222,42,True,0
Ismaïla Sarr,MID,Crystal Palace,2.2,0,0,20,0,2,3.2,5,267,0.02,1.20,1.18,0.49,237,1,1,6.2,33.0,2026-02-01T14:00:00Z,90,False,16,0,0,0,3,0,24,0,267242,1,0,1,1,26.0,7,7777,13110,5333,63,False,0
Abdukodir Khusanov,DEF,Man City,3.3,0,0,9,0,7,2.1,9,406,0.01,0.01,0.00,1.05,239,2,0,2.3,20.6,2026-02-01T16:30:00Z,90,False,18,0,0,0,7,0,24,0,46473,1,2,2,2,0.0,0,-886,2534,3420,54,False,1
André Onana,GK,Man Utd,0.0,0,0,0,0,0,0.0,0,432,0.00,0.00,0.00,0.00,236,0,0,0.0,0.0,2026-02-01T14:00:00Z,0,False,10,0,0,0,0,0,24,0,18513,0,0,2,3,0.0,0,-54,0,54,49,True,0
Rio Cardines,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,690,0.00,0.00,0.00,0.00,237,0,0,0.0,0.0,2026-02-01T14:00:00Z,0,False,16,0,0,0,0,0,24,0,34775,0,0,1,1,0.0,0,-479,10,489,44,False,0
Alejandro Garnacho Ferreyra,MID,Chelsea,0.5,0,0,7,0,0,13.8,5,453,0.04,0.04,0.00,0.51,233,2,0,2.3,3.2,2026-01-31T17:30:00Z,45,False,19,0,0,0,4,0,24,0,70575,1,1,2,3,6.0,1,-3931,4364,8295,64,True,0
Tammy Abraham,FWD,Aston Villa,2.1,0,0,6,0,1,12.0,3,808,0.08,0.72,0.64,0.38,231,1,0,5.6,7.0,2026-02-01T14:00:00Z,90,False,5,0,0,0,2,0,24,0,16095,1,0,1,0,37.0,2,15025,16717,1692,60,True,0
Dan Neil,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,549,0.00,0.00,0.00,0.00,238,0,0,0.0,0.0,2026-02-02T20:00:00Z,0,False,3,0,0,0,0,0,24,0,3942,0,0,0,3,0.0,0,-103,20,123,48,True,0
Kiernan Dewsbury-Hall,MID,Everton,0.8,0,0,9,0,0,2.8,2,242,0.01,0.41,0.40,1.41,232,1,0,3.4,5.8,2026-01-31T15:00:00Z,78,False,6,0,0,0,1,0,24,0,283331,1,1,1,1,25.0,2,6433,28977,22544,49,False,0
Kieran Trippier,DEF,Newcastle,1.5,0,0,3,0,6,48.2,8,478,0.11,0.11,0.00,2.01,235,3,0,7.0,22.2,2026-01-31T20:00:00Z,83,False,12,0,0,0,4,0,24,0,167828,1,2,1,4,0.0,1,447,1855,1408,49,False,0
João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,MID,Spurs,2.7,0,0,18,0,6,1.2,17,673,0.01,0.09,0.08,2.08,239,2,0,3.3,27.0,2026-02-01T16:30:00Z,90,False,13,0,0,0,5,0,24,0,110827,1,6,2,2,5.0,4,-8688,678,9366,55,True,0
Tino Livramento,DEF,Newcastle,0.0,0,0,0,0,0,0.0,0,477,0.00,0.00,0.00,0.00,235,0,0,0.0,0.0,2026-01-31T20:00:00Z,0,False,12,0,0,0,0,0,24,0,255546,0,0,1,4,0.0,0,-8237,40,8277,49,False,0
Issa Diop,DEF,Fulham,0.8,0,0,0,0,0,0.0,0,320,0.00,0.00,0.00,0.00,236,0,0,0.0,0.0,2026-02-01T14:00:00Z,0,False,14,0,0,0,0,0,24,0,9209,0,0,2,3,0.0,0,-113,114,227,43,False,0
Rasmus Højlund,FWD,Man Utd,0.0,0,0,0,0,0,0.0,0,465,0.00,0.00,0.00,0.00,236,0,0,0.0,0.0,2026-02-01T14:00:00Z,0,False,10,0,0,0,0,0,24,0,33318,0,0,2,3,0.0,0,-62,0,62,63,True,0
Dane Scarlett,FWD,Spurs,-0.3,0,0,0,0,0,0.0,0,599,0.00,0.00,0.00,0.00,239,0,0,0.0,0.0,2026-02-01T16:30:00Z,0,False,13,0,0,0,0,0,24,0,78722,0,0,2,2,0.0,0,969,2429,1460,43,True,0
Ezri Konsa Ngoyo,DEF,Aston Villa,4.2,0,0,11,0,2,9.3,4,38,0.08,0.43,0.35,0.38,231,1,0,2.8,14.2,2026-02-01T14:00:00Z,90,False,5,0,0,0,3,0,24,0,968354,1,2,1,0,4.0,2,21401,43086,21685,44,True,0
Caleb Kporha,DEF,Crystal Palace,0.0,0,0,0,0,0,0.0,0,265,0.00,0.00,0.00,0.00,237,0,0,0.0,0.0,2026-02-01T14:00:00Z,0,False,16,0,0,0,0,0,24,0,1475,0,0,1,1,0.0,0,11,32,21,40,False,0
Leon Routh,DEF,Aston Villa,0.0,0,0,0,0,0,0.0,0,768,0.00,0.00,0.00,0.00,231,0,0,0.0,0.0,2026-02-01T14:00:00Z,0,False,5,0,0,0,0,0,24,0,1219,0,0,1,0,0.0,0,10,56,46,40,True,0
Archie Gray,MID,Spurs,0.5,0,0,8,0,3,2.6,5,591,0.01,0.01,0.00,2.08,239,2,0,1.7,8.2,2026-02-01T16:30:00Z,90,False,13,0,0,0,0,0,24,0,16300,1,2,2,2,6.0,2,-711,295,1006,48,True,0
Noah Sadiki,MID,Sunderland,2.8,0,0,10,1,0,3.1,6,552,0.03,0.05,0.02,0.06,238,0,0,0.5,1.2,2026-02-02T20:00:00Z,90,False,3,0,0,0,5,0,24,0,6872,1,1,0,3,1.0,3,133,476,343,49,True,0
Sávio Moreira de Oliveira,MID,Man City,0.0,0,0,0,0,0,0.0,0,415,0.00,0.00,0.00,0.00,239,0,0,0.0,0.0,2026-02-01T16:30:00Z,0,False,18,0,0,0,0,0,24,0,50961,0,0,2,2,0.0,0,-646,33,679,69,False,0
Nathan Collins,DEF,Brentford,4.0,0,0,4,0,3,0.0,3,106,0.00,0.07,0.07,0.97,231,0,0,1.2,5.0,2026-02-01T14:00:00Z,30,False,2,0,0,0,0,0,24,0,488272,0,0,1,0,7.0,1,-35050,26097,61147,50,False,0
Manuel Ugarte Ribeiro,MID,Man Utd,1.0,0,0,5,0,3,1.0,5,459,0.00,0.00,0.00,1.09,236,2,0,0.9,7.8,2026-02-01T14:00:00Z,15,False,10,0,0,0,0,0,24,0,20641,0,2,2,3,0.0,1,-920,587,1507,47,True,0
Lewis Hall,DEF,Newcastle,3.7,0,0,2,0,7,25.8,10,473,0.08,0.08,0.00,2.01,235,3,0,5.2,24.2,2026-01-31T20:00:00Z,88,False,12,0,0,0,4,0,24,0,373888,1,3,1,4,2.0,3,-38419,19166,57585,53,False,0
Wesley Fofana,DEF,Chelsea,1.2,1,0,23,0,2,15.8,2,230,0.44,0.44,0.00,0.61,233,0,0,4.6,30.4,2026-01-31T17:30:00Z,45,False,19,0,0,0,1,0,24,0,47219,0,0,2,3,0.0,4,-3733,2491,6224,44,True,0
Martial Godo,MID,Fulham,0.0,0,0,0,0,0,0.0,0,333,0.00,0.00,0.00,0.00,236,0,0,0.0,0.0,2026-02-01T14:00:00Z,0,False,14,0,0,0,0,0,24,0,3045,0,0,2,3,0.0,0,-13,0,13,45,False,0
Leo Fuhr Hjelde,DEF,Sunderland,0.0,0,0,0,0,0,0.0,0,536,0.00,0.00,0.00,0.00,238,0,0,0.0,0.0,2026-02-02T20:00:00Z,0,False,3,0,0,0,0,0,24,0,2025,0,0,0,3,0.0,0,40,125,85,40,True,0
Krisztián Hegyi,GK,West Ham,0.0,0,0,0,0,0,0.0,0,602,0.00,0.00,0.00,0.00,233,0,0,0.0,0.0,2026-01-31T17:30:00Z,0,False,7,0,0,0,0,0,24,0,28890,0,0,2,3,0.0,0,-796,0,796,39,False,0
Will Hughes,MID,Crystal Palace,2.8,0,0,11,0,1,20.3,7,270,0.16,0.46,0.30,0.49,237,1,0,4.2,8.0,2026-02-01T14:00:00Z,90,False,16,0,0,0,4,0,24,0,12995,1,2,1,1,14.0,2,-9,520,529,47,False,0
Jadon Sancho,MID,Aston Villa,1.5,0,0,13,0,1,33.1,2,456,0.19,0.21,0.02,0.38,231,1,0,6.5,10.6,2026-02-01T14:00:00Z,76,False,5,0,0,0,1,0,24,0,26644,1,0,1,0,21.0,2,866,1726,860,58,True,0
Amine Adli,MID,Bournemouth,5.5,1,0,13,1,2,39.4,6,697,0.08,0.38,0.30,0.58,240,0,0,8.3,25.4,2026-01-31T15:00:00Z,67,False,20,0,0,0,3,0,24,0,26897,1,1,2,0,18.0,5,19426,21657,2231,54,False,1
Micky van de Ven,DEF,Spurs,1.0,0,0,0,0,0,0.0,0,575,0.00,0.00,0.00,0.00,239,0,0,0.0,0.0,2026-02-01T16:30:00Z,0,False,13,0,0,0,0,0,24,0,3355856,0,0,2,2,0.0,0,-223180,37993,261173,46,True,0
Konstantinos Mavropanos,DEF,West Ham,2.8,0,0,2,0,11,0.4,12,606,0.00,0.00,0.00,2.70,233,3,0,2.5,24.4,2026-01-31T17:30:00Z,90,False,7,0,0,0,0,0,24,0,8881,1,1,2,3,0.0,3,-767,711,1478,44,False,0
Emmanuel Agbadou,DEF,Wolves,0.8,0,0,11,0,6,10.8,10,631,0.05,0.12,0.07,1.36,240,2,0,4.3,25.8,2026-01-31T15:00:00Z,90,False,4,0,0,0,4,0,24,0,15529,1,4,2,0,6.0,3,-84,98,182,42,True,0
Oscar Bobb,MID,Fulham,0.0,0,0,0,0,0,0.0,0,424,0.00,0.00,0.00,0.00,236,0,0,0.0,0.0,2026-02-01T14:00:00Z,0,False,14,0,0,0,0,0,24,0,23667,0,0,2,3,0.0,0,344,651,307,51,False,0
Oluwaseun Adewumi,MID,Burnley,0.0,0,0,0,0,0,0.0,0,212,0.00,0.00,0.00,0.00,238,0,0,0.0,0.0,2026-02-02T20:00:00Z,0,False,17,0,0,0,0,0,24,0,812,0,0,0,3,0.0,0,-3,0,3,45,False,0
Jordan Henderson,MID,Brentford,0.8,0,0,6,0,3,2.4,7,124,0.00,0.00,0.00,1.44,231,0,0,0.9,6.6,2026-02-01T14:00:00Z,59,False,2,0,0,0,3,0,24,0,45942,1,1,1,0,0.0,1,-1973,963,2936,50,False,0
Harry Wilson,MID,Fulham,5.8,0,0,11,0,0,22.1,3,329,0.09,0.16,0.07,1.79,236,3,0,4.6,9.4,2026-02-01T14:00:00Z,90,False,14,0,0,0,2,0,24,0,3111044,1,1,2,3,14.0,2,141085,284279,143194,61,False,0
Charlie Stevens,MID,Bournemouth,0.0,0,0,0,0,0,0.0,0,799,0.00,0.00,0.00,0.00,240,0,0,0.0,0.0,2026-01-31T15:00:00Z,0,False,20,0,0,0,0,0,24,0,148,0,0,2,0,0.0,0,55,76,21,45,False,0
Malick Thiaw,DEF,Newcastle,1.7,0,0,-5,0,2,13.3,4,684,0.01,0.07,0.06,2.28,235,4,0,2.8,4.8,2026-01-31T20:00:00Z,90,False,12,0,0,0,2,0,24,0,694721,1,2,1,4,10.0,0,-111141,24133,135274,51,False,0
Emerson Palmieri dos Santos,DEF,West Ham,0.0,0,0,0,0,0,0.0,0,604,0.00,0.00,0.00,0.00,233,0,0,0.0,0.0,2026-01-31T17:30:00Z,0,False,7,0,0,0,0,0,24,0,6668,0,0,2,3,0.0,0,-34,0,34,44,False,0
Godwill Kukonki,DEF,Man Utd,0.0,0,0,0,0,0,0.0,0,788,0.00,0.00,0.00,0.00,236,0,0,0.0,0.0,2026-02-01T14:00:00Z,0,False,10,0,0,0,0,0,24,0,574,0,0,2,3,0.0,0,19,51,32,40,True,0
Trey Nyoni,MID,Liverpool,0.5,0,0,0,0,0,0.0,0,396,0.00,0.00,0.00,0.00,235,0,0,0.0,0.0,2026-01-31T20:00:00Z,0,False,15,0,0,0,0,0,24,0,42563,0,0,1,4,0.0,0,-1184,229,1413,43,True,0
Saheed Olagunju,DEF,Wolves,0.0,0,0,0,0,0,0.0,0,766,0.00,0.00,0.00,0.00,240,0,0,0.0,0.0,2026-01-31T15:00:00Z,0,False,4,0,0,0,0,0,24,0,2164,0,0,2,0,0.0,0,161,395,234,40,True,0
Ladislav Krejcí,DEF,Wolves,1.7,0,0,0,0,0,0.0,0,709,0.00,0.00,0.00,0.00,240,0,0,0.0,0.0,2026-01-31T15:00:00Z,0,False,4,0,0,0,0,0,24,0,8679,0,0,2,0,0.0,0,-192,1353,1545,45,True,0
Malo Gusto,DEF,Chelsea,1.0,0,0,5,0,1,14.3,1,228,0.03,0.03,0.00,0.92,233,2,0,2.5,6.4,2026-01-31T17:30:00Z,80,False,19,0,0,0,5,0,24,0,250790,1,0,2,3,4.0,1,-5976,11595,17571,49,True,0
Jérémy Doku,MID,Man City,0.0,0,0,0,0,0,0.0,0,418,0.00,0.00,0.00,0.00,239,0,0,0.0,0.0,2026-02-01T16:30:00Z,0,False,18,0,0,0,0,0,24,0,351373,0,0,2,2,0.0,0,-38588,3178,41766,64,False,0
Triston Rowe,DEF,Aston Villa,0.0,0,0,0,0,0,0.0,0,701,0.00,0.00,0.00,0.00,231,0,0,0.0,0.0,2026-02-01T14:00:00Z,0,False,5,0,0,0,0,0,24,0,9178,0,0,1,0,0.0,0,-55,0,55,40,True,0
Luis Guilherme Lira dos Santos,MID,West Ham,0.0,0,0,0,0,0,0.0,0,619,0.00,0.00,0.00,0.00,233,0,0,0.0,0.0,2026-01-31T17:30:00Z,0,False,7,0,0,0,0,0,24,0,2588,0,0,2,3,0.0,0,-29,0,29,49,False,0
Sebastiaan Bornauw,DEF,Leeds,0.5,0,0,0,0,0,0.0,0,345,0.00,0.00,0.00,0.00,234,0,0,0.0,0.0,2026-01-31T15:00:00Z,0,False,1,0,0,0,0,0,24,0,18454,0,0,4,0,0.0,0,2926,3969,1043,38,True,0
Kendry Páez Andrade,MID,Chelsea,0.0,0,0,0,0,0,0.0,0,248,0.00,0.00,0.00,0.00,233,0,0,0.0,0.0,2026-01-31T17:30:00Z,0,False,19,0,0,0,0,0,24,0,562,0,0,2,3,0.0,0,0,0,0,45,True,0
Asher Agbinone,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,274,0.00,0.00,0.00,0.00,237,0,0,0.0,0.0,2026-02-01T14:00:00Z,0,False,16,0,0,0,0,0,24,0,7345,0,0,1,1,0.0,0,218,469,251,43,False,0
Matz Sels,GK,Nott'm Forest,5.0,0,0,1,0,0,0.0,0,502,0.00,0.00,0.00,1.69,237,1,0,0.5,4.8,2026-02-01T14:00:00Z,45,False,8,0,0,0,2,0,24,1,730213,1,0,1,1,0.0,1,20096,32064,11968,46,True,0
Álex Jiménez Sánchez,DEF,Bournemouth,3.5,0,0,21,1,0,1.4,2,713,0.03,0.06,0.03,1.13,240,0,0,2.6,7.4,2026-01-31T15:00:00Z,85,False,20,0,0,0,7,0,24,0,26474,1,2,2,0,17.0,5,16054,19167,3113,45,False,1
Marko Stamenić,MID,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,524,0.00,0.00,0.00,0.00,237,0,0,0.0,0.0,2026-02-01T14:00:00Z,0,False,8,0,0,0,0,0,24,0,2194,0,0,1,1,0.0,0,-14,0,14,45,True,0
Nathan Fraser,FWD,Wolves,0.0,0,0,0,0,0,0.0,0,658,0.00,0.00,0.00,0.00,240,0,0,0.0,0.0,2026-01-31T15:00:00Z,0,False,4,0,0,0,0,0,24,0,227516,0,0,2,0,0.0,0,10412,16873,6461,42,True,0
