name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Eliezer Mayenda Dossou,FWD,Sunderland,0.0,0,0,0,0,0,0.0,0,561,0.00,0.00,0.00,0.00,147,0,0,0.0,0.0,2025-12-06T15:00:00Z,0,False,13,0,0,0,0,0,15,0,74500,0,0,0,3,0.0,0,-1475,994,2469,53,False,0
Steven Benda,GK,Fulham,0.0,0,0,0,0,0,0.0,0,315,0.00,0.00,0.00,0.00,145,0,0,0.0,0.0,2025-12-07T16:30:00Z,0,False,8,0,0,0,0,0,15,0,559,0,0,2,1,0.0,0,-4,0,4,40,True,0
Myles Lewis-Skelly,DEF,Arsenal,0.0,0,0,-1,0,0,0.0,0,10,0.00,0.00,0.00,0.80,141,1,0,0.1,1.0,2025-12-06T12:30:00Z,4,False,2,0,0,0,0,0,15,0,191484,0,0,1,2,0.0,1,-2823,1316,4139,51,False,0
Hugo Bueno López,DEF,Wolves,0.0,0,0,-3,0,0,0.8,2,633,0.00,0.00,0.00,0.97,150,1,0,0.5,2.4,2025-12-08T20:00:00Z,20,False,14,0,0,0,1,0,15,0,9923,0,2,4,1,2.0,1,-779,52,831,44,True,0
Milan Aleksić,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,546,0.00,0.00,0.00,0.00,147,0,0,0.0,0.0,2025-12-06T15:00:00Z,0,False,13,0,0,0,0,0,15,0,2055,0,0,0,3,0.0,0,-13,0,13,49,False,0
Toti Gomes,DEF,Wolves,0.0,0,0,7,0,6,5.2,7,637,0.01,0.01,0.00,3.12,150,3,0,3.3,27.8,2025-12-08T20:00:00Z,69,False,14,0,0,0,1,0,15,0,12893,1,1,4,1,0.0,1,-543,245,788,43,True,0
Ismaïla Sarr,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,267,0.00,0.00,0.00,0.00,145,0,0,0.0,0.0,2025-12-07T16:30:00Z,0,False,10,0,0,0,0,0,15,0,539603,0,0,2,1,0.0,0,-385669,133,385802,65,False,0
Abdukodir Khusanov,DEF,Man City,0.0,0,0,0,0,0,0.0,0,406,0.00,0.00,0.00,0.00,147,0,0,0.0,0.0,2025-12-06T15:00:00Z,0,False,17,0,0,0,0,0,15,0,33756,0,0,0,3,0.0,0,-411,291,702,54,True,0
André Onana,GK,Man Utd,0.0,0,0,0,0,0,0.0,0,432,0.00,0.00,0.00,0.00,150,0,0,0.0,0.0,2025-12-08T20:00:00Z,0,False,20,0,0,0,0,0,15,0,19220,0,0,4,1,0.0,0,-122,0,122,49,False,0
Rio Cardines,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,690,0.00,0.00,0.00,0.00,145,0,0,0.0,0.0,2025-12-07T16:30:00Z,0,False,10,0,0,0,0,0,15,0,43444,0,0,2,1,0.0,0,-1143,91,1234,44,False,0
Alejandro Garnacho Ferreyra,MID,Chelsea,0.0,0,0,8,1,0,21.8,3,453,0.19,0.32,0.13,1.39,142,0,0,3.5,2.6,2025-12-06T15:00:00Z,76,False,4,0,0,0,3,0,15,0,89832,1,0,0,0,11.0,3,-18939,3205,22144,64,False,0
Dan Neil,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,549,0.00,0.00,0.00,0.00,147,0,0,0.0,0.0,2025-12-06T15:00:00Z,0,False,13,0,0,0,0,0,15,0,3922,0,0,0,3,0.0,0,27,141,114,48,False,0
Kiernan Dewsbury-Hall,MID,Everton,0.0,1,3,44,1,6,4.7,15,242,0.04,0.21,0.17,0.53,144,0,1,8.1,45.6,2025-12-06T15:00:00Z,90,False,16,0,0,0,5,0,15,0,624668,1,4,0,3,31.0,16,104286,118577,14291,50,True,0
Kieran Trippier,DEF,Newcastle,0.0,0,0,0,0,0,0.0,0,478,0.00,0.00,0.00,0.00,148,0,0,0.0,0.0,2025-12-06T15:00:00Z,0,False,3,0,0,0,0,0,15,0,206385,0,0,1,2,0.0,0,-23713,29,23742,49,True,0
João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,MID,Spurs,0.0,0,0,6,0,1,0.9,5,673,0.01,0.01,0.00,0.22,149,0,0,0.9,7.8,2025-12-06T15:00:00Z,25,False,5,0,0,0,1,0,15,0,210841,0,3,0,2,0.0,1,-19461,8661,28122,55,True,0
Tino Livramento,DEF,Newcastle,0.0,0,0,17,0,3,32.3,7,477,0.07,0.07,0.00,1.61,148,1,0,5.8,21.8,2025-12-06T15:00:00Z,90,False,3,0,0,0,10,0,15,0,446189,1,4,1,2,4.0,1,59957,64053,4096,49,True,1
Issa Diop,DEF,Fulham,0.0,0,0,0,0,0,0.0,0,320,0.00,0.00,0.00,0.00,145,0,0,0.0,0.0,2025-12-07T16:30:00Z,0,False,8,0,0,0,0,0,15,0,8586,0,0,2,1,0.0,0,-126,113,239,43,True,0
Rasmus Højlund,FWD,Man Utd,0.0,0,0,0,0,0,0.0,0,465,0.00,0.00,0.00,0.00,150,0,0,0.0,0.0,2025-12-08T20:00:00Z,0,False,20,0,0,0,0,0,15,0,34163,0,0,4,1,0.0,0,-93,0,93,63,False,0
Dane Scarlett,FWD,Spurs,0.0,0,0,0,0,0,0.0,0,599,0.00,0.00,0.00,0.00,149,0,0,0.0,0.0,2025-12-06T15:00:00Z,0,False,5,0,0,0,0,0,15,0,80056,0,0,0,2,0.0,0,-961,936,1897,43,True,0
Ezri Konsa Ngoyo,DEF,Aston Villa,0.0,0,0,11,0,5,1.3,5,38,0.01,0.01,0.00,1.92,141,1,0,1.0,8.2,2025-12-06T12:30:00Z,90,False,1,0,0,0,4,0,15,0,969478,1,0,1,2,0.0,2,-18863,13001,31864,44,True,0
Caleb Kporha,DEF,Crystal Palace,0.0,0,0,0,0,0,0.0,0,265,0.00,0.00,0.00,0.00,145,0,0,0.0,0.0,2025-12-07T16:30:00Z,0,False,10,0,0,0,0,0,15,0,1532,0,0,2,1,0.0,0,-21,14,35,40,False,0
Archie Gray,MID,Spurs,0.0,0,0,10,1,5,2.8,9,591,0.01,0.01,0.00,0.29,149,0,0,1.6,10.8,2025-12-06T15:00:00Z,90,False,5,0,0,0,2,0,15,0,11573,1,2,0,2,2.0,2,21,177,156,48,True,1
Noah Sadiki,MID,Sunderland,0.0,0,0,9,0,4,0.5,7,552,0.00,0.06,0.06,1.86,147,3,0,1.1,9.6,2025-12-06T15:00:00Z,71,False,13,0,0,0,3,0,15,0,8147,1,0,0,3,1.0,2,-104,347,451,50,False,0
Sávio Moreira de Oliveira,MID,Man City,0.0,0,0,1,0,0,14.8,1,415,0.04,0.04,0.00,0.02,147,0,0,1.8,1.0,2025-12-06T15:00:00Z,8,False,17,0,0,0,1,0,15,0,56315,0,0,0,3,2.0,1,-1143,759,1902,69,True,0
Nathan Collins,DEF,Brentford,0.0,0,0,16,0,6,11.8,11,106,0.03,0.03,0.00,2.18,149,2,0,5.0,32.0,2025-12-06T15:00:00Z,90,False,18,0,0,0,10,0,15,0,134048,1,5,0,2,6.0,3,-4007,2524,6531,49,False,0
Manuel Ugarte Ribeiro,MID,Man Utd,0.0,0,0,0,0,0,0.0,0,459,0.00,0.00,0.00,0.00,150,0,0,0.0,0.0,2025-12-08T20:00:00Z,0,False,20,0,0,0,0,0,15,0,16354,0,0,4,1,0.0,0,-195,322,517,47,False,0
Lewis Hall,DEF,Newcastle,0.0,0,0,12,0,3,13.0,6,473,0.02,0.13,0.11,1.06,148,1,0,5.1,19.4,2025-12-06T15:00:00Z,27,False,3,0,0,0,0,0,15,0,168147,0,3,1,2,19.0,1,34975,37065,2090,52,True,0
Wesley Fofana,DEF,Chelsea,0.0,0,1,32,1,14,0.3,15,230,0.00,0.00,0.00,1.42,142,0,0,2.7,27.0,2025-12-06T15:00:00Z,90,False,4,0,0,0,7,0,15,0,33165,1,1,0,0,0.0,9,332,2743,2411,44,False,0
Martial Godo,MID,Fulham,0.0,0,0,0,0,0,0.0,0,333,0.00,0.00,0.00,0.00,145,0,0,0.0,0.0,2025-12-07T16:30:00Z,0,False,8,0,0,0,0,0,15,0,3329,0,0,2,1,0.0,0,-56,0,56,45,True,0
Leo Fuhr Hjelde,DEF,Sunderland,0.0,0,0,0,0,0,0.0,0,536,0.00,0.00,0.00,0.00,147,0,0,0.0,0.0,2025-12-06T15:00:00Z,0,False,13,0,0,0,0,0,15,0,569,0,0,0,3,0.0,0,19,35,16,40,False,0
Krisztián Hegyi,GK,West Ham,0.0,0,0,0,0,0,0.0,0,602,0.00,0.00,0.00,0.00,143,0,0,0.0,0.0,2025-12-07T14:00:00Z,0,False,6,0,0,0,0,0,15,0,31125,0,0,1,1,0.0,0,304,738,434,39,False,0
Will Hughes,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,270,0.00,0.00,0.00,0.00,145,0,0,0.0,0.0,2025-12-07T16:30:00Z,0,False,10,0,0,0,0,0,15,0,10973,0,0,2,1,0.0,0,-147,277,424,47,False,0
Jadon Sancho,MID,Aston Villa,0.0,0,0,9,0,0,22.3,0,456,0.40,0.40,0.00,0.05,141,0,0,3.0,5.4,2025-12-06T12:30:00Z,15,False,1,0,0,0,0,0,15,0,23770,0,0,1,2,2.0,1,-239,682,921,58,True,0
Amine Adli,MID,Bournemouth,0.0,0,0,4,0,0,3.1,2,697,0.00,0.00,0.00,0.03,142,0,0,0.3,0.2,2025-12-06T15:00:00Z,16,False,7,0,0,0,2,0,15,0,5470,0,0,0,0,0.0,1,-63,416,479,54,True,0
Micky van de Ven,DEF,Spurs,0.0,0,0,25,1,7,1.2,7,575,0.01,0.06,0.05,0.29,149,0,0,2.0,14.8,2025-12-06T15:00:00Z,90,False,5,0,0,0,4,0,15,0,3795149,1,0,0,2,4.0,6,-205732,31026,236758,47,True,0
Konstantinos Mavropanos,DEF,West Ham,0.0,0,0,9,0,14,1.3,14,606,0.21,0.46,0.25,1.87,143,1,0,6.6,32.2,2025-12-07T14:00:00Z,90,False,6,0,0,0,5,0,15,0,5927,1,0,1,1,32.0,4,96,193,97,44,False,0
Emmanuel Agbadou,DEF,Wolves,0.0,0,0,12,0,11,1.2,15,631,0.01,0.03,0.02,4.10,150,4,0,6.1,42.8,2025-12-08T20:00:00Z,90,False,14,0,0,0,10,0,15,0,19565,1,4,4,1,17.0,2,-715,133,848,43,True,0
Oscar Bobb,MID,Man City,0.0,0,0,0,0,0,0.0,0,424,0.00,0.00,0.00,0.00,147,0,0,0.0,0.0,2025-12-06T15:00:00Z,0,False,17,0,0,0,0,0,15,0,28509,0,0,0,3,0.0,0,-1114,238,1352,52,True,0
Oluwaseun Adewumi,MID,Burnley,0.0,0,0,0,0,0,0.0,0,212,0.00,0.00,0.00,0.00,148,0,0,0.0,0.0,2025-12-06T15:00:00Z,0,False,15,0,0,0,0,0,15,0,912,0,0,1,2,0.0,0,-17,0,17,45,False,0
Jordan Henderson,MID,Brentford,0.0,0,0,14,0,4,15.8,14,124,0.10,0.10,0.00,2.18,149,2,0,4.3,27.2,2025-12-06T15:00:00Z,90,False,18,0,0,0,5,0,15,0,49203,1,5,0,2,0.0,4,-116,2137,2253,50,False,0
Harry Wilson,MID,Fulham,0.0,0,1,30,0,3,17.3,5,329,0.05,0.19,0.14,1.65,145,2,1,8.6,41.0,2025-12-07T16:30:00Z,88,False,8,0,0,0,2,0,15,0,78993,1,0,2,1,28.0,8,30714,32198,1484,52,True,0
Malick Thiaw,DEF,Newcastle,0.0,0,0,14,0,7,1.4,8,684,0.01,0.01,0.00,1.61,148,1,0,2.8,26.8,2025-12-06T15:00:00Z,90,False,3,0,0,0,3,0,15,0,398209,1,1,1,2,0.0,2,144703,152212,7509,50,True,0
Emerson Palmieri dos Santos,DEF,West Ham,0.0,0,0,0,0,0,0.0,0,604,0.00,0.00,0.00,0.00,143,0,0,0.0,0.0,2025-12-07T14:00:00Z,0,False,6,0,0,0,0,0,15,0,7256,0,0,1,1,0.0,0,-101,0,101,44,False,0
Trey Nyoni,MID,Liverpool,0.0,0,0,0,0,0,0.0,0,396,0.00,0.00,0.00,0.00,146,0,0,0.0,0.0,2025-12-06T17:30:00Z,0,False,11,0,0,0,0,0,15,0,60218,0,0,3,3,0.0,0,-2688,572,3260,43,False,0
Ladislav Krejcí,DEF,Wolves,0.0,0,0,-8,0,9,13.3,11,709,0.01,0.06,0.05,4.10,150,4,0,3.7,12.6,2025-12-08T20:00:00Z,90,False,14,0,0,0,1,0,15,0,5483,1,2,4,1,11.0,1,-615,32,647,45,True,1
Malo Gusto,DEF,Chelsea,0.0,0,1,32,1,2,8.8,6,228,0.03,0.03,0.00,1.42,142,0,0,2.5,13.8,2025-12-06T15:00:00Z,90,False,4,0,0,0,9,0,15,0,200769,1,4,0,0,2.0,7,-4892,7058,11950,49,False,0
Jérémy Doku,MID,Man City,0.0,0,0,23,1,0,60.6,4,418,0.24,0.40,0.16,0.71,147,0,0,11.0,15.8,2025-12-06T15:00:00Z,90,False,17,0,0,0,4,0,15,0,1241642,1,0,0,3,34.0,3,98322,148722,50400,66,True,0
Triston Rowe,DEF,Aston Villa,0.0,0,0,0,0,0,0.0,0,701,0.00,0.00,0.00,0.00,141,0,0,0.0,0.0,2025-12-06T12:30:00Z,0,False,1,0,0,0,0,0,15,0,10130,0,0,1,2,0.0,0,-112,0,112,40,True,0
Luis Guilherme Lira dos Santos,MID,West Ham,0.0,0,0,0,0,0,0.0,0,619,0.00,0.00,0.00,0.00,143,0,0,0.0,0.0,2025-12-07T14:00:00Z,0,False,6,0,0,0,0,0,15,0,2599,0,0,1,1,0.0,0,-9,33,42,49,False,0
Sebastiaan Bornauw,DEF,Leeds,0.0,0,0,3,0,0,0.0,0,345,0.00,0.00,0.00,0.03,146,0,0,0.0,0.2,2025-12-06T17:30:00Z,1,False,12,0,0,0,0,0,15,0,13087,0,0,3,3,0.0,1,1413,1678,265,38,True,0
Kendry Páez Andrade,MID,Chelsea,0.0,0,0,0,0,0,0.0,0,248,0.00,0.00,0.00,0.00,142,0,0,0.0,0.0,2025-12-06T15:00:00Z,0,False,4,0,0,0,0,0,15,0,595,0,0,0,0,0.0,0,-5,0,5,45,False,0
Asher Agbinone,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,274,0.00,0.00,0.00,0.00,145,0,0,0.0,0.0,2025-12-07T16:30:00Z,0,False,10,0,0,0,0,0,15,0,6052,0,0,2,1,0.0,0,-92,65,157,44,False,0
Matz Sels,GK,Nott'm Forest,0.0,0,0,3,0,1,0.0,0,502,0.00,0.00,0.00,1.12,144,3,0,2.2,22.4,2025-12-06T15:00:00Z,90,False,9,0,0,0,5,0,15,3,971430,1,0,0,3,0.0,2,-1040,19219,20259,47,False,0
Álex Jiménez Sánchez,DEF,Bournemouth,0.0,0,0,16,1,0,0.9,0,713,0.02,0.09,0.07,0.90,142,0,0,0.9,0.0,2025-12-06T15:00:00Z,73,False,7,0,0,0,1,0,15,0,3990,1,0,0,0,9.0,6,70,239,169,45,True,0
Marko Stamenić,MID,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,524,0.00,0.00,0.00,0.00,144,0,0,0.0,0.0,2025-12-06T15:00:00Z,0,False,9,0,0,0,0,0,15,0,2393,0,0,0,3,0.0,0,-18,0,18,45,False,0
Nathan Fraser,FWD,Wolves,0.0,0,0,0,0,0,0.0,0,658,0.00,0.00,0.00,0.00,150,0,0,0.0,0.0,2025-12-08T20:00:00Z,0,False,14,0,0,0,0,0,15,0,223168,0,0,4,1,0.0,0,-1725,4151,5876,43,True,0
Evan Ferguson,FWD,Brighton,0.0,0,0,0,0,0,0.0,0,179,0.00,0.00,0.00,0.00,143,0,0,0.0,0.0,2025-12-07T14:00:00Z,0,False,19,0,0,0,0,0,15,0,998,0,0,1,1,0.0,0,-3,0,3,55,True,0
Idrissa Gana Gueye,MID,Everton,0.0,0,0,0,0,0,0.0,0,302,0.00,0.00,0.00,0.00,144,0,0,0.0,0.0,2025-12-06T15:00:00Z,0,False,16,0,0,0,0,0,15,0,12080,0,0,0,3,0.0,0,-1220,26,1246,54,True,0
Justin Devenny,MID,Crystal Palace,0.0,0,0,2,0,0,0.2,1,276,0.00,0.00,0.00,0.09,145,0,0,0.0,0.0,2025-12-07T16:30:00Z,1,False,10,0,0,0,1,0,15,0,146019,0,0,2,1,0.0,1,-812,6552,7364,43,False,0
Karl Darlow,GK,Leeds,0.0,0,0,0,0,0,0.0,0,341,0.00,0.00,0.00,0.00,146,0,0,0.0,0.0,2025-12-06T17:30:00Z,0,False,12,0,0,0,0,0,15,0,261691,0,0,3,3,0.0,0,-5235,1239,6474,40,True,0
Junior Kroupi,FWD,Bournemouth,0.0,0,0,0,0,0,0.0,0,100,0.00,0.00,0.00,0.00,142,0,0,0.0,0.0,2025-12-06T15:00:00Z,0,False,7,0,0,0,0,0,15,0,525779,0,0,0,0,0.0,0,-15404,29329,44733,46,True,0
Habib Diarra,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,544,0.00,0.00,0.00,0.00,147,0,0,0.0,0.0,2025-12-06T15:00:00Z,0,False,13,0,0,0,0,0,15,0,4841,0,0,0,3,0.0,0,-52,14,66,53,False,0
Luis Sinisterra Lucumí,MID,Bournemouth,0.0,0,0,0,0,0,0.0,0,91,0.00,0.00,0.00,0.00,142,0,0,0.0,0.0,2025-12-06T15:00:00Z,0,False,7,0,0,0,0,0,15,0,1351,0,0,0,0,0.0,0,-5,0,5,50,True,0
Antonín Kinský,GK,Spurs,0.0,0,0,0,0,0,0.0,0,567,0.00,0.00,0.00,0.00,149,0,0,0.0,0.0,2025-12-06T15:00:00Z,0,False,5,0,0,0,0,0,15,0,237621,0,0,0,2,0.0,0,-1501,2170,3671,39,True,0
