name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Harry Tyrer,GK,Everton,0.0,0,0,0,0,0,0.0,0,289,0.00,0.00,0.00,0.00,284,0,0,0.0,0.0,2026-03-03T19:30:00Z,0,False,3,0,0,0,0,0,29,0,12091,0,0,0,2,0.0,0,-103,0,103,39,True,0
Etienne Green,GK,Burnley,0.0,0,0,0,0,0,0.0,0,184,0.00,0.00,0.00,0.00,284,0,0,0.0,0.0,2026-03-03T19:30:00Z,0,False,9,0,0,0,0,0,29,0,20966,0,0,0,2,0.0,0,-104,0,104,40,False,0
Destiny Udogie,DEF,Spurs,0.0,0,0,0,0,0,0.0,0,574,0.00,0.00,0.00,0.00,289,0,0,0.0,0.0,2026-03-05T20:00:00Z,0,False,8,0,0,0,0,0,29,0,38598,0,0,3,1,0.0,0,-349,19,368,43,True,0
Simon Moore,GK,Sunderland,0.0,0,0,0,0,0,0.0,0,529,0.00,0.00,0.00,0.00,286,0,0,0.0,0.0,2026-03-03T19:30:00Z,0,False,11,0,0,0,0,0,29,0,46708,0,0,1,0,0.0,0,-105,204,309,39,False,0
Ben Winterburn,MID,Bournemouth,0.0,0,0,0,0,0,0.0,0,96,0.00,0.00,0.00,0.00,282,0,0,0.0,0.0,2026-03-03T19:30:00Z,0,False,5,0,0,0,0,0,29,0,3899,0,0,0,0,0.0,0,-10,0,10,45,True,0
Mikey Moore,MID,Spurs,0.0,0,0,0,0,0,0.0,0,592,0.00,0.00,0.00,0.00,289,0,0,0.0,0.0,2026-03-05T20:00:00Z,0,False,8,0,0,0,0,0,29,0,420,0,0,3,1,0.0,0,-2,0,2,50,True,0
Pape Matar Sarr,MID,Spurs,2.0,0,0,12,0,4,7.3,11,593,0.01,0.11,0.10,1.78,289,3,0,3.0,7.2,2026-03-05T20:00:00Z,90,False,8,0,0,0,5,0,29,0,146402,1,2,3,1,15.0,1,4484,9735,5251,45,True,1
Hákon Rafn Valdimarsson,GK,Brentford,0.2,0,0,0,0,0,0.0,0,105,0.00,0.00,0.00,0.00,282,0,0,0.0,0.0,2026-03-03T19:30:00Z,0,False,4,0,0,0,0,0,29,0,78570,0,0,0,0,0.0,0,225,739,514,39,False,0
Toby Collyer,MID,Man Utd,0.0,0,0,0,0,0,0.0,0,460,0.00,0.00,0.00,0.00,288,0,0,0.0,0.0,2026-03-04T20:15:00Z,0,False,15,0,0,0,0,0,29,0,3302,0,0,1,2,0.0,0,-16,0,16,45,False,0
Marcos Senesi Barón,DEF,Bournemouth,6.7,0,3,31,1,8,0.7,10,72,0.04,0.04,0.00,0.40,282,0,0,1.9,18.4,2026-03-03T19:30:00Z,90,False,5,0,0,0,4,0,29,0,2136677,1,2,0,0,0.0,11,42148,76296,34148,49,True,0
Adam Armstrong,FWD,Wolves,1.2,0,0,5,0,3,0.6,5,817,0.00,0.00,0.00,1.17,290,0,0,0.9,6.2,2026-03-03T20:15:00Z,59,False,12,0,0,0,1,0,29,0,7723,1,1,1,2,2.0,1,-653,1109,1762,54,True,0
Tyler Morton,MID,Liverpool,0.0,0,0,0,0,0,0.0,0,395,0.00,0.00,0.00,0.00,290,0,0,0.0,0.0,2026-03-03T20:15:00Z,0,False,20,0,0,0,0,0,29,0,268,0,0,1,2,0.0,0,0,0,0,45,False,0
Alexis Mac Allister,MID,Liverpool,7.8,0,0,11,0,3,26.5,8,386,0.05,0.13,0.08,0.44,290,2,0,5.1,14.6,2026-03-03T20:15:00Z,90,False,20,0,0,0,1,0,29,0,275119,1,4,1,2,10.0,2,83834,87562,3728,62,False,0
André Trindade da Costa Neto,MID,Wolves,3.4,0,3,46,0,4,15.2,20,643,0.05,0.11,0.06,1.83,290,1,1,8.0,57.4,2026-03-03T20:15:00Z,90,False,12,0,0,0,11,0,29,0,9612,1,5,1,2,7.0,12,300,577,277,52,True,0
Harrison Ashby,DEF,Newcastle,0.0,0,0,0,0,0,0.0,0,482,0.00,0.00,0.00,0.00,288,0,0,0.0,0.0,2026-03-04T20:15:00Z,0,False,14,0,0,0,0,0,29,0,14440,0,0,1,2,0.0,0,-86,0,86,39,True,0
Samuel Amissah,DEF,Fulham,0.0,0,0,0,0,0,0.0,0,323,0.00,0.00,0.00,0.00,285,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,19,0,0,0,0,0,29,0,18588,0,0,1,0,0.0,0,-37,142,179,38,True,0
Luís Hemir Silva Semedo,FWD,Sunderland,0.0,0,0,0,0,0,0.0,0,563,0.00,0.00,0.00,0.00,286,0,0,0.0,0.0,2026-03-03T19:30:00Z,0,False,11,0,0,0,0,0,29,0,10632,0,0,1,0,0.0,0,-24,0,24,44,False,0
Adama Traoré Diarra,MID,West Ham,0.7,0,0,1,0,0,0.0,0,326,0.00,0.00,0.00,0.05,285,0,0,0.0,0.0,2026-03-04T19:30:00Z,2,False,10,0,0,0,0,0,29,0,20181,0,0,1,0,0.0,1,-259,234,493,51,False,0
Yasin Ayari,MID,Brighton,-0.8,0,0,-3,0,1,0.6,2,166,0.00,0.00,0.00,0.04,283,0,0,0.1,0.2,2026-03-04T19:30:00Z,12,False,1,0,0,0,1,0,29,0,54336,0,0,1,0,0.0,0,-6346,220,6566,48,True,1
Mateo Kovačić,MID,Man City,0.0,0,0,0,0,0,0.0,0,422,0.00,0.00,0.00,0.00,287,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,16,0,0,0,0,0,29,0,2430,0,0,2,2,0.0,0,-7,6,13,58,True,0
Thierno Barry,FWD,Everton,3.5,0,0,4,0,1,0.5,2,310,0.00,0.00,0.00,0.71,284,0,0,0.8,3.2,2026-03-03T19:30:00Z,7,False,3,0,0,0,0,0,29,0,143189,0,1,0,2,4.0,1,7443,16832,9389,57,True,0
Ollie Scarles,DEF,West Ham,0.0,0,0,0,0,0,0.0,0,608,0.00,0.00,0.00,0.00,285,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,10,0,0,0,0,0,29,0,4913,0,0,1,0,0.0,0,-88,28,116,43,False,0
Rico Lewis,DEF,Man City,0.5,0,0,0,0,0,0.0,0,410,0.00,0.00,0.00,0.00,287,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,16,0,0,0,0,0,29,0,156775,0,0,2,2,0.0,0,-313,786,1099,46,True,0
Brenden Aaronson,MID,Leeds,2.3,0,0,7,0,1,1.8,5,350,0.01,0.11,0.10,0.86,286,1,0,1.8,2.2,2026-03-03T19:30:00Z,73,False,17,0,0,0,3,0,29,0,87971,1,1,1,0,14.0,2,3662,10515,6853,54,True,0
Eliezer Mayenda Dossou,FWD,Sunderland,2.8,0,0,-3,0,0,0.1,1,561,0.00,0.00,0.00,0.42,286,0,0,0.0,0.0,2026-03-03T19:30:00Z,55,False,11,0,0,0,1,0,29,0,68541,1,0,1,0,0.0,1,3239,3856,617,52,False,0
Seth Ridgeon,MID,Fulham,0.0,0,0,0,0,0,0.0,0,770,0.00,0.00,0.00,0.00,285,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,19,0,0,0,0,0,29,0,567,0,0,1,0,0.0,0,4,25,21,45,True,0
Steven Benda,GK,Fulham,0.0,0,0,0,0,0,0.0,0,315,0.00,0.00,0.00,0.00,285,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,19,0,0,0,0,0,29,0,966,0,0,1,0,0.0,0,-26,0,26,40,True,0
Myles Lewis-Skelly,DEF,Arsenal,1.0,0,0,0,0,0,0.0,0,10,0.00,0.00,0.00,0.00,283,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,6,0,0,0,0,0,29,0,182842,0,0,1,0,0.0,0,-713,443,1156,51,False,0
Hugo Bueno López,DEF,Wolves,2.8,0,0,-1,0,1,0.8,2,633,0.01,0.01,0.00,0.62,290,1,0,0.7,4.0,2026-03-03T20:15:00Z,11,False,12,0,0,0,0,0,29,0,29933,0,1,1,2,2.0,1,1827,3482,1655,43,True,0
Milan Aleksić,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,546,0.00,0.00,0.00,0.00,286,0,0,0.0,0.0,2026-03-03T19:30:00Z,0,False,11,0,0,0,0,0,29,0,2168,0,0,1,0,0.0,0,-6,16,22,49,False,0
Toti Gomes,DEF,Wolves,0.6,0,0,0,0,0,0.0,0,637,0.00,0.00,0.00,0.00,290,0,0,0.0,0.0,2026-03-03T20:15:00Z,0,False,12,0,0,0,0,0,29,0,10492,0,0,1,2,0.0,0,389,465,76,42,True,0
Ismaïla Sarr,MID,Crystal Palace,5.2,0,3,42,0,3,1.4,5,267,0.01,1.17,1.16,1.58,289,1,2,12.1,75.8,2026-03-05T20:00:00Z,90,False,18,0,0,0,1,0,29,0,443075,1,1,3,1,44.0,15,-25700,11558,37258,63,False,0
Abdukodir Khusanov,DEF,Man City,1.3,0,0,2,0,0,1.4,0,406,0.01,0.01,0.00,0.15,287,0,0,0.3,1.2,2026-03-04T19:30:00Z,13,False,16,0,0,0,1,0,29,0,45991,0,0,2,2,0.0,1,-1004,648,1652,54,True,0
André Onana,GK,Man Utd,0.0,0,0,0,0,0,0.0,0,432,0.00,0.00,0.00,0.00,288,0,0,0.0,0.0,2026-03-04T20:15:00Z,0,False,15,0,0,0,0,0,29,0,18326,0,0,1,2,0.0,0,-31,0,31,49,False,0
Rio Cardines,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,690,0.00,0.00,0.00,0.00,289,0,0,0.0,0.0,2026-03-05T20:00:00Z,0,False,18,0,0,0,0,0,29,0,33794,0,0,3,1,0.0,0,-56,62,118,44,False,0
Alejandro Garnacho Ferreyra,MID,Chelsea,2.8,1,1,31,0,0,71.9,6,453,0.86,1.32,0.46,0.78,281,1,0,15.9,42.4,2026-03-04T19:30:00Z,90,False,2,0,0,0,2,0,29,0,58712,1,4,4,1,45.0,6,-646,996,1642,64,False,0
Tammy Abraham,FWD,Aston Villa,2.0,0,0,1,0,0,1.3,1,808,0.00,0.25,0.25,0.37,281,0,0,0.8,0.2,2026-03-04T19:30:00Z,19,False,7,0,0,0,0,0,29,0,41380,0,1,4,1,6.0,1,-11050,1981,13031,60,True,0
Dan Neil,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,549,0.00,0.00,0.00,0.00,286,0,0,0.0,0.0,2026-03-03T19:30:00Z,0,False,11,0,0,0,0,0,29,0,3644,0,0,1,0,0.0,0,-26,0,26,48,False,0
Kiernan Dewsbury-Hall,MID,Everton,6.8,0,1,36,1,1,7.3,8,242,0.03,0.63,0.60,0.79,284,0,1,8.3,39.4,2026-03-03T19:30:00Z,90,False,3,0,0,0,5,0,29,0,626380,1,2,0,2,36.0,9,171511,179906,8395,50,True,0
Kieran Trippier,DEF,Newcastle,1.8,1,0,23,0,12,16.8,16,478,0.06,0.06,0.00,1.48,288,1,0,6.2,42.8,2026-03-04T20:15:00Z,90,False,14,0,0,0,3,0,29,0,174668,1,4,1,2,2.0,6,-1304,1200,2504,49,True,1
João Maria Lobo Alves Palhares Costa Palhinha Gonçalves,MID,Spurs,3.3,0,0,14,0,7,13.8,12,673,0.00,0.03,0.03,1.78,289,3,0,3.6,17.2,2026-03-05T20:00:00Z,90,False,8,0,0,0,2,0,29,0,103689,1,3,3,1,5.0,4,-1406,711,2117,55,True,0
Tino Livramento,DEF,Newcastle,-0.1,0,0,0,0,0,0.0,0,477,0.00,0.00,0.00,0.00,288,0,0,0.0,0.0,2026-03-04T20:15:00Z,0,False,14,0,0,0,0,0,29,0,239508,0,0,1,2,0.0,0,-1526,22,1548,49,True,0
Issa Diop,DEF,Fulham,0.8,0,0,10,0,4,0.7,4,320,0.01,0.01,0.00,1.09,285,1,0,2.4,21.2,2026-03-04T19:30:00Z,90,False,19,0,0,0,3,0,29,0,9556,1,0,1,0,2.0,2,180,296,116,43,True,0
Rasmus Højlund,FWD,Man Utd,0.0,0,0,0,0,0,0.0,0,465,0.00,0.00,0.00,0.00,288,0,0,0.0,0.0,2026-03-04T20:15:00Z,0,False,15,0,0,0,0,0,29,0,33078,0,0,1,2,0.0,0,-33,0,33,63,False,0
Dane Scarlett,FWD,Spurs,0.0,0,0,0,0,0,0.0,0,599,0.00,0.00,0.00,0.00,289,0,0,0.0,0.0,2026-03-05T20:00:00Z,0,False,8,0,0,0,0,0,29,0,71813,0,0,3,1,0.0,0,-927,0,927,43,True,0
Ezri Konsa Ngoyo,DEF,Aston Villa,3.0,0,0,-3,0,5,0.8,5,38,0.00,0.00,0.00,3.60,281,4,0,1.8,17.0,2026-03-04T19:30:00Z,90,False,7,0,0,0,2,0,29,0,1043800,1,0,4,1,0.0,0,-23210,10228,33438,44,True,0
Caleb Kporha,DEF,Crystal Palace,0.0,0,0,0,0,0,0.0,0,265,0.00,0.00,0.00,0.00,289,0,0,0.0,0.0,2026-03-05T20:00:00Z,0,False,18,0,0,0,0,0,29,0,1821,0,0,3,1,0.0,0,22,58,36,40,False,0
Leon Routh,DEF,Aston Villa,-0.5,0,0,0,0,0,0.0,0,768,0.00,0.00,0.00,0.00,281,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,7,0,0,0,0,0,29,0,1853,0,0,4,1,0.0,0,-18,23,41,40,True,0
Archie Gray,MID,Spurs,3.7,1,0,23,0,5,15.6,8,591,0.56,0.61,0.05,1.78,289,3,0,5.7,32.4,2026-03-05T20:00:00Z,90,False,8,0,0,0,3,0,29,0,19168,1,0,3,1,9.0,5,698,1227,529,48,True,0
Noah Sadiki,MID,Sunderland,2.0,0,0,5,1,5,2.0,8,552,0.01,0.01,0.00,1.15,286,0,0,1.1,8.6,2026-03-03T19:30:00Z,90,False,11,0,0,0,3,0,29,0,7306,1,0,1,0,0.0,3,1,234,233,49,False,0
Sávio Moreira de Oliveira,MID,Man City,0.7,0,0,2,0,0,0.8,0,415,0.01,0.50,0.49,0.11,287,0,0,2.1,6.0,2026-03-04T19:30:00Z,8,False,16,0,0,0,0,0,29,0,50698,0,0,2,2,14.0,1,149,372,223,69,True,0
Nathan Collins,DEF,Brentford,1.8,0,0,23,1,5,1.4,5,106,0.14,0.14,0.00,1.92,282,0,0,2.5,15.4,2026-03-03T19:30:00Z,90,False,4,0,0,0,3,0,29,0,338307,1,0,0,0,8.0,6,-27487,4636,32123,49,False,0
Manuel Ugarte Ribeiro,MID,Man Utd,0.8,0,0,2,0,1,1.5,5,459,0.00,0.19,0.19,1.15,288,1,0,1.3,5.0,2026-03-04T20:15:00Z,29,False,15,0,0,0,2,0,29,0,19002,0,2,1,2,6.0,1,-428,139,567,47,False,0
Lewis Hall,DEF,Newcastle,2.8,0,0,10,0,5,5.4,6,473,0.02,0.08,0.06,1.48,288,1,0,2.1,9.8,2026-03-04T20:15:00Z,90,False,14,0,0,0,4,0,29,0,313356,1,1,1,2,6.0,2,-15698,6164,21862,53,True,0
Wesley Fofana,DEF,Chelsea,0.8,0,0,7,0,3,0.5,3,230,0.00,0.25,0.25,0.44,281,1,0,1.7,4.8,2026-03-04T19:30:00Z,78,False,2,0,0,0,1,0,29,0,44884,1,0,4,1,12.0,2,-2155,580,2735,44,False,0
Martial Godo,MID,Fulham,0.0,0,0,0,0,0,0.0,0,333,0.00,0.00,0.00,0.00,285,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,19,0,0,0,0,0,29,0,3002,0,0,1,0,0.0,0,-8,0,8,45,True,0
Leo Fuhr Hjelde,DEF,Sunderland,0.0,0,0,0,0,0,0.0,0,536,0.00,0.00,0.00,0.00,286,0,0,0.0,0.0,2026-03-03T19:30:00Z,0,False,11,0,0,0,0,0,29,0,1732,0,0,1,0,0.0,0,-38,0,38,40,False,0
Krisztián Hegyi,GK,West Ham,0.0,0,0,0,0,0,0.0,0,602,0.00,0.00,0.00,0.00,285,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,10,0,0,0,0,0,29,0,26931,0,0,1,0,0.0,0,-259,0,259,39,False,0
Will Hughes,MID,Crystal Palace,0.8,0,0,5,0,0,0.6,2,270,0.00,0.00,0.00,0.22,289,0,0,0.3,2.4,2026-03-05T20:00:00Z,9,False,18,0,0,0,1,0,29,0,13487,0,1,3,1,0.0,1,-314,165,479,47,False,0
Jadon Sancho,MID,Aston Villa,0.5,0,0,6,0,0,27.5,1,456,0.15,0.15,0.00,1.34,281,1,0,3.9,7.2,2026-03-04T19:30:00Z,27,False,7,0,0,0,1,0,29,0,31160,0,0,4,1,4.0,1,-1241,517,1758,58,True,0
Amine Adli,MID,Bournemouth,1.7,0,0,5,0,1,0.3,3,697,0.00,0.04,0.04,0.23,282,0,0,1.4,5.0,2026-03-03T19:30:00Z,16,False,5,0,0,0,2,0,29,0,75565,0,0,0,0,9.0,1,-14079,1843,15922,54,True,0
Micky van de Ven,DEF,Spurs,-1.0,0,0,-18,0,3,0.6,4,575,0.00,0.00,0.00,0.11,289,3,0,0.0,0.0,2026-03-05T20:00:00Z,37,False,8,0,0,0,2,1,29,0,2865533,1,1,3,1,0.0,-3,-86499,18067,104566,45,True,0
Konstantinos Mavropanos,DEF,West Ham,3.0,0,0,3,0,1,0.0,1,606,0.00,0.00,0.00,0.00,285,0,0,0.2,2.0,2026-03-04T19:30:00Z,1,False,10,0,0,0,0,0,29,0,10465,0,0,1,0,0.0,1,-474,519,993,44,False,0
Emmanuel Agbadou,DEF,Wolves,0.0,0,0,0,0,0,0.0,0,631,0.00,0.00,0.00,0.00,290,0,0,0.0,0.0,2026-03-03T20:15:00Z,0,False,12,0,0,0,0,0,29,0,14835,0,0,1,2,0.0,0,-103,0,103,42,True,0
Oscar Bobb,MID,Fulham,2.0,0,0,6,0,0,15.0,1,424,0.13,0.13,0.00,0.14,285,1,0,2.1,5.8,2026-03-04T19:30:00Z,29,False,19,0,0,0,1,0,29,0,30151,0,0,1,0,0.0,1,3150,3461,311,51,True,0
Oluwaseun Adewumi,MID,Burnley,0.0,0,0,0,0,0,0.0,0,212,0.00,0.00,0.00,0.00,284,0,0,0.0,0.0,2026-03-03T19:30:00Z,0,False,9,0,0,0,0,0,29,0,790,0,0,0,2,0.0,0,-3,0,3,45,False,0
Jordan Henderson,MID,Brentford,1.8,0,0,14,1,4,3.8,9,124,0.01,0.01,0.00,1.70,282,0,0,1.1,7.2,2026-03-03T19:30:00Z,61,False,4,0,0,0,4,0,29,0,43271,1,1,0,0,0.0,3,-817,468,1285,50,False,0
Harry Wilson,MID,Fulham,4.1,0,0,0,0,0,0.0,0,329,0.00,0.00,0.00,0.00,285,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,19,0,0,0,0,0,29,0,3082775,0,0,1,0,0.0,0,248190,326196,78006,60,True,0
Charlie Stevens,MID,Bournemouth,0.0,0,0,0,0,0,0.0,0,799,0.00,0.00,0.00,0.00,282,0,0,0.0,0.0,2026-03-03T19:30:00Z,0,False,5,0,0,0,0,0,29,0,558,0,0,0,0,0.0,0,26,62,36,45,True,0
Malick Thiaw,DEF,Newcastle,2.2,0,0,5,0,10,0.5,10,684,0.01,0.60,0.59,1.48,288,1,0,6.1,27.6,2026-03-04T20:15:00Z,90,False,14,0,0,0,0,0,29,0,541262,1,0,1,2,33.0,4,-35846,11135,46981,50,True,0
Emerson Palmieri dos Santos,DEF,West Ham,0.0,0,0,0,0,0,0.0,0,604,0.00,0.00,0.00,0.00,285,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,10,0,0,0,0,0,29,0,6574,0,0,1,0,0.0,0,-11,0,11,44,False,0
Godwill Kukonki,DEF,Man Utd,0.5,0,0,0,0,0,0.0,0,788,0.00,0.00,0.00,0.00,288,0,0,0.0,0.0,2026-03-04T20:15:00Z,0,False,15,0,0,0,0,0,29,0,1193,0,0,1,2,0.0,0,-10,21,31,40,False,0
Trey Nyoni,MID,Liverpool,1.2,0,0,0,0,0,0.0,0,396,0.00,0.00,0.00,0.00,290,0,0,0.0,0.0,2026-03-03T20:15:00Z,0,False,20,0,0,0,0,0,29,0,40602,0,0,1,2,0.0,0,-523,280,803,43,False,0
Nilson Angulo,MID,Sunderland,2.0,0,0,10,1,4,0.5,10,813,0.01,0.01,0.00,0.73,286,0,0,1.2,11.2,2026-03-03T19:30:00Z,87,False,11,0,0,0,3,0,29,0,710,1,3,1,0,0.0,3,-97,45,142,50,False,0
Angel Gomes,MID,Wolves,0.4,0,0,3,0,0,6.3,4,816,0.01,0.01,0.00,1.17,290,0,0,1.0,3.4,2026-03-03T20:15:00Z,59,False,12,0,0,0,2,0,29,0,2113,1,2,1,2,0.0,1,-398,127,525,48,True,0
Saheed Olagunju,DEF,Wolves,-1.0,0,0,0,0,0,0.0,0,766,0.00,0.00,0.00,0.00,290,0,0,0.0,0.0,2026-03-03T20:15:00Z,0,False,12,0,0,0,0,0,29,0,3386,0,0,1,2,0.0,0,135,274,139,40,True,0
Ladislav Krejcí,DEF,Wolves,1.4,0,0,9,0,8,0.0,10,709,0.00,0.00,0.00,1.83,290,1,0,1.7,16.6,2026-03-03T20:15:00Z,90,False,12,0,0,0,1,0,29,0,8387,1,2,1,2,0.0,4,-172,323,495,45,True,0
Malo Gusto,DEF,Chelsea,4.5,1,0,20,0,1,13.3,3,228,0.47,0.47,0.00,0.44,281,1,0,4.3,23.2,2026-03-04T19:30:00Z,74,False,2,0,0,0,4,0,29,0,244713,1,2,4,1,6.0,5,-8182,2062,10244,49,False,0
Jérémy Doku,MID,Man City,0.7,0,0,7,0,0,10.8,4,418,0.11,0.15,0.04,0.15,287,0,0,1.4,2.4,2026-03-04T19:30:00Z,13,False,16,0,0,0,3,0,29,0,300157,0,1,2,2,1.0,1,-551,1904,2455,64,True,0
Triston Rowe,DEF,Aston Villa,0.0,0,0,0,0,0,0.0,0,701,0.00,0.00,0.00,0.00,281,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,7,0,0,0,0,0,29,0,8981,0,0,4,1,0.0,0,-28,0,28,40,True,0
Luis Guilherme Lira dos Santos,MID,West Ham,0.0,0,0,0,0,0,0.0,0,619,0.00,0.00,0.00,0.00,285,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,10,0,0,0,0,0,29,0,2500,0,0,1,0,0.0,0,-6,0,6,49,False,0
Sebastiaan Bornauw,DEF,Leeds,0.0,0,0,0,0,0,0.0,0,345,0.00,0.00,0.00,0.00,286,0,0,0.0,0.0,2026-03-03T19:30:00Z,0,False,17,0,0,0,0,0,29,0,18969,0,0,1,0,0.0,0,-359,192,551,38,True,0
Kendry Páez Andrade,MID,Chelsea,0.0,0,0,0,0,0,0.0,0,248,0.00,0.00,0.00,0.00,281,0,0,0.0,0.0,2026-03-04T19:30:00Z,0,False,2,0,0,0,0,0,29,0,560,0,0,4,1,0.0,0,0,0,0,45,False,0
Asher Agbinone,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,274,0.00,0.00,0.00,0.00,289,0,0,0.0,0.0,2026-03-05T20:00:00Z,0,False,18,0,0,0,0,0,29,0,13445,0,0,3,1,0.0,0,322,1041,719,43,False,0
Matz Sels,GK,Nott'm Forest,0.3,0,0,5,0,0,0.0,0,502,0.00,0.00,0.00,2.12,287,2,0,2.0,20.2,2026-03-04T19:30:00Z,90,False,13,0,0,0,9,0,29,3,614870,1,0,2,2,0.0,1,-6384,761,7145,46,False,1
