h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.49623,1.03855,1.49623,1.03855,"{'att': 215, 'def': 21}","{'att': 235, 'def': 32}",7,4,1,1,1.7258,d,2022-01-15 15:00:00,0,1,0,1,0.45767999999999986
h,1.30606,0.925212,1.30606,0.925212,"{'att': 112, 'def': 22}","{'att': 297, 'def': 36}",9,2,0,3,1.6481000000000001,l,2022-01-21 20:00:00,0,0,1,0,0.38084799999999996
a,0.933965,0.765905,0.933965,0.765905,"{'att': 193, 'def': 21}","{'att': 158, 'def': 19}",9,5,0,0,1.4773,d,2022-02-05 18:00:00,0,1,0,1,0.1680600000000001
a,0.335474,0.905143,0.335474,0.905143,"{'att': 342, 'def': 15}","{'att': 147, 'def': 19}",5,9,0,1,0.6828,l,2022-02-08 19:45:00,0,0,1,0,-0.569669
h,0.532979,1.80456,0.532979,1.80456,"{'att': 324, 'def': 30}","{'att': 154, 'def': 27}",5,5,0,2,0.35719999999999996,l,2022-02-12 15:00:00,0,0,1,0,-1.2715809999999999
a,1.82051,1.0267,1.82051,1.0267,"{'att': 306, 'def': 14}","{'att': 225, 'def': 25}",4,18,1,0,2.0503,w,2022-02-19 15:00:00,1,0,0,3,0.7938100000000001
h,1.71917,0.818403,1.71917,0.818403,"{'att': 348, 'def': 13}","{'att': 273, 'def': 25}",4,2,1,4,2.1715999999999998,l,2022-02-23 19:30:00,0,0,1,0,0.9007670000000001
a,0.437185,2.41457,0.437185,2.41457,"{'att': 323, 'def': 21}","{'att': 164, 'def': 18}",1,11,0,0,0.2111,d,2022-02-26 15:00:00,0,1,0,1,-1.977385
h,1.29603,1.00457,1.29603,1.00457,"{'att': 322, 'def': 21}","{'att': 223, 'def': 31}",6,10,2,3,1.5877999999999999,l,2022-03-06 14:00:00,0,0,1,0,0.29146000000000005
a,0.498696,1.55037,0.498696,1.55037,"{'att': 468, 'def': 15}","{'att': 207, 'def': 23}",4,5,0,4,0.5077,l,2022-03-10 19:30:00,0,0,1,0,-1.051674
a,1.29385,1.25696,1.29385,1.25696,"{'att': 235, 'def': 17}","{'att': 118, 'def': 18}",5,5,2,1,1.3639,w,2022-03-13 14:00:00,1,0,0,3,0.03688999999999987
a,0.753307,2.23651,0.753307,1.47534,"{'att': 394, 'def': 14}","{'att': 124, 'def': 26}",3,7,0,2,0.3646,l,2022-04-02 11:30:00,0,0,1,0,-0.7220330000000001
h,1.07422,0.895612,1.07422,0.895612,"{'att': 192, 'def': 28}","{'att': 171, 'def': 38}",2,2,0,3,1.5357,l,2022-04-09 14:00:00,0,0,1,0,0.178608
h,1.50381,2.12457,1.50381,2.12457,"{'att': 196, 'def': 27}","{'att': 184, 'def': 19}",6,4,1,2,0.8718000000000001,l,2022-04-16 14:00:00,0,0,1,0,-0.6207599999999998
a,0.42632,3.68,0.42632,2.91883,"{'att': 377, 'def': 15}","{'att': 128, 'def': 32}",0,20,1,5,0.0409,l,2022-04-23 14:00:00,0,0,1,0,-2.49251
h,0.785742,1.37022,0.785742,1.37022,"{'att': 148, 'def': 18}","{'att': 138, 'def': 16}",6,11,1,2,0.8694,l,2022-04-30 14:00:00,0,0,1,0,-0.5844779999999999
a,0.255373,2.49142,0.255373,1.73025,"{'att': 313, 'def': 25}","{'att': 128, 'def': 17}",1,7,0,1,0.0935,l,2022-05-07 14:00:00,0,0,1,0,-1.474877
h,0.232236,0.812193,0.232236,0.812193,"{'att': 261, 'def': 14}","{'att': 291, 'def': 28}",3,6,0,0,0.6885000000000001,d,2022-05-11 18:45:00,0,1,0,1,-0.5799570000000001
h,2.58968,2.27297,2.58968,2.27297,"{'att': 337, 'def': 18}","{'att': 177, 'def': 20}",4,8,1,5,1.5939999999999999,l,2022-05-15 13:00:00,0,0,1,0,0.31671000000000005
a,0.575755,2.59231,0.575755,2.59231,"{'att': 421, 'def': 14}","{'att': 153, 'def': 24}",3,14,1,2,0.21689999999999998,l,2022-05-22 15:00:00,0,0,1,0,-2.016555
