h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.87375,1.29252,1.87375,0.53135,"{'att': 125, 'def': 14}","{'att': 395, 'def': 18}",18,2,3,2,1.8116999999999999,w,2022-11-05 15:00:00,1,0,0,3,1.3424
h,0.829107,1.15437,0.829107,0.393198,"{'att': 159, 'def': 32}","{'att': 295, 'def': 18}",7,6,1,2,0.9650000000000001,l,2022-11-13 14:00:00,0,0,1,0,0.43590900000000005
a,1.00714,1.70709,1.00714,0.857921,"{'att': 177, 'def': 16}","{'att': 445, 'def': 22}",10,5,3,1,0.7412000000000001,w,2022-12-26 15:00:00,1,0,0,3,0.14921899999999988
h,1.15663,3.22106,1.15663,3.22106,"{'att': 130, 'def': 16}","{'att': 372, 'def': 24}",9,8,2,4,0.2419,l,2022-12-31 17:30:00,0,0,1,0,-2.0644299999999998
a,2.50731,1.16896,2.50731,0.407788,"{'att': 318, 'def': 15}","{'att': 335, 'def': 15}",4,4,4,1,2.3118,w,2023-01-03 19:45:00,1,0,0,3,2.099522
h,2.40062,1.28853,2.40062,1.28853,"{'att': 260, 'def': 20}","{'att': 418, 'def': 27}",13,5,3,0,2.1797,w,2023-01-14 15:00:00,1,0,0,3,1.11209
a,1.94491,1.35941,1.94491,1.35941,"{'att': 206, 'def': 21}","{'att': 361, 'def': 11}",12,2,2,2,1.83,d,2023-01-21 15:00:00,0,1,0,1,0.5854999999999999
h,2.55696,0.908298,2.55696,0.908298,"{'att': 132, 'def': 19}","{'att': 349, 'def': 15}",15,2,1,0,2.5242999999999998,w,2023-02-04 15:00:00,1,0,0,3,1.648662
a,2.64981,0.928279,2.64981,0.928279,"{'att': 109, 'def': 30}","{'att': 454, 'def': 21}",8,2,1,1,2.5086,d,2023-02-11 15:00:00,0,1,0,1,1.7215310000000001
h,2.71375,0.224214,2.71375,0.224214,"{'att': 186, 'def': 30}","{'att': 375, 'def': 17}",10,0,0,1,2.8478000000000003,l,2023-02-18 15:00:00,0,0,1,0,2.489536
h,3.49993,0.250045,2.73876,0.250045,"{'att': 199, 'def': 19}","{'att': 426, 'def': 22}",9,3,4,0,2.9741,w,2023-03-04 15:00:00,1,0,0,3,2.488715
a,1.51388,0.596738,1.51388,0.596738,"{'att': 197, 'def': 25}","{'att': 339, 'def': 29}",10,9,2,2,2.1487000000000003,d,2023-03-11 15:00:00,0,1,0,1,0.9171419999999999
h,0.588727,1.21452,0.588727,1.21452,"{'att': 229, 'def': 27}","{'att': 336, 'def': 32}",5,7,1,0,0.7793999999999999,w,2023-03-15 19:30:00,1,0,0,3,-0.625793
h,3.8195,1.2788,3.05833,1.2788,"{'att': 101, 'def': 16}","{'att': 275, 'def': 23}",11,4,3,3,2.7147,d,2023-04-01 14:00:00,0,1,0,1,1.7795300000000003
a,2.63392,1.15322,2.63392,1.15322,"{'att': 187, 'def': 17}","{'att': 391, 'def': 34}",13,7,2,0,2.3928,w,2023-04-04 18:45:00,1,0,0,3,1.4807
a,1.47549,0.594139,1.47549,0.594139,"{'att': 179, 'def': 28}","{'att': 285, 'def': 21}",10,7,1,2,2.1066,l,2023-04-08 14:00:00,0,0,1,0,0.881351
a,2.52107,0.46331,2.52107,0.46331,"{'att': 249, 'def': 24}","{'att': 311, 'def': 20}",11,6,2,1,2.6734,w,2023-04-15 14:00:00,1,0,0,3,2.05776
a,2.33064,2.43846,2.33064,0.916127,"{'att': 113, 'def': 25}","{'att': 407, 'def': 20}",15,6,1,3,1.2946,l,2023-04-26 18:30:00,0,0,1,0,1.414513
h,3.60471,0.603985,3.60471,0.603985,"{'att': 214, 'def': 30}","{'att': 321, 'def': 21}",12,3,6,0,2.8604000000000003,w,2023-04-29 14:00:00,1,0,0,3,3.000725
h,2.09953,1.32105,1.33836,1.32105,"{'att': 186, 'def': 28}","{'att': 359, 'def': 21}",6,9,1,0,1.9441,w,2023-05-04 19:00:00,1,0,0,3,0.017309999999999937
h,3.23717,2.94223,3.23717,2.94223,"{'att': 104, 'def': 34}","{'att': 341, 'def': 20}",16,10,1,5,1.5493,l,2023-05-08 16:30:00,0,0,1,0,0.29494
a,2.21276,0.958651,2.21276,0.958651,"{'att': 191, 'def': 20}","{'att': 346, 'def': 33}",2,8,3,0,2.2904,w,2023-05-14 15:30:00,1,0,0,3,1.2541089999999997
a,0.593493,4.11359,0.593493,4.11359,"{'att': 119, 'def': 17}","{'att': 343, 'def': 37}",2,15,1,4,0.0424,l,2023-05-18 18:30:00,0,0,1,0,-3.5200970000000003
h,2.41418,0.863659,2.41418,0.863659,"{'att': 228, 'def': 21}","{'att': 344, 'def': 18}",22,2,3,1,2.3956999999999997,w,2023-05-21 13:00:00,1,0,0,3,1.550521
h,2.11486,1.92973,2.11486,1.92973,"{'att': 392, 'def': 33}","{'att': 196, 'def': 15}",6,9,1,1,1.4881,d,2023-05-24 19:00:00,0,1,0,1,0.18513000000000024
a,1.23117,2.55845,1.23117,2.55845,"{'att': 130, 'def': 22}","{'att': 258, 'def': 31}",3,9,1,2,0.4947,l,2023-05-28 15:30:00,0,0,1,0,-1.32728
