h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.98228,0.73695,1.98228,0.73695,"{'att': 461, 'def': 16}","{'att': 182, 'def': 11}",9,10,2,1,2.3972999999999995,w,2023-01-14 12:30:00,1,0,0,3,1.24533
a,1.39437,0.413339,1.39437,0.413339,"{'att': 191, 'def': 24}","{'att': 379, 'def': 29}",12,3,1,1,2.2132,d,2023-01-18 15:30:00,0,1,0,1,0.9810310000000001
a,0.272246,2.90273,0.272246,2.90273,"{'att': 248, 'def': 18}","{'att': 213, 'def': 18}",1,15,2,3,0.0829,l,2023-01-22 16:30:00,0,0,1,0,-2.630484
h,2.07035,1.3798,1.30918,1.3798,"{'att': 235, 'def': 17}","{'att': 247, 'def': 15}",11,4,2,1,1.9072,w,2023-02-04 15:00:00,1,0,0,3,-0.0706199999999999
h,2.00007,0.554798,2.00007,0.554798,"{'att': 113, 'def': 20}","{'att': 330, 'def': 27}",11,4,2,2,2.4416,d,2023-02-08 19:00:00,0,1,0,1,1.4452720000000001
a,1.30375,1.89163,1.30375,1.89163,"{'att': 115, 'def': 20}","{'att': 338, 'def': 30}",5,5,2,0,0.9276,w,2023-02-12 14:00:00,1,0,0,3,-0.58788
h,4.24663,1.39678,4.24663,1.39678,"{'att': 232, 'def': 22}","{'att': 336, 'def': 29}",12,7,3,0,2.7448,w,2023-02-19 14:00:00,1,0,0,3,2.84985
a,0.837542,3.44269,0.837542,3.44269,"{'att': 251, 'def': 19}","{'att': 137, 'def': 23}",3,14,0,7,0.15610000000000002,l,2023-03-05 16:30:00,0,0,1,0,-2.605148
h,0.910911,1.18053,0.910911,1.18053,"{'att': 238, 'def': 26}","{'att': 223, 'def': 25}",8,4,0,0,1.1277,d,2023-03-12 14:00:00,0,1,0,1,-0.26961900000000005
a,0.334127,3.33162,0.334127,3.33162,"{'att': 162, 'def': 26}","{'att': 249, 'def': 34}",5,11,0,2,0.0499,l,2023-04-02 15:30:00,0,0,1,0,-2.997493
h,1.1445,0.64499,1.1445,0.64499,"{'att': 180, 'def': 19}","{'att': 301, 'def': 17}",12,2,1,0,1.7546,w,2023-04-05 19:00:00,1,0,0,3,0.4995100000000001
h,4.38578,0.949183,4.38578,0.949183,"{'att': 149, 'def': 14}","{'att': 342, 'def': 28}",18,4,2,0,2.8542,w,2023-04-08 11:30:00,1,0,0,3,3.4365969999999995
a,3.33747,1.05289,3.33747,1.05289,"{'att': 124, 'def': 18}","{'att': 281, 'def': 17}",17,5,2,0,2.6994,w,2023-04-16 15:30:00,1,0,0,3,2.28458
a,1.96508,2.37239,1.96508,2.37239,"{'att': 212, 'def': 17}","{'att': 321, 'def': 21}",12,2,2,2,1.1016000000000001,d,2023-04-27 19:15:00,0,1,0,1,-0.4073100000000003
h,1.3056,0.434738,1.3056,0.434738,"{'att': 239, 'def': 25}","{'att': 331, 'def': 14}",12,4,1,0,2.1153,w,2023-04-30 13:00:00,1,0,0,3,0.870862
a,1.32105,2.09953,1.32105,1.33836,"{'att': 359, 'def': 21}","{'att': 186, 'def': 28}",9,6,0,1,0.8245,l,2023-05-04 19:00:00,0,0,1,0,-0.017309999999999937
a,1.1942,1.76618,1.1942,1.76618,"{'att': 178, 'def': 23}","{'att': 375, 'def': 13}",15,4,0,1,0.9068,l,2023-05-07 18:00:00,0,0,1,0,-0.5719800000000002
h,3.10118,0.268789,3.10118,0.268789,"{'att': 266, 'def': 31}","{'att': 189, 'def': 14}",13,4,2,0,2.8855999999999997,w,2023-05-13 14:00:00,1,0,0,3,2.832391
a,1.71783,0.815723,1.71783,0.815723,"{'att': 291, 'def': 22}","{'att': 300, 'def': 15}",12,8,1,0,2.0648,w,2023-05-20 14:00:00,1,0,0,3,0.902107
h,4.92231,1.68364,4.16115,1.68364,"{'att': 378, 'def': 26}","{'att': 234, 'def': 20}",18,11,4,1,2.8789,w,2023-05-25 19:00:00,1,0,0,3,2.47751
h,2.74766,1.88167,2.74766,1.1205,"{'att': 238, 'def': 31}","{'att': 270, 'def': 16}",14,8,2,1,1.9385000000000001,w,2023-05-28 15:30:00,1,0,0,3,1.6271600000000002
