h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.95088,1.71599,1.95088,1.71599,"{'att': 109, 'def': 18}","{'att': 299, 'def': 26}",7,0,0,1,1.5633,l,2023-03-11 15:00:00,0,0,1,0,0.23489000000000004
a,1.66591,0.358977,1.66591,0.358977,"{'att': 307, 'def': 26}","{'att': 135, 'def': 25}",4,6,2,0,2.6128,w,2023-03-15 19:30:00,1,0,0,3,1.306933
h,0.476467,1.42133,0.476467,1.42133,"{'att': 274, 'def': 30}","{'att': 247, 'def': 25}",7,5,1,1,0.5523,d,2023-03-18 15:00:00,0,1,0,1,-0.944863
a,1.2788,3.8195,1.2788,3.05833,"{'att': 275, 'def': 23}","{'att': 101, 'def': 16}",4,11,3,3,0.19589999999999996,d,2023-04-01 14:00:00,0,1,0,1,-1.7795300000000003
a,0.64499,1.1445,0.64499,1.1445,"{'att': 301, 'def': 17}","{'att': 180, 'def': 19}",2,12,0,1,0.9061999999999999,l,2023-04-05 19:00:00,0,0,1,0,-0.4995100000000001
h,2.06521,1.02337,0.542871,1.02337,"{'att': 201, 'def': 16}","{'att': 148, 'def': 27}",5,9,1,2,2.2487999999999997,l,2023-04-08 14:00:00,0,0,1,0,-0.4804989999999999
a,1.5133,0.93912,1.5133,0.93912,"{'att': 272, 'def': 21}","{'att': 266, 'def': 19}",4,3,0,2,1.8684000000000003,l,2023-04-15 14:00:00,0,0,1,0,0.5741800000000001
h,2.03162,1.66602,2.03162,1.66602,"{'att': 240, 'def': 26}","{'att': 133, 'def': 16}",7,4,1,1,1.6088,d,2023-04-22 14:00:00,0,1,0,1,0.36560000000000015
a,0.695344,1.21124,0.695344,1.21124,"{'att': 288, 'def': 20}","{'att': 125, 'def': 15}",3,10,2,0,0.8825000000000001,w,2023-04-26 18:45:00,1,0,0,3,-0.5158960000000001
h,1.32059,0.939693,1.32059,0.939693,"{'att': 139, 'def': 12}","{'att': 300, 'def': 16}",5,3,2,1,1.6869,w,2023-04-29 14:00:00,1,0,0,3,0.38089699999999993
a,0.183892,1.992,0.183892,1.992,"{'att': 180, 'def': 20}","{'att': 177, 'def': 23}",3,13,0,1,0.0888,l,2023-05-06 16:30:00,0,0,1,0,-1.808108
h,4.42571,0.203312,4.42571,0.203312,"{'att': 246, 'def': 19}","{'att': 287, 'def': 15}",7,2,2,0,2.9901,w,2023-05-14 13:00:00,1,0,0,3,4.222397999999999
a,1.15344,1.61667,1.15344,1.61667,"{'att': 314, 'def': 16}","{'att': 199, 'def': 15}",5,3,3,1,1.0321,w,2023-05-20 11:30:00,1,0,0,3,-0.46323000000000003
h,1.43893,1.18649,1.43893,1.18649,"{'att': 260, 'def': 32}","{'att': 176, 'def': 12}",12,11,1,0,1.5944999999999998,w,2023-05-28 15:30:00,1,0,0,3,0.25244
