h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.09339,0.993805,1.09339,0.993805,"{'att': 269, 'def': 29}","{'att': 272, 'def': 21}",7,7,0,1,1.4263,l,2023-01-23 20:00:00,0,0,1,0,0.09958500000000003
a,0.493341,1.41471,0.493341,1.41471,"{'att': 434, 'def': 22}","{'att': 141, 'def': 33}",5,5,0,0,0.5918,d,2023-02-03 20:00:00,0,1,0,1,-0.9213689999999999
h,1.69704,0.686824,1.69704,0.686824,"{'att': 258, 'def': 23}","{'att': 229, 'def': 20}",6,6,2,0,2.1977,w,2023-02-11 15:00:00,1,0,0,3,1.0102160000000002
a,0.224214,2.71375,0.224214,2.71375,"{'att': 375, 'def': 17}","{'att': 186, 'def': 30}",0,10,1,0,0.0896,w,2023-02-18 15:00:00,1,0,0,3,-2.489536
h,0.913133,0.997097,0.913133,0.997097,"{'att': 256, 'def': 27}","{'att': 251, 'def': 29}",6,6,1,1,1.2562,d,2023-02-24 20:00:00,0,1,0,1,-0.08396400000000004
a,1.67531,2.44358,1.67531,1.68241,"{'att': 104, 'def': 23}","{'att': 236, 'def': 38}",3,7,2,3,0.8180000000000001,l,2023-03-06 20:00:00,0,0,1,0,-0.007099999999999884
h,0.61832,2.64355,0.61832,2.64355,"{'att': 341, 'def': 20}","{'att': 254, 'def': 23}",5,20,0,3,0.20170000000000002,l,2023-03-12 14:00:00,0,0,1,0,-2.0252299999999996
a,0.601049,3.14054,0.601049,3.14054,"{'att': 183, 'def': 26}","{'att': 289, 'def': 24}",6,10,1,2,0.0732,l,2023-04-01 14:00:00,0,0,1,0,-2.539491
h,0.456524,1.23261,0.456524,1.23261,"{'att': 77, 'def': 18}","{'att': 315, 'def': 19}",9,4,0,1,0.6348,l,2023-04-08 14:00:00,0,0,1,0,-0.776086
a,1.92209,2.24262,1.92209,2.24262,"{'att': 202, 'def': 15}","{'att': 217, 'def': 16}",8,5,3,1,1.141,w,2023-04-15 14:00:00,1,0,0,3,-0.32053
h,1.43763,1.07482,1.43763,1.07482,"{'att': 207, 'def': 17}","{'att': 202, 'def': 32}",1,4,2,1,1.6787,w,2023-04-22 11:30:00,1,0,0,3,0.36280999999999985
a,0.079864,0.839159,0.079864,0.839159,"{'att': 260, 'def': 32}","{'att': 245, 'def': 16}",1,7,0,1,0.5112,l,2023-04-25 18:45:00,0,0,1,0,-0.7592949999999999
h,0.431813,2.32338,0.431813,1.56221,"{'att': 398, 'def': 21}","{'att': 224, 'def': 24}",2,11,1,2,0.1533,l,2023-04-30 13:00:00,0,0,1,0,-1.130397
a,0.740125,1.67372,0.740125,0.912551,"{'att': 341, 'def': 12}","{'att': 279, 'def': 28}",4,10,0,1,0.5823999999999999,l,2023-05-03 19:00:00,0,0,1,0,-0.17242599999999997
h,1.75276,2.92566,1.75276,1.31616,"{'att': 197, 'def': 27}","{'att': 298, 'def': 28}",10,4,5,3,0.616,w,2023-05-08 14:00:00,1,0,0,3,0.4366000000000001
a,1.27085,0.149649,1.27085,0.149649,"{'att': 181, 'def': 23}","{'att': 345, 'def': 27}",11,0,2,0,2.4343,w,2023-05-13 14:00:00,1,0,0,3,1.1212010000000001
h,1.95519,1.70785,1.19402,1.70785,"{'att': 201, 'def': 22}","{'att': 179, 'def': 15}",12,10,2,2,1.5603,d,2023-05-20 14:00:00,0,1,0,1,-0.51383
a,1.88167,2.74766,1.1205,2.74766,"{'att': 270, 'def': 16}","{'att': 238, 'def': 31}",8,14,1,2,0.8456,l,2023-05-28 15:30:00,0,0,1,0,-1.6271600000000002
