name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Andrew Robertson,DEF,Liverpool,0.2,0,0,0,0,0.0,234,15,0,0,0.0,0.0,2021-08-21T11:30:00Z,0,5,0,0,0,0,2,0,70276,0,2,0.0,0,-36466,729,37195,70,True,0
Marcus Rashford,MID,Man Utd,0.0,0,0,0,0,0.0,281,19,0,0,0.0,0.0,2021-08-22T13:00:00Z,0,16,0,0,0,0,2,0,15818,1,1,0.0,0,-6489,276,6765,95,False,0
Rayan Ait Nouri,DEF,Wolves,0.0,0,0,5,0,0.1,470,17,0,0,1.0,2.2,2021-08-22T13:00:00Z,6,17,0,0,0,0,2,0,40898,1,0,8.0,1,-5149,727,5876,45,True,0
Michal Karbownik,DEF,Brighton,0.5,0,0,0,0,0.0,536,12,0,0,0.0,0.0,2021-08-21T16:30:00Z,0,18,0,0,0,0,2,0,2734,0,2,0.0,0,496,646,150,40,True,0
Ciaran Clark,DEF,Newcastle,-0.5,0,0,0,0,0.0,293,11,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,2,0,0,0,0,2,0,11142,0,2,0.0,0,-352,1116,1468,45,False,0
Pascal Groß,MID,Brighton,6.5,1,0,27,1,57.6,55,12,0,0,10.8,29.8,2021-08-21T16:30:00Z,90,18,0,0,0,0,2,0,41958,0,2,21.0,6,1509,5663,4154,60,True,0
Bobby Thomas,DEF,Burnley,-1.0,0,0,0,0,0.0,534,15,0,0,0.0,0.0,2021-08-21T11:30:00Z,0,11,0,0,0,0,2,0,9825,0,2,0.0,0,3269,3991,722,40,False,0
John McGinn,MID,Aston Villa,5.5,0,0,14,1,40.6,35,11,0,0,5.6,10.2,2021-08-21T14:00:00Z,90,14,0,0,0,0,2,0,99747,0,2,5.0,3,16498,24903,8405,60,True,0
Bukayo Saka,MID,Arsenal,1.5,0,0,8,0,16.5,22,18,2,0,3.5,9.0,2021-08-22T15:30:00Z,60,6,0,0,0,0,2,0,831796,2,0,9.0,2,-237110,17791,254901,64,True,0
Takumi Minamino,MID,Liverpool,1.0,0,0,0,0,0.0,236,15,0,0,0.0,0.0,2021-08-21T11:30:00Z,0,5,0,0,0,0,2,0,8239,0,2,0.0,0,-2603,468,3071,54,True,0
Rhys Williams,DEF,Liverpool,1.0,0,0,0,0,0.0,247,15,0,0,0.0,0.0,2021-08-21T11:30:00Z,0,5,0,0,0,0,2,0,4867,0,2,0.0,0,-773,167,940,45,True,0
Jack Butland,GK,Crystal Palace,0.5,0,0,0,0,0.0,156,13,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,3,0,0,0,0,2,0,34147,0,0,0.0,0,-1567,967,2534,45,True,0
João Pedro Cavaco Cancelo,DEF,Man City,5.5,0,0,18,1,9.1,256,16,0,0,3.2,11.6,2021-08-21T14:00:00Z,90,15,0,0,0,0,2,0,539200,0,5,11.0,6,-6770,36414,43184,60,True,0
Marvelous Nakamba,MID,Aston Villa,1.5,0,0,0,0,0.0,41,11,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,14,0,0,0,0,2,0,18812,0,2,0.0,0,4024,6425,2401,45,True,0
Cédric Soares,DEF,Arsenal,0.5,0,0,15,0,20.8,5,18,2,0,3.8,17.0,2021-08-22T15:30:00Z,90,6,0,0,0,0,2,0,17397,2,0,0.0,1,-2978,565,3543,45,True,0
Joseph Gomez,DEF,Liverpool,1.5,0,0,3,0,0.0,238,15,0,0,0.0,0.0,2021-08-21T11:30:00Z,1,5,0,0,0,0,2,0,53470,0,2,0.0,1,-9177,2987,12164,50,True,0
Johann Berg Gudmundsson,MID,Burnley,0.5,0,0,4,0,23.5,108,15,2,0,2.8,4.2,2021-08-21T11:30:00Z,78,11,0,0,0,0,2,0,5372,0,2,0.0,2,-667,223,890,55,False,0
Eric Dier,DEF,Spurs,7.0,0,0,25,1,0.0,361,17,0,0,5.2,19.0,2021-08-22T13:00:00Z,90,20,0,0,0,0,2,0,227449,1,0,33.0,6,67452,83116,15664,45,False,0
Charlie Cresswell,DEF,Leeds,1.0,0,0,0,0,0.0,563,14,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,8,0,0,0,0,2,0,0,2,2,0.0,0,0,0,0,40,True,0
Jan Bednarek,DEF,Southampton,0.0,0,0,6,0,0.4,343,19,1,0,0.7,6.4,2021-08-22T13:00:00Z,45,13,0,0,0,0,2,0,76002,1,1,0.0,1,-10192,1138,11330,45,True,0
Steven Alzate,MID,Brighton,1.5,0,0,0,0,0.0,73,12,0,0,0.0,0.0,2021-08-21T16:30:00Z,0,18,0,0,0,0,2,0,4272,0,2,0.0,0,22,675,653,50,True,0
Nathaniel Chalobah,MID,Watford,0.0,0,0,0,0,0.0,385,12,0,0,0.0,0.0,2021-08-21T16:30:00Z,0,4,0,0,0,0,2,0,1356,0,2,0.0,0,-464,99,563,50,False,0
Fabio Henrique Tavares,MID,Liverpool,0.4,0,0,0,0,0.0,232,15,0,0,0.0,0.0,2021-08-21T11:30:00Z,0,5,0,0,0,0,2,0,61205,0,2,0.0,0,-8702,6698,15400,55,True,0
Pontus Jansson,DEF,Brentford,7.0,0,3,30,1,10.3,76,13,0,0,2.7,14.2,2021-08-21T14:00:00Z,90,7,0,0,0,0,2,0,51593,0,0,2.0,9,6969,10610,3641,45,False,0
João Filipe Iria Santos Moutinho,MID,Wolves,1.5,0,0,15,0,41.6,426,17,1,0,5.5,10.0,2021-08-22T13:00:00Z,71,17,0,0,0,0,2,0,34854,1,0,3.0,2,-1397,3022,4419,50,True,0
Asmir Begović,GK,Everton,0.0,0,0,0,0,0.0,481,14,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,10,0,0,0,0,2,0,177071,2,2,0.0,0,4443,8736,4293,40,False,0
