name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Luke Cundle,MID,Wolves,-0.5,0,0,0,0,0.0,547,30,0,0,0.0,0.0,2021-08-29T15:30:00Z,0,13,0,0,0,0,3,0,2705,1,0,0.0,0,449,1013,564,45,True,0
Adam Forshaw,MID,Leeds,0.5,0,0,0,0,0.0,552,29,0,0,0.0,0.0,2021-08-29T13:00:00Z,0,5,0,0,0,0,3,0,723,1,1,0.0,0,30,173,143,45,False,0
Kepa Arrizabalaga,GK,Chelsea,0.0,0,0,0,0,0.0,129,23,0,0,0.0,0.0,2021-08-28T16:30:00Z,0,11,0,0,0,0,3,0,21461,1,1,0.0,0,-2921,535,3456,49,False,0
Kortney Hause,DEF,Aston Villa,0.8,0,0,5,0,0.1,36,21,0,0,0.3,3.2,2021-08-28T14:00:00Z,1,3,0,0,0,0,3,0,8189,1,1,0.0,1,-1120,333,1453,44,True,0
Tyrone Mings,DEF,Aston Villa,5.5,0,0,0,0,0.0,38,21,0,0,0.0,0.0,2021-08-28T14:00:00Z,0,3,0,0,0,0,3,0,817626,1,1,0.0,0,181873,215540,33667,50,True,0
Ainsley Maitland-Niles,MID,Arsenal,-0.2,0,0,3,0,0.1,13,24,1,0,0.1,0.4,2021-08-28T11:30:00Z,19,12,0,0,0,0,3,0,5401,0,5,0.0,1,-884,160,1044,54,False,0
Jesse Lingard,MID,Man Utd,0.8,0,0,0,0,0.0,276,30,0,0,0.0,0.0,2021-08-29T15:30:00Z,0,20,0,0,0,0,3,0,93492,1,0,0.0,0,-13249,1098,14347,69,False,0
Billy Gilmour,MID,Norwich,1.0,0,0,11,0,2.8,145,26,2,0,1.9,8.6,2021-08-28T14:00:00Z,78,9,0,0,0,0,3,0,632575,2,1,8.0,2,-23479,39321,62800,45,True,0
Jaden Philogene-Bidace,MID,Aston Villa,0.8,0,0,0,0,0.0,497,21,0,0,0.0,0.0,2021-08-28T14:00:00Z,0,3,0,0,0,0,3,0,1468,1,1,0.0,0,-186,100,286,50,True,0
Fernando Luiz Rosa,MID,Man City,1.2,0,0,0,0,0.0,453,24,0,0,0.0,0.0,2021-08-28T11:30:00Z,0,1,0,0,0,0,3,0,35177,0,5,0.0,0,-6319,3443,9762,50,True,0
Björn Engels,DEF,Aston Villa,0.0,0,0,0,0,0.0,31,21,0,0,0.0,0.0,2021-08-28T14:00:00Z,0,3,0,0,0,0,3,0,63,1,1,0.0,0,-7,0,7,45,True,0
Tariqe Fosu-Henry,MID,Brentford,-0.4,0,0,0,0,0.0,79,21,0,0,0.0,0.0,2021-08-28T14:00:00Z,0,2,0,0,0,0,3,0,4520,1,1,0.0,0,-1716,32,1748,53,False,0
Thomas Partey,MID,Arsenal,0.0,0,0,0,0,0.0,15,24,0,0,0.0,0.0,2021-08-28T11:30:00Z,0,12,0,0,0,0,3,0,3864,0,5,0.0,0,-476,320,796,50,False,0
Karl Hein,GK,Arsenal,-0.5,0,0,0,0,0.0,532,24,0,0,0.0,0.0,2021-08-28T11:30:00Z,0,12,0,0,0,0,3,0,16440,0,5,0.0,0,3968,5213,1245,40,False,0
Francisco Femenía Far,DEF,Watford,-1.0,0,0,0,0,0.0,382,27,0,0,0.0,0.0,2021-08-29T13:00:00Z,0,17,0,0,0,0,3,0,11319,0,1,0.0,0,-3042,245,3287,44,False,0
Raúl Jiménez,FWD,Wolves,1.2,0,0,10,0,35.3,430,30,1,0,10.1,11.4,2021-08-29T15:30:00Z,90,13,0,0,0,0,3,0,203246,1,0,54.0,2,-48434,14667,63101,74,True,0
Sean Longstaff,MID,Newcastle,0.8,0,0,22,0,25.5,309,25,2,0,6.2,35.0,2021-08-28T14:00:00Z,90,16,0,0,0,0,3,0,24775,2,2,1.0,2,-1374,1732,3106,45,True,0
Boubakary Soumaré,MID,Leicester,1.7,0,0,0,0,0.0,458,26,0,0,0.0,0.0,2021-08-28T14:00:00Z,0,15,0,0,0,0,3,0,6574,2,1,0.0,0,-1000,324,1324,49,False,0
Héctor Bellerín,DEF,Arsenal,-0.5,0,0,0,0,0.0,9,24,0,0,0.0,0.0,2021-08-28T11:30:00Z,0,12,0,0,0,0,3,0,48415,0,5,0.0,0,-17353,969,18322,48,False,0
Emmanuel Dennis,FWD,Watford,4.0,0,0,-2,0,2.0,450,27,1,0,2.5,0.4,2021-08-29T13:00:00Z,90,17,0,0,0,0,3,0,530746,0,1,23.0,1,187719,269879,82160,51,False,1
Lucas Torreira,MID,Arsenal,0.0,0,0,0,0,0.0,18,24,0,0,0.0,0.0,2021-08-28T11:30:00Z,0,12,0,0,0,0,3,0,29757,0,5,0.0,0,-5987,2398,8385,45,False,0
Nampalys Mendy,MID,Leicester,0.2,0,0,0,0,0.0,203,26,0,0,0.0,0.0,2021-08-28T14:00:00Z,0,15,0,0,0,0,3,0,30581,2,1,0.0,0,-5345,1202,6547,45,False,0
Ryan Fraser,MID,Newcastle,1.5,1,0,12,0,0.3,298,25,1,0,1.8,0.0,2021-08-28T14:00:00Z,6,16,0,0,0,0,3,0,8260,2,2,18.0,4,-1411,359,1770,54,True,0
Paul Pogba,MID,Man Utd,7.8,0,0,8,1,19.4,272,30,0,0,4.9,12.2,2021-08-29T15:30:00Z,90,20,0,0,0,0,3,0,1490294,1,0,17.0,2,271082,363680,92598,77,False,1
Bertrand Traoré,MID,Aston Villa,0.0,0,0,0,0,0.0,32,21,0,0,0.0,0.0,2021-08-28T14:00:00Z,0,3,0,0,0,0,3,0,56038,1,1,0.0,0,-55435,110,55545,59,True,0
Leandro Trossard,MID,Brighton,2.3,0,0,8,0,15.2,64,22,2,0,7.6,13.2,2021-08-28T14:00:00Z,90,8,0,0,0,0,3,0,62662,2,0,48.0,2,-18774,3602,22376,64,True,0
Christian Nørgaard,MID,Brentford,3.2,0,0,2,0,1.4,77,21,1,0,0.9,7.6,2021-08-28T14:00:00Z,90,2,0,0,0,0,3,0,103755,1,1,0.0,1,10633,31333,20700,50,False,1
Wesley Fofana,DEF,Leicester,0.0,0,0,0,0,0.0,220,26,0,0,0.0,0.0,2021-08-28T14:00:00Z,0,15,0,0,0,0,3,0,35855,2,1,0.0,0,-8256,301,8557,44,False,0
Tommy Doyle,MID,Man City,0.5,0,0,0,0,0.0,566,24,0,0,0.0,0.0,2021-08-28T11:30:00Z,0,1,0,0,0,0,3,0,413,0,5,0.0,0,170,204,34,45,True,0
Nemanja Matic,MID,Man Utd,1.5,0,0,0,0,0.0,271,30,0,0,0.0,0.0,2021-08-29T15:30:00Z,0,20,0,0,0,0,3,0,21651,1,0,0.0,0,636,3653,3017,45,False,0
Arthur Masuaku,DEF,West Ham,0.1,0,0,0,0,0.0,417,28,0,0,0.0,0.0,2021-08-28T14:00:00Z,0,7,0,0,0,0,3,0,3746,2,2,0.0,0,-783,74,857,44,True,0
Bernard Anício Caldeira Duarte,MID,Everton,0.0,0,0,0,0,0.0,167,22,0,0,0.0,0.0,2021-08-28T14:00:00Z,0,4,0,0,0,0,3,0,302,2,0,0.0,0,-56,0,56,55,False,0
Brandon Williams,DEF,Norwich,-0.7,0,0,14,0,3.1,290,26,2,0,1.7,14.0,2021-08-28T14:00:00Z,90,9,0,0,0,0,3,0,184362,2,1,0.0,1,20771,30162,9391,40,True,0
Kenny McLean,MID,Norwich,0.0,0,0,11,0,1.5,318,26,2,0,2.4,13.8,2021-08-28T14:00:00Z,90,9,0,0,0,0,3,0,3214,2,1,9.0,2,-343,164,507,49,True,0
Jeremy Ngakia,DEF,Watford,-0.7,0,0,3,0,0.4,400,27,0,0,1.3,12.4,2021-08-29T13:00:00Z,39,17,0,0,0,0,3,0,4074,0,1,0.0,1,-553,64,617,44,False,0
Sadio Mané,MID,Liverpool,5.3,1,0,9,0,18.9,230,23,1,0,11.0,8.6,2021-08-28T16:30:00Z,90,6,0,0,0,0,3,0,247504,1,1,82.0,5,-38132,13757,51889,119,True,0
Edward Nketiah,FWD,Arsenal,0.0,0,0,0,0,0.0,20,24,0,0,0.0,0.0,2021-08-28T11:30:00Z,0,12,0,0,0,0,3,0,6202,0,5,0.0,0,-948,467,1415,55,False,0
Jakub Moder,MID,Brighton,2.3,0,0,5,0,3.8,75,22,2,0,2.9,3.0,2021-08-28T14:00:00Z,72,8,0,0,0,0,3,0,67082,2,0,22.0,2,-4404,6409,10813,45,True,0
Ben Davies,DEF,Liverpool,0.0,0,0,0,0,0.0,248,23,0,0,0.0,0.0,2021-08-28T16:30:00Z,0,6,0,0,0,0,3,0,20592,1,1,0.0,0,-6159,0,6159,40,True,0
Trevoh Chalobah,DEF,Chelsea,5.0,0,0,4,0,0.0,527,23,0,0,0.2,2.2,2021-08-28T16:30:00Z,3,11,0,0,0,0,3,0,187573,1,1,0.0,1,-52689,23264,75953,50,False,0
Bali Mumba,DEF,Norwich,0.0,0,0,0,0,0.0,515,26,0,0,0.0,0.0,2021-08-28T14:00:00Z,0,9,0,0,0,0,3,0,25901,2,1,0.0,0,-2488,1107,3595,40,True,0
Enock Mwepu,MID,Brighton,0.1,0,0,0,0,0.0,462,22,0,0,0.0,0.0,2021-08-28T14:00:00Z,0,8,0,0,0,0,3,0,6441,2,0,0.0,0,-2871,180,3051,59,True,0
Theo Walcott,MID,Southampton,1.5,0,0,0,0,0.0,332,25,0,0,0.0,0.0,2021-08-28T14:00:00Z,0,14,0,0,0,0,3,0,17479,2,2,0.0,0,-1529,1533,3062,60,False,0
Fabian Schär,DEF,Newcastle,-0.5,0,0,8,0,0.3,305,25,2,0,1.1,10.4,2021-08-28T14:00:00Z,90,16,0,0,0,0,3,0,17224,2,2,0.0,0,-1828,478,2306,45,True,1
Mateusz Klich,MID,Leeds,4.2,0,0,0,0,0.0,186,29,0,0,0.0,0.0,2021-08-29T13:00:00Z,0,5,0,0,0,0,3,0,70244,1,1,0.0,0,27266,36622,9356,55,False,0
Che Adams,FWD,Southampton,4.5,0,0,5,0,12.9,345,25,1,0,5.0,3.6,2021-08-28T14:00:00Z,70,14,0,0,0,0,3,0,176201,2,2,33.0,2,34361,57430,23069,70,False,0
Andriy Yarmolenko,MID,West Ham,1.5,0,0,3,0,0.3,412,28,0,0,0.6,0.0,2021-08-28T14:00:00Z,3,7,0,0,0,0,3,0,15165,2,2,6.0,1,-3162,890,4052,54,True,0
Onel Hernández,MID,Norwich,-1.0,0,0,0,0,0.0,320,26,0,0,0.0,0.0,2021-08-28T14:00:00Z,0,9,0,0,0,0,3,0,4290,2,1,0.0,0,-685,133,818,49,True,0
Benjamin Chilwell,DEF,Chelsea,0.0,0,0,0,0,0.0,135,23,0,0,0.0,0.0,2021-08-28T16:30:00Z,0,11,0,0,0,0,3,0,516090,1,1,0.0,0,-236742,4576,241318,58,False,0
Leander Dendoncker,MID,Wolves,0.2,0,0,0,0,0.0,434,30,0,0,0.0,0.0,2021-08-29T15:30:00Z,0,13,0,0,0,0,3,0,13017,1,0,0.0,0,-1734,387,2121,49,True,0
Andrew Robertson,DEF,Liverpool,0.7,0,0,12,0,56.7,234,23,1,0,8.8,17.8,2021-08-28T16:30:00Z,85,6,0,0,0,0,3,0,83990,1,1,13.0,2,4152,15815,11663,70,True,0
Marcus Rashford,MID,Man Utd,0.0,0,0,0,0,0.0,281,30,0,0,0.0,0.0,2021-08-29T15:30:00Z,0,20,0,0,0,0,3,0,14071,1,0,0.0,0,-2389,266,2655,94,False,0
Rayan Ait Nouri,DEF,Wolves,-0.2,0,0,0,0,0.0,470,30,0,0,0.0,0.0,2021-08-29T15:30:00Z,0,13,0,0,0,0,3,0,34310,1,0,0.0,0,-7142,938,8080,44,True,0
Michal Karbownik,DEF,Brighton,0.0,0,0,0,0,0.0,536,22,0,0,0.0,0.0,2021-08-28T14:00:00Z,0,8,0,0,0,0,3,0,5802,2,0,0.0,0,1179,1861,682,40,True,0
Ciaran Clark,DEF,Newcastle,-0.5,0,0,0,0,0.0,293,25,0,0,0.0,0.0,2021-08-28T14:00:00Z,0,16,0,0,0,0,3,0,9990,2,2,0.0,0,-1659,319,1978,45,True,0
Pascal Groß,MID,Brighton,4.7,0,0,19,0,50.7,55,22,2,0,8.9,29.2,2021-08-28T14:00:00Z,90,8,0,0,0,0,3,0,66445,2,0,9.0,2,17311,26046,8735,60,True,0
Bobby Thomas,DEF,Burnley,-0.5,0,0,0,0,0.0,534,29,0,0,0.0,0.0,2021-08-29T13:00:00Z,0,10,0,0,0,0,3,0,14845,1,1,0.0,0,1914,4179,2265,40,True,0
John McGinn,MID,Aston Villa,3.8,0,0,0,0,0.0,35,21,0,0,0.0,0.0,2021-08-28T14:00:00Z,0,3,0,0,0,0,3,0,100236,1,1,0.0,0,-3069,11295,14364,60,True,0
Bukayo Saka,MID,Arsenal,0.8,0,0,0,0,0.8,22,24,3,0,0.5,0.0,2021-08-28T11:30:00Z,45,12,0,0,0,0,3,0,642187,0,5,6.0,1,-209006,14222,223228,63,False,0
Takumi Minamino,MID,Liverpool,0.0,0,0,0,0,0.0,236,23,0,0,0.0,0.0,2021-08-28T16:30:00Z,0,6,0,0,0,0,3,0,6263,1,1,0.0,0,-2291,311,2602,53,True,0
Rhys Williams,DEF,Liverpool,0.0,0,0,0,0,0.0,247,23,0,0,0.0,0.0,2021-08-28T16:30:00Z,0,6,0,0,0,0,3,0,4587,1,1,0.0,0,-627,203,830,44,True,0
Jack Butland,GK,Crystal Palace,-0.5,0,0,0,0,0.0,156,28,0,0,0.0,0.0,2021-08-28T14:00:00Z,0,19,0,0,0,0,3,0,33474,2,2,0.0,0,-1968,688,2656,45,False,0
João Pedro Cavaco Cancelo,DEF,Man City,5.2,0,0,28,1,18.3,256,24,0,0,6.0,18.6,2021-08-28T11:30:00Z,90,1,0,0,0,0,3,0,554340,0,5,23.0,6,-5213,37095,42308,60,True,0
Marvelous Nakamba,MID,Aston Villa,1.5,0,0,3,0,0.3,41,21,0,0,0.1,0.6,2021-08-28T14:00:00Z,27,3,0,0,0,0,3,0,16735,1,1,0.0,1,-2147,1139,3286,45,True,0
Cédric Soares,DEF,Arsenal,-0.5,0,0,1,0,1.0,5,24,5,0,0.5,4.4,2021-08-28T11:30:00Z,90,12,0,0,0,0,3,0,17617,0,5,0.0,-1,-1038,1515,2553,44,False,1
Joseph Gomez,DEF,Liverpool,0.3,0,0,0,0,0.0,238,23,0,0,0.0,0.0,2021-08-28T16:30:00Z,0,6,0,0,0,0,3,0,48696,1,1,0.0,0,-7716,2421,10137,49,True,0
Johann Berg Gudmundsson,MID,Burnley,1.5,0,0,2,1,2.7,108,29,0,0,0.6,0.0,2021-08-29T13:00:00Z,62,10,0,0,0,0,3,0,5482,1,1,6.0,3,-362,348,710,55,True,0
Eric Dier,DEF,Spurs,7.7,0,1,27,1,1.1,361,27,0,0,3.7,26.8,2021-08-29T13:00:00Z,90,18,0,0,0,0,3,0,404813,0,1,9.0,7,153990,182400,28410,46,True,0
Charlie Cresswell,DEF,Leeds,0.5,0,0,0,0,0.0,563,29,0,0,0.0,0.0,2021-08-29T13:00:00Z,0,5,0,0,0,0,3,0,9172,1,1,0.0,0,5230,6034,804,40,False,0
Jan Bednarek,DEF,Southampton,0.8,0,0,0,0,0.0,343,25,0,0,0.0,0.0,2021-08-28T14:00:00Z,0,14,0,0,0,0,3,0,69190,2,2,0.0,0,-8013,1435,9448,45,False,0
Steven Alzate,MID,Brighton,0.7,0,0,0,0,0.0,73,22,0,0,0.0,0.0,2021-08-28T14:00:00Z,0,8,0,0,0,0,3,0,4159,2,0,0.0,0,-390,408,798,50,True,0
Eldin Jakupovic,GK,Leicester,2.0,0,0,0,0,0.0,573,26,0,0,0.0,0.0,2021-08-28T14:00:00Z,0,15,0,0,0,0,3,0,0,2,1,0.0,0,0,0,0,40,False,0
Nathaniel Chalobah,MID,Watford,-0.2,0,0,0,0,0.0,385,27,0,0,0.0,0.0,2021-08-29T13:00:00Z,0,17,0,0,0,0,3,0,1125,0,1,0.0,0,-255,38,293,50,False,0
Fabio Henrique Tavares,MID,Liverpool,1.0,0,0,13,0,5.1,232,23,1,0,3.0,9.4,2021-08-28T16:30:00Z,90,6,0,0,0,0,3,0,43825,1,1,15.0,2,-18328,1048,19376,54,True,0
Niels Nkounkou,DEF,Everton,1.0,0,0,0,0,0.0,570,22,0,0,0.0,0.0,2021-08-28T14:00:00Z,0,4,0,0,0,0,3,0,0,2,0,0.0,0,0,0,0,40,False,0
