h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.338855,2.81482,0.338855,2.05365,"{'att': 242, 'def': 18}","{'att': 200, 'def': 22}",0,13,0,2,0.09430000000000001,l,2021-12-15 20:00:00,0,0,1,0,-1.714795
h,1.53745,1.35643,1.53745,0.595257,"{'att': 172, 'def': 18}","{'att': 206, 'def': 22}",10,2,2,3,1.5153,l,2021-12-26 15:00:00,0,0,1,0,0.942193
a,2.84084,1.0143,2.07967,1.0143,"{'att': 137, 'def': 29}","{'att': 208, 'def': 23}",6,3,4,1,2.5771,w,2021-12-28 15:00:00,1,0,0,3,1.0653700000000002
a,2.23146,2.69204,1.47029,2.69204,"{'att': 334, 'def': 34}","{'att': 153, 'def': 15}",4,11,3,2,1.0835000000000001,w,2022-01-01 17:30:00,1,0,0,3,-1.22175
h,2.89217,0.343347,2.89217,0.343347,"{'att': 191, 'def': 20}","{'att': 285, 'def': 10}",12,4,2,0,2.8644,w,2022-01-12 21:45:00,1,0,0,3,2.548823
h,2.3549,2.26884,2.3549,2.26884,"{'att': 234, 'def': 25}","{'att': 169, 'def': 20}",9,6,2,3,1.4292999999999998,l,2022-01-16 14:00:00,0,0,1,0,0.08606000000000025
a,0.238027,1.75857,0.238027,1.75857,"{'att': 296, 'def': 25}","{'att': 229, 'def': 19}",3,12,0,1,0.152,l,2022-01-22 15:00:00,0,0,1,0,-1.520543
h,0.905143,0.335474,0.905143,0.335474,"{'att': 147, 'def': 19}","{'att': 342, 'def': 15}",9,5,1,0,1.9581000000000002,w,2022-02-08 19:45:00,1,0,0,3,0.569669
a,0.745068,1.40693,0.745068,0.645761,"{'att': 333, 'def': 21}","{'att': 249, 'def': 22}",7,3,2,2,0.7605,d,2022-02-13 16:30:00,0,1,0,1,0.09930699999999992
h,0.847948,0.932574,0.847948,0.932574,"{'att': 234, 'def': 10}","{'att': 193, 'def': 16}",7,9,1,1,1.2407,d,2022-02-19 12:30:00,0,1,0,1,-0.08462599999999998
h,1.62241,0.892018,1.62241,0.892018,"{'att': 343, 'def': 26}","{'att': 217, 'def': 7}",14,7,1,0,1.9858000000000002,w,2022-02-27 14:00:00,1,0,0,3,0.7303919999999999
a,1.33829,2.18865,1.33829,2.18865,"{'att': 340, 'def': 10}","{'att': 190, 'def': 18}",3,13,0,1,0.8008,l,2022-03-05 17:30:00,0,0,1,0,-0.85036
h,1.58468,1.05391,1.58468,1.05391,"{'att': 260, 'def': 16}","{'att': 249, 'def': 17}",9,7,2,1,1.8246,w,2022-03-13 14:00:00,1,0,0,3,0.5307700000000002
a,0.644964,2.54795,0.644964,2.54795,"{'att': 371, 'def': 15}","{'att': 335, 'def': 17}",3,5,1,3,0.25570000000000004,l,2022-03-20 16:30:00,0,0,1,0,-1.9029860000000003
h,1.49657,0.657846,1.49657,0.657846,"{'att': 207, 'def': 7}","{'att': 323, 'def': 13}",6,9,2,1,2.1228,w,2022-04-03 13:00:00,1,0,0,3,0.8387239999999999
a,0.244824,1.85534,0.244824,1.85534,"{'att': 287, 'def': 14}","{'att': 357, 'def': 11}",3,14,0,2,0.2153,l,2022-04-10 13:00:00,0,0,1,0,-1.610516
h,2.79175,1.88137,2.79175,1.1202,"{'att': 133, 'def': 9}","{'att': 275, 'def': 17}",12,4,1,1,2.0667000000000004,d,2022-04-17 13:15:00,0,1,0,1,1.6715499999999999
a,0.388975,2.34959,0.388975,1.58842,"{'att': 351, 'def': 13}","{'att': 164, 'def': 17}",4,13,0,1,0.191,l,2022-04-24 13:00:00,0,0,1,0,-1.1994449999999999
h,0.451976,0.964564,0.451976,0.964564,"{'att': 280, 'def': 16}","{'att': 316, 'def': 19}",3,4,1,2,0.8552,l,2022-05-01 15:30:00,0,0,1,0,-0.512588
a,3.25894,0.77895,2.49777,0.77895,"{'att': 233, 'def': 14}","{'att': 429, 'def': 19}",10,5,4,0,2.8718999999999997,w,2022-05-08 13:00:00,1,0,0,3,1.71882
h,1.0088,2.14723,1.0088,1.38606,"{'att': 257, 'def': 7}","{'att': 88, 'def': 13}",3,19,2,2,0.5686,d,2022-05-15 13:00:00,0,1,0,1,-0.37726000000000015
a,0.268845,1.67774,0.268845,1.67774,"{'att': 233, 'def': 14}","{'att': 242, 'def': 14}",4,21,1,3,0.3235,l,2022-05-22 15:00:00,0,0,1,0,-1.408895
