h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.621466,1.59306,0.621466,1.59306,"{'att': 176, 'def': 18}","{'att': 223, 'def': 26}",3,1,1,4,0.5670000000000001,l,2022-01-11 21:45:00,0,0,1,0,-0.971594
a,0.376656,3.49099,0.376656,3.49099,"{'att': 303, 'def': 20}","{'att': 150, 'def': 17}",5,11,0,3,0.061,l,2022-01-16 14:00:00,0,0,1,0,-3.114334
h,2.081,2.05969,2.081,2.05969,"{'att': 263, 'def': 25}","{'att': 193, 'def': 16}",8,6,1,3,1.3774000000000002,l,2022-01-19 20:00:00,0,0,1,0,0.021310000000000162
h,0.742573,0.218211,0.742573,0.218211,"{'att': 232, 'def': 23}","{'att': 239, 'def': 15}",6,2,1,2,1.8158999999999998,l,2022-01-22 15:00:00,0,0,1,0,0.524362
a,0.461305,1.98246,0.461305,1.22129,"{'att': 280, 'def': 17}","{'att': 104, 'def': 20}",3,11,0,2,0.29410000000000003,l,2022-02-09 19:45:00,0,0,1,0,-0.7599849999999999
h,1.97576,0.49802,1.97576,0.49802,"{'att': 227, 'def': 25}","{'att': 171, 'def': 30}",7,5,0,0,2.5614,d,2022-02-12 15:00:00,0,1,0,1,1.4777399999999998
a,0.640726,1.52247,0.640726,1.52247,"{'att': 241, 'def': 10}","{'att': 168, 'def': 23}",4,3,1,2,0.6603999999999999,l,2022-02-19 15:00:00,0,0,1,0,-0.881744
h,0.494232,2.25373,0.494232,2.25373,"{'att': 244, 'def': 21}","{'att': 107, 'def': 19}",5,8,0,2,0.3033,l,2022-02-26 15:00:00,0,0,1,0,-1.759498
a,2.22064,0.77334,0.698303,0.77334,"{'att': 237, 'def': 25}","{'att': 141, 'def': 19}",5,5,3,1,2.4979,w,2022-03-05 15:00:00,1,0,0,3,-0.07503700000000002
h,1.82002,0.825311,1.05885,0.825311,"{'att': 159, 'def': 13}","{'att': 253, 'def': 15}",4,7,2,0,2.2026,w,2022-03-12 15:00:00,1,0,0,3,0.23353900000000005
a,1.72466,1.27865,1.72466,1.27865,"{'att': 304, 'def': 20}","{'att': 254, 'def': 23}",12,6,1,2,1.7344,l,2022-03-20 14:00:00,0,0,1,0,0.44601
a,2.43422,1.29014,2.43422,1.29014,"{'att': 303, 'def': 15}","{'att': 128, 'def': 17}",7,10,4,1,2.1407000000000003,w,2022-04-02 14:00:00,1,0,0,3,1.1440799999999998
h,1.85534,0.244824,1.85534,0.244824,"{'att': 357, 'def': 11}","{'att': 287, 'def': 14}",14,3,2,0,2.6483000000000003,w,2022-04-10 13:00:00,1,0,0,3,1.610516
a,2.12457,1.50381,2.12457,1.50381,"{'att': 184, 'def': 19}","{'att': 196, 'def': 27}",4,6,2,1,1.8687,w,2022-04-16 14:00:00,1,0,0,3,0.6207599999999998
h,1.3153,0.517755,1.3153,0.517755,"{'att': 238, 'def': 16}","{'att': 201, 'def': 14}",5,6,0,0,2.0374,d,2022-04-23 16:30:00,0,1,0,1,0.797545
a,0.681425,1.84111,0.681425,1.07994,"{'att': 434, 'def': 11}","{'att': 203, 'def': 13}",9,5,0,3,0.43920000000000003,l,2022-05-02 19:00:00,0,0,1,0,-0.39851499999999995
h,3.68223,0.988574,3.68223,0.988574,"{'att': 203, 'def': 24}","{'att': 149, 'def': 16}",11,5,3,0,2.7891999999999997,w,2022-05-07 14:00:00,1,0,0,3,2.6936560000000003
a,1.81626,2.69589,1.81626,1.93472,"{'att': 82, 'def': 14}","{'att': 303, 'def': 11}",7,5,3,2,0.7674000000000001,w,2022-05-15 15:30:00,1,0,0,3,-0.11846000000000001
h,0.844985,1.47786,0.844985,0.716686,"{'att': 206, 'def': 21}","{'att': 262, 'def': 20}",4,4,1,2,0.7797000000000001,l,2022-05-22 15:00:00,0,0,1,0,0.12829899999999994
