id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
985,Mason Holgate,25,2137,2,1.660385251045227,1,0.10458622314035892,7,3,6,1,D M S,Everton,2,1.660385251045227,1.5720058949664235,1.520550579763949
1017,Matej Vydra,22,634,2,1.9705590568482876,3,0.7523251548409462,19,6,1,0,F S,Burnley,2,1.9705590568482876,2.7295809760689735,0.2564481068402529
1683,Ryan Fraser,27,1476,2,2.8667202200740576,3,2.154739622026682,24,25,3,0,F M S,Newcastle United,2,2.8667202200740576,6.576195449568331,2.6878369823098183
1726,Abdoulaye Doucouré,30,2540,2,2.653875428251922,4,2.4187434911727905,34,20,6,0,M S,Everton,2,2.653875428251922,8.230575228109956,3.8371879030019045
1791,Trent Alexander-Arnold,32,2856,2,2.1920700781047344,12,12.687637702561915,51,90,2,0,D,Liverpool,2,2.1920700781047344,21.09129348397255,11.98893128335476
2254,Mateo Kovacic,25,1541,2,1.6888311877846718,5,4.1181420888751745,22,27,4,0,M S,Chelsea,2,1.6888311877846718,12.851388551294804,9.873720191419125
2280,Jonny,13,1020,2,0.8668939555063844,0,1.128573752939701,10,11,1,0,D S,Wolverhampton Wanderers,2,0.8668939555063844,3.1494774725288153,1.7416084222495556
2328,Thomas Partey,24,2045,2,3.022722240537405,1,0.8679597564041615,44,16,6,0,M S,Arsenal,2,3.022722240537405,9.63908451423049,8.366634782403708
3293,Lucas Moura,34,1770,2,3.3637330923229456,6,5.320137433707714,37,34,4,0,F M S,Tottenham,2,3.3637330923229456,13.46659730374813,6.767044963315129
3294,Edinson Cavani,15,745,2,3.725319940596819,1,1.2471085945144296,18,7,0,0,F S,Manchester United,2,3.725319940596819,4.904175844043493,0.6423906339332461
3422,João Moutinho,35,2987,2,1.1245433427393436,1,2.769639853388071,20,39,4,0,M S,Wolverhampton Wanderers,2,1.1245433427393436,10.469512853771448,8.5268987827003
3491,Romain Saiss,31,2721,2,3.198773187585175,0,0.32126787677407265,18,7,6,0,D,Wolverhampton Wanderers,2,3.198773187585175,5.6407568491995335,5.4336167126894
4419,Adam Armstrong,23,1412,2,4.238082006573677,2,1.624623842537403,47,13,1,0,F S,Southampton,2,4.238082006573677,6.217601872980595,0.7942281793802977
6122,Douglas Luiz,34,2733,2,2.220370903611183,3,2.443070529960096,23,36,7,0,M S,Aston Villa,2,2.220370903611183,10.234680568799376,8.437492871657014
6249,Davinson Sánchez,23,1618,2,2.004247263073921,0,0.29199736565351486,13,5,4,0,D S,Tottenham,2,2.004247263073921,7.7105469685047865,7.483333822339773
6441,Ferrán Torres,4,308,2,2.512166380882263,1,0.021644435822963715,13,1,0,0,F,Manchester City,2,2.512166380882263,2.4304773956537247,1.177093531936407
6630,Joe Willock,29,2063,2,3.6774299759417772,0,1.1284043807536364,35,18,0,0,M S,Newcastle United,2,3.6774299759417772,7.496499555185437,3.557702364400029
6852,Matt Doherty,15,864,2,3.0913912020623684,4,2.0252627693116665,16,15,0,0,D M S,Tottenham,2,3.0913912020623684,7.882363393902779,4.257714971899986
6893,Stuart Armstrong,25,1456,2,2.761912815272808,0,1.6201884802430868,38,25,1,0,F M S,Southampton,2,2.761912815272808,6.535926837474108,3.463348062708974
7052,Wout Weghorst,20,1459,2,5.398301584646106,3,1.8519037403166294,30,14,3,0,F S,Burnley,2,5.398301584646106,6.137317501939833,1.1787752257660031
7187,Sergio Reguilón,25,1929,2,2.9716831743717194,3,3.530891317874193,21,28,4,0,D S,Tottenham,2,2.9716831743717194,9.459174590185285,4.919269068166614
7236,Leander Dendoncker,30,1941,2,2.4547902178019285,2,0.9651262201368809,23,11,4,0,M S,Wolverhampton Wanderers,2,2.4547902178019285,5.346125973388553,3.24360990896821
7295,Joshua Sargent,26,1578,2,2.0713029727339745,1,0.5363336000591516,23,11,1,0,F M S,Norwich,2,2.0713029727339745,2.816050885245204,0.5686428751796484
7603,Marc Guehi,36,3227,2,2.491802920587361,1,1.2006495026871562,19,6,4,0,D,Crystal Palace,2,2.491802920587361,7.824273723177612,7.775642021559179
