h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,0.0489155,2.12153,0.0489155,2.12153,"{'att': 437, 'def': 14}","{'att': 155, 'def': 13}",5,12,0,2,0.0766,l,2021-02-03 18:00:00,0,0,1,0,-2.0726145
h,1.88934,0.612682,1.88934,0.612682,"{'att': 216, 'def': 12}","{'att': 229, 'def': 18}",13,5,1,1,2.3692,d,2021-02-06 15:00:00,0,1,0,1,1.276658
a,1.95502,0.645616,1.95502,0.645616,"{'att': 195, 'def': 25}","{'att': 167, 'def': 29}",4,10,3,0,2.3651999999999997,w,2021-02-13 15:00:00,1,0,0,3,1.309404
h,1.20642,0.594471,1.20642,0.594471,"{'att': 264, 'def': 25}","{'att': 180, 'def': 14}",5,4,1,1,1.9351000000000003,d,2021-02-17 18:00:00,0,1,0,1,0.6119490000000001
h,0.535153,1.71922,0.535153,1.71922,"{'att': 111, 'def': 25}","{'att': 190, 'def': 10}",3,4,0,0,0.3362,d,2021-02-20 15:00:00,0,1,0,1,-1.184067
a,0.603212,2.35788,0.603212,2.35788,"{'att': 420, 'def': 34}","{'att': 235, 'def': 11}",7,4,0,4,0.29479999999999995,l,2021-02-28 14:00:00,0,0,1,0,-1.7546680000000001
h,1.26793,1.24109,1.26793,1.24109,"{'att': 339, 'def': 18}","{'att': 133, 'def': 14}",7,6,1,1,1.392,d,2021-03-03 18:00:00,0,1,0,1,0.026839999999999975
h,1.10374,2.53692,1.10374,2.53692,"{'att': 342, 'def': 11}","{'att': 199, 'def': 18}",5,8,1,1,0.4816,d,2021-03-06 12:30:00,0,1,0,1,-1.43318
a,0.74852,1.69849,0.74852,1.69849,"{'att': 311, 'def': 15}","{'att': 130, 'def': 18}",9,9,2,1,0.6192,w,2021-03-13 17:30:00,1,0,0,3,-0.9499700000000001
a,1.50285,2.40272,0.741677,2.40272,"{'att': 214, 'def': 21}","{'att': 125, 'def': 16}",7,14,2,3,0.7435,l,2021-04-04 11:00:00,0,0,1,0,-1.6610429999999998
h,1.84262,1.34279,1.84262,1.34279,"{'att': 164, 'def': 18}","{'att': 184, 'def': 13}",13,3,1,2,1.7248,l,2021-04-11 11:00:00,0,0,1,0,0.49983
a,0.959804,2.87455,0.959804,2.87455,"{'att': 304, 'def': 22}","{'att': 117, 'def': 12}",5,13,1,3,0.23049999999999998,l,2021-04-18 15:00:00,0,0,1,0,-1.914746
a,2.24049,0.351673,2.24049,0.351673,"{'att': 277, 'def': 24}","{'att': 137, 'def': 17}",3,0,4,0,2.7512000000000003,w,2021-04-25 11:00:00,1,0,0,3,1.888817
h,1.68312,2.42477,0.921949,2.42477,"{'att': 251, 'def': 17}","{'att': 175, 'def': 16}",4,7,1,2,0.8768,l,2021-05-03 19:15:00,0,0,1,0,-1.502821
a,1.65831,0.778074,1.65831,0.778074,"{'att': 260, 'def': 25}","{'att': 74, 'def': 21}",11,14,2,0,2.0601000000000003,w,2021-05-10 19:00:00,1,0,0,3,0.8802359999999999
h,1.41338,1.85654,1.41338,1.85654,"{'att': 252, 'def': 21}","{'att': 184, 'def': 14}",13,9,0,4,1.0386000000000002,l,2021-05-15 11:30:00,0,0,1,0,-0.44316
h,0.837048,2.73316,0.837048,2.73316,"{'att': 291, 'def': 25}","{'att': 171, 'def': 13}",11,13,0,3,0.3093,l,2021-05-19 19:15:00,0,0,1,0,-1.8961119999999998
a,0.558508,0.420006,0.558508,0.420006,"{'att': 159, 'def': 17}","{'att': 225, 'def': 26}",10,4,0,1,1.4201,l,2021-05-23 15:00:00,0,0,1,0,0.13850200000000001
