h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,0.287444,3.26328,0.287444,2.50211,"{'att': 501, 'def': 20}","{'att': 192, 'def': 30}",0,14,0,2,0.0424,l,2020-12-05 15:00:00,0,0,1,0,-2.2146660000000002
h,1.72509,1.82445,1.72509,1.06328,"{'att': 389, 'def': 12}","{'att': 87, 'def': 14}",5,10,1,1,1.2945,d,2020-12-13 16:30:00,0,1,0,1,0.66181
h,1.00448,0.462456,1.00448,0.462456,"{'att': 250, 'def': 22}","{'att': 203, 'def': 27}",5,4,0,0,1.9177000000000002,d,2020-12-16 20:00:00,0,1,0,1,0.5420240000000001
a,1.10645,1.26725,1.10645,0.506084,"{'att': 271, 'def': 16}","{'att': 276, 'def': 19}",4,6,1,1,1.1552000000000002,d,2020-12-19 20:00:00,0,1,0,1,0.600366
h,0.781855,0.119709,0.781855,0.119709,"{'att': 224, 'def': 26}","{'att': 158, 'def': 35}",6,0,0,0,2.006,d,2020-12-26 15:00:00,0,1,0,1,0.662146
a,1.05329,3.14372,1.05329,3.14372,"{'att': 299, 'def': 32}","{'att': 258, 'def': 31}",7,3,1,1,0.28200000000000003,d,2021-01-13 20:00:00,0,1,0,1,-2.09043
h,0.46126,1.37939,0.46126,1.37939,"{'att': 424, 'def': 21}","{'att': 158, 'def': 24}",6,13,0,1,0.6173,l,2021-01-16 17:30:00,0,0,1,0,-0.9181299999999999
h,0.753669,1.68401,0.753669,1.68401,"{'att': 338, 'def': 19}","{'att': 242, 'def': 33}",4,7,1,2,0.6264,l,2021-01-20 20:15:00,0,0,1,0,-0.930341
a,0.513226,2.29129,0.513226,2.29129,"{'att': 154, 'def': 18}","{'att': 233, 'def': 34}",2,12,0,0,0.2521,d,2021-01-27 19:30:00,0,1,0,1,-1.778064
a,1.52044,0.994664,1.52044,0.994664,"{'att': 149, 'def': 17}","{'att': 319, 'def': 22}",7,0,2,2,1.772,d,2021-01-30 15:00:00,0,1,0,1,0.525776
h,0.731288,1.71299,0.731288,1.71299,"{'att': 253, 'def': 33}","{'att': 361, 'def': 19}",10,6,0,2,0.47209999999999996,l,2021-02-03 18:00:00,0,0,1,0,-0.981702
h,1.60884,0.943539,1.60884,0.943539,"{'att': 174, 'def': 16}","{'att': 351, 'def': 15}",12,2,0,0,1.8686,d,2021-02-06 17:30:00,0,1,0,1,0.665301
a,2.55085,0.314075,2.55085,0.314075,"{'att': 353, 'def': 30}","{'att': 289, 'def': 22}",9,1,2,0,2.8834,w,2021-02-14 19:00:00,1,0,0,3,2.236775
a,0.594471,1.20642,0.594471,1.20642,"{'att': 180, 'def': 14}","{'att': 264, 'def': 25}",4,5,1,1,0.7654,d,2021-02-17 18:00:00,0,1,0,1,-0.6119490000000001
h,1.21006,0.977747,1.21006,0.977747,"{'att': 143, 'def': 15}","{'att': 329, 'def': 32}",7,2,1,0,1.5197,w,2021-02-20 20:00:00,1,0,0,3,0.23231299999999988
a,0.813134,0.0880148,0.813134,0.0880148,"{'att': 206, 'def': 30}","{'att': 318, 'def': 33}",5,1,0,0,2.0315000000000003,d,2021-02-28 12:00:00,0,1,0,1,0.7251192
h,1.1715,1.5519,1.1715,1.5519,"{'att': 209, 'def': 28}","{'att': 323, 'def': 28}",9,7,0,1,1.0149,l,2021-03-04 18:00:00,0,0,1,0,-0.38040000000000007
a,1.37047,0.701764,1.37047,0.701764,"{'att': 350, 'def': 17}","{'att': 260, 'def': 26}",2,5,1,0,1.9742,w,2021-03-07 14:00:00,1,0,0,3,0.668706
h,0.449499,2.72578,0.449499,1.96461,"{'att': 335, 'def': 33}","{'att': 276, 'def': 32}",7,6,0,3,0.0733,l,2021-03-13 20:00:00,0,0,1,0,-1.515111
h,1.47498,1.40706,1.47498,1.40706,"{'att': 152, 'def': 20}","{'att': 162, 'def': 34}",8,6,1,2,1.4163,l,2021-03-19 20:00:00,0,0,1,0,0.06791999999999998
a,1.52172,1.52229,1.52172,1.52229,"{'att': 220, 'def': 22}","{'att': 215, 'def': 30}",3,4,1,3,1.3561,l,2021-04-04 15:30:00,0,0,1,0,-0.0005699999999999594
h,0.733154,0.428134,0.733154,0.428134,"{'att': 291, 'def': 25}","{'att': 268, 'def': 13}",12,1,0,1,1.6052,l,2021-04-09 19:00:00,0,0,1,0,0.30501999999999996
a,0.839128,2.85573,0.0779587,2.85573,"{'att': 332, 'def': 20}","{'att': 166, 'def': 24}",3,10,1,1,0.1603,d,2021-04-18 12:30:00,0,1,0,1,-2.7777713
a,0.290042,1.8433,0.290042,1.8433,"{'att': 284, 'def': 23}","{'att': 287, 'def': 25}",9,10,0,2,0.24810000000000001,l,2021-05-01 16:30:00,0,0,1,0,-1.553258
h,0.778074,1.65831,0.778074,1.65831,"{'att': 74, 'def': 21}","{'att': 260, 'def': 25}",14,11,0,2,0.6996,l,2021-05-10 19:00:00,0,0,1,0,-0.8802359999999999
a,0.875957,2.29146,0.875957,2.29146,"{'att': 290, 'def': 29}","{'att': 381, 'def': 30}",8,7,1,3,0.48040000000000005,l,2021-05-15 14:00:00,0,0,1,0,-1.4155029999999997
a,0.872643,0.92243,0.872643,0.92243,"{'att': 301, 'def': 27}","{'att': 281, 'def': 25}",2,6,1,1,1.316,d,2021-05-18 17:00:00,0,1,0,1,-0.049787000000000026
h,0.98902,1.60157,0.98902,0.840404,"{'att': 205, 'def': 23}","{'att': 327, 'def': 8}",5,3,0,2,0.8055999999999999,l,2021-05-23 15:00:00,0,0,1,0,0.14861599999999997
