h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
a,1.15797,2.79229,0.396837,2.79229,"{'att': 265, 'def': 18}","{'att': 156, 'def': 23}",4,11,2,1,0.3436,w,2021-11-06 15:00:00,1,0,0,3,-2.395453
h,0.43778,1.13118,0.43778,1.13118,"{'att': 301, 'def': 28}","{'att': 132, 'def': 17}",4,9,2,1,0.7430999999999999,w,2021-11-20 15:00:00,1,0,0,3,-0.6934
h,1.4047,0.297157,1.4047,0.297157,"{'att': 360, 'def': 27}","{'att': 240, 'def': 15}",9,5,0,0,2.3478999999999997,d,2021-11-27 15:00:00,0,1,0,1,1.1075430000000002
a,1.51084,1.15636,1.51084,0.395187,"{'att': 128, 'def': 26}","{'att': 293, 'def': 8}",8,2,1,1,1.62,d,2021-11-30 19:30:00,0,1,0,1,1.115653
a,1.06562,2.00668,1.06562,2.00668,"{'att': 248, 'def': 11}","{'att': 457, 'def': 19}",9,3,0,3,0.6900999999999999,l,2021-12-05 14:00:00,0,0,1,0,-0.9410599999999998
h,0.986107,2.09817,0.986107,1.337,"{'att': 247, 'def': 10}","{'att': 248, 'def': 29}",8,9,0,1,0.5436,l,2021-12-11 17:30:00,0,0,1,0,-0.350893
h,0.502647,1.96261,0.502647,1.96261,"{'att': 193, 'def': 22}","{'att': 283, 'def': 20}",5,14,0,2,0.2555,l,2021-12-14 19:45:00,0,0,1,0,-1.4599630000000001
h,0.154212,2.87539,0.154212,2.11422,"{'att': 347, 'def': 25}","{'att': 153, 'def': 16}",1,10,0,5,0.0342,l,2021-12-26 15:00:00,0,0,1,0,-1.960008
a,0.594134,2.38978,0.594134,1.62862,"{'att': 234, 'def': 21}","{'att': 207, 'def': 19}",5,8,0,3,0.263,l,2021-12-28 15:00:00,0,0,1,0,-1.0344859999999998
a,0.343347,2.89217,0.343347,2.89217,"{'att': 285, 'def': 10}","{'att': 191, 'def': 20}",4,12,0,2,0.0849,l,2022-01-12 21:45:00,0,0,1,0,-2.548823
h,1.00153,0.541027,1.00153,0.541027,"{'att': 242, 'def': 20}","{'att': 139, 'def': 26}",4,7,2,1,1.8435000000000001,w,2022-01-15 15:00:00,1,0,0,3,0.460503
a,0.925212,1.30606,0.925212,1.30606,"{'att': 297, 'def': 36}","{'att': 112, 'def': 22}",2,9,3,0,1.034,w,2022-01-21 20:00:00,1,0,0,3,-0.38084799999999996
h,0.296411,1.22883,0.296411,0.467662,"{'att': 403, 'def': 23}","{'att': 125, 'def': 27}",2,3,1,1,0.4135,d,2022-02-09 19:45:00,0,1,0,1,-0.17125100000000004
h,0.356755,4.44653,0.356755,3.46024,"{'att': 352, 'def': 9}","{'att': 157, 'def': 17}",5,21,0,4,0.007500000000000001,l,2022-02-12 17:30:00,0,0,1,0,-3.103485
a,0.66975,3.15449,0.66975,3.15449,"{'att': 356, 'def': 14}","{'att': 169, 'def': 22}",5,21,1,3,0.1656,l,2022-02-19 15:00:00,0,0,1,0,-2.48474
a,0.424877,3.08863,0.424877,3.08863,"{'att': 220, 'def': 14}","{'att': 197, 'def': 21}",4,9,0,2,0.0835,l,2022-02-25 20:00:00,0,0,1,0,-2.6637530000000003
h,0.77334,2.22064,0.77334,0.698303,"{'att': 141, 'def': 19}","{'att': 237, 'def': 25}",5,5,1,3,0.34450000000000003,l,2022-03-05 15:00:00,0,0,1,0,0.07503700000000002
h,0.965723,2.1308,0.204554,2.1308,"{'att': 419, 'def': 15}","{'att': 210, 'def': 20}",2,17,1,3,0.5409,l,2022-03-10 19:30:00,0,0,1,0,-1.926246
a,1.40148,3.11755,1.40148,3.11755,"{'att': 212, 'def': 18}","{'att': 200, 'def': 36}",12,10,1,2,0.3369,l,2022-03-13 14:00:00,0,0,1,0,-1.71607
a,0.494112,2.38297,0.494112,1.6218,"{'att': 169, 'def': 10}","{'att': 149, 'def': 24}",4,14,0,0,0.2157,d,2022-04-02 14:00:00,0,1,0,1,-1.127688
h,1.6723,1.44652,1.6723,1.44652,"{'att': 163, 'def': 12}","{'att': 125, 'def': 19}",5,5,2,0,1.5326999999999997,w,2022-04-10 13:00:00,1,0,0,3,0.22577999999999987
a,1.79754,1.66737,1.79754,1.66737,"{'att': 283, 'def': 20}","{'att': 233, 'def': 22}",12,19,2,3,1.4634999999999998,l,2022-04-16 14:00:00,0,0,1,0,0.1301699999999999
h,0.657661,1.87558,0.657661,1.87558,"{'att': 304, 'def': 27}","{'att': 213, 'def': 21}",6,8,0,3,0.44789999999999996,l,2022-04-23 14:00:00,0,0,1,0,-1.217919
a,0.352212,2.31192,0.352212,2.31192,"{'att': 199, 'def': 14}","{'att': 283, 'def': 31}",6,9,0,2,0.2107,l,2022-04-30 14:00:00,0,0,1,0,-1.9597080000000002
h,0.77895,3.25894,0.77895,2.49777,"{'att': 429, 'def': 19}","{'att': 233, 'def': 14}",5,10,0,4,0.07980000000000001,l,2022-05-08 13:00:00,0,0,1,0,-1.71882
a,1.21966,2.57058,1.21966,2.57058,"{'att': 407, 'def': 11}","{'att': 214, 'def': 28}",3,13,0,3,0.5082,l,2022-05-11 18:45:00,0,0,1,0,-1.3509200000000001
a,1.53212,0.999066,1.53212,0.999066,"{'att': 291, 'def': 13}","{'att': 202, 'def': 15}",0,5,1,1,1.8010000000000002,d,2022-05-15 13:00:00,0,1,0,1,0.5330539999999999
h,0.310789,3.815,0.310789,3.815,"{'att': 403, 'def': 24}","{'att': 239, 'def': 14}",6,12,0,5,0.021699999999999997,l,2022-05-22 15:00:00,0,0,1,0,-3.5042109999999997
