name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Hwang Hee-chan,MID,Wolves,0.5,0,0,12,0,12.3,550,0.02,0.04,0.02,0.72,230,1,0,4.3,17.4,2025-01-25T15:00:00Z,58,0,0,0,0,0,0,0,False,1,0,0,0,0,23,0,30891,0,1,0,13.0,1,-2037,537,2574,61,True,0
Mikey Moore,MID,Spurs,2.0,0,0,-2,0,2.0,610,0.01,0.05,0.04,0.00,229,0,0,0.9,1.2,2025-01-26T14:00:00Z,36,0,0,0,0,0,0,0,False,11,0,0,0,0,23,0,24074,0,2,1,6.0,1,2462,2986,524,45,True,0
Hákon Valdimarsson,GK,Brentford,0.0,0,0,0,0,0.0,109,0.00,0.00,0.00,0.00,224,0,0,0.0,0.0,2025-01-26T14:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,23,0,476480,0,2,1,0.0,0,-3342,9945,13287,39,False,0
Alex Paulsen,GK,Bournemouth,0.0,0,0,0,0,0.0,75,0.00,0.00,0.00,0.00,222,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,23,0,2320,0,0,5,0.0,0,-30,0,30,40,True,0
João Victor Gomes da Silva,MID,Wolves,1.3,0,0,-2,0,3.9,553,0.01,0.01,0.00,0.90,230,1,0,0.3,0.0,2025-01-25T15:00:00Z,69,0,0,0,0,0,0,0,False,1,0,0,0,1,23,0,32976,1,1,0,0.0,-1,-2798,727,3525,49,True,0
Cole Palmer,MID,Chelsea,6.0,0,0,16,0,12.3,182,0.14,0.21,0.07,2.50,227,3,0,3.4,10.8,2025-01-25T17:30:00Z,90,0,0,0,0,0,0,0,False,13,0,0,0,0,23,0,7388472,1,1,3,11.0,2,-254621,42785,297406,113,False,0
Mitoma Kaoru,MID,Brighton,6.2,0,0,1,0,11.3,136,0.07,0.14,0.07,0.85,223,1,0,2.9,0.0,2025-01-25T15:00:00Z,90,0,0,0,0,0,0,0,False,8,0,0,0,0,23,0,648415,1,1,0,18.0,2,84307,103898,19591,63,True,0
Boubakary Soumaré,MID,Leicester,1.8,0,0,22,0,20.2,285,0.04,0.06,0.02,1.04,229,1,0,3.7,15.8,2025-01-26T14:00:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,23,0,45157,1,2,1,1.0,2,-1975,1695,3670,44,False,0
Chris Wood,FWD,Nott'm Forest,7.8,0,0,6,0,12.9,447,0.01,0.01,0.00,1.69,222,5,0,2.2,5.2,2025-01-25T15:00:00Z,90,0,0,0,0,0,0,0,False,3,0,0,0,0,23,0,4942782,1,0,5,4.0,2,328237,422467,94230,71,False,0
Joe Worrall,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,448,0.00,0.00,0.00,0.00,222,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,23,0,2273,0,0,5,0.0,0,-18,0,18,45,False,0
Jeffrey Schlupp,MID,Crystal Palace,0.2,0,0,0,0,0.0,214,0.00,0.00,0.00,0.00,224,0,0,0.0,0.0,2025-01-26T14:00:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,23,0,7017,0,2,1,0.0,0,-64,270,334,46,True,0
Milos Kerkez,DEF,Bournemouth,6.5,0,0,17,1,2.7,70,0.01,0.01,0.00,0.98,222,0,0,1.6,11.0,2025-01-25T15:00:00Z,90,0,0,0,0,0,0,0,False,16,0,0,0,0,23,0,1021592,1,0,5,2.0,6,168173,193370,25197,48,True,0
Adrian Mazilu,MID,Brighton,0.0,0,0,0,0,0.0,133,0.00,0.00,0.00,0.00,223,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,23,0,1308,0,1,0,0.0,0,-16,0,16,45,True,0
Jason Steele,GK,Brighton,0.0,0,0,0,0,0.0,142,0.00,0.00,0.00,0.00,223,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,23,0,102965,0,1,0,0.0,0,-3526,703,4229,41,True,0
Arijanet Muric,GK,Ipswich,-1.0,0,0,0,0,0.0,568,0.00,0.00,0.00,0.00,226,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,23,0,91294,0,1,4,0.0,0,-4531,1987,6518,44,False,0
Harvey Davies,GK,Liverpool,1.0,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,226,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,23,0,1690,0,1,4,0.0,0,-56,67,123,40,True,0
Carl Rushworth,GK,Brighton,0.0,0,0,0,0,0.0,615,0.00,0.00,0.00,0.00,223,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,23,0,4412,0,1,0,0.0,0,-103,0,103,40,True,0
Ibrahim Sangaré,MID,Nott'm Forest,0.0,0,0,0,0,0.0,442,0.00,0.00,0.00,0.00,222,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,23,0,81828,0,0,5,0.0,0,652,5363,4711,43,False,0
Hannibal Mejbri,MID,Man Utd,0.0,0,0,0,0,0.0,373,0.00,0.00,0.00,0.00,225,0,0,0.0,0.0,2025-01-26T19:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,23,0,3655,0,1,0,0.0,0,-44,0,44,45,False,0
Brandon Austin,GK,Spurs,0.2,0,0,0,0,0.0,479,0.00,0.00,0.00,0.00,229,0,0,0.0,0.0,2025-01-26T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,23,0,53678,0,2,1,0.0,0,-337,961,1298,40,True,0
Fabian Hürzeler,AM,Brighton,2.5,0,0,0,0,0.0,739,0.00,0.00,0.00,0.00,223,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,0,0,0,1,0,0,0,False,8,0,0,0,0,23,0,0,0,1,0,0.0,0,0,0,0,11,True,0
Conor Coady,DEF,Leicester,0.5,0,0,5,0,0.0,288,0.00,0.00,0.00,0.09,229,0,0,0.3,2.6,2025-01-26T14:00:00Z,3,0,0,0,0,0,0,0,False,18,0,0,0,0,23,0,41469,0,2,1,0.0,1,-1960,628,2588,40,False,0
Wes Foderingham,GK,West Ham,0.0,0,0,0,0,0.0,522,0.00,0.00,0.00,0.00,221,0,0,0.0,0.0,2025-01-26T16:30:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,23,0,14918,0,1,1,0.0,0,-294,139,433,43,False,0
Armando Broja,FWD,Everton,0.0,0,0,0,0,0.0,156,0.00,0.00,0.00,0.00,223,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,23,0,6069,0,1,0,0.0,0,-370,44,414,54,False,0
Adam Webster,DEF,Brighton,2.0,0,0,2,0,0.3,147,0.02,0.02,0.00,0.00,223,0,0,0.2,0.0,2025-01-25T15:00:00Z,1,0,0,0,0,0,0,0,False,8,0,0,0,0,23,0,7118,0,1,0,2.0,1,121,310,189,43,True,0
Thomas Partey,MID,Arsenal,3.3,0,0,14,1,5.3,20,0.02,0.05,0.03,0.74,230,0,0,2.2,13.4,2025-01-25T15:00:00Z,90,0,0,0,0,0,0,0,False,20,0,0,0,0,23,0,84002,1,1,0,3.0,3,-2336,2224,4560,50,False,0
Harry Wilson,MID,Fulham,4.0,0,0,5,0,1.7,259,0.01,0.01,0.00,0.19,225,0,0,0.3,1.2,2025-01-26T19:00:00Z,52,0,0,0,0,0,0,0,False,14,0,0,0,0,23,0,94251,1,1,0,0.0,1,-5843,10368,16211,52,True,0
Kasey McAteer,MID,Leicester,0.2,0,0,0,0,0.0,299,0.00,0.00,0.00,0.00,229,0,0,0.0,0.0,2025-01-26T14:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,23,0,5061,0,2,1,0.0,0,-263,72,335,47,False,0
Curtis Jones,MID,Liverpool,0.0,0,0,0,0,0.0,324,0.00,0.00,0.00,0.00,226,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,23,0,42052,0,1,4,0.0,0,-14162,1221,15383,53,True,0
Wes Burns,MID,Ipswich,0.0,0,0,4,0,1.0,264,0.00,0.00,0.00,0.24,226,1,0,0.0,0.0,2025-01-25T15:00:00Z,28,0,0,0,0,0,0,0,False,12,0,0,0,0,23,0,4572,1,1,4,0.0,1,-66,202,268,48,False,0
Treymaurice Nyoni,MID,Liverpool,1.0,0,0,0,0,0.0,688,0.00,0.00,0.00,0.00,226,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,23,0,400,0,1,4,0.0,0,-7,42,49,45,True,0
Gustavo Nunes Fernandes Gomes,MID,Brentford,0.0,0,0,0,0,0.0,634,0.00,0.00,0.00,0.00,224,0,0,0.0,0.0,2025-01-26T14:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,23,0,289,0,2,1,0.0,0,-14,12,26,49,False,0
Yunus Emre Konak,MID,Brentford,0.0,0,0,0,0,0.0,97,0.00,0.00,0.00,0.00,224,0,0,0.0,0.0,2025-01-26T14:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,23,0,6507,0,2,1,0.0,0,-71,162,233,44,False,0
Max Kilman,DEF,West Ham,1.0,0,0,15,0,0.5,524,0.02,0.02,0.00,0.85,221,1,0,3.5,28.4,2025-01-26T16:30:00Z,90,0,0,0,0,0,0,0,False,2,0,0,0,0,23,0,131952,1,1,1,6.0,2,-5975,592,6567,43,False,0
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,143,0.00,0.00,0.00,0.00,223,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,23,0,487,0,1,0,0.0,0,-5,0,5,55,True,0
Alex Murphy,DEF,Newcastle,0.0,0,0,0,0,0.0,390,0.00,0.00,0.00,0.00,228,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,23,0,76944,0,3,1,0.0,0,-4985,645,5630,40,False,0
George Edmundson,DEF,Ipswich,0.0,0,0,0,0,0.0,269,0.00,0.00,0.00,0.00,226,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,23,0,6709,0,1,4,0.0,0,-82,0,82,40,False,0
Vitor de Oliveira Nunes dos Reis,DEF,Man City,2.1,0,0,0,0,0.0,733,0.00,0.00,0.00,0.00,227,0,0,0.0,0.0,2025-01-25T17:30:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,23,0,643,0,1,3,0.0,0,540,614,74,45,True,0
Sávio 'Savinho' Moreira de Oliveira,MID,Man City,4.5,0,0,0,0,0.0,571,0.00,0.00,0.00,0.00,227,0,0,0.0,0.0,2025-01-25T17:30:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,23,0,453563,0,1,3,0.0,0,-182788,30432,213220,65,True,0
Emerson Palmieri dos Santos,DEF,West Ham,3.0,0,2,20,0,12.2,520,0.19,0.54,0.35,0.78,221,1,1,10.7,40.8,2025-01-26T16:30:00Z,74,0,0,0,0,0,0,0,False,2,0,0,0,0,23,0,68670,1,1,1,54.0,10,-4587,472,5059,44,False,0
Abdoulaye Doucouré,MID,Everton,1.8,0,0,3,1,2.4,217,0.04,0.04,0.00,0.67,223,0,0,0.6,1.6,2025-01-25T15:00:00Z,77,0,0,0,0,0,0,0,False,5,0,0,0,0,23,0,21811,1,1,0,2.0,3,2501,3820,1319,51,False,0
Alfie Pond,DEF,Wolves,-0.5,0,0,0,0,0.0,664,0.00,0.00,0.00,0.00,230,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,23,0,95832,0,1,0,0.0,0,2456,7560,5104,39,True,0
José Malheiro de Sá,GK,Wolves,1.0,0,0,9,0,10.0,554,0.00,0.00,0.00,1.00,230,1,0,3.0,20.4,2025-01-25T15:00:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,23,2,202967,1,1,0,0.0,2,-2201,6135,8336,43,True,0
Woyo Coulibaly,DEF,Leicester,0.5,0,0,3,0,0.0,726,0.00,0.00,0.00,0.09,229,0,0,0.3,3.2,2025-01-26T14:00:00Z,1,0,0,0,0,0,0,0,False,18,0,0,0,0,23,0,461,0,2,1,0.0,1,126,204,78,40,False,0
Alexander Isak,FWD,Newcastle,10.5,0,3,67,0,15.2,401,0.25,1.75,1.50,0.66,228,1,2,17.0,78.6,2025-01-25T15:00:00Z,78,0,0,0,0,0,0,0,False,17,0,0,0,0,23,0,6750889,1,3,1,76.0,13,220523,257142,36619,95,False,0
Yves Bissouma,MID,Spurs,0.4,0,0,0,0,0.0,482,0.00,0.00,0.00,0.00,229,0,0,0.0,0.0,2025-01-26T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,23,0,28324,0,2,1,0.0,0,-1807,57,1864,49,True,0
Conor Gallagher,MID,Chelsea,0.0,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,227,0,0,0.0,0.0,2025-01-25T17:30:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,23,0,15163,0,1,3,0.0,0,-78,0,78,59,False,0
Philip Billing,MID,Bournemouth,0.0,0,0,0,0,0.0,76,0.00,0.00,0.00,0.00,222,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,23,0,4719,0,0,5,0.0,0,-395,0,395,48,True,0
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,1.0,0,0,1,0,0.3,548,0.00,0.00,0.00,0.00,230,0,0,0.0,0.0,2025-01-25T15:00:00Z,3,0,0,0,0,0,0,0,False,1,0,0,0,0,23,0,13735,0,1,0,0.0,1,-1480,330,1810,53,True,0
Brajan Gruda,MID,Brighton,0.4,0,0,8,0,12.9,595,0.01,0.01,0.00,0.81,223,1,0,2.2,7.4,2025-01-25T15:00:00Z,45,0,0,0,0,0,0,0,False,8,0,0,0,0,23,0,2596,1,1,0,2.0,1,-76,38,114,54,True,0
Rodrigo 'Rodri' Hernandez,MID,Man City,0.0,0,0,0,0,0.0,360,0.00,0.00,0.00,0.00,227,0,0,0.0,0.0,2025-01-25T17:30:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,23,0,88484,0,1,3,0.0,0,-528,38,566,62,True,0
Đorđe Petrović,GK,Chelsea,0.0,0,0,0,0,0.0,183,0.00,0.00,0.00,0.00,227,0,0,0.0,0.0,2025-01-25T17:30:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,23,0,17930,0,1,3,0.0,0,-150,0,150,44,False,0
Justin Devenny,MID,Crystal Palace,0.5,0,0,0,0,0.0,645,0.00,0.00,0.00,0.00,224,0,0,0.0,0.0,2025-01-26T14:00:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,23,0,15012,0,2,1,0.0,0,-1190,360,1550,45,True,0
Craig Dawson,DEF,Wolves,-0.5,0,0,0,0,0.0,542,0.00,0.00,0.00,0.00,230,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,23,0,15587,0,1,0,0.0,0,-341,116,457,43,True,0
Jordan Ayew,MID,Leicester,1.8,0,0,10,0,16.6,192,0.10,0.22,0.12,0.95,229,1,0,3.5,7.8,2025-01-26T14:00:00Z,86,0,0,0,0,0,0,0,False,18,0,0,0,0,23,0,18695,1,2,1,11.0,2,-608,386,994,52,False,0
Marcos Senesi,DEF,Bournemouth,0.0,0,0,0,0,0.0,79,0.00,0.00,0.00,0.00,222,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,23,0,32512,0,0,5,0.0,0,-958,63,1021,46,True,0
Kiernan Dewsbury-Hall,MID,Chelsea,1.5,0,0,0,0,0.0,166,0.00,0.00,0.00,0.00,227,0,0,0.0,0.0,2025-01-25T17:30:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,23,0,11737,0,1,3,0.0,0,-31,144,175,55,False,0
Kaine Kesler-Hayden,DEF,Aston Villa,0.0,0,0,0,0,0.0,43,0.00,0.00,0.00,0.00,221,0,0,0.0,0.0,2025-01-26T16:30:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,23,0,932,0,1,1,0.0,0,-10,0,10,40,True,0
João Cavaco Cancelo,DEF,Man City,0.0,0,0,0,0,0.0,353,0.00,0.00,0.00,0.00,227,0,0,0.0,0.0,2025-01-25T17:30:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,23,0,22682,0,1,3,0.0,0,-115,0,115,53,True,0
Maxwel Cornet,MID,Southampton,0.0,0,0,0,0,0.0,515,0.00,0.00,0.00,0.00,228,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,23,0,2469,0,3,1,0.0,0,-72,13,85,47,True,0
Jefferson Lerma Solís,MID,Crystal Palace,0.9,0,0,11,0,1.4,206,0.02,0.07,0.05,1.53,224,2,0,2.3,10.4,2025-01-26T14:00:00Z,90,0,0,0,0,0,0,0,False,4,0,0,0,0,23,0,5342,1,2,1,11.0,2,-487,22,509,48,True,0
Jannik Vestergaard,DEF,Leicester,1.2,0,0,10,0,10.7,307,0.00,0.00,0.00,1.04,229,1,0,3.6,25.4,2025-01-26T14:00:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,23,0,181279,1,2,1,0.0,2,14582,20304,5722,39,False,0
Jacob Wright,MID,Man City,0.0,0,0,0,0,0.0,671,0.00,0.00,0.00,0.00,227,0,0,0.0,0.0,2025-01-25T17:30:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,23,0,1422,0,1,3,0.0,0,-10,93,103,45,True,0
Luke Thomas,DEF,Leicester,0.2,0,0,0,0,0.0,305,0.00,0.00,0.00,0.00,229,0,0,0.0,0.0,2025-01-26T14:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,23,0,204687,0,2,1,0.0,0,-5762,2128,7890,39,False,0
Bruno Borges Fernandes,MID,Man Utd,5.5,0,0,9,1,22.2,366,0.23,0.29,0.06,0.67,225,0,0,3.6,9.2,2025-01-26T19:00:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,23,0,1098508,1,1,0,5.0,3,-77556,34881,112437,84,False,0
Adam Smith,DEF,Bournemouth,0.0,0,0,0,0,0.0,81,0.00,0.00,0.00,0.00,222,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,23,0,15359,0,0,5,0.0,0,-754,62,816,44,True,0
Miodrag Pivaš,DEF,Newcastle,0.0,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,228,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,23,0,6748,0,3,1,0.0,0,-97,0,97,40,False,0
Billy Gilmour,MID,Brighton,0.0,0,0,0,0,0.0,124,0.00,0.00,0.00,0.00,223,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,23,0,3866,0,1,0,0.0,0,-24,0,24,50,True,0
Rasmus Højlund,FWD,Man Utd,1.2,0,0,1,0,2.2,375,0.01,0.01,0.00,0.24,225,0,0,0.2,0.0,2025-01-26T19:00:00Z,57,0,0,0,0,0,0,0,False,9,0,0,0,0,23,0,122471,1,1,0,2.0,1,-23120,1975,25095,69,False,0
Callum Wilson,FWD,Newcastle,0.0,0,0,0,0,0.0,421,0.00,0.00,0.00,0.00,228,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,23,0,4966,0,3,1,0.0,0,-74,59,133,69,False,0
Crysencio Summerville,MID,West Ham,0.2,0,0,0,0,0.0,587,0.00,0.00,0.00,0.00,221,0,0,0.0,0.0,2025-01-26T16:30:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,23,0,37674,0,1,1,0.0,0,-1544,54,1598,56,False,0
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,213,0.00,0.00,0.00,0.00,224,0,0,0.0,0.0,2025-01-26T14:00:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,23,0,3186,0,2,1,0.0,0,-41,0,41,45,True,0
Oliver Skipp,MID,Leicester,0.8,0,0,3,0,0.0,501,0.00,0.00,0.00,0.09,229,0,0,0.1,1.0,2025-01-26T14:00:00Z,4,0,0,0,0,0,0,0,False,18,0,0,0,0,23,0,4339,0,2,1,0.0,1,-64,66,130,47,False,0
Tomáš Souček,MID,West Ham,3.5,0,0,10,0,4.6,530,0.12,0.20,0.08,0.85,221,1,0,4.6,18.0,2025-01-26T16:30:00Z,90,0,0,0,0,0,0,0,False,2,0,0,0,0,23,0,189976,1,1,1,23.0,1,-4333,9871,14204,49,False,1
Taylor Harwood-Bellis,DEF,Southampton,-0.5,0,0,6,0,15.8,461,0.07,0.30,0.23,2.93,228,3,0,7.4,23.8,2025-01-25T15:00:00Z,90,0,0,0,0,0,0,0,False,15,0,0,0,0,23,0,810879,1,3,1,34.0,1,-25978,7769,33747,41,True,0
Alphonse Areola,GK,West Ham,1.0,0,0,10,0,0.0,513,0.00,0.00,0.00,0.85,221,1,0,2.5,24.6,2025-01-26T16:30:00Z,90,0,0,0,0,0,0,0,False,2,0,0,0,0,23,3,419915,1,1,1,0.0,3,-11611,2018,13629,42,False,0
Lisandro Martínez,DEF,Man Utd,5.8,0,3,43,1,2.4,380,0.02,0.04,0.02,0.67,225,0,1,5.6,46.8,2025-01-26T19:00:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,23,0,384069,1,1,0,7.0,15,-14358,5943,20301,44,False,0
Richarlison de Andrade,FWD,Spurs,2.8,0,0,28,0,1.3,497,0.00,0.47,0.47,1.56,229,2,1,7.3,36.2,2025-01-26T14:00:00Z,53,0,0,0,0,0,0,0,False,11,0,0,0,0,23,0,52732,1,2,1,35.0,5,13638,15167,1529,68,True,0
Joško Gvardiol,DEF,Man City,4.2,0,0,17,0,2.8,350,0.01,1.11,1.10,1.80,227,1,1,9.4,41.8,2025-01-25T17:30:00Z,90,0,0,0,0,0,0,0,False,6,0,0,0,0,23,0,2107410,1,1,3,49.0,8,-153537,37991,191528,59,True,0
Harry Clarke,DEF,Ipswich,-1.0,0,0,0,0,0.0,266,0.00,0.00,0.00,0.00,226,0,0,0.0,0.0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,23,0,7895,0,1,4,0.0,0,-126,246,372,40,False,0
Joachim Andersen,DEF,Fulham,2.5,0,0,6,0,0.9,191,0.01,0.12,0.11,0.25,225,1,0,2.2,11.4,2025-01-26T19:00:00Z,90,0,0,0,0,0,0,0,False,14,0,0,0,0,23,0,431955,1,1,0,10.0,2,-1714,6917,8631,42,True,0
Moisés Caicedo Corozo,MID,Chelsea,1.5,0,0,10,0,6.3,157,0.01,0.01,0.00,2.50,227,3,0,1.3,5.0,2025-01-25T17:30:00Z,90,0,0,0,0,0,0,0,False,13,0,0,0,0,23,0,131063,1,1,3,2.0,1,-7474,3955,11429,49,False,1
Carlos Henrique Casimiro,MID,Man Utd,0.0,0,0,0,0,0.0,368,0.00,0.00,0.00,0.00,225,0,0,0.0,0.0,2025-01-26T19:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,23,0,48261,0,1,0,0.0,0,-1316,515,1831,47,False,0
