name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Mitoma Kaoru,MID,Brighton,5.8,0,0,6,0,32.1,136,0.18,0.32,0.14,0.68,147,1,0,5.5,13.2,2024-12-08T14:00:00Z,88,False,11,0,0,0,0,15,0,1023901,1,2,2,10.0,2,104760,144259,39499,65,False,0
Boubakary Soumaré,MID,Leicester,1.2,0,0,11,0,10.3,285,0.03,0.06,0.03,1.54,147,2,0,3.2,15.2,2024-12-08T14:00:00Z,90,False,5,0,0,0,0,15,0,55965,1,2,2,6.0,1,5146,9399,4253,44,True,1
Chris Wood,FWD,Nott'm Forest,5.0,0,2,32,0,0.4,447,0.00,0.33,0.33,1.40,148,2,1,6.8,30.4,2024-12-07T17:30:00Z,78,False,14,0,0,0,0,15,0,2337315,1,3,2,37.0,8,-94974,106236,201210,65,False,0
Joe Worrall,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,448,0.00,0.00,0.00,0.00,148,0,0,0.0,0.0,2024-12-07T17:30:00Z,0,False,14,0,0,0,0,15,0,2476,0,3,2,0.0,0,-33,0,33,45,False,0
Jeffrey Schlupp,MID,Crystal Palace,-0.5,0,0,0,0,0.0,214,0.00,0.00,0.00,0.00,143,0,0,0.0,0.0,2024-12-07T15:00:00Z,0,False,13,0,0,0,0,15,0,7459,0,2,2,0.0,0,-205,295,500,47,True,0
Milos Kerkez,DEF,Bournemouth,4.5,0,0,11,0,14.6,70,0.12,0.12,0.00,1.32,146,1,0,3.2,13.2,2024-12-08T14:00:00Z,90,False,10,0,0,0,0,15,0,509311,1,2,1,4.0,2,242677,247482,4805,46,False,0
Adrian Mazilu,MID,Brighton,0.0,0,0,0,0,0.0,133,0.00,0.00,0.00,0.00,147,0,0,0.0,0.0,2024-12-08T14:00:00Z,0,False,11,0,0,0,0,15,0,1495,0,2,2,0.0,0,-34,0,34,45,False,0
Jason Steele,GK,Brighton,0.0,0,0,0,0,0.0,142,0.00,0.00,0.00,0.00,147,0,0,0.0,0.0,2024-12-08T14:00:00Z,0,False,11,0,0,0,0,15,0,123538,0,2,2,0.0,0,-3252,781,4033,42,False,0
Arijanet Muric,GK,Ipswich,2.5,0,0,8,0,0.0,568,0.00,0.00,0.00,3.28,146,2,0,2.3,22.6,2024-12-08T14:00:00Z,90,False,3,0,0,0,0,15,4,121764,1,2,1,0.0,2,-265,3984,4249,44,True,0
Carl Rushworth,GK,Brighton,0.0,0,0,0,0,0.0,615,0.00,0.00,0.00,0.00,147,0,0,0.0,0.0,2024-12-08T14:00:00Z,0,False,11,0,0,0,0,15,0,5308,0,2,2,0.0,0,-109,0,109,40,False,0
Ibrahim Sangaré,MID,Nott'm Forest,0.0,0,0,0,0,0.0,442,0.00,0.00,0.00,0.00,148,0,0,0.0,0.0,2024-12-07T17:30:00Z,0,False,14,0,0,0,0,15,0,86558,0,3,2,0.0,0,-4542,418,4960,44,False,0
Hannibal Mejbri,MID,Man Utd,0.0,0,0,0,0,0.0,373,0.00,0.00,0.00,0.00,148,0,0,0.0,0.0,2024-12-07T17:30:00Z,0,False,16,0,0,0,0,15,0,4167,0,3,2,0.0,0,-89,0,89,45,True,0
Brandon Austin,GK,Spurs,0.0,0,0,0,0,0.0,479,0.00,0.00,0.00,0.00,149,0,0,0.0,0.0,2024-12-08T16:30:00Z,0,False,6,0,0,0,0,15,0,54303,0,4,3,0.0,0,-511,504,1015,40,True,0
Conor Coady,DEF,Leicester,0.8,0,0,6,0,1.3,288,0.01,0.01,0.00,1.54,147,2,0,1.2,10.8,2024-12-08T14:00:00Z,90,False,5,0,0,0,0,15,0,37937,1,2,2,0.0,1,4856,5833,977,40,True,0
Wes Foderingham,GK,West Ham,0.0,0,0,0,0,0.0,522,0.00,0.00,0.00,0.00,150,0,0,0.0,0.0,2024-12-09T20:00:00Z,0,False,20,0,0,0,0,15,0,15120,0,1,2,0.0,0,-208,133,341,43,True,0
Adam Webster,DEF,Brighton,0.0,0,0,0,0,0.0,147,0.00,0.00,0.00,0.00,147,0,0,0.0,0.0,2024-12-08T14:00:00Z,0,False,11,0,0,0,0,15,0,6641,0,2,2,0.0,0,-152,4,156,43,False,0
Thomas Partey,MID,Arsenal,5.0,0,0,8,0,8.5,20,0.07,0.32,0.25,0.16,145,1,0,2.2,6.0,2024-12-08T14:00:00Z,90,False,9,0,0,0,0,15,0,97888,1,1,1,7.0,2,1193,5884,4691,50,False,0
Harry Wilson,MID,Fulham,0.2,0,0,4,0,1.1,259,0.00,0.00,0.00,0.35,145,0,0,0.3,2.2,2024-12-08T14:00:00Z,30,False,1,0,0,0,0,15,0,42127,0,1,1,0.0,1,-6504,756,7260,52,True,0
Kasey McAteer,MID,Leicester,2.5,0,0,5,0,11.8,299,0.02,0.02,0.00,0.78,147,1,0,1.5,1.2,2024-12-08T14:00:00Z,61,False,5,0,0,0,0,15,0,7273,1,2,2,2.0,2,2981,3290,309,47,True,0
Wes Burns,MID,Ipswich,2.2,0,0,3,0,0.0,264,0.00,0.00,0.00,0.65,146,1,0,0.2,2.2,2024-12-08T14:00:00Z,1,False,3,0,0,0,0,15,0,4381,0,2,1,0.0,1,240,454,214,48,True,0
Gustavo Nunes Fernandes Gomes,MID,Brentford,0.0,0,0,0,0,0.0,634,0.00,0.00,0.00,0.00,142,0,0,0.0,0.0,2024-12-07T15:00:00Z,0,False,15,0,0,0,0,15,0,274,0,2,4,0.0,0,-3,5,8,49,True,0
Yunus Emre Konak,MID,Brentford,0.0,0,0,0,0,0.0,97,0.00,0.00,0.00,0.00,142,0,0,0.0,0.0,2024-12-07T15:00:00Z,0,False,15,0,0,0,0,15,0,7502,0,2,4,0.0,0,-183,155,338,45,True,0
Max Kilman,DEF,West Ham,2.2,0,0,14,0,11.0,524,0.05,0.20,0.15,1.63,150,1,0,5.8,30.0,2024-12-09T20:00:00Z,90,False,20,0,0,0,0,15,0,201860,1,1,2,17.0,2,-6827,2178,9005,45,True,0
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,143,0.00,0.00,0.00,0.00,147,0,0,0.0,0.0,2024-12-08T14:00:00Z,0,False,11,0,0,0,0,15,0,521,0,2,2,0.0,0,-4,0,4,55,False,0
Alex Murphy,DEF,Newcastle,0.0,0,0,0,0,0.0,390,0.00,0.00,0.00,0.00,142,0,0,0.0,0.0,2024-12-07T15:00:00Z,0,False,4,0,0,0,0,15,0,91779,0,2,4,0.0,0,-915,1772,2687,40,False,0
George Edmundson,DEF,Ipswich,0.0,0,0,0,0,0.0,269,0.00,0.00,0.00,0.00,146,0,0,0.0,0.0,2024-12-08T14:00:00Z,0,False,3,0,0,0,0,15,0,7832,0,2,1,0.0,0,-176,0,176,40,True,0
Sávio 'Savinho' Moreira de Oliveira,MID,Man City,2.5,0,0,3,0,14.1,571,0.04,0.33,0.29,1.23,143,2,0,4.3,5.0,2024-12-07T15:00:00Z,78,False,7,0,0,0,0,15,0,105272,1,2,2,24.0,2,-12714,2384,15098,65,False,0
Emerson Palmieri dos Santos,DEF,West Ham,4.0,0,0,10,0,20.0,520,0.11,0.11,0.00,1.46,150,1,0,2.8,5.6,2024-12-09T20:00:00Z,87,False,20,0,0,0,0,15,0,126806,1,1,2,2.0,1,12051,18821,6770,44,True,1
Alfie Pond,DEF,Wolves,0.2,0,0,0,0,0.0,664,0.00,0.00,0.00,0.00,150,0,0,0.0,0.0,2024-12-09T20:00:00Z,0,False,19,0,0,0,0,15,0,59695,0,1,2,0.0,0,8627,12926,4299,39,False,0
José Malheiro de Sá,GK,Wolves,0.5,0,0,0,0,0.0,554,0.00,0.00,0.00,0.00,150,0,0,0.0,0.0,2024-12-09T20:00:00Z,0,False,19,0,0,0,0,15,0,202666,0,1,2,0.0,0,-5723,4848,10571,43,False,0
Alexander Isak,FWD,Newcastle,5.5,0,2,40,0,26.1,401,0.53,1.02,0.49,1.23,142,4,1,10.7,39.4,2024-12-07T15:00:00Z,90,False,4,0,0,0,0,15,0,2009032,1,2,4,41.0,8,274751,309305,34554,85,False,0
Yves Bissouma,MID,Spurs,1.5,0,0,1,0,2.7,482,0.00,0.00,0.00,2.04,149,3,0,0.6,2.8,2024-12-08T16:30:00Z,78,False,6,0,0,0,0,15,0,39777,1,4,3,0.0,1,-2291,821,3112,49,True,1
Conor Gallagher,MID,Chelsea,0.0,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,149,0,0,0.0,0.0,2024-12-08T16:30:00Z,0,False,18,0,0,0,0,15,0,15852,0,4,3,0.0,0,-89,0,89,59,False,0
Philip Billing,MID,Bournemouth,0.8,0,0,11,0,21.9,76,0.41,0.43,0.02,0.19,146,0,0,3.5,10.4,2024-12-08T14:00:00Z,16,False,10,0,0,0,0,15,0,5212,0,2,1,3.0,1,-29,152,181,48,False,0
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,3.0,0,0,5,0,14.6,548,0.06,0.19,0.13,0.14,150,1,0,3.4,4.6,2024-12-09T20:00:00Z,28,False,19,0,0,0,0,15,0,10007,0,1,2,15.0,1,-427,581,1008,53,False,0
Brajan Gruda,MID,Brighton,0.2,0,0,0,0,0.0,595,0.00,0.00,0.00,0.00,147,0,0,0.0,0.0,2024-12-08T14:00:00Z,0,False,11,0,0,0,0,15,0,2341,0,2,2,0.0,0,-26,39,65,54,False,0
Rodrigo 'Rodri' Hernandez,MID,Man City,0.0,0,0,0,0,0.0,360,0.00,0.00,0.00,0.00,143,0,0,0.0,0.0,2024-12-07T15:00:00Z,0,False,7,0,0,0,0,15,0,93649,0,2,2,0.0,0,-800,52,852,63,False,0
Đorđe Petrović,GK,Chelsea,0.0,0,0,0,0,0.0,183,0.00,0.00,0.00,0.00,149,0,0,0.0,0.0,2024-12-08T16:30:00Z,0,False,18,0,0,0,0,15,0,20563,0,4,3,0.0,0,-451,0,451,44,False,0
Justin Devenny,MID,Crystal Palace,1.8,0,0,6,0,18.3,645,0.06,0.13,0.07,0.22,143,0,0,3.4,10.2,2024-12-07T15:00:00Z,18,False,13,0,0,0,0,15,0,21766,0,2,2,5.0,1,4002,6436,2434,45,True,0
Craig Dawson,DEF,Wolves,-1.0,0,0,0,0,0.0,542,0.00,0.00,0.00,0.00,150,0,0,0.0,0.0,2024-12-09T20:00:00Z,0,False,19,0,0,0,0,15,0,21364,0,1,2,0.0,0,-2626,388,3014,44,False,0
Jordan Ayew,MID,Leicester,3.0,0,0,7,0,12.3,192,0.13,0.15,0.02,0.78,147,1,0,2.0,1.0,2024-12-08T14:00:00Z,61,False,5,0,0,0,0,15,0,25510,1,2,2,7.0,2,-1456,962,2418,52,True,0
Marcos Senesi,DEF,Bournemouth,0.0,0,0,0,0,0.0,79,0.00,0.00,0.00,0.00,146,0,0,0.0,0.0,2024-12-08T14:00:00Z,0,False,10,0,0,0,0,15,0,64772,0,2,1,0.0,0,-10008,2437,12445,48,False,0
Kiernan Dewsbury-Hall,MID,Chelsea,0.5,0,0,0,0,0.0,166,0.00,0.00,0.00,0.00,149,0,0,0.0,0.0,2024-12-08T16:30:00Z,0,False,18,0,0,0,0,15,0,12970,0,4,3,0.0,0,-192,119,311,56,False,0
Kaine Kesler-Hayden,DEF,Aston Villa,0.0,0,0,0,0,0.0,43,0.00,0.00,0.00,0.00,141,0,0,0.0,0.0,2024-12-07T15:00:00Z,0,False,17,0,0,0,0,15,0,1047,0,0,1,0.0,0,-14,0,14,40,True,0
João Cavaco Cancelo,DEF,Man City,0.0,0,0,0,0,0.0,353,0.00,0.00,0.00,0.00,143,0,0,0.0,0.0,2024-12-07T15:00:00Z,0,False,7,0,0,0,0,15,0,23757,0,2,2,0.0,0,-170,0,170,53,False,0
Maxwel Cornet,MID,Southampton,-0.5,0,0,0,0,0.0,515,0.00,0.00,0.00,0.00,141,0,0,0.0,0.0,2024-12-07T15:00:00Z,0,False,2,0,0,0,0,15,0,2773,0,0,1,0.0,0,-81,81,162,47,False,0
Jefferson Lerma Solís,MID,Crystal Palace,0.2,0,0,16,0,5.4,206,0.04,0.24,0.20,1.45,143,2,0,5.1,23.4,2024-12-07T15:00:00Z,90,False,13,0,0,0,0,15,0,4818,1,2,2,22.0,2,29,207,178,48,True,0
Jannik Vestergaard,DEF,Leicester,0.5,0,0,10,0,2.4,307,0.01,0.01,0.00,1.23,147,2,0,2.2,19.4,2024-12-08T14:00:00Z,80,False,5,0,0,0,0,15,0,194841,1,2,2,0.0,1,-1508,3065,4573,40,True,0
Jacob Wright,MID,Man City,1.0,0,0,0,0,0.0,671,0.00,0.00,0.00,0.00,143,0,0,0.0,0.0,2024-12-07T15:00:00Z,0,False,7,0,0,0,0,15,0,911,0,2,2,0.0,0,18,160,142,45,False,0
Luke Thomas,DEF,Leicester,0.0,0,0,0,0,0.0,305,0.00,0.00,0.00,0.00,147,0,0,0.0,0.0,2024-12-08T14:00:00Z,0,False,5,0,0,0,0,15,0,177973,0,2,2,0.0,0,12030,18494,6464,39,True,0
Bruno Borges Fernandes,MID,Man Utd,5.5,0,2,32,0,28.5,366,0.13,0.36,0.23,0.83,148,3,1,8.6,38.2,2024-12-07T17:30:00Z,75,False,16,0,0,0,0,15,0,1714199,1,3,2,19.0,9,4743,112359,107616,85,True,0
Adam Smith,DEF,Bournemouth,2.5,0,0,4,0,3.3,81,0.03,0.03,0.00,0.83,146,1,0,1.5,12.0,2024-12-08T14:00:00Z,62,False,10,0,0,0,0,15,0,23938,1,2,1,0.0,2,2008,2731,723,45,False,0
Miodrag Pivaš,DEF,Newcastle,0.0,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,142,0,0,0.0,0.0,2024-12-07T15:00:00Z,0,False,4,0,0,0,0,15,0,7725,0,2,4,0.0,0,-110,0,110,40,False,0
Billy Gilmour,MID,Brighton,0.0,0,0,0,0,0.0,124,0.00,0.00,0.00,0.00,147,0,0,0.0,0.0,2024-12-08T14:00:00Z,0,False,11,0,0,0,0,15,0,4104,0,2,2,0.0,0,-54,0,54,50,False,0
Rasmus Højlund,FWD,Man Utd,2.8,0,2,32,0,3.5,375,0.02,0.73,0.71,0.83,148,3,1,6.5,35.4,2024-12-07T17:30:00Z,90,False,16,0,0,0,0,15,0,156196,1,3,2,26.0,8,-8225,12510,20735,69,True,0
Callum Wilson,FWD,Newcastle,0.8,0,0,1,0,0.3,421,0.00,0.00,0.00,0.66,142,1,0,0.8,0.0,2024-12-07T15:00:00Z,17,False,4,0,0,0,0,15,0,6891,0,2,4,8.0,1,488,1380,892,69,False,0
Crysencio Summerville,MID,West Ham,2.2,0,0,9,0,56.6,587,0.42,0.51,0.09,1.22,150,1,0,8.7,5.8,2024-12-09T20:00:00Z,72,False,20,0,0,0,0,15,0,48470,1,1,2,25.0,2,-1109,1206,2315,57,True,0
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,213,0.00,0.00,0.00,0.00,143,0,0,0.0,0.0,2024-12-07T15:00:00Z,0,False,13,0,0,0,0,15,0,3801,0,2,2,0.0,0,-125,0,125,45,True,0
Oliver Skipp,MID,Leicester,0.8,0,0,3,0,11.8,501,0.01,0.01,0.00,0.82,147,1,0,1.4,1.8,2024-12-08T14:00:00Z,38,False,5,0,0,0,0,15,0,4454,0,2,2,0.0,1,-72,106,178,48,True,0
Tomáš Souček,MID,West Ham,5.5,0,2,22,0,0.9,530,0.01,0.12,0.11,1.63,150,1,1,5.6,30.4,2024-12-09T20:00:00Z,90,False,20,0,0,0,0,15,0,212445,1,1,2,25.0,9,-4793,8234,13027,49,True,0
Taylor Harwood-Bellis,DEF,Southampton,0.5,0,0,8,0,3.6,461,0.02,0.02,0.00,2.29,141,1,0,4.0,34.6,2024-12-07T15:00:00Z,90,False,2,0,0,0,0,15,0,946478,1,0,1,2.0,2,-27800,7286,35086,41,False,0
Alphonse Areola,GK,West Ham,0.0,0,0,0,0,0.0,513,0.00,0.00,0.00,0.00,150,0,0,0.0,0.0,2024-12-09T20:00:00Z,0,False,20,0,0,0,0,15,0,515326,0,1,2,0.0,0,-25592,2306,27898,43,True,0
Lisandro Martínez,DEF,Man Utd,1.5,0,0,5,0,3.8,380,0.03,0.12,0.09,0.83,148,3,0,2.2,7.8,2024-12-07T17:30:00Z,90,False,16,0,0,0,0,15,0,395277,1,3,2,10.0,1,-3772,9379,13151,44,True,0
Richarlison de Andrade,FWD,Spurs,0.0,0,0,0,0,0.0,497,0.00,0.00,0.00,0.00,149,0,0,0.0,0.0,2024-12-08T16:30:00Z,0,False,6,0,0,0,0,15,0,37683,0,4,3,0.0,0,-384,64,448,68,True,0
Joško Gvardiol,DEF,Man City,2.8,0,0,12,0,6.4,350,0.03,0.14,0.11,1.34,143,2,0,4.2,31.4,2024-12-07T15:00:00Z,90,False,7,0,0,0,0,15,0,2926724,1,2,2,4.0,1,-6,98296,98302,62,False,0
Harry Clarke,DEF,Ipswich,0.8,0,0,0,0,0.0,266,0.00,0.00,0.00,0.00,146,0,0,0.0,0.0,2024-12-08T14:00:00Z,0,False,3,0,0,0,0,15,0,7555,0,2,1,0.0,0,994,1343,349,40,True,0
Joachim Andersen,DEF,Fulham,0.0,0,0,0,0,0.0,191,0.00,0.00,0.00,0.00,145,0,0,0.0,0.0,2024-12-08T14:00:00Z,0,False,1,0,0,0,0,15,0,516587,0,1,1,0.0,0,-66219,119,66338,42,True,0
Moisés Caicedo Corozo,MID,Chelsea,3.0,1,0,27,0,10.9,157,0.02,0.02,0.00,2.90,149,3,0,2.7,12.4,2024-12-08T16:30:00Z,90,False,18,0,0,0,0,15,0,152519,1,4,3,4.0,5,-10053,4810,14863,49,False,0
Carlos Henrique Casimiro,MID,Man Utd,1.0,0,0,0,0,0.0,368,0.00,0.00,0.00,0.00,148,0,0,0.0,0.0,2024-12-07T17:30:00Z,0,False,16,0,0,0,0,15,0,73450,0,3,2,0.0,0,-4866,3310,8176,48,True,0
Jhon Durán,FWD,Aston Villa,3.0,0,3,33,0,2.4,38,0.01,0.66,0.65,0.24,141,0,1,7.6,38.8,2024-12-07T15:00:00Z,57,False,17,0,0,0,0,15,0,285337,1,0,1,35.0,8,-19153,5918,25071,58,True,0
Jacob Murphy,MID,Newcastle,2.5,2,0,28,0,41.0,402,0.33,0.64,0.31,0.35,142,3,0,9.7,40.4,2024-12-07T15:00:00Z,59,False,4,0,0,0,0,15,0,31061,1,2,4,16.0,7,228,1531,1303,49,False,0
Sean Longstaff,MID,Newcastle,1.2,0,0,10,0,13.3,410,0.02,0.09,0.07,0.57,142,3,0,2.1,2.0,2024-12-07T15:00:00Z,72,False,4,0,0,0,0,15,0,61415,1,2,4,6.0,2,-1198,3866,5064,47,False,0
Leander Dendoncker,MID,Aston Villa,0.0,0,0,0,0,0.0,33,0.00,0.00,0.00,0.00,141,0,0,0.0,0.0,2024-12-07T15:00:00Z,0,False,17,0,0,0,0,15,0,25910,0,0,1,0.0,0,-842,0,842,45,True,0
Trevoh Chalobah,DEF,Crystal Palace,1.2,0,0,14,0,1.0,159,0.01,0.01,0.00,1.45,143,2,0,1.8,16.6,2024-12-07T15:00:00Z,90,False,13,0,0,0,0,15,0,58540,1,2,2,0.0,1,-1287,2481,3768,44,True,0
Ryan Manning,DEF,Southampton,0.5,0,0,9,0,3.8,467,0.02,0.09,0.07,2.02,141,1,0,2.0,6.8,2024-12-07T15:00:00Z,90,False,2,0,0,0,0,15,0,6821,1,0,1,9.0,2,110,328,218,43,False,0
Ryan Christie,MID,Bournemouth,1.8,0,0,15,0,17.3,63,0.28,0.30,0.02,1.22,146,1,0,3.9,14.2,2024-12-08T14:00:00Z,85,False,10,0,0,0,0,15,0,14778,1,2,1,7.0,2,-2,602,604,49,False,0
Fábio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,545,0.00,0.00,0.00,0.00,150,0,0,0.0,0.0,2024-12-09T20:00:00Z,0,False,19,0,0,0,0,15,0,10966,0,1,2,0.0,0,-162,0,162,50,False,0
Kepa Arrizabalaga,GK,Bournemouth,3.0,0,0,13,0,0.0,152,0.00,0.00,0.00,1.32,146,1,0,3.0,30.4,2024-12-08T14:00:00Z,90,False,10,0,0,0,0,15,4,94968,1,2,1,0.0,3,21665,24004,2339,45,False,0
Frank Onyeka,MID,Brentford,0.0,0,0,0,0,0.0,102,0.00,0.00,0.00,0.00,142,0,0,0.0,0.0,2024-12-07T15:00:00Z,0,False,15,0,0,0,0,15,0,1578,0,2,4,0.0,0,-24,0,24,49,True,0
Morgan Gibbs-White,MID,Nott'm Forest,4.0,1,3,38,0,16.6,433,0.31,0.42,0.11,1.40,148,2,1,8.5,55.8,2024-12-07T17:30:00Z,78,False,14,0,0,0,0,15,0,112814,1,3,2,13.0,13,-2721,1372,4093,63,False,0
Noni Madueke,MID,Chelsea,5.0,0,0,3,0,0.2,177,0.00,0.00,0.00,0.97,149,1,0,0.6,2.0,2024-12-08T16:30:00Z,4,False,18,0,0,0,0,15,0,768750,0,4,3,4.0,1,58754,88928,30174,63,False,0
Nélson Cabral Semedo,DEF,Wolves,0.5,0,0,8,0,12.0,559,0.01,0.06,0.05,1.01,150,2,0,4.1,27.0,2024-12-09T20:00:00Z,90,False,19,0,0,0,0,15,0,24513,1,1,2,2.0,1,-1471,1310,2781,45,False,0
Tommy Doyle,MID,Wolves,0.8,0,0,6,0,10.7,544,0.06,0.18,0.12,0.10,150,0,0,1.9,4.2,2024-12-09T20:00:00Z,12,False,19,0,0,0,0,15,0,4786,0,1,2,4.0,1,-229,88,317,48,False,0
Tom Heaton,GK,Man Utd,0.0,0,0,0,0,0.0,374,0.00,0.00,0.00,0.00,148,0,0,0.0,0.0,2024-12-07T17:30:00Z,0,False,16,0,0,0,0,15,0,25097,0,3,2,0.0,0,-342,153,495,40,True,0
Lucas Bergvall,MID,Spurs,1.0,0,0,5,0,5.3,481,0.03,0.03,0.00,0.79,149,1,0,1.1,3.6,2024-12-08T16:30:00Z,11,False,6,0,0,0,0,15,0,90989,0,4,3,2.0,1,-264,6117,6381,44,True,0
Lesley Ugochukwu,MID,Southampton,-0.3,0,0,0,0,0.0,188,0.00,0.00,0.00,0.00,141,0,0,0.0,0.0,2024-12-07T15:00:00Z,0,False,2,0,0,0,0,15,0,30095,0,0,1,0.0,0,-1319,384,1703,45,False,0
Evan Ferguson,FWD,Brighton,1.2,0,0,10,1,10.7,123,0.18,0.32,0.14,0.32,147,0,0,4.1,7.2,2024-12-08T14:00:00Z,69,False,11,0,0,0,0,15,0,32875,1,2,2,23.0,2,-567,1545,2112,55,False,0
Christian Eriksen,MID,Man Utd,0.5,0,0,0,0,0.0,370,0.00,0.00,0.00,0.00,148,0,0,0.0,0.0,2024-12-07T17:30:00Z,0,False,16,0,0,0,0,15,0,21325,0,3,2,0.0,0,-645,377,1022,54,True,0
Danny Ings,FWD,West Ham,0.8,0,0,2,0,0.3,523,0.00,0.00,0.00,0.41,150,0,0,0.3,0.4,2024-12-09T20:00:00Z,17,False,20,0,0,0,0,15,0,173389,0,1,2,2.0,1,-16060,1767,17827,50,True,0
Jean-Ricner Bellegarde,MID,Wolves,2.0,0,0,2,0,0.3,535,0.00,0.14,0.14,0.14,150,1,0,1.5,3.2,2024-12-09T20:00:00Z,28,False,19,0,0,0,0,15,0,7243,0,1,2,11.0,1,-820,130,950,50,False,0
