name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Hwang Hee-chan,MID,Wolves,0.0,0,0,0,0,0.0,550,0.00,0.00,0.00,0.00,253,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,26,0,27633,0,1,0,0.0,0,-1342,46,1388,61,False,0
Mikey Moore,MID,Spurs,0.5,0,0,0,0,0.0,610,0.00,0.00,0.00,0.00,256,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,26,0,25005,0,4,1,0.0,0,-599,319,918,45,False,0
Hákon Valdimarsson,GK,Brentford,0.2,0,0,0,0,0.0,109,0.00,0.00,0.00,0.00,257,0,0,0.0,0.0,2025-02-21T20:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,26,0,480963,0,4,0,0.0,0,-1332,5895,7227,39,False,0
Alex Paulsen,GK,Bournemouth,0.0,0,0,0,0,0.0,75,0.00,0.00,0.00,0.00,253,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,26,0,2228,0,1,0,0.0,0,-20,0,20,40,True,0
João Victor Gomes da Silva,MID,Wolves,-0.3,0,0,1,0,1.6,553,0.01,0.01,0.00,0.57,253,0,0,0.9,5.0,2025-02-22T15:00:00Z,45,0,0,0,0,0,0,0,False,3,0,0,0,0,26,0,24917,1,1,0,2.0,0,-142,1006,1148,49,False,1
Cole Palmer,MID,Chelsea,3.5,0,0,13,0,29.9,182,0.27,0.70,0.43,2.33,252,2,0,5.9,15.4,2025-02-22T17:30:00Z,90,0,0,0,0,0,0,0,False,2,0,0,0,0,26,0,6884931,1,1,2,14.0,2,-281190,37129,318319,111,False,0
Mitoma Kaoru,MID,Brighton,5.7,0,0,26,1,6.2,136,0.02,0.96,0.94,0.13,260,0,1,7.6,43.8,2025-02-22T15:00:00Z,78,0,0,0,0,0,0,0,False,17,0,0,0,0,26,0,985670,1,4,0,26.0,8,410123,420524,10401,64,False,0
Boubakary Soumaré,MID,Leicester,2.0,0,0,17,0,29.5,285,0.06,0.06,0.00,1.52,257,4,0,5.1,17.6,2025-02-21T20:00:00Z,90,0,0,0,0,0,0,0,False,4,0,0,0,0,26,0,43205,1,4,0,4.0,2,-1063,1285,2348,44,True,0
Chris Wood,FWD,Nott'm Forest,8.2,1,0,22,0,32.1,447,0.68,0.70,0.02,3.05,259,4,0,6.6,24.6,2025-02-23T14:00:00Z,90,0,0,0,0,0,0,0,False,15,0,0,0,0,26,0,5099736,1,3,4,9.0,5,110025,207524,97499,71,False,0
Joe Worrall,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,448,0.00,0.00,0.00,0.00,259,0,0,0.0,0.0,2025-02-23T14:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,26,0,2237,0,3,4,0.0,0,-4,0,4,45,False,0
Jeffrey Schlupp,MID,Crystal Palace,0.0,0,0,0,0,0.0,214,0.00,0.00,0.00,0.00,255,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,26,0,6063,0,2,0,0.0,0,-400,0,400,46,False,0
Milos Kerkez,DEF,Bournemouth,3.0,0,0,3,0,6.8,70,0.06,0.06,0.00,2.00,253,1,0,2.7,12.6,2025-02-22T15:00:00Z,90,0,0,0,0,0,0,0,False,20,0,0,0,0,26,0,1707165,1,1,0,8.0,1,152143,176570,24427,50,True,1
Adrian Mazilu,MID,Brighton,0.0,0,0,0,0,0.0,133,0.00,0.00,0.00,0.00,260,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,26,0,1269,0,4,0,0.0,0,-9,0,9,45,False,0
Jason Steele,GK,Brighton,0.0,0,0,0,0,0.0,142,0.00,0.00,0.00,0.00,260,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,26,0,90468,0,4,0,0.0,0,-2608,84,2692,41,False,0
Arijanet Muric,GK,Ipswich,0.2,0,0,0,0,0.0,568,0.00,0.00,0.00,0.00,256,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,26,0,82448,0,4,1,0.0,0,-5313,193,5506,44,True,0
Harvey Davies,GK,Liverpool,0.5,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,258,0,0,0.0,0.0,2025-02-23T16:30:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,26,0,1778,0,2,0,0.0,0,-15,36,51,40,False,0
Carl Rushworth,GK,Brighton,0.5,0,0,0,0,0.0,615,0.00,0.00,0.00,0.00,260,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,26,0,5397,0,4,0,0.0,0,421,529,108,39,False,0
Ibrahim Sangaré,MID,Nott'm Forest,1.5,0,0,2,0,0.1,442,0.00,0.00,0.00,0.07,259,0,0,0.6,6.2,2025-02-23T14:00:00Z,13,0,0,0,0,0,0,0,False,15,0,0,0,0,26,0,132393,0,3,4,0.0,1,11676,18577,6901,43,False,0
Hannibal Mejbri,MID,Man Utd,0.0,0,0,0,0,0.0,373,0.00,0.00,0.00,0.00,254,0,0,0.0,0.0,2025-02-22T12:30:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,26,0,3556,0,2,2,0.0,0,-29,0,29,45,False,0
Brandon Austin,GK,Spurs,0.0,0,0,0,0,0.0,479,0.00,0.00,0.00,0.00,256,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,26,0,53151,0,4,1,0.0,0,-483,263,746,40,False,0
Fabian Hürzeler,AM,Brighton,8.7,0,0,0,0,0.0,739,0.00,0.00,0.00,0.00,260,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,1,0,4,0,0,0,1,False,17,0,0,0,0,26,0,75888,0,4,0,0.0,12,41603,43373,1770,11,False,0
Conor Coady,DEF,Leicester,0.5,0,0,-1,0,0.0,288,0.00,0.00,0.00,0.29,257,1,0,0.1,0.6,2025-02-21T20:00:00Z,7,0,0,0,0,0,0,0,False,4,0,0,0,0,26,0,39317,0,4,0,0.0,1,-687,494,1181,40,True,0
Wes Foderingham,GK,West Ham,-0.5,0,0,0,0,0.0,522,0.00,0.00,0.00,0.00,251,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,26,0,14976,0,1,0,0.0,0,20,191,171,43,False,0
Armando Broja,FWD,Everton,0.0,0,0,0,0,0.0,156,0.00,0.00,0.00,0.00,254,0,0,0.0,0.0,2025-02-22T12:30:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,26,0,5691,0,2,2,0.0,0,-67,45,112,54,True,0
Adam Webster,DEF,Brighton,3.7,0,0,25,1,1.2,147,0.02,0.02,0.00,0.13,260,0,0,2.3,22.2,2025-02-22T15:00:00Z,90,0,0,0,0,0,0,0,False,17,0,0,0,0,26,0,9244,1,4,0,0.0,6,1694,1891,197,43,False,0
Thomas Partey,MID,Arsenal,4.3,0,0,16,0,28.1,20,0.40,0.40,0.00,1.07,251,1,0,5.0,21.6,2025-02-22T15:00:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,26,0,91557,1,1,0,0.0,1,2786,5752,2966,49,True,1
Harry Wilson,MID,Fulham,0.0,0,0,0,0,0.0,259,0.00,0.00,0.00,0.00,255,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,26,0,33615,0,2,0,0.0,0,-7475,26,7501,52,True,0
Mathis Amougou,MID,Chelsea,0.5,0,0,0,0,0.0,771,0.00,0.00,0.00,0.00,252,0,0,0.0,0.0,2025-02-22T17:30:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,26,0,124,0,1,2,0.0,0,32,49,17,45,False,0
Kasey McAteer,MID,Leicester,0.0,0,0,0,0,0.0,299,0.00,0.00,0.00,0.00,257,0,0,0.0,0.0,2025-02-21T20:00:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,26,0,4732,0,4,0,0.0,0,-99,47,146,47,True,0
Curtis Jones,MID,Liverpool,2.2,0,0,9,1,1.9,324,0.01,0.01,0.00,0.42,258,0,0,0.3,1.0,2025-02-23T16:30:00Z,73,0,0,0,0,0,0,0,False,13,0,0,0,0,26,0,28867,1,2,0,0.0,3,-278,1016,1294,53,False,0
Wes Burns,MID,Ipswich,0.0,0,0,0,0,0.0,264,0.00,0.00,0.00,0.00,256,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,26,0,3679,0,4,1,0.0,0,-206,12,218,48,True,0
Treymaurice Nyoni,MID,Liverpool,0.5,0,0,0,0,0.0,688,0.00,0.00,0.00,0.00,258,0,0,0.0,0.0,2025-02-23T16:30:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,26,0,452,0,2,0,0.0,0,5,35,30,45,False,0
Gustavo Nunes Fernandes Gomes,MID,Brentford,0.0,0,0,0,0,0.0,634,0.00,0.00,0.00,0.00,257,0,0,0.0,0.0,2025-02-21T20:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,26,0,301,0,4,0,0.0,0,1,7,6,49,False,0
Yunus Emre Konak,MID,Brentford,0.2,0,0,7,0,1.3,97,0.00,0.00,0.00,0.00,257,0,0,0.5,4.0,2025-02-21T20:00:00Z,3,0,0,0,0,0,0,0,False,11,0,0,0,0,26,0,6751,0,4,0,0.0,1,-2,173,175,44,False,0
Max Kilman,DEF,West Ham,2.7,0,2,28,1,0.4,524,0.00,0.00,0.00,1.22,251,0,0,2.9,26.8,2025-02-22T15:00:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,26,0,128024,1,1,0,2.0,8,-736,1573,2309,43,False,0
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,143,0.00,0.00,0.00,0.00,260,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,26,0,478,0,4,0,0.0,0,0,0,0,55,False,0
Alex Murphy,DEF,Newcastle,0.0,0,0,0,0,0.0,390,0.00,0.00,0.00,0.00,259,0,0,0.0,0.0,2025-02-23T14:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,26,0,66631,0,3,4,0.0,0,-2133,0,2133,40,True,0
George Edmundson,DEF,Ipswich,0.0,0,0,0,0,0.0,269,0.00,0.00,0.00,0.00,256,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,26,0,6525,0,4,1,0.0,0,-39,0,39,40,True,0
Vitor de Oliveira Nunes dos Reis,DEF,Man City,-0.5,0,0,0,0,0.0,733,0.00,0.00,0.00,0.00,258,0,0,0.0,0.0,2025-02-23T16:30:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,26,0,1131,0,2,0,0.0,0,-73,128,201,45,True,0
Sávio 'Savinho' Moreira de Oliveira,MID,Man City,2.7,0,0,14,0,46.3,571,0.08,0.12,0.04,0.71,258,2,0,8.0,10.8,2025-02-23T16:30:00Z,90,0,0,0,0,0,0,0,False,12,0,0,0,0,26,0,271996,1,2,0,23.0,2,5346,28177,22831,62,True,0
Emerson Palmieri dos Santos,DEF,West Ham,2.7,0,0,0,0,0.0,520,0.00,0.00,0.00,0.00,251,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,26,0,70905,0,1,0,0.0,0,153,2209,2056,44,False,0
Abdoulaye Doucouré,MID,Everton,4.4,1,2,39,0,15.3,217,0.14,1.06,0.92,0.15,254,2,1,12.3,53.6,2025-02-22T12:30:00Z,80,0,0,0,0,0,0,0,False,14,0,0,0,0,26,0,32080,1,2,2,54.0,12,-1098,2481,3579,51,True,0
Alfie Pond,DEF,Wolves,-0.5,0,0,0,0,0.0,664,0.00,0.00,0.00,0.00,253,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,26,0,101626,0,1,0,0.0,0,-151,3184,3335,39,False,0
José Malheiro de Sá,GK,Wolves,4.3,0,2,28,1,0.0,554,0.00,0.00,0.00,0.62,253,0,0,2.9,29.0,2025-02-22T15:00:00Z,90,0,0,0,0,0,0,0,False,3,0,0,0,0,26,3,212175,1,1,0,0.0,9,5101,8714,3613,43,False,0
Woyo Coulibaly,DEF,Leicester,0.2,0,0,-9,0,2.2,726,0.01,0.05,0.04,0.96,257,3,0,3.1,6.8,2025-02-21T20:00:00Z,45,0,0,0,0,0,0,0,False,4,0,0,0,0,26,0,1739,1,4,0,22.0,-1,302,442,140,40,True,1
Alexander Isak,FWD,Newcastle,7.5,0,3,57,0,3.0,401,0.01,0.98,0.97,1.60,259,2,2,12.7,75.0,2025-02-23T14:00:00Z,86,0,0,0,0,0,0,0,False,16,0,0,0,0,26,0,6559903,1,3,4,49.0,13,-30653,100224,130877,95,True,0
Yves Bissouma,MID,Spurs,1.2,0,0,3,0,2.6,482,0.00,0.00,0.00,0.03,256,0,0,0.5,2.0,2025-02-22T15:00:00Z,5,0,0,0,0,0,0,0,False,10,0,0,0,0,26,0,28139,0,4,1,0.0,1,45,548,503,48,False,0
Conor Gallagher,MID,Chelsea,0.0,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,252,0,0,0.0,0.0,2025-02-22T17:30:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,26,0,15000,0,1,2,0.0,0,-39,0,39,59,False,0
Philip Billing,MID,Bournemouth,0.0,0,0,0,0,0.0,76,0.00,0.00,0.00,0.00,253,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,26,0,4291,0,1,0,0.0,0,-85,0,85,48,True,0
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,0.7,0,0,0,0,0.0,548,0.00,0.00,0.00,0.00,253,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,26,0,12444,0,1,0,0.0,0,76,707,631,53,False,0
Brajan Gruda,MID,Brighton,1.7,1,0,14,0,15.8,595,0.03,0.03,0.00,0.00,260,0,0,4.0,18.4,2025-02-22T15:00:00Z,11,0,0,0,0,0,0,0,False,17,0,0,0,0,26,0,2723,0,4,0,6.0,4,61,122,61,54,False,0
Rodrigo 'Rodri' Hernandez,MID,Man City,0.0,0,0,0,0,0.0,360,0.00,0.00,0.00,0.00,258,0,0,0.0,0.0,2025-02-23T16:30:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,26,0,87342,0,2,0,0.0,0,-235,71,306,62,True,0
Đorđe Petrović,GK,Chelsea,0.0,0,0,0,0,0.0,183,0.00,0.00,0.00,0.00,252,0,0,0.0,0.0,2025-02-22T17:30:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,26,0,17537,0,1,2,0.0,0,-95,0,95,44,False,0
Justin Devenny,MID,Crystal Palace,0.8,0,0,3,0,0.0,645,0.00,0.00,0.00,0.04,255,0,0,0.2,2.0,2025-02-22T15:00:00Z,1,0,0,0,0,0,0,0,False,9,0,0,0,0,26,0,12779,0,2,0,0.0,1,-576,116,692,45,False,0
Craig Dawson,DEF,Wolves,-0.5,0,0,0,0,0.0,542,0.00,0.00,0.00,0.00,253,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,26,0,15256,0,1,0,0.0,0,-43,136,179,43,False,0
Jordan Ayew,MID,Leicester,1.8,0,0,8,0,21.3,192,0.08,0.08,0.00,0.96,257,3,0,2.9,7.4,2025-02-21T20:00:00Z,54,0,0,0,0,0,0,0,False,4,0,0,0,0,26,0,19203,1,4,0,0.0,1,34,855,821,52,True,0
Marcos Senesi,DEF,Bournemouth,0.0,0,0,0,0,0.0,79,0.00,0.00,0.00,0.00,253,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,26,0,30693,0,1,0,0.0,0,-418,30,448,46,True,0
Kiernan Dewsbury-Hall,MID,Chelsea,0.7,0,0,0,0,0.0,166,0.00,0.00,0.00,0.00,252,0,0,0.0,0.0,2025-02-22T17:30:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,26,0,12326,0,1,2,0.0,0,117,239,122,55,False,0
Kaine Kesler-Hayden,DEF,Aston Villa,0.0,0,0,0,0,0.0,43,0.00,0.00,0.00,0.00,252,0,0,0.0,0.0,2025-02-22T17:30:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,26,0,912,0,1,2,0.0,0,-8,0,8,40,True,0
João Cavaco Cancelo,DEF,Man City,0.0,0,0,0,0,0.0,353,0.00,0.00,0.00,0.00,258,0,0,0.0,0.0,2025-02-23T16:30:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,26,0,22438,0,2,0,0.0,0,-50,0,50,53,True,0
Maxwel Cornet,MID,Southampton,0.0,0,0,0,0,0.0,515,0.00,0.00,0.00,0.00,260,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,26,0,2282,0,4,0,0.0,0,-44,0,44,47,True,0
Jefferson Lerma Solís,MID,Crystal Palace,2.2,0,0,9,1,1.9,206,0.01,0.06,0.05,0.17,255,0,0,1.1,4.2,2025-02-22T15:00:00Z,80,0,0,0,0,0,0,0,False,9,0,0,0,0,26,0,5304,1,2,0,5.0,3,0,118,118,48,False,0
Jannik Vestergaard,DEF,Leicester,0.8,0,0,3,0,0.3,307,0.00,0.00,0.00,0.56,257,1,0,1.4,13.4,2025-02-21T20:00:00Z,45,0,0,0,0,0,0,0,False,4,0,0,0,0,26,0,207320,0,4,0,0.0,1,3183,7945,4762,39,True,0
Jacob Wright,MID,Man City,0.0,0,0,0,0,0.0,671,0.00,0.00,0.00,0.00,258,0,0,0.0,0.0,2025-02-23T16:30:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,26,0,1305,0,2,0,0.0,0,-95,0,95,45,True,0
Luke Thomas,DEF,Leicester,0.0,0,0,0,0,0.0,305,0.00,0.00,0.00,0.00,257,0,0,0.0,0.0,2025-02-21T20:00:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,26,0,195142,0,4,0,0.0,0,-2766,1203,3969,39,True,0
Bruno Borges Fernandes,MID,Man Utd,4.0,0,3,45,0,52.2,366,0.31,0.43,0.12,1.91,254,2,1,13.1,61.0,2025-02-22T12:30:00Z,90,0,0,0,0,0,0,0,False,8,0,0,0,0,26,0,925378,1,2,2,18.0,10,-19306,27735,47041,83,False,0
Adam Smith,DEF,Bournemouth,0.0,0,0,0,0,0.0,81,0.00,0.00,0.00,0.00,253,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,26,0,14098,0,1,0,0.0,0,-290,34,324,44,True,0
Miodrag Pivaš,DEF,Newcastle,0.0,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,259,0,0,0.0,0.0,2025-02-23T14:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,26,0,6619,0,3,4,0.0,0,-28,0,28,40,True,0
Billy Gilmour,MID,Brighton,0.0,0,0,0,0,0.0,124,0.00,0.00,0.00,0.00,260,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,26,0,3823,0,4,0,0.0,0,-9,0,9,50,False,0
Rasmus Højlund,FWD,Man Utd,1.5,0,0,4,0,10.8,375,0.01,0.01,0.00,1.76,254,2,0,1.7,0.0,2025-02-22T12:30:00Z,69,0,0,0,0,0,0,0,False,8,0,0,0,0,26,0,110199,1,2,2,6.0,2,1207,5746,4539,69,False,0
Callum Wilson,FWD,Newcastle,0.5,0,0,2,0,0.0,421,0.00,0.04,0.04,0.58,259,1,0,0.5,0.0,2025-02-23T14:00:00Z,3,0,0,0,0,0,0,0,False,16,0,0,0,0,26,0,7478,0,3,4,5.0,1,803,1277,474,69,True,0
Crysencio Summerville,MID,West Ham,0.0,0,0,0,0,0.0,587,0.00,0.00,0.00,0.00,251,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,26,0,34846,0,1,0,0.0,0,-627,48,675,55,False,0
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,213,0.00,0.00,0.00,0.00,255,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,26,0,3093,0,2,0,0.0,0,-21,0,21,45,False,0
Oliver Skipp,MID,Leicester,0.5,0,0,3,0,0.3,501,0.00,0.00,0.00,0.29,257,1,0,0.3,0.8,2025-02-21T20:00:00Z,13,0,0,0,0,0,0,0,False,4,0,0,0,0,26,0,4329,0,4,0,2.0,1,-37,42,79,47,True,0
Tomáš Souček,MID,West Ham,1.0,0,0,5,1,1.2,530,0.00,0.12,0.12,1.22,251,0,0,2.0,8.6,2025-02-22T15:00:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,26,0,167084,1,1,0,10.0,3,-8161,1597,9758,49,False,0
Taylor Harwood-Bellis,DEF,Southampton,0.0,0,0,0,0,0.0,461,0.00,0.00,0.00,0.00,260,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,26,0,701492,0,4,0,0.0,0,-47898,131,48029,40,True,0
Alphonse Areola,GK,West Ham,3.0,0,0,24,1,0.0,513,0.00,0.00,0.00,1.22,251,0,0,1.6,15.6,2025-02-22T15:00:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,26,2,425503,1,1,0,0.0,6,1978,7003,5025,42,False,0
Lisandro Martínez,DEF,Man Utd,0.0,0,0,0,0,0.0,380,0.00,0.00,0.00,0.00,254,0,0,0.0,0.0,2025-02-22T12:30:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,26,0,319490,0,2,2,0.0,0,-31774,217,31991,44,False,0
Richarlison de Andrade,FWD,Spurs,0.0,0,0,0,0,0.0,497,0.00,0.00,0.00,0.00,256,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,26,0,42407,0,4,1,0.0,0,-4491,32,4523,68,False,0
Iwan Morgan,FWD,Brentford,1.1,0,0,0,0,0.0,780,0.00,0.00,0.00,0.00,257,0,0,0.0,0.0,2025-02-21T20:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,26,0,0,0,4,0,0.0,0,0,0,0,45,False,0
Joško Gvardiol,DEF,Man City,3.3,0,0,8,0,25.1,350,0.05,0.05,0.00,0.71,258,2,0,5.3,17.6,2025-02-23T16:30:00Z,90,0,0,0,0,0,0,0,False,12,0,0,0,0,26,0,2095408,1,2,0,10.0,1,7424,55252,47828,59,True,0
Harry Clarke,DEF,Ipswich,0.0,0,0,0,0,0.0,266,0.00,0.00,0.00,0.00,256,0,0,0.0,0.0,2025-02-22T15:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,26,0,6799,0,4,1,0.0,0,-459,0,459,40,True,0
Joachim Andersen,DEF,Fulham,1.0,0,0,0,0,1.8,191,0.03,0.06,0.03,1.29,255,2,0,1.9,16.4,2025-02-22T15:00:00Z,90,0,0,0,0,0,0,0,False,7,1,0,0,0,26,0,432144,1,2,0,1.0,-1,2570,6807,4237,42,True,0
Moisés Caicedo Corozo,MID,Chelsea,1.7,0,0,14,0,19.6,157,0.19,0.19,0.00,2.33,252,2,0,3.6,16.4,2025-02-22T17:30:00Z,90,0,0,0,0,0,0,0,False,2,0,0,0,0,26,0,119734,1,1,2,0.0,1,-3842,1675,5517,49,False,1
