name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Kasey McAteer,MID,Leicester,1.0,0,0,0,0,0.0,299,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2024-11-30T15:00:00Z,0,False,4,0,0,0,0,13,0,3883,0,1,4,0.0,0,249,405,156,47,False,0
Curtis Jones,MID,Liverpool,2.5,0,0,6,0,1.3,324,0.01,0.07,0.06,0.05,125,0,0,2.1,2.8,2024-12-01T16:00:00Z,6,False,13,0,0,0,0,13,0,73472,0,0,2,17.0,1,-4805,6340,11145,53,True,0
Wes Burns,MID,Ipswich,1.8,0,0,4,0,0.9,264,0.00,0.00,0.00,0.04,127,0,0,0.4,3.0,2024-11-30T15:00:00Z,16,False,16,0,0,0,0,13,0,3995,0,0,1,0.0,1,227,380,153,48,False,0
Treymaurice Nyoni,MID,Liverpool,1.1,0,0,0,0,0.0,688,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2024-12-01T16:00:00Z,0,False,13,0,0,0,0,13,0,0,0,0,2,0.0,0,0,0,0,45,True,0
Gustavo Nunes Fernandes Gomes,MID,Brentford,0.0,0,0,0,0,0.0,634,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2024-11-30T15:00:00Z,0,False,11,0,0,0,0,13,0,274,0,1,4,0.0,0,-2,3,5,49,True,0
Yunus Emre Konak,MID,Brentford,0.2,0,0,0,0,0.0,97,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2024-11-30T15:00:00Z,0,False,11,0,0,0,0,13,0,7877,0,1,4,0.0,0,-297,140,437,45,True,0
Max Kilman,DEF,West Ham,2.2,0,0,-8,0,1.0,524,0.01,0.01,0.00,3.60,129,5,0,1.4,12.6,2024-11-30T17:30:00Z,90,False,1,0,0,0,0,13,0,212037,1,5,2,0.0,0,-4470,2681,7151,45,True,0
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,143,0.00,0.00,0.00,0.00,122,0,0,0.0,0.0,2024-11-29T20:00:00Z,0,False,17,0,0,0,0,13,0,527,0,1,1,0.0,0,-3,0,3,55,True,0
Alex Murphy,DEF,Newcastle,0.0,0,0,0,0,0.0,390,0.00,0.00,0.00,0.00,124,0,0,0.0,0.0,2024-11-30T15:00:00Z,0,False,7,0,0,0,0,13,0,93648,0,1,1,0.0,0,-1364,1187,2551,40,False,0
George Edmundson,DEF,Ipswich,0.0,0,0,0,0,0.0,269,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2024-11-30T15:00:00Z,0,False,16,0,0,0,0,13,0,8179,0,0,1,0.0,0,-209,0,209,40,False,0
Sávio 'Savinho' Moreira de Oliveira,MID,Man City,1.5,0,0,2,0,2.2,571,0.01,0.01,0.00,1.07,125,1,0,0.9,2.6,2024-12-01T16:00:00Z,32,False,12,0,0,0,0,13,0,125202,0,0,2,4.0,1,-17005,3263,20268,65,False,0
Emerson Palmieri dos Santos,DEF,West Ham,4.2,0,0,1,0,1.0,520,0.00,0.13,0.13,3.38,129,5,1,5.9,44.2,2024-11-30T17:30:00Z,64,False,1,0,0,0,0,13,0,60481,1,5,2,14.0,5,2941,4614,1673,44,True,1
Abdoulaye Doucouré,MID,Everton,2.0,0,0,13,0,24.1,217,0.19,0.19,0.00,0.73,126,4,0,3.3,7.2,2024-12-01T13:30:00Z,90,False,14,0,0,0,0,13,0,20901,1,0,4,2.0,2,-347,569,916,51,False,0
Alfie Pond,DEF,Wolves,0.2,0,0,0,0,0.0,664,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2024-11-30T15:00:00Z,0,False,3,0,0,0,0,13,0,34836,0,4,2,0.0,0,8668,11125,2457,39,True,0
José Malheiro de Sá,GK,Wolves,2.5,0,0,-10,0,0.0,554,0.00,0.00,0.00,3.29,130,4,0,1.9,18.6,2024-11-30T15:00:00Z,90,False,3,0,0,0,0,13,4,205961,1,4,2,0.0,0,12110,16600,4490,43,True,1
Alexander Isak,FWD,Newcastle,5.8,0,0,3,0,0.3,401,0.00,0.00,0.00,0.00,124,0,0,0.0,0.0,2024-11-30T15:00:00Z,21,False,7,0,0,0,0,13,0,2228854,1,1,1,0.0,1,20729,131173,110444,85,False,0
Yves Bissouma,MID,Spurs,2.0,0,0,12,0,3.7,482,0.04,0.04,0.00,1.38,128,1,0,2.1,17.2,2024-12-01T13:30:00Z,90,False,9,0,0,0,0,13,0,44013,1,1,1,0.0,2,-2137,1410,3547,49,True,0
Conor Gallagher,MID,Chelsea,0.0,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2024-12-01T13:30:00Z,0,False,2,0,0,0,0,13,0,16027,0,0,3,0.0,0,-118,0,118,59,True,0
Philip Billing,MID,Bournemouth,0.2,0,0,3,0,0.4,76,0.04,0.04,0.00,0.02,130,0,0,0.7,6.4,2024-11-30T15:00:00Z,13,False,20,0,0,0,0,13,0,5287,0,4,2,0.0,1,-131,92,223,48,False,0
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,3.5,1,0,18,0,11.3,548,0.11,0.13,0.02,0.89,130,1,0,4.5,26.4,2024-11-30T15:00:00Z,26,False,3,0,0,0,0,13,0,9399,0,4,2,7.0,4,1646,2040,394,53,True,0
Brajan Gruda,MID,Brighton,1.0,0,0,0,0,0.0,595,0.00,0.00,0.00,0.00,122,0,0,0.0,0.0,2024-11-29T20:00:00Z,0,False,17,0,0,0,0,13,0,2451,0,1,1,0.0,0,-17,76,93,54,True,0
Rodrigo 'Rodri' Hernandez,MID,Man City,0.0,0,0,0,0,0.0,360,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2024-12-01T16:00:00Z,0,False,12,0,0,0,0,13,0,95255,0,0,2,0.0,0,-904,99,1003,63,False,0
Đorđe Petrović,GK,Chelsea,0.0,0,0,0,0,0.0,183,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2024-12-01T13:30:00Z,0,False,2,0,0,0,0,13,0,21591,0,0,3,0.0,0,-512,0,512,44,True,0
Justin Devenny,MID,Crystal Palace,2.8,0,0,8,0,15.8,645,0.07,0.07,0.00,0.00,124,0,0,2.6,7.8,2024-11-30T15:00:00Z,25,False,15,0,0,0,0,13,0,10828,0,1,1,2.0,1,8775,9427,652,45,True,0
Craig Dawson,DEF,Wolves,2.0,0,0,-1,0,0.3,542,0.00,0.00,0.00,1.05,130,1,0,0.4,3.4,2024-11-30T15:00:00Z,45,False,3,0,0,0,0,13,0,23754,0,4,2,0.0,0,267,1632,1365,44,True,1
Jordan Ayew,MID,Leicester,4.5,0,0,3,0,5.6,192,0.13,0.19,0.06,2.34,121,4,0,0.9,0.4,2024-11-30T15:00:00Z,79,False,4,0,0,0,0,13,0,27496,1,1,4,3.0,2,4635,5681,1046,52,False,0
Marcos Senesi,DEF,Bournemouth,1.0,0,0,7,0,10.5,79,0.01,0.01,0.00,0.46,130,2,0,3.1,18.2,2024-11-30T15:00:00Z,81,False,20,0,0,0,0,13,0,78611,1,4,2,2.0,1,-2851,2905,5756,48,False,0
Kiernan Dewsbury-Hall,MID,Chelsea,0.7,0,0,0,0,0.0,166,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2024-12-01T13:30:00Z,0,False,2,0,0,0,0,13,0,13232,0,0,3,0.0,0,-84,225,309,56,True,0
Kaine Kesler-Hayden,DEF,Aston Villa,0.0,0,0,0,0,0.0,43,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2024-12-01T13:30:00Z,0,False,6,0,0,0,0,13,0,1078,0,0,3,0.0,0,-15,0,15,40,False,0
João Cavaco Cancelo,DEF,Man City,0.0,0,0,0,0,0.0,353,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2024-12-01T16:00:00Z,0,False,12,0,0,0,0,13,0,24077,0,0,2,0.0,0,-177,0,177,53,False,0
Maxwel Cornet,MID,Southampton,-0.5,0,0,0,0,0.0,515,0.00,0.00,0.00,0.00,122,0,0,0.0,0.0,2024-11-29T20:00:00Z,0,False,5,0,0,0,0,13,0,2730,0,1,1,0.0,0,-41,47,88,47,False,0
Jefferson Lerma Solís,MID,Crystal Palace,0.5,0,0,11,0,12.3,206,0.07,0.11,0.04,0.04,124,1,0,4.1,24.2,2024-11-30T15:00:00Z,90,False,15,0,0,0,0,13,0,4709,1,1,1,4.0,1,-54,103,157,48,True,1
Jannik Vestergaard,DEF,Leicester,0.8,0,0,1,0,0.9,307,0.01,0.01,0.00,1.17,121,2,0,1.5,13.8,2024-11-30T15:00:00Z,55,False,4,0,0,0,0,13,0,199491,0,1,4,0.0,0,-4002,1364,5366,40,False,0
Jacob Wright,MID,Man City,0.0,0,0,0,0,0.0,671,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2024-12-01T16:00:00Z,0,False,12,0,0,0,0,13,0,726,0,0,2,0.0,0,60,150,90,45,False,0
Luke Thomas,DEF,Leicester,0.0,0,0,-1,0,13.3,305,0.03,0.05,0.02,2.40,121,4,0,3.1,7.8,2024-11-30T15:00:00Z,90,False,4,0,0,0,0,13,0,144297,1,1,4,10.0,0,7439,13296,5857,39,False,0
Bruno Borges Fernandes,MID,Man Utd,9.5,2,0,31,1,28.1,366,0.18,0.21,0.03,0.45,126,0,0,7.8,39.2,2024-12-01T13:30:00Z,65,False,8,0,0,0,0,13,0,1791251,1,0,4,11.0,9,8461,108554,100093,85,True,0
Adam Smith,DEF,Bournemouth,1.0,0,0,2,0,0.8,81,0.00,0.00,0.00,0.46,130,2,0,1.2,11.2,2024-11-30T15:00:00Z,90,False,20,0,0,0,0,13,0,21640,1,4,2,0.0,1,-482,750,1232,45,False,0
Miodrag Pivaš,DEF,Newcastle,0.0,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,124,0,0,0.0,0.0,2024-11-30T15:00:00Z,0,False,7,0,0,0,0,13,0,7962,0,1,1,0.0,0,-129,0,129,40,False,0
Billy Gilmour,MID,Brighton,0.0,0,0,0,0,0.0,124,0.00,0.00,0.00,0.00,122,0,0,0.0,0.0,2024-11-29T20:00:00Z,0,False,17,0,0,0,0,13,0,4208,0,1,1,0.0,0,-47,0,47,50,True,0
Rasmus Højlund,FWD,Man Utd,2.0,0,0,0,0,0.0,375,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2024-12-01T13:30:00Z,0,False,8,0,0,0,0,13,0,190030,0,0,4,0.0,0,-7722,26361,34083,69,True,0
Callum Wilson,FWD,Newcastle,0.2,0,0,-3,0,0.3,421,0.00,0.00,0.00,0.15,124,1,0,0.0,0.0,2024-11-30T15:00:00Z,15,False,7,0,0,0,0,13,0,4600,0,1,1,0.0,0,491,653,162,69,False,1
Crysencio Summerville,MID,West Ham,0.8,0,0,-1,0,0.3,587,0.00,0.00,0.00,3.27,129,5,0,0.8,8.0,2024-11-30T17:30:00Z,45,False,1,0,0,0,0,13,0,50577,1,5,2,0.0,0,-1778,1316,3094,57,True,1
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,213,0.00,0.00,0.00,0.00,124,0,0,0.0,0.0,2024-11-30T15:00:00Z,0,False,15,0,0,0,0,13,0,4075,0,1,1,0.0,0,-155,0,155,45,True,0
Oliver Skipp,MID,Leicester,0.5,0,0,4,0,1.8,501,0.01,0.01,0.00,0.10,121,0,0,0.7,5.4,2024-11-30T15:00:00Z,26,False,4,0,0,0,0,13,0,4532,0,1,4,0.0,1,-63,115,178,48,False,0
Tomáš Souček,MID,West Ham,2.5,0,0,8,0,1.4,530,0.01,0.09,0.08,3.60,129,5,0,5.2,15.2,2024-11-30T17:30:00Z,90,False,1,0,0,0,0,13,0,218107,1,5,2,35.0,1,-1898,10941,12839,49,True,1
Taylor Harwood-Bellis,DEF,Southampton,1.5,0,0,10,0,1.0,461,0.02,0.02,0.00,1.68,122,1,0,2.0,18.8,2024-11-29T20:00:00Z,90,False,5,0,0,0,0,13,0,1060802,1,1,1,0.0,1,-13137,14957,28094,41,False,1
Alphonse Areola,GK,West Ham,-1.0,0,0,0,0,0.0,513,0.00,0.00,0.00,0.00,129,0,0,0.0,0.0,2024-11-30T17:30:00Z,0,False,1,0,0,0,0,13,0,564628,0,5,2,0.0,0,-22353,1783,24136,43,True,0
Lisandro Martínez,DEF,Man Utd,3.0,0,0,26,1,1.0,380,0.02,0.02,0.00,0.65,126,0,0,1.9,17.8,2024-12-01T13:30:00Z,90,False,8,0,0,0,0,13,0,425136,1,0,4,0.0,5,-22967,3150,26117,44,True,1
Richarlison de Andrade,FWD,Spurs,0.0,0,0,0,0,0.0,497,0.00,0.00,0.00,0.00,128,0,0,0.0,0.0,2024-12-01T13:30:00Z,0,False,9,0,0,0,0,13,0,38427,0,1,1,0.0,0,-645,60,705,68,True,0
Joško Gvardiol,DEF,Man City,2.0,0,0,0,0,0.0,350,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2024-12-01T16:00:00Z,0,False,12,0,0,0,0,13,0,3130828,0,0,2,0.0,0,-298969,34447,333416,63,False,0
Harry Clarke,DEF,Ipswich,0.2,0,0,2,0,1.4,266,0.01,0.01,0.00,0.04,127,0,0,0.1,0.0,2024-11-30T15:00:00Z,11,False,16,0,0,0,0,13,0,5304,0,0,1,2.0,1,354,612,258,40,False,0
Joachim Andersen,DEF,Fulham,0.0,0,0,0,0,0.0,191,0.00,0.00,0.00,0.00,128,0,0,0.0,0.0,2024-12-01T13:30:00Z,0,False,18,0,0,0,0,13,0,675095,0,1,1,0.0,0,-64196,1608,65804,43,False,0
Moisés Caicedo Corozo,MID,Chelsea,4.5,0,0,15,1,34.8,157,0.05,0.05,0.00,1.15,123,0,0,5.4,18.8,2024-12-01T13:30:00Z,90,False,2,0,0,0,0,13,0,167602,1,0,3,0.0,3,-4594,10606,15200,49,True,0
Carlos Henrique Casimiro,MID,Man Utd,2.0,0,0,15,1,3.1,368,0.01,0.01,0.00,0.45,126,0,0,2.0,17.2,2024-12-01T13:30:00Z,65,False,8,0,0,0,0,13,0,85119,1,0,4,0.0,3,-6208,3359,9567,48,True,0
Roman Dixon,DEF,Everton,0.0,0,0,0,0,0.0,627,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2024-12-01T13:30:00Z,0,False,14,0,0,0,0,13,0,8107,0,0,4,0.0,0,-18,250,268,40,False,0
Jhon Durán,FWD,Aston Villa,0.5,0,0,7,0,1.4,38,0.00,0.42,0.42,0.67,123,1,0,2.3,3.0,2024-12-01T13:30:00Z,24,False,6,0,0,0,0,13,0,325424,0,0,3,19.0,1,-36036,2984,39020,59,False,0
Jacob Murphy,MID,Newcastle,0.2,0,0,0,0,0.0,402,0.00,0.00,0.00,0.00,124,0,0,0.0,0.0,2024-11-30T15:00:00Z,0,False,7,0,0,0,0,13,0,32046,0,1,1,0.0,0,-1281,383,1664,50,False,0
Sean Longstaff,MID,Newcastle,2.5,0,0,3,0,0.7,410,0.00,0.00,0.00,0.15,124,1,0,0.1,0.6,2024-11-30T15:00:00Z,15,False,7,0,0,0,0,13,0,62616,0,1,1,0.0,1,-55,4371,4426,47,False,0
Leander Dendoncker,MID,Aston Villa,0.0,0,0,0,0,0.0,33,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2024-12-01T13:30:00Z,0,False,6,0,0,0,0,13,0,27675,0,0,3,0.0,0,-1037,0,1037,45,False,0
Trevoh Chalobah,DEF,Crystal Palace,2.5,0,0,15,0,14.8,159,0.25,0.26,0.01,0.04,124,1,0,2.9,12.8,2024-11-30T15:00:00Z,83,False,15,0,0,0,0,13,0,61051,1,1,1,1.0,2,774,5820,5046,44,True,0
Ryan Manning,DEF,Southampton,0.5,0,0,11,0,10.9,467,0.09,0.11,0.02,1.68,122,1,0,4.2,23.2,2024-11-29T20:00:00Z,90,False,5,0,0,0,0,13,0,6533,1,1,1,8.0,2,-75,77,152,43,False,0
Vitalii Mykolenko,DEF,Everton,3.2,0,0,-13,0,1.4,231,0.00,0.00,0.00,0.73,126,4,0,0.7,5.2,2024-12-01T13:30:00Z,90,False,14,0,0,0,0,13,0,452292,1,0,4,0.0,-1,3531,22148,18617,43,False,1
Ryan Christie,MID,Bournemouth,1.2,0,0,13,0,6.3,63,0.02,0.04,0.02,0.46,130,2,0,2.7,13.8,2024-11-30T15:00:00Z,90,False,20,0,0,0,0,13,0,15309,1,4,2,7.0,2,-625,373,998,49,False,0
Fábio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,545,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2024-11-30T15:00:00Z,0,False,3,0,0,0,0,13,0,11308,0,4,2,0.0,0,-205,0,205,50,True,0
Kepa Arrizabalaga,GK,Bournemouth,1.0,0,0,4,0,0.0,152,0.00,0.00,0.00,0.46,130,2,0,0.8,8.4,2024-11-30T15:00:00Z,90,False,20,0,0,0,0,13,1,69223,1,4,2,0.0,1,193,3377,3184,45,False,0
Frank Onyeka,MID,Brentford,0.0,0,0,0,0,0.0,102,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2024-11-30T15:00:00Z,0,False,11,0,0,0,0,13,0,1613,0,1,4,0.0,0,-13,0,13,49,True,0
Youssef Ramalho Chermiti,FWD,Everton,0.0,0,0,0,0,0.0,237,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2024-12-01T13:30:00Z,0,False,14,0,0,0,0,13,0,1280,0,0,4,0.0,0,7,95,88,49,False,0
Morgan Gibbs-White,MID,Nott'm Forest,1.1,0,0,10,1,23.4,433,0.19,0.31,0.12,0.44,127,0,0,6.5,9.6,2024-11-30T15:00:00Z,77,False,10,0,0,0,0,13,0,118358,1,0,1,32.0,2,-6711,1281,7992,63,True,1
Noni Madueke,MID,Chelsea,2.7,1,0,10,0,11.0,177,0.01,0.08,0.07,0.47,123,0,0,4.8,18.2,2024-12-01T13:30:00Z,19,False,2,0,0,0,0,13,0,741475,0,0,3,19.0,3,-42779,27951,70730,64,True,1
Nélson Cabral Semedo,DEF,Wolves,2.0,0,0,2,0,3.4,559,0.01,0.02,0.01,3.29,130,4,0,2.2,18.0,2024-11-30T15:00:00Z,90,False,3,0,0,0,0,13,0,36272,1,4,2,1.0,-1,8345,10183,1838,45,True,1
