name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Emerson Palmieri dos Santos,DEF,West Ham,3.0,0,0,8,0,28.9,520,0.14,0.14,0.00,0.44,170,1,0,4.7,14.0,2024-12-21T15:00:00Z,70,False,5,0,0,0,0,17,0,100399,1,1,1,4.0,2,-1084,5116,6200,44,True,0
Abdoulaye Doucouré,MID,Everton,2.3,0,0,1,1,11.4,217,0.03,0.03,0.00,0.86,164,0,0,2.4,10.2,2024-12-22T14:00:00Z,90,False,6,0,0,0,0,17,0,19115,1,0,0,2.0,3,-534,427,961,51,True,0
Alfie Pond,DEF,Wolves,0.2,0,0,0,0,0.0,664,0.00,0.00,0.00,0.00,167,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,11,0,0,0,0,17,0,74247,0,3,0,0.0,0,3795,9103,5308,39,False,0
José Malheiro de Sá,GK,Wolves,1.1,0,0,35,1,0.0,554,0.00,0.00,0.00,0.81,167,0,0,3.3,33.4,2024-12-22T14:00:00Z,90,False,11,0,0,0,0,17,4,163647,1,3,0,0.0,7,-20366,173,20539,43,False,0
Alexander Isak,FWD,Newcastle,8.3,0,3,92,1,29.7,401,0.20,1.73,1.53,0.63,166,0,3,23.4,111.4,2024-12-21T15:00:00Z,72,False,10,0,0,0,0,17,0,3361670,1,4,0,93.0,17,677156,690922,13766,88,False,0
Yves Bissouma,MID,Spurs,0.8,0,0,13,0,3.4,482,0.01,0.01,0.00,4.60,169,6,0,1.2,6.4,2024-12-22T16:30:00Z,90,False,12,0,0,0,0,17,0,32667,1,6,3,2.0,2,-1465,593,2058,49,True,0
Conor Gallagher,MID,Chelsea,0.0,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,164,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,8,0,0,0,0,17,0,15669,0,0,0,0.0,0,-81,0,81,59,False,0
Philip Billing,MID,Bournemouth,0.8,0,0,5,0,10.9,76,0.01,0.01,0.00,0.67,168,0,0,1.8,7.0,2024-12-22T14:00:00Z,12,False,14,0,0,0,0,17,0,5172,0,3,0,0.0,1,-96,106,202,48,False,0
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,4.8,1,2,40,1,11.1,548,0.01,0.06,0.05,0.36,167,0,1,8.0,49.6,2024-12-22T14:00:00Z,73,False,11,0,0,0,0,17,0,10516,1,3,0,19.0,13,-349,822,1171,53,False,0
Brajan Gruda,MID,Brighton,0.7,0,0,4,0,7.0,595,0.07,0.07,0.00,0.58,170,1,0,2.7,5.8,2024-12-21T15:00:00Z,67,False,19,0,0,0,0,17,0,2401,1,1,1,14.0,2,-14,56,70,54,False,0
Rodrigo 'Rodri' Hernandez,MID,Man City,0.0,0,0,0,0,0.0,360,0.00,0.00,0.00,0.00,161,0,0,0.0,0.0,2024-12-21T12:30:00Z,0,False,2,0,0,0,0,17,0,92164,0,1,2,0.0,0,-712,112,824,63,False,0
Đorđe Petrović,GK,Chelsea,0.0,0,0,0,0,0.0,183,0.00,0.00,0.00,0.00,164,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,8,0,0,0,0,17,0,19628,0,0,0,0.0,0,-388,0,388,44,False,0
Justin Devenny,MID,Crystal Palace,1.7,0,0,4,0,10.9,645,0.03,0.03,0.00,0.15,163,1,0,1.6,5.0,2024-12-21T17:30:00Z,22,False,1,0,0,0,0,17,0,24990,0,5,1,0.0,1,-186,3048,3234,45,True,0
Craig Dawson,DEF,Wolves,-0.5,0,0,3,0,0.0,542,0.00,0.00,0.00,0.34,167,0,0,0.1,1.0,2024-12-22T14:00:00Z,7,False,11,0,0,0,0,17,0,19358,0,3,0,0.0,1,-1389,222,1611,44,False,0
Jordan Ayew,MID,Leicester,2.3,0,0,5,0,16.8,192,0.06,0.14,0.08,1.00,167,3,0,2.5,2.8,2024-12-22T14:00:00Z,83,False,20,0,0,0,0,17,0,22766,1,3,0,5.0,2,-2003,386,2389,52,True,0
Marcos Senesi,DEF,Bournemouth,0.0,0,0,0,0,0.0,79,0.00,0.00,0.00,0.00,168,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,14,0,0,0,0,17,0,44981,0,3,0,0.0,0,-6352,46,6398,47,False,0
Kiernan Dewsbury-Hall,MID,Chelsea,0.8,0,0,0,0,0.0,166,0.00,0.00,0.00,0.00,164,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,8,0,0,0,0,17,0,12933,0,0,0,0.0,0,-153,162,315,55,False,0
Kaine Kesler-Hayden,DEF,Aston Villa,0.0,0,0,0,0,0.0,43,0.00,0.00,0.00,0.00,161,0,0,0.0,0.0,2024-12-21T12:30:00Z,0,False,13,0,0,0,0,17,0,1007,0,1,2,0.0,0,-17,0,17,40,True,0
João Cavaco Cancelo,DEF,Man City,0.0,0,0,0,0,0.0,353,0.00,0.00,0.00,0.00,161,0,0,0.0,0.0,2024-12-21T12:30:00Z,0,False,2,0,0,0,0,17,0,23461,0,1,2,0.0,0,-120,0,120,53,False,0
Maxwel Cornet,MID,Southampton,-0.5,0,0,0,0,0.0,515,0.00,0.00,0.00,0.00,165,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,9,0,0,0,0,17,0,2664,0,0,0,0.0,0,-61,38,99,47,False,0
Jefferson Lerma Solís,MID,Crystal Palace,1.0,0,0,9,0,1.3,206,0.00,0.09,0.09,2.72,163,4,0,3.1,10.6,2024-12-21T17:30:00Z,67,False,1,0,0,0,0,17,0,4932,1,5,1,19.0,2,-2,155,157,48,True,0
Jannik Vestergaard,DEF,Leicester,0.0,0,0,-5,0,0.5,307,0.00,0.00,0.00,0.41,167,3,0,1.1,8.0,2024-12-22T14:00:00Z,45,False,20,0,0,0,0,17,0,191085,1,3,0,2.0,-1,-3520,2104,5624,40,True,1
Jacob Wright,MID,Man City,0.5,0,0,0,0,0.0,671,0.00,0.00,0.00,0.00,161,0,0,0.0,0.0,2024-12-21T12:30:00Z,0,False,2,0,0,0,0,17,0,1121,0,1,2,0.0,0,30,118,88,45,False,0
Luke Thomas,DEF,Leicester,0.0,0,0,0,0,0.0,305,0.00,0.00,0.00,0.00,167,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,20,0,0,0,0,17,0,199559,0,3,0,0.0,0,6213,15705,9492,39,True,0
Bruno Borges Fernandes,MID,Man Utd,5.5,0,0,14,0,67.5,366,0.40,0.86,0.46,1.24,168,3,0,13.6,24.6,2024-12-22T14:00:00Z,90,False,3,0,0,0,0,17,0,1600458,1,3,0,44.0,2,61387,112519,51132,84,True,0
Adam Smith,DEF,Bournemouth,2.7,0,0,3,0,4.9,81,0.01,0.01,0.00,1.02,168,0,0,0.4,0.0,2024-12-22T14:00:00Z,45,False,14,0,0,0,0,17,0,25321,1,3,0,0.0,0,565,1858,1293,45,False,1
Miodrag Pivaš,DEF,Newcastle,0.0,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,166,0,0,0.0,0.0,2024-12-21T15:00:00Z,0,False,10,0,0,0,0,17,0,7481,0,4,0,0.0,0,-115,0,115,40,False,0
Billy Gilmour,MID,Brighton,0.0,0,0,0,0,0.0,124,0.00,0.00,0.00,0.00,170,0,0,0.0,0.0,2024-12-21T15:00:00Z,0,False,19,0,0,0,0,17,0,4036,0,1,1,0.0,0,-32,0,32,50,False,0
Rasmus Højlund,FWD,Man Utd,2.2,0,0,5,0,15.7,375,0.17,0.25,0.08,0.92,168,2,0,4.0,4.6,2024-12-22T14:00:00Z,36,False,3,0,0,0,0,17,0,211932,0,3,0,20.0,1,37699,50943,13244,69,True,0
Callum Wilson,FWD,Newcastle,0.0,0,0,0,0,0.0,421,0.00,0.00,0.00,0.00,166,0,0,0.0,0.0,2024-12-21T15:00:00Z,0,False,10,0,0,0,0,17,0,5733,0,4,0,0.0,0,-849,125,974,69,False,0
Crysencio Summerville,MID,West Ham,1.8,0,0,4,0,0.4,587,0.00,0.19,0.19,0.63,170,0,0,1.3,5.2,2024-12-21T15:00:00Z,33,False,5,0,0,0,0,17,0,45648,0,1,1,7.0,1,-1811,654,2465,57,True,0
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,213,0.00,0.00,0.00,0.00,163,0,0,0.0,0.0,2024-12-21T17:30:00Z,0,False,1,0,0,0,0,17,0,3593,0,5,1,0.0,0,-99,0,99,45,True,0
Oliver Skipp,MID,Leicester,0.8,0,0,12,0,21.4,501,0.01,0.01,0.00,0.41,167,3,0,3.0,8.2,2024-12-22T14:00:00Z,45,False,20,0,0,0,0,17,0,4420,1,3,0,0.0,1,-84,69,153,48,True,0
Tomáš Souček,MID,West Ham,4.3,0,0,6,0,11.7,530,0.01,0.13,0.12,0.94,170,1,0,2.5,5.6,2024-12-21T15:00:00Z,90,False,5,0,0,0,0,17,0,230341,1,1,1,8.0,2,1499,15088,13589,49,True,0
Taylor Harwood-Bellis,DEF,Southampton,1.5,0,2,29,1,0.8,461,0.00,0.00,0.00,1.04,165,0,0,2.0,19.0,2024-12-22T14:00:00Z,90,False,9,0,0,0,0,17,0,927679,1,0,0,0.0,8,-16091,9067,25158,41,False,0
Alphonse Areola,GK,West Ham,0.0,0,0,0,0,0.0,513,0.00,0.00,0.00,0.00,170,0,0,0.0,0.0,2024-12-21T15:00:00Z,0,False,5,0,0,0,0,17,0,483386,0,1,1,0.0,0,-13694,2850,16544,42,True,0
Lisandro Martínez,DEF,Man Utd,2.2,0,0,5,0,16.6,380,0.10,0.25,0.15,1.24,168,3,0,5.9,29.6,2024-12-22T14:00:00Z,90,False,3,0,0,0,0,17,0,425212,1,3,0,13.0,1,33373,40971,7598,44,True,0
Richarlison de Andrade,FWD,Spurs,0.0,0,0,0,0,0.0,497,0.00,0.00,0.00,0.00,169,0,0,0.0,0.0,2024-12-22T16:30:00Z,0,False,12,0,0,0,0,17,0,37103,0,6,3,0.0,0,-283,92,375,68,True,0
Joško Gvardiol,DEF,Man City,2.8,0,0,-4,0,3.4,350,0.02,0.37,0.35,1.67,161,2,0,1.2,2.6,2024-12-21T12:30:00Z,90,False,2,0,0,0,0,17,0,2611894,1,1,2,6.0,0,-18448,67580,86028,61,False,1
Harry Clarke,DEF,Ipswich,0.7,0,0,-8,0,4.5,266,0.01,0.01,0.00,2.33,166,4,0,0.9,4.4,2024-12-21T15:00:00Z,90,False,15,0,0,0,0,17,0,8512,1,4,0,0.0,0,89,732,643,40,True,0
Joachim Andersen,DEF,Fulham,0.4,0,0,0,0,0.0,191,0.00,0.00,0.00,0.00,165,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,17,0,0,0,0,17,0,454336,0,0,0,0.0,0,-18601,5759,24360,42,True,0
Moisés Caicedo Corozo,MID,Chelsea,3.3,0,0,17,1,11.7,157,0.05,0.05,0.00,1.03,164,0,0,3.2,20.0,2024-12-22T14:00:00Z,90,False,8,0,0,0,0,17,0,150372,1,0,0,0.0,3,-4035,8154,12189,49,False,0
Carlos Henrique Casimiro,MID,Man Utd,0.7,0,0,0,0,0.0,368,0.00,0.00,0.00,0.00,168,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,3,0,0,0,0,17,0,60406,0,3,0,0.0,0,-5982,820,6802,48,True,0
Roman Dixon,DEF,Everton,-0.5,0,0,0,0,0.0,627,0.00,0.00,0.00,0.00,164,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,6,0,0,0,0,17,0,8366,0,0,0,0.0,0,-791,142,933,40,True,0
Jhon Durán,FWD,Aston Villa,3.2,0,1,35,1,3.2,38,0.00,0.94,0.94,0.61,161,0,1,9.4,43.6,2024-12-21T12:30:00Z,79,False,13,0,0,0,0,17,0,347479,1,1,2,47.0,7,35003,49817,14814,58,True,0
Jacob Murphy,MID,Newcastle,6.0,1,2,50,1,38.4,402,0.33,0.39,0.06,0.54,166,0,1,12.1,56.0,2024-12-21T15:00:00Z,63,False,10,0,0,0,0,17,0,90907,1,4,0,27.0,13,50569,53790,3221,49,False,0
Sean Longstaff,MID,Newcastle,1.2,0,0,4,0,3.3,410,0.00,0.00,0.00,0.17,166,0,0,0.7,1.4,2024-12-21T15:00:00Z,26,False,10,0,0,0,0,17,0,58528,0,4,0,2.0,1,-3192,1831,5023,47,False,0
Leander Dendoncker,MID,Aston Villa,0.0,0,0,0,0,0.0,33,0.00,0.00,0.00,0.00,161,0,0,0.0,0.0,2024-12-21T12:30:00Z,0,False,13,0,0,0,0,17,0,24543,0,1,2,0.0,0,-601,0,601,45,True,0
Trevoh Chalobah,DEF,Crystal Palace,2.5,0,0,0,0,0.0,159,0.00,0.00,0.00,0.00,163,0,0,0.0,0.0,2024-12-21T17:30:00Z,0,False,1,0,0,0,0,17,0,69850,0,5,1,0.0,0,10586,12927,2341,44,True,0
Ryan Manning,DEF,Southampton,0.2,0,0,0,0,0.0,467,0.00,0.00,0.00,0.00,165,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,9,0,0,0,0,17,0,6662,0,0,0,0.0,0,-96,104,200,43,False,0
Vitalii Mykolenko,DEF,Everton,5.5,0,1,26,1,0.9,231,0.01,0.01,0.00,0.86,164,0,0,2.8,27.0,2024-12-22T14:00:00Z,90,False,6,0,0,0,0,17,0,507781,1,0,0,0.0,7,49476,63951,14475,43,True,0
Ryan Christie,MID,Bournemouth,2.8,1,1,31,1,37.3,63,0.11,0.11,0.00,2.26,168,0,0,8.5,43.6,2024-12-22T14:00:00Z,90,False,14,0,0,0,0,17,0,14191,1,3,0,4.0,7,-374,331,705,49,False,0
Fábio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,545,0.00,0.00,0.00,0.00,167,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,11,0,0,0,0,17,0,10664,0,3,0,0.0,0,-129,0,129,50,False,0
Kepa Arrizabalaga,GK,Bournemouth,3.8,0,2,33,1,0.0,152,0.00,0.00,0.00,2.26,168,0,0,4.7,46.6,2024-12-22T14:00:00Z,90,False,14,0,0,0,0,17,7,109511,1,3,0,0.0,9,543,8178,7635,45,False,1
Frank Onyeka,MID,Brentford,0.0,0,0,0,0,0.0,102,0.00,0.00,0.00,0.00,162,0,0,0.0,0.0,2024-12-21T15:00:00Z,0,False,16,0,0,0,0,17,0,1551,0,2,0,0.0,0,-12,0,12,49,True,0
Youssef Ramalho Chermiti,FWD,Everton,-0.1,0,0,0,0,0.0,237,0.00,0.00,0.00,0.00,164,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,False,6,0,0,0,0,17,0,1295,0,0,0,0.0,0,-128,54,182,49,True,0
Morgan Gibbs-White,MID,Nott'm Forest,4.3,0,0,10,1,13.6,433,0.05,0.05,0.00,0.72,162,0,0,3.6,22.8,2024-12-21T15:00:00Z,74,False,4,0,0,0,0,17,0,156410,1,2,0,0.0,2,21090,26378,5288,63,False,1
Noni Madueke,MID,Chelsea,5.0,0,0,0,0,0.8,177,0.00,0.00,0.00,0.32,164,0,0,0.4,0.0,2024-12-22T14:00:00Z,14,False,8,0,0,0,0,17,0,778170,0,0,0,4.0,1,23194,65489,42295,63,False,0
Nélson Cabral Semedo,DEF,Wolves,2.0,1,0,27,1,12.3,559,0.07,0.07,0.00,0.47,167,0,0,3.3,20.4,2024-12-22T14:00:00Z,88,False,11,0,0,0,0,17,0,27951,1,3,0,0.0,9,-2138,2366,4504,45,False,0
Tommy Doyle,MID,Wolves,0.8,0,0,2,0,1.2,544,0.00,0.00,0.00,0.34,167,0,0,0.1,0.2,2024-12-22T14:00:00Z,6,False,11,0,0,0,0,17,0,4597,0,3,0,0.0,1,-226,73,299,48,False,0
