name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Hwang Hee-chan,MID,Wolves,0.0,0,0,2,0,0.0,550,0.00,0.00,0.00,0.00,349,0,0,0.2,0.0,2025-05-02T19:00:00Z,5,0,0,0,0,0,0,0,False,13,0,0,0,0,35,0,28807,0,0,1,2.0,1,-181,229,410,61,False,0
Mikey Moore,MID,Spurs,0.2,0,0,3,0,0.3,610,0.00,0.00,0.00,0.37,350,0,0,0.1,0.2,2025-05-04T13:00:00Z,22,0,0,0,0,0,0,0,False,19,0,0,0,0,35,0,21991,0,1,1,0.0,1,-76,22,98,45,False,0
Hákon Valdimarsson,GK,Brentford,0.0,0,0,0,0,0.0,109,0.00,0.00,0.00,0.00,343,0,0,0.0,0.0,2025-05-04T13:00:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,35,0,368651,0,3,4,0.0,0,-9067,1409,10476,39,True,0
Alex Paulsen,GK,Bournemouth,0.0,0,0,0,0,0.0,75,0.00,0.00,0.00,0.00,341,0,0,0.0,0.0,2025-05-03T16:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,35,0,1994,0,2,1,0.0,0,-8,0,8,40,False,0
João Victor Gomes da Silva,MID,Wolves,2.0,0,0,14,0,13.0,553,0.01,0.01,0.00,0.71,349,1,0,3.6,21.4,2025-05-02T19:00:00Z,90,0,0,0,0,0,0,0,False,13,0,0,0,0,35,0,27400,1,0,1,2.0,2,-1491,365,1856,49,False,0
Cole Palmer,MID,Chelsea,3.8,0,3,42,0,44.8,182,0.55,1.67,1.12,1.05,345,1,1,14.5,52.6,2025-05-04T15:30:00Z,90,0,0,0,0,0,0,0,False,12,0,0,0,0,35,0,3901994,1,1,3,48.0,10,-208347,14569,222916,105,True,0
Mitoma Kaoru,MID,Brighton,2.5,0,0,0,0,0.0,136,0.00,0.00,0.00,0.00,344,0,0,0.0,0.0,2025-05-04T13:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,35,0,798363,0,1,1,0.0,0,-25257,12504,37761,64,True,0
Boubakary Soumaré,MID,Leicester,1.5,0,0,4,0,0.0,285,0.00,0.00,0.00,0.03,348,0,0,0.7,7.2,2025-05-03T14:00:00Z,6,0,0,0,0,0,0,0,False,17,0,0,0,0,35,0,33065,0,0,2,0.0,1,-400,286,686,44,True,0
Chris Wood,FWD,Nott'm Forest,4.0,0,0,9,0,14.6,447,0.05,0.29,0.24,2.56,346,1,0,4.1,10.6,2025-05-05T19:00:00Z,90,0,0,0,0,0,0,0,False,7,0,0,0,0,35,0,3240849,1,1,1,16.0,2,8975,110873,101898,70,False,0
Joe Worrall,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,448,0.00,0.00,0.00,0.00,346,0,0,0.0,0.0,2025-05-05T19:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,35,0,2194,0,1,1,0.0,0,-2,0,2,45,False,0
Jeffrey Schlupp,MID,Crystal Palace,0.0,0,0,0,0,0.0,214,0.00,0.00,0.00,0.00,346,0,0,0.0,0.0,2025-05-05T19:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,35,0,5185,0,1,1,0.0,0,-24,0,24,46,True,0
Milos Kerkez,DEF,Bournemouth,3.5,0,0,10,0,20.9,70,0.13,0.13,0.00,1.42,341,1,0,3.1,8.2,2025-05-03T16:30:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,35,0,2032206,1,2,1,2.0,2,-85332,21344,106676,53,False,0
Adrian Mazilu,MID,Brighton,0.0,0,0,0,0,0.0,133,0.00,0.00,0.00,0.00,344,0,0,0.0,0.0,2025-05-04T13:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,35,0,1225,0,1,1,0.0,0,0,0,0,45,True,0
Jason Steele,GK,Brighton,-0.5,0,0,0,0,0.0,142,0.00,0.00,0.00,0.00,344,0,0,0.0,0.0,2025-05-04T13:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,35,0,79968,0,1,1,0.0,0,-199,200,399,40,True,0
Arijanet Muric,GK,Ipswich,0.0,0,0,0,0,0.0,568,0.00,0.00,0.00,0.00,347,0,0,0.0,0.0,2025-05-03T14:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,35,0,54343,0,2,2,0.0,0,-1358,117,1475,44,False,0
Harvey Davies,GK,Liverpool,1.0,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,345,0,0,0.0,0.0,2025-05-04T15:30:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,35,0,2030,0,1,3,0.0,0,2,28,26,40,False,0
Carl Rushworth,GK,Brighton,-0.5,0,0,0,0,0.0,615,0.00,0.00,0.00,0.00,344,0,0,0.0,0.0,2025-05-04T13:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,35,0,7892,0,1,1,0.0,0,31,207,176,39,True,0
Ibrahim Sangaré,MID,Nott'm Forest,1.0,0,0,8,0,4.0,442,0.01,0.01,0.00,1.98,346,1,0,1.9,15.4,2025-05-05T19:00:00Z,75,0,0,0,0,0,0,0,False,7,0,0,0,0,35,0,138052,1,1,1,0.0,1,-1708,755,2463,43,False,1
Hannibal Mejbri,MID,Man Utd,0.0,0,0,0,0,0.0,373,0.00,0.00,0.00,0.00,343,0,0,0.0,0.0,2025-05-04T13:00:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,35,0,3447,0,3,4,0.0,0,-7,0,7,45,False,0
Brandon Austin,GK,Spurs,0.0,0,0,0,0,0.0,479,0.00,0.00,0.00,0.00,350,0,0,0.0,0.0,2025-05-04T13:00:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,35,0,49153,0,1,1,0.0,0,-256,95,351,40,False,0
Fabian Hürzeler,AM,Brighton,5.7,0,0,0,0,0.0,739,0.00,0.00,0.00,0.00,344,0,0,0.0,0.0,2025-05-04T13:00:00Z,0,0,1,1,0,1,0,0,False,15,0,0,0,0,35,0,3153,0,1,1,0.0,9,27,391,364,11,True,0
Conor Coady,DEF,Leicester,2.8,0,2,29,1,0.5,288,0.00,0.00,0.00,0.53,348,0,0,2.6,25.0,2025-05-03T14:00:00Z,90,0,0,0,0,0,0,0,False,17,0,0,0,0,35,0,37027,1,0,2,0.0,8,1946,2569,623,40,True,0
Wes Foderingham,GK,West Ham,0.0,0,0,0,0,0.0,522,0.00,0.00,0.00,0.00,350,0,0,0.0,0.0,2025-05-04T13:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,35,0,14877,0,1,1,0.0,0,-35,60,95,42,True,0
Armando Broja,FWD,Everton,1.5,0,0,0,0,0.0,156,0.00,0.00,0.00,0.00,347,0,0,0.0,0.0,2025-05-03T14:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,35,0,6995,0,2,2,0.0,0,717,879,162,53,True,0
Adam Webster,DEF,Brighton,-0.4,0,0,0,0,0.0,147,0.00,0.00,0.00,0.00,344,0,0,0.0,0.0,2025-05-04T13:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,35,0,9024,0,1,1,0.0,0,-222,8,230,43,True,0
Thomas Partey,MID,Arsenal,4.5,0,0,10,0,5.6,20,0.14,0.14,0.00,0.97,341,2,0,1.6,8.0,2025-05-03T16:30:00Z,90,0,0,0,0,0,0,0,False,3,0,0,0,0,35,0,83911,1,2,1,2.0,2,-933,716,1649,49,True,0
Harry Wilson,MID,Fulham,1.2,0,0,14,0,3.3,259,0.01,0.47,0.46,0.42,342,1,0,4.6,11.2,2025-05-03T11:30:00Z,66,0,0,0,0,0,0,0,False,2,0,0,0,0,35,0,24256,1,0,1,31.0,2,-157,459,616,52,False,0
Mathis Amougou,MID,Chelsea,-1.0,0,0,0,0,0.0,771,0.00,0.00,0.00,0.00,345,0,0,0.0,0.0,2025-05-04T15:30:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,35,0,326,0,1,3,0.0,0,-14,6,20,45,True,0
Kasey McAteer,MID,Leicester,1.2,0,0,12,1,22.6,299,0.01,0.07,0.06,0.50,348,0,0,5.4,10.0,2025-05-03T14:00:00Z,83,0,0,0,0,0,0,0,False,17,0,0,0,0,35,0,4486,1,0,2,21.0,3,219,252,33,47,True,0
Curtis Jones,MID,Liverpool,2.8,0,0,13,0,6.4,324,0.04,0.04,0.00,3.13,345,3,0,2.1,10.4,2025-05-04T15:30:00Z,90,0,0,0,0,0,0,0,False,6,0,0,0,0,35,0,28521,1,1,3,4.0,2,-252,169,421,53,False,0
Wes Burns,MID,Ipswich,0.0,0,0,0,0,0.0,264,0.00,0.00,0.00,0.00,347,0,0,0.0,0.0,2025-05-03T14:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,35,0,3187,0,2,2,0.0,0,-18,19,37,47,False,0
Treymaurice Nyoni,MID,Liverpool,1.0,0,0,0,0,0.0,688,0.00,0.00,0.00,0.00,345,0,0,0.0,0.0,2025-05-04T15:30:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,35,0,526,0,1,3,0.0,0,1,16,15,45,False,0
Gustavo Nunes Fernandes Gomes,MID,Brentford,0.8,0,0,5,0,0.3,634,0.00,0.00,0.00,0.26,343,2,0,1.0,8.0,2025-05-04T13:00:00Z,9,0,0,0,0,0,0,0,False,14,0,0,0,0,35,0,370,0,3,4,2.0,1,7,16,9,49,True,0
Yunus Emre Konak,MID,Brentford,0.5,0,0,0,0,0.0,97,0.00,0.00,0.00,0.00,343,0,0,0.0,0.0,2025-05-04T13:00:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,35,0,6445,0,3,4,0.0,0,-25,26,51,44,True,0
Max Kilman,DEF,West Ham,1.2,0,0,7,0,0.7,524,0.00,0.02,0.02,0.77,350,1,0,1.3,7.4,2025-05-04T13:00:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,35,0,147714,1,1,1,5.0,2,-6149,483,6632,43,True,0
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,143,0.00,0.00,0.00,0.00,344,0,0,0.0,0.0,2025-05-04T13:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,35,0,473,0,1,1,0.0,0,-1,0,1,55,True,0
Alex Murphy,DEF,Newcastle,0.0,0,0,0,0,0.0,390,0.00,0.00,0.00,0.00,344,0,0,0.0,0.0,2025-05-04T13:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,35,0,58005,0,1,1,0.0,0,-303,0,303,40,False,0
George Edmundson,DEF,Ipswich,0.0,0,0,0,0,0.0,269,0.00,0.00,0.00,0.00,347,0,0,0.0,0.0,2025-05-03T14:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,35,0,6166,0,2,2,0.0,0,-26,0,26,40,False,0
Vitor de Oliveira Nunes dos Reis,DEF,Man City,0.5,0,0,0,0,0.0,733,0.00,0.00,0.00,0.00,349,0,0,0.0,0.0,2025-05-02T19:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,35,0,1665,0,0,1,0.0,0,16,97,81,45,True,0
Sávio 'Savinho' Moreira de Oliveira,MID,Man City,1.5,0,0,0,0,0.0,571,0.00,0.00,0.00,0.00,349,0,0,0.0,0.0,2025-05-02T19:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,35,0,312439,0,0,1,0.0,0,-29048,11092,40140,62,True,0
Emerson Palmieri dos Santos,DEF,West Ham,3.0,0,0,8,0,2.7,520,0.01,0.01,0.00,0.77,350,1,0,1.3,8.4,2025-05-04T13:00:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,35,0,65397,1,1,1,2.0,2,-1991,861,2852,44,True,0
Abdoulaye Doucouré,MID,Everton,4.0,0,0,0,0,0.0,217,0.00,0.00,0.00,0.00,347,0,0,0.0,0.0,2025-05-03T14:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,35,0,70952,0,2,2,0.0,0,28234,31488,3254,51,True,0
Alfie Pond,DEF,Wolves,-0.5,0,0,0,0,0.0,664,0.00,0.00,0.00,0.00,349,0,0,0.0,0.0,2025-05-02T19:00:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,35,0,84278,0,0,1,0.0,0,-1203,221,1424,39,False,0
José Malheiro de Sá,GK,Wolves,3.3,0,0,6,0,0.0,554,0.00,0.00,0.00,0.71,349,1,0,1.1,11.0,2025-05-02T19:00:00Z,90,0,0,0,0,0,0,0,False,13,0,0,0,0,35,1,331920,1,0,1,0.0,2,-7193,7184,14377,44,False,0
Woyo Coulibaly,DEF,Leicester,0.0,0,0,0,0,0.0,726,0.00,0.00,0.00,0.00,348,0,0,0.0,0.0,2025-05-03T14:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,35,0,2120,0,0,2,0.0,0,-5,55,60,40,True,0
Alexander Isak,FWD,Newcastle,6.1,0,3,32,0,35.3,401,0.04,0.95,0.91,0.69,344,1,1,9.7,38.2,2025-05-04T13:00:00Z,90,0,0,0,0,0,0,0,False,5,0,0,0,0,35,0,7143911,1,1,1,23.0,9,-11334,61964,73298,96,False,0
Yves Bissouma,MID,Spurs,0.5,0,0,7,0,0.6,482,0.00,0.04,0.04,0.84,350,1,0,2.1,19.0,2025-05-04T13:00:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,35,0,27088,1,1,1,1.0,2,-58,68,126,48,False,0
Conor Gallagher,MID,Chelsea,0.0,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,345,0,0,0.0,0.0,2025-05-04T15:30:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,35,0,14821,0,1,3,0.0,0,-9,0,9,59,True,0
Philip Billing,MID,Bournemouth,0.0,0,0,0,0,0.0,76,0.00,0.00,0.00,0.00,341,0,0,0.0,0.0,2025-05-03T16:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,35,0,4040,0,2,1,0.0,0,-12,0,12,48,False,0
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,0.0,0,0,3,0,0.6,548,0.01,0.01,0.00,0.00,349,0,0,0.1,0.6,2025-05-02T19:00:00Z,10,0,0,0,0,0,0,0,False,13,0,0,0,0,35,0,10448,0,0,1,0.0,1,-191,65,256,53,False,0
Brajan Gruda,MID,Brighton,1.7,0,0,8,0,14.0,595,0.21,0.21,0.00,0.03,344,0,0,1.6,2.0,2025-05-04T13:00:00Z,1,0,0,0,0,0,0,0,False,15,0,0,0,0,35,0,3102,0,1,1,0.0,1,96,137,41,54,True,0
Rodrigo 'Rodri' Hernandez,MID,Man City,0.1,0,0,0,0,0.0,360,0.00,0.00,0.00,0.00,349,0,0,0.0,0.0,2025-05-02T19:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,35,0,86506,0,0,1,0.0,0,6,94,88,62,True,0
Đorđe Petrović,GK,Chelsea,0.0,0,0,0,0,0.0,183,0.00,0.00,0.00,0.00,345,0,0,0.0,0.0,2025-05-04T15:30:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,35,0,17056,0,1,3,0.0,0,-25,0,25,44,True,0
Justin Devenny,MID,Crystal Palace,0.3,0,0,0,0,0.0,645,0.00,0.00,0.00,0.00,346,0,0,0.0,0.0,2025-05-05T19:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,35,0,9082,0,1,1,0.0,0,-114,31,145,45,True,0
Craig Dawson,DEF,Wolves,-0.5,0,0,0,0,0.0,542,0.00,0.00,0.00,0.00,349,0,0,0.0,0.0,2025-05-02T19:00:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,35,0,14637,0,0,1,0.0,0,-90,40,130,42,False,0
Jordan Ayew,MID,Leicester,2.2,0,0,26,1,23.8,192,0.07,0.19,0.12,0.50,348,0,1,6.9,35.8,2025-05-03T14:00:00Z,69,0,0,0,0,0,0,0,False,17,0,0,0,0,35,0,18869,1,0,2,9.0,8,1180,1383,203,51,True,0
Marcos Senesi,DEF,Bournemouth,-0.8,0,0,0,0,0.0,79,0.00,0.00,0.00,0.00,341,0,0,0.0,0.0,2025-05-03T16:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,35,0,33530,0,2,1,0.0,0,-22,442,464,46,False,0
Genesis Antwi,DEF,Chelsea,-1.0,0,0,0,0,0.0,787,0.00,0.00,0.00,0.00,345,0,0,0.0,0.0,2025-05-04T15:30:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,35,0,310,0,1,3,0.0,0,0,13,13,40,True,0
Kiernan Dewsbury-Hall,MID,Chelsea,-0.8,0,0,0,0,0.0,166,0.00,0.00,0.00,0.00,345,0,0,0.0,0.0,2025-05-04T15:30:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,35,0,12711,0,1,3,0.0,0,-18,40,58,55,True,0
Kaine Kesler-Hayden,DEF,Aston Villa,0.0,0,0,0,0,0.0,43,0.00,0.00,0.00,0.00,342,0,0,0.0,0.0,2025-05-03T11:30:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,35,0,878,0,0,1,0.0,0,-1,0,1,40,True,0
João Cavaco Cancelo,DEF,Man City,0.0,0,0,0,0,0.0,353,0.00,0.00,0.00,0.00,349,0,0,0.0,0.0,2025-05-02T19:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,35,0,22169,0,0,1,0.0,0,-19,0,19,53,True,0
Maxwel Cornet,MID,Southampton,0.0,0,0,0,0,0.0,515,0.00,0.00,0.00,0.00,348,0,0,0.0,0.0,2025-05-03T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,35,0,2171,0,0,2,0.0,0,-4,0,4,47,False,0
Jefferson Lerma Solís,MID,Crystal Palace,0.5,0,0,4,0,0.5,206,0.02,0.02,0.00,0.00,346,0,0,0.4,1.2,2025-05-05T19:00:00Z,3,0,0,0,0,0,0,0,False,16,0,0,0,0,35,0,7471,0,1,1,2.0,1,-420,37,457,48,True,0
Jannik Vestergaard,DEF,Leicester,0.0,0,0,0,0,0.0,307,0.00,0.00,0.00,0.00,348,0,0,0.0,0.0,2025-05-03T14:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,35,0,178637,0,0,2,0.0,0,-2146,259,2405,39,True,0
Jacob Wright,MID,Man City,0.0,0,0,0,0,0.0,671,0.00,0.00,0.00,0.00,349,0,0,0.0,0.0,2025-05-02T19:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,35,0,1089,0,0,1,0.0,0,-5,0,5,45,True,0
Luke Thomas,DEF,Leicester,2.5,0,0,25,1,37.6,305,0.04,0.28,0.24,0.53,348,0,0,6.1,13.8,2025-05-03T14:00:00Z,90,0,0,0,0,0,0,0,False,17,0,0,0,0,35,0,164812,1,0,2,10.0,6,-333,1853,2186,39,True,0
Bruno Borges Fernandes,MID,Man Utd,1.8,0,0,0,0,0.0,366,0.00,0.00,0.00,0.00,343,0,0,0.0,0.0,2025-05-04T13:00:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,35,0,1896198,0,3,4,0.0,0,-55351,50898,106249,85,False,0
Adam Smith,DEF,Bournemouth,2.2,0,0,0,0,0.0,81,0.00,0.00,0.00,0.00,341,0,0,0.0,0.0,2025-05-03T16:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,35,0,15053,0,2,1,0.0,0,8,234,226,44,False,0
Miodrag Pivaš,DEF,Newcastle,0.0,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,344,0,0,0.0,0.0,2025-05-04T13:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,35,0,6381,0,1,1,0.0,0,-13,0,13,40,False,0
Billy Gilmour,MID,Brighton,0.0,0,0,0,0,0.0,124,0.00,0.00,0.00,0.00,344,0,0,0.0,0.0,2025-05-04T13:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,35,0,3772,0,1,1,0.0,0,-1,0,1,50,True,0
Rasmus Højlund,FWD,Man Utd,3.0,0,0,0,0,0.0,375,0.00,0.00,0.00,0.00,343,0,0,0.0,0.0,2025-05-04T13:00:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,35,0,119064,0,3,4,0.0,0,429,2515,2086,69,False,0
Callum Wilson,FWD,Newcastle,1.5,0,0,3,0,0.0,421,0.00,0.03,0.03,0.52,344,0,0,1.9,2.0,2025-05-04T13:00:00Z,16,0,0,0,0,0,0,0,False,5,0,0,0,0,35,0,18280,0,1,1,17.0,1,-1260,356,1616,69,False,0
Crysencio Summerville,MID,West Ham,0.0,0,0,0,0,0.0,587,0.00,0.00,0.00,0.00,350,0,0,0.0,0.0,2025-05-04T13:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,35,0,33172,0,1,1,0.0,0,-48,46,94,55,True,0
Claudio Echeverri,MID,Man City,0.5,0,0,0,0,0.0,785,0.00,0.00,0.00,0.00,349,0,0,0.0,0.0,2025-05-02T19:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,35,0,389,0,0,1,0.0,0,-11,21,32,58,True,0
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,213,0.00,0.00,0.00,0.00,346,0,0,0.0,0.0,2025-05-05T19:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,35,0,2956,0,1,1,0.0,0,-5,0,5,45,True,0
Oliver Skipp,MID,Leicester,0.8,0,0,9,1,6.7,501,0.02,0.02,0.00,0.53,348,0,0,1.8,11.0,2025-05-03T14:00:00Z,90,0,0,0,0,0,0,0,False,17,0,0,0,0,35,0,4220,1,0,2,0.0,2,-7,9,16,47,True,1
Tomáš Souček,MID,West Ham,2.5,0,0,2,0,2.3,530,0.02,0.07,0.05,0.77,350,1,0,1.0,0.2,2025-05-04T13:00:00Z,79,0,0,0,0,0,0,0,False,18,0,0,0,0,35,0,158024,1,1,1,7.0,2,-642,2556,3198,48,True,0
Taylor Harwood-Bellis,DEF,Southampton,0.8,0,0,4,0,5.1,461,0.01,0.05,0.04,1.40,348,2,0,4.2,18.0,2025-05-03T14:00:00Z,90,0,0,0,0,0,0,0,False,11,0,0,0,0,35,0,509480,1,0,2,19.0,0,-9164,1745,10909,40,False,1
Alphonse Areola,GK,West Ham,2.5,0,0,5,0,0.0,513,0.00,0.00,0.00,0.77,350,1,0,1.1,11.2,2025-05-04T13:00:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,35,1,787254,1,1,1,0.0,2,420,13436,13016,42,True,0
Lisandro Martínez,DEF,Man Utd,0.0,0,0,0,0,0.0,380,0.00,0.00,0.00,0.00,343,0,0,0.0,0.0,2025-05-04T13:00:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,35,0,260644,0,3,4,0.0,0,-1120,24,1144,43,False,0
Richarlison de Andrade,FWD,Spurs,3.2,0,0,3,0,0.3,497,0.00,0.14,0.14,0.47,350,1,0,0.6,0.0,2025-05-04T13:00:00Z,67,0,0,0,0,0,0,0,False,19,0,0,0,0,35,0,43656,1,1,1,10.0,2,622,1429,807,68,False,0
Iwan Morgan,FWD,Brentford,0.0,0,0,0,0,0.0,780,0.00,0.00,0.00,0.00,343,0,0,0.0,0.0,2025-05-04T13:00:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,35,0,2774,0,3,4,0.0,0,27,179,152,45,True,0
Joško Gvardiol,DEF,Man City,4.5,0,2,31,1,5.3,350,0.04,0.04,0.00,0.40,349,0,0,2.4,18.2,2025-05-02T19:00:00Z,90,0,0,0,0,0,0,0,False,20,0,0,0,0,35,0,3850488,1,0,1,0.0,8,230870,249700,18830,63,True,0
Harry Clarke,DEF,Ipswich,0.0,0,0,0,0,0.0,266,0.00,0.00,0.00,0.00,347,0,0,0.0,0.0,2025-05-03T14:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,35,0,5398,0,2,2,0.0,0,-40,0,40,40,False,0
