name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Mitoma Kaoru,MID,Brighton,3.5,0,0,12,1,27.3,136,0.21,0.27,0.06,0.57,173,0,0,4.8,5.0,2024-12-27T19:30:00Z,66,False,4,0,0,0,0,18,0,807801,1,0,0,16.0,3,-113925,16727,130652,65,True,0
Boubakary Soumaré,MID,Leicester,0.2,0,0,10,0,1.9,285,0.00,0.00,0.00,1.91,175,3,0,1.6,14.2,2024-12-26T20:00:00Z,90,False,12,0,0,0,0,18,0,44518,1,1,3,0.0,2,-1501,2930,4431,44,False,0
Chris Wood,FWD,Nott'm Forest,3.7,0,0,4,1,3.4,447,0.02,0.02,0.00,0.87,178,0,0,0.7,1.8,2024-12-26T15:00:00Z,86,False,18,0,0,0,0,18,0,2626215,1,0,1,2.0,2,-89583,173551,263134,66,True,0
Joe Worrall,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,448,0.00,0.00,0.00,0.00,178,0,0,0.0,0.0,2024-12-26T15:00:00Z,0,False,18,0,0,0,0,18,0,2381,0,0,1,0.0,0,-30,0,30,45,True,0
Jeffrey Schlupp,MID,Crystal Palace,0.3,0,0,0,0,0.0,214,0.00,0.00,0.00,0.00,172,0,0,0.0,0.0,2024-12-26T15:00:00Z,0,False,3,0,0,0,0,18,0,6898,0,0,0,0.0,0,-143,273,416,47,False,0
Milos Kerkez,DEF,Bournemouth,5.2,0,0,22,1,28.9,70,0.08,0.15,0.07,0.45,172,0,0,6.4,22.4,2024-12-26T15:00:00Z,90,False,7,0,0,0,0,18,0,708106,1,0,0,13.0,6,64512,84057,19545,47,True,0
Adrian Mazilu,MID,Brighton,0.0,0,0,0,0,0.0,133,0.00,0.00,0.00,0.00,173,0,0,0.0,0.0,2024-12-27T19:30:00Z,0,False,4,0,0,0,0,18,0,1392,0,0,0,0.0,0,-38,0,38,45,True,0
Jason Steele,GK,Brighton,0.0,0,0,0,0,0.0,142,0.00,0.00,0.00,0.00,173,0,0,0.0,0.0,2024-12-27T19:30:00Z,0,False,4,0,0,0,0,18,0,115147,0,0,0,0.0,0,-3203,552,3755,42,True,0
Arijanet Muric,GK,Ipswich,2.2,0,0,11,0,0.0,568,0.00,0.00,0.00,1.94,171,1,0,3.0,30.2,2024-12-27T20:15:00Z,90,False,1,0,0,0,0,18,4,116177,1,0,1,0.0,3,-9781,1394,11175,44,False,0
Harvey Davies,GK,Liverpool,1.0,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,175,0,0,0.0,0.0,2024-12-26T20:00:00Z,0,False,11,0,0,0,0,18,0,1411,0,1,3,0.0,0,-10,103,113,40,True,0
Carl Rushworth,GK,Brighton,0.0,0,0,0,0,0.0,615,0.00,0.00,0.00,0.00,173,0,0,0.0,0.0,2024-12-27T19:30:00Z,0,False,4,0,0,0,0,18,0,5031,0,0,0,0.0,0,-110,0,110,40,True,0
Ibrahim Sangaré,MID,Nott'm Forest,0.0,0,0,0,0,0.0,442,0.00,0.00,0.00,0.00,178,0,0,0.0,0.0,2024-12-26T15:00:00Z,0,False,18,0,0,0,0,18,0,75788,0,0,1,0.0,0,-3821,137,3958,44,True,0
Hannibal Mejbri,MID,Man Utd,0.0,0,0,0,0,0.0,373,0.00,0.00,0.00,0.00,180,0,0,0.0,0.0,2024-12-26T17:30:00Z,0,False,20,0,0,0,0,18,0,3899,0,0,2,0.0,0,-89,0,89,45,False,0
Brandon Austin,GK,Spurs,0.5,0,0,0,0,0.0,479,0.00,0.00,0.00,0.00,178,0,0,0.0,0.0,2024-12-26T15:00:00Z,0,False,16,0,0,0,0,18,0,52794,0,0,1,0.0,0,-827,493,1320,40,False,0
Conor Coady,DEF,Leicester,-0.2,0,0,4,0,0.3,288,0.00,0.00,0.00,1.91,175,3,0,2.6,25.2,2024-12-26T20:00:00Z,90,False,12,0,0,0,0,18,0,42007,1,1,3,0.0,1,-836,1950,2786,40,False,0
Wes Foderingham,GK,West Ham,0.5,0,0,0,0,0.0,522,0.00,0.00,0.00,0.00,179,0,0,0.0,0.0,2024-12-26T15:00:00Z,0,False,17,0,0,0,0,18,0,15377,0,1,0,0.0,0,-191,378,569,43,False,0
Armando Broja,FWD,Everton,-0.1,0,0,7,0,21.3,156,0.01,0.01,0.00,0.12,176,0,0,2.9,5.4,2024-12-26T12:30:00Z,20,False,13,0,0,0,0,18,0,6326,0,1,1,2.0,1,179,437,258,54,False,0
Adam Webster,DEF,Brighton,0.0,0,0,0,0,0.0,147,0.00,0.00,0.00,0.00,173,0,0,0.0,0.0,2024-12-27T19:30:00Z,0,False,4,0,0,0,0,18,0,6430,0,0,0,0.0,0,-110,75,185,43,True,0
Thomas Partey,MID,Arsenal,3.0,0,0,3,0,0.3,20,0.00,0.00,0.00,0.14,171,0,0,0.5,5.0,2024-12-27T20:15:00Z,3,False,10,0,0,0,0,18,0,93394,0,0,1,0.0,1,330,4946,4616,50,True,0
Harry Wilson,MID,Fulham,2.0,0,0,23,0,11.8,259,0.00,0.67,0.67,0.55,174,0,1,8.3,33.6,2024-12-26T15:00:00Z,23,False,6,0,0,0,0,18,0,33999,0,2,1,38.0,6,-3515,1356,4871,52,False,0
Kasey McAteer,MID,Leicester,0.7,0,0,0,0,0.0,299,0.00,0.00,0.00,0.00,175,0,0,0.0,0.0,2024-12-26T20:00:00Z,0,False,12,0,0,0,0,18,0,8351,0,1,3,0.0,0,-573,732,1305,47,False,0
Curtis Jones,MID,Liverpool,4.6,0,1,33,0,15.8,324,0.10,0.86,0.76,0.34,175,1,1,11.1,41.8,2024-12-26T20:00:00Z,77,False,11,0,0,0,0,18,0,53467,1,1,3,53.0,8,-9869,1792,11661,53,True,0
Wes Burns,MID,Ipswich,0.8,0,0,0,0,0.0,264,0.00,0.00,0.00,0.00,171,0,0,0.0,0.0,2024-12-27T20:15:00Z,0,False,1,0,0,0,0,18,0,4523,0,0,1,0.0,0,-117,301,418,48,False,0
Treymaurice Nyoni,MID,Liverpool,1.0,0,0,0,0,0.0,688,0.00,0.00,0.00,0.00,175,0,0,0.0,0.0,2024-12-26T20:00:00Z,0,False,11,0,0,0,0,18,0,289,0,1,3,0.0,0,29,85,56,45,True,0
Gustavo Nunes Fernandes Gomes,MID,Brentford,0.0,0,0,0,0,0.0,634,0.00,0.00,0.00,0.00,173,0,0,0.0,0.0,2024-12-27T19:30:00Z,0,False,5,0,0,0,0,18,0,278,0,0,0,0.0,0,-4,10,14,49,False,0
Yunus Emre Konak,MID,Brentford,0.2,0,0,0,0,0.0,97,0.00,0.00,0.00,0.00,173,0,0,0.0,0.0,2024-12-27T19:30:00Z,0,False,5,0,0,0,0,18,0,6969,0,0,0,0.0,0,-190,158,348,45,False,0
Max Kilman,DEF,West Ham,1.8,0,0,3,0,0.1,524,0.00,0.00,0.00,0.55,179,0,0,0.1,0.8,2024-12-26T15:00:00Z,18,False,17,0,0,0,0,18,0,186052,1,1,0,0.0,1,-7241,2630,9871,44,False,0
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,143,0.00,0.00,0.00,0.00,173,0,0,0.0,0.0,2024-12-27T19:30:00Z,0,False,4,0,0,0,0,18,0,505,0,0,0,0.0,0,-4,0,4,55,True,0
Alex Murphy,DEF,Newcastle,0.0,0,0,0,0,0.0,390,0.00,0.00,0.00,0.00,177,0,0,0.0,0.0,2024-12-26T15:00:00Z,0,False,2,0,0,0,0,18,0,88791,0,0,3,0.0,0,-1930,2580,4510,40,True,0
George Edmundson,DEF,Ipswich,0.0,0,0,0,0,0.0,269,0.00,0.00,0.00,0.00,171,0,0,0.0,0.0,2024-12-27T20:15:00Z,0,False,1,0,0,0,0,18,0,7339,0,0,1,0.0,0,-195,0,195,40,False,0
Sávio 'Savinho' Moreira de Oliveira,MID,Man City,2.0,0,1,22,0,37.9,571,0.34,0.56,0.22,0.63,176,1,0,13.2,21.0,2024-12-26T12:30:00Z,90,False,8,0,0,0,0,18,0,85133,1,1,1,73.0,3,-4608,1835,6443,64,True,0
Emerson Palmieri dos Santos,DEF,West Ham,3.0,0,0,20,1,6.3,520,0.05,0.12,0.07,1.08,179,0,0,2.3,14.4,2024-12-26T15:00:00Z,87,False,17,0,0,0,0,18,0,98172,1,1,0,2.0,6,-2774,3792,6566,44,False,0
Abdoulaye Doucouré,MID,Everton,2.1,0,0,10,0,3.3,217,0.01,0.05,0.04,2.09,176,1,0,1.3,4.6,2024-12-26T12:30:00Z,90,False,13,0,0,0,0,18,0,19238,1,1,1,5.0,2,60,1133,1073,51,False,0
Alfie Pond,DEF,Wolves,0.0,0,0,0,0,0.0,664,0.00,0.00,0.00,0.00,180,0,0,0.0,0.0,2024-12-26T17:30:00Z,0,False,14,0,0,0,0,18,0,80920,0,0,2,0.0,0,4690,10905,6215,39,True,0
José Malheiro de Sá,GK,Wolves,2.5,0,1,30,1,0.0,554,0.00,0.00,0.00,0.44,180,0,0,3.2,32.0,2024-12-26T17:30:00Z,90,False,14,0,0,0,0,18,4,162761,1,0,2,0.0,8,-1957,3841,5798,43,True,0
Alexander Isak,FWD,Newcastle,9.3,0,2,32,1,50.4,401,0.11,1.04,0.93,0.34,177,0,1,17.6,44.2,2024-12-26T15:00:00Z,90,False,2,0,0,0,0,18,0,4570901,1,0,3,81.0,8,1187053,1217782,30729,90,True,0
Yves Bissouma,MID,Spurs,1.7,0,0,3,0,1.2,482,0.01,0.01,0.00,0.03,178,0,0,0.3,1.4,2024-12-26T15:00:00Z,3,False,16,0,0,0,0,18,0,32167,0,0,1,0.0,1,-743,997,1740,49,False,0
Conor Gallagher,MID,Chelsea,0.0,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,174,0,0,0.0,0.0,2024-12-26T15:00:00Z,0,False,9,0,0,0,0,18,0,15570,0,2,1,0.0,0,-97,0,97,59,True,0
Philip Billing,MID,Bournemouth,1.0,0,0,1,0,4.4,76,0.01,0.02,0.01,0.05,172,0,0,1.1,0.2,2024-12-26T15:00:00Z,19,False,7,0,0,0,0,18,0,5173,0,0,0,6.0,1,-45,204,249,48,True,0
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,4.3,0,0,-1,1,5.6,548,0.03,0.07,0.04,0.30,180,0,0,0.8,0.0,2024-12-26T17:30:00Z,73,False,14,0,0,0,0,18,0,15487,1,0,2,3.0,3,4476,5493,1017,53,True,0
Brajan Gruda,MID,Brighton,1.2,0,0,21,1,58.3,595,0.26,0.32,0.06,0.57,173,0,0,9.7,20.0,2024-12-27T19:30:00Z,67,False,4,0,0,0,0,18,0,2429,1,0,0,19.0,3,-8,65,73,54,True,0
Rodrigo 'Rodri' Hernandez,MID,Man City,0.0,0,0,0,0,0.0,360,0.00,0.00,0.00,0.00,176,0,0,0.0,0.0,2024-12-26T12:30:00Z,0,False,8,0,0,0,0,18,0,91349,0,1,1,0.0,0,-861,61,922,63,True,0
Đorđe Petrović,GK,Chelsea,0.0,0,0,0,0,0.0,183,0.00,0.00,0.00,0.00,174,0,0,0.0,0.0,2024-12-26T15:00:00Z,0,False,9,0,0,0,0,18,0,19140,0,2,1,0.0,0,-487,0,487,44,True,0
Justin Devenny,MID,Crystal Palace,1.0,0,0,3,0,0.0,645,0.00,0.00,0.00,0.00,172,0,0,0.0,0.2,2024-12-26T15:00:00Z,2,False,3,0,0,0,0,18,0,23783,0,0,0,0.0,1,-1244,2347,3591,45,False,0
Craig Dawson,DEF,Wolves,-0.3,0,0,3,0,0.0,542,0.00,0.00,0.00,0.08,180,0,0,0.0,0.0,2024-12-26T17:30:00Z,1,False,14,0,0,0,0,18,0,18241,0,0,2,0.0,1,-1170,147,1317,44,True,0
Jordan Ayew,MID,Leicester,1.3,0,1,33,0,17.7,192,0.04,0.28,0.24,1.91,175,3,1,8.1,46.0,2024-12-26T20:00:00Z,90,False,12,0,0,0,0,18,0,21285,1,1,3,17.0,7,-1541,202,1743,52,False,1
Marcos Senesi,DEF,Bournemouth,0.0,0,0,0,0,0.0,79,0.00,0.00,0.00,0.00,172,0,0,0.0,0.0,2024-12-26T15:00:00Z,0,False,7,0,0,0,0,18,0,40650,0,0,0,0.0,0,-4412,54,4466,47,True,0
Kiernan Dewsbury-Hall,MID,Chelsea,0.7,0,0,0,0,0.0,166,0.00,0.00,0.00,0.00,174,0,0,0.0,0.0,2024-12-26T15:00:00Z,0,False,9,0,0,0,0,18,0,12874,0,2,1,0.0,0,-189,165,354,55,True,0
Kaine Kesler-Hayden,DEF,Aston Villa,0.0,0,0,0,0,0.0,43,0.00,0.00,0.00,0.00,177,0,0,0.0,0.0,2024-12-26T15:00:00Z,0,False,15,0,0,0,0,18,0,996,0,0,3,0.0,0,-10,0,10,40,False,0
João Cavaco Cancelo,DEF,Man City,0.0,0,0,0,0,0.0,353,0.00,0.00,0.00,0.00,176,0,0,0.0,0.0,2024-12-26T12:30:00Z,0,False,8,0,0,0,0,18,0,23279,0,1,1,0.0,0,-187,0,187,53,True,0
Maxwel Cornet,MID,Southampton,0.0,0,0,0,0,0.0,515,0.00,0.00,0.00,0.00,179,0,0,0.0,0.0,2024-12-26T15:00:00Z,0,False,19,0,0,0,0,18,0,2509,0,1,0,0.0,0,-158,12,170,47,True,0
Jefferson Lerma Solís,MID,Crystal Palace,1.8,0,0,21,1,8.9,206,0.12,0.13,0.01,1.47,172,0,0,5.4,25.8,2024-12-26T15:00:00Z,90,False,3,0,0,0,0,18,0,5164,1,0,0,19.0,3,167,401,234,48,False,0
Jannik Vestergaard,DEF,Leicester,-1.0,0,0,3,0,0.3,307,0.01,0.01,0.00,1.91,175,3,0,2.1,20.2,2024-12-26T20:00:00Z,90,False,12,0,0,0,0,18,0,182876,1,1,3,0.0,0,-8033,937,8970,40,False,1
Jacob Wright,MID,Man City,0.5,0,0,0,0,0.0,671,0.00,0.00,0.00,0.00,176,0,0,0.0,0.0,2024-12-26T12:30:00Z,0,False,8,0,0,0,0,18,0,1184,0,1,1,0.0,0,14,147,133,45,True,0
Luke Thomas,DEF,Leicester,-1.0,0,0,0,0,0.0,305,0.00,0.00,0.00,0.00,175,0,0,0.0,0.0,2024-12-26T20:00:00Z,0,False,12,0,0,0,0,18,0,212112,0,1,3,0.0,0,9187,20341,11154,39,False,0
Bruno Borges Fernandes,MID,Man Utd,4.8,0,0,-6,0,18.3,366,0.04,0.09,0.05,0.23,180,2,0,2.4,0.0,2024-12-26T17:30:00Z,46,False,20,0,0,0,1,18,0,1686685,1,0,2,6.0,-2,87297,238380,151083,84,False,0
Adam Smith,DEF,Bournemouth,1.9,0,0,0,0,0.0,81,0.00,0.00,0.00,0.00,172,0,0,0.0,0.0,2024-12-26T15:00:00Z,0,False,7,0,0,0,0,18,0,25345,0,0,0,0.0,0,-240,2043,2283,45,True,0
Miodrag Pivaš,DEF,Newcastle,0.0,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,177,0,0,0.0,0.0,2024-12-26T15:00:00Z,0,False,2,0,0,0,0,18,0,7302,0,0,3,0.0,0,-176,0,176,40,True,0
Billy Gilmour,MID,Brighton,0.0,0,0,0,0,0.0,124,0.00,0.00,0.00,0.00,173,0,0,0.0,0.0,2024-12-27T19:30:00Z,0,False,4,0,0,0,0,18,0,3997,0,0,0,0.0,0,-34,0,34,50,True,0
Rasmus Højlund,FWD,Man Utd,2.3,0,0,6,0,10.8,375,0.02,0.02,0.00,0.31,180,1,0,1.2,1.2,2024-12-26T17:30:00Z,78,False,20,0,0,0,0,18,0,186174,1,0,2,0.0,2,-25838,12650,38488,69,False,0
Callum Wilson,FWD,Newcastle,0.0,0,0,0,0,0.0,421,0.00,0.00,0.00,0.00,177,0,0,0.0,0.0,2024-12-26T15:00:00Z,0,False,2,0,0,0,0,18,0,5416,0,0,3,0.0,0,-368,93,461,69,True,0
Crysencio Summerville,MID,West Ham,2.0,0,0,5,0,0.8,587,0.01,0.05,0.04,0.40,179,0,0,0.6,0.0,2024-12-26T15:00:00Z,22,False,17,0,0,0,0,18,0,44422,0,1,0,6.0,1,-1537,1120,2657,56,False,0
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,213,0.00,0.00,0.00,0.00,172,0,0,0.0,0.0,2024-12-26T15:00:00Z,0,False,3,0,0,0,0,18,0,3488,0,0,0,0.0,0,-108,0,108,45,False,0
Oliver Skipp,MID,Leicester,-0.2,0,0,3,0,1.1,501,0.00,0.00,0.00,0.14,175,1,0,0.5,3.6,2024-12-26T20:00:00Z,25,False,12,0,0,0,0,18,0,4351,0,1,3,0.0,1,-98,64,162,48,False,0
Tomáš Souček,MID,West Ham,3.5,0,0,7,1,14.0,530,0.18,0.18,0.00,1.40,179,0,0,2.8,9.6,2024-12-26T15:00:00Z,90,False,17,0,0,0,0,18,0,226536,1,1,0,4.0,2,-4529,13701,18230,49,False,1
Taylor Harwood-Bellis,DEF,Southampton,1.7,0,0,15,0,12.0,461,0.13,0.13,0.00,1.81,179,1,0,3.1,17.2,2024-12-26T15:00:00Z,90,False,19,0,0,0,0,18,0,932282,1,1,0,2.0,2,2401,28450,26049,41,True,0
Alphonse Areola,GK,West Ham,0.7,0,0,11,0,0.0,513,0.00,0.00,0.00,0.76,179,0,0,1.9,19.0,2024-12-26T15:00:00Z,54,False,17,0,0,0,0,18,2,463119,0,1,0,0.0,1,-20563,2566,23129,42,False,0
Lisandro Martínez,DEF,Man Utd,2.3,0,0,9,0,2.0,380,0.02,0.07,0.05,0.86,180,2,0,3.4,15.2,2024-12-26T17:30:00Z,90,False,20,0,0,0,0,18,0,414279,1,0,2,17.0,1,-10633,9650,20283,44,False,0
Richarlison de Andrade,FWD,Spurs,0.0,0,0,0,0,0.0,497,0.00,0.00,0.00,0.00,178,0,0,0.0,0.0,2024-12-26T15:00:00Z,0,False,16,0,0,0,0,18,0,36796,0,0,1,0.0,0,-343,74,417,68,False,0
Joško Gvardiol,DEF,Man City,3.2,0,0,-1,0,8.1,350,0.06,0.73,0.67,0.63,176,1,0,4.6,1.4,2024-12-26T12:30:00Z,90,False,8,0,0,0,0,18,0,2462325,1,1,1,36.0,2,-156164,73799,229963,60,True,0
Harry Clarke,DEF,Ipswich,0.3,0,0,3,0,0.5,266,0.00,0.00,0.00,0.00,171,0,0,0.1,0.4,2024-12-27T20:15:00Z,1,False,1,0,0,0,0,18,0,8206,0,0,1,0.0,1,-421,494,915,40,False,0
Joachim Andersen,DEF,Fulham,-0.3,0,0,6,0,0.6,191,0.01,0.01,0.00,1.12,174,1,0,1.8,17.2,2024-12-26T15:00:00Z,90,False,6,0,0,0,0,18,0,439863,1,2,1,0.0,1,-14792,3271,18063,42,False,1
Moisés Caicedo Corozo,MID,Chelsea,3.3,0,0,12,0,3.0,157,0.02,0.02,0.00,1.78,174,2,0,1.0,6.8,2024-12-26T15:00:00Z,90,False,9,0,0,0,0,18,0,147460,1,2,1,0.0,2,-4198,8318,12516,49,True,0
Carlos Henrique Casimiro,MID,Man Utd,0.7,0,0,12,0,29.1,368,0.12,0.13,0.01,0.55,180,1,0,6.6,14.0,2024-12-26T17:30:00Z,27,False,20,0,0,0,0,18,0,56412,0,0,2,23.0,1,-4285,843,5128,48,False,0
Roman Dixon,DEF,Everton,-0.5,0,0,0,0,0.0,627,0.00,0.00,0.00,0.00,176,0,0,0.0,0.0,2024-12-26T12:30:00Z,0,False,13,0,0,0,0,18,0,9305,0,1,1,0.0,0,755,1165,410,40,False,0
Jhon Durán,FWD,Aston Villa,3.2,0,0,-9,0,0.8,38,0.00,0.00,0.00,0.29,177,3,0,0.0,0.0,2024-12-26T15:00:00Z,31,False,15,0,0,0,1,18,0,581148,1,0,3,2.0,-2,223247,243069,19822,59,False,0
Jacob Murphy,MID,Newcastle,6.8,1,0,18,1,21.8,402,0.61,1.19,0.58,0.16,177,0,0,6.2,20.8,2024-12-26T15:00:00Z,77,False,2,0,0,0,0,18,0,231988,1,0,3,19.0,6,136668,144587,7919,50,True,0
Sean Longstaff,MID,Newcastle,1.0,0,0,0,0,0.0,410,0.00,0.00,0.00,0.00,177,0,0,0.0,0.0,2024-12-26T15:00:00Z,0,False,2,0,0,0,0,18,0,54698,0,0,3,0.0,0,-3941,1635,5576,47,True,0
Leander Dendoncker,MID,Aston Villa,0.0,0,0,0,0,0.0,33,0.00,0.00,0.00,0.00,177,0,0,0.0,0.0,2024-12-26T15:00:00Z,0,False,15,0,0,0,0,18,0,23733,0,0,3,0.0,0,-817,0,817,45,False,0
Trevoh Chalobah,DEF,Crystal Palace,4.0,0,0,21,1,1.4,159,0.01,0.11,0.10,1.47,172,0,0,1.1,3.8,2024-12-26T15:00:00Z,90,False,3,0,0,0,0,18,0,70258,1,0,0,6.0,6,456,5804,5348,44,False,0
Ryan Manning,DEF,Southampton,0.3,0,0,6,0,24.8,467,0.10,0.10,0.00,0.00,179,0,0,3.1,6.4,2024-12-26T15:00:00Z,4,False,19,0,0,0,0,18,0,6579,0,1,0,0.0,1,-131,111,242,43,True,0
Vitalii Mykolenko,DEF,Everton,4.5,0,0,1,0,1.5,231,0.01,0.01,0.00,2.09,176,1,0,1.7,15.0,2024-12-26T12:30:00Z,90,False,13,0,0,0,0,18,0,582775,1,1,1,0.0,1,71696,90645,18949,43,False,1
Ryan Christie,MID,Bournemouth,3.3,0,0,15,1,18.1,63,0.03,0.03,0.00,0.45,172,0,0,3.4,13.4,2024-12-26T15:00:00Z,90,False,7,0,0,0,0,18,0,16713,1,0,0,2.0,3,2255,3021,766,49,True,0
Fábio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,545,0.00,0.00,0.00,0.00,180,0,0,0.0,0.0,2024-12-26T17:30:00Z,0,False,14,0,0,0,0,18,0,10499,0,0,2,0.0,0,-162,0,162,50,True,0
Kepa Arrizabalaga,GK,Bournemouth,5.0,0,1,29,1,0.0,152,0.00,0.00,0.00,0.45,172,0,0,3.3,33.4,2024-12-26T15:00:00Z,90,False,7,0,0,0,0,18,4,171824,1,0,0,0.0,8,55749,60659,4910,45,True,0
Frank Onyeka,MID,Brentford,0.0,0,0,0,0,0.0,102,0.00,0.00,0.00,0.00,173,0,0,0.0,0.0,2024-12-27T19:30:00Z,0,False,5,0,0,0,0,18,0,1533,0,0,0,0.0,0,-19,0,19,49,False,0
Youssef Ramalho Chermiti,FWD,Everton,-0.5,0,0,0,0,0.0,237,0.00,0.00,0.00,0.00,176,0,0,0.0,0.0,2024-12-26T12:30:00Z,0,False,13,0,0,0,0,18,0,1723,0,1,1,0.0,0,333,459,126,49,False,0
Morgan Gibbs-White,MID,Nott'm Forest,4.8,1,0,24,1,28.3,433,0.30,0.45,0.15,0.87,178,0,0,7.8,28.8,2024-12-26T15:00:00Z,81,False,18,0,0,0,0,18,0,158279,1,0,1,21.0,6,1381,16794,15413,63,True,0
Noni Madueke,MID,Chelsea,4.5,0,0,0,0,0.0,177,0.00,0.00,0.00,0.00,174,0,0,0.0,0.0,2024-12-26T15:00:00Z,0,False,9,0,0,0,0,18,0,721959,0,2,1,0.0,0,-55613,33277,88890,63,True,0
Nélson Cabral Semedo,DEF,Wolves,2.7,0,0,26,1,16.8,559,0.10,0.11,0.01,0.36,180,0,0,3.6,15.4,2024-12-26T17:30:00Z,90,False,14,0,0,0,0,18,0,28923,1,0,2,4.0,6,487,3278,2791,45,True,0
