name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Thomas Partey,MID,Arsenal,3.2,0,0,10,0,2.0,20,0.03,0.12,0.09,1.52,193,1,0,1.9,10.6,2025-01-04T17:30:00Z,90,False,5,0,0,0,0,20,0,90578,1,1,1,6.0,2,75,4702,4627,50,False,0
Harry Wilson,MID,Fulham,4.3,1,1,29,0,51.1,259,0.16,0.30,0.14,1.59,195,2,0,8.7,18.8,2025-01-05T14:00:00Z,90,False,10,0,0,0,0,20,0,94285,1,2,2,17.0,6,47898,59931,12033,52,True,0
Kasey McAteer,MID,Leicester,0.0,0,0,0,0,0.0,299,0.00,0.00,0.00,0.00,191,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,False,2,0,0,0,0,20,0,6056,0,1,2,0.0,0,-1526,72,1598,47,False,0
Curtis Jones,MID,Liverpool,4.6,0,0,5,0,3.7,324,0.02,0.02,0.00,0.55,196,1,0,0.4,0.6,2025-01-05T16:30:00Z,60,False,14,0,0,0,0,20,0,71973,1,2,2,0.0,2,9364,18088,8724,53,True,0
Wes Burns,MID,Ipswich,1.5,0,0,3,0,0.4,264,0.00,0.00,0.00,0.84,195,1,0,0.3,2.6,2025-01-05T14:00:00Z,10,False,9,0,0,0,0,20,0,4633,0,2,2,0.0,1,126,445,319,48,False,0
Treymaurice Nyoni,MID,Liverpool,1.0,0,0,0,0,0.0,688,0.00,0.00,0.00,0.00,196,0,0,0.0,0.0,2025-01-05T16:30:00Z,0,False,14,0,0,0,0,20,0,317,0,2,2,0.0,0,-2,71,73,45,True,0
Gustavo Nunes Fernandes Gomes,MID,Brentford,0.0,0,0,0,0,0.0,634,0.00,0.00,0.00,0.00,198,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,False,17,0,0,0,0,20,0,283,0,5,0,0.0,0,-3,11,14,49,False,0
Yunus Emre Konak,MID,Brentford,0.7,0,0,0,0,0.0,97,0.00,0.00,0.00,0.00,198,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,False,17,0,0,0,0,20,0,6734,0,5,0,0.0,0,-126,164,290,45,False,0
Max Kilman,DEF,West Ham,0.7,0,0,-2,0,0.4,524,0.00,0.00,0.00,1.91,197,4,0,1.6,15.2,2025-01-04T15:00:00Z,90,False,13,0,0,0,0,20,0,144774,1,1,4,0.0,0,-13790,353,14143,44,False,0
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,143,0.00,0.00,0.00,0.00,193,0,0,0.0,0.0,2025-01-04T17:30:00Z,0,False,1,0,0,0,0,20,0,497,0,1,1,0.0,0,-6,0,6,55,True,0
Alex Murphy,DEF,Newcastle,-0.5,0,0,0,0,0.0,390,0.00,0.00,0.00,0.00,199,0,0,0.0,0.0,2025-01-04T12:30:00Z,0,False,18,0,0,0,0,20,0,84863,0,2,1,0.0,0,-2339,2098,4437,40,False,0
George Edmundson,DEF,Ipswich,0.0,0,0,0,0,0.0,269,0.00,0.00,0.00,0.00,195,0,0,0.0,0.0,2025-01-05T14:00:00Z,0,False,9,0,0,0,0,20,0,7009,0,2,2,0.0,0,-173,0,173,40,False,0
Sávio 'Savinho' Moreira de Oliveira,MID,Man City,6.9,3,2,48,0,41.6,571,0.68,0.74,0.06,1.23,197,1,0,12.3,49.8,2025-01-04T15:00:00Z,79,False,19,0,0,0,0,20,0,178098,1,1,4,32.0,13,83716,100935,17219,64,True,0
Emerson Palmieri dos Santos,DEF,West Ham,1.0,0,0,0,0,0.0,520,0.00,0.00,0.00,0.00,197,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,False,13,0,0,0,0,20,0,83860,0,1,4,0.0,0,-8294,1202,9496,44,False,0
Abdoulaye Doucouré,MID,Everton,2.2,0,0,9,0,13.8,217,0.03,0.09,0.06,1.84,192,1,0,2.8,10.4,2025-01-04T15:00:00Z,90,False,3,0,0,0,0,20,0,20264,1,0,1,4.0,1,-939,1318,2257,51,False,1
Alfie Pond,DEF,Wolves,0.0,0,0,0,0,0.0,664,0.00,0.00,0.00,0.00,200,0,0,0.0,0.0,2025-01-06T20:00:00Z,0,False,16,0,0,0,0,20,0,86782,0,3,0,0.0,0,2393,10867,8474,39,True,0
José Malheiro de Sá,GK,Wolves,3.7,0,0,1,0,0.0,554,0.00,0.00,0.00,2.20,200,3,0,0.8,7.6,2025-01-06T20:00:00Z,90,False,16,0,0,0,0,20,0,196079,1,3,0,0.0,1,21835,32066,10231,43,True,0
Alexander Isak,FWD,Newcastle,9.5,0,2,30,0,16.8,401,0.02,1.43,1.41,0.77,199,1,1,9.7,37.4,2025-01-04T12:30:00Z,85,False,18,0,0,0,0,20,0,5783281,1,2,1,43.0,7,563936,604389,40453,92,False,1
Yves Bissouma,MID,Spurs,1.7,0,0,15,0,2.2,482,0.01,0.01,0.00,0.24,199,0,0,1.7,14.4,2025-01-04T12:30:00Z,28,False,15,0,0,0,0,20,0,31604,0,2,1,0.0,1,-582,1138,1720,49,True,0
Conor Gallagher,MID,Chelsea,0.0,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,194,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,False,7,0,0,0,0,20,0,15388,0,1,1,0.0,0,-97,0,97,59,False,0
Philip Billing,MID,Bournemouth,1.0,0,0,2,0,0.0,76,0.00,0.00,0.00,0.06,192,0,0,0.0,0.0,2025-01-04T15:00:00Z,8,False,8,0,0,0,0,20,0,5337,0,0,1,0.0,1,-54,295,349,48,True,0
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,4.0,0,0,9,0,22.7,548,0.07,0.18,0.11,1.14,200,2,0,3.8,4.6,2025-01-06T20:00:00Z,74,False,16,0,0,0,0,20,0,18005,1,3,0,11.0,2,115,3121,3006,53,True,0
Brajan Gruda,MID,Brighton,0.8,0,0,0,0,1.6,595,0.02,0.18,0.16,0.58,193,1,0,3.8,3.2,2025-01-04T17:30:00Z,45,False,1,0,0,0,0,20,0,2572,1,1,1,33.0,1,6,116,110,54,True,0
Rodrigo 'Rodri' Hernandez,MID,Man City,0.0,0,0,0,0,0.0,360,0.00,0.00,0.00,0.00,197,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,False,19,0,0,0,0,20,0,90115,0,1,4,0.0,0,-728,137,865,63,True,0
Đorđe Petrović,GK,Chelsea,0.0,0,0,0,0,0.0,183,0.00,0.00,0.00,0.00,194,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,False,7,0,0,0,0,20,0,18459,0,1,1,0.0,0,-260,0,260,44,False,0
Justin Devenny,MID,Crystal Palace,0.1,0,0,0,0,0.0,645,0.00,0.00,0.00,0.00,194,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,False,6,0,0,0,0,20,0,19304,0,1,1,0.0,0,-2483,452,2935,45,True,0
Craig Dawson,DEF,Wolves,0.5,0,0,0,0,0.0,542,0.00,0.00,0.00,0.00,200,0,0,0.0,0.0,2025-01-06T20:00:00Z,0,False,16,0,0,0,0,20,0,17055,0,3,0,0.0,0,-559,246,805,43,True,0
Jordan Ayew,MID,Leicester,2.2,0,0,11,0,15.2,192,0.18,0.18,0.00,0.71,191,2,0,2.5,9.6,2025-01-04T15:00:00Z,82,False,2,0,0,0,0,20,0,19762,1,1,2,0.0,2,86,1234,1148,52,False,0
Marcos Senesi,DEF,Bournemouth,0.0,0,0,0,0,0.0,79,0.00,0.00,0.00,0.00,192,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,False,8,0,0,0,0,20,0,35825,0,0,1,0.0,0,-2339,46,2385,47,True,0
Kiernan Dewsbury-Hall,MID,Chelsea,0.0,0,0,0,0,0.0,166,0.00,0.00,0.00,0.00,194,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,False,7,0,0,0,0,20,0,12194,0,1,1,0.0,0,-587,27,614,55,False,0
Kaine Kesler-Hayden,DEF,Aston Villa,0.0,0,0,0,0,0.0,43,0.00,0.00,0.00,0.00,191,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,False,11,0,0,0,0,20,0,956,0,1,2,0.0,0,-16,0,16,40,True,0
João Cavaco Cancelo,DEF,Man City,0.0,0,0,0,0,0.0,353,0.00,0.00,0.00,0.00,197,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,False,19,0,0,0,0,20,0,23010,0,1,4,0.0,0,-145,0,145,53,True,0
Maxwel Cornet,MID,Southampton,-0.5,0,0,0,0,0.0,515,0.00,0.00,0.00,0.00,198,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,False,4,0,0,0,0,20,0,2527,0,5,0,0.0,0,-28,68,96,47,True,0
Jefferson Lerma Solís,MID,Crystal Palace,1.7,0,0,14,0,1.3,206,0.02,0.07,0.05,1.24,194,1,0,2.7,2.8,2025-01-04T15:00:00Z,90,False,6,0,0,0,0,20,0,5872,1,1,1,23.0,2,-64,502,566,48,True,0
Jannik Vestergaard,DEF,Leicester,0.3,0,0,11,0,0.5,307,0.00,0.00,0.00,0.40,191,1,0,1.7,16.4,2025-01-04T15:00:00Z,61,False,2,0,0,0,0,20,0,171224,1,1,2,0.0,2,-6504,2177,8681,40,False,0
Jacob Wright,MID,Man City,0.5,0,0,0,0,0.0,671,0.00,0.00,0.00,0.00,197,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,False,19,0,0,0,0,20,0,1257,0,1,4,0.0,0,-13,131,144,45,True,0
Luke Thomas,DEF,Leicester,0.2,0,0,13,0,1.7,305,0.02,0.02,0.00,1.56,191,2,0,2.2,20.2,2025-01-04T15:00:00Z,89,False,2,0,0,0,0,20,0,213026,1,1,2,0.0,1,-1275,12648,13923,39,False,0
Bruno Borges Fernandes,MID,Man Utd,2.2,1,2,32,0,64.3,366,0.29,0.35,0.06,2.82,196,2,0,12.2,44.0,2025-01-05T16:30:00Z,90,False,12,0,0,0,0,20,0,911549,1,2,2,14.0,7,-151160,13869,165029,83,False,0
Adam Smith,DEF,Bournemouth,0.0,0,0,0,0,0.0,81,0.00,0.00,0.00,0.00,192,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,False,8,0,0,0,0,20,0,18038,0,0,1,0.0,0,-2964,45,3009,45,True,0
Miodrag Pivaš,DEF,Newcastle,0.0,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,199,0,0,0.0,0.0,2025-01-04T12:30:00Z,0,False,18,0,0,0,0,20,0,7030,0,2,1,0.0,0,-132,0,132,40,False,0
Billy Gilmour,MID,Brighton,0.0,0,0,0,0,0.0,124,0.00,0.00,0.00,0.00,193,0,0,0.0,0.0,2025-01-04T17:30:00Z,0,False,1,0,0,0,0,20,0,3941,0,1,1,0.0,0,-36,0,36,50,True,0
Rasmus Højlund,FWD,Man Utd,0.6,0,0,4,0,3.8,375,0.00,0.11,0.11,2.18,196,2,0,2.9,2.0,2025-01-05T16:30:00Z,86,False,12,0,0,0,0,20,0,135452,1,2,2,23.0,2,-27844,3573,31417,69,False,0
Callum Wilson,FWD,Newcastle,0.0,0,0,0,0,0.0,421,0.00,0.00,0.00,0.00,199,0,0,0.0,0.0,2025-01-04T12:30:00Z,0,False,18,0,0,0,0,20,0,5143,0,2,1,0.0,0,-134,114,248,69,False,0
Crysencio Summerville,MID,West Ham,0.8,0,0,16,0,31.6,587,0.02,0.12,0.10,1.91,197,4,0,6.3,10.8,2025-01-04T15:00:00Z,90,False,13,0,0,0,0,20,0,41926,1,1,4,21.0,2,-1287,770,2057,56,False,0
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,213,0.00,0.00,0.00,0.00,194,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,False,6,0,0,0,0,20,0,3322,0,1,1,0.0,0,-68,0,68,45,True,0
Oliver Skipp,MID,Leicester,0.7,0,0,0,0,0.0,501,0.00,0.00,0.00,0.00,191,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,False,2,0,0,0,0,20,0,4356,0,1,2,0.0,0,0,188,188,47,False,0
Tomáš Souček,MID,West Ham,2.8,1,0,16,0,16.8,530,0.06,0.45,0.39,1.91,197,4,0,6.4,20.6,2025-01-04T15:00:00Z,90,False,13,0,0,0,0,20,0,174899,1,1,4,27.0,5,-10242,7416,17658,49,False,0
Taylor Harwood-Bellis,DEF,Southampton,1.3,0,0,-7,0,3.6,461,0.04,0.06,0.02,4.46,198,5,0,2.6,21.2,2025-01-04T15:00:00Z,90,False,4,0,0,0,0,20,0,894948,1,5,0,1.0,-1,-28422,22458,50880,41,True,1
Alphonse Areola,GK,West Ham,0.2,0,0,-1,0,0.0,513,0.00,0.00,0.00,1.91,197,4,0,2.3,23.2,2025-01-04T15:00:00Z,90,False,13,0,0,0,0,20,4,456316,1,1,4,0.0,1,1261,20759,19498,42,False,0
Lisandro Martínez,DEF,Man Utd,2.0,0,0,21,0,13.8,380,0.11,0.19,0.08,2.82,196,2,1,8.7,56.2,2025-01-05T16:30:00Z,90,False,12,0,0,0,0,20,0,364089,1,2,2,17.0,7,-31225,2692,33917,44,False,0
Richarlison de Andrade,FWD,Spurs,0.0,0,0,0,0,0.0,497,0.00,0.00,0.00,0.00,199,0,0,0.0,0.0,2025-01-04T12:30:00Z,0,False,15,0,0,0,0,20,0,36358,0,2,1,0.0,0,-274,113,387,68,True,0
Joško Gvardiol,DEF,Man City,3.9,0,0,12,0,3.4,350,0.02,0.02,0.00,1.37,197,1,0,2.8,22.8,2025-01-04T15:00:00Z,90,False,19,0,0,0,0,20,0,2356147,1,1,4,2.0,2,-16147,95274,111421,60,True,0
Harry Clarke,DEF,Ipswich,0.3,0,0,0,0,0.0,266,0.00,0.00,0.00,0.00,195,0,0,0.0,0.0,2025-01-05T14:00:00Z,0,False,9,0,0,0,0,20,0,8131,0,2,2,0.0,0,-216,369,585,40,False,0
Joachim Andersen,DEF,Fulham,0.3,0,0,6,0,2.3,191,0.02,0.02,0.00,1.59,195,2,0,1.5,10.6,2025-01-05T14:00:00Z,90,False,10,0,0,0,0,20,0,437703,1,2,2,2.0,1,1122,13684,12562,42,True,0
Moisés Caicedo Corozo,MID,Chelsea,3.0,0,0,12,0,26.4,157,0.04,0.09,0.05,1.08,194,1,0,4.2,14.8,2025-01-04T15:00:00Z,90,False,7,0,0,0,0,20,0,148242,1,1,1,1.0,2,-2123,10808,12931,49,False,0
Carlos Henrique Casimiro,MID,Man Utd,-0.4,0,0,0,0,0.0,368,0.00,0.00,0.00,0.00,196,0,0,0.0,0.0,2025-01-05T16:30:00Z,0,False,12,0,0,0,0,20,0,52312,0,2,2,0.0,0,-2304,1009,3313,48,False,0
Roman Dixon,DEF,Everton,0.0,0,0,0,0,0.0,627,0.00,0.00,0.00,0.00,192,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,False,3,0,0,0,0,20,0,8628,0,0,1,0.0,0,-228,252,480,40,False,0
Jhon Durán,FWD,Aston Villa,0.0,0,0,0,0,0.0,38,0.00,0.00,0.00,0.00,191,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,False,11,0,0,0,0,20,0,313936,0,1,2,0.0,0,-94658,2616,97274,58,True,0
Jacob Murphy,MID,Newcastle,7.5,1,0,27,0,33.4,402,0.28,0.28,0.00,0.77,199,1,0,7.0,30.8,2025-01-04T12:30:00Z,85,False,18,0,0,0,0,20,0,559099,1,2,1,6.0,5,139757,192603,52846,51,False,0
Sean Longstaff,MID,Newcastle,0.1,0,0,3,0,0.3,410,0.00,0.00,0.00,0.17,199,0,0,0.1,0.2,2025-01-04T12:30:00Z,4,False,18,0,0,0,0,20,0,49722,0,2,1,0.0,1,-1853,2168,4021,46,False,0
Leander Dendoncker,MID,Aston Villa,0.0,0,0,0,0,0.0,33,0.00,0.00,0.00,0.00,191,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,False,11,0,0,0,0,20,0,22587,0,1,2,0.0,0,-521,0,521,45,True,0
Trevoh Chalobah,DEF,Crystal Palace,0.0,0,0,0,0,0.0,159,0.00,0.00,0.00,0.00,194,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,False,6,0,0,0,0,20,0,93607,0,1,1,0.0,0,9681,30977,21296,44,True,0
Ryan Manning,DEF,Southampton,-0.1,0,0,0,0,0.0,467,0.00,0.00,0.00,0.00,198,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,False,4,0,0,0,0,20,0,6438,0,5,0,0.0,0,-152,111,263,43,True,0
Vitalii Mykolenko,DEF,Everton,3.6,0,0,7,0,5.5,231,0.03,0.05,0.02,1.84,192,1,0,2.4,17.6,2025-01-04T15:00:00Z,90,False,3,0,0,0,0,20,0,645058,1,0,1,1.0,2,12573,60192,47619,43,False,0
Ryan Christie,MID,Bournemouth,3.2,0,0,11,1,39.9,63,0.12,0.16,0.04,0.71,192,0,0,5.9,14.8,2025-01-04T15:00:00Z,90,False,8,0,0,0,0,20,0,20111,1,0,1,4.0,3,668,2659,1991,49,True,0
Fábio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,545,0.00,0.00,0.00,0.00,200,0,0,0.0,0.0,2025-01-06T20:00:00Z,0,False,16,0,0,0,0,20,0,10265,0,3,0,0.0,0,-107,0,107,50,True,0
Kepa Arrizabalaga,GK,Bournemouth,4.0,0,0,0,0,0.0,152,0.00,0.00,0.00,0.00,192,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,False,8,0,0,0,0,20,0,287964,0,0,1,0.0,0,56484,77819,21335,45,True,0
Frank Onyeka,MID,Brentford,0.0,0,0,0,0,0.0,102,0.00,0.00,0.00,0.00,198,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,False,17,0,0,0,0,20,0,1503,0,5,0,0.0,0,-19,0,19,49,False,0
Youssef Ramalho Chermiti,FWD,Everton,0.0,0,0,0,0,0.0,237,0.00,0.00,0.00,0.00,192,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,False,3,0,0,0,0,20,0,1883,0,0,1,0.0,0,-6,254,260,49,False,0
Morgan Gibbs-White,MID,Nott'm Forest,6.8,0,0,26,1,5.3,433,0.07,0.27,0.20,1.57,200,0,1,6.7,36.2,2025-01-06T20:00:00Z,87,False,20,0,0,0,0,20,0,432580,1,3,0,25.0,8,200067,229841,29774,64,False,0
Noni Madueke,MID,Chelsea,2.3,0,0,2,0,0.3,177,0.00,0.00,0.00,0.04,194,0,0,0.2,0.0,2025-01-04T15:00:00Z,4,False,7,0,0,0,0,20,0,596322,0,1,1,2.0,1,-60879,15150,76029,62,False,0
Nélson Cabral Semedo,DEF,Wolves,2.8,0,0,0,0,0.0,559,0.00,0.00,0.00,0.00,200,0,0,0.0,0.0,2025-01-06T20:00:00Z,0,False,16,0,0,0,0,20,0,30640,0,3,0,0.0,0,-685,3166,3851,45,True,0
