name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Jason Steele,GK,Brighton,0.0,0,0,0,0,0.0,142,0.00,0.00,0.00,0.00,153,0,0,0.0,0.0,2024-12-15T14:00:00Z,0,False,7,0,0,0,0,16,0,120472,0,3,1,0.0,0,-3407,819,4226,42,True,0
Arijanet Muric,GK,Ipswich,3.0,0,2,23,0,0.0,568,0.00,0.00,0.00,1.27,160,1,0,4.3,42.8,2024-12-14T15:00:00Z,90,False,20,0,0,0,0,16,5,123966,1,2,1,0.0,5,1621,7178,5557,44,False,0
Harvey Davies,GK,Liverpool,1.0,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,155,0,0,0.0,0.0,2024-12-14T15:00:00Z,0,False,9,0,0,0,0,16,0,1229,0,2,2,0.0,0,14,135,121,40,True,0
Carl Rushworth,GK,Brighton,0.0,0,0,0,0,0.0,615,0.00,0.00,0.00,0.00,153,0,0,0.0,0.0,2024-12-15T14:00:00Z,0,False,7,0,0,0,0,16,0,5223,0,3,1,0.0,0,-101,0,101,40,True,0
Ibrahim Sangaré,MID,Nott'm Forest,0.0,0,0,0,0,0.0,442,0.00,0.00,0.00,0.00,158,0,0,0.0,0.0,2024-12-14T17:30:00Z,0,False,2,0,0,0,0,16,0,82747,0,1,2,0.0,0,-4035,157,4192,44,True,0
Hannibal Mejbri,MID,Man Utd,0.0,0,0,0,0,0.0,373,0.00,0.00,0.00,0.00,156,0,0,0.0,0.0,2024-12-15T16:30:00Z,0,False,13,0,0,0,0,16,0,4074,0,2,1,0.0,0,-100,0,100,45,False,0
Brandon Austin,GK,Spurs,1.0,0,0,0,0,0.0,479,0.00,0.00,0.00,0.00,159,0,0,0.0,0.0,2024-12-15T19:00:00Z,0,False,17,0,0,0,0,16,0,53930,0,5,0,0.0,0,-561,591,1152,40,False,0
Conor Coady,DEF,Leicester,0.6,0,0,-7,0,4.7,288,0.00,0.00,0.00,3.79,157,4,0,2.0,15.4,2024-12-14T15:00:00Z,90,False,15,0,0,0,0,16,0,41755,1,0,4,0.0,0,3863,5368,1505,40,False,0
Wes Foderingham,GK,West Ham,0.0,0,0,0,0,0.0,522,0.00,0.00,0.00,0.00,152,0,0,0.0,0.0,2024-12-16T20:00:00Z,0,False,3,0,0,0,0,16,0,15240,0,1,1,0.0,0,-90,292,382,43,False,0
Armando Broja,FWD,Everton,-0.3,0,0,-3,0,0.2,156,0.00,0.00,0.00,0.15,151,0,0,0.5,5.2,2024-12-14T15:00:00Z,24,False,1,0,0,0,0,16,0,6372,0,0,0,0.0,0,464,649,185,54,False,1
Adam Webster,DEF,Brighton,0.0,0,0,0,0,0.0,147,0.00,0.00,0.00,0.00,153,0,0,0.0,0.0,2024-12-15T14:00:00Z,0,False,7,0,0,0,0,16,0,6517,0,3,1,0.0,0,-127,16,143,43,True,0
Thomas Partey,MID,Arsenal,3.9,0,0,12,0,2.2,20,0.02,0.02,0.00,0.00,151,0,0,1.1,7.0,2024-12-14T15:00:00Z,21,False,8,0,0,0,0,16,0,98275,0,0,0,2.0,1,-116,5379,5495,50,True,0
Harry Wilson,MID,Fulham,0.4,0,0,4,0,13.1,259,0.02,0.64,0.62,1.68,155,2,0,2.6,0.0,2024-12-14T15:00:00Z,86,False,12,0,0,0,0,16,0,36712,1,2,2,16.0,2,-5814,727,6541,52,False,0
Kasey McAteer,MID,Leicester,2.4,0,0,8,0,2.3,299,0.03,0.08,0.05,3.79,157,4,0,3.0,4.8,2024-12-14T15:00:00Z,90,False,15,0,0,0,0,16,0,8276,1,0,4,23.0,2,1115,1933,818,47,False,0
Curtis Jones,MID,Liverpool,3.8,0,0,9,0,4.4,324,0.02,0.06,0.04,0.88,155,1,0,1.2,0.8,2024-12-14T15:00:00Z,69,False,9,0,0,0,0,16,0,74118,1,2,2,7.0,1,2712,10423,7711,53,True,1
Wes Burns,MID,Ipswich,2.2,0,0,12,0,16.7,264,0.43,0.46,0.03,0.90,160,1,0,4.8,9.8,2024-12-14T15:00:00Z,83,False,20,0,0,0,0,16,0,4667,1,2,1,21.0,2,217,529,312,48,False,0
Treymaurice Nyoni,MID,Liverpool,1.0,0,0,0,0,0.0,688,0.00,0.00,0.00,0.00,155,0,0,0.0,0.0,2024-12-14T15:00:00Z,0,False,9,0,0,0,0,16,0,196,0,2,2,0.0,0,34,61,27,45,True,0
Gustavo Nunes Fernandes Gomes,MID,Brentford,0.0,0,0,0,0,0.0,634,0.00,0.00,0.00,0.00,154,0,0,0.0,0.0,2024-12-15T19:00:00Z,0,False,6,0,0,0,0,16,0,273,0,1,2,0.0,0,0,13,13,49,False,0
Yunus Emre Konak,MID,Brentford,-0.5,0,0,0,0,0.0,97,0.00,0.00,0.00,0.00,154,0,0,0.0,0.0,2024-12-15T19:00:00Z,0,False,6,0,0,0,0,16,0,7307,0,1,2,0.0,0,-235,116,351,45,False,0
Max Kilman,DEF,West Ham,2.2,0,0,10,0,1.0,524,0.01,0.44,0.43,1.91,152,1,0,8.6,43.8,2024-12-16T20:00:00Z,90,False,3,0,0,0,0,16,0,195320,1,1,1,41.0,2,-7029,1620,8649,45,False,0
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,143,0.00,0.00,0.00,0.00,153,0,0,0.0,0.0,2024-12-15T14:00:00Z,0,False,7,0,0,0,0,16,0,513,0,3,1,0.0,0,-8,0,8,55,True,0
Alex Murphy,DEF,Newcastle,0.0,0,0,0,0,0.0,390,0.00,0.00,0.00,0.00,157,0,0,0.0,0.0,2024-12-14T15:00:00Z,0,False,11,0,0,0,0,16,0,91487,0,0,4,0.0,0,-750,2269,3019,40,True,0
George Edmundson,DEF,Ipswich,0.0,0,0,0,0,0.0,269,0.00,0.00,0.00,0.00,160,0,0,0.0,0.0,2024-12-14T15:00:00Z,0,False,20,0,0,0,0,16,0,7677,0,2,1,0.0,0,-161,0,161,40,False,0
Sávio 'Savinho' Moreira de Oliveira,MID,Man City,1.9,0,0,2,0,1.8,571,0.00,0.00,0.00,0.54,156,1,0,0.4,2.0,2024-12-15T16:30:00Z,1,False,14,0,0,0,0,16,0,95686,0,2,1,0.0,1,-10307,1411,11718,65,True,0
Emerson Palmieri dos Santos,DEF,West Ham,0.0,0,0,0,0,0.0,520,0.00,0.00,0.00,0.00,152,0,0,0.0,0.0,2024-12-16T20:00:00Z,0,False,3,0,0,0,0,16,0,100463,0,1,1,0.0,0,-24255,5002,29257,44,False,0
Abdoulaye Doucouré,MID,Everton,2.3,0,0,8,1,1.2,217,0.00,0.09,0.09,1.22,151,0,0,2.2,14.2,2024-12-14T15:00:00Z,90,False,1,0,0,0,0,16,0,19592,1,0,0,7.0,3,-576,584,1160,51,False,0
Alfie Pond,DEF,Wolves,0.2,0,0,0,0,0.0,664,0.00,0.00,0.00,0.00,160,0,0,0.0,0.0,2024-12-14T15:00:00Z,0,False,10,0,0,0,0,16,0,69879,0,2,1,0.0,0,9815,14387,4572,39,True,0
José Malheiro de Sá,GK,Wolves,0.0,0,0,0,0,0.0,554,0.00,0.00,0.00,0.00,160,0,0,0.0,0.0,2024-12-14T15:00:00Z,0,False,10,0,0,0,0,16,0,184103,0,2,1,0.0,0,-19055,3945,23000,43,True,0
Alexander Isak,FWD,Newcastle,6.6,1,2,54,1,43.0,401,0.22,1.64,1.42,0.19,157,0,1,18.9,66.6,2024-12-14T15:00:00Z,72,False,11,0,0,0,0,16,0,2657925,1,0,4,79.0,11,629678,654278,24600,86,True,0
Yves Bissouma,MID,Spurs,0.0,0,0,0,0,0.0,482,0.00,0.00,0.00,0.00,159,0,0,0.0,0.0,2024-12-15T19:00:00Z,0,False,17,0,0,0,0,16,0,33802,0,5,0,0.0,0,-6006,336,6342,49,False,0
Conor Gallagher,MID,Chelsea,0.0,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,154,0,0,0.0,0.0,2024-12-15T19:00:00Z,0,False,4,0,0,0,0,16,0,15745,0,1,2,0.0,0,-106,0,106,59,True,0
Philip Billing,MID,Bournemouth,0.8,0,0,5,0,20.5,76,0.03,0.34,0.31,0.93,152,1,0,3.3,5.4,2024-12-16T20:00:00Z,10,False,19,0,0,0,0,16,0,5245,0,1,1,7.0,1,-30,190,220,48,True,0
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,3.2,1,0,20,0,25.1,548,0.08,0.08,0.00,0.26,160,1,0,5.4,26.8,2024-12-14T15:00:00Z,26,False,10,0,0,0,0,16,0,10729,0,2,1,2.0,4,565,1480,915,53,True,0
Brajan Gruda,MID,Brighton,0.4,0,0,3,0,1.3,595,0.05,0.10,0.05,1.01,153,1,0,0.9,1.6,2024-12-15T14:00:00Z,18,False,7,0,0,0,0,16,0,2378,0,3,1,6.0,1,-20,62,82,54,True,0
Rodrigo 'Rodri' Hernandez,MID,Man City,0.0,0,0,0,0,0.0,360,0.00,0.00,0.00,0.00,156,0,0,0.0,0.0,2024-12-15T16:30:00Z,0,False,14,0,0,0,0,16,0,92842,0,2,1,0.0,0,-884,116,1000,63,True,0
Đorđe Petrović,GK,Chelsea,0.0,0,0,0,0,0.0,183,0.00,0.00,0.00,0.00,154,0,0,0.0,0.0,2024-12-15T19:00:00Z,0,False,4,0,0,0,0,16,0,20003,0,1,2,0.0,0,-560,0,560,44,True,0
Justin Devenny,MID,Crystal Palace,2.4,0,0,3,0,0.0,645,0.00,0.00,0.00,0.15,153,0,0,0.1,1.0,2024-12-15T14:00:00Z,1,False,5,0,0,0,0,16,0,25265,0,3,1,0.0,1,3345,6255,2910,45,False,0
Craig Dawson,DEF,Wolves,-0.8,0,0,0,0,0.0,542,0.00,0.00,0.00,0.00,160,0,0,0.0,0.0,2024-12-14T15:00:00Z,0,False,10,0,0,0,0,16,0,20663,0,2,1,0.0,0,-958,628,1586,44,True,0
Jordan Ayew,MID,Leicester,2.4,0,0,0,0,0.0,192,0.00,0.00,0.00,0.00,157,0,0,0.0,0.0,2024-12-14T15:00:00Z,0,False,15,0,0,0,0,16,0,24690,0,0,4,0.0,0,-1009,1170,2179,52,False,0
Marcos Senesi,DEF,Bournemouth,0.0,0,0,0,0,0.0,79,0.00,0.00,0.00,0.00,152,0,0,0.0,0.0,2024-12-16T20:00:00Z,0,False,19,0,0,0,0,16,0,51121,0,1,1,0.0,0,-13877,41,13918,48,True,0
Kiernan Dewsbury-Hall,MID,Chelsea,0.9,0,0,0,0,0.0,166,0.00,0.00,0.00,0.00,154,0,0,0.0,0.0,2024-12-15T19:00:00Z,0,False,4,0,0,0,0,16,0,12912,0,1,2,0.0,0,-224,152,376,56,True,0
Kaine Kesler-Hayden,DEF,Aston Villa,0.0,0,0,0,0,0.0,43,0.00,0.00,0.00,0.00,158,0,0,0.0,0.0,2024-12-14T17:30:00Z,0,False,16,0,0,0,0,16,0,1023,0,1,2,0.0,0,-24,0,24,40,False,0
João Cavaco Cancelo,DEF,Man City,0.0,0,0,0,0,0.0,353,0.00,0.00,0.00,0.00,156,0,0,0.0,0.0,2024-12-15T16:30:00Z,0,False,14,0,0,0,0,16,0,23582,0,2,1,0.0,0,-174,0,174,53,True,0
Maxwel Cornet,MID,Southampton,-1.0,0,0,0,0,0.0,515,0.00,0.00,0.00,0.00,159,0,0,0.0,0.0,2024-12-15T19:00:00Z,0,False,18,0,0,0,0,16,0,2708,0,5,0,0.0,0,-91,42,133,47,True,0
Jefferson Lerma Solís,MID,Crystal Palace,1.4,0,0,10,0,0.9,206,0.02,0.02,0.00,1.00,153,1,0,2.1,15.6,2024-12-15T14:00:00Z,90,False,5,0,0,0,0,16,0,4915,1,3,1,4.0,2,29,249,220,48,False,0
Jannik Vestergaard,DEF,Leicester,0.2,0,0,-1,0,2.6,307,0.01,0.01,0.00,3.79,157,4,0,3.5,30.6,2024-12-14T15:00:00Z,90,False,15,0,0,0,0,16,0,194486,1,0,4,2.0,-1,-808,4052,4860,40,False,1
Jacob Wright,MID,Man City,0.5,0,0,0,0,0.0,671,0.00,0.00,0.00,0.00,156,0,0,0.0,0.0,2024-12-15T16:30:00Z,0,False,14,0,0,0,0,16,0,1039,0,2,1,0.0,0,25,152,127,45,True,0
Luke Thomas,DEF,Leicester,0.0,0,0,0,0,0.0,305,0.00,0.00,0.00,0.00,157,0,0,0.0,0.0,2024-12-14T15:00:00Z,0,False,15,0,0,0,0,16,0,192504,0,0,4,0.0,0,15183,22589,7406,39,False,0
Bruno Borges Fernandes,MID,Man Utd,5.7,0,2,35,0,41.0,366,0.13,1.37,1.24,0.95,156,1,1,11.6,51.8,2024-12-15T16:30:00Z,90,False,13,0,0,0,0,16,0,1519726,1,2,1,23.0,9,-183733,41055,224788,84,False,0
Adam Smith,DEF,Bournemouth,3.2,0,0,18,1,1.7,81,0.00,0.00,0.00,1.03,152,0,0,0.9,4.8,2024-12-16T20:00:00Z,67,False,19,0,0,0,0,16,0,24425,1,1,1,2.0,6,479,1819,1340,45,True,0
Miodrag Pivaš,DEF,Newcastle,0.0,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,157,0,0,0.0,0.0,2024-12-14T15:00:00Z,0,False,11,0,0,0,0,16,0,7596,0,0,4,0.0,0,-134,0,134,40,True,0
Billy Gilmour,MID,Brighton,0.0,0,0,0,0,0.0,124,0.00,0.00,0.00,0.00,153,0,0,0.0,0.0,2024-12-15T14:00:00Z,0,False,7,0,0,0,0,16,0,4067,0,3,1,0.0,0,-40,0,40,50,True,0
Rasmus Højlund,FWD,Man Utd,1.9,0,0,6,0,13.8,375,0.20,0.20,0.00,0.95,156,1,0,1.7,1.2,2024-12-15T16:30:00Z,77,False,13,0,0,0,0,16,0,168892,1,2,1,2.0,1,8662,24346,15684,69,False,1
Callum Wilson,FWD,Newcastle,0.0,0,0,0,0,0.0,421,0.00,0.00,0.00,0.00,157,0,0,0.0,0.0,2024-12-14T15:00:00Z,0,False,11,0,0,0,0,16,0,6545,0,0,4,0.0,0,-714,709,1423,69,True,0
Crysencio Summerville,MID,West Ham,2.0,0,0,3,0,0.3,587,0.00,0.00,0.00,0.64,152,1,0,0.7,7.0,2024-12-16T20:00:00Z,15,False,3,0,0,0,0,16,0,47246,0,1,1,0.0,1,-1618,1177,2795,57,False,0
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,213,0.00,0.00,0.00,0.00,153,0,0,0.0,0.0,2024-12-15T14:00:00Z,0,False,5,0,0,0,0,16,0,3692,0,3,1,0.0,0,-108,0,108,45,False,0
Oliver Skipp,MID,Leicester,0.8,0,0,7,0,9.4,501,0.01,0.03,0.02,3.79,157,4,0,1.4,0.2,2024-12-14T15:00:00Z,90,False,15,0,0,0,0,16,0,4477,1,0,4,4.0,1,-18,139,157,48,False,1
Tomáš Souček,MID,West Ham,4.8,0,0,14,0,4.9,530,0.01,0.06,0.05,1.91,152,1,0,3.0,20.4,2024-12-16T20:00:00Z,90,False,3,0,0,0,0,16,0,228793,1,1,1,5.0,2,14749,24836,10087,49,False,0
Taylor Harwood-Bellis,DEF,Southampton,-0.2,0,0,1,0,1.6,461,0.01,0.02,0.01,2.44,159,5,0,3.2,21.2,2024-12-15T19:00:00Z,90,False,18,0,0,0,0,16,0,943797,1,5,0,9.0,0,-5921,16916,22837,41,True,0
Alphonse Areola,GK,West Ham,0.0,0,0,0,0,0.0,513,0.00,0.00,0.00,0.00,152,0,0,0.0,0.0,2024-12-16T20:00:00Z,0,False,3,0,0,0,0,16,0,496503,0,1,1,0.0,0,-20313,3020,23333,42,False,0
Lisandro Martínez,DEF,Man Utd,1.9,1,1,24,0,29.7,380,0.40,0.43,0.03,0.95,156,1,0,6.9,37.6,2024-12-15T16:30:00Z,90,False,13,0,0,0,0,16,0,387531,1,2,1,2.0,6,-8833,7225,16058,44,False,0
Richarlison de Andrade,FWD,Spurs,0.0,0,0,0,0,0.0,497,0.00,0.00,0.00,0.00,159,0,0,0.0,0.0,2024-12-15T19:00:00Z,0,False,17,0,0,0,0,16,0,37352,0,5,0,0.0,0,-408,109,517,68,False,0
Joško Gvardiol,DEF,Man City,3.3,0,0,20,0,3.3,350,0.02,0.10,0.08,2.08,156,2,1,7.2,51.6,2024-12-15T16:30:00Z,90,False,14,0,0,0,0,16,0,2612681,1,2,1,17.0,7,-295549,20332,315881,61,True,0
Harry Clarke,DEF,Ipswich,0.8,0,0,6,0,11.3,266,0.03,0.03,0.00,1.27,160,1,0,2.8,16.4,2024-12-14T15:00:00Z,90,False,20,0,0,0,0,16,0,8270,1,2,1,0.0,1,670,1211,541,40,False,1
Joachim Andersen,DEF,Fulham,0.0,0,0,0,0,0.0,191,0.00,0.00,0.00,0.00,155,0,0,0.0,0.0,2024-12-14T15:00:00Z,0,False,12,0,0,0,0,16,0,472407,0,2,2,0.0,0,-46066,693,46759,42,False,0
Moisés Caicedo Corozo,MID,Chelsea,3.3,0,0,19,0,28.0,157,0.06,0.07,0.01,1.61,154,1,0,5.4,17.0,2024-12-15T19:00:00Z,90,False,4,0,0,0,0,16,0,153216,1,1,2,9.0,2,-1671,10617,12288,49,True,0
Carlos Henrique Casimiro,MID,Man Utd,0.3,0,0,0,0,0.0,368,0.00,0.00,0.00,0.00,156,0,0,0.0,0.0,2024-12-15T16:30:00Z,0,False,13,0,0,0,0,16,0,66117,0,2,1,0.0,0,-7790,1553,9343,48,False,0
Roman Dixon,DEF,Everton,-0.5,0,0,0,0,0.0,627,0.00,0.00,0.00,0.00,151,0,0,0.0,0.0,2024-12-14T15:00:00Z,0,False,1,0,0,0,0,16,0,9027,0,0,0,0.0,0,250,769,519,40,False,0
Jhon Durán,FWD,Aston Villa,3.0,0,0,21,1,2.7,38,0.01,0.09,0.08,0.98,158,0,1,5.6,23.2,2024-12-14T17:30:00Z,73,False,16,0,0,0,0,16,0,309812,1,1,2,30.0,5,19740,31939,12199,58,False,1
Jacob Murphy,MID,Newcastle,4.6,0,1,41,1,26.9,402,0.10,0.69,0.59,0.19,157,0,2,14.1,69.8,2024-12-14T15:00:00Z,63,False,11,0,0,0,0,16,0,38301,1,0,4,44.0,13,6699,8402,1703,49,True,1
Sean Longstaff,MID,Newcastle,1.2,0,0,4,0,11.6,410,0.01,0.01,0.00,0.00,157,0,0,3.0,4.6,2024-12-14T15:00:00Z,26,False,11,0,0,0,0,16,0,61777,0,0,4,14.0,1,-37,4642,4679,47,True,0
Leander Dendoncker,MID,Aston Villa,0.0,0,0,0,0,0.0,33,0.00,0.00,0.00,0.00,158,0,0,0.0,0.0,2024-12-14T17:30:00Z,0,False,16,0,0,0,0,16,0,25143,0,1,2,0.0,0,-810,0,810,45,False,0
Trevoh Chalobah,DEF,Crystal Palace,3.6,0,1,31,0,0.2,159,0.00,0.41,0.41,1.00,153,1,1,9.7,61.6,2024-12-15T14:00:00Z,90,False,5,0,0,0,0,16,0,58108,1,3,1,35.0,9,-944,2386,3330,44,False,0
Ryan Manning,DEF,Southampton,-0.2,0,0,-5,0,15.8,467,0.67,0.67,0.00,1.99,159,5,0,3.0,8.6,2024-12-15T19:00:00Z,61,False,18,0,0,0,0,16,0,6713,1,5,0,6.0,0,-163,191,354,43,True,0
Vitalii Mykolenko,DEF,Everton,5.3,0,1,27,1,0.3,231,0.01,0.01,0.00,1.22,151,0,0,1.9,17.0,2024-12-14T15:00:00Z,90,False,1,0,0,0,0,16,0,454545,1,0,0,2.0,7,7412,37663,30251,43,False,0
Ryan Christie,MID,Bournemouth,2.0,0,1,29,0,69.1,63,0.38,0.63,0.25,2.18,152,1,0,14.7,35.0,2024-12-16T20:00:00Z,90,False,19,0,0,0,0,16,0,14535,1,1,1,43.0,3,-312,452,764,49,True,0
Fábio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,545,0.00,0.00,0.00,0.00,160,0,0,0.0,0.0,2024-12-14T15:00:00Z,0,False,10,0,0,0,0,16,0,10789,0,2,1,0.0,0,-183,0,183,50,True,0
Kepa Arrizabalaga,GK,Bournemouth,2.8,0,0,12,0,0.0,152,0.00,0.00,0.00,2.18,152,1,0,2.0,20.4,2024-12-16T20:00:00Z,90,False,19,0,0,0,0,16,2,109112,1,1,1,0.0,2,15654,21209,5555,45,True,0
Frank Onyeka,MID,Brentford,0.0,0,0,0,0,0.0,102,0.00,0.00,0.00,0.00,154,0,0,0.0,0.0,2024-12-15T19:00:00Z,0,False,6,0,0,0,0,16,0,1564,0,1,2,0.0,0,-15,0,15,49,False,0
Youssef Ramalho Chermiti,FWD,Everton,-0.1,0,0,0,0,0.0,237,0.00,0.00,0.00,0.00,151,0,0,0.0,0.0,2024-12-14T15:00:00Z,0,False,1,0,0,0,0,16,0,1424,0,0,0,0.0,0,63,238,175,49,False,0
Morgan Gibbs-White,MID,Nott'm Forest,4.8,1,3,35,0,50.6,433,0.82,0.97,0.15,0.42,158,1,0,12.6,32.2,2024-12-14T17:30:00Z,90,False,2,0,0,0,0,16,0,133308,1,1,2,43.0,8,17563,20813,3250,63,True,0
Noni Madueke,MID,Chelsea,5.7,1,1,25,0,33.4,177,0.11,0.59,0.48,1.61,154,1,0,11.6,24.2,2024-12-15T19:00:00Z,90,False,4,0,0,0,0,16,0,750823,1,1,2,58.0,6,-17487,57033,74520,63,True,0
Nélson Cabral Semedo,DEF,Wolves,0.6,0,0,12,0,7.2,559,0.02,0.02,0.00,1.20,160,2,0,3.4,24.8,2024-12-14T15:00:00Z,90,False,10,0,0,0,0,16,0,29938,1,2,1,2.0,1,4536,6375,1839,45,True,0
