name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Mitoma Kaoru,MID,Brighton,0.0,0,0,0,0,0.0,136,0.00,0.00,0.00,0.00,313,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,32,0,900270,0,2,2,0.0,0,-87548,32847,120395,65,True,0
Boubakary Soumaré,MID,Leicester,0.0,0,0,15,0,13.2,285,0.02,0.04,0.02,3.91,313,2,0,2.9,10.4,2025-04-12T14:00:00Z,90,0,0,0,0,0,0,0,False,5,0,0,0,0,32,0,34752,1,2,2,5.0,2,-1313,266,1579,44,False,0
Chris Wood,FWD,Nott'm Forest,0.0,0,0,5,0,10.7,447,0.01,0.01,0.00,1.36,318,1,0,1.5,4.2,2025-04-12T14:00:00Z,90,0,0,0,0,0,0,0,False,8,0,0,0,0,32,0,3012821,1,1,0,0.0,2,-623390,12215,635605,70,True,0
Joe Worrall,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,448,0.00,0.00,0.00,0.00,318,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,32,0,2202,0,1,0,0.0,0,-5,0,5,45,True,0
Jeffrey Schlupp,MID,Crystal Palace,0.0,0,0,0,0,0.0,214,0.00,0.00,0.00,0.00,316,0,0,0.0,0.0,2025-04-12T11:30:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,32,0,5295,0,2,5,0.0,0,-66,0,66,46,False,0
Jeffrey Schlupp,MID,Crystal Palace,0.0,0,0,0,0,0.0,214,0.00,0.00,0.00,0.00,289,0,0,0.0,0.0,2025-04-16T18:30:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,5295,0,0,5,0.0,0,-66,0,66,46,False,0
Milos Kerkez,DEF,Bournemouth,0.0,0,0,24,1,9.1,70,0.04,0.04,0.00,1.07,312,0,0,2.9,17.6,2025-04-14T19:00:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,32,0,2105599,1,0,1,2.0,6,-94350,41623,135973,53,True,0
Adrian Mazilu,MID,Brighton,0.0,0,0,0,0,0.0,133,0.00,0.00,0.00,0.00,313,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,32,0,1236,0,2,2,0.0,0,-4,0,4,45,True,0
Jason Steele,GK,Brighton,0.0,0,0,0,0,0.0,142,0.00,0.00,0.00,0.00,313,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,32,0,80884,0,2,2,0.0,0,-987,94,1081,40,True,0
Arijanet Muric,GK,Ipswich,0.0,0,0,0,0,0.0,568,0.00,0.00,0.00,0.00,314,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,32,0,60886,0,2,2,0.0,0,-3249,61,3310,44,False,0
Harvey Davies,GK,Liverpool,0.0,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,315,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,32,0,1978,0,1,2,0.0,0,10,42,32,40,True,0
Carl Rushworth,GK,Brighton,0.0,0,0,0,0,0.0,615,0.00,0.00,0.00,0.00,313,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,32,0,7673,0,2,2,0.0,0,187,453,266,39,True,0
Ibrahim Sangaré,MID,Nott'm Forest,0.0,0,0,0,0,0.0,442,0.00,0.00,0.00,0.00,318,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,32,0,147138,0,1,0,0.0,0,-4375,2676,7051,43,True,0
Hannibal Mejbri,MID,Man Utd,0.0,0,0,0,0,0.0,373,0.00,0.00,0.00,0.00,317,0,0,0.0,0.0,2025-04-13T15:30:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,3478,0,1,4,0.0,0,-7,0,7,45,False,0
Brandon Austin,GK,Spurs,0.0,0,0,0,0,0.0,479,0.00,0.00,0.00,0.00,320,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,32,0,50302,0,2,4,0.0,0,-472,140,612,40,False,0
Fabian Hürzeler,AM,Brighton,0.0,0,0,0,0,0.0,739,0.00,0.00,0.00,0.00,313,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,1,2,0,0,0,0,False,11,0,0,0,0,32,0,5698,0,2,2,0.0,5,367,712,345,11,True,0
Conor Coady,DEF,Leicester,0.0,0,0,-3,0,0.7,288,0.01,0.01,0.00,3.91,313,2,0,0.8,7.4,2025-04-12T14:00:00Z,90,0,0,0,0,0,0,0,False,5,0,0,0,0,32,0,36099,1,2,2,0.0,0,-213,763,976,40,False,1
Wes Foderingham,GK,West Ham,0.0,0,0,0,0,0.0,522,0.00,0.00,0.00,0.00,315,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,32,0,14887,0,1,2,0.0,0,-105,37,142,42,False,0
Armando Broja,FWD,Everton,0.0,0,0,8,1,23.9,156,0.02,0.02,0.00,0.48,318,0,0,3.9,5.4,2025-04-12T14:00:00Z,63,0,0,0,0,0,0,0,False,16,0,0,0,0,32,0,6136,1,1,0,10.0,2,82,184,102,53,False,0
Adam Webster,DEF,Brighton,0.0,0,0,0,0,0.0,147,0.00,0.00,0.00,0.00,313,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,32,0,10216,0,2,2,0.0,0,-1067,15,1082,43,True,0
Thomas Partey,MID,Arsenal,0.0,0,2,28,1,2.7,20,0.03,0.29,0.26,0.12,311,0,1,6.8,42.0,2025-04-12T16:30:00Z,68,0,0,0,0,0,0,0,False,4,0,0,0,0,32,0,82395,1,1,1,23.0,10,-1771,733,2504,49,True,0
Harry Wilson,MID,Fulham,0.0,0,0,0,0,0.0,259,0.00,0.00,0.00,0.00,312,0,0,0.0,0.0,2025-04-14T19:00:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,32,0,23441,0,0,1,0.0,0,-446,29,475,52,False,0
Mathis Amougou,MID,Chelsea,0.0,0,0,0,0,0.0,771,0.00,0.00,0.00,0.00,314,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,32,0,314,0,2,2,0.0,0,0,22,22,45,True,0
Kasey McAteer,MID,Leicester,0.0,0,0,5,0,16.0,299,0.13,0.19,0.06,3.91,313,2,0,4.1,2.6,2025-04-12T14:00:00Z,90,0,0,0,0,0,0,0,False,5,0,0,0,0,32,0,4313,1,2,2,22.0,2,-67,25,92,47,False,0
Curtis Jones,MID,Liverpool,0.0,0,0,12,1,6.6,324,0.26,0.28,0.02,1.27,315,0,0,2.2,8.6,2025-04-13T13:00:00Z,67,0,0,0,0,0,0,0,False,19,0,0,0,0,32,0,29071,1,1,2,7.0,3,-174,558,732,53,True,0
Wes Burns,MID,Ipswich,0.0,0,0,0,0,0.0,264,0.00,0.00,0.00,0.00,314,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,32,0,3272,0,2,2,0.0,0,-48,26,74,47,False,0
Treymaurice Nyoni,MID,Liverpool,0.0,0,0,0,0,0.0,688,0.00,0.00,0.00,0.00,315,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,32,0,518,0,1,2,0.0,0,5,27,22,45,True,0
Gustavo Nunes Fernandes Gomes,MID,Brentford,0.0,0,0,3,0,0.0,634,0.00,0.00,0.00,0.09,311,0,0,0.2,2.0,2025-04-12T16:30:00Z,1,0,0,0,0,0,0,0,False,1,0,0,0,0,32,0,313,0,1,1,0.0,1,2,9,7,49,False,0
Yunus Emre Konak,MID,Brentford,0.0,0,0,0,0,0.0,97,0.00,0.00,0.00,0.00,311,0,0,0.0,0.0,2025-04-12T16:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,32,0,6603,0,1,1,0.0,0,-72,39,111,44,False,0
Max Kilman,DEF,West Ham,0.0,0,0,12,0,10.9,524,0.16,0.16,0.00,1.78,315,2,0,4.9,38.2,2025-04-13T13:00:00Z,90,0,0,0,0,0,0,0,False,12,0,0,0,0,32,0,139264,1,1,2,0.0,1,-5178,1289,6467,43,False,0
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,143,0.00,0.00,0.00,0.00,313,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,32,0,474,0,2,2,0.0,0,0,0,0,55,True,0
Alex Murphy,DEF,Newcastle,0.0,0,0,0,0,0.0,390,0.00,0.00,0.00,0.00,317,0,0,0.0,0.0,2025-04-13T15:30:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,32,0,59652,0,1,4,0.0,0,-1011,0,1011,40,True,0
Alex Murphy,DEF,Newcastle,0.0,0,0,0,0,0.0,390,0.00,0.00,0.00,0.00,289,0,0,0.0,0.0,2025-04-16T18:30:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,32,0,59652,0,0,5,0.0,0,-1011,0,1011,40,True,0
George Edmundson,DEF,Ipswich,0.0,0,0,0,0,0.0,269,0.00,0.00,0.00,0.00,314,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,32,0,6267,0,2,2,0.0,0,-31,0,31,40,False,0
Vitor de Oliveira Nunes dos Reis,DEF,Man City,0.0,0,0,0,0,0.0,733,0.00,0.00,0.00,0.00,316,0,0,0.0,0.0,2025-04-12T11:30:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,32,0,1482,0,2,5,0.0,0,22,106,84,45,True,0
Sávio 'Savinho' Moreira de Oliveira,MID,Man City,0.0,0,0,3,0,2.3,571,0.01,0.01,0.00,0.13,316,0,0,0.4,2.0,2025-04-12T11:30:00Z,8,0,0,0,0,0,0,0,False,7,0,0,0,0,32,0,403798,0,2,5,0.0,1,-6330,31365,37695,62,True,0
Emerson Palmieri dos Santos,DEF,West Ham,0.0,0,0,0,0,0.0,520,0.00,0.00,0.00,0.00,315,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,32,0,62269,0,1,2,0.0,0,-1826,293,2119,44,False,0
Abdoulaye Doucouré,MID,Everton,0.0,0,3,33,1,29.3,217,0.08,0.41,0.33,0.52,318,0,1,9.6,40.8,2025-04-12T14:00:00Z,90,0,0,0,0,0,0,0,False,16,0,0,0,0,32,0,38756,1,1,0,26.0,10,-3903,1608,5511,51,False,1
Alfie Pond,DEF,Wolves,0.0,0,0,0,0,0.0,664,0.00,0.00,0.00,0.00,320,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,32,0,89032,0,2,4,0.0,0,-1772,469,2241,39,True,0
José Malheiro de Sá,GK,Wolves,0.0,0,0,2,0,0.0,554,0.00,0.00,0.00,1.96,320,2,0,1.4,13.8,2025-04-13T13:00:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,32,2,342023,1,2,4,0.0,1,-13751,4325,18076,44,True,0
Woyo Coulibaly,DEF,Leicester,0.0,0,0,0,0,0.0,726,0.00,0.00,0.00,0.00,313,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,32,0,2140,0,2,2,0.0,0,21,129,108,40,False,0
Alexander Isak,FWD,Newcastle,0.0,1,0,20,0,15.8,401,0.20,0.55,0.35,0.37,317,1,0,6.9,22.0,2025-04-13T15:30:00Z,77,0,0,0,0,0,0,0,False,14,0,0,0,0,32,0,7116302,1,1,4,31.0,5,288421,326479,38058,95,True,0
Alexander Isak,FWD,Newcastle,0.0,0,0,24,1,2.1,401,0.00,0.90,0.90,1.68,289,0,1,9.0,34.0,2025-04-16T18:30:00Z,71,0,0,0,0,0,0,0,False,7,0,0,0,0,32,0,7116302,1,0,5,54.0,6,288421,326479,38058,95,True,0
Yves Bissouma,MID,Spurs,0.0,0,0,6,0,3.8,482,0.01,0.04,0.03,0.94,320,2,0,1.9,8.0,2025-04-13T13:00:00Z,54,0,0,0,0,0,0,0,False,20,0,0,0,0,32,0,27411,1,2,4,7.0,0,-133,142,275,48,False,1
Conor Gallagher,MID,Chelsea,0.0,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,314,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,32,0,14859,0,2,2,0.0,0,-14,0,14,59,True,0
Philip Billing,MID,Bournemouth,0.0,0,0,0,0,0.0,76,0.00,0.00,0.00,0.00,312,0,0,0.0,0.0,2025-04-14T19:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,32,0,4089,0,0,1,0.0,0,-18,0,18,48,True,0
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,0.0,0,0,0,0,0.0,548,0.00,0.00,0.00,0.00,320,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,32,0,10529,0,2,4,0.0,0,-389,79,468,53,True,0
Brajan Gruda,MID,Brighton,0.0,0,0,0,0,0.4,595,0.00,0.09,0.09,0.50,313,0,0,0.1,0.0,2025-04-12T14:00:00Z,8,0,0,0,0,0,0,0,False,11,0,0,0,0,32,0,2993,0,2,2,4.0,1,30,76,46,54,True,0
Rodrigo 'Rodri' Hernandez,MID,Man City,0.0,0,0,0,0,0.0,360,0.00,0.00,0.00,0.00,316,0,0,0.0,0.0,2025-04-12T11:30:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,32,0,86603,0,2,5,0.0,0,-25,93,118,62,True,0
Đorđe Petrović,GK,Chelsea,0.0,0,0,0,0,0.0,183,0.00,0.00,0.00,0.00,314,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,32,0,17177,0,2,2,0.0,0,-39,0,39,44,True,0
Justin Devenny,MID,Crystal Palace,0.0,0,0,3,0,10.8,645,0.06,0.06,0.00,0.07,316,0,0,1.3,1.8,2025-04-12T11:30:00Z,10,0,0,0,0,0,0,0,False,13,0,0,0,0,32,0,9760,0,2,5,0.0,1,-255,148,403,45,False,0
Justin Devenny,MID,Crystal Palace,0.0,0,0,2,0,0.8,645,0.01,0.01,0.00,0.06,289,0,0,0.0,0.0,2025-04-16T18:30:00Z,5,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,9760,0,0,5,0.0,1,-255,148,403,45,False,0
Craig Dawson,DEF,Wolves,0.0,0,0,0,0,0.0,542,0.00,0.00,0.00,0.00,320,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,32,0,14803,0,2,4,0.0,0,-167,40,207,42,True,0
Jordan Ayew,MID,Leicester,0.0,0,0,0,0,0.0,192,0.00,0.00,0.00,0.00,313,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,32,0,18038,0,2,2,0.0,0,32,281,249,51,False,0
Marcos Senesi,DEF,Bournemouth,0.0,0,0,1,0,0.0,79,0.00,0.00,0.00,0.86,312,0,0,0.3,3.4,2025-04-14T19:00:00Z,45,0,0,0,0,0,0,0,False,9,0,0,0,0,32,0,31948,1,0,1,0.0,0,320,774,454,46,True,1
Genesis Antwi,DEF,Chelsea,0.0,0,0,0,0,0.0,787,0.00,0.00,0.00,0.00,314,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,32,0,193,0,2,2,0.0,0,13,26,13,40,True,0
Kiernan Dewsbury-Hall,MID,Chelsea,0.0,0,0,0,0,0.0,166,0.00,0.00,0.00,0.00,314,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,32,0,12646,0,2,2,0.0,0,-6,79,85,55,True,0
Kaine Kesler-Hayden,DEF,Aston Villa,0.0,0,0,0,0,0.0,43,0.00,0.00,0.00,0.00,319,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,32,0,888,0,3,0,0.0,0,-4,0,4,40,False,0
João Cavaco Cancelo,DEF,Man City,0.0,0,0,0,0,0.0,353,0.00,0.00,0.00,0.00,316,0,0,0.0,0.0,2025-04-12T11:30:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,32,0,22245,0,2,5,0.0,0,-19,0,19,53,True,0
Maxwel Cornet,MID,Southampton,0.0,0,0,0,0,0.0,515,0.00,0.00,0.00,0.00,319,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,32,0,2188,0,3,0,0.0,0,-7,0,7,47,True,0
Jefferson Lerma Solís,MID,Crystal Palace,0.0,0,0,14,0,3.3,206,0.00,0.06,0.06,3.81,316,5,0,2.0,12.8,2025-04-12T11:30:00Z,90,0,0,0,0,0,0,0,False,13,0,0,0,0,32,0,9614,1,2,5,4.0,1,2241,2662,421,48,False,1
Jefferson Lerma Solís,MID,Crystal Palace,0.0,0,0,8,0,11.6,206,0.06,0.06,0.00,1.32,289,5,0,2.0,4.6,2025-04-16T18:30:00Z,84,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,9614,1,0,5,4.0,1,2241,2662,421,48,False,1
Jannik Vestergaard,DEF,Leicester,0.0,0,0,0,0,0.0,307,0.00,0.00,0.00,0.00,313,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,32,0,187885,0,2,2,0.0,0,-3472,514,3986,39,False,0
Jacob Wright,MID,Man City,0.0,0,0,0,0,0.0,671,0.00,0.00,0.00,0.00,316,0,0,0.0,0.0,2025-04-12T11:30:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,32,0,1125,0,2,5,0.0,0,-9,0,9,45,True,0
Luke Thomas,DEF,Leicester,0.0,0,0,-2,0,14.3,305,0.06,0.14,0.08,3.70,313,2,0,2.3,1.0,2025-04-12T14:00:00Z,60,0,0,0,0,0,0,0,False,5,0,0,0,0,32,0,170820,1,2,2,8.0,1,-3295,408,3703,39,False,0
Bruno Borges Fernandes,MID,Man Utd,0.0,0,0,16,0,28.7,366,0.06,0.06,0.00,2.17,317,4,0,4.4,13.4,2025-04-13T15:30:00Z,81,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,2084336,1,1,4,2.0,2,-101904,72654,174558,86,False,0
Adam Smith,DEF,Bournemouth,0.0,0,0,21,1,1.3,81,0.01,0.01,0.00,1.07,312,0,0,1.7,15.8,2025-04-14T19:00:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,32,0,13552,1,0,1,0.0,6,5,112,107,44,True,0
Miodrag Pivaš,DEF,Newcastle,0.0,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,317,0,0,0.0,0.0,2025-04-13T15:30:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,32,0,6447,0,1,4,0.0,0,-35,0,35,40,True,0
Miodrag Pivaš,DEF,Newcastle,0.0,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,289,0,0,0.0,0.0,2025-04-16T18:30:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,32,0,6447,0,0,5,0.0,0,-35,0,35,40,True,0
Billy Gilmour,MID,Brighton,0.0,0,0,0,0,0.0,124,0.00,0.00,0.00,0.00,313,0,0,0.0,0.0,2025-04-12T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,32,0,3783,0,2,2,0.0,0,-4,0,4,50,True,0
Rasmus Højlund,FWD,Man Utd,0.0,0,0,0,0,7.4,375,0.02,0.33,0.31,0.93,317,2,0,1.7,0.8,2025-04-13T15:30:00Z,35,0,0,0,0,0,0,0,False,15,0,0,0,0,32,0,118623,0,1,4,9.0,1,-4496,1647,6143,69,False,0
Callum Wilson,FWD,Newcastle,0.0,0,0,3,0,0.0,421,0.00,0.00,0.00,0.35,317,0,0,0.0,0.0,2025-04-13T15:30:00Z,12,0,0,0,0,0,0,0,False,14,0,0,0,0,32,0,20461,0,1,4,0.0,1,2764,5288,2524,69,True,0
Callum Wilson,FWD,Newcastle,0.0,0,0,3,0,0.0,421,0.00,0.00,0.00,0.32,289,0,0,0.0,0.0,2025-04-16T18:30:00Z,18,0,0,0,0,0,0,0,False,7,0,0,0,0,32,0,20461,0,0,5,0.0,1,2764,5288,2524,69,True,0
Crysencio Summerville,MID,West Ham,0.0,0,0,0,0,0.0,587,0.00,0.00,0.00,0.00,315,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,32,0,33384,0,1,2,0.0,0,-100,43,143,55,False,0
Claudio Echeverri,MID,Man City,0.0,0,0,0,0,0.0,785,0.00,0.00,0.00,0.00,316,0,0,0.0,0.0,2025-04-12T11:30:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,32,0,358,0,2,5,0.0,0,-28,29,57,59,True,0
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,213,0.00,0.00,0.00,0.00,316,0,0,0.0,0.0,2025-04-12T11:30:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,32,0,2990,0,2,5,0.0,0,-11,0,11,45,False,0
