name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Yunus Emre Konak,MID,Brentford,0.2,0,0,3,0,0.7,97,0.00,0.00,0.00,0.51,49,1,0,0.2,1.2,2024-09-21T14:00:00Z,11,False,18,0,0,0,0,5,0,6916,0,1,3,0.0,1,-124,464,588,45,False,0
Max Kilman,DEF,West Ham,3.5,0,0,1,0,12.3,524,0.02,0.02,0.00,2.19,50,3,0,2.4,11.2,2024-09-21T11:30:00Z,90,False,6,0,0,0,0,5,0,312218,1,3,0,0.0,0,881,20080,19199,45,True,1
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,143,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2024-09-22T13:00:00Z,0,False,16,0,0,0,0,5,0,640,0,2,2,0.0,0,-52,0,52,55,True,0
Alex Murphy,DEF,Newcastle,0.5,0,0,0,0,0.0,390,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,False,9,0,0,0,0,5,0,99439,0,1,3,0.0,0,-49,5315,5364,40,False,0
George Edmundson,DEF,Ipswich,0.0,0,0,0,0,0.0,269,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,False,17,0,0,0,0,5,0,12295,0,1,1,0.0,0,-1371,0,1371,40,False,0
Sávio 'Savinho' Moreira de Oliveira,MID,Man City,4.2,1,2,29,0,29.1,571,0.30,0.34,0.04,0.60,47,2,0,6.8,21.8,2024-09-22T15:30:00Z,77,False,1,0,0,0,0,5,0,129711,1,2,2,17.0,7,-9322,14590,23912,65,True,0
Emerson Palmieri dos Santos,DEF,West Ham,1.5,0,0,-5,0,20.2,520,0.16,0.16,0.00,1.51,50,3,0,2.5,4.4,2024-09-21T11:30:00Z,72,False,6,0,0,0,0,5,0,62502,1,3,0,0.0,1,-9243,373,9616,45,True,0
Abdoulaye Doucouré,MID,Everton,1.5,0,0,14,0,2.8,217,0.01,0.03,0.02,0.66,45,1,0,1.8,12.6,2024-09-21T14:00:00Z,90,False,11,0,0,0,0,5,0,27682,1,1,1,3.0,2,-3364,677,4041,53,False,0
José Malheiro de Sá,GK,Wolves,-0.2,0,0,0,0,0.0,554,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,False,2,0,0,0,0,5,0,185347,0,1,3,0.0,0,-14421,1606,16027,44,False,0
Alexander Isak,FWD,Newcastle,3.0,0,0,5,0,12.8,401,0.02,0.11,0.09,2.29,44,3,0,3.3,9.6,2024-09-21T14:00:00Z,90,False,9,0,0,0,0,5,0,3096769,1,1,3,11.0,2,-1097550,26948,1124498,84,False,0
Yves Bissouma,MID,Spurs,1.9,0,0,1,0,2.8,482,0.03,0.03,0.00,0.06,49,0,0,0.6,3.6,2024-09-21T14:00:00Z,27,False,4,0,0,0,0,5,0,38966,0,1,3,0.0,0,-9653,771,10424,50,True,1
Conor Gallagher,MID,Chelsea,0.0,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,50,0,0,0.0,0.0,2024-09-21T11:30:00Z,0,False,19,0,0,0,0,5,0,19820,0,3,0,0.0,0,-1947,0,1947,59,False,0
Philip Billing,MID,Bournemouth,-0.3,0,0,0,0,0.0,76,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,False,12,0,0,0,0,5,0,6082,0,0,3,0.0,0,714,1304,590,48,False,0
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,0.8,0,0,3,0,0.3,548,0.00,0.00,0.00,1.60,41,3,0,0.2,0.0,2024-09-21T14:00:00Z,25,False,2,0,0,0,0,5,0,7610,0,1,3,2.0,1,-402,214,616,54,False,0
Brajan Gruda,MID,Brighton,0.0,0,0,0,0,0.0,595,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2024-09-22T13:00:00Z,0,False,16,0,0,0,0,5,0,2438,0,2,2,0.0,0,-247,15,262,54,True,0
Rodrigo 'Rodri' Hernandez,MID,Man City,0.5,0,0,5,0,0.8,360,0.01,0.01,0.00,0.00,47,0,0,0.4,3.2,2024-09-22T15:30:00Z,20,False,1,0,0,0,0,5,0,198008,1,2,2,0.0,1,1010,12439,11429,64,True,0
Đorđe Petrović,GK,Chelsea,0.0,0,0,0,0,0.0,183,0.00,0.00,0.00,0.00,50,0,0,0.0,0.0,2024-09-21T11:30:00Z,0,False,19,0,0,0,0,5,0,34889,0,3,0,0.0,0,-5901,0,5901,44,False,0
Justin Devenny,MID,Crystal Palace,0.0,0,0,0,0,0.0,645,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2024-09-21T16:30:00Z,0,False,14,0,0,0,0,5,0,718,0,0,0,0.0,0,127,219,92,45,True,0
Craig Dawson,DEF,Wolves,1.2,0,0,2,0,11.1,542,0.00,0.07,0.07,1.73,41,3,0,3.3,17.4,2024-09-21T14:00:00Z,90,False,2,0,0,0,0,5,0,20015,1,1,3,4.0,1,1320,2380,1060,45,False,0
Jordan Ayew,MID,Leicester,1.0,0,0,6,0,2.4,192,0.01,0.10,0.09,1.10,45,1,0,1.7,0.0,2024-09-21T14:00:00Z,90,False,8,0,0,0,0,5,0,26910,1,1,1,15.0,2,-1505,1391,2896,53,True,0
Marcos Senesi,DEF,Bournemouth,0.3,0,0,0,0,0.0,79,0.00,0.00,0.00,0.00,46,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,False,12,0,0,0,0,5,0,64873,0,0,3,0.0,0,-5078,1254,6332,49,False,0
Kiernan Dewsbury-Hall,MID,Chelsea,0.5,0,0,4,0,10.6,166,0.02,0.02,0.00,0.11,50,0,0,1.6,5.4,2024-09-21T11:30:00Z,6,False,19,0,0,0,0,5,0,15687,0,3,0,0.0,1,-1698,311,2009,58,False,0
Kaine Kesler-Hayden,DEF,Aston Villa,0.0,0,0,0,0,0.0,43,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,False,20,0,0,0,0,5,0,1395,0,1,3,0.0,0,-101,0,101,40,True,0
João Cavaco Cancelo,DEF,Man City,0.0,0,0,0,0,0.0,353,0.00,0.00,0.00,0.00,47,0,0,0.0,0.0,2024-09-22T15:30:00Z,0,False,1,0,0,0,0,5,0,30591,0,2,2,0.0,0,-4020,0,4020,53,True,0
Maxwel Cornet,MID,Southampton,0.0,0,0,0,0,0.0,515,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,False,10,0,0,0,0,5,0,3252,0,1,1,0.0,0,-142,128,270,49,True,0
Jefferson Lerma Solís,MID,Crystal Palace,0.8,0,0,2,0,13.2,206,0.00,0.03,0.03,0.28,43,0,0,1.8,0.8,2024-09-21T16:30:00Z,45,False,14,0,0,0,0,5,0,5813,0,0,0,4.0,1,-384,175,559,49,True,0
Jannik Vestergaard,DEF,Leicester,-0.5,0,0,0,0,0.0,307,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,False,8,0,0,0,0,5,0,296952,0,1,1,0.0,0,-11280,8896,20176,40,True,0
Luke Thomas,DEF,Leicester,-0.5,0,0,0,0,0.0,305,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,False,8,0,0,0,0,5,0,49868,0,1,1,0.0,0,-1783,1087,2870,40,True,0
Bruno Borges Fernandes,MID,Man Utd,3.3,0,0,12,1,40.0,366,0.14,0.50,0.36,1.01,43,0,0,6.9,13.8,2024-09-21T16:30:00Z,90,False,7,0,0,0,0,5,0,1139395,1,0,0,15.0,3,-54870,38752,93622,83,False,0
Adam Smith,DEF,Bournemouth,1.5,0,0,4,0,0.0,81,0.00,0.00,0.00,0.40,46,0,0,0.5,5.0,2024-09-21T14:00:00Z,21,False,12,0,0,0,0,5,0,18408,0,0,3,0.0,1,559,1534,975,45,False,0
Miodrag Pivaš,DEF,Newcastle,0.0,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,False,9,0,0,0,0,5,0,11330,0,1,3,0.0,0,-1718,0,1718,40,False,0
Billy Gilmour,MID,Brighton,0.0,0,0,0,0,0.0,124,0.00,0.00,0.00,0.00,42,0,0,0.0,0.0,2024-09-22T13:00:00Z,0,False,16,0,0,0,0,5,0,6297,0,2,2,0.0,0,-1478,0,1478,50,True,0
Rasmus Højlund,FWD,Man Utd,0.2,0,0,3,0,0.5,375,0.01,0.01,0.00,0.14,43,0,0,0.5,0.0,2024-09-21T16:30:00Z,14,False,7,0,0,0,0,5,0,35760,0,0,0,4.0,1,-554,2004,2558,69,False,0
Callum Wilson,FWD,Newcastle,0.0,0,0,0,0,0.0,421,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,False,9,0,0,0,0,5,0,4209,0,1,3,0.0,0,-325,115,440,69,False,0
Crysencio Summerville,MID,West Ham,0.8,0,0,4,0,1.9,587,0.01,0.01,0.00,1.20,50,3,0,0.5,2.6,2024-09-21T11:30:00Z,53,False,6,0,0,0,0,5,0,49964,1,3,0,0.0,1,-4992,1332,6324,58,True,0
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,213,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2024-09-21T16:30:00Z,0,False,14,0,0,0,0,5,0,8213,0,0,0,0.0,0,-1271,0,1271,45,True,0
Oliver Skipp,MID,Leicester,0.5,0,0,0,0,0.0,501,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,False,8,0,0,0,0,5,0,4996,0,1,1,0.0,0,154,508,354,49,True,0
Tomáš Souček,MID,West Ham,2.5,0,0,9,0,12.7,530,0.13,0.19,0.06,1.26,50,1,0,4.7,13.0,2024-09-21T11:30:00Z,52,False,6,0,0,0,0,5,0,311866,0,3,0,21.0,0,-21052,10799,31851,50,True,1
Taylor Harwood-Bellis,DEF,Southampton,1.2,0,0,10,0,11.3,461,0.01,0.08,0.07,1.69,48,1,0,5.5,21.0,2024-09-21T14:00:00Z,90,False,10,0,0,0,0,5,0,1091556,1,1,1,23.0,2,-19355,22963,42318,40,True,0
Alphonse Areola,GK,West Ham,2.8,0,0,-1,0,0.0,513,0.00,0.00,0.00,2.19,50,3,0,2.1,21.2,2024-09-21T11:30:00Z,90,False,6,0,0,0,0,5,2,817400,1,3,0,0.0,1,-14248,21391,35639,45,True,0
Lisandro Martínez,DEF,Man Utd,3.7,0,0,18,1,1.0,380,0.01,0.22,0.21,1.01,43,0,0,5.4,20.4,2024-09-21T16:30:00Z,90,False,7,0,0,0,0,5,0,519779,1,0,0,33.0,5,-18924,11003,29927,45,False,1
Richarlison de Andrade,FWD,Spurs,0.0,0,0,0,0,0.0,497,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,False,4,0,0,0,0,5,0,46537,0,1,3,0.0,0,-7896,129,8025,69,True,0
Joško Gvardiol,DEF,Man City,1.5,0,0,13,0,15.5,350,0.09,0.17,0.08,0.65,47,2,0,7.5,19.6,2024-09-22T15:30:00Z,90,False,1,0,0,0,0,5,0,2506781,1,2,2,40.0,1,-302572,18827,321399,60,True,0
Harry Clarke,DEF,Ipswich,0.0,0,0,0,0,0.0,266,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,False,17,0,0,0,0,5,0,2400,0,1,1,0.0,0,-241,89,330,40,False,0
Joachim Andersen,DEF,Fulham,0.5,0,0,15,0,11.3,191,0.01,0.07,0.06,1.54,44,1,0,5.3,25.6,2024-09-21T14:00:00Z,90,False,15,0,0,0,0,5,0,1094620,1,1,3,16.0,2,-72249,6561,78810,44,True,0
Moisés Caicedo Corozo,MID,Chelsea,3.2,1,0,28,1,21.2,157,0.41,0.49,0.08,0.85,50,0,0,8.1,54.8,2024-09-21T11:30:00Z,90,False,19,0,0,0,0,5,0,69209,1,3,0,5.0,6,6584,11849,5265,49,False,0
Carlos Henrique Casimiro,MID,Man Utd,0.7,0,0,0,0,0.0,368,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2024-09-21T16:30:00Z,0,False,7,0,0,0,0,5,0,55642,0,0,0,0.0,0,-4243,2840,7083,49,False,0
Roman Dixon,DEF,Everton,0.5,0,0,0,0,0.0,627,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,False,11,0,0,0,0,5,0,5675,0,1,1,0.0,0,435,821,386,40,False,0
Jhon Durán,FWD,Aston Villa,4.8,0,0,26,0,0.8,38,0.00,1.03,1.03,0.00,41,0,1,5.4,32.0,2024-09-21T14:00:00Z,28,False,20,0,0,0,0,5,0,414473,0,1,3,21.0,5,233114,257452,24338,61,True,0
Jacob Murphy,MID,Newcastle,3.0,1,0,11,0,18.3,402,0.10,0.13,0.03,1.01,44,1,0,3.9,16.8,2024-09-21T14:00:00Z,45,False,9,0,0,0,0,5,0,73320,0,1,3,4.0,4,-11061,2141,13202,53,False,0
Sean Longstaff,MID,Newcastle,1.5,0,0,0,0,0.0,410,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,False,9,0,0,0,0,5,0,80260,0,1,3,0.0,0,-6825,2905,9730,49,False,0
Leander Dendoncker,MID,Aston Villa,0.0,0,0,0,0,0.0,33,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,False,20,0,0,0,0,5,0,53665,0,1,3,0.0,0,-11532,0,11532,45,True,0
Trevoh Chalobah,DEF,Crystal Palace,0.0,0,0,0,0,0.0,159,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2024-09-21T16:30:00Z,0,False,14,0,0,0,0,5,0,16742,0,0,0,0.0,0,-3479,70,3549,44,True,0
Ryan Manning,DEF,Southampton,0.0,0,0,0,0,0.0,467,0.00,0.00,0.00,0.00,48,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,False,10,0,0,0,0,5,0,6693,0,1,1,0.0,0,-326,62,388,44,True,0
Vitalii Mykolenko,DEF,Everton,0.8,0,0,0,0,0.0,231,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,False,11,0,0,0,0,5,0,474383,0,1,1,0.0,0,-73766,4066,77832,44,False,0
Ryan Christie,MID,Bournemouth,1.3,0,0,7,0,13.8,63,0.03,0.03,0.00,1.65,46,3,0,2.1,0.8,2024-09-21T14:00:00Z,68,False,12,0,0,0,0,5,0,21905,1,0,3,6.0,1,-957,1166,2123,49,False,1
Fábio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,545,0.00,0.00,0.00,0.00,41,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,False,2,0,0,0,0,5,0,17476,0,1,3,0.0,0,-3077,0,3077,50,False,0
Kepa Arrizabalaga,GK,Bournemouth,1.3,0,0,14,0,0.0,152,0.00,0.00,0.00,2.06,46,3,0,5.9,59.4,2024-09-21T14:00:00Z,90,False,12,0,0,0,0,5,9,48397,1,0,3,0.0,4,439,3607,3168,45,False,0
Frank Onyeka,MID,Brentford,0.0,0,0,0,0,0.0,102,0.00,0.00,0.00,0.00,49,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,False,18,0,0,0,0,5,0,2213,0,1,3,0.0,0,-356,0,356,49,False,0
Youssef Ramalho Chermiti,FWD,Everton,0.0,0,0,0,0,0.0,237,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2024-09-21T14:00:00Z,0,False,11,0,0,0,0,5,0,1097,0,1,1,0.0,0,-123,82,205,49,False,0
Morgan Gibbs-White,MID,Nott'm Forest,3.2,0,0,-3,0,1.9,433,0.03,0.10,0.07,0.89,42,2,0,2.8,2.6,2024-09-22T13:00:00Z,82,False,5,0,0,0,1,5,0,357182,1,2,2,23.0,-1,-9384,24129,33513,64,False,0
Noni Madueke,MID,Chelsea,7.0,0,0,12,1,16.4,177,0.01,0.17,0.16,0.85,50,0,0,5.7,9.6,2024-09-21T11:30:00Z,90,False,19,0,0,0,0,5,0,1261725,1,3,0,31.0,3,2084,149085,147001,66,False,0
Nélson Cabral Semedo,DEF,Wolves,0.8,0,0,-4,0,2.3,559,0.01,0.01,0.00,1.73,41,3,0,1.5,13.0,2024-09-21T14:00:00Z,90,False,2,0,0,0,0,5,0,7992,1,1,3,0.0,0,1312,1974,662,45,False,1
Tommy Doyle,MID,Wolves,1.0,0,0,3,0,0.3,544,0.01,0.01,0.00,1.15,41,2,0,0.3,2.6,2024-09-21T14:00:00Z,8,False,2,0,0,0,0,5,0,4454,0,1,3,0.0,1,-179,117,296,49,False,0
Tom Heaton,GK,Man Utd,0.0,0,0,0,0,0.0,374,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2024-09-21T16:30:00Z,0,False,7,0,0,0,0,5,0,25587,0,0,0,0.0,0,-286,691,977,40,False,0
Lucas Bergvall,MID,Spurs,0.8,0,0,3,0,1.3,481,0.00,0.00,0.00,0.00,49,0,0,0.1,0.0,2024-09-21T14:00:00Z,2,False,4,0,0,0,0,5,0,105233,0,1,3,0.0,1,-1410,7126,8536,45,True,0
Lesley Ugochukwu,MID,Southampton,0.8,0,0,2,0,0.6,188,0.00,0.00,0.00,0.61,48,1,0,0.2,1.4,2024-09-21T14:00:00Z,31,False,10,0,0,0,0,5,0,44894,0,1,1,0.0,1,4266,7592,3326,45,True,0
