name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Curtis Jones,MID,Liverpool,4.0,0,0,13,1,3.9,324,0.01,0.01,0.00,1.16,105,0,0,1.1,4.6,2024-11-09T20:00:00Z,64,False,2,0,0,0,0,11,0,65953,1,0,2,2.0,3,25365,31746,6381,53,True,0
Wes Burns,MID,Ipswich,0.2,0,0,0,0,0.0,264,0.00,0.00,0.00,0.00,108,0,0,0.0,0.0,2024-11-10T14:00:00Z,0,False,18,0,0,0,0,11,0,3977,0,2,1,0.0,0,-208,83,291,49,False,0
Gustavo Nunes Fernandes Gomes,MID,Brentford,0.0,0,0,0,0,0.0,634,0.00,0.00,0.00,0.00,101,0,0,0.0,0.0,2024-11-09T15:00:00Z,0,False,3,0,0,0,0,11,0,281,0,2,3,0.0,0,-1,13,14,49,True,0
Yunus Emre Konak,MID,Brentford,0.3,0,0,3,0,0.1,97,0.00,0.00,0.00,0.44,101,0,0,0.0,0.2,2024-11-09T15:00:00Z,1,False,3,0,0,0,0,11,0,8243,0,2,3,0.0,1,-328,241,569,45,True,0
Max Kilman,DEF,West Ham,3.0,0,0,25,1,1.4,524,0.01,0.01,0.00,1.11,109,0,0,2.3,21.2,2024-11-09T15:00:00Z,90,False,8,0,0,0,0,11,0,227181,1,0,0,0.0,6,-6141,7593,13734,45,True,0
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,143,0.00,0.00,0.00,0.00,102,0,0,0.0,0.0,2024-11-09T17:30:00Z,0,False,13,0,0,0,0,11,0,538,0,1,2,0.0,0,-11,0,11,55,True,0
Alex Murphy,DEF,Newcastle,0.0,0,0,0,0,0.0,390,0.00,0.00,0.00,0.00,107,0,0,0.0,0.0,2024-11-10T14:00:00Z,0,False,16,0,0,0,0,11,0,95829,0,3,1,0.0,0,-2612,1566,4178,40,False,0
George Edmundson,DEF,Ipswich,0.0,0,0,0,0,0.0,269,0.00,0.00,0.00,0.00,108,0,0,0.0,0.0,2024-11-10T14:00:00Z,0,False,18,0,0,0,0,11,0,8687,0,2,1,0.0,0,-310,0,310,40,False,0
Sávio 'Savinho' Moreira de Oliveira,MID,Man City,4.0,0,0,9,1,23.3,571,0.04,0.62,0.58,1.46,102,0,0,8.0,11.8,2024-11-09T17:30:00Z,73,False,5,0,0,0,0,11,0,145230,1,1,2,45.0,3,-16998,8886,25884,65,False,0
Emerson Palmieri dos Santos,DEF,West Ham,2.7,0,0,20,1,18.9,520,0.02,0.06,0.04,1.11,109,0,0,3.6,14.6,2024-11-09T15:00:00Z,90,False,8,0,0,0,0,11,0,59148,1,0,0,2.0,6,1218,3474,2256,44,True,0
Abdoulaye Doucouré,MID,Everton,1.3,0,0,16,1,25.9,217,0.04,0.21,0.17,0.47,109,0,0,4.1,5.8,2024-11-09T15:00:00Z,85,False,19,0,0,0,0,11,0,21138,1,0,0,9.0,3,-3091,157,3248,52,False,0
Alfie Pond,DEF,Wolves,0.5,0,0,0,0,0.0,664,0.00,0.00,0.00,0.00,110,0,0,0.0,0.0,2024-11-09T15:00:00Z,0,False,17,0,0,0,0,11,0,12868,0,0,2,0.0,0,-564,418,982,40,True,0
José Malheiro de Sá,GK,Wolves,3.8,0,0,20,1,0.0,554,0.00,0.00,0.00,0.66,110,0,0,0.1,1.4,2024-11-09T15:00:00Z,90,False,17,0,0,0,0,11,0,184773,1,0,2,0.0,6,9933,15047,5114,43,True,0
Alexander Isak,FWD,Newcastle,8.7,1,2,34,0,35.0,401,0.24,0.79,0.55,0.63,107,1,1,13.6,52.6,2024-11-10T14:00:00Z,90,False,16,0,0,0,0,11,0,1664323,1,3,1,48.0,11,294179,320713,26534,84,False,0
Yves Bissouma,MID,Spurs,1.8,0,0,4,0,0.3,482,0.00,0.00,0.00,0.02,108,0,0,0.1,0.4,2024-11-10T14:00:00Z,6,False,10,0,0,0,0,11,0,50086,0,2,1,0.0,1,-215,4660,4875,49,True,0
Conor Gallagher,MID,Chelsea,0.0,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,103,0,0,0.0,0.0,2024-11-10T16:30:00Z,0,False,1,0,0,0,0,11,0,16305,0,1,1,0.0,0,-204,0,204,59,True,0
Philip Billing,MID,Bournemouth,0.0,0,0,0,0,0.0,76,0.00,0.00,0.00,0.00,101,0,0,0.0,0.0,2024-11-09T15:00:00Z,0,False,4,0,0,0,0,11,0,5437,0,2,3,0.0,0,-286,139,425,48,False,0
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,2.2,0,0,3,0,0.0,548,0.00,0.00,0.00,0.17,110,0,0,0.0,0.0,2024-11-09T15:00:00Z,17,False,17,0,0,0,0,11,0,7738,0,0,2,0.0,1,589,975,386,53,True,0
Brajan Gruda,MID,Brighton,0.0,0,0,5,0,11.2,595,0.02,0.02,0.00,0.19,102,0,0,1.6,3.2,2024-11-09T17:30:00Z,24,False,13,0,0,0,0,11,0,2348,0,1,2,2.0,1,3,84,81,54,True,0
Rodrigo 'Rodri' Hernandez,MID,Man City,0.0,0,0,0,0,0.0,360,0.00,0.00,0.00,0.00,102,0,0,0.0,0.0,2024-11-09T17:30:00Z,0,False,5,0,0,0,0,11,0,97759,0,1,2,0.0,0,-1861,71,1932,63,False,0
Đorđe Petrović,GK,Chelsea,0.0,0,0,0,0,0.0,183,0.00,0.00,0.00,0.00,103,0,0,0.0,0.0,2024-11-10T16:30:00Z,0,False,1,0,0,0,0,11,0,22828,0,1,1,0.0,0,-808,0,808,44,True,0
Justin Devenny,MID,Crystal Palace,0.5,0,0,10,0,23.3,645,0.14,0.25,0.11,1.38,104,1,0,3.7,10.4,2024-11-09T15:00:00Z,73,False,9,0,0,0,0,11,0,1085,1,2,0,3.0,2,-14,59,73,45,True,0
Craig Dawson,DEF,Wolves,4.5,0,1,29,1,0.1,542,0.00,0.00,0.00,0.66,110,0,0,2.7,27.0,2024-11-09T15:00:00Z,90,False,17,0,0,0,0,11,0,21596,1,0,2,0.0,7,2471,3518,1047,44,True,0
Jordan Ayew,MID,Leicester,3.0,0,0,6,0,4.3,192,0.04,0.09,0.05,0.66,106,3,0,3.8,10.2,2024-11-10T14:00:00Z,87,False,14,0,0,0,0,11,0,24342,1,0,3,23.0,2,1181,2763,1582,52,False,0
Marcos Senesi,DEF,Bournemouth,1.3,0,0,-8,0,6.2,79,0.02,0.71,0.69,0.95,101,3,0,2.1,8.0,2024-11-09T15:00:00Z,66,False,4,0,0,0,0,11,0,77454,1,2,3,7.0,0,10409,14220,3811,48,False,1
Kiernan Dewsbury-Hall,MID,Chelsea,-0.5,0,0,0,0,0.0,166,0.00,0.00,0.00,0.00,103,0,0,0.0,0.0,2024-11-10T16:30:00Z,0,False,1,0,0,0,0,11,0,13113,0,1,1,0.0,0,-369,125,494,56,True,0
Kaine Kesler-Hayden,DEF,Aston Villa,0.0,0,0,0,0,0.0,43,0.00,0.00,0.00,0.00,105,0,0,0.0,0.0,2024-11-09T20:00:00Z,0,False,12,0,0,0,0,11,0,1122,0,0,2,0.0,0,-20,0,20,40,False,0
João Cavaco Cancelo,DEF,Man City,0.0,0,0,0,0,0.0,353,0.00,0.00,0.00,0.00,102,0,0,0.0,0.0,2024-11-09T17:30:00Z,0,False,5,0,0,0,0,11,0,24544,0,1,2,0.0,0,-336,0,336,53,False,0
Maxwel Cornet,MID,Southampton,-0.5,0,0,0,0,0.0,515,0.00,0.00,0.00,0.00,110,0,0,0.0,0.0,2024-11-09T15:00:00Z,0,False,20,0,0,0,0,11,0,2805,0,0,2,0.0,0,-56,57,113,48,False,0
Jefferson Lerma Solís,MID,Crystal Palace,0.0,0,0,0,0,0.0,206,0.00,0.00,0.00,0.00,104,0,0,0.0,0.0,2024-11-09T15:00:00Z,0,False,9,0,0,0,0,11,0,4953,0,2,0,0.0,0,-637,10,647,48,True,0
Jannik Vestergaard,DEF,Leicester,1.0,0,0,1,0,1.5,307,0.00,0.00,0.00,0.70,106,3,0,1.3,11.2,2024-11-10T14:00:00Z,90,False,14,0,0,0,0,11,0,205496,1,0,3,0.0,1,-3967,2198,6165,40,False,0
Jacob Wright,MID,Man City,1.0,0,0,0,0,0.0,671,0.00,0.00,0.00,0.00,102,0,0,0.0,0.0,2024-11-09T17:30:00Z,0,False,5,0,0,0,0,11,0,320,0,1,2,0.0,0,210,239,29,45,False,0
Luke Thomas,DEF,Leicester,0.0,0,0,0,0,0.0,305,0.00,0.00,0.00,0.00,106,0,0,0.0,0.0,2024-11-10T14:00:00Z,0,False,14,0,0,0,0,11,0,121306,0,0,3,0.0,0,9210,17789,8579,39,False,0
Bruno Borges Fernandes,MID,Man Utd,9.7,2,3,59,1,80.0,366,0.17,0.41,0.24,0.77,106,0,1,16.6,71.4,2024-11-10T14:00:00Z,90,False,11,0,0,0,0,11,0,1053462,1,0,3,15.0,17,286854,300566,13712,83,True,0
Adam Smith,DEF,Bournemouth,1.0,0,0,-10,0,1.9,81,0.01,0.01,0.00,1.12,101,3,0,0.8,5.6,2024-11-09T15:00:00Z,83,False,4,0,0,0,0,11,0,21087,1,2,3,0.0,0,338,1313,975,45,False,1
Miodrag Pivaš,DEF,Newcastle,0.0,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,107,0,0,0.0,0.0,2024-11-10T14:00:00Z,0,False,16,0,0,0,0,11,0,8287,0,3,1,0.0,0,-228,0,228,40,False,0
Billy Gilmour,MID,Brighton,0.0,0,0,0,0,0.0,124,0.00,0.00,0.00,0.00,102,0,0,0.0,0.0,2024-11-09T17:30:00Z,0,False,13,0,0,0,0,11,0,4329,0,1,2,0.0,0,-85,0,85,50,True,0
Rasmus Højlund,FWD,Man Utd,3.0,0,0,2,1,2.4,375,0.02,0.09,0.07,0.77,106,0,0,0.5,0.0,2024-11-10T14:00:00Z,74,False,11,0,0,0,0,11,0,186289,1,0,3,4.0,2,54561,65069,10508,69,True,0
Callum Wilson,FWD,Newcastle,0.0,0,0,0,0,0.0,421,0.00,0.00,0.00,0.00,107,0,0,0.0,0.0,2024-11-10T14:00:00Z,0,False,16,0,0,0,0,11,0,3781,0,3,1,0.0,0,-44,95,139,69,False,0
Crysencio Summerville,MID,West Ham,3.7,0,0,6,1,29.6,587,0.16,0.44,0.28,1.11,109,0,0,6.5,16.4,2024-11-09T15:00:00Z,82,False,8,0,0,0,0,11,0,54487,1,0,0,19.0,3,517,4773,4256,57,True,0
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,213,0.00,0.00,0.00,0.00,104,0,0,0.0,0.0,2024-11-09T15:00:00Z,0,False,9,0,0,0,0,11,0,4501,0,2,0,0.0,0,-240,0,240,45,True,0
Oliver Skipp,MID,Leicester,0.0,0,0,0,0,0.0,501,0.00,0.00,0.00,0.00,106,0,0,0.0,0.0,2024-11-10T14:00:00Z,0,False,14,0,0,0,0,11,0,4571,0,0,3,0.0,0,-252,61,313,48,False,0
Tomáš Souček,MID,West Ham,1.3,0,0,12,1,4.3,530,0.11,0.11,0.00,1.11,109,0,0,1.8,11.2,2024-11-09T15:00:00Z,90,False,8,0,0,0,0,11,0,239519,1,0,0,2.0,3,-30645,3355,34000,50,True,0
Taylor Harwood-Bellis,DEF,Southampton,2.2,0,0,-2,0,2.1,461,0.02,0.19,0.17,1.26,110,2,0,1.9,5.8,2024-11-09T15:00:00Z,90,False,20,0,0,0,0,11,0,1095746,1,0,2,11.0,0,7455,28775,21320,41,False,1
Alphonse Areola,GK,West Ham,0.0,0,0,0,0,0.0,513,0.00,0.00,0.00,0.00,109,0,0,0.0,0.0,2024-11-09T15:00:00Z,0,False,8,0,0,0,0,11,0,627850,0,0,0,0.0,0,-38137,3756,41893,44,True,0
Lisandro Martínez,DEF,Man Utd,2.7,0,0,29,1,6.2,380,0.01,0.01,0.00,0.77,106,0,0,2.7,21.0,2024-11-10T14:00:00Z,90,False,11,0,0,0,0,11,0,459622,1,0,3,0.0,6,-760,13472,14232,44,True,0
Richarlison de Andrade,FWD,Spurs,0.0,0,0,0,0,0.0,497,0.00,0.00,0.00,0.00,108,0,0,0.0,0.0,2024-11-10T14:00:00Z,0,False,10,0,0,0,0,11,0,40426,0,2,1,0.0,0,-1552,587,2139,68,True,0
Joško Gvardiol,DEF,Man City,6.7,0,0,-1,0,3.9,350,0.03,0.08,0.05,2.29,102,2,0,2.1,13.2,2024-11-09T17:30:00Z,90,False,5,0,0,0,0,11,0,3411634,1,1,2,4.0,1,242487,283012,40525,63,False,0
Harry Clarke,DEF,Ipswich,-2.2,0,0,0,0,0.0,266,0.00,0.00,0.00,0.00,108,0,0,0.0,0.0,2024-11-10T14:00:00Z,0,False,18,0,0,0,0,11,0,4191,0,2,1,0.0,0,-2,443,445,40,False,0
Joachim Andersen,DEF,Fulham,3.0,0,1,31,1,2.0,191,0.01,0.04,0.03,1.52,104,0,0,3.1,23.8,2024-11-09T15:00:00Z,90,False,7,0,0,0,0,11,0,731914,1,2,0,5.0,7,-23502,4883,28385,43,False,0
Moisés Caicedo Corozo,MID,Chelsea,3.8,0,0,20,0,6.3,157,0.03,0.03,0.00,0.99,103,1,0,2.8,21.4,2024-11-10T16:30:00Z,90,False,1,0,0,0,0,11,0,146550,1,1,1,0.0,2,32791,39076,6285,49,True,0
Carlos Henrique Casimiro,MID,Man Utd,4.7,0,0,15,1,16.0,368,0.01,0.02,0.01,0.77,106,0,0,4.4,23.4,2024-11-10T14:00:00Z,78,False,11,0,0,0,0,11,0,93152,1,0,3,5.0,3,16083,22744,6661,48,True,0
Roman Dixon,DEF,Everton,0.0,0,0,0,0,0.0,627,0.00,0.00,0.00,0.00,109,0,0,0.0,0.0,2024-11-09T15:00:00Z,0,False,19,0,0,0,0,11,0,7867,0,0,0,0.0,0,-85,273,358,40,False,0
Jhon Durán,FWD,Aston Villa,0.0,0,0,3,0,0.3,38,0.00,0.00,0.00,0.84,105,1,0,0.5,2.2,2024-11-09T20:00:00Z,25,False,12,0,0,0,0,11,0,398736,0,0,2,2.0,1,-85945,7230,93175,60,False,0
Jacob Murphy,MID,Newcastle,0.2,0,0,0,0,0.0,402,0.00,0.00,0.00,0.00,107,0,0,0.0,0.0,2024-11-10T14:00:00Z,0,False,16,0,0,0,0,11,0,35130,0,3,1,0.0,0,-5323,110,5433,50,False,0
Sean Longstaff,MID,Newcastle,2.7,1,0,20,0,20.8,410,0.13,0.35,0.22,0.63,107,1,0,4.5,14.2,2024-11-10T14:00:00Z,90,False,16,0,0,0,0,11,0,56267,1,3,1,10.0,5,1430,5233,3803,47,False,0
Leander Dendoncker,MID,Aston Villa,0.0,0,0,0,0,0.0,33,0.00,0.00,0.00,0.00,105,0,0,0.0,0.0,2024-11-09T20:00:00Z,0,False,12,0,0,0,0,11,0,30209,0,0,2,0.0,0,-1662,0,1662,45,False,0
Trevoh Chalobah,DEF,Crystal Palace,4.5,0,0,14,0,10.8,159,0.00,0.00,0.00,1.83,104,2,0,3.8,27.2,2024-11-09T15:00:00Z,90,False,9,0,0,0,0,11,0,46256,1,2,0,0.0,1,15972,17430,1458,44,True,0
Ryan Manning,DEF,Southampton,0.8,0,0,6,0,28.3,467,0.18,0.18,0.00,1.01,110,1,0,4.8,13.6,2024-11-09T15:00:00Z,45,False,20,0,0,0,0,11,0,6627,1,0,2,6.0,1,-30,178,208,43,False,0
Vitalii Mykolenko,DEF,Everton,3.3,0,0,20,1,12.7,231,0.01,0.04,0.03,0.83,109,0,0,2.5,6.2,2024-11-09T15:00:00Z,90,False,19,0,0,0,0,11,0,444428,1,0,0,6.0,6,-13157,6428,19585,43,False,0
Ryan Christie,MID,Bournemouth,1.7,0,0,13,0,31.4,63,0.53,0.63,0.10,1.02,101,3,0,6.2,18.2,2024-11-09T15:00:00Z,75,False,4,0,0,0,0,11,0,19954,1,2,3,12.0,1,-46,1420,1466,49,False,1
Fábio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,545,0.00,0.00,0.00,0.00,110,0,0,0.0,0.0,2024-11-09T15:00:00Z,0,False,17,0,0,0,0,11,0,11839,0,0,2,0.0,0,-359,0,359,50,True,0
Kepa Arrizabalaga,GK,Bournemouth,0.5,0,0,4,0,10.0,152,0.00,0.00,0.00,1.48,101,3,0,3.1,21.4,2024-11-09T15:00:00Z,90,False,4,0,0,0,0,11,3,63098,1,2,3,0.0,2,-8328,538,8866,45,False,0
Frank Onyeka,MID,Brentford,0.0,0,0,0,0,0.0,102,0.00,0.00,0.00,0.00,101,0,0,0.0,0.0,2024-11-09T15:00:00Z,0,False,3,0,0,0,0,11,0,1669,0,2,3,0.0,0,-26,0,26,49,True,0
Youssef Ramalho Chermiti,FWD,Everton,0.0,0,0,0,0,0.0,237,0.00,0.00,0.00,0.00,109,0,0,0.0,0.0,2024-11-09T15:00:00Z,0,False,19,0,0,0,0,11,0,1346,0,0,0,0.0,0,120,212,92,49,False,0
Morgan Gibbs-White,MID,Nott'm Forest,1.0,0,0,2,0,2.6,433,0.01,0.14,0.13,1.01,107,1,0,1.2,2.6,2024-11-10T14:00:00Z,58,False,15,0,0,0,0,11,0,125232,1,3,1,7.0,1,3411,7889,4478,63,True,0
Noni Madueke,MID,Chelsea,0.8,0,0,9,0,16.1,177,0.31,0.51,0.20,0.82,103,1,0,3.0,3.2,2024-11-10T16:30:00Z,67,False,1,0,0,0,0,11,0,793888,1,1,1,11.0,1,-88424,32601,121025,64,True,1
Nélson Cabral Semedo,DEF,Wolves,3.2,0,0,25,1,10.9,559,0.05,0.05,0.00,0.66,110,0,0,2.7,15.8,2024-11-09T15:00:00Z,90,False,17,0,0,0,0,11,0,27276,1,0,2,0.0,6,6810,8835,2025,45,True,0
Tommy Doyle,MID,Wolves,2.8,0,0,0,0,0.0,544,0.00,0.00,0.00,0.00,110,0,0,0.0,0.0,2024-11-09T15:00:00Z,0,False,17,0,0,0,0,11,0,5704,0,0,2,0.0,0,370,766,396,48,True,0
