name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Hwang Hee-chan,MID,Wolves,3.4,0,0,3,0,1.0,550,0.02,0.02,0.00,0.66,210,1,0,0.8,0.0,2025-01-15T19:30:00Z,45,False,15,0,0,0,0,21,0,34908,1,0,3,8.0,1,-2479,1619,4098,61,False,0
Mikey Moore,MID,Spurs,0.0,0,0,0,0,0.0,610,0.00,0.00,0.00,0.00,201,0,0,0.0,0.0,2025-01-15T20:00:00Z,0,False,1,0,0,0,0,21,0,21480,0,1,2,0.0,0,-420,145,565,45,False,0
Hákon Valdimarsson,GK,Brentford,-0.3,0,0,0,0,0.0,109,0.00,0.00,0.00,0.00,202,0,0,0.0,0.0,2025-01-14T19:30:00Z,0,False,13,0,0,0,0,21,0,482418,0,2,2,0.0,0,18930,38577,19647,39,True,0
Alex Paulsen,GK,Bournemouth,0.0,0,0,0,0,0.0,75,0.00,0.00,0.00,0.00,208,0,0,0.0,0.0,2025-01-14T19:30:00Z,0,False,6,0,0,0,0,21,0,2382,0,2,2,0.0,0,-55,0,55,40,False,0
João Victor Gomes da Silva,MID,Wolves,2.2,0,0,15,0,15.8,553,0.04,0.04,0.00,2.06,210,3,0,2.4,8.2,2025-01-15T19:30:00Z,85,False,15,0,0,0,0,21,0,39406,1,0,3,0.0,2,-5080,1080,6160,49,False,0
Cole Palmer,MID,Chelsea,7.5,0,3,43,0,46.4,182,0.50,1.19,0.69,1.18,208,2,1,13.3,49.2,2025-01-14T19:30:00Z,90,False,3,0,0,0,0,21,0,7688300,1,2,2,37.0,10,17898,90866,72968,114,True,0
Mitoma Kaoru,MID,Brighton,3.4,0,2,31,1,23.8,136,0.05,0.23,0.18,0.29,204,0,1,9.5,41.0,2025-01-16T19:30:00Z,90,False,10,0,0,0,0,21,0,579461,1,2,0,30.0,10,-43893,21110,65003,64,False,0
Boubakary Soumaré,MID,Leicester,1.4,0,0,12,0,10.9,285,0.10,0.21,0.11,1.82,205,2,0,2.7,10.8,2025-01-15T19:30:00Z,90,False,7,0,0,0,0,21,0,48304,1,2,0,5.0,2,-485,3973,4458,44,True,0
Chris Wood,FWD,Nott'm Forest,5.6,0,3,31,0,3.1,447,0.00,0.16,0.16,1.97,206,1,1,5.5,32.6,2025-01-14T20:00:00Z,89,False,12,0,0,0,0,21,0,3661440,1,1,1,19.0,9,147661,299954,152293,68,True,0
Joe Worrall,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,448,0.00,0.00,0.00,0.00,206,0,0,0.0,0.0,2025-01-14T20:00:00Z,0,False,12,0,0,0,0,21,0,2306,0,1,1,0.0,0,-24,0,24,45,True,0
Jeffrey Schlupp,MID,Crystal Palace,0.2,0,0,0,0,0.0,214,0.00,0.00,0.00,0.00,205,0,0,0.0,0.0,2025-01-15T19:30:00Z,0,False,11,0,0,0,0,21,0,7124,0,2,0,0.0,0,116,510,394,46,False,0
Milos Kerkez,DEF,Bournemouth,4.7,0,0,2,0,2.1,70,0.01,0.01,0.00,2.50,208,2,0,1.6,14.0,2025-01-14T19:30:00Z,90,False,6,0,0,0,0,21,0,845120,1,2,2,0.0,1,79371,133636,54265,48,False,0
Adrian Mazilu,MID,Brighton,0.0,0,0,0,0,0.0,133,0.00,0.00,0.00,0.00,204,0,0,0.0,0.0,2025-01-16T19:30:00Z,0,False,10,0,0,0,0,21,0,1332,0,2,0,0.0,0,-18,0,18,45,False,0
Jason Steele,GK,Brighton,0.0,0,0,0,0,0.0,142,0.00,0.00,0.00,0.00,204,0,0,0.0,0.0,2025-01-16T19:30:00Z,0,False,10,0,0,0,0,21,0,108332,0,2,0,0.0,0,-2165,2074,4239,41,False,0
Arijanet Muric,GK,Ipswich,0.8,0,0,0,0,0.0,568,0.00,0.00,0.00,0.00,204,0,0,0.0,0.0,2025-01-16T19:30:00Z,0,False,5,0,0,0,0,21,0,101574,0,2,0,0.0,0,-6273,2406,8679,44,True,0
Harvey Davies,GK,Liverpool,1.0,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,206,0,0,0.0,0.0,2025-01-14T20:00:00Z,0,False,16,0,0,0,0,21,0,1669,0,1,1,0.0,0,43,138,95,40,False,0
Carl Rushworth,GK,Brighton,0.0,0,0,0,0,0.0,615,0.00,0.00,0.00,0.00,204,0,0,0.0,0.0,2025-01-16T19:30:00Z,0,False,10,0,0,0,0,21,0,4588,0,2,0,0.0,0,-136,0,136,40,False,0
Ibrahim Sangaré,MID,Nott'm Forest,0.0,0,0,0,0,0.0,442,0.00,0.00,0.00,0.00,206,0,0,0.0,0.0,2025-01-14T20:00:00Z,0,False,12,0,0,0,0,21,0,83193,0,1,1,0.0,0,3203,9369,6166,43,True,0
Hannibal Mejbri,MID,Man Utd,0.0,0,0,0,0,0.0,373,0.00,0.00,0.00,0.00,209,0,0,0.0,0.0,2025-01-16T20:00:00Z,0,False,17,0,0,0,0,21,0,3725,0,1,3,0.0,0,-52,0,52,45,True,0
Brandon Austin,GK,Spurs,0.2,0,0,0,0,0.0,479,0.00,0.00,0.00,0.00,201,0,0,0.0,0.0,2025-01-15T20:00:00Z,0,False,1,0,0,0,0,21,0,54515,0,1,2,0.0,0,1981,4668,2687,40,False,0
Conor Coady,DEF,Leicester,0.8,0,0,0,0,0.0,288,0.00,0.00,0.00,0.00,205,0,0,0.0,0.0,2025-01-15T19:30:00Z,0,False,7,0,0,0,0,21,0,44357,0,2,0,0.0,0,-29,2571,2600,40,True,0
Wes Foderingham,GK,West Ham,0.0,0,0,0,0,0.0,522,0.00,0.00,0.00,0.00,207,0,0,0.0,0.0,2025-01-14T19:30:00Z,0,False,9,0,0,0,0,21,0,15142,0,2,3,0.0,0,-13,387,400,43,True,0
Armando Broja,FWD,Everton,0.2,0,0,0,0,0.0,156,0.00,0.00,0.00,0.00,203,0,0,0.0,0.0,2025-01-15T19:30:00Z,0,False,2,0,0,0,0,21,0,6761,0,1,0,0.0,0,-776,123,899,54,True,0
Adam Webster,DEF,Brighton,1.4,0,0,27,1,1.6,147,0.01,0.01,0.00,0.29,204,0,0,1.1,9.8,2025-01-16T19:30:00Z,62,False,10,0,0,0,0,21,0,6560,1,2,0,0.0,6,229,315,86,43,False,0
Thomas Partey,MID,Arsenal,3.0,0,0,16,0,18.2,20,0.11,0.18,0.07,0.78,201,1,0,3.6,16.2,2025-01-15T20:00:00Z,90,False,18,0,0,0,0,21,0,88255,1,1,2,2.0,2,-2644,2967,5611,50,True,0
Harry Wilson,MID,Fulham,5.0,0,0,16,0,38.3,259,0.07,0.33,0.26,0.87,207,3,0,7.0,4.6,2025-01-14T19:30:00Z,84,False,19,0,0,0,0,21,0,105185,1,2,3,27.0,2,11223,24165,12942,52,False,0
Kasey McAteer,MID,Leicester,0.2,0,0,10,0,35.3,299,0.11,0.11,0.00,0.35,205,1,0,4.5,7.4,2025-01-15T19:30:00Z,24,False,7,0,0,0,0,21,0,5458,0,2,0,2.0,1,-629,61,690,47,True,0
Curtis Jones,MID,Liverpool,4.6,0,0,5,0,2.8,324,0.04,0.04,0.00,0.00,206,0,0,1.5,0.6,2025-01-14T20:00:00Z,15,False,16,0,0,0,0,21,0,64586,0,1,1,12.0,1,-7250,3950,11200,53,False,0
Wes Burns,MID,Ipswich,1.6,0,0,12,0,10.5,264,0.03,0.17,0.14,0.85,204,1,0,2.9,10.4,2025-01-16T19:30:00Z,70,False,5,0,0,0,0,21,0,4663,1,2,0,8.0,2,-10,260,270,48,True,0
Treymaurice Nyoni,MID,Liverpool,1.0,0,0,0,0,0.0,688,0.00,0.00,0.00,0.00,206,0,0,0.0,0.0,2025-01-14T20:00:00Z,0,False,16,0,0,0,0,21,0,387,0,1,1,0.0,0,28,86,58,45,False,0
Gustavo Nunes Fernandes Gomes,MID,Brentford,0.0,0,0,0,0,0.0,634,0.00,0.00,0.00,0.00,202,0,0,0.0,0.0,2025-01-14T19:30:00Z,0,False,13,0,0,0,0,21,0,293,0,2,2,0.0,0,5,15,10,49,True,0
Yunus Emre Konak,MID,Brentford,-0.3,0,0,0,0,0.0,97,0.00,0.00,0.00,0.00,202,0,0,0.0,0.0,2025-01-14T19:30:00Z,0,False,13,0,0,0,0,21,0,6647,0,2,2,0.0,0,-119,179,298,45,True,0
Max Kilman,DEF,West Ham,0.8,0,0,4,0,0.3,524,0.00,0.00,0.00,1.90,207,2,0,2.2,21.2,2025-01-14T19:30:00Z,90,False,9,0,0,0,0,21,0,140967,1,2,3,0.0,1,-4428,2624,7052,44,True,0
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,143,0.00,0.00,0.00,0.00,204,0,0,0.0,0.0,2025-01-16T19:30:00Z,0,False,10,0,0,0,0,21,0,494,0,2,0,0.0,0,-3,0,3,55,False,0
Alex Murphy,DEF,Newcastle,0.0,0,0,0,0,0.0,390,0.00,0.00,0.00,0.00,210,0,0,0.0,0.0,2025-01-15T19:30:00Z,0,False,20,0,0,0,0,21,0,83095,0,0,3,0.0,0,-2142,1834,3976,40,True,0
George Edmundson,DEF,Ipswich,0.0,0,0,0,0,0.0,269,0.00,0.00,0.00,0.00,204,0,0,0.0,0.0,2025-01-16T19:30:00Z,0,False,5,0,0,0,0,21,0,6883,0,2,0,0.0,0,-130,0,130,40,True,0
Sávio 'Savinho' Moreira de Oliveira,MID,Man City,7.7,1,0,23,0,5.8,571,0.10,0.54,0.44,2.58,202,2,0,4.9,3.8,2025-01-14T19:30:00Z,90,False,4,0,0,0,0,21,0,510659,1,2,2,39.0,5,318526,347821,29295,65,False,0
Emerson Palmieri dos Santos,DEF,West Ham,1.4,0,0,3,0,0.6,520,0.00,0.00,0.00,1.12,207,2,0,1.7,16.0,2025-01-14T19:30:00Z,80,False,9,0,0,0,0,21,0,73923,1,2,3,0.0,1,-10074,360,10434,44,True,0
Abdoulaye Doucouré,MID,Everton,2.0,0,0,4,0,3.2,217,0.01,0.20,0.19,1.21,203,1,0,2.6,5.6,2025-01-15T19:30:00Z,82,False,2,0,0,0,0,21,0,19068,1,1,0,17.0,2,-1294,647,1941,51,True,0
Alfie Pond,DEF,Wolves,0.0,0,0,0,0,0.0,664,0.00,0.00,0.00,0.00,210,0,0,0.0,0.0,2025-01-15T19:30:00Z,0,False,15,0,0,0,0,21,0,90769,0,0,3,0.0,0,2732,9423,6691,39,False,0
José Malheiro de Sá,GK,Wolves,4.6,0,0,2,0,0.0,554,0.00,0.00,0.00,2.11,210,3,0,1.6,16.4,2025-01-15T19:30:00Z,90,False,15,0,0,0,0,21,2,204035,1,0,3,0.0,1,6956,16913,9957,43,False,0
Alexander Isak,FWD,Newcastle,8.2,1,3,69,1,17.2,401,0.20,0.97,0.77,0.81,210,0,2,14.1,81.6,2025-01-15T19:30:00Z,77,False,20,0,0,0,0,21,0,6096608,1,0,3,42.0,16,287414,403671,116257,93,True,0
Yves Bissouma,MID,Spurs,1.4,0,0,-1,0,1.3,482,0.00,0.00,0.00,0.30,201,2,0,0.1,0.0,2025-01-15T20:00:00Z,45,False,1,0,0,0,0,21,0,30961,1,1,2,0.0,1,-869,772,1641,49,False,0
Conor Gallagher,MID,Chelsea,0.0,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,208,0,0,0.0,0.0,2025-01-14T19:30:00Z,0,False,3,0,0,0,0,21,0,15301,0,2,2,0.0,0,-94,0,94,59,True,0
Philip Billing,MID,Bournemouth,0.3,0,0,0,0,0.0,76,0.00,0.00,0.00,0.00,208,0,0,0.0,0.0,2025-01-14T19:30:00Z,0,False,6,0,0,0,0,21,0,5361,0,2,2,0.0,0,-36,247,283,48,False,0
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,4.2,0,0,8,0,6.1,548,0.02,0.36,0.34,1.61,210,2,0,4.1,5.8,2025-01-15T19:30:00Z,68,False,15,0,0,0,0,21,0,16434,1,0,3,29.0,2,-1648,1121,2769,53,False,0
Brajan Gruda,MID,Brighton,1.4,0,0,0,0,0.0,595,0.00,0.00,0.00,0.00,204,0,0,0.0,0.0,2025-01-16T19:30:00Z,0,False,10,0,0,0,0,21,0,2688,0,2,0,0.0,0,56,150,94,54,False,0
Rodrigo 'Rodri' Hernandez,MID,Man City,0.0,0,0,0,0,0.0,360,0.00,0.00,0.00,0.00,202,0,0,0.0,0.0,2025-01-14T19:30:00Z,0,False,4,0,0,0,0,21,0,89326,0,2,2,0.0,0,-832,80,912,62,False,0
Đorđe Petrović,GK,Chelsea,0.0,0,0,0,0,0.0,183,0.00,0.00,0.00,0.00,208,0,0,0.0,0.0,2025-01-14T19:30:00Z,0,False,3,0,0,0,0,21,0,18203,0,2,2,0.0,0,-261,0,261,44,True,0
Justin Devenny,MID,Crystal Palace,0.6,0,0,2,0,0.6,645,0.00,0.00,0.00,0.25,205,0,0,0.1,0.0,2025-01-15T19:30:00Z,11,False,11,0,0,0,0,21,0,17344,0,2,0,0.0,1,-2059,364,2423,45,False,0
Craig Dawson,DEF,Wolves,0.6,0,0,0,0,0.0,542,0.00,0.00,0.00,0.00,210,0,0,0.0,0.0,2025-01-15T19:30:00Z,0,False,15,0,0,0,0,21,0,16102,0,0,3,0.0,0,-983,112,1095,43,False,0
Jordan Ayew,MID,Leicester,2.4,0,0,9,0,15.8,192,0.14,0.17,0.03,0.16,205,0,0,3.0,5.4,2025-01-15T19:30:00Z,10,False,7,0,0,0,0,21,0,19490,0,2,0,9.0,1,-412,832,1244,52,True,0
Marcos Senesi,DEF,Bournemouth,0.0,0,0,0,0,0.0,79,0.00,0.00,0.00,0.00,208,0,0,0.0,0.0,2025-01-14T19:30:00Z,0,False,6,0,0,0,0,21,0,34187,0,2,2,0.0,0,-1659,60,1719,47,False,0
Kiernan Dewsbury-Hall,MID,Chelsea,0.0,0,0,0,0,0.0,166,0.00,0.00,0.00,0.00,208,0,0,0.0,0.0,2025-01-14T19:30:00Z,0,False,3,0,0,0,0,21,0,11802,0,2,2,0.0,0,-415,27,442,55,True,0
Kaine Kesler-Hayden,DEF,Aston Villa,0.0,0,0,0,0,0.0,43,0.00,0.00,0.00,0.00,203,0,0,0.0,0.0,2025-01-15T19:30:00Z,0,False,8,0,0,0,0,21,0,947,0,1,0,0.0,0,-12,0,12,40,False,0
João Cavaco Cancelo,DEF,Man City,0.0,0,0,0,0,0.0,353,0.00,0.00,0.00,0.00,202,0,0,0.0,0.0,2025-01-14T19:30:00Z,0,False,4,0,0,0,0,21,0,22858,0,2,2,0.0,0,-152,0,152,53,False,0
Maxwel Cornet,MID,Southampton,-0.5,0,0,0,0,0.0,515,0.00,0.00,0.00,0.00,209,0,0,0.0,0.0,2025-01-16T20:00:00Z,0,False,14,0,0,0,0,21,0,2536,0,1,3,0.0,0,-16,71,87,47,False,0
Jefferson Lerma Solís,MID,Crystal Palace,2.0,0,0,2,0,0.3,206,0.00,0.00,0.00,0.83,205,0,0,0.4,3.4,2025-01-15T19:30:00Z,19,False,11,0,0,0,0,21,0,6496,1,2,0,0.0,1,497,961,464,48,False,0
Jannik Vestergaard,DEF,Leicester,0.4,0,0,6,0,0.9,307,0.01,0.01,0.00,1.82,205,2,0,2.2,18.6,2025-01-15T19:30:00Z,90,False,7,0,0,0,0,21,0,165714,1,2,0,2.0,1,-5762,1283,7045,40,True,0
Jacob Wright,MID,Man City,0.5,0,0,0,0,0.0,671,0.00,0.00,0.00,0.00,202,0,0,0.0,0.0,2025-01-14T19:30:00Z,0,False,4,0,0,0,0,21,0,1406,0,2,2,0.0,0,44,165,121,45,False,0
Luke Thomas,DEF,Leicester,0.2,0,0,0,0,0.0,305,0.00,0.00,0.00,0.00,205,0,0,0.0,0.0,2025-01-15T19:30:00Z,0,False,7,0,0,0,0,21,0,212256,0,2,0,0.0,0,-1505,8299,9804,39,True,0
Bruno Borges Fernandes,MID,Man Utd,2.7,0,2,19,0,25.7,366,0.12,0.60,0.48,1.52,209,1,0,8.2,16.8,2025-01-16T20:00:00Z,90,False,17,0,0,0,0,21,0,1250514,1,1,3,39.0,4,310183,346720,36537,83,True,0
Adam Smith,DEF,Bournemouth,0.0,0,0,0,0,0.0,81,0.00,0.00,0.00,0.00,208,0,0,0.0,0.0,2025-01-14T19:30:00Z,0,False,6,0,0,0,0,21,0,16583,0,2,2,0.0,0,-1534,49,1583,44,False,0
Miodrag Pivaš,DEF,Newcastle,0.0,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,210,0,0,0.0,0.0,2025-01-15T19:30:00Z,0,False,20,0,0,0,0,21,0,6917,0,0,3,0.0,0,-115,0,115,40,True,0
Billy Gilmour,MID,Brighton,0.0,0,0,0,0,0.0,124,0.00,0.00,0.00,0.00,204,0,0,0.0,0.0,2025-01-16T19:30:00Z,0,False,10,0,0,0,0,21,0,3908,0,2,0,0.0,0,-33,0,33,50,False,0
Rasmus Højlund,FWD,Man Utd,2.1,0,0,6,0,22.1,375,0.17,0.39,0.22,1.31,209,1,0,3.7,2.4,2025-01-16T20:00:00Z,52,False,17,0,0,0,0,21,0,180098,1,1,3,12.0,1,39475,54860,15385,69,True,0
Callum Wilson,FWD,Newcastle,0.0,0,0,0,0,0.0,421,0.00,0.00,0.00,0.00,210,0,0,0.0,0.0,2025-01-15T19:30:00Z,0,False,20,0,0,0,0,21,0,5043,0,0,3,0.0,0,-135,69,204,69,True,0
Crysencio Summerville,MID,West Ham,0.5,0,0,0,0,0.0,587,0.00,0.00,0.00,0.00,207,0,0,0.0,0.0,2025-01-14T19:30:00Z,0,False,9,0,0,0,0,21,0,40825,0,2,3,0.0,0,-1376,940,2316,56,True,0
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,213,0.00,0.00,0.00,0.00,205,0,0,0.0,0.0,2025-01-15T19:30:00Z,0,False,11,0,0,0,0,21,0,3263,0,2,0,0.0,0,-57,0,57,45,False,0
Oliver Skipp,MID,Leicester,0.6,0,0,4,0,12.0,501,0.01,0.01,0.00,0.35,205,1,0,1.9,7.0,2025-01-15T19:30:00Z,24,False,7,0,0,0,0,21,0,4402,0,2,0,0.0,1,8,203,195,47,True,0
Tomáš Souček,MID,West Ham,3.0,0,0,23,0,1.3,530,0.00,0.31,0.31,1.90,207,2,1,5.8,39.4,2025-01-14T19:30:00Z,90,False,9,0,0,0,0,21,0,181599,1,2,3,17.0,6,5602,14635,9033,49,True,1
Taylor Harwood-Bellis,DEF,Southampton,1.5,0,0,16,0,22.1,461,0.01,0.05,0.04,3.20,209,3,0,6.1,33.8,2025-01-16T20:00:00Z,90,False,14,0,0,0,0,21,0,857557,1,1,3,5.0,1,-37804,8169,45973,41,False,0
Alphonse Areola,GK,West Ham,0.8,0,0,0,0,0.0,513,0.00,0.00,0.00,0.00,207,0,0,0.0,0.0,2025-01-14T19:30:00Z,0,False,9,0,0,0,0,21,0,457058,0,2,3,0.0,0,-652,14071,14723,42,True,0
Lisandro Martínez,DEF,Man Utd,2.5,0,0,6,0,16.0,380,0.02,0.02,0.00,1.52,209,1,0,3.7,19.4,2025-01-16T20:00:00Z,90,False,17,0,0,0,0,21,0,409375,1,1,3,2.0,1,36613,46444,9831,44,True,1
Richarlison de Andrade,FWD,Spurs,0.2,0,0,5,0,18.6,497,0.09,0.09,0.00,0.30,201,0,0,2.4,5.8,2025-01-15T20:00:00Z,12,False,1,0,0,0,0,21,0,36231,0,1,2,0.0,1,-233,155,388,68,False,0
Joško Gvardiol,DEF,Man City,2.7,0,0,8,0,7.9,350,0.06,0.26,0.20,2.58,202,2,0,4.8,20.0,2025-01-14T19:30:00Z,90,False,4,0,0,0,0,21,0,2300077,1,2,2,20.0,1,-62818,58352,121170,60,False,0
Harry Clarke,DEF,Ipswich,0.2,0,0,0,0,0.0,266,0.00,0.00,0.00,0.00,204,0,0,0.0,0.0,2025-01-16T19:30:00Z,0,False,5,0,0,0,0,21,0,8041,0,2,0,0.0,0,-254,213,467,40,True,0
Joachim Andersen,DEF,Fulham,0.6,0,0,4,0,5.5,191,0.03,0.03,0.00,0.95,207,3,0,2.2,16.4,2025-01-14T19:30:00Z,90,False,19,0,0,0,0,21,0,436592,1,2,3,0.0,1,-1507,8915,10422,42,False,0
Moisés Caicedo Corozo,MID,Chelsea,2.5,0,0,15,0,19.6,157,0.01,0.01,0.00,1.01,208,2,0,2.3,3.8,2025-01-14T19:30:00Z,80,False,3,0,0,0,0,21,0,143992,1,2,2,0.0,2,-5624,7180,12804,49,True,0
Carlos Henrique Casimiro,MID,Man Utd,1.1,0,0,0,0,0.0,368,0.00,0.00,0.00,0.00,209,0,0,0.0,0.0,2025-01-16T20:00:00Z,0,False,17,0,0,0,0,21,0,50559,0,1,3,0.0,0,-2077,895,2972,48,True,0
Roman Dixon,DEF,Everton,0.0,0,0,0,0,0.0,627,0.00,0.00,0.00,0.00,203,0,0,0.0,0.0,2025-01-15T19:30:00Z,0,False,2,0,0,0,0,21,0,8400,0,1,0,0.0,0,-401,100,501,40,True,0
Jhon Durán,FWD,Aston Villa,1.0,0,0,0,0,0.0,38,0.00,0.00,0.00,0.00,203,0,0,0.0,0.0,2025-01-15T19:30:00Z,0,False,8,0,0,0,0,21,0,330612,0,1,0,0.0,0,10039,34095,24056,58,False,0
Jacob Murphy,MID,Newcastle,4.5,0,0,20,1,21.2,402,0.16,0.22,0.06,0.81,210,0,0,7.0,19.2,2025-01-15T19:30:00Z,77,False,20,0,0,0,0,21,0,629982,1,0,3,30.0,3,71273,152369,81096,51,True,0
Sean Longstaff,MID,Newcastle,0.4,0,0,0,0,0.0,410,0.00,0.00,0.00,0.00,210,0,0,0.0,0.0,2025-01-15T19:30:00Z,0,False,20,0,0,0,0,21,0,48634,0,0,3,0.0,0,-1237,2226,3463,46,True,0
Leander Dendoncker,MID,Aston Villa,0.0,0,0,0,0,0.0,33,0.00,0.00,0.00,0.00,203,0,0,0.0,0.0,2025-01-15T19:30:00Z,0,False,8,0,0,0,0,21,0,22175,0,1,0,0.0,0,-409,0,409,45,False,0
Trevoh Chalobah,DEF,Crystal Palace,3.7,0,0,0,0,0.0,159,0.00,0.00,0.00,0.00,205,0,0,0.0,0.0,2025-01-15T19:30:00Z,0,False,11,0,0,0,0,21,0,121639,0,2,0,0.0,0,24595,33234,8639,44,False,0
Ryan Manning,DEF,Southampton,-0.1,0,0,0,0,0.0,467,0.00,0.00,0.00,0.00,209,0,0,0.0,0.0,2025-01-16T20:00:00Z,0,False,14,0,0,0,0,21,0,6409,0,1,3,0.0,0,-103,79,182,43,False,0
Vitalii Mykolenko,DEF,Everton,2.6,0,0,9,0,33.9,231,0.07,0.07,0.00,1.21,203,1,0,5.8,21.8,2025-01-15T19:30:00Z,90,False,2,0,0,0,0,21,0,645271,1,1,0,2.0,2,-1466,38306,39772,43,True,0
Ryan Christie,MID,Bournemouth,2.3,1,0,11,0,10.8,63,0.01,0.01,0.00,2.50,208,2,0,2.9,18.6,2025-01-14T19:30:00Z,90,False,6,0,0,0,0,21,0,19397,1,2,2,0.0,4,-699,1799,2498,49,False,1
Fábio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,545,0.00,0.00,0.00,0.00,210,0,0,0.0,0.0,2025-01-15T19:30:00Z,0,False,15,0,0,0,0,21,0,10160,0,0,3,0.0,0,-112,0,112,50,False,0
Kepa Arrizabalaga,GK,Bournemouth,0.0,0,0,0,0,0.0,152,0.00,0.00,0.00,0.00,208,0,0,0.0,0.0,2025-01-14T19:30:00Z,0,False,6,0,0,0,0,21,0,201594,0,2,2,0.0,0,-80341,3478,83819,45,False,0
Frank Onyeka,MID,Brentford,0.0,0,0,0,0,0.0,102,0.00,0.00,0.00,0.00,202,0,0,0.0,0.0,2025-01-14T19:30:00Z,0,False,13,0,0,0,0,21,0,1498,0,2,2,0.0,0,-6,0,6,49,True,0
Youssef Ramalho Chermiti,FWD,Everton,0.0,0,0,0,0,0.0,237,0.00,0.00,0.00,0.00,203,0,0,0.0,0.0,2025-01-15T19:30:00Z,0,False,2,0,0,0,0,21,0,1771,0,1,0,0.0,0,-120,145,265,49,True,0
Morgan Gibbs-White,MID,Nott'm Forest,4.4,0,0,7,0,15.1,433,0.02,0.02,0.00,1.97,206,1,0,2.2,2.6,2025-01-14T20:00:00Z,89,False,12,0,0,0,0,21,0,453905,1,1,1,4.0,1,25254,73323,48069,64,True,1
Noni Madueke,MID,Chelsea,1.7,0,0,9,0,21.3,177,0.32,0.47,0.15,1.01,208,2,0,4.7,4.0,2025-01-14T19:30:00Z,80,False,3,0,0,0,0,21,0,525711,1,2,2,22.0,2,-72239,7276,79515,62,True,0
