name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Boubakary Soumaré,MID,Leicester,0.0,0,0,14,0,1.8,285,0.01,0.01,0.00,2.19,216,2,0,1.6,8.2,2025-01-18T15:00:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,22,0,47030,1,2,0,6.0,2,-1322,1939,3261,44,True,0
Chris Wood,FWD,Nott'm Forest,0.0,1,3,46,0,23.0,447,0.02,0.75,0.73,0.49,219,1,1,11.2,54.0,2025-01-19T14:00:00Z,82,0,0,0,0,0,0,0,False,17,0,0,0,0,22,0,4605610,1,2,3,35.0,12,910266,927431,17165,70,True,0
Joe Worrall,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,448,0.00,0.00,0.00,0.00,219,0,0,0.0,0.0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,22,0,2292,0,2,3,0.0,0,-15,0,15,45,True,0
Jeffrey Schlupp,MID,Crystal Palace,0.0,0,0,3,0,10.3,214,0.06,0.06,0.00,0.00,220,0,0,1.1,1.0,2025-01-18T15:00:00Z,1,0,0,0,0,0,0,0,False,19,0,0,0,0,22,0,7041,0,2,0,0.0,1,-84,226,310,46,False,0
Milos Kerkez,DEF,Bournemouth,0.0,0,0,21,0,7.1,70,0.09,0.14,0.05,0.79,218,1,1,6.9,44.4,2025-01-18T12:30:00Z,90,0,0,0,0,0,0,0,False,15,0,0,0,0,22,0,841436,1,4,1,17.0,7,-4454,45828,50282,48,False,1
Adrian Mazilu,MID,Brighton,0.0,0,0,0,0,0.0,133,0.00,0.00,0.00,0.00,217,0,0,0.0,0.0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,22,0,1324,0,3,1,0.0,0,-8,0,8,45,False,0
Jason Steele,GK,Brighton,0.0,0,0,0,0,0.0,142,0.00,0.00,0.00,0.00,217,0,0,0.0,0.0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,22,0,106328,0,3,1,0.0,0,-2093,579,2672,41,False,0
Arijanet Muric,GK,Ipswich,0.0,0,0,0,0,0.0,568,0.00,0.00,0.00,0.00,215,0,0,0.0,0.0,2025-01-19T16:30:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,22,0,95529,0,6,0,0.0,0,-6186,491,6677,44,True,0
Harvey Davies,GK,Liverpool,0.0,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,212,0,0,0.0,0.0,2025-01-18T15:00:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,22,0,1671,0,2,0,0.0,0,-38,66,104,40,False,0
Carl Rushworth,GK,Brighton,0.0,0,0,0,0,0.0,615,0.00,0.00,0.00,0.00,217,0,0,0.0,0.0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,22,0,4515,0,3,1,0.0,0,-78,0,78,40,False,0
Ibrahim Sangaré,MID,Nott'm Forest,0.0,0,0,0,0,0.0,442,0.00,0.00,0.00,0.00,219,0,0,0.0,0.0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,22,0,80430,0,2,3,0.0,0,-2207,3273,5480,43,True,0
Hannibal Mejbri,MID,Man Utd,0.0,0,0,0,0,0.0,373,0.00,0.00,0.00,0.00,217,0,0,0.0,0.0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,22,0,3696,0,3,1,0.0,0,-27,0,27,45,True,0
Brandon Austin,GK,Spurs,0.0,0,0,0,0,0.0,479,0.00,0.00,0.00,0.00,214,0,0,0.0,0.0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,22,0,53848,0,2,3,0.0,0,-648,630,1278,40,False,0
Conor Coady,DEF,Leicester,0.0,0,0,0,0,0.0,288,0.00,0.00,0.00,0.00,216,0,0,0.0,0.0,2025-01-18T15:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,22,0,43305,0,2,0,0.0,0,-1065,859,1924,40,True,0
Wes Foderingham,GK,West Ham,0.0,0,0,0,0,0.0,522,0.00,0.00,0.00,0.00,220,0,0,0.0,0.0,2025-01-18T15:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,22,0,15106,0,2,0,0.0,0,-109,223,332,43,True,0
Armando Broja,FWD,Everton,0.0,0,0,0,0,0.0,156,0.00,0.00,0.00,0.00,214,0,0,0.0,0.0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,22,0,6421,0,2,3,0.0,0,-358,51,409,54,True,0
Adam Webster,DEF,Brighton,0.0,0,0,0,0,0.0,147,0.00,0.00,0.00,0.00,217,0,0,0.0,0.0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,22,0,6932,0,3,1,0.0,0,304,424,120,43,False,0
Thomas Partey,MID,Arsenal,0.0,0,0,17,0,33.8,20,0.29,0.29,0.00,1.04,211,2,0,5.1,13.0,2025-01-18T17:30:00Z,90,0,0,0,0,0,0,0,False,2,0,0,0,0,22,0,85986,1,2,2,4.0,2,-2518,1726,4244,50,True,0
Harry Wilson,MID,Fulham,0.0,1,1,32,1,86.6,259,0.44,0.47,0.03,0.47,216,0,0,14.0,38.8,2025-01-18T15:00:00Z,90,0,0,0,0,0,0,0,False,11,0,0,0,0,22,0,99665,1,2,0,15.0,7,-5577,9565,15142,52,False,0
Kasey McAteer,MID,Leicester,0.0,0,0,3,0,0.8,299,0.01,0.01,0.00,0.61,216,1,0,0.8,5.4,2025-01-18T15:00:00Z,26,0,0,0,0,0,0,0,False,9,0,0,0,0,22,0,5306,0,2,0,2.0,0,-210,74,284,47,True,1
Curtis Jones,MID,Liverpool,0.0,0,0,2,0,11.8,324,0.03,0.03,0.00,0.08,212,0,0,1.5,3.4,2025-01-18T15:00:00Z,10,0,0,0,0,0,0,0,False,4,0,0,0,0,22,0,56091,0,2,0,0.0,1,-8844,1627,10471,53,False,0
Wes Burns,MID,Ipswich,0.0,0,0,0,0,0.0,264,0.00,0.00,0.00,0.00,215,0,0,0.0,0.0,2025-01-19T16:30:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,22,0,4592,0,6,0,0.0,0,-103,154,257,48,True,0
Treymaurice Nyoni,MID,Liverpool,0.0,0,0,0,0,0.0,688,0.00,0.00,0.00,0.00,212,0,0,0.0,0.0,2025-01-18T15:00:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,22,0,383,0,2,0,0.0,0,-13,34,47,45,False,0
Gustavo Nunes Fernandes Gomes,MID,Brentford,0.0,0,0,0,0,0.0,634,0.00,0.00,0.00,0.00,212,0,0,0.0,0.0,2025-01-18T15:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,22,0,299,0,2,0,0.0,0,6,17,11,49,True,0
Yunus Emre Konak,MID,Brentford,0.0,0,0,0,0,0.0,97,0.00,0.00,0.00,0.00,212,0,0,0.0,0.0,2025-01-18T15:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,22,0,6521,0,2,0,0.0,0,-146,61,207,45,True,0
Max Kilman,DEF,West Ham,0.0,0,0,7,0,1.6,524,0.01,0.01,0.00,1.32,220,2,0,1.8,14.4,2025-01-18T15:00:00Z,90,0,0,0,0,0,0,0,False,7,0,0,0,0,22,0,137872,1,2,0,2.0,1,-3250,1574,4824,44,True,0
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,143,0.00,0.00,0.00,0.00,217,0,0,0.0,0.0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,22,0,492,0,3,1,0.0,0,-2,0,2,55,False,0
Alex Murphy,DEF,Newcastle,0.0,0,0,0,0,0.0,390,0.00,0.00,0.00,0.00,218,0,0,0.0,0.0,2025-01-18T12:30:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,22,0,81874,0,4,1,0.0,0,-1429,1143,2572,40,True,0
George Edmundson,DEF,Ipswich,0.0,0,0,0,0,0.0,269,0.00,0.00,0.00,0.00,215,0,0,0.0,0.0,2025-01-19T16:30:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,22,0,6795,0,6,0,0.0,0,-90,0,90,40,True,0
Sávio 'Savinho' Moreira de Oliveira,MID,Man City,0.0,0,0,0,0,0.0,571,0.00,0.00,0.00,0.00,215,0,0,0.0,0.0,2025-01-19T16:30:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,22,0,639259,0,6,0,0.0,0,130647,165750,35103,65,False,0
Emerson Palmieri dos Santos,DEF,West Ham,0.0,0,0,0,0,16.4,520,0.02,0.02,0.00,0.28,220,1,0,2.4,5.4,2025-01-18T15:00:00Z,55,0,0,0,0,0,0,0,False,7,0,0,0,0,22,0,73147,1,2,0,2.0,1,-1186,2061,3247,44,True,0
Abdoulaye Doucouré,MID,Everton,0.0,0,0,0,0,4.7,217,0.01,0.01,0.00,1.12,214,2,0,1.8,7.6,2025-01-19T14:00:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,22,0,19154,1,2,3,6.0,1,38,845,807,51,True,1
Alfie Pond,DEF,Wolves,0.0,0,0,0,0,0.0,664,0.00,0.00,0.00,0.00,213,0,0,0.0,0.0,2025-01-20T20:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,22,0,92309,0,1,3,0.0,0,1520,5407,3887,39,False,0
José Malheiro de Sá,GK,Wolves,0.0,0,0,2,0,0.0,554,0.00,0.00,0.00,3.15,213,3,0,2.3,22.6,2025-01-20T20:00:00Z,90,0,0,0,0,0,0,0,False,6,0,0,0,0,22,3,204528,1,1,3,0.0,2,76,7572,7496,43,False,0
Woyo Coulibaly,DEF,Leicester,0.0,0,0,0,0,0.0,726,0.00,0.00,0.00,0.00,216,0,0,0.0,0.0,2025-01-18T15:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,22,0,225,0,2,0,0.0,0,192,198,6,40,True,0
Alexander Isak,FWD,Newcastle,0.0,0,0,10,0,12.3,401,0.07,0.13,0.06,2.26,218,4,0,3.6,11.4,2025-01-18T12:30:00Z,90,0,0,0,0,0,0,0,False,3,0,0,0,0,22,0,6503452,1,4,1,12.0,2,388996,412475,23479,94,True,0
Yves Bissouma,MID,Spurs,0.0,0,0,0,0,0.0,482,0.00,0.00,0.00,0.00,214,0,0,0.0,0.0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,22,0,30132,0,2,3,0.0,0,-918,361,1279,49,False,0
Conor Gallagher,MID,Chelsea,0.0,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,213,0,0,0.0,0.0,2025-01-20T20:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,22,0,15241,0,1,3,0.0,0,-62,0,62,59,True,0
Philip Billing,MID,Bournemouth,0.0,0,0,0,0,0.0,76,0.00,0.00,0.00,0.00,218,0,0,0.0,0.0,2025-01-18T12:30:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,22,0,5121,0,4,1,0.0,0,-244,60,304,48,False,0
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,0.0,0,0,1,0,0.8,548,0.00,0.02,0.02,0.08,213,0,0,0.2,0.0,2025-01-20T20:00:00Z,16,0,0,0,0,0,0,0,False,6,0,0,0,0,22,0,15129,0,1,3,2.0,1,-1387,583,1970,53,False,0
Brajan Gruda,MID,Brighton,0.0,0,0,0,0,0.0,595,0.00,0.00,0.00,0.00,217,0,0,0.0,0.0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,22,0,2644,0,3,1,0.0,0,-66,32,98,54,False,0
Rodrigo 'Rodri' Hernandez,MID,Man City,0.0,0,0,0,0,0.0,360,0.00,0.00,0.00,0.00,215,0,0,0.0,0.0,2025-01-19T16:30:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,22,0,88979,0,6,0,0.0,0,-394,34,428,62,False,0
Đorđe Petrović,GK,Chelsea,0.0,0,0,0,0,0.0,183,0.00,0.00,0.00,0.00,213,0,0,0.0,0.0,2025-01-20T20:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,22,0,18077,0,1,3,0.0,0,-133,0,133,44,True,0
Justin Devenny,MID,Crystal Palace,0.0,0,0,5,0,1.1,645,0.00,0.01,0.01,0.15,220,0,0,1.4,5.8,2025-01-18T15:00:00Z,22,0,0,0,0,0,0,0,False,19,0,0,0,0,22,0,16172,0,2,0,7.0,1,-1263,263,1526,45,False,0
Craig Dawson,DEF,Wolves,0.0,0,0,0,0,0.0,542,0.00,0.00,0.00,0.00,213,0,0,0.0,0.0,2025-01-20T20:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,22,0,15872,0,1,3,0.0,0,-303,91,394,43,False,0
Jordan Ayew,MID,Leicester,0.0,0,0,-2,0,4.3,192,0.01,0.27,0.26,1.78,216,2,0,3.4,2.8,2025-01-18T15:00:00Z,70,0,0,0,0,0,0,0,False,9,0,0,0,0,22,0,19198,1,2,0,27.0,2,-337,505,842,52,True,0
Marcos Senesi,DEF,Bournemouth,0.0,0,0,0,0,0.0,79,0.00,0.00,0.00,0.00,218,0,0,0.0,0.0,2025-01-18T12:30:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,22,0,33447,0,4,1,0.0,0,-787,54,841,46,False,0
Kiernan Dewsbury-Hall,MID,Chelsea,0.0,1,1,25,0,13.8,166,0.14,0.36,0.22,0.63,213,1,0,5.6,23.4,2025-01-20T20:00:00Z,76,0,0,0,0,0,0,0,False,20,0,0,0,0,22,0,11653,1,1,3,19.0,6,-163,14,177,55,True,0
Kaine Kesler-Hayden,DEF,Aston Villa,0.0,0,0,0,0,0.0,43,0.00,0.00,0.00,0.00,211,0,0,0.0,0.0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,22,0,942,0,2,2,0.0,0,-4,0,4,40,False,0
João Cavaco Cancelo,DEF,Man City,0.0,0,0,0,0,0.0,353,0.00,0.00,0.00,0.00,215,0,0,0.0,0.0,2025-01-19T16:30:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,22,0,22800,0,6,0,0.0,0,-64,0,64,53,False,0
Maxwel Cornet,MID,Southampton,0.0,0,0,0,0,0.0,515,0.00,0.00,0.00,0.00,219,0,0,0.0,0.0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,22,0,2532,0,2,3,0.0,0,-15,33,48,47,False,0
Jefferson Lerma Solís,MID,Crystal Palace,0.0,0,0,0,0,0.0,206,0.00,0.00,0.00,0.00,220,0,0,0.0,0.0,2025-01-18T15:00:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,22,0,5822,0,2,0,0.0,0,-645,84,729,48,False,0
Jannik Vestergaard,DEF,Leicester,0.0,0,0,2,0,0.8,307,0.00,0.00,0.00,2.19,216,2,0,1.4,11.2,2025-01-18T15:00:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,22,0,162815,1,2,0,2.0,0,-3209,972,4181,40,True,1
Jacob Wright,MID,Man City,0.0,0,0,0,0,0.0,671,0.00,0.00,0.00,0.00,215,0,0,0.0,0.0,2025-01-19T16:30:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,22,0,1373,0,6,0,0.0,0,-50,56,106,45,False,0
Luke Thomas,DEF,Leicester,0.0,0,0,0,0,0.0,305,0.00,0.00,0.00,0.00,216,0,0,0.0,0.0,2025-01-18T15:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,22,0,210728,0,2,0,0.0,0,-1489,4685,6174,39,True,0
Bruno Borges Fernandes,MID,Man Utd,0.0,0,1,31,0,23.8,366,0.23,1.11,0.88,1.93,217,3,1,8.3,36.6,2025-01-19T14:00:00Z,90,0,0,0,0,0,0,0,False,5,0,0,0,0,22,0,1169619,1,3,1,23.0,8,-67044,38864,105908,84,True,0
Adam Smith,DEF,Bournemouth,0.0,0,0,0,0,0.0,81,0.00,0.00,0.00,0.00,218,0,0,0.0,0.0,2025-01-18T12:30:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,22,0,16108,0,4,1,0.0,0,-514,182,696,44,False,0
Miodrag Pivaš,DEF,Newcastle,0.0,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,218,0,0,0.0,0.0,2025-01-18T12:30:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,22,0,6842,0,4,1,0.0,0,-79,0,79,40,True,0
Billy Gilmour,MID,Brighton,0.0,0,0,0,0,0.0,124,0.00,0.00,0.00,0.00,217,0,0,0.0,0.0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,22,0,3890,0,3,1,0.0,0,-20,0,20,50,False,0
Rasmus Højlund,FWD,Man Utd,0.0,0,0,3,0,0.3,375,0.00,0.00,0.00,0.00,217,0,0,0.0,0.0,2025-01-19T14:00:00Z,6,0,0,0,0,0,0,0,False,5,0,0,0,0,22,0,144024,0,3,1,0.0,1,-34481,3932,38413,69,True,0
Callum Wilson,FWD,Newcastle,0.0,0,0,0,0,0.0,421,0.00,0.00,0.00,0.00,218,0,0,0.0,0.0,2025-01-18T12:30:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,22,0,5026,0,4,1,0.0,0,-40,73,113,69,True,0
Crysencio Summerville,MID,West Ham,0.0,0,0,0,0,0.0,587,0.00,0.00,0.00,0.00,220,0,0,0.0,0.0,2025-01-18T15:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,22,0,39182,0,2,0,0.0,0,-1682,69,1751,56,True,0
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,213,0.00,0.00,0.00,0.00,220,0,0,0.0,0.0,2025-01-18T15:00:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,22,0,3228,0,2,0,0.0,0,-37,0,37,45,False,0
Oliver Skipp,MID,Leicester,0.0,0,0,1,0,1.6,501,0.00,0.06,0.06,0.61,216,1,0,1.6,3.4,2025-01-18T15:00:00Z,25,0,0,0,0,0,0,0,False,9,0,0,0,0,22,0,4378,0,2,0,11.0,1,-53,57,110,47,True,0
Tomáš Souček,MID,West Ham,0.0,0,0,9,0,1.4,530,0.02,0.02,0.00,1.32,220,2,0,1.5,11.8,2025-01-18T15:00:00Z,90,0,0,0,0,0,0,0,False,7,0,0,0,0,22,0,194406,1,2,0,2.0,2,12174,18747,6573,49,True,0
Taylor Harwood-Bellis,DEF,Southampton,0.0,0,0,5,0,5.9,461,0.02,0.09,0.07,2.05,219,3,0,3.0,17.0,2025-01-19T14:00:00Z,90,0,0,0,0,0,0,0,False,16,0,0,0,0,22,0,836462,1,2,3,7.0,1,-22241,5749,27990,41,False,0
Alphonse Areola,GK,West Ham,0.0,0,0,0,0,0.0,513,0.00,0.00,0.00,0.00,220,0,0,0.0,0.0,2025-01-18T15:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,22,0,430771,0,2,0,0.0,0,-25985,968,26953,42,True,0
Lisandro Martínez,DEF,Man Utd,0.0,0,0,0,0,0.0,380,0.00,0.00,0.00,0.00,217,0,0,0.0,0.0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,22,0,397136,0,3,1,0.0,0,-8822,6063,14885,44,True,0
Richarlison de Andrade,FWD,Spurs,0.0,0,0,31,0,0.3,497,0.00,0.39,0.39,0.31,214,0,1,9.1,36.0,2025-01-19T14:00:00Z,45,0,0,0,0,0,0,0,False,8,0,0,0,0,22,0,37681,0,2,3,55.0,5,976,1286,310,68,False,0
Joško Gvardiol,DEF,Man City,0.0,0,0,31,1,7.7,350,0.06,0.06,0.00,0.58,215,0,0,3.0,22.2,2025-01-19T16:30:00Z,90,0,0,0,0,0,0,0,False,10,0,0,0,0,22,0,2258381,1,6,0,0.0,6,-48366,45912,94278,60,False,0
Harry Clarke,DEF,Ipswich,0.0,0,0,0,0,0.0,266,0.00,0.00,0.00,0.00,215,0,0,0.0,0.0,2025-01-19T16:30:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,22,0,7904,0,6,0,0.0,0,-197,102,299,40,True,0
Joachim Andersen,DEF,Fulham,0.0,0,0,28,1,1.4,191,0.02,0.02,0.00,0.47,216,0,0,2.0,18.2,2025-01-18T15:00:00Z,90,0,0,0,0,0,0,0,False,11,0,0,0,0,22,0,433396,1,2,0,0.0,6,-3419,4703,8122,42,False,0
Moisés Caicedo Corozo,MID,Chelsea,0.0,0,0,12,0,4.7,157,0.01,0.03,0.02,0.86,213,1,0,2.3,16.4,2025-01-20T20:00:00Z,90,0,0,0,0,0,0,0,False,20,0,0,0,0,22,0,137712,1,1,3,2.0,1,-6934,3243,10177,49,True,1
Carlos Henrique Casimiro,MID,Man Utd,0.0,0,0,0,0,0.0,368,0.00,0.00,0.00,0.00,217,0,0,0.0,0.0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,22,0,49384,0,3,1,0.0,0,-1329,539,1868,47,True,0
Roman Dixon,DEF,Everton,0.0,0,0,0,0,0.0,627,0.00,0.00,0.00,0.00,214,0,0,0.0,0.0,2025-01-19T14:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,22,0,8297,0,2,3,0.0,0,-176,59,235,40,True,0
Jhon Durán,FWD,Aston Villa,0.0,0,0,3,0,0.3,38,0.01,0.01,0.00,0.41,211,0,0,0.0,0.0,2025-01-18T17:30:00Z,10,0,0,0,0,0,0,0,False,1,0,0,0,0,22,0,311906,0,2,2,0.0,1,-18478,10581,29059,58,False,0
Jacob Murphy,MID,Newcastle,0.0,0,0,7,0,2.3,402,0.02,0.03,0.01,1.66,218,2,0,1.6,1.4,2025-01-18T12:30:00Z,65,0,0,0,0,0,0,0,False,3,0,0,0,0,22,0,600196,1,4,1,12.0,2,-30830,40045,70875,51,True,0
