name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Hwang Hee-chan,MID,Wolves,0.2,0,0,0,0,1.7,550,0.00,0.00,0.00,0.19,280,0,0,0.4,0.2,2025-03-08T20:00:00Z,16,0,0,0,0,0,0,0,False,8,0,0,0,0,28,0,28430,0,1,1,2.0,1,1350,1867,517,61,True,0
Mikey Moore,MID,Spurs,-0.5,0,0,0,0,0.0,610,0.00,0.00,0.00,0.00,278,0,0,0.0,0.0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,28,0,23861,0,2,2,0.0,0,-576,120,696,45,True,0
Hákon Valdimarsson,GK,Brentford,0.0,0,0,0,0,0.0,109,0.00,0.00,0.00,0.00,271,0,0,0.0,0.0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,28,0,477309,0,1,0,0.0,0,-2317,6302,8619,39,True,0
Alex Paulsen,GK,Bournemouth,0.0,0,0,0,0,0.0,75,0.00,0.00,0.00,0.00,278,0,0,0.0,0.0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,28,0,2193,0,2,2,0.0,0,-17,0,17,40,False,0
João Victor Gomes da Silva,MID,Wolves,2.8,0,0,13,0,28.9,553,0.02,0.08,0.06,1.41,280,1,0,4.9,14.8,2025-03-08T20:00:00Z,90,0,0,0,0,0,0,0,False,8,0,0,0,0,28,0,29073,1,1,1,5.0,2,4433,5674,1241,49,True,0
Cole Palmer,MID,Chelsea,2.5,0,0,9,1,24.7,182,0.17,1.22,1.05,0.06,273,0,0,7.4,12.4,2025-03-09T14:00:00Z,72,0,0,0,0,0,0,0,False,11,0,1,0,0,28,0,6715374,1,0,1,37.0,1,-223771,56774,280545,110,True,0
Mitoma Kaoru,MID,Brighton,5.5,0,0,2,0,4.3,136,0.05,0.05,0.00,0.84,272,1,0,1.3,2.2,2025-03-08T15:00:00Z,85,0,0,0,0,0,0,0,False,9,0,0,0,0,28,0,1133200,1,1,2,6.0,2,-21274,85400,106674,65,True,0
Boubakary Soumaré,MID,Leicester,1.5,0,0,13,0,2.8,285,0.00,0.00,0.00,1.41,273,1,0,1.4,11.6,2025-03-09T14:00:00Z,65,0,0,0,0,0,0,0,False,6,0,0,0,0,28,0,41152,1,0,1,0.0,2,-1524,773,2297,44,False,0
Chris Wood,FWD,Nott'm Forest,4.5,0,0,5,1,1.8,447,0.01,0.26,0.25,0.79,277,0,0,1.4,0.0,2025-03-08T12:30:00Z,86,0,0,0,0,0,0,0,False,13,0,0,0,0,28,0,5112930,1,0,1,14.0,2,82000,230533,148533,72,True,0
Joe Worrall,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,448,0.00,0.00,0.00,0.00,277,0,0,0.0,0.0,2025-03-08T12:30:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,28,0,2218,0,0,1,0.0,0,-12,0,12,45,True,0
Jeffrey Schlupp,MID,Crystal Palace,0.0,0,0,0,0,0.0,214,0.00,0.00,0.00,0.00,274,0,0,0.0,0.0,2025-03-08T15:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,28,0,5625,0,0,1,0.0,0,-202,0,202,46,True,0
Milos Kerkez,DEF,Bournemouth,3.3,1,0,23,0,15.8,70,0.07,0.09,0.02,1.53,278,2,0,7.0,35.4,2025-03-09T14:00:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,28,0,1722062,1,2,2,19.0,4,43625,100462,56837,51,False,0
Adrian Mazilu,MID,Brighton,0.0,0,0,0,0,0.0,133,0.00,0.00,0.00,0.00,272,0,0,0.0,0.0,2025-03-08T15:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,28,0,1252,0,1,2,0.0,0,-9,0,9,45,True,0
Jason Steele,GK,Brighton,0.0,0,0,0,0,0.0,142,0.00,0.00,0.00,0.00,272,0,0,0.0,0.0,2025-03-08T15:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,28,0,86348,0,1,2,0.0,0,-2110,108,2218,41,True,0
Arijanet Muric,GK,Ipswich,0.0,0,0,0,0,0.0,568,0.00,0.00,0.00,0.00,274,0,0,0.0,0.0,2025-03-08T15:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,28,0,75040,0,0,1,0.0,0,-4476,619,5095,44,False,0
Harvey Davies,GK,Liverpool,1.5,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,275,0,0,0.0,0.0,2025-03-08T15:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,28,0,1821,0,1,3,0.0,0,-36,43,79,40,True,0
Carl Rushworth,GK,Brighton,0.0,0,0,0,0,0.0,615,0.00,0.00,0.00,0.00,272,0,0,0.0,0.0,2025-03-08T15:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,28,0,6610,0,1,2,0.0,0,667,855,188,39,True,0
Ibrahim Sangaré,MID,Nott'm Forest,0.8,0,0,3,0,0.2,442,0.00,0.00,0.00,0.07,277,0,0,0.1,0.4,2025-03-08T12:30:00Z,10,0,0,0,0,0,0,0,False,13,0,0,0,0,28,0,155652,0,0,1,0.0,1,8542,18186,9644,43,True,0
Hannibal Mejbri,MID,Man Utd,0.0,0,0,0,0,0.0,373,0.00,0.00,0.00,0.00,276,0,0,0.0,0.0,2025-03-09T16:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,28,0,3525,0,1,1,0.0,0,-16,0,16,45,True,0
Brandon Austin,GK,Spurs,-0.5,0,0,0,0,0.0,479,0.00,0.00,0.00,0.00,278,0,0,0.0,0.0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,28,0,52464,0,2,2,0.0,0,-360,358,718,40,True,0
Fabian Hürzeler,AM,Brighton,12.2,0,0,0,0,0.0,739,0.00,0.00,0.00,0.00,272,0,0,0.0,0.0,2025-03-08T15:00:00Z,0,0,0,2,0,0,0,1,False,9,0,0,0,0,28,0,41912,0,1,2,0.0,8,-3170,2914,6084,11,True,0
Conor Coady,DEF,Leicester,0.3,0,0,14,0,1.3,288,0.01,0.01,0.00,1.78,273,1,0,3.4,32.6,2025-03-09T14:00:00Z,90,0,0,0,0,0,0,0,False,6,0,0,0,0,28,0,38024,1,0,1,0.0,2,-968,363,1331,40,False,0
Wes Foderingham,GK,West Ham,-0.5,0,0,0,0,0.0,522,0.00,0.00,0.00,0.00,279,0,0,0.0,0.0,2025-03-10T20:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,28,0,14975,0,1,0,0.0,0,-123,118,241,43,True,0
Armando Broja,FWD,Everton,0.0,0,0,0,0,0.0,156,0.00,0.00,0.00,0.00,280,0,0,0.0,0.0,2025-03-08T20:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,28,0,5597,0,1,1,0.0,0,-35,30,65,53,False,0
Adam Webster,DEF,Brighton,4.0,0,0,12,0,13.2,147,0.03,0.03,0.00,0.90,272,1,0,3.5,19.8,2025-03-08T15:00:00Z,90,0,0,0,0,0,0,0,False,9,0,0,0,0,28,0,14211,1,1,2,2.0,2,2008,3103,1095,43,True,0
Thomas Partey,MID,Arsenal,2.3,0,0,14,0,27.0,20,0.07,0.09,0.02,0.91,276,1,0,4.4,14.6,2025-03-09T16:30:00Z,75,0,0,0,0,0,0,0,False,14,0,0,0,0,28,0,88356,1,1,1,2.0,2,-2300,1532,3832,49,False,0
Harry Wilson,MID,Fulham,0.0,0,0,0,0,0.0,259,0.00,0.00,0.00,0.00,272,0,0,0.0,0.0,2025-03-08T15:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,28,0,26948,0,1,2,0.0,0,-2807,46,2853,52,False,0
Mathis Amougou,MID,Chelsea,0.7,0,0,0,0,0.0,771,0.00,0.00,0.00,0.00,273,0,0,0.0,0.0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,28,0,247,0,0,1,0.0,0,31,58,27,45,True,0
Kasey McAteer,MID,Leicester,-0.5,0,0,0,0,0.0,299,0.00,0.00,0.00,0.00,273,0,0,0.0,0.0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,28,0,4571,0,0,1,0.0,0,-101,33,134,47,False,0
Curtis Jones,MID,Liverpool,2.8,0,0,12,0,36.0,324,0.14,0.67,0.53,0.25,275,1,0,6.7,13.8,2025-03-08T15:00:00Z,45,0,0,0,0,0,0,0,False,17,0,0,0,0,28,0,31388,1,1,3,17.0,1,1339,2822,1483,53,True,0
Wes Burns,MID,Ipswich,0.0,0,0,0,0,0.0,264,0.00,0.00,0.00,0.00,274,0,0,0.0,0.0,2025-03-08T15:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,28,0,3465,0,0,1,0.0,0,-80,32,112,48,False,0
Treymaurice Nyoni,MID,Liverpool,1.5,0,0,0,0,0.0,688,0.00,0.00,0.00,0.00,275,0,0,0.0,0.0,2025-03-08T15:00:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,28,0,466,0,1,3,0.0,0,-3,31,34,45,True,0
Gustavo Nunes Fernandes Gomes,MID,Brentford,0.0,0,0,0,0,0.0,634,0.00,0.00,0.00,0.00,271,0,0,0.0,0.0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,28,0,301,0,1,0,0.0,0,-2,3,5,49,True,0
Yunus Emre Konak,MID,Brentford,0.2,0,0,0,0,0.0,97,0.00,0.00,0.00,0.00,271,0,0,0.0,0.0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,28,0,6822,0,1,0,0.0,0,-32,163,195,44,True,0
Max Kilman,DEF,West Ham,4.0,0,0,11,0,1.2,524,0.00,0.00,0.00,1.38,279,1,0,1.2,10.6,2025-03-10T20:00:00Z,90,0,0,0,0,0,0,0,False,15,0,0,0,0,28,0,137383,1,1,0,0.0,2,3734,6749,3015,43,True,0
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,143,0.00,0.00,0.00,0.00,272,0,0,0.0,0.0,2025-03-08T15:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,28,0,475,0,1,2,0.0,0,-2,0,2,55,True,0
Alex Murphy,DEF,Newcastle,0.0,0,0,0,0,0.0,390,0.00,0.00,0.00,0.00,279,0,0,0.0,0.0,2025-03-10T20:00:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,28,0,63681,0,1,0,0.0,0,-1492,0,1492,40,False,0
George Edmundson,DEF,Ipswich,0.0,0,0,0,0,0.0,269,0.00,0.00,0.00,0.00,274,0,0,0.0,0.0,2025-03-08T15:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,28,0,6449,0,0,1,0.0,0,-43,0,43,40,False,0
Vitor de Oliveira Nunes dos Reis,DEF,Man City,0.0,0,0,0,0,0.0,733,0.00,0.00,0.00,0.00,277,0,0,0.0,0.0,2025-03-08T12:30:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,28,0,1276,0,0,1,0.0,0,-7,113,120,45,False,0
Sávio 'Savinho' Moreira de Oliveira,MID,Man City,3.5,0,0,15,1,15.0,571,0.05,0.12,0.07,0.46,277,0,0,3.0,3.6,2025-03-08T12:30:00Z,68,0,0,0,0,0,0,0,False,16,0,0,0,0,28,0,271067,1,0,1,11.0,3,6156,26762,20606,62,False,0
Emerson Palmieri dos Santos,DEF,West Ham,0.0,0,0,0,0,0.0,520,0.00,0.00,0.00,0.00,279,0,0,0.0,0.0,2025-03-10T20:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,28,0,67973,0,1,0,0.0,0,-2510,415,2925,44,True,0
Abdoulaye Doucouré,MID,Everton,2.6,0,0,9,0,11.2,217,0.03,0.32,0.29,0.68,280,1,0,3.1,5.4,2025-03-08T20:00:00Z,62,0,0,0,0,0,0,0,False,20,0,0,0,0,28,0,51781,1,1,1,14.0,2,1741,6231,4490,51,False,0
Alfie Pond,DEF,Wolves,0.0,0,0,0,0,0.0,664,0.00,0.00,0.00,0.00,280,0,0,0.0,0.0,2025-03-08T20:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,28,0,98678,0,1,1,0.0,0,-2373,1606,3979,39,True,0
José Malheiro de Sá,GK,Wolves,3.8,0,0,10,0,0.0,554,0.00,0.00,0.00,1.41,280,1,0,2.4,23.8,2025-03-08T20:00:00Z,90,0,0,0,0,0,0,0,False,8,0,0,0,0,28,3,284416,1,1,1,0.0,3,27118,37740,10622,43,True,0
Woyo Coulibaly,DEF,Leicester,-0.7,0,0,0,0,0.0,726,0.00,0.00,0.00,0.00,273,0,0,0.0,0.0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,28,0,2028,0,0,1,0.0,0,5,159,154,40,False,0
Alexander Isak,FWD,Newcastle,4.7,0,0,-3,1,2.6,401,0.03,0.39,0.36,0.40,279,0,0,1.3,0.0,2025-03-10T20:00:00Z,78,0,0,0,0,0,0,0,False,19,0,0,0,0,28,0,6460670,1,1,0,13.0,2,-93805,165054,258859,94,False,0
Yves Bissouma,MID,Spurs,0.0,0,0,11,0,2.2,482,0.01,0.10,0.09,1.20,278,1,0,1.1,3.6,2025-03-09T14:00:00Z,45,0,0,0,0,0,0,0,False,3,0,0,0,0,28,0,27920,1,2,2,5.0,0,-177,356,533,48,True,1
Conor Gallagher,MID,Chelsea,0.0,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,273,0,0,0.0,0.0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,28,0,14940,0,0,1,0.0,0,-31,0,31,59,True,0
Philip Billing,MID,Bournemouth,0.0,0,0,0,0,0.0,76,0.00,0.00,0.00,0.00,278,0,0,0.0,0.0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,28,0,4189,0,2,2,0.0,0,-58,0,58,48,False,0
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,0.5,0,0,3,0,2.3,548,0.00,0.00,0.00,0.12,280,0,0,0.2,0.0,2025-03-08T20:00:00Z,7,0,0,0,0,0,0,0,False,8,0,0,0,0,28,0,10366,0,1,1,0.0,1,-794,170,964,53,True,0
Brajan Gruda,MID,Brighton,1.0,0,0,0,0,0.0,595,0.00,0.00,0.00,0.00,272,0,0,0.0,0.0,2025-03-08T15:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,28,0,2907,0,1,2,0.0,0,7,91,84,54,True,0
Rodrigo 'Rodri' Hernandez,MID,Man City,0.0,0,0,0,0,0.0,360,0.00,0.00,0.00,0.00,277,0,0,0.0,0.0,2025-03-08T12:30:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,28,0,86942,0,0,1,0.0,0,-224,76,300,62,False,0
Đorđe Petrović,GK,Chelsea,0.0,0,0,0,0,0.0,183,0.00,0.00,0.00,0.00,273,0,0,0.0,0.0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,28,0,17375,0,0,1,0.0,0,-83,0,83,44,True,0
Justin Devenny,MID,Crystal Palace,0.8,0,0,3,0,0.0,645,0.00,0.00,0.00,0.00,274,0,0,0.0,0.0,2025-03-08T15:00:00Z,3,0,0,0,0,0,0,0,False,10,0,0,0,0,28,0,11721,0,0,1,0.0,1,-609,125,734,45,True,0
Craig Dawson,DEF,Wolves,0.0,0,0,0,0,0.0,542,0.00,0.00,0.00,0.00,280,0,0,0.0,0.0,2025-03-08T20:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,28,0,15142,0,1,1,0.0,0,-92,169,261,43,True,0
Jordan Ayew,MID,Leicester,0.3,0,0,0,0,0.0,192,0.00,0.00,0.00,0.00,273,0,0,0.0,0.0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,28,0,18448,0,0,1,0.0,0,-587,157,744,52,False,0
Marcos Senesi,DEF,Bournemouth,0.0,0,0,0,0,0.0,79,0.00,0.00,0.00,0.00,278,0,0,0.0,0.0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,28,0,30076,0,2,2,0.0,0,-332,34,366,46,False,0
Genesis Antwi,DEF,Chelsea,1.9,0,0,0,0,0.0,787,0.00,0.00,0.00,0.00,273,0,0,0.0,0.0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,28,0,0,0,0,1,0.0,0,0,0,0,40,True,0
Kiernan Dewsbury-Hall,MID,Chelsea,1.0,0,0,0,0,0.0,166,0.00,0.00,0.00,0.00,273,0,0,0.0,0.0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,28,0,12475,0,0,1,0.0,0,-46,123,169,55,True,0
Kaine Kesler-Hayden,DEF,Aston Villa,0.0,0,0,0,0,0.0,43,0.00,0.00,0.00,0.00,271,0,0,0.0,0.0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,28,0,901,0,1,0,0.0,0,-6,0,6,40,False,0
João Cavaco Cancelo,DEF,Man City,0.0,0,0,0,0,0.0,353,0.00,0.00,0.00,0.00,277,0,0,0.0,0.0,2025-03-08T12:30:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,28,0,22335,0,0,1,0.0,0,-57,0,57,53,False,0
Maxwel Cornet,MID,Southampton,0.0,0,0,0,0,0.0,515,0.00,0.00,0.00,0.00,275,0,0,0.0,0.0,2025-03-08T15:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,28,0,2233,0,1,3,0.0,0,-31,0,31,47,False,0
Jefferson Lerma Solís,MID,Crystal Palace,1.8,0,0,15,1,12.0,206,0.03,0.06,0.03,1.48,274,0,0,3.8,23.2,2025-03-08T15:00:00Z,90,0,0,0,0,0,0,0,False,10,0,0,0,0,28,0,5576,1,0,1,3.0,3,89,273,184,48,True,0
Jannik Vestergaard,DEF,Leicester,-0.5,0,0,0,0,0.0,307,0.00,0.00,0.00,0.00,273,0,0,0.0,0.0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,28,0,206457,0,0,1,0.0,0,-3984,2335,6319,39,False,0
Jacob Wright,MID,Man City,0.0,0,0,0,0,0.0,671,0.00,0.00,0.00,0.00,277,0,0,0.0,0.0,2025-03-08T12:30:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,28,0,1195,0,0,1,0.0,0,-57,0,57,45,False,0
Luke Thomas,DEF,Leicester,0.3,0,0,13,0,1.1,305,0.00,0.00,0.00,1.78,273,1,0,3.2,31.0,2025-03-09T14:00:00Z,90,0,0,0,0,0,0,0,False,6,0,0,0,0,28,0,187624,1,0,1,0.0,2,-4339,606,4945,39,False,0
Bruno Borges Fernandes,MID,Man Utd,7.3,0,2,31,0,13.8,366,0.05,0.41,0.36,1.62,276,1,1,10.1,54.4,2025-03-09T16:30:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,28,0,1085945,1,1,1,33.0,9,19861,72108,52247,83,True,0
Adam Smith,DEF,Bournemouth,0.0,0,0,0,0,0.0,81,0.00,0.00,0.00,0.00,278,0,0,0.0,0.0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,28,0,13634,0,2,2,0.0,0,-260,19,279,44,False,0
Miodrag Pivaš,DEF,Newcastle,0.0,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,279,0,0,0.0,0.0,2025-03-10T20:00:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,28,0,6562,0,1,0,0.0,0,-28,0,28,40,False,0
Billy Gilmour,MID,Brighton,0.0,0,0,0,0,0.0,124,0.00,0.00,0.00,0.00,272,0,0,0.0,0.0,2025-03-08T15:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,28,0,3802,0,1,2,0.0,0,-12,0,12,50,True,0
Rasmus Højlund,FWD,Man Utd,1.0,0,0,2,0,0.6,375,0.02,0.21,0.19,0.66,276,0,0,0.8,0.6,2025-03-09T16:30:00Z,14,0,0,0,0,0,0,0,False,1,0,0,0,0,28,0,108221,0,1,1,7.0,1,-5343,2196,7539,69,True,0
Callum Wilson,FWD,Newcastle,1.7,0,0,4,0,0.0,421,0.00,0.00,0.00,0.06,279,0,0,0.1,1.2,2025-03-10T20:00:00Z,11,0,0,0,0,0,0,0,False,19,0,0,0,0,28,0,11815,0,1,0,0.0,1,3270,4179,909,69,False,0
Crysencio Summerville,MID,West Ham,0.0,0,0,0,0,0.0,587,0.00,0.00,0.00,0.00,279,0,0,0.0,0.0,2025-03-10T20:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,28,0,33990,0,1,0,0.0,0,-422,29,451,55,True,0
Claudio Echeverri,MID,Man City,2.2,0,0,0,0,0.0,785,0.00,0.00,0.00,0.00,277,0,0,0.0,0.0,2025-03-08T12:30:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,28,0,279,0,0,1,0.0,0,247,265,18,60,False,0
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,213,0.00,0.00,0.00,0.00,274,0,0,0.0,0.0,2025-03-08T15:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,28,0,3046,0,0,1,0.0,0,-23,0,23,45,True,0
Oliver Skipp,MID,Leicester,-0.3,0,0,0,0,0.0,501,0.00,0.00,0.00,0.00,273,0,0,0.0,0.0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,28,0,4281,0,0,1,0.0,0,-44,32,76,47,False,0
Tomáš Souček,MID,West Ham,3.3,0,0,6,0,11.0,530,0.00,0.21,0.21,1.38,279,1,0,1.7,1.6,2025-03-10T20:00:00Z,64,0,0,0,0,0,0,0,False,15,0,0,0,0,28,0,168642,1,1,0,4.0,2,2104,7107,5003,49,True,0
Taylor Harwood-Bellis,DEF,Southampton,-1.0,0,0,5,0,0.0,461,0.00,0.14,0.14,4.12,275,3,0,7.1,36.2,2025-03-08T15:00:00Z,90,0,0,0,0,0,0,0,False,12,0,0,0,0,28,0,655003,1,1,3,35.0,1,-13490,4801,18291,40,False,0
Alphonse Areola,GK,West Ham,4.0,0,0,10,0,0.0,513,0.00,0.00,0.00,1.38,279,1,0,2.2,22.4,2025-03-10T20:00:00Z,90,0,0,0,0,0,0,0,False,15,0,0,0,0,28,3,470380,1,1,0,0.0,3,8885,18182,9297,42,True,0
Lisandro Martínez,DEF,Man Utd,0.0,0,0,0,0,0.0,380,0.00,0.00,0.00,0.00,276,0,0,0.0,0.0,2025-03-09T16:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,28,0,286595,0,1,1,0.0,0,-14275,69,14344,43,True,0
Richarlison de Andrade,FWD,Spurs,0.0,0,0,0,0,0.0,497,0.00,0.00,0.00,0.00,278,0,0,0.0,0.0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,28,0,40025,0,2,2,0.0,0,-879,51,930,68,True,0
Iwan Morgan,FWD,Brentford,0.0,0,0,0,0,0.0,780,0.00,0.00,0.00,0.00,271,0,0,0.0,0.0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,28,0,1415,0,1,0,0.0,0,477,639,162,45,True,0
Joško Gvardiol,DEF,Man City,4.0,0,0,16,0,25.9,350,0.18,0.18,0.00,0.73,277,1,0,5.2,24.4,2025-03-08T12:30:00Z,90,0,0,0,0,0,0,0,False,16,0,0,0,0,28,0,2173272,1,0,1,2.0,2,86096,119305,33209,59,False,0
Harry Clarke,DEF,Ipswich,0.0,0,0,0,0,0.0,266,0.00,0.00,0.00,0.00,274,0,0,0.0,0.0,2025-03-08T15:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,28,0,6249,0,0,1,0.0,0,-283,0,283,40,False,0
