name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Boubakary Soumaré,MID,Leicester,0.8,0,0,9,0,4.6,285,0.01,0.01,0.00,2.75,117,2,0,0.9,4.4,2024-11-23T12:30:00Z,90,False,6,0,0,0,0,12,0,36479,1,2,1,0.0,1,5666,8848,3182,44,True,1
Chris Wood,FWD,Nott'm Forest,2.3,0,0,2,0,1.6,447,0.00,0.00,0.00,0.27,111,1,0,1.0,2.4,2024-11-23T15:00:00Z,27,False,1,0,0,0,0,12,0,2535663,0,0,3,6.0,1,-65886,185125,251011,66,False,0
Joe Worrall,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,448,0.00,0.00,0.00,0.00,111,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,1,0,0,0,0,12,0,2563,0,0,3,0.0,0,-55,0,55,45,False,0
Jeffrey Schlupp,MID,Crystal Palace,1.0,0,0,5,0,0.3,214,0.00,0.04,0.04,0.32,112,1,0,2.0,3.0,2024-11-23T15:00:00Z,16,False,2,0,0,0,0,12,0,7828,0,2,2,17.0,1,-6,626,632,47,False,0
Milos Kerkez,DEF,Bournemouth,3.0,0,0,14,0,28.0,70,0.24,0.24,0.00,0.91,113,2,0,5.7,19.4,2024-11-23T15:00:00Z,80,False,5,0,0,0,0,12,0,169502,1,2,1,10.0,1,33749,53217,19468,44,True,0
Adrian Mazilu,MID,Brighton,0.0,0,0,0,0,0.0,133,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,3,0,0,0,0,12,0,1605,0,2,1,0.0,0,-52,0,52,45,False,0
Jason Steele,GK,Brighton,0.0,0,0,0,0,0.0,142,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,3,0,0,0,0,12,0,133284,0,2,1,0.0,0,-4916,728,5644,43,False,0
Arijanet Muric,GK,Ipswich,2.7,0,0,12,0,0.0,568,0.00,0.00,0.00,0.80,116,1,0,2.3,23.4,2024-11-24T16:30:00Z,90,False,14,0,0,0,0,12,3,116333,1,1,1,0.0,3,-2288,3366,5654,44,True,0
Harvey Davies,GK,Liverpool,1.5,0,0,0,0,0.0,669,0.00,0.00,0.00,0.00,120,0,0,0.0,0.0,2024-11-24T14:00:00Z,0,False,17,0,0,0,0,12,0,695,0,3,2,0.0,0,43,123,80,40,False,0
Carl Rushworth,GK,Brighton,0.0,0,0,0,0,0.0,615,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,3,0,0,0,0,12,0,5615,0,2,1,0.0,0,-137,0,137,40,False,0
Ibrahim Sangaré,MID,Nott'm Forest,0.0,0,0,0,0,0.0,442,0.00,0.00,0.00,0.00,111,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,1,0,0,0,0,12,0,100537,0,0,3,0.0,0,-7113,1527,8640,44,False,0
Hannibal Mejbri,MID,Man Utd,0.0,0,0,0,0,0.0,373,0.00,0.00,0.00,0.00,116,0,0,0.0,0.0,2024-11-24T16:30:00Z,0,False,10,0,0,0,0,12,0,4447,0,1,1,0.0,0,-164,0,164,45,False,0
Brandon Austin,GK,Spurs,-0.5,0,0,0,0,0.0,479,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2024-11-23T17:30:00Z,0,False,13,0,0,0,0,12,0,55192,0,4,0,0.0,0,-776,555,1331,40,False,0
Conor Coady,DEF,Leicester,-0.5,0,0,0,0,0.0,288,0.00,0.00,0.00,0.00,117,0,0,0.0,0.0,2024-11-23T12:30:00Z,0,False,6,0,0,0,0,12,0,32452,0,2,1,0.0,0,-321,1129,1450,40,True,0
Wes Foderingham,GK,West Ham,0.0,0,0,0,0,0.0,522,0.00,0.00,0.00,0.00,119,0,0,0.0,0.0,2024-11-25T20:00:00Z,0,False,15,0,0,0,0,12,0,15363,0,2,0,0.0,0,-172,292,464,44,False,0
Armando Broja,FWD,Everton,0.0,0,0,0,0,0.0,156,0.00,0.00,0.00,0.00,114,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,4,0,0,0,0,12,0,5510,0,0,0,0.0,0,-168,48,216,54,True,0
Adam Webster,DEF,Brighton,0.0,0,0,0,0,0.0,147,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,3,0,0,0,0,12,0,7104,0,2,1,0.0,0,-252,44,296,43,False,0
Thomas Partey,MID,Arsenal,5.0,0,2,36,0,1.1,20,0.01,0.07,0.06,0.21,111,0,1,5.2,42.6,2024-11-23T15:00:00Z,45,False,16,0,0,0,0,12,0,107035,0,0,3,8.0,8,-4968,3583,8551,50,True,0
Harry Wilson,MID,Fulham,6.7,0,0,1,0,9.0,259,0.06,0.09,0.03,0.56,115,2,0,0.8,0.0,2024-11-23T15:00:00Z,31,False,20,0,0,0,0,12,0,58788,0,4,1,1.0,1,32959,36705,3746,52,True,0
Kasey McAteer,MID,Leicester,0.8,0,0,5,0,1.8,299,0.00,0.04,0.04,1.85,117,1,0,0.4,0.0,2024-11-23T12:30:00Z,70,False,6,0,0,0,0,12,0,3580,1,2,1,4.0,2,6,153,147,47,True,0
Curtis Jones,MID,Liverpool,4.5,0,0,13,0,10.3,324,0.04,0.08,0.04,1.23,120,2,0,3.1,8.0,2024-11-24T14:00:00Z,61,False,17,0,0,0,0,12,0,78804,1,3,2,13.0,2,11489,19877,8388,53,False,0
Wes Burns,MID,Ipswich,1.5,1,0,19,0,36.7,264,0.05,0.05,0.00,0.72,116,1,0,6.2,23.0,2024-11-24T16:30:00Z,81,False,14,0,0,0,0,12,0,3707,1,1,1,2.0,5,-296,33,329,49,True,0
Gustavo Nunes Fernandes Gomes,MID,Brentford,0.0,0,0,0,0,0.0,634,0.00,0.00,0.00,0.00,114,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,8,0,0,0,0,12,0,274,0,0,0,0.0,0,-9,11,20,49,False,0
Yunus Emre Konak,MID,Brentford,0.3,0,0,0,0,0.0,97,0.00,0.00,0.00,0.00,114,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,8,0,0,0,0,12,0,8154,0,0,0,0.0,0,-166,311,477,45,False,0
Max Kilman,DEF,West Ham,4.3,0,0,31,1,0.7,524,0.00,0.00,0.00,1.69,119,0,0,2.9,27.8,2024-11-25T20:00:00Z,90,False,15,0,0,0,0,12,0,215869,1,2,0,0.0,6,-11501,2083,13584,45,False,0
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,143,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,3,0,0,0,0,12,0,528,0,2,1,0.0,0,-8,0,8,55,False,0
Alex Murphy,DEF,Newcastle,0.0,0,0,0,0,0.0,390,0.00,0.00,0.00,0.00,119,0,0,0.0,0.0,2024-11-25T20:00:00Z,0,False,19,0,0,0,0,12,0,94750,0,2,0,0.0,0,-1651,1815,3466,40,True,0
George Edmundson,DEF,Ipswich,0.0,0,0,0,0,0.0,269,0.00,0.00,0.00,0.00,116,0,0,0.0,0.0,2024-11-24T16:30:00Z,0,False,14,0,0,0,0,12,0,8372,0,1,1,0.0,0,-311,0,311,40,True,0
Sávio 'Savinho' Moreira de Oliveira,MID,Man City,2.2,0,0,7,0,24.2,571,0.18,0.28,0.10,1.38,118,3,0,4.7,5.6,2024-11-23T17:30:00Z,73,False,18,0,0,0,0,12,0,141918,1,4,0,17.0,2,-6066,12787,18853,65,True,0
Emerson Palmieri dos Santos,DEF,West Ham,5.3,1,0,33,1,16.5,520,0.05,0.05,0.00,1.60,119,0,0,5.5,36.2,2024-11-25T20:00:00Z,74,False,15,0,0,0,0,12,0,56935,1,2,0,2.0,9,-2350,1414,3764,44,False,0
Abdoulaye Doucouré,MID,Everton,2.0,0,0,7,1,2.8,217,0.03,0.03,0.00,1.10,114,0,0,0.9,4.0,2024-11-23T15:00:00Z,71,False,4,0,0,0,0,12,0,21177,1,0,0,2.0,3,-187,938,1125,51,True,0
Alfie Pond,DEF,Wolves,0.3,0,0,3,0,0.0,664,0.00,0.00,0.00,0.00,115,0,0,0.0,0.0,2024-11-23T15:00:00Z,1,False,9,0,0,0,0,12,0,26051,0,4,1,0.0,1,8493,10028,1535,39,False,0
José Malheiro de Sá,GK,Wolves,3.3,0,0,9,0,0.0,554,0.00,0.00,0.00,1.03,115,1,0,1.2,12.2,2024-11-23T15:00:00Z,90,False,9,0,0,0,0,12,2,192610,1,4,1,0.0,2,7945,17065,9120,43,False,0
Alexander Isak,FWD,Newcastle,7.3,0,0,-3,0,15.8,401,0.03,0.74,0.71,0.91,119,2,0,4.1,0.0,2024-11-25T20:00:00Z,90,False,19,0,0,0,0,12,0,2223988,1,2,0,31.0,2,523212,552878,29666,85,True,0
Yves Bissouma,MID,Spurs,0.8,0,0,7,1,3.6,482,0.01,0.04,0.03,2.14,118,0,0,0.8,3.2,2024-11-23T17:30:00Z,90,False,13,0,0,0,0,12,0,45814,1,4,0,1.0,2,-4497,1446,5943,49,False,1
Conor Gallagher,MID,Chelsea,0.0,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,117,0,0,0.0,0.0,2024-11-23T12:30:00Z,0,False,11,0,0,0,0,12,0,16130,0,2,1,0.0,0,-171,0,171,59,False,0
Philip Billing,MID,Bournemouth,0.0,0,0,0,0,0.0,76,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,5,0,0,0,0,12,0,5386,0,2,1,0.0,0,-119,167,286,48,True,0
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,3.3,0,0,23,0,0.0,548,0.00,0.24,0.24,0.06,115,0,1,5.0,33.0,2024-11-23T15:00:00Z,1,False,9,0,0,0,0,12,0,7535,0,4,1,17.0,6,-277,360,637,53,False,0
Brajan Gruda,MID,Brighton,0.7,0,0,0,0,0.0,595,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,3,0,0,0,0,12,0,2432,0,2,1,0.0,0,14,106,92,54,False,0
Rodrigo 'Rodri' Hernandez,MID,Man City,0.0,0,0,0,0,0.0,360,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2024-11-23T17:30:00Z,0,False,18,0,0,0,0,12,0,96086,0,4,0,0.0,0,-1756,128,1884,63,True,0
Đorđe Petrović,GK,Chelsea,0.0,0,0,0,0,0.0,183,0.00,0.00,0.00,0.00,117,0,0,0.0,0.0,2024-11-23T12:30:00Z,0,False,11,0,0,0,0,12,0,22082,0,2,1,0.0,0,-749,0,749,44,False,0
Justin Devenny,MID,Crystal Palace,3.3,0,1,28,0,0.8,645,0.00,0.27,0.27,2.80,112,1,1,5.5,34.8,2024-11-23T15:00:00Z,73,False,2,0,0,0,0,12,0,1449,1,2,2,19.0,8,240,351,111,45,False,0
Craig Dawson,DEF,Wolves,2.7,0,0,0,0,0.0,542,0.00,0.00,0.00,0.00,115,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,9,0,0,0,0,12,0,23475,0,4,1,0.0,0,1618,4212,2594,44,False,0
Jordan Ayew,MID,Leicester,2.4,0,1,23,0,1.2,192,0.00,0.79,0.79,0.90,117,1,1,5.3,34.6,2024-11-23T12:30:00Z,19,False,6,0,0,0,0,12,0,22361,0,2,1,17.0,7,-2035,864,2899,52,True,0
Marcos Senesi,DEF,Bournemouth,1.0,0,0,-3,0,1.2,79,0.01,0.01,0.00,0.91,113,2,0,0.7,5.8,2024-11-23T15:00:00Z,64,False,5,0,0,0,0,12,0,81415,1,2,1,0.0,1,3167,9907,6740,48,True,0
Kiernan Dewsbury-Hall,MID,Chelsea,0.8,0,0,3,0,0.0,166,0.00,0.00,0.00,0.79,117,1,0,0.0,0.0,2024-11-23T12:30:00Z,1,False,11,0,0,0,0,12,0,13200,0,2,1,0.0,1,-150,232,382,56,False,0
Kaine Kesler-Hayden,DEF,Aston Villa,0.0,0,0,0,0,0.0,43,0.00,0.00,0.00,0.00,112,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,7,0,0,0,0,12,0,1093,0,2,2,0.0,0,-31,0,31,40,True,0
João Cavaco Cancelo,DEF,Man City,0.0,0,0,0,0,0.0,353,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2024-11-23T17:30:00Z,0,False,18,0,0,0,0,12,0,24241,0,4,0,0.0,0,-307,0,307,53,True,0
Maxwel Cornet,MID,Southampton,-1.5,0,0,0,0,0.0,515,0.00,0.00,0.00,0.00,120,0,0,0.0,0.0,2024-11-24T14:00:00Z,0,False,12,0,0,0,0,12,0,2751,0,3,2,0.0,0,-100,42,142,48,True,0
Jefferson Lerma Solís,MID,Crystal Palace,0.3,0,0,2,0,0.3,206,0.00,0.01,0.01,0.32,112,1,0,0.1,0.0,2024-11-23T15:00:00Z,26,False,2,0,0,0,0,12,0,4718,0,2,2,1.0,1,-268,84,352,48,False,0
Jannik Vestergaard,DEF,Leicester,0.5,0,0,0,0,0.0,307,0.00,0.00,0.00,0.00,117,0,0,0.0,0.0,2024-11-23T12:30:00Z,0,False,6,0,0,0,0,12,0,203462,0,2,1,0.0,0,-2630,4021,6651,40,True,0
Jacob Wright,MID,Man City,0.5,0,0,0,0,0.0,671,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2024-11-23T17:30:00Z,0,False,18,0,0,0,0,12,0,603,0,4,0,0.0,0,175,247,72,45,True,0
Luke Thomas,DEF,Leicester,-0.5,0,0,0,0,0.0,305,0.00,0.00,0.00,0.00,117,0,0,0.0,0.0,2024-11-23T12:30:00Z,0,False,6,0,0,0,0,12,0,137953,0,2,1,0.0,0,13504,20564,7060,39,True,0
Bruno Borges Fernandes,MID,Man Utd,9.7,0,0,15,0,39.6,366,0.31,0.48,0.17,1.59,116,1,0,5.7,7.8,2024-11-24T16:30:00Z,90,False,10,0,0,0,0,12,0,1805728,1,1,1,10.0,2,718568,740597,22029,84,False,0
Adam Smith,DEF,Bournemouth,1.0,0,0,-1,0,1.3,81,0.00,0.00,0.00,0.91,113,2,0,0.8,6.4,2024-11-23T15:00:00Z,74,False,5,0,0,0,0,12,0,21966,1,2,1,0.0,1,433,1669,1236,45,True,0
Miodrag Pivaš,DEF,Newcastle,0.0,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,119,0,0,0.0,0.0,2024-11-25T20:00:00Z,0,False,19,0,0,0,0,12,0,8087,0,2,0,0.0,0,-213,0,213,40,True,0
Billy Gilmour,MID,Brighton,0.0,0,0,0,0,0.0,124,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,3,0,0,0,0,12,0,4255,0,2,1,0.0,0,-78,0,78,50,False,0
Rasmus Højlund,FWD,Man Utd,2.7,0,0,4,0,11.5,375,0.08,0.08,0.00,0.23,116,0,0,1.8,2.0,2024-11-24T16:30:00Z,22,False,10,0,0,0,0,12,0,195914,0,1,1,4.0,1,8708,33234,24526,69,False,0
Callum Wilson,FWD,Newcastle,0.1,0,0,4,0,1.1,421,0.00,0.00,0.00,0.28,119,0,0,0.3,2.0,2024-11-25T20:00:00Z,22,False,19,0,0,0,0,12,0,3828,0,2,0,0.0,1,-12,147,159,69,True,0
Crysencio Summerville,MID,West Ham,2.3,0,0,9,1,3.8,587,0.02,0.02,0.00,1.63,119,0,0,1.5,4.8,2024-11-25T20:00:00Z,83,False,15,0,0,0,0,12,0,52035,1,2,0,6.0,3,-2894,2081,4975,57,False,0
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,213,0.00,0.00,0.00,0.00,112,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,2,0,0,0,0,12,0,4222,0,2,2,0.0,0,-281,0,281,45,False,0
Oliver Skipp,MID,Leicester,-0.2,0,0,6,0,13.0,501,0.02,0.02,0.00,2.74,117,2,0,1.9,5.6,2024-11-23T12:30:00Z,79,False,6,0,0,0,0,12,0,4553,0,2,1,0.0,1,-89,143,232,48,True,1
Tomáš Souček,MID,West Ham,4.3,0,2,35,1,2.4,530,0.00,0.31,0.31,1.69,119,0,1,9.1,52.4,2024-11-25T20:00:00Z,90,False,15,0,0,0,0,12,0,219120,1,2,0,36.0,10,-21128,2842,23970,49,False,0
Taylor Harwood-Bellis,DEF,Southampton,0.8,0,0,2,0,11.3,461,0.02,0.02,0.00,3.15,120,3,0,5.0,36.2,2024-11-24T14:00:00Z,90,False,12,0,0,0,0,12,0,1073081,1,3,2,2.0,1,-22045,28800,50845,41,True,0
Alphonse Areola,GK,West Ham,0.0,0,0,0,0,0.0,513,0.00,0.00,0.00,0.00,119,0,0,0.0,0.0,2024-11-25T20:00:00Z,0,False,15,0,0,0,0,12,0,585641,0,2,0,0.0,0,-42615,2560,45175,43,False,0
Lisandro Martínez,DEF,Man Utd,1.7,0,0,0,0,0.0,380,0.00,0.00,0.00,0.00,116,0,0,0.0,0.0,2024-11-24T16:30:00Z,0,False,10,0,0,0,0,12,0,447606,0,1,1,0.0,0,-12570,14597,27167,44,False,0
Richarlison de Andrade,FWD,Spurs,0.0,0,0,0,0,0.0,497,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2024-11-23T17:30:00Z,0,False,13,0,0,0,0,12,0,38972,0,4,0,0.0,0,-1564,83,1647,68,False,0
Joško Gvardiol,DEF,Man City,3.2,0,0,3,0,96.6,350,0.57,0.87,0.30,2.51,118,4,0,13.9,21.0,2024-11-23T17:30:00Z,90,False,18,0,0,0,0,12,0,3435811,1,4,0,21.0,0,21536,173345,151809,63,True,0
Harry Clarke,DEF,Ipswich,0.0,0,0,0,0,0.0,266,0.00,0.00,0.00,0.00,116,0,0,0.0,0.0,2024-11-24T16:30:00Z,0,False,14,0,0,0,0,12,0,4724,0,1,1,0.0,0,232,551,319,40,True,0
Joachim Andersen,DEF,Fulham,3.0,0,0,0,0,0.8,191,0.01,0.01,0.00,0.91,115,4,0,1.8,15.0,2024-11-23T15:00:00Z,90,False,20,0,0,0,0,12,0,742227,1,4,1,2.0,0,7495,28235,20740,43,True,0
Moisés Caicedo Corozo,MID,Chelsea,4.8,0,0,10,1,7.3,157,0.03,0.11,0.08,0.27,117,0,0,1.7,9.0,2024-11-23T12:30:00Z,80,False,11,0,0,0,0,12,0,172457,1,2,1,1.0,2,23282,33634,10352,49,False,1
Carlos Henrique Casimiro,MID,Man Utd,1.7,0,0,6,0,10.8,368,0.01,0.01,0.00,1.36,116,1,0,1.9,8.2,2024-11-24T16:30:00Z,55,False,10,0,0,0,0,12,0,90963,1,1,1,0.0,1,-2041,11060,13101,48,False,0
Roman Dixon,DEF,Everton,0.0,0,0,0,0,0.0,627,0.00,0.00,0.00,0.00,114,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,4,0,0,0,0,12,0,7987,0,0,0,0.0,0,-126,248,374,40,True,0
Jhon Durán,FWD,Aston Villa,1.0,0,0,3,0,10.3,38,0.00,0.02,0.02,0.24,112,0,0,2.2,4.4,2024-11-23T15:00:00Z,21,False,7,0,0,0,0,12,0,359953,0,2,2,7.0,1,-43850,9534,53384,59,True,0
Jacob Murphy,MID,Newcastle,0.3,0,0,1,0,0.8,402,0.02,0.02,0.00,0.28,119,0,0,0.2,1.0,2024-11-25T20:00:00Z,21,False,19,0,0,0,0,12,0,33187,0,2,0,0.0,1,-2199,501,2700,50,True,0
Sean Longstaff,MID,Newcastle,3.0,0,0,4,0,2.8,410,0.01,0.09,0.08,0.33,119,2,0,3.6,14.0,2024-11-25T20:00:00Z,56,False,19,0,0,0,0,12,0,62979,1,2,0,19.0,1,5929,9773,3844,47,True,0
Leander Dendoncker,MID,Aston Villa,0.0,0,0,0,0,0.0,33,0.00,0.00,0.00,0.00,112,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,7,0,0,0,0,12,0,28672,0,2,2,0.0,0,-1538,0,1538,45,True,0
Trevoh Chalobah,DEF,Crystal Palace,2.7,0,0,-2,0,0.3,159,0.00,0.00,0.00,3.11,112,2,0,2.1,18.8,2024-11-23T15:00:00Z,90,False,2,0,0,0,0,12,0,60897,1,2,2,2.0,0,13935,19260,5325,44,False,1
Ryan Manning,DEF,Southampton,-0.8,0,0,0,0,0.0,467,0.00,0.00,0.00,0.00,120,0,0,0.0,0.0,2024-11-24T14:00:00Z,0,False,12,0,0,0,0,12,0,6573,0,3,2,0.0,0,-122,121,243,43,True,0
Vitalii Mykolenko,DEF,Everton,4.7,0,0,31,1,28.6,231,0.05,0.22,0.17,1.10,114,0,0,6.4,17.4,2024-11-23T15:00:00Z,90,False,4,0,0,0,0,12,0,448609,1,0,0,18.0,6,1820,24180,22360,43,True,0
Ryan Christie,MID,Bournemouth,0.0,0,0,0,0,0.0,63,0.00,0.00,0.00,0.00,113,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,5,0,0,0,0,12,0,15708,0,2,1,0.0,0,-4080,89,4169,49,True,0
Fábio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,545,0.00,0.00,0.00,0.00,115,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,9,0,0,0,0,12,0,11509,0,4,1,0.0,0,-333,0,333,50,False,0
Kepa Arrizabalaga,GK,Bournemouth,1.0,0,0,6,0,0.1,152,0.00,0.00,0.00,0.94,113,2,0,1.8,17.8,2024-11-23T15:00:00Z,90,False,5,0,0,0,0,12,2,68571,1,2,1,0.0,1,3771,6353,2582,45,True,0
Frank Onyeka,MID,Brentford,0.0,0,0,0,0,0.0,102,0.00,0.00,0.00,0.00,114,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,8,0,0,0,0,12,0,1623,0,0,0,0.0,0,-46,0,46,49,False,0
Youssef Ramalho Chermiti,FWD,Everton,0.0,0,0,0,0,0.0,237,0.00,0.00,0.00,0.00,114,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,4,0,0,0,0,12,0,1263,0,0,0,0.0,0,-102,65,167,49,True,0
Morgan Gibbs-White,MID,Nott'm Forest,0.3,0,0,0,0,0.0,433,0.00,0.00,0.00,0.00,111,0,0,0.0,0.0,2024-11-23T15:00:00Z,0,False,1,0,0,0,0,12,0,125044,0,0,3,0.0,0,-903,5296,6199,63,False,0
Noni Madueke,MID,Chelsea,2.5,0,0,10,1,23.9,177,0.05,0.52,0.47,0.32,117,0,0,9.5,12.8,2024-11-23T12:30:00Z,84,False,11,0,0,0,0,12,0,785011,1,2,1,58.0,3,-18431,66525,84956,64,False,0
Nélson Cabral Semedo,DEF,Wolves,3.0,0,0,2,0,21.3,559,0.18,0.18,0.00,1.03,115,1,0,3.2,8.4,2024-11-23T15:00:00Z,90,False,9,0,0,0,0,12,0,27030,1,4,1,2.0,2,-231,4914,5145,45,False,0
Tommy Doyle,MID,Wolves,1.0,0,0,3,0,1.3,544,0.01,0.01,0.00,0.06,115,0,0,0.2,0.2,2024-11-23T15:00:00Z,1,False,9,0,0,0,0,12,0,5439,0,4,1,0.0,1,-314,282,596,48,False,0
