name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
João Victor Gomes da Silva,MID,Wolves,1.8,0,0,14,0,15.9,553,0.03,0.05,0.02,3.15,63,4,0,2.7,7.4,2024-10-05T14:00:00Z,76,False,4,0,0,0,0,7,0,11569,1,3,5,4.0,2,-131,803,934,49,False,0
Cole Palmer,MID,Chelsea,10.5,1,2,32,0,69.9,182,0.10,0.49,0.39,0.85,65,1,0,16.2,36.0,2024-10-06T13:00:00Z,90,False,16,0,0,0,0,7,0,5117243,1,1,1,56.0,6,934716,966767,32051,107,True,1
Mitoma Kaoru,MID,Brighton,3.8,1,0,27,0,40.4,136,0.20,0.31,0.11,1.37,64,2,0,10.0,36.4,2024-10-06T15:30:00Z,90,False,18,0,0,0,0,7,0,735328,1,2,3,23.0,5,-162565,16183,178748,66,True,0
Boubakary Soumaré,MID,Leicester,-0.5,0,0,0,0,0.3,285,0.00,0.00,0.00,0.50,68,0,0,0.0,0.0,2024-10-05T14:00:00Z,2,False,3,0,0,0,0,7,0,17653,0,0,1,0.0,0,-1038,699,1737,45,True,1
Chris Wood,FWD,Nott'm Forest,5.0,0,2,32,0,3.3,447,0.00,0.16,0.16,1.24,65,1,1,5.8,35.2,2024-10-06T13:00:00Z,81,False,6,0,0,0,0,7,0,1115277,1,1,1,19.0,8,-35242,98728,133970,62,False,0
Joe Worrall,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,448,0.00,0.00,0.00,0.00,65,0,0,0.0,0.0,2024-10-06T13:00:00Z,0,False,6,0,0,0,0,7,0,2966,0,1,1,0.0,0,-214,0,214,45,False,0
Jeffrey Schlupp,MID,Crystal Palace,0.3,0,0,0,0,0.0,214,0.00,0.00,0.00,0.00,66,0,0,0.0,0.0,2024-10-05T11:30:00Z,0,False,12,0,0,0,0,7,0,7846,0,1,0,0.0,0,-321,549,870,48,True,0
Milos Kerkez,DEF,Bournemouth,2.0,0,0,7,0,7.7,70,0.03,0.03,0.00,0.76,68,1,0,1.3,5.6,2024-10-05T14:00:00Z,62,False,11,0,0,0,0,7,0,53365,1,0,1,0.0,2,-1129,3572,4701,45,False,0
Adrian Mazilu,MID,Brighton,0.0,0,0,0,0,0.0,133,0.00,0.00,0.00,0.00,64,0,0,0.0,0.0,2024-10-06T15:30:00Z,0,False,18,0,0,0,0,7,0,1985,0,2,3,0.0,0,-197,0,197,45,True,0
Jason Steele,GK,Brighton,0.0,0,0,0,0,0.0,142,0.00,0.00,0.00,0.00,64,0,0,0.0,0.0,2024-10-06T15:30:00Z,0,False,18,0,0,0,0,7,0,169493,0,2,3,0.0,0,-16922,1149,18071,44,True,0
Arijanet Muric,GK,Ipswich,3.5,0,0,7,0,0.0,568,0.00,0.00,0.00,3.79,70,4,0,5.0,50.0,2024-10-05T14:00:00Z,90,False,19,0,0,0,0,7,8,113297,1,1,4,0.0,2,19699,27502,7803,44,False,0
Carl Rushworth,GK,Brighton,0.0,0,0,0,0,0.0,615,0.00,0.00,0.00,0.00,64,0,0,0.0,0.0,2024-10-06T15:30:00Z,0,False,18,0,0,0,0,7,0,6356,0,2,3,0.0,0,-259,0,259,40,True,0
Ibrahim Sangaré,MID,Nott'm Forest,0.0,0,0,0,0,0.0,442,0.00,0.00,0.00,0.00,65,0,0,0.0,0.0,2024-10-06T13:00:00Z,0,False,6,0,0,0,0,7,0,138745,0,1,1,0.0,0,-22836,1657,24493,44,False,0
Hannibal Mejbri,MID,Man Utd,0.0,0,0,0,0,0.0,373,0.00,0.00,0.00,0.00,62,0,0,0.0,0.0,2024-10-06T13:00:00Z,0,False,2,0,0,0,0,7,0,5554,0,0,0,0.0,0,-562,0,562,45,False,0
Brandon Austin,GK,Spurs,0.0,0,0,0,0,0.0,479,0.00,0.00,0.00,0.00,64,0,0,0.0,0.0,2024-10-06T15:30:00Z,0,False,5,0,0,0,0,7,0,55568,0,2,3,0.0,0,1121,2610,1489,40,False,0
Conor Coady,DEF,Leicester,-0.5,0,0,0,0,0.0,288,0.00,0.00,0.00,0.00,68,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,False,3,0,0,0,0,7,0,31628,0,0,1,0.0,0,143,2490,2347,40,True,0
Wes Foderingham,GK,West Ham,0.5,0,0,0,0,0.0,522,0.00,0.00,0.00,0.00,70,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,False,10,0,0,0,0,7,0,15748,0,1,4,0.0,0,-422,379,801,44,True,0
Armando Broja,FWD,Everton,0.0,0,0,0,0,0.0,156,0.00,0.00,0.00,0.00,67,0,0,0.0,0.0,2024-10-05T16:30:00Z,0,False,15,0,0,0,0,7,0,6337,0,0,0,0.0,0,-655,68,723,54,True,0
Adam Webster,DEF,Brighton,0.0,0,0,4,0,0.0,147,0.00,0.00,0.00,0.10,64,0,0,0.5,5.2,2024-10-06T15:30:00Z,8,False,18,0,0,0,0,7,0,10054,1,2,3,0.0,1,-455,300,755,44,True,0
Thomas Partey,MID,Arsenal,3.5,0,0,25,0,12.7,20,0.05,0.16,0.11,0.61,61,1,0,4.9,22.8,2024-10-05T14:00:00Z,83,False,17,0,0,0,0,7,0,148749,1,1,3,13.0,2,-7167,12757,19924,50,True,0
Harry Wilson,MID,Fulham,-1.0,0,0,0,0,0.0,259,0.00,0.00,0.00,0.00,69,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,False,13,0,0,0,0,7,0,11974,0,2,3,0.0,0,-844,381,1225,53,False,0
Kasey McAteer,MID,Leicester,-0.5,0,0,0,0,0.0,299,0.00,0.00,0.00,0.00,68,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,False,3,0,0,0,0,7,0,3714,0,0,1,0.0,0,-144,168,312,48,True,0
Curtis Jones,MID,Liverpool,2.0,0,0,14,1,26.8,324,0.03,0.06,0.03,0.64,66,0,0,4.0,9.4,2024-10-05T11:30:00Z,88,False,7,0,0,0,0,7,0,6952,1,1,0,4.0,3,103,694,591,53,False,0
Wes Burns,MID,Ipswich,1.0,0,0,11,0,15.8,264,0.08,0.09,0.01,3.62,70,4,0,2.4,4.6,2024-10-05T14:00:00Z,72,False,19,0,0,0,0,7,0,4076,1,1,4,4.0,2,-95,249,344,49,False,0
Gustavo Nunes Fernandes Gomes,MID,Brentford,0.0,0,0,0,0,0.0,634,0.00,0.00,0.00,0.00,63,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,False,20,0,0,0,0,7,0,302,0,3,5,0.0,0,-25,12,37,49,True,0
Yunus Emre Konak,MID,Brentford,0.8,0,0,0,0,0.3,97,0.00,0.15,0.15,0.21,63,1,0,0.1,0.0,2024-10-05T14:00:00Z,1,False,20,0,0,0,0,7,0,7598,0,3,5,3.0,1,360,983,623,45,True,0
Max Kilman,DEF,West Ham,1.7,0,0,13,0,0.8,524,0.00,0.00,0.00,0.65,70,1,0,1.6,15.4,2024-10-05T14:00:00Z,90,False,10,0,0,0,0,7,0,279291,1,1,4,0.0,2,-9110,12322,21432,45,True,0
Deniz Undav,FWD,Brighton,0.0,0,0,0,0,0.0,143,0.00,0.00,0.00,0.00,64,0,0,0.0,0.0,2024-10-06T15:30:00Z,0,False,18,0,0,0,0,7,0,579,0,2,3,0.0,0,-28,0,28,55,True,0
Alex Murphy,DEF,Newcastle,0.5,0,0,0,0,0.0,390,0.00,0.00,0.00,0.00,67,0,0,0.0,0.0,2024-10-05T16:30:00Z,0,False,8,0,0,0,0,7,0,101361,0,0,0,0.0,0,222,6341,6119,40,False,0
George Edmundson,DEF,Ipswich,0.0,0,0,0,0,0.0,269,0.00,0.00,0.00,0.00,70,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,False,19,0,0,0,0,7,0,10396,0,1,4,0.0,0,-802,0,802,40,False,0
Sávio 'Savinho' Moreira de Oliveira,MID,Man City,3.2,0,0,0,0,0.0,571,0.00,0.00,0.00,0.00,69,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,False,9,0,0,0,0,7,0,202629,0,2,3,0.0,0,-11885,34516,46401,65,True,0
Emerson Palmieri dos Santos,DEF,West Ham,1.5,0,0,14,0,16.2,520,0.11,0.11,0.00,0.52,70,1,0,4.5,28.4,2024-10-05T14:00:00Z,82,False,10,0,0,0,0,7,0,62485,1,1,4,0.0,2,-1051,3125,4176,44,True,0
Abdoulaye Doucouré,MID,Everton,1.3,0,0,11,1,32.2,217,0.02,0.02,0.00,2.05,67,0,0,4.4,11.6,2024-10-05T16:30:00Z,90,False,15,0,0,0,0,7,0,23863,1,0,0,0.0,3,-1820,729,2549,52,True,0
Alfie Pond,DEF,Wolves,0.0,0,0,0,0,0.0,664,0.00,0.00,0.00,0.00,63,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,False,4,0,0,0,0,7,0,12941,0,3,5,0.0,0,8843,10181,1338,40,False,0
José Malheiro de Sá,GK,Wolves,0.0,0,0,0,0,0.0,554,0.00,0.00,0.00,0.00,63,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,False,4,0,0,0,0,7,0,162009,0,3,5,0.0,0,-8086,1795,9881,44,False,0
Alexander Isak,FWD,Newcastle,0.0,0,0,0,0,0.0,401,0.00,0.00,0.00,0.00,67,0,0,0.0,0.0,2024-10-05T16:30:00Z,0,False,8,0,0,0,0,7,0,1530171,0,0,0,0.0,0,-636404,3183,639587,83,False,0
Yves Bissouma,MID,Spurs,0.2,0,0,4,0,0.3,482,0.00,0.00,0.00,0.02,64,0,0,0.3,2.6,2024-10-06T15:30:00Z,11,False,5,0,0,0,0,7,0,36721,0,2,3,0.0,1,-1663,3361,5024,49,False,0
Conor Gallagher,MID,Chelsea,0.0,0,0,0,0,0.0,169,0.00,0.00,0.00,0.00,65,0,0,0.0,0.0,2024-10-06T13:00:00Z,0,False,16,0,0,0,0,7,0,17582,0,1,1,0.0,0,-981,0,981,59,True,0
Philip Billing,MID,Bournemouth,0.7,0,0,0,0,0.0,76,0.00,0.00,0.00,0.00,68,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,False,11,0,0,0,0,7,0,6117,0,0,1,0.0,0,-150,486,636,48,False,0
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,0.8,0,0,6,0,25.3,548,0.07,0.11,0.04,1.56,63,1,0,3.6,6.4,2024-10-05T14:00:00Z,22,False,4,0,0,0,0,7,0,7032,0,3,5,4.0,1,-281,253,534,53,False,0
Brajan Gruda,MID,Brighton,0.2,0,0,1,0,0.0,595,0.00,0.00,0.00,0.00,64,0,0,0.4,0.0,2024-10-06T15:30:00Z,3,False,18,0,0,0,0,7,0,2124,0,2,3,4.0,1,-111,21,132,54,True,0
Rodrigo 'Rodri' Hernandez,MID,Man City,0.0,0,0,0,0,0.0,360,0.00,0.00,0.00,0.00,69,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,False,9,0,0,0,0,7,0,113617,0,2,3,0.0,0,-26189,116,26305,63,True,0
Đorđe Petrović,GK,Chelsea,0.0,0,0,0,0,0.0,183,0.00,0.00,0.00,0.00,65,0,0,0.0,0.0,2024-10-06T13:00:00Z,0,False,16,0,0,0,0,7,0,27425,0,1,1,0.0,0,-2708,0,2708,44,True,0
Justin Devenny,MID,Crystal Palace,-0.5,0,0,0,0,0.0,645,0.00,0.00,0.00,0.00,66,0,0,0.0,0.0,2024-10-05T11:30:00Z,0,False,12,0,0,0,0,7,0,930,0,1,0,0.0,0,39,146,107,45,True,0
Craig Dawson,DEF,Wolves,0.2,0,0,-8,0,1.9,542,0.02,0.07,0.05,4.25,63,5,0,3.5,14.4,2024-10-05T14:00:00Z,90,False,4,0,0,0,0,7,0,17975,1,3,5,19.0,-1,-447,847,1294,44,False,1
Jordan Ayew,MID,Leicester,1.0,0,0,9,1,6.3,192,0.01,0.01,0.00,1.66,68,0,0,1.0,3.6,2024-10-05T14:00:00Z,87,False,3,0,0,0,0,7,0,22314,1,0,1,0.0,2,-1706,778,2484,52,True,1
Marcos Senesi,DEF,Bournemouth,1.5,0,0,2,0,13.8,79,0.02,0.14,0.12,0.79,68,1,0,3.7,18.8,2024-10-05T14:00:00Z,90,False,11,0,0,0,0,7,0,63649,1,0,1,4.0,1,-768,4460,5228,48,False,1
Kiernan Dewsbury-Hall,MID,Chelsea,0.2,0,0,0,0,0.0,166,0.00,0.00,0.00,0.00,65,0,0,0.0,0.0,2024-10-06T13:00:00Z,0,False,16,0,0,0,0,7,0,13989,0,1,1,0.0,0,-1053,448,1501,57,True,0
Kaine Kesler-Hayden,DEF,Aston Villa,0.0,0,0,0,0,0.0,43,0.00,0.00,0.00,0.00,62,0,0,0.0,0.0,2024-10-06T13:00:00Z,0,False,14,0,0,0,0,7,0,1269,0,0,0,0.0,0,-58,0,58,40,True,0
João Cavaco Cancelo,DEF,Man City,0.0,0,0,0,0,0.0,353,0.00,0.00,0.00,0.00,69,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,False,9,0,0,0,0,7,0,26697,0,2,3,0.0,0,-1569,0,1569,53,True,0
Maxwel Cornet,MID,Southampton,-1.3,0,0,0,0,0.0,515,0.00,0.00,0.00,0.00,61,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,False,1,0,0,0,0,7,0,2998,0,1,3,0.0,0,-140,78,218,49,False,0
Jefferson Lerma Solís,MID,Crystal Palace,0.5,0,0,4,0,1.4,206,0.02,0.04,0.02,1.40,66,1,0,0.6,3.2,2024-10-05T11:30:00Z,90,False,12,0,0,0,0,7,0,5756,1,1,0,1.0,1,-111,358,469,48,True,1
Jannik Vestergaard,DEF,Leicester,-0.5,0,0,0,0,0.0,307,0.00,0.00,0.00,0.00,68,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,False,3,0,0,0,0,7,0,242458,0,0,1,0.0,0,-21477,2824,24301,40,True,0
Luke Thomas,DEF,Leicester,-0.5,0,0,0,0,0.0,305,0.00,0.00,0.00,0.00,68,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,False,3,0,0,0,0,7,0,49035,0,0,1,0.0,0,-1458,1809,3267,40,True,0
Bruno Borges Fernandes,MID,Man Utd,2.2,0,0,14,1,5.3,366,0.02,0.06,0.04,0.42,62,0,0,2.3,16.2,2024-10-06T13:00:00Z,90,False,2,0,0,0,0,7,0,722682,1,0,0,1.0,3,-245530,7122,252652,82,False,0
Adam Smith,DEF,Bournemouth,3.0,0,0,3,0,1.3,81,0.00,0.00,0.00,0.76,68,1,0,0.8,4.6,2024-10-05T14:00:00Z,62,False,11,0,0,0,0,7,0,24317,1,0,1,2.0,2,1640,3754,2114,45,False,0
Miodrag Pivaš,DEF,Newcastle,0.0,0,0,0,0,0.0,574,0.00,0.00,0.00,0.00,67,0,0,0.0,0.0,2024-10-05T16:30:00Z,0,False,8,0,0,0,0,7,0,9587,0,0,0,0.0,0,-747,0,747,40,False,0
Billy Gilmour,MID,Brighton,0.0,0,0,0,0,0.0,124,0.00,0.00,0.00,0.00,64,0,0,0.0,0.0,2024-10-06T15:30:00Z,0,False,18,0,0,0,0,7,0,4931,0,2,3,0.0,0,-546,0,546,50,True,0
Rasmus Højlund,FWD,Man Utd,1.0,0,0,4,1,2.5,375,0.00,0.00,0.00,0.28,62,0,0,0.1,0.0,2024-10-06T13:00:00Z,63,False,2,0,0,0,0,7,0,59357,1,0,0,0.0,2,10549,14654,4105,69,False,0
Callum Wilson,FWD,Newcastle,0.0,0,0,0,0,0.0,421,0.00,0.00,0.00,0.00,67,0,0,0.0,0.0,2024-10-05T16:30:00Z,0,False,8,0,0,0,0,7,0,3846,0,0,0,0.0,0,-191,118,309,69,False,0
Crysencio Summerville,MID,West Ham,1.5,0,0,2,0,0.1,587,0.00,0.00,0.00,0.13,70,0,0,0.1,0.0,2024-10-05T14:00:00Z,7,False,10,0,0,0,0,7,0,46604,0,1,4,2.0,1,-2316,2991,5307,57,True,0
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,213,0.00,0.00,0.00,0.00,66,0,0,0.0,0.0,2024-10-05T11:30:00Z,0,False,12,0,0,0,0,7,0,5916,0,1,0,0.0,0,-738,0,738,45,True,0
Oliver Skipp,MID,Leicester,1.0,0,0,11,1,14.6,501,0.00,0.00,0.00,2.16,68,0,0,3.5,20.6,2024-10-05T14:00:00Z,90,False,3,0,0,0,0,7,0,4789,1,0,1,0.0,3,-47,345,392,49,True,0
Tomáš Souček,MID,West Ham,3.7,0,0,12,0,13.8,530,0.01,0.39,0.38,0.65,70,1,0,4.4,16.2,2024-10-05T14:00:00Z,90,False,10,0,0,0,0,7,0,320395,1,1,4,14.0,2,51114,65617,14503,50,True,0
Taylor Harwood-Bellis,DEF,Southampton,1.3,0,0,-1,0,10.8,461,0.00,0.26,0.26,2.83,61,3,0,3.8,19.0,2024-10-05T14:00:00Z,90,False,1,0,0,0,0,7,0,1069055,1,1,3,8.0,1,34035,76265,42230,40,False,0
Alphonse Areola,GK,West Ham,2.5,0,0,10,0,0.0,513,0.00,0.00,0.00,0.65,70,1,0,1.8,17.8,2024-10-05T14:00:00Z,90,False,10,0,0,0,0,7,2,762964,1,1,4,0.0,2,-8927,22011,30938,45,True,0
Lisandro Martínez,DEF,Man Utd,2.8,0,0,0,0,0.0,380,0.00,0.00,0.00,0.00,62,0,0,0.0,0.0,2024-10-06T13:00:00Z,0,False,2,0,0,0,0,7,0,491160,0,0,0,0.0,0,-32962,13259,46221,45,False,0
Richarlison de Andrade,FWD,Spurs,0.0,0,0,0,0,0.0,497,0.00,0.00,0.00,0.00,64,0,0,0.0,0.0,2024-10-06T15:30:00Z,0,False,5,0,0,0,0,7,0,39507,0,2,3,0.0,0,-2944,93,3037,68,False,0
Joško Gvardiol,DEF,Man City,4.0,0,0,10,0,8.7,350,0.09,0.17,0.08,2.60,69,2,0,6.1,31.2,2024-10-05T14:00:00Z,90,False,9,0,0,0,0,7,0,2393494,1,2,3,21.0,1,142070,217861,75791,59,True,0
Harry Clarke,DEF,Ipswich,-0.5,0,0,0,0,0.0,266,0.00,0.00,0.00,0.00,70,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,False,19,0,0,0,0,7,0,2643,0,1,4,0.0,0,166,302,136,40,False,0
Joachim Andersen,DEF,Fulham,2.2,0,0,1,0,1.5,191,0.01,0.01,0.00,1.57,69,3,0,2.1,17.6,2024-10-05T14:00:00Z,90,False,13,0,0,0,0,7,0,966068,1,2,3,2.0,1,-41213,14056,55269,44,False,0
Moisés Caicedo Corozo,MID,Chelsea,3.0,0,0,11,0,7.3,157,0.06,0.08,0.02,0.85,65,1,0,2.3,13.0,2024-10-06T13:00:00Z,90,False,16,0,0,0,0,7,0,108259,1,1,1,3.0,1,8133,20354,12221,49,True,1
Carlos Henrique Casimiro,MID,Man Utd,0.8,0,0,5,0,10.4,368,0.01,0.01,0.00,0.09,62,0,0,1.3,2.6,2024-10-06T13:00:00Z,5,False,2,0,0,0,0,7,0,48798,0,0,0,0.0,1,-2534,2553,5087,48,False,0
Roman Dixon,DEF,Everton,-0.5,0,0,0,0,0.0,627,0.00,0.00,0.00,0.00,67,0,0,0.0,0.0,2024-10-05T16:30:00Z,0,False,15,0,0,0,0,7,0,6782,0,0,0,0.0,0,77,511,434,40,True,0
Jhon Durán,FWD,Aston Villa,3.2,0,0,2,0,1.2,38,0.03,0.03,0.00,0.27,62,0,0,1.2,2.6,2024-10-06T13:00:00Z,27,False,14,0,0,0,0,7,0,693422,0,0,0,8.0,1,47344,141559,94215,62,True,0
Jacob Murphy,MID,Newcastle,3.0,0,0,9,1,6.1,402,0.12,0.17,0.05,0.61,67,0,0,4.1,16.2,2024-10-05T16:30:00Z,68,False,8,0,0,0,0,7,0,54005,1,0,0,19.0,3,-2986,4917,7903,52,False,0
Sean Longstaff,MID,Newcastle,1.3,0,0,3,0,1.6,410,0.01,0.01,0.00,0.04,67,0,0,0.7,3.2,2024-10-05T16:30:00Z,19,False,8,0,0,0,0,7,0,62274,0,0,0,2.0,1,-5641,2683,8324,48,False,0
Leander Dendoncker,MID,Aston Villa,0.0,0,0,0,0,0.0,33,0.00,0.00,0.00,0.00,62,0,0,0.0,0.0,2024-10-06T13:00:00Z,0,False,14,0,0,0,0,7,0,39581,0,0,0,0.0,0,-5608,0,5608,45,True,0
Trevoh Chalobah,DEF,Crystal Palace,0.0,0,0,2,0,1.0,159,0.01,0.22,0.21,1.31,66,1,0,4.3,5.8,2024-10-05T11:30:00Z,87,False,12,0,0,0,0,7,0,15340,1,1,0,36.0,2,-289,538,827,44,True,0
Ryan Manning,DEF,Southampton,-1.3,0,0,2,0,1.9,467,0.00,0.00,0.00,2.13,61,2,0,2.1,19.4,2024-10-05T14:00:00Z,73,False,1,0,0,0,0,7,0,6334,1,1,3,0.0,1,-207,88,295,43,False,0
Vitalii Mykolenko,DEF,Everton,0.3,0,0,0,0,0.0,231,0.00,0.00,0.00,0.00,67,0,0,0.0,0.0,2024-10-05T16:30:00Z,0,False,15,0,0,0,0,7,0,444663,0,0,0,0.0,0,-12993,27474,40467,43,True,0
Ryan Christie,MID,Bournemouth,2.3,0,0,17,0,13.3,63,0.03,0.17,0.14,0.76,68,1,0,3.9,10.0,2024-10-05T14:00:00Z,73,False,11,0,0,0,0,7,0,19553,1,0,1,16.0,2,-1271,781,2052,49,False,0
Fábio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,545,0.00,0.00,0.00,0.00,63,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,False,4,0,0,0,0,7,0,14101,0,3,5,0.0,0,-1352,0,1352,50,False,0
Kepa Arrizabalaga,GK,Bournemouth,2.5,0,0,10,0,0.0,152,0.00,0.00,0.00,0.79,68,1,0,1.0,9.6,2024-10-05T14:00:00Z,90,False,11,0,0,0,0,7,1,89581,1,0,1,0.0,2,10419,17650,7231,45,False,0
Frank Onyeka,MID,Brentford,0.0,0,0,0,0,0.0,102,0.00,0.00,0.00,0.00,63,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,False,20,0,0,0,0,7,0,1871,0,3,5,0.0,0,-134,0,134,49,True,0
Youssef Ramalho Chermiti,FWD,Everton,0.0,0,0,0,0,0.0,237,0.00,0.00,0.00,0.00,67,0,0,0.0,0.0,2024-10-05T16:30:00Z,0,False,15,0,0,0,0,7,0,1188,0,0,0,0.0,0,49,166,117,49,True,0
Morgan Gibbs-White,MID,Nott'm Forest,1.0,0,0,10,0,19.3,433,0.01,0.09,0.08,1.24,65,1,0,5.3,12.8,2024-10-06T13:00:00Z,75,False,6,0,0,0,0,7,0,178742,1,1,1,21.0,2,-30911,2725,33636,63,False,0
Noni Madueke,MID,Chelsea,5.2,0,3,34,0,39.3,177,0.22,0.55,0.33,0.59,65,1,1,16.4,44.4,2024-10-06T13:00:00Z,89,False,16,0,0,0,0,7,0,970210,1,1,1,80.0,10,-124780,60271,185051,65,True,0
Nélson Cabral Semedo,DEF,Wolves,1.0,1,0,-5,0,17.3,559,0.12,0.16,0.04,4.25,63,5,0,4.7,23.4,2024-10-05T14:00:00Z,90,False,4,0,0,0,0,7,0,9847,1,3,5,6.0,2,1399,2204,805,45,False,1
Tommy Doyle,MID,Wolves,0.8,0,0,0,0,0.0,544,0.00,0.00,0.00,0.00,63,0,0,0.0,0.0,2024-10-05T14:00:00Z,0,False,4,0,0,0,0,7,0,4152,0,3,5,0.0,0,-208,74,282,49,False,0
Tom Heaton,GK,Man Utd,0.0,0,0,0,0,0.0,374,0.00,0.00,0.00,0.00,62,0,0,0.0,0.0,2024-10-06T13:00:00Z,0,False,2,0,0,0,0,7,0,26102,0,0,0,0.0,0,274,915,641,40,False,0
Lucas Bergvall,MID,Spurs,0.5,0,0,0,0,0.0,481,0.00,0.00,0.00,0.00,64,0,0,0.0,0.0,2024-10-06T15:30:00Z,0,False,5,0,0,0,0,7,0,94186,0,2,3,0.0,0,-3823,5341,9164,45,False,0
